county,GEOID,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
001,50001960100,0.6763094572890365,0.32369054271096354,0.49791670888044726,0.5020832911195527,0.500611830623109,0.49938816937689096,0.5177776703839576,0.48222232961604244,0.4957552720224271,0.5042447279775729,0.4875783568575624,0.5124216431424375
001,50001960200,0.6660462327920003,0.33395376720799974,0.5042699369375663,0.4957300630624338,0.4991884818905949,0.500811518109405,0.5177281227153842,0.48227187728461585,0.50234532912402,0.4976546708759801,0.4964452352620927,0.5035547647379073
001,50001960300,0.748501607856825,0.25149839214317504,0.5030059774906144,0.4969940225093857,0.5004379520152925,0.49956204798470727,0.5159648378130103,0.4840351621869897,0.4958948078922579,0.5041051921077421,0.4900672582956701,0.5099327417043299
001,50001960400,0.6579288976864266,0.34207110231357335,0.5016679101920806,0.49833208980791943,0.5012524164584183,0.49874758354158166,0.5142526430276357,0.4857473569723643,0.4864592166389625,0.5135407833610375,0.4947700305485689,0.5052299694514312
001,50001960500,0.676847025999419,0.3231529740005809,0.4948460963519903,0.5051539036480097,0.5064309416932564,0.49356905830674364,0.5193376079288079,0.4806623920711919,0.49476016005218754,0.5052398399478125,0.49951076249037085,0.5004892375096289
001,50001960600,0.75510626234652245,0.24489373765347777,0.49735896463749024,0.5026410353625098,0.5028347506968228,0.49716524930317724,0.513981303553875,0.48601869644612505,0.4963261184110256,0.5036738815889744,0.49518818984049534,0.5048118101595047
001,50001960700,0.8230543066368191,0.17694569336318094,0.501972288216188,0.498027711783812,0.5115189970843359,0.4884810029156641,0.5195899924018341,0.4804100075981659,0.4994299474548731,0.5005700525451269,0.5089749601545407,0.4910250398454593
001,50001960800,0.8862013537192136,0.11379864628078634,0.5135430718608855,0.4864569281391145,0.5333683072261504,0.4666316927738496,0.5450201468946353,0.45497985310536476,0.49467437459937713,0.5053256254006229,0.5077181901717436,0.4922818098282564
001,50001960900,0.6369518599562418,0.36304814004375824,0.4973813453518974,0.5026186546481026,0.5020678512357243,0.4979321487642757,0.5188067196603916,0.48119328033960834,0.4927411382604644,0.5072588617395358,0.49502901793217946,0.5049709820678205
001,50001961000,0.5637069162920052,0.43629308370799486,0.5025925401189059,0.4974074598810942,0.5018045040466973,0.49819549595330276,0.5214471462286902,0.4785528537713099,0.499426778871135,0.500573221128865,0.4903050543878456,0.5096949456121544
