county,race,cand,mean,sd,ci_95_lower,ci_95_upper
001,vap_white,pre_24_dem_har,0.48101862731214107,0.025945916233276117,0.4294908553899348,0.5287330236709036
001,vap_white,pre_24_rep_tru,0.5189813726878589,0.025945916233276117,0.4712669763290965,0.5705091446100653
001,vap_black,pre_24_dem_har,0.5005552722499512,0.17586824446417257,0.1695597415971849,0.8382778063271935
001,vap_black,pre_24_rep_tru,0.4994447277500487,0.17586824446417257,0.16172219367280655,0.830440258402815
001,vap_hisp,pre_24_dem_har,0.4862430419635284,0.18387675078788915,0.14700694049135438,0.8358704258206661
001,vap_hisp,pre_24_rep_tru,0.5137569580364715,0.18387675078788915,0.16412957417933377,0.8529930595086455
001,vap_asian,pre_24_dem_har,0.5294418088540267,0.18273101130562086,0.1674101798920324,0.8523292393886084
001,vap_asian,pre_24_rep_tru,0.4705581911459732,0.18273101130562086,0.14767076061139148,0.8325898201079673
001,vap_aian,pre_24_dem_har,0.5048217312388672,0.17748508713391128,0.1664640194596039,0.8330054380764956
001,vap_aian,pre_24_rep_tru,0.4951782687611327,0.17748508713391128,0.1669945619235042,0.833535980540396
001,vap_oth_b,pre_24_dem_har,0.5216955321656227,0.17550626319748966,0.1927369406874428,0.8471312772707696
001,vap_oth_b,pre_24_rep_tru,0.47830446783437713,0.17550626319748966,0.15286872272923033,0.8072630593125572
003,vap_white,pre_24_dem_har,0.08434029657359063,0.020218004755650165,0.04681565051294812,0.12310816072206635
003,vap_white,pre_24_rep_tru,0.9156597034264093,0.020218004755650165,0.8768918392779337,0.9531843494870518
003,vap_black,pre_24_dem_har,0.495066818343772,0.23002279946562723,0.07834639404727767,0.9087291150708696
003,vap_black,pre_24_rep_tru,0.5049331816562279,0.23002279946562726,0.0912708849291302,0.9216536059527222
003,vap_hisp,pre_24_dem_har,0.5408205646513866,0.2134499280975056,0.12475767949580403,0.9272024610082329
003,vap_hisp,pre_24_rep_tru,0.4591794353486133,0.21344992809750557,0.07279753899176682,0.8752423205041958
003,vap_asian,pre_24_dem_har,0.510146215263477,0.20751603124030693,0.1127928826685612,0.8930693124390826
003,vap_asian,pre_24_rep_tru,0.4898537847365229,0.20751603124030693,0.10693068756091736,0.8872071173314386
003,vap_aian,pre_24_dem_har,0.4956648212186318,0.2219613072694144,0.08692796304242184,0.9108625901763671
003,vap_aian,pre_24_rep_tru,0.5043351787813682,0.2219613072694144,0.08913740982363265,0.9130720369575782
003,vap_oth_b,pre_24_dem_har,0.5128971739477458,0.2102233284640664,0.1073210705571103,0.9094478859034925
003,vap_oth_b,pre_24_rep_tru,0.48710282605225425,0.2102233284640664,0.09055211409650749,0.8926789294428896
005,vap_white,pre_24_dem_har,0.03642986139206629,0.012516718363765507,0.016352717513117593,0.06609347073736878
005,vap_white,pre_24_rep_tru,0.9635701386079337,0.012516718363765507,0.9339065292626313,0.9836472824868825
005,vap_black,pre_24_dem_har,0.5265957504041666,0.18894595628576866,0.15704000208713295,0.8681107828853024
005,vap_black,pre_24_rep_tru,0.4734042495958333,0.18894595628576866,0.13188921711469756,0.8429599979128668
005,vap_hisp,pre_24_dem_har,0.5591516722029167,0.14605962150912621,0.22395254332794765,0.800178494373207
