state,county,race,cand,mean,sd,ci_95_lower,ci_95_upper
AK,185,vap_black,pre_24_dem_har,0.5051883452035963,0.21541550373791313,0.10497915712871086,0.900717864470022
AK,185,vap_black,pre_24_rep_tru,0.4948116547964037,0.21541550373791313,0.09928213552997785,0.895020842871289
AK,185,vap_hisp,pre_24_dem_har,0.5020225665031899,0.2343900485129717,0.08388094270946138,0.9218126333215819
AK,185,vap_hisp,pre_24_rep_tru,0.4979774334968101,0.2343900485129717,0.07818736667841782,0.9161190572905386
AK,185,vap_asian,pre_24_dem_har,0.5070636597187531,0.2571563103081666,0.05093832741399426,0.9461699129770639
AK,185,vap_asian,pre_24_rep_tru,0.4929363402812467,0.2571563103081666,0.05383008702293578,0.9490616725860057
AK,185,vap_aian,pre_24_dem_har,0.329622973891076,0.06225836434468007,0.20505615068971406,0.44881346472759065
AK,185,vap_aian,pre_24_rep_tru,0.6703770261089239,0.06225836434468007,0.5511865352724095,0.7949438493102858
AK,185,vap_oth_b,pre_24_dem_har,0.5029534126397749,0.22957483204531032,0.0776125656724815,0.9092187900884013
AK,185,vap_oth_b,pre_24_rep_tru,0.4970465873602254,0.22957483204531032,0.09078120991159856,0.9223874343275186
AK,188,vap_white,pre_24_dem_har,0.5099765038509112,0.2376096859183111,0.07706151516203155,0.9340921513289339
AK,188,vap_white,pre_24_rep_tru,0.49002349614908863,0.2376096859183111,0.06590784867106585,0.9229384848379683
AK,188,vap_black,pre_24_dem_har,0.5044270377480423,0.2618616704153974,0.04980265889465124,0.9533752191624173
AK,188,vap_black,pre_24_rep_tru,0.49557296225195785,0.2618616704153974,0.046624780837582896,0.9501973411053485
AK,188,vap_hisp,pre_24_dem_har,0.49704680327389067,0.24177164579326946,0.06492726137399851,0.926007716490269
AK,188,vap_hisp,pre_24_rep_tru,0.5029531967261094,0.24177164579326946,0.07399228350973093,0.9350727386260015
AK,188,vap_asian,pre_24_dem_har,0.5019277112280316,0.2624893423002627,0.04998263311295918,0.9604299282939672
AK,188,vap_asian,pre_24_rep_tru,0.4980722887719684,0.2624893423002627,0.03957007170603254,0.9500173668870405
AK,188,vap_aian,pre_24_dem_har,0.47329195373204175,0.04696922882990309,0.3854547282696727,0.5623779101224841
AK,188,vap_aian,pre_24_rep_tru,0.5267080462679583,0.04696922882990309,0.43762208987751616,0.6145452717303275
AK,188,vap_oth_b,pre_24_dem_har,0.5035473031073523,0.24184744472852165,0.06943602656917165,0.9325524812434546
AK,188,vap_oth_b,pre_24_rep_tru,0.49645269689264776,0.24184744472852168,0.06744751875654531,0.9305639734308282
AK,198,vap_white,pre_24_dem_har,0.36545185967347826,0.07602831130246426,0.2247140470140846,0.5203065980106436
AK,198,vap_white,pre_24_rep_tru,0.6345481403265215,0.07602831130246426,0.4796934019893561,0.7752859529859154
AK,198,vap_black,pre_24_dem_har,0.5024660578295391,0.21300489825856414,0.11923487719704504,0.8963496068999448
AK,198,vap_black,pre_24_rep_tru,0.4975339421704607,0.21300489825856414,0.10365039310005485,0.8807651228029546
AK,198,vap_hisp,pre_24_dem_har,0.5077106701007992,0.20217617526106338,0.12949352304951828,0.8833451823037725
AK,198,vap_hisp,pre_24_rep_tru,0.492289329899201,0.20217617526106338,0.11665481769622767,0.8705064769504818
AK,198,vap_asian,pre_24_dem_har,0.5013713737786907,0.2640515664333978,0.04788981919234981,0.9553379990716819
AK,198,vap_asian,pre_24_rep_tru,0.49862862622130927,0.2640515664333978,0.044662000928317756,0.9521101808076499
AK,198,vap_aian,pre_24_dem_har,0.6363180010519777,0.10616031670708807,0.4265424840832963,0.8317717342363262
AK,198,vap_aian,pre_24_rep_tru,0.3636819989480222,0.10616031670708807,0.16822826576367383,0.5734575159167037
AK,198,vap_oth_b,pre_24_dem_har,0.517551246771661,0.1972572909750569,0.14096970101006018,0.8912958991436972
AK,198,vap_oth_b,pre_24_rep_tru,0.48244875322833886,0.1972572909750569,0.10870410085630285,0.8590302989899398
AK,220,vap_white,pre_24_dem_har,0.568266213419677,0.06807326573899097,0.4367402133789901,0.70733238721433
AK,220,vap_white,pre_24_rep_tru,0.43173378658032313,0.06807326573899097,0.2926676127856698,0.5632597866210101
AK,220,vap_black,pre_24_dem_har,0.507394211008627,0.25009121801616985,0.0655389063457542,0.9463590359210234
AK,220,vap_black,pre_24_rep_tru,0.492605788991373,0.25009121801616985,0.05364096407897654,0.9344610936542457
AK,220,vap_hisp,pre_24_dem_har,0.5218223222469346,0.2258643148916359,0.09604726794262618,0.9321574920236355
AK,220,vap_hisp,pre_24_rep_tru,0.47817767775306536,0.2258643148916359,0.06784250797636442,0.9039527320573736
AK,220,vap_asian,pre_24_dem_har,0.5029892279811499,0.23451481443084501,0.07704705315587261,0.9318880084699916
AK,220,vap_asian,pre_24_rep_tru,0.49701077201885024,0.23451481443084501,0.0681119915300084,0.9229529468441272
AK,220,vap_aian,pre_24_dem_har,0.5134100912129538,0.23082964350963692,0.07503484345793121,0.9274524703345618
AK,220,vap_aian,pre_24_rep_tru,0.48658990878704605,0.23082964350963692,0.0725475296654382,0.9249651565420687
AK,220,vap_oth_b,pre_24_dem_har,0.5154497426148142,0.2288147968565164,0.08661113213499264,0.9323566660418188
AK,220,vap_oth_b,pre_24_rep_tru,0.4845502573851858,0.2288147968565164,0.06764333395818127,0.9133888678650073
AK,240,vap_white,pre_24_dem_har,0.07533826325521403,0.04361308557921768,0.005843419636294985,0.16730306251900834
AK,240,vap_white,pre_24_rep_tru,0.9246617367447861,0.04361308557921768,0.8326969374809917,0.9941565803637049
AK,240,vap_black,pre_24_dem_har,0.5027005451039203,0.24830762369289378,0.06198364281337447,0.9419407635745688
AK,240,vap_black,pre_24_rep_tru,0.49729945489607963,0.24830762369289378,0.0580592364254312,0.9380163571866255
AK,240,vap_hisp,pre_24_dem_har,0.5152819531201881,0.23415336484071314,0.0768864764403404,0.9370298740858668
AK,240,vap_hisp,pre_24_rep_tru,0.48471804687981207,0.23415336484071314,0.06297012591413316,0.9231135235596593
AK,240,vap_asian,pre_24_dem_har,0.5011901799727267,0.24341465038160265,0.06907479528009854,0.9376865439111615
AK,240,vap_asian,pre_24_rep_tru,0.4988098200272732,0.24341465038160265,0.062313456088838363,0.9309252047199015
AK,240,vap_aian,pre_24_dem_har,0.3813035447251591,0.18134663150602595,0.04354488888386701,0.6862393432876216
AK,240,vap_aian,pre_24_rep_tru,0.618696455274841,0.18134663150602595,0.313760656712378,0.9564551111161329
AK,240,vap_oth_b,pre_24_dem_har,0.477271826143913,0.22970772256900418,0.0622949847338002,0.9116496177310816
