"county","race","cand","mean","sd","ci_95_lower","ci_95_upper"
"Bernalillo County","vap_white","pre_16_rep_tru",0.570833470660681,0.0105099704817042,0.54996116268311,0.591298320727823
"Bernalillo County","vap_white","pre_16_dem_cli",0.429166529339319,0.0105099704817042,0.408701679272177,0.45003883731689
"Bernalillo County","vap_black","pre_16_rep_tru",0.184107847034283,0.0844348604068054,0.0724454138628939,0.396689762248112
"Bernalillo County","vap_black","pre_16_dem_cli",0.815892152965717,0.0844348604068054,0.603310237751888,0.927554586137106
"Bernalillo County","vap_hisp","pre_16_rep_tru",0.247257347805861,0.00945888538083134,0.22836826805994,0.265337625081752
"Bernalillo County","vap_hisp","pre_16_dem_cli",0.752742652194139,0.00945888538083134,0.734662374918248,0.77163173194006
"Bernalillo County","vap_asian","pre_16_rep_tru",0.343540252164941,0.0897227720059439,0.177630855228265,0.541743982228968
"Bernalillo County","vap_asian","pre_16_dem_cli",0.656459747835059,0.0897227720059439,0.458256017771032,0.822369144771735
"Bernalillo County","vap_aian","pre_16_rep_tru",0.156071004342908,0.0410237327934557,0.0899242605241586,0.246801773643986
"Bernalillo County","vap_aian","pre_16_dem_cli",0.843928995657092,0.0410237327934557,0.753198226356014,0.910075739475841
"Bernalillo County","vap_oth_b","pre_16_rep_tru",0.13878651831311,0.0458962011523046,0.0703741554659137,0.245799945043342
"Bernalillo County","vap_oth_b","pre_16_dem_cli",0.86121348168689,0.0458962011523046,0.754200054956658,0.929625844534086
"Bernalillo County","vap_white","sos_16_rep_esp",0.496450057505901,0.0115715468168479,0.47350694292738,0.519782732902278
"Bernalillo County","vap_white","sos_16_dem_oli",0.503549942494099,0.0115715468168479,0.480217267097722,0.52649305707262
"Bernalillo County","vap_black","sos_16_rep_esp",0.245170962534185,0.0930203426564905,0.101297827510981,0.442051006547222
"Bernalillo County","vap_black","sos_16_dem_oli",0.754829037465815,0.0930203426564905,0.557948993452778,0.898702172489019
"Bernalillo County","vap_hisp","sos_16_rep_esp",0.254543652418765,0.00998930654760398,0.23524076454615,0.273675287138245
"Bernalillo County","vap_hisp","sos_16_dem_oli",0.745456347581235,0.00998930654760399,0.726324712861755,0.76475923545385
"Bernalillo County","vap_asian","sos_16_rep_esp",0.461121065186506,0.11054899504178,0.271628498472379,0.684993834579441
"Bernalillo County","vap_asian","sos_16_dem_oli",0.538878934813494,0.11054899504178,0.315006165420559,0.728371501527621
"Bernalillo County","vap_aian","sos_16_rep_esp",0.201544851702396,0.0555606473547587,0.111198025370216,0.333559645221649
"Bernalillo County","vap_aian","sos_16_dem_oli",0.798455148297604,0.0555606473547587,0.666440354778351,0.888801974629784
"Bernalillo County","vap_oth_b","sos_16_rep_esp",0.146033068246277,0.046243155516149,0.0814403202449663,0.259893154049076
"Bernalillo County","vap_oth_b","sos_16_dem_oli",0.853966931753723,0.046243155516149,0.740106845950924,0.918559679755034
"Bernalillo County","vap_white","uss_18_dem_hei",0.558671311971787,0.0109297565314332,0.536861611244543,0.579906349154206
"Bernalillo County","vap_white","uss_18_rep_ric",0.441328688028213,0.0109297565314332,0.420093650845794,0.463138388755457
"Bernalillo County","vap_black","uss_18_dem_hei",0.813776896589389,0.0502283868228378,0.699085607657051,0.898282110929623
"Bernalillo County","vap_black","uss_18_rep_ric",0.186223103410611,0.0502283868228378,0.101717889070377,0.300914392342949
"Bernalillo County","vap_hisp","uss_18_dem_hei",0.826785934143553,0.0090535982863149,0.809166970288338,0.84491001800517
"Bernalillo County","vap_hisp","uss_18_rep_ric",0.173214065856447,0.0090535982863149,0.15508998199483,0.190833029711662
"Bernalillo County","vap_asian","uss_18_dem_hei",0.658232647811267,0.0926135573668214,0.477866625618541,0.829926456503821
"Bernalillo County","vap_asian","uss_18_rep_ric",0.341767352188733,0.0926135573668214,0.170073543496179,0.522133374381459
"Bernalillo County","vap_aian","uss_18_dem_hei",0.869377495004771,0.0362326244109194,0.781657556180314,0.924810311430453
"Bernalillo County","vap_aian","uss_18_rep_ric",0.130622504995229,0.0362326244109194,0.0751896885695472,0.218342443819686
"Bernalillo County","vap_oth_b","uss_18_dem_hei",0.847620142648863,0.0469928604648431,0.732601341341534,0.919259861063816
"Bernalillo County","vap_oth_b","uss_18_rep_ric",0.152379857351136,0.0469928604648431,0.0807401389361837,0.267398658658466
"Bernalillo County","vap_white","gov_18_dem_luj",0.467778138748276,0.0110358189942672,0.445764542903831,0.488835525083125
"Bernalillo County","vap_white","gov_18_rep_pea",0.532221861251724,0.0110358189942672,0.511164474916875,0.554235457096169
"Bernalillo County","vap_black","gov_18_dem_luj",0.823183092555596,0.0596675679715053,0.70470028288512,0.927981758149224
"Bernalillo County","vap_black","gov_18_rep_pea",0.176816907444404,0.0596675679715053,0.0720182418507757,0.29529971711488
"Bernalillo County","vap_hisp","gov_18_dem_luj",0.765786225447408,0.00959814398535021,0.747783859798689,0.785031942325663
"Bernalillo County","vap_hisp","gov_18_rep_pea",0.234213774552592,0.00959814398535021,0.214968057674337,0.252216140201311
"Bernalillo County","vap_asian","gov_18_dem_luj",0.615724274220511,0.0882630484543693,0.415146116621508,0.761090586938781
"Bernalillo County","vap_asian","gov_18_rep_pea",0.384275725779489,0.0882630484543693,0.238909413061219,0.584853883378492
"Bernalillo County","vap_aian","gov_18_dem_luj",0.831097310605571,0.0380242903182447,0.743300562514843,0.89423981863854
"Bernalillo County","vap_aian","gov_18_rep_pea",0.168902689394429,0.0380242903182447,0.10576018136146,0.256699437485157
"Bernalillo County","vap_oth_b","gov_18_dem_luj",0.846727437194565,0.053064374308559,0.714184168329364,0.921423253759645
"Bernalillo County","vap_oth_b","gov_18_rep_pea",0.153272562805435,0.053064374308559,0.0785767462403547,0.285815831670636
"Bernalillo County","vap_white","atg_18_dem_bal",0.596021369074095,0.0102076687179088,0.575108638933691,0.61554789016359
