county,GEOID,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
001,220010001-1,0.023098056313022395,0.9769019436869776,0.8455855859058853,0.15441441409411474,0.5448493330119081,0.4551506669880919,0.5424431234469569,0.4575568765530431,0.5351394651099275,0.46486053489007256,0.5791168656572669,0.42088313434273306
001,220010001-2,0.01870299177220894,0.9812970082277911,0.9094238535383938,0.09057614646160615,0.4671688341912846,0.5328311658087154,0.5354002529206702,0.4645997470793298,0.5371385310535896,0.4628614689464105,0.5338609258349962,0.4661390741650038
001,220010001-3,0.019180915340801973,0.980819084659198,0.8341751531754364,0.16582484682456353,0.4596012198294357,0.5403987801705641,0.5297116416451431,0.47028835835485694,0.5363350925927599,0.4636649074072401,0.5137200272297558,0.4862799727702442
001,220010001-4,0.01627558147377434,0.9837244185262257,0.8829935408137215,0.11700645918627854,0.4693225724434121,0.530677427556588,0.5363894837652621,0.463610516234738,0.5319043561090528,0.4680956438909472,0.5291264737324511,0.4708735262675489
001,220010001-5,0.15273687029339003,0.84726312970661,0.9001784289241354,0.0998215710758646,0.4823834008495642,0.5176165991504358,0.536506577910169,0.4634934220898311,0.5408006014334421,0.45919939856655795,0.5538042053249012,0.4461957946750987
001,220010001-6,0.41816242889280447,0.5818375711071957,0.9820081714745487,0.01799182852545131,0.503478554774107,0.4965214452258931,0.5408616071322161,0.45913839286778385,0.5469583406160317,0.4530416593839684,0.5743982955980211,0.4256017044019789
001,220010001-8,0.021456958156400762,0.9785430418435992,0.6497404696767398,0.3502595303232602,0.4481183222481416,0.5518816777518584,0.5405618705308306,0.45943812946916934,0.5253543987738793,0.4746456012261206,0.5161989988900588,0.4838010011099412
001,220010001-9,0.0057523215384390185,0.994247678461561,0.5882152608047778,0.4117847391952221,0.4387460750833613,0.5612539249166387,0.5375211132831139,0.46247888671688603,0.5320787703040106,0.4679212296959894,0.48958264464589013,0.5104173553541098
001,220010002-1,0.007716500534329542,0.9922834994656704,0.8609114129054792,0.13908858709452077,0.4600626901777292,0.5399373098222707,0.5374137506180954,0.4625862493819046,0.5329863170426773,0.467013682957323,0.5308026234361152,0.4691973765638848
001,220010002-2,0.007695983560406482,0.9923040164395935,0.8260001959635221,0.17399980403647788,0.5060926956904641,0.4939073043095359,0.5396758051888121,0.46032419481118797,0.5466010018485049,0.4533989981514951,0.5542708642179589,0.4457291357820411
001,220010002-3,0.0151720401110425,0.9848279598889575,0.8802835107080192,0.11971648929198071,0.4992373477261259,0.5007626522738742,0.5388879493494058,0.46111205065059424,0.5388737844721004,0.4611262155278994,0.5475396064412292,0.45246039355877077
001,220010002-5,0.02426644825462199,0.975733551745378,0.8421804863926152,0.1578195136073848,0.5313263812535952,0.4686736187464048,0.5550738471669178,0.4449261528330822,0.5428774043156679,0.45712259568433206,0.5677775894536508,0.4322224105463493
001,220010003-1,0.03147935407165312,0.9685206459283469,0.8049927098335932,0.1950072901664069,0.44232511043837275,0.5576748895616273,0.5295161021945134,0.4704838978054866,0.5333496990533366,0.4666503009466634,0.5022860312169968,0.4977139687830032
001,220010003-2,0.0032323371652697094,0.9967676628347303,0.5642528698422865,0.43574713015771355,0.3071998954240072,0.6928001045759928,0.5272632621576183,0.4727367378423817,0.5347272705479141,0.4652727294520859,0.4583629961998398,0.5416370038001602
001,220010003-3,0.0260772777909213,0.9739227222090787,0.7476431271147145,0.2523568728852855,0.4459423330561765,0.5540576669438235,0.5341701345411953,0.4658298654588046,0.5319981501657021,0.46800184983429793,0.524972646361257,0.47502735363874304
001,220010003-4,0.14274151452997885,0.8572584854700211,0.9254909370888863,0.07450906291111375,0.49309076491289544,0.5069092350871046,0.5380713325535506,0.46192866744644945,0.5365680822112846,0.4634319177887154,0.5464066713300475,0.4535933286699525
001,220010003-5,0.012231972805142896,0.9877680271948571,0.8610725303789912,0.1389274696210088,0.4673172130123339,0.5326827869876661,0.5372755257815222,0.46272447421847784,0.5358681100523905,0.46413188994760946,0.5337894847842977,0.46621051521570234
001,220010003-7,0.009013600305115532,0.9909863996948844,0.5533986013160517,0.4466013986839484,0.44517271086896226,0.5548272891310377,0.5308368569008274,0.4691631430991727,0.5366745027940047,0.46332549720599525,0.4980111956041097,0.5019888043958903
001,220010004-1,0.005532362193888246,0.9944676378061118,0.7914560320770513,0.20854396792294871,0.45460772735250476,0.5453922726474952,0.5351431054275019,0.4648568945724981,0.5318884825641633,0.46811151743583673,0.5210048349896785,0.47899516501032147
001,220010004-2,0.061773778957736246,0.9382262210422637,0.8423863165853739,0.15761368341462614,0.5004148253495604,0.49958517465043956,0.5357364175520494,0.4642635824479507,0.5401007150898792,0.45989928491012055,0.5490520733066685,0.4509479266933315
001,220010004-4,0.030009948126352125,0.9699900518736478,0.8003760551109402,0.1996239448890596,0.4899257568646245,0.5100742431353755,0.5335363814978853,0.4664636185021147,0.536647136679684,0.46335286332031594,0.5455228469734121,0.4544771530265876
001,220010004-5,0.0030314317272754254,0.9969685682727246,0.7709940268481027,0.2290059731518973,0.3628440109553402,0.6371559890446599,0.5207792292489708,0.47922077075102915,0.5237909590308875,0.4762090409691126,0.4840742066810548,0.5159257933189453
001,220010004-6,0.011380309670198147,0.9886196903298019,0.8191744543838544,0.1808255456161456,0.50426956905111,0.49573043094888997,0.5330967759316448,0.4669032240683551,0.5327643435824884,0.4672356564175117,0.5433116718282747,0.4566883281717253
