"county","race","cand","mean","sd","ci_95_lower","ci_95_upper"
"Kent County","vap_white","pre_16_dem_cli",0.262481798597643,0.0191368474569028,0.223639235609991,0.301583525234613
"Kent County","vap_white","pre_16_rep_tru",0.737518201402357,0.0191368474569028,0.698416474765387,0.776360764390009
"Kent County","vap_black","pre_16_dem_cli",0.926559654205376,0.024829641934391,0.868837352976792,0.966141099891215
"Kent County","vap_black","pre_16_rep_tru",0.0734403457946243,0.024829641934391,0.0338589001087853,0.131162647023207
"Kent County","vap_hisp","pre_16_dem_cli",0.722387285029137,0.100746539771947,0.49734753005154,0.885446628881744
"Kent County","vap_hisp","pre_16_rep_tru",0.277612714970863,0.100746539771947,0.114553371118255,0.50265246994846
"Kent County","vap_asian","pre_16_dem_cli",0.624925699343542,0.153481770654484,0.293857350796352,0.870133783765023
"Kent County","vap_asian","pre_16_rep_tru",0.375074300656458,0.153481770654484,0.129866216234977,0.706142649203648
"Kent County","vap_aian","pre_16_dem_cli",0.545348633329565,0.159986271576649,0.228021403385589,0.827685014908001
"Kent County","vap_aian","pre_16_rep_tru",0.454651366670435,0.159986271576649,0.172314985091999,0.771978596614411
"Kent County","vap_oth_b","pre_16_dem_cli",0.722120278354617,0.126207023511044,0.442513391848406,0.914113998520229
"Kent County","vap_oth_b","pre_16_rep_tru",0.277879721645383,0.126207023511044,0.0858860014797708,0.557486608151594
"Kent County","vap_white","gov_16_dem_car",0.334096432907108,0.0201542770022113,0.297229817069262,0.376423592757974
"Kent County","vap_white","gov_16_rep_bon",0.665903567092892,0.0201542770022113,0.623576407242026,0.702770182930738
"Kent County","vap_black","gov_16_dem_car",0.926289059051306,0.0272607804548211,0.86087226523478,0.965998628107892
"Kent County","vap_black","gov_16_rep_bon",0.0737109409486939,0.0272607804548211,0.0340013718921073,0.13912773476522
"Kent County","vap_hisp","gov_16_dem_car",0.677428793209841,0.117452874100352,0.436269219349513,0.876152692870454
"Kent County","vap_hisp","gov_16_rep_bon",0.322571206790159,0.117452874100352,0.123847307129546,0.563730780650487
"Kent County","vap_asian","gov_16_dem_car",0.524326098826693,0.157201395916287,0.221111559320946,0.816515405029554
"Kent County","vap_asian","gov_16_rep_bon",0.475673901173307,0.157201395916287,0.183484594970446,0.778888440679053
"Kent County","vap_aian","gov_16_dem_car",0.561184113135726,0.187548375665896,0.19731224238567,0.874561250199504
"Kent County","vap_aian","gov_16_rep_bon",0.438815886864274,0.187548375665896,0.125438749800496,0.80268775761433
"Kent County","vap_oth_b","gov_16_dem_car",0.61300383111618,0.166865279405032,0.260976864403387,0.87425054044392
"Kent County","vap_oth_b","gov_16_rep_bon",0.38699616888382,0.166865279405032,0.12574945955608,0.739023135596613
"Kent County","vap_white","uss_18_dem_car",0.349381047019749,0.01825378308221,0.317589241390343,0.389051149832002
"Kent County","vap_white","uss_18_rep_arl",0.650618952980251,0.01825378308221,0.610948850167998,0.682410758609657
"Kent County","vap_black","uss_18_dem_car",0.940498771550225,0.0185754171775199,0.900889046190159,0.972297857889065
"Kent County","vap_black","uss_18_rep_arl",0.0595012284497749,0.0185754171775199,0.0277021421109348,0.0991109538098405
"Kent County","vap_hisp","uss_18_dem_car",0.679230934756041,0.122219399802659,0.396912994221256,0.876044130229596
"Kent County","vap_hisp","uss_18_rep_arl",0.320769065243959,0.122219399802659,0.123955869770403,0.603087005778744
"Kent County","vap_asian","uss_18_dem_car",0.604370350413899,0.163418270999224,0.26135782036536,0.865276692191492
"Kent County","vap_asian","uss_18_rep_arl",0.395629649586101,0.163418270999224,0.134723307808508,0.73864217963464
"Kent County","vap_aian","uss_18_dem_car",0.540722571420396,0.162571156601489,0.217997161229464,0.846807641764319
"Kent County","vap_aian","uss_18_rep_arl",0.459277428579604,0.162571156601489,0.153192358235681,0.782002838770536
"Kent County","vap_oth_b","uss_18_dem_car",0.795533164906318,0.129358276420413,0.487397114623572,0.942163227701918
"Kent County","vap_oth_b","uss_18_rep_arl",0.204466835093682,0.129358276420413,0.057836772298082,0.512602885376428
"Kent County","vap_white","atg_18_dem_jen",0.373056676852539,0.0209751256033154,0.335243200231705,0.418584227314715
