county,GEOID,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
001,15001020100,0.6559625980313192,0.3440374019686809,0.48999510292134746,0.5100048970786525,0.5165326105545474,0.48346738944545264,0.7769299168045638,0.22307008319543625,0.4571599613923548,0.5428400386076452,0.6895471202967799,0.3104528797032201
001,15001020202,0.6531349518077316,0.34686504819226843,0.48536686641622834,0.5146331335837717,0.5027959063751046,0.4972040936248953,0.7767917667880945,0.22320823321190555,0.46464131588269303,0.5353586841173069,0.7111524182490806,0.28884758175091946
001,15001020300,0.6885460007462295,0.3114539992537705,0.48500895448780235,0.5149910455121977,0.5211440759530478,0.47885592404695226,0.7687505303515846,0.23124946964841536,0.46234362863811307,0.5376563713618869,0.7323235132207876,0.26767648677921235
001,15001020400,0.6660078640336543,0.3339921359663457,0.490863577824939,0.5091364221750609,0.5334452352999004,0.4665547647000996,0.7888967703418529,0.21110322965814712,0.4645881602409326,0.5354118397590674,0.7525311094550996,0.24746889054490037
001,15001020500,0.6231409901971636,0.37685900980283643,0.482392101610742,0.517607898389258,0.4962548622625834,0.5037451377374166,0.7405731718045276,0.2594268281954724,0.46427990962513194,0.5357200903748681,0.70919408706217,0.2908059129378299
001,15001020600,0.6135509277666267,0.3864490722333735,0.4855579178558532,0.5144420821441468,0.4795110112902587,0.5204889887097413,0.7099288683994677,0.2900711316005323,0.45980758464013943,0.5401924153598606,0.6508288795746264,0.3491711204253735
001,15001020701,0.622407253309155,0.377592746690845,0.48324986783732815,0.5167501321626718,0.49111080630184545,0.5088891936981546,0.7346444327507909,0.26535556724920906,0.46129835433373473,0.5387016456662653,0.6470230838986173,0.3529769161013827
001,15001020702,0.6163612768743367,0.3836387231256633,0.48890627527501784,0.5110937247249822,0.49405890443913847,0.5059410955608615,0.7894067543904081,0.2105932456095919,0.4674251798240671,0.5325748201759329,0.6399945842355033,0.3600054157644965
001,15001020801,0.6417712618906701,0.35822873810932987,0.489148781063938,0.510851218936062,0.5029323898696809,0.4970676101303191,0.7875427309676041,0.21245726903239587,0.4617349387966432,0.538265061203357,0.7044716765787195,0.29552832342128055
001,15001020802,0.6407707564259862,0.3592292435740138,0.48651269199683855,0.5134873080031614,0.49749657758304744,0.5025034224169526,0.8028477207563941,0.1971522792436059,0.46072289720921616,0.5392771027907838,0.6854306310848192,0.3145693689151809
001,15001020900,0.6269787378225778,0.37302126217742215,0.4796155540221275,0.5203844459778725,0.49463547030554716,0.5053645296944529,0.7572818205995546,0.24271817940044543,0.4651014312321668,0.5348985687678333,0.6723634196748554,0.32763658032514464
001,15001021003,0.5843965966267162,0.41560340337328383,0.482212881132799,0.5177871188672011,0.468640909441406,0.531359090558594,0.706216076606114,0.293783923393886,0.46532011668074535,0.5346798833192546,0.6286558834568806,0.37134411654311944
001,15001021011,0.6277793645856512,0.3722206354143488,0.48088193876947394,0.5191180612305261,0.4822617861589848,0.5177382138410153,0.722975271732949,0.277024728267051,0.46509369257492494,0.5349063074250751,0.65075408220861,0.34924591779138997
001,15001021013,0.6043863712491965,0.3956136287508036,0.488094064433658,0.511905935566342,0.4741792715460975,0.5258207284539025,0.6972774334096469,0.30272256659035307,0.4519528615707527,0.5480471384292472,0.6168742912042074,0.38312570879579255
001,15001021014,0.6075790039264032,0.3924209960735968,0.4834141488767205,0.5165858511232795,0.4716057362115058,0.5283942637884942,0.7093475657783662,0.2906524342216338,0.45927841718420626,0.5407215828157937,0.6053108600381039,0.39468913996189614
001,15001021015,0.6200366786745403,0.37996332132545974,0.4828210227244264,0.5171789772755736,0.4938546703385288,0.5061453296614712,0.717330351782749,0.2826696482172511,0.4649078361230017,0.5350921638769983,0.6558613077095423,0.3441386922904577
001,15001021016,0.6230464376658441,0.37695356233415583,0.4820660596466003,0.5179339403533997,0.4839529789206284,0.5160470210793716,0.7249379733685414,0.2750620266314584,0.46093586558221633,0.5390641344177837,0.6373286807749766,0.3626713192250234
001,15001021017,0.6765370280156292,0.32346297198437085,0.48889119891678623,0.5111088010832138,0.5033384179255229,0.4966615820744771,0.7210526520030689,0.2789473479969311,0.4616237488912568,0.5383762511087432,0.699583472765151,0.3004165272348491
001,15001021101,0.7522598664872231,0.2477401335127769,0.48762390353891605,0.512376096461084,0.5069359557548102,0.49306404424518985,0.7255206747768276,0.2744793252231725,0.4697760578793743,0.5302239421206256,0.6744393458923689,0.3255606541076312
001,15001021107,0.7339299050179904,0.26607009498200956,0.4885010010078423,0.5114989989921577,0.5110363384515686,0.48896366154843146,0.7427706827137112,0.2572293172862889,0.46496914082179364,0.5350308591782061,0.7234914139377232,0.27650858606227685
001,15001021108,0.6795993493641388,0.3204006506358612,0.48455331811872354,0.5154466818812763,0.5077165677002176,0.4922834322997825,0.7256060127741906,0.2743939872258094,0.4643584203397611,0.535641579660239,0.6718799144889979,0.32812008551100214
001,15001021203,0.634117841627219,0.3658821583727811,0.48291300040723273,0.5170869995927673,0.49014927757780313,0.5098507224221969,0.7141428015587846,0.2858571984412153,0.46478683751495403,0.5352131624850459,0.6417774111144933,0.35822258888550673
001,15001021204,0.6207636131809982,0.3792363868190019,0.4827042582052128,0.5172957417947872,0.4909332539416774,0.5090667460583226,0.7165679963539131,0.2834320036460869,0.4604687159560233,0.5395312840439767,0.6502120414876329,0.34978795851236705
001,15001021300,0.643017183217909,0.35698281678209104,0.48665147407842624,0.5133485259215738,0.4920083294615704,0.5079916705384296,0.717131078941567,0.2828689210584329,0.46040745258448973,0.5395925474155103,0.6719014877567389,0.32809851224326114
001,15001021402,0.6199627296670331,0.3800372703329669,0.4804686341004118,0.5195313658995883,0.47229839145163466,0.5277016085483653,0.7357965937071872,0.2642034062928128,0.45489822890607107,0.5451017710939289,0.6543788426868661,0.345621157313134
001,15001021502,0.6053069059263984,0.39469309407360165,0.4842955595359309,0.515704440464069,0.4828854750142255,0.5171145249857745,0.7117037248005396,0.2882962751994604,0.46250422731350466,0.5374957726864953,0.6049681324292928,0.39503186757070724
001,15001021504,0.5639172057180919,0.4360827942819081,0.4830696626060954,0.5169303373939046,0.46212950427306526,0.5378704957269347,0.6809230018488498,0.3190769981511502,0.4638672437604962,0.5361327562395037,0.47888425388244027,0.5211157461175597
001,15001021510,0.640923855240737,0.35907614475926297,0.48142342840150776,0.5185765715984922,0.4946892111400709,0.5053107888599291,0.7296056873390614,0.2703943126609386,0.4622835772551767,0.5377164227448232,0.6426331255962576,0.3573668744037424
