county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
Alameda County,06001402500,0.9602503234697596,0.03974967653024044,0.9871965021192032,0.01280349788079656,0.9589137282892994,0.04108627171070054,0.7999891531617013,0.20001084683829873,0.5756638421457989,0.4243361578542011,0.9433005649392648,0.05669943506073522,0.984175210081728,0.01582478991827196,0.9828818731553012,0.01711812684469873,0.875372893037972,0.1246271069620279,0.7204048200670913,0.27959517993290867,0.6266187557843927,0.37338124421560726,0.9376100002325656,0.06238999976743411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001402600,0.9665233265320208,0.0334766734679792,0.9820644774156472,0.01793552258435286,0.9580214954379728,0.04197850456202726,0.9077883930542868,0.0922116069457132,0.5778483041969721,0.42215169580302786,0.9416922935590136,0.05830770644098621,0.9648916021898648,0.03510839781013517,0.9791418282677222,0.02085817173227773,0.8937592475478023,0.10624075245219762,0.8858100221233576,0.11418997787664248,0.6249369232702561,0.3750630767297439,0.9498680744033292,0.05013192559667068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001402700,0.9829552354114006,0.01704476458859936,0.9907475783897168,0.00925242161028329,0.9812369296826572,0.01876307031734277,0.8390155751099209,0.16098442489007916,0.5791863799767745,0.4208136200232256,0.9614405303525064,0.0385594696474936,0.9804405552242637,0.0195594447757363,0.9867176915968684,0.01328230840313167,0.9216298606964868,0.07837013930351337,0.7744896724759144,0.22551032752408556,0.6215956857736835,0.3784043142263165,0.9554546585105702,0.04454534148942979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001402801,0.9788205916658128,0.02117940833418732,0.9846500784125932,0.01534992158740666,0.9657255796156744,0.03427442038432557,0.8767994753047341,0.12320052469526588,0.5800131697398335,0.41998683026016653,0.9408428251179272,0.0591571748820728,0.9741680448039424,0.02583195519605771,0.9808534286385826,0.01914657136141739,0.8925825586751978,0.10741744132480224,0.8381973934045682,0.16180260659543172,0.6306802180265528,0.3693197819734471,0.9446611307775524,0.05533886922244752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001402802,0.9404967974884768,0.0595032025115233,0.9712396140370216,0.02876038596297842,0.9558723207087046,0.04412767929129539,0.7670185702470357,0.23298142975296432,0.5752074709683255,0.42479252903167447,0.9283649841993468,0.07163501580065339,0.9688348114715736,0.03116518852842653,0.9838506027998396,0.01614939720016034,0.8991282784158672,0.10087172158413286,0.7982311343970241,0.2017688656029759,0.6394870989630725,0.3605129010369274,0.9405134132988132,0.05948658670118682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001402900,0.9642062527674587,0.0357937472325411,0.9718259443998192,0.02817405560018081,0.963798797834644,0.03620120216535599,0.8540796671306751,0.14592033286932496,0.5784238460140645,0.42157615398593545,0.935662857192042,0.064337142807958,0.9838603486491126,0.01613965135088725,0.978236463408959,0.02176353659104098,0.9157791021149264,0.08422089788507367,0.8956595117987133,0.10434048820128668,0.6249769468119833,0.3750230531880167,0.94680637965658,0.05319362034341996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403000,0.8416416440661145,0.15835835593388542,0.9624195295087252,0.03758047049127482,0.9509343395716484,0.04906566042835151,0.8482727026558158,0.15172729734418425,0.5811917445769992,0.4188082554230009,0.9308539338486476,0.0691460661513523,0.8603850560371255,0.13961494396287458,0.959906861984542,0.04009313801545811,0.8700917199394849,0.1299082800605152,0.8380409419853916,0.16195905801460844,0.6241867412971066,0.3758132587028934,0.9311319899077296,0.06886801009227056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403100,0.9749850279914892,0.02501497200851072,0.9746325896042092,0.02536741039579079,0.962433106986809,0.03756689301319108,0.8965247484340321,0.10347525156596796,0.5805391290061547,0.4194608709938453,0.9426228465469376,0.05737715345306241,0.9680348843407848,0.03196511565921534,0.9662450577795816,0.03375494222041825,0.8891529185635725,0.11084708143642752,0.8496756034007933,0.1503243965992067,0.6222563735688778,0.37774362643112225,0.9425449053706952,0.0574550946293048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403301,0.8843964930632613,0.11560350693673876,0.9622179398216558,0.03778206017834416,0.9580053474834576,0.04199465251654237,0.8882179716593752,0.11178202834062484,0.583378265749762,0.4166217342502379,0.9329631323782293,0.06703686762177072,0.903940280176912,0.09605971982308815,0.9616322732318768,0.03836772676812324,0.8744378121461827,0.1255621878538173,0.7920854185919006,0.20791458140809935,0.6276514094156622,0.3723485905843378,0.9298338177301736,0.0701661822698263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403302,0.9832936534750868,0.01670634652491313,0.9737069561108118,0.02629304388918823,0.9700390971121722,0.02996090288782788,0.8690180078837675,0.13098199211623254,0.5794570706657638,0.42054292933423615,0.9521595449495706,0.04784045505042939,0.9839158131086688,0.016084186891331,0.9711581730528136,0.02884182694718639,0.9074521891459538,0.09254781085404622,0.8413802903900671,0.15861970960993294,0.6236263426231532,0.3763736573768465,0.946853346435416,0.05314665356458391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403401,0.9840024502708004,0.01599754972919967,0.9708843811320388,0.02911561886796106,0.9709299503941256,0.0290700496058744,0.8629622899681721,0.13703771003182788,0.5773236650810413,0.42267633491895873,0.950447139844487,0.04955286015551301,0.9833712612100846,0.01662873878991547,0.9752427792437404,0.02475722075625956,0.9025413644411306,0.09745863555886931,0.8348481198135831,0.1651518801864169,0.6288476387763852,0.3711523612236148,0.9473726695302136,0.05262733046978647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403402,0.9688201723054104,0.03117982769458967,0.9724884241093492,0.02751157589065088,0.9603225508051748,0.03967744919482507,0.816818142348381,0.183181857651619,0.5847834432066513,0.4152165567933485,0.9424930434536036,0.05750695654639629,0.9711870926165572,0.02881290738344261,0.9721577889259356,0.02784221107406427,0.8966647152149739,0.10333528478502604,0.7985103711846329,0.20148962881536708,0.6288972644057375,0.3711027355942626,0.9475744183777032,0.05242558162229675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403501,0.9903812023569216,0.00961879764307851,0.9847981177833812,0.01520188221661876,0.9772070604760348,0.02279293952396524,0.900069462927899,0.099930537072101,0.5899728596654535,0.4100271403345465,0.9605952726718104,0.03940472732818965,0.989102629338775,0.01089737066122493,0.9807476011181544,0.01925239888184545,0.9124828391635168,0.08751716083648324,0.8608265760151066,0.13917342398489344,0.6367955399139651,0.3632044600860349,0.9585470123675218,0.04145298763247822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403502,0.989348513557764,0.0106514864422361,0.9796762720233024,0.02032372797669771,0.972501974611076,0.02749802538892393,0.8383690200226854,0.1616309799773146,0.5793646000596373,0.4206353999403627,0.952896543112734,0.04710345688726601,0.989831204749596,0.01016879525040403,0.9805085340575548,0.0194914659424453,0.9287095799079224,0.07129042009207767,0.8238217521399349,0.17617824786006508,0.6244381051909463,0.3755618948090537,0.959408906450249,0.04059109354975099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403600,0.9909390528099684,0.00906094719003152,0.9849502986441055,0.01504970135589438,0.9768466135407204,0.02315338645927963,0.8469429468475115,0.15305705315248858,0.5807956221702518,0.41920437782974823,0.9567999977340512,0.04320000226594862,0.9916789930056495,0.00832100699435044,0.9876024167238272,0.01239758327617263,0.9298179707812668,0.07018202921873322,0.8399317738140183,0.16006822618598174,0.6291139961666993,0.3708860038333007,0.9647414992315174,0.03525850076848259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alameda County,06001403701,0.988081136006043,0.01191886399395706,0.9750568695127588,0.0249431304872411,0.9710498841803326,0.02895011581966743,0.8328321131361208,0.16716788686387923,0.5830728608941556,0.4169271391058445,0.948065549553922,0.05193445044607788,0.9924499519569544,0.00755004804304574,0.9787534204610598,0.0212465795389402,0.9255281356919688,0.07447186430803121,0.8422375503831612,0.15776244961683877,0.634835379005437,0.36516462099456304,0.9587379296692278,0.04126207033077221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
