county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.uss_18_dem_whi,vap_white.uss_18_rep_fla,vap_black.uss_18_dem_whi,vap_black.uss_18_rep_fla,vap_hisp.uss_18_dem_whi,vap_hisp.uss_18_rep_fla,vap_asian.uss_18_dem_whi,vap_asian.uss_18_rep_fla,vap_aian.uss_18_dem_whi,vap_aian.uss_18_rep_fla,vap_oth_b.uss_18_dem_whi,vap_oth_b.uss_18_rep_fla,vap_white.gov_18_dem_rai,vap_white.gov_18_rep_fun,vap_black.gov_18_dem_rai,vap_black.gov_18_rep_fun,vap_hisp.gov_18_dem_rai,vap_hisp.gov_18_rep_fun,vap_asian.gov_18_dem_rai,vap_asian.gov_18_rep_fun,vap_aian.gov_18_dem_rai,vap_aian.gov_18_rep_fun,vap_oth_b.gov_18_dem_rai,vap_oth_b.gov_18_rep_fun,vap_white.sos_18_dem_gor,vap_white.sos_18_rep_cor,vap_black.sos_18_dem_gor,vap_black.sos_18_rep_cor,vap_hisp.sos_18_dem_gor,vap_hisp.sos_18_rep_cor,vap_asian.sos_18_dem_gor,vap_asian.sos_18_rep_cor,vap_aian.sos_18_dem_gor,vap_aian.sos_18_rep_cor,vap_oth_b.sos_18_dem_gor,vap_oth_b.sos_18_rep_cor,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_white.uss_20_dem_ree,vap_white.uss_20_rep_wat,vap_black.uss_20_dem_ree,vap_black.uss_20_rep_wat,vap_hisp.uss_20_dem_ree,vap_hisp.uss_20_rep_wat,vap_asian.uss_20_dem_ree,vap_asian.uss_20_rep_wat,vap_aian.uss_20_dem_ree,vap_aian.uss_20_rep_wat,vap_oth_b.uss_20_dem_ree,vap_oth_b.uss_20_rep_wat,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
Providence County,44007440730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32234371542502754,0.6776562845749725,0.8749526155012322,0.12504738449876787,0.6721406541974759,0.3278593458025241,0.85872977784249,0.14127022215751,0.5851244146102376,0.4148755853897624,0.899790752597934,0.100209247402066
Providence County,44007440731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35846199789858985,0.6415380021014101,0.8738348097962141,0.12616519020378586,0.6642085970586991,0.33579140294130094,0.8509330802745422,0.14906691972545782,0.5805056345651639,0.41949436543483615,0.8985909879430704,0.10140901205692963
Providence County,44007440801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46974909731786296,0.530250902682137,0.863965939729556,0.13603406027044396,0.672312027417948,0.32768797258205196,0.8616715673145882,0.1383284326854118,0.5812187438969104,0.4187812561030895,0.8893316110886962,0.11066838891130362
Providence County,44007440802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5187328108105886,0.4812671891894113,0.8804969138607843,0.11950308613921568,0.677241259736355,0.3227587402636451,0.8599732995877073,0.14002670041229268,0.5809164386072199,0.4190835613927802,0.8907578810149669,0.1092421189850331
Providence County,44007440803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4438599383648298,0.5561400616351703,0.8693217716257603,0.13067822837423965,0.675693032250287,0.32430696774971307,0.8623877232867203,0.13761227671327966,0.5795963960464828,0.4204036039535171,0.9009757333845948,0.09902426661540524
Providence County,44007440804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435579424047964,0.5644205759520361,0.8610737538432162,0.13892624615678384,0.6735909252711141,0.3264090747288859,0.8557494491434555,0.14425055085654445,0.5815227924606298,0.4184772075393702,0.8899326123570085,0.11006738764299152
Providence County,44007440805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47897733895699746,0.5210226610430025,0.8680065452687846,0.13199345473121535,0.6723805683789528,0.3276194316210472,0.8622323647419671,0.13776763525803298,0.5789927714221121,0.42100722857788786,0.906748200372886,0.09325179962711412
Providence County,44007440806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5324242134243456,0.4675757865756542,0.8693115232164852,0.13068847678351483,0.6743186561428591,0.32568134385714087,0.861774687060419,0.13822531293958093,0.5834126266953719,0.4165873733046282,0.8931114610075186,0.10688853899248137
Providence County,44007440807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5144874207661014,0.4855125792338986,0.8713741585205459,0.1286258414794541,0.6766375906333989,0.32336240936660116,0.8577342782592255,0.1422657217407745,0.5785222416567448,0.4214777583432552,0.8899925366785928,0.11000746332140716
Providence County,44007440808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5257186398118218,0.4742813601881783,0.8745851063449454,0.1254148936550546,0.677788982944951,0.3222110170550489,0.8598338504048288,0.14016614959517118,0.5746002237510301,0.42539977624896985,0.8920645397860589,0.107935460213941
