county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_wyd,vap_white.uss_16_rep_cal,vap_black.uss_16_dem_wyd,vap_black.uss_16_rep_cal,vap_hisp.uss_16_dem_wyd,vap_hisp.uss_16_rep_cal,vap_oth.uss_16_dem_wyd,vap_oth.uss_16_rep_cal,vap_white.gov_16_dem_bro,vap_white.gov_16_rep_pie,vap_black.gov_16_dem_bro,vap_black.gov_16_rep_pie,vap_hisp.gov_16_dem_bro,vap_hisp.gov_16_rep_pie,vap_oth.gov_16_dem_bro,vap_oth.gov_16_rep_pie,vap_white.atg_16_dem_ros,vap_white.atg_16_rep_cro,vap_black.atg_16_dem_ros,vap_black.atg_16_rep_cro,vap_hisp.atg_16_dem_ros,vap_hisp.atg_16_rep_cro,vap_oth.atg_16_dem_ros,vap_oth.atg_16_rep_cro,vap_white.sos_16_dem_ava,vap_white.sos_16_rep_ric,vap_black.sos_16_dem_ava,vap_black.sos_16_rep_ric,vap_hisp.sos_16_dem_ava,vap_hisp.sos_16_rep_ric,vap_oth.sos_16_dem_ava,vap_oth.sos_16_rep_ric,vap_white.gov_18_dem_bro,vap_white.gov_18_rep_bue,vap_black.gov_18_dem_bro,vap_black.gov_18_rep_bue,vap_hisp.gov_18_dem_bro,vap_hisp.gov_18_rep_bue,vap_oth.gov_18_dem_bro,vap_oth.gov_18_rep_bue,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_mer,vap_white.uss_20_rep_per,vap_black.uss_20_dem_mer,vap_black.uss_20_rep_per,vap_hisp.uss_20_dem_mer,vap_hisp.uss_20_rep_per,vap_oth.uss_20_dem_mer,vap_oth.uss_20_rep_per,vap_white.atg_20_dem_ros,vap_white.atg_20_rep_cro,vap_black.atg_20_dem_ros,vap_black.atg_20_rep_cro,vap_hisp.atg_20_dem_ros,vap_hisp.atg_20_rep_cro,vap_oth.atg_20_dem_ros,vap_oth.atg_20_rep_cro,vap_white.sos_20_dem_fag,vap_white.sos_20_rep_tha,vap_black.sos_20_dem_fag,vap_black.sos_20_rep_tha,vap_hisp.sos_20_dem_fag,vap_hisp.sos_20_rep_tha,vap_oth.sos_20_dem_fag,vap_oth.sos_20_rep_tha
Clackamas County,41005020700,0.5995352335742111,0.40046476642578893,0.5642945883981453,0.4357054116018548,0.4042639374809381,0.595736062519062,0.6707133525969282,0.32928664740307173,0.6077562343598891,0.3922437656401109,0.5737599743151781,0.4262400256848219,0.44178675528601374,0.5582132447139863,0.6509879216088,0.34901207839119996,0.4786224053362113,0.5213775946637886,0.5931786416371185,0.40682135836288147,0.6125245993697622,0.3874754006302377,0.6707686989218354,0.32923130107816434,0.5361887782203457,0.4638112217796543,0.5348936327498786,0.46510636725012144,0.48953578927417574,0.5104642107258243,0.649014541549718,0.35098545845028195,0.39593040364174686,0.6040695963582532,0.5494386026554992,0.45056139734450085,0.5251163975709024,0.4748836024290975,0.6832714231107619,0.31672857688923783,0.4985671429224803,0.5014328570775197,0.5237573487184675,0.4762426512815325,0.48045527110882114,0.5195447288911789,0.6914902218393921,0.3085097781606077,0.668506214493602,0.331493785506398,0.5420510975048537,0.45794890249514625,0.36018690004663806,0.6398130999533619,0.7144679542416315,0.28553204575836855,0.6457591242918229,0.35424087570817703,0.5315265963835138,0.46847340361648615,0.41598049660320674,0.5840195033967932,0.6599527362557501,0.3400472637442497,0.6135077228834723,0.3864922771165277,0.5333493568020309,0.4666506431979692,0.3740963022404198,0.6259036977595802,0.6951990344654344,0.30480096553456554,0.5719348248420603,0.42806517515793974,0.5593066027040721,0.44069339729592794,0.41614858623097384,0.5838514137690262,0.6385899205094502,0.3614100794905496
Clackamas County,41005020800,0.754908351743716,0.24509164825628402,0.5686634486158468,0.43133655138415317,0.42455082538971745,0.5754491746102826,0.6973633865953467,0.3026366134046533,0.7995517045110463,0.20044829548895374,0.5819175779488436,0.4180824220511565,0.4798494289531498,0.5201505710468503,0.7006409245800397,0.2993590754199603,0.685330970403967,0.314669029596033,0.6074836270829652,0.39251637291703473,0.6474185148558674,0.35258148514413257,0.7117831760686539,0.288216823931346,0.7403285749736481,0.2596714250263519,0.5423196259261434,0.45768037407385664,0.544449108094148,0.455550891905852,0.7016585945059814,0.29834140549401855,0.6009916364580586,0.3990083635419414,0.5604180207910348,0.4395819792089653,0.5621444949068671,0.4378555050931329,0.7276365852448802,0.2723634147551198,0.7158023800907192,0.28419761990928083,0.535587200986089,0.46441279901391097,0.5164559903077283,0.48354400969227174,0.7266522271476312,0.27334777285236883,0.7704077181899491,0.2295922818100509,0.54876494096361494,0.45123505903638506,0.3782308047873583,0.6217691952126417,0.7367614491881042,0.26323855081189584,0.7767784360232591,0.2232215639767409,0.5391513205124451,0.4608486794875549,0.4497283098900065,0.5502716901099935,0.6991308399481655,0.3008691600518345,0.7587926107751612,0.24120738922483878,0.5450362761585653,0.4549637238414347,0.3988175211751955,0.6011824788248046,0.6921210722695104,0.3078789277304897,0.7251179747064748,0.27488202529352523,0.5664438705717525,0.43355612942824745,0.4403353827495978,0.5596646172504022,0.6670212075938748,0.3329787924061251
Clackamas County,41005020900,0.7213355425369392,0.27866445746306084,0.5634936101727643,0.43650638982723566,0.4339879794660909,0.5660120205339091,0.7031955498693648,0.2968044501306351,0.7855039257463202,0.2144960742536798,0.5794267124249501,0.42057328757504986,0.47717087261231944,0.5228291273876805,0.7065053902633348,0.29349460973666525,0.668957298926234,0.331042701073766,0.60331618630566,0.3966838136943401,0.6410002235479704,0.35899977645202963,0.7162627200226345,0.2837372799773656,0.7176289691901273,0.28237103080987264,0.5446602230863635,0.4553397769136365,0.5386823897533172,0.4613176102466829,0.7109474656561017,0.2890525343438983,0.6076709007815237,0.39232909921847625,0.5589457259715324,0.44105427402846764,0.5634406346262306,0.4365593653737693,0.7360985219600339,0.2639014780399661,0.6956386378067245,0.3043613621932754,0.5269093187578986,0.4730906812421014,0.5211909222517269,0.4788090777482731,0.7309417067917395,0.26905829320826047,0.7305702087723646,0.26942979122763544,0.5455029111863304,0.45449708881366957,0.3748410131148563,0.6251589868851437,0.724304603663657,0.27569539633634305,0.7341148112405727,0.2658851887594273,0.5384193446164636,0.4615806553835364,0.4519081778899052,0.5480918221100948,0.6975676674059952,0.3024323325940048,0.7168596834657738,0.2831403165342262,0.5394042635461476,0.4605957364538525,0.39543834482623474,0.6045616551737653,0.7077141267293091,0.2922858732706909,0.6828022671691383,0.3171977328308618,0.5662532909896497,0.43374670901035034,0.44491122257560256,0.5550887774243974,0.6589498116458389,0.3410501883541612
Clackamas County,41005021000,0.7018116248871468,0.29818837511285323,0.5670485913002816,0.4329514086997183,0.4188853829064813,0.5811146170935186,0.6981289489445128,0.30187105105548717,0.7767642120064058,0.22323578799359425,0.5881045340784996,0.41189546592150034,0.4693443838387455,0.5306556161612545,0.6996305771809245,0.3003694228190756,0.650446804327029,0.349553195672971,0.5964812216667813,0.4035187783332187,0.6466226179367738,0.3533773820632263,0.719201357448358,0.28079864255164194,0.7040093804959311,0.29599061950406885,0.5364320320825056,0.4635679679174945,0.5324608097874433,0.4675391902125568,0.7086336360886594,0.29136636391134063,0.5957051855090322,0.4042948144909678,0.5555612177213051,0.44443878227869493,0.5687568623623376,0.43124313763766237,0.7432373431802586,0.2567626568197415,0.6751730075395992,0.32482699246040075,0.5256290534516939,0.47437094654830614,0.5265466725550461,0.4734533274449539,0.7373418458432262,0.26265815415677385,0.7147144421100335,0.2852855578899664,0.5470187090735988,0.4529812909264011,0.3835294181766241,0.6164705818233759,0.7294841003563408,0.2705158996436592,0.7163310727133236,0.2836689272866764,0.5370070687403945,0.46299293125960544,0.43832677268197345,0.5616732273180266,0.6986406481803227,0.3013593518196773,0.7010359733578198,0.29896402664218025,0.5385559528226836,0.46144404717731635,0.40196160486999116,0.5980383951300089,0.7001132615133315,0.2998867384866685,0.6691614283810066,0.33083857161899344,0.567228426053949,0.432771573946051,0.4494188021566718,0.5505811978433282,0.6698600846819764,0.33013991531802356
Clackamas County,41005021100,0.6577751629177501,0.34222483708224993,0.5664268102326738,0.4335731897673262,0.41976204653556853,0.5802379534644315,0.674388617698536,0.325611382301464,0.7394378655034368,0.2605621344965632,0.5821088549917959,0.41789114500820407,0.46781245774570873,0.5321875422542912,0.6903205820220717,0.30967941797792836,0.6033113082537683,0.3966886917462317,0.6002283553446819,0.39977164465531817,0.6408776244657269,0.35912237553427306,0.703416200526384,0.296583799473616,0.6728896069523308,0.3271103930476692,0.5426439741046983,0.45735602589530167,0.5253970686500847,0.47460293134991527,0.7027380476004766,0.29726195239952335,0.5455584359831693,0.4544415640168306,0.5529832385707572,0.4470167614292428,0.5542469954084792,0.4457530045915208,0.7177880134042347,0.28221198659576524,0.6204683605414505,0.37953163945854945,0.5275639649375296,0.4724360350624704,0.5156255869930992,0.48437441300690076,0.7345140411773229,0.2654859588226771,0.7427348222576041,0.2572651777423959,0.5475570028754884,0.4524429971245117,0.37751241946856495,0.622487580531435,0.7281815448711724,0.2718184551288276,0.7491962109110596,0.25080378908894047,0.5349155869487651,0.46508441305123494,0.4417107571390207,0.5582892428609793,0.7051076094556585,0.2948923905443414,0.7287528554341024,0.27124714456589766,0.5415064869001813,0.4584935130998187,0.40814886567903474,0.5918511343209653,0.7201347697441651,0.2798652302558349,0.6992248421512809,0.30077515784871917,0.5640206446480919,0.43597935535190807,0.442542660675009,0.557457339324991,0.6679790335336354,0.3320209664663646
Clackamas County,41005021200,0.7404887781047251,0.2595112218952749,0.5617699515114639,0.43823004848853614,0.43135330194119437,0.5686466980588056,0.6961846461354679,0.30381535386453207,0.7820920179475731,0.21790798205242692,0.5806325499819021,0.41936745001809794,0.4647286960069401,0.5352713039930599,0.7010293952529062,0.29897060474709375,0.6801121744234714,0.3198878255765286,0.6029844177357904,0.3970155822642097,0.6526043589435802,0.3473956410564198,0.7182904993960549,0.28170950060394506,0.7378689141899876,0.26213108581001243,0.5430690040199903,0.45693099598000975,0.538894684476438,0.461105315523562,0.7000932034862954,0.29990679651370455,0.6116295263398575,0.38837047366014255,0.559054192754662,0.44094580724533805,0.5592628799212569,0.44073712007874305,0.7240726681832815,0.2759273318167185,0.7080230978181324,0.29197690218186756,0.5313237273285925,0.46867627267140755,0.5179810853063321,0.48201891469366787,0.7341968458965255,0.2658031541034746,0.7613793997896575,0.23862060021034243,0.5452447283402361,0.4547552716597639,0.39322829401745024,0.6067717059825498,0.7280401817879717,0.2719598182120283,0.7684702336242423,0.2315297663757577,0.5321489271633889,0.46785107283661104,0.4515224324492891,0.548477567550711,0.7063529104849806,0.2936470895150194,0.7527574650556981,0.24724253494430196,0.5437448712417446,0.45625512875825536,0.3998058131730639,0.6001941868269361,0.7251107169327041,0.2748892830672959,0.723359706722887,0.27664029327711304,0.5657047863298859,0.43429521367011414,0.4491190790955795,0.5508809209044205,0.6540115579582446,0.3459884420417554
Clackamas County,41005021300,0.6851626394458077,0.3148373605541923,0.5637565148286818,0.43624348517131817,0.423457319097438,0.576542680902562,0.6837042874399114,0.3162957125600886,0.7535090972005368,0.24649090279946317,0.5798929953075487,0.4201070046924514,0.4792303017514152,0.5207696982485849,0.6842006790747046,0.3157993209252954,0.6095771778518848,0.39042282214811524,0.6012956868396793,0.3987043131603207,0.6507539155428769,0.3492460844571232,0.7111608628067623,0.2888391371932378,0.6753680418703425,0.3246319581296575,0.5435501505017619,0.4564498494982381,0.533602769735702,0.466397230264298,0.6875186157039682,0.3124813842960318,0.5370090200772342,0.46299097992276583,0.5477767720772424,0.45222322792275754,0.5568945022881377,0.4431054977118623,0.7230940479855701,0.2769059520144299,0.6421070763317118,0.35789292366828823,0.529910505512676,0.470089494487324,0.5442317171751734,0.4557682828248266,0.7444555434209063,0.25554445657909375,0.7068658167642121,0.2931341832357879,0.5435968995862854,0.4564031004137145,0.3727681957832065,0.6272318042167935,0.7089785362695432,0.2910214637304568,0.7129054507140735,0.2870945492859264,0.5332230183308678,0.4667769816691321,0.4475779138735832,0.5524220861264167,0.6909785477907291,0.3090214522092709,0.6954983444136772,0.3045016555863228,0.5442043638424888,0.4557956361575112,0.4068432043853324,0.5931567956146676,0.7136803308392612,0.28631966916073875,0.6652874952685458,0.33471250473145425,0.5592344530775517,0.4407655469224483,0.43792150862833973,0.5620784913716602,0.6433211163872921,0.3566788836127079
Clackamas County,41005021400,0.6393980793970082,0.3606019206029918,0.5624219855858784,0.4375780144141216,0.4127020506116101,0.5872979493883899,0.6841710818273359,0.3158289181726642,0.7017540719917428,0.2982459280082572,0.5779824550526438,0.4220175449473562,0.4599328601950808,0.5400671398049193,0.6740641474115211,0.3259358525884789,0.5707632379175167,0.4292367620824833,0.5939509290133322,0.4060490709866678,0.6384302862874872,0.3615697137125128,0.6954503025257033,0.3045496974742968,0.6337748939766831,0.3662251060233169,0.5361472476222844,0.46385275237771567,0.5175289007254901,0.48247109927451,0.6805024544225204,0.3194975455774795,0.5038563092712558,0.49614369072874415,0.5542186227014244,0.4457813772985756,0.531575874999717,0.46842412500028296,0.7062950282420414,0.2937049717579587,0.5828907609544172,0.41710923904558284,0.5267289593969579,0.4732710406030422,0.504882137927831,0.49511786207216907,0.7012304621765639,0.298769537823436,0.6914197369547302,0.30858026304526975,0.5431130109657065,0.4568869890342935,0.37189492751636244,0.6281050724836376,0.7313045768154478,0.2686954231845522,0.6961295776779609,0.3038704223220391,0.5299609818097801,0.4700390181902198,0.43205829752430425,0.5679417024756958,0.6782049463277776,0.3217950536722224,0.6812492005068022,0.3187507994931979,0.5360684453942752,0.46393155460572477,0.39634513090677875,0.6036548690932213,0.7069721294556275,0.29302787054437246,0.6411416068759841,0.3588583931240159,0.5573595259545334,0.4426404740454666,0.444467349388999,0.555532650611001,0.660468197729118,0.339531802270882
Clackamas County,41005021500,0.6407336980398779,0.35926630196012216,0.5584264987453571,0.4415735012546427,0.40939405716185523,0.5906059428381447,0.6964981502981855,0.30350184970181443,0.7067945367240476,0.29320546327595237,0.5766811278479727,0.42331887215202707,0.4587409240560075,0.5412590759439925,0.6815484568313956,0.3184515431686043,0.5707381654649121,0.4292618345350879,0.5965468061252975,0.40345319387470246,0.6087253037168616,0.3912746962831383,0.6804355143271867,0.31956448567281326,0.6383107483752526,0.3616892516247474,0.535049999206726,0.464950000793274,0.5111065470527263,0.48889345294727377,0.6817666003909486,0.3182333996090514,0.49549268108375033,0.5045073189162497,0.5535201661537114,0.4464798338462887,0.5404525791765828,0.45954742082341715,0.7043027115955879,0.29569728840441206,0.5817611229280489,0.41823887707195107,0.5216976861382961,0.47830231386170363,0.4962029730626378,0.5037970269373623,0.708180162655877,0.29181983734412303,0.65137869162052775,0.34862130837947225,0.5421289684879051,0.4578710315120947,0.36535460689683796,0.634645393103162,0.7129194255051255,0.28708057449487445,0.655745151152198,0.344254848847802,0.5297977595272534,0.47020224047274645,0.43051838678527327,0.5694816132147268,0.679299748992684,0.3207002510073161,0.6373558853992551,0.3626441146007448,0.5378060635581481,0.4621939364418519,0.3808386694221576,0.6191613305778424,0.7018976633456421,0.2981023366543579,0.6073905635154366,0.3926094364845634,0.5591967024933522,0.44080329750664754,0.4228233819711482,0.5771766180288518,0.6394094398927583,0.3605905601072417
Clackamas County,41005021601,0.6656616451734867,0.33433835482651314,0.5652701409395681,0.4347298590604319,0.4307769622945679,0.569223037705432,0.6939620322930852,0.3060379677069148,0.7501227298950126,0.24987727010498725,0.5878931330746446,0.4121068669253554,0.5373003492359824,0.46269965076401764,0.6905372017092236,0.30946279829077644,0.5848708760150262,0.41512912398497387,0.5965060462043692,0.4034939537956308,0.6854413802349696,0.31455861976503036,0.6998267066145687,0.30017329338543125,0.6745728074088403,0.32542719259115965,0.5371709022758567,0.46282909772414327,0.5918646236578223,0.40813537634217767,0.7224417290291517,0.27755827097084834,0.5241387212648784,0.47586127873512163,0.560671181676028,0.4393288183239719,0.6100780015545217,0.38992199844547826,0.7330890676854322,0.2669109323145677,0.6123610896837699,0.38763891031622993,0.5317710205797289,0.46822897942027114,0.5521860060670385,0.44781399393296145,0.733418460430062,0.266581539569938,0.7201055154024396,0.2798944845975603,0.5508422003749932,0.4491577996250068,0.3913097704579021,0.608690229542098,0.7249608786492401,0.2750391213507599,0.721864926600665,0.2781350733993349,0.5322477320542541,0.46775226794574587,0.49544185257954554,0.5045581474204545,0.7026527056249823,0.2973472943750178,0.7206526602313175,0.2793473397686824,0.5441847490367492,0.4558152509632508,0.44617703758748056,0.5538229624125195,0.7258196203353469,0.27418037966465314,0.6717142710984693,0.32828572890153074,0.5589050402700971,0.44109495972990287,0.49040881713358014,0.5095911828664199,0.6769071171040569,0.32309288289594307
Clackamas County,41005021602,0.6502141100596361,0.34978588994036386,0.5688390995672143,0.43116090043278565,0.43583839564737453,0.5641616043526254,0.6974177168518504,0.30258228314814956,0.7372270508093894,0.2627729491906106,0.586919026189024,0.4130809738109759,0.49654966145954366,0.5034503385404564,0.708675022900058,0.29132497709994204,0.5760400397924366,0.42395996020756344,0.5997462304037451,0.40025376959625497,0.6561174402518412,0.3438825597481588,0.6997440197977642,0.3002559802022358,0.6646176519043143,0.3353823480956857,0.5533201299532815,0.44667987004671855,0.5643218416847793,0.4356781583152207,0.6998939070659492,0.3001060929340507,0.5156965378714891,0.48430346212851094,0.5572646459192055,0.4427353540807945,0.5837067085033479,0.4162932914966521,0.7219230147904435,0.2780769852095565,0.5990838832736755,0.40091611672632455,0.5362301784839887,0.46376982151601126,0.5199523047470461,0.4800476952529539,0.7264727663627241,0.27352723363727593,0.7208376948270024,0.2791623051729976,0.5510819325894528,0.44891806741054724,0.3950942385323745,0.6049057614676254,0.7364709645260024,0.2635290354739976,0.7283449140270596,0.2716550859729404,0.5483413842802402,0.4516586157197598,0.47250059838090647,0.5274994016190935,0.6943600225888352,0.3056399774111648,0.7153140941019797,0.28468590589802034,0.5493681758424346,0.45063182415756536,0.41587596359276596,0.5841240364072341,0.730302398174206,0.26969760182579405,0.6671286868262848,0.3328713131737152,0.5767449512268691,0.4232550487731309,0.48168608507323757,0.5183139149267625,0.6768271321935737,0.3231728678064263
Clackamas County,41005021700,0.6028187938123531,0.3971812061876468,0.5629574169606492,0.4370425830393509,0.4070796140385059,0.5929203859614941,0.6728019289602009,0.3271980710397991,0.67631270955017,0.32368729044982997,0.5779954553067292,0.4220045446932707,0.4607704148033371,0.5392295851966629,0.6789773932528126,0.32102260674718747,0.5326912843902681,0.46730871560973186,0.6015897903804558,0.3984102096195442,0.6185589701677052,0.3814410298322947,0.681816808825084,0.31818319117491595,0.6087394487242489,0.39126055127575105,0.5361152232785392,0.4638847767214608,0.49624656794282423,0.5037534320571757,0.673174830344503,0.32682516965549696,0.4639515133472341,0.5360484866527659,0.5595110866287123,0.4404889133712877,0.5449735667067744,0.45502643329322556,0.7029210723816663,0.29707892761833365,0.5577045826055451,0.4422954173944549,0.5241559560504514,0.4758440439495486,0.5005866916401878,0.49941330835981224,0.7073631926355287,0.29263680736447134,0.6315160508577503,0.36848394914224963,0.5457272974574058,0.4542727025425942,0.3808193933068985,0.6191806066931015,0.7251622563007668,0.27483774369923325,0.653791527662567,0.346208472337433,0.5263421829407829,0.47365781705921706,0.42024647978071705,0.579753520219283,0.6616642215014604,0.3383357784985396,0.6302284058035976,0.3697715941964024,0.5372213544700024,0.46277864552999765,0.37246809531933045,0.62753190468066955,0.6938537040670185,0.3061462959329815,0.5852875985762149,0.4147124014237851,0.5663776015918593,0.43362239840814065,0.4271613386341055,0.5728386613658945,0.654214465717527,0.345785534282473
Clackamas County,41005021801,0.5924246597110109,0.4075753402889891,0.5662985425441602,0.43370145745583977,0.39575920570661133,0.6042407942933884,0.6738407066751175,0.32615929332488247,0.664953522757783,0.33504647724221703,0.5732083990657522,0.42679160093424784,0.44045052997151635,0.5595494700284837,0.6740348731250659,0.3259651268749341,0.5257303460449477,0.4742696539550522,0.5996645545658442,0.4003354454341558,0.6148886319560071,0.3851113680439927,0.6902824884923082,0.3097175115076918,0.5881206890811288,0.41187931091887114,0.5354441412073552,0.4645558587926448,0.5102227898283764,0.48977721017162357,0.6837081835544019,0.3162918164455982,0.4536908830711502,0.5463091169288498,0.553253073301093,0.44674692669890703,0.5332259454406373,0.4667740545593627,0.7116309307675939,0.2883690692324062,0.5358066657702665,0.46419333422973347,0.5247627947851864,0.4752372052148136,0.47347669286321864,0.5265233071367813,0.6819376580245177,0.3180623419754824,0.6214304526301746,0.37856954736982545,0.5430941233791303,0.4569058766208697,0.3629328090649568,0.6370671909350429,0.711700506447289,0.288299493552711,0.6332387157114036,0.36676128428859645,0.5317854824082283,0.4682145175917717,0.42391858276648897,0.5760814172335108,0.6642803331600694,0.33571966683993054,0.6159194657298876,0.3840805342701124,0.5395145813736915,0.46048541862630854,0.369194443499169,0.6308055565008308,0.6782315377779519,0.3217684622220482,0.5771778168014082,0.42282218319859183,0.5648937548133969,0.4351062451866032,0.4164544418071768,0.583545558192823,0.6352817227832486,0.3647182772167515
Clackamas County,41005021802,0.6028736023449193,0.39712639765508045,0.5640531554006779,0.43594684459932204,0.40746435423812577,0.5925356457618742,0.6723030330786129,0.32769696692138706,0.6913733639800196,0.30862663601998025,0.5728695137440296,0.42713048625597044,0.46147697477449506,0.5385230252255049,0.6717131437895146,0.3282868562104851,0.5360321845964144,0.46396781540358534,0.5939763514923628,0.40602364850763717,0.6277016448455043,0.3722983551544958,0.6898625635547094,0.31013743644529035,0.6025186191524691,0.3974813808475307,0.5382758715900097,0.4617241284099903,0.5176898162643693,0.48231018373563067,0.6790116062235247,0.3209883937764753,0.47673058999537765,0.5232694100046221,0.5563336015998949,0.44366639840010513,0.5534762067820167,0.44652379321798336,0.7111726750752974,0.28882732492470237,0.5685312457347643,0.4314687542652357,0.529954653304312,0.47004534669568804,0.5079347710043756,0.49206522899562444,0.7113747305463326,0.2886252694536671,0.6385461057339472,0.3614538942660526,0.5433220552798618,0.45667794472013823,0.36709056329756656,0.6329094367024334,0.7156780433070254,0.2843219566929746,0.656355854937998,0.343644145062002,0.5324898843309727,0.46751011566902734,0.42907863787866257,0.5709213621213374,0.672754829073768,0.3272451709262318,0.6325217020989128,0.36747829790108694,0.5371309953336669,0.462869004666333,0.3866487333386324,0.6133512666613676,0.6926951146532959,0.3073048853467039,0.5894243420142818,0.4105756579857181,0.5627184650145598,0.4372815349854402,0.4330938571747,0.5669061428253,0.6466875376480048,0.3533124623519952
Clackamas County,41005021900,0.5632890638161745,0.43671093618382545,0.5629053541772188,0.43709464582278124,0.4003061431311142,0.5996938568688859,0.6629204965883093,0.3370795034116905,0.6593266476801659,0.34067335231983403,0.576688651037117,0.4233113489628831,0.4489893421484428,0.5510106578515572,0.6600954032184564,0.3399045967815436,0.5123011184200328,0.4876988815799672,0.5980763024780935,0.4019236975219065,0.6152652079412173,0.3847347920587827,0.6778131997242448,0.3221868002757549,0.5807935291058125,0.4192064708941875,0.5335120398027283,0.46648796019727173,0.4956461745915929,0.5043538254084071,0.6665949008490415,0.33340509915095856,0.4446513401696576,0.5553486598303423,0.5527605836631257,0.4472394163368742,0.5435491349770212,0.4564508650229788,0.698895405064054,0.301104594935946,0.5069749267286602,0.49302507327133976,0.528137437719052,0.47186256228094803,0.49350997329978835,0.5064900267002117,0.7079107414660852,0.2920892585339145,0.594397094298192,0.405602905701808,0.5464330385805082,0.4535669614194919,0.36922290001611263,0.6307770999838873,0.7112017929775564,0.28879820702244363,0.6136653936049474,0.3863346063950525,0.5274236014081748,0.4725763985918252,0.4268639761698619,0.5731360238301381,0.6676453157461897,0.3323546842538101,0.5944812027794648,0.40551879722053524,0.5382092543623752,0.4617907456376248,0.3863653787454024,0.6136346212545977,0.6854566529508617,0.3145433470491381,0.5406044413327774,0.4593955586672226,0.5584273333064349,0.44157266669356504,0.43072760217442607,0.5692723978255739,0.640961971346814,0.35903802865318574
Clackamas County,41005022000,0.5666422787033091,0.433357721296691,0.5586615971943286,0.4413384028056714,0.4113568442557334,0.5886431557442666,0.6643229581667496,0.3356770418332505,0.6527626760980875,0.34723732390191253,0.5750567144874248,0.4249432855125752,0.45427899317617,0.5457210068238301,0.6800683671594546,0.31993163284054543,0.5164759181631865,0.48352408183681345,0.5957125833593312,0.40428741664066875,0.6216978247975116,0.3783021752024884,0.6849783087942081,0.31502169120579193,0.5796854399189272,0.4203145600810728,0.5343025652741487,0.4656974347258514,0.5094328755886243,0.4905671244113758,0.6675450565924655,0.33245494340753445,0.45377468788285535,0.5462253121171446,0.5464567446169528,0.4535432553830472,0.5360650289079704,0.46393497109202964,0.6914021375749622,0.30859786242503784,0.5190547881547494,0.48094521184525063,0.5203131865143478,0.4796868134856523,0.48906689551935784,0.5109331044806422,0.6873515443007655,0.31264845569923444,0.6029443894817289,0.39705561051827104,0.5424732368885992,0.45752676311140084,0.35489278507587385,0.6451072149241261,0.6928181856157424,0.3071818143842577,0.6166420117590566,0.3833579882409433,0.5284842895094582,0.4715157104905418,0.41318754701418,0.5868124529858201,0.6671564389991089,0.3328435610008911,0.5984244156356839,0.4015755843643161,0.5398364644835665,0.4601635355164335,0.37943805905258127,0.6205619409474188,0.6776726379286927,0.3223273620713073,0.5529081503588946,0.4470918496411054,0.5556091725458635,0.4443908274541365,0.41995880972883587,0.5800411902711641,0.6173460059206178,0.3826539940793821
Clackamas County,41005022101,0.5570530122813084,0.4429469877186915,0.5633673271750917,0.43663267282490825,0.3946841187984726,0.6053158812015274,0.6650544394634114,0.33494556053658864,0.6529852507704959,0.34701474922950415,0.5761203053741628,0.4238796946258372,0.43184245768002333,0.5681575423199766,0.6604475853687376,0.33955241463126234,0.48998434319466094,0.5100156568053391,0.5965354816464566,0.4034645183535433,0.6117692486469966,0.38823075135300344,0.6695701118724715,0.33042988812752844,0.5800456744419311,0.4199543255580689,0.5371610163213842,0.4628389836786157,0.4983075977627921,0.5016924022372079,0.6795087223775591,0.3204912776224409,0.42522408555994273,0.5747759144400573,0.5482743987171889,0.45172560128281114,0.536407454427252,0.463592545572748,0.6928182613607359,0.3071817386392642,0.49840411686523794,0.501595883134762,0.530967383333391,0.469032616666609,0.49820839511364706,0.501791604886353,0.7045602812268628,0.2954397187731373,0.580169418006296,0.41983058199370404,0.5388553805533872,0.4611446194466127,0.35645821091062924,0.6435417890893708,0.709778852987422,0.2902211470125779,0.594263697455642,0.405736302544358,0.5349619686449102,0.46503803135508986,0.4224903406796387,0.5775096593203614,0.6661891077334805,0.3338108922665195,0.5838898673656181,0.41611013263438196,0.5371510938636234,0.4628489061363767,0.378763997515668,0.621236002484332,0.6866815672660844,0.3133184327339156,0.5442995290958217,0.4557004709041783,0.5582871453230766,0.44171285467692345,0.4253925224450722,0.5746074775549278,0.6434674053714451,0.3565325946285549
