county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.uss_16_rep_pau,vap_white.uss_16_dem_gra,vap_black.uss_16_rep_pau,vap_black.uss_16_dem_gra,vap_hisp.uss_16_rep_pau,vap_hisp.uss_16_dem_gra,vap_asian.uss_16_rep_pau,vap_asian.uss_16_dem_gra,vap_aian.uss_16_rep_pau,vap_aian.uss_16_dem_gra,vap_oth_b.uss_16_rep_pau,vap_oth_b.uss_16_dem_gra,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_mcc,vap_white.uss_20_dem_mcg,vap_black.uss_20_rep_mcc,vap_black.uss_20_dem_mcg,vap_hisp.uss_20_rep_mcc,vap_hisp.uss_20_dem_mcg,vap_asian.uss_20_rep_mcc,vap_asian.uss_20_dem_mcg,vap_aian.uss_20_rep_mcc,vap_aian.uss_20_dem_mcg,vap_oth_b.uss_20_rep_mcc,vap_oth_b.uss_20_dem_mcg,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
Adair County,2100100E101,0.926923272477195,0.073076727522805085,0.45469094436159463,0.5453090556384054,0.45565479087400906,0.5443452091259909,0.51282423040394165,0.4871757695960583,0.5003346628253909,0.4996653371746092,0.43074938399411705,0.569250616005883,0.811108909032784,0.18889109096721607,0.47822535794059184,0.5217746420594082,0.4817146146113803,0.5182853853886197,0.5042886504061764,0.4957113495938235,0.4867150713559961,0.5132849286440039,0.4890603502269598,0.5109396497730402,0.8658493517663541,0.1341506482336459,0.4550680138122786,0.5449319861877213,0.4616758068088971,0.5383241931911029,0.49684402793560867,0.5031559720643913,0.5060501778659964,0.4939498221340036,0.4425368956924585,0.5574631043075415,0.8236462816387198,0.1763537183612802,0.4641961619778759,0.5358038380221242,0.4771509809146083,0.5228490190853917,0.499027641710556,0.500972358289444,0.5086025261224327,0.49139747387756727,0.4867013322798119,0.5132986677201882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,2100100E104,0.7921504871435944,0.2078495128564056,0.4409383542331842,0.5590616457668157,0.4492510281774383,0.5507489718225618,0.5072355780201887,0.4927644219798112,0.5042251109672864,0.4957748890327136,0.43612970084074776,0.5638702991592522,0.7163668207101088,0.2836331792898911,0.46567240092306034,0.5343275990769397,0.47727142690913454,0.5227285730908655,0.4953746842663422,0.5046253157336579,0.487860539546042,0.512139460453958,0.4805846258224268,0.5194153741775732,0.8932686457615852,0.10673135423841482,0.4446518339622454,0.5553481660377546,0.46167365753751105,0.538326342462489,0.48728235633146544,0.5127176436685343,0.5051211926289457,0.4948788073710543,0.4516370258768188,0.5483629741231812,0.844336127661026,0.1556638723389741,0.4565619344297136,0.5434380655702864,0.4760998014507839,0.523900198549216,0.4914782490441054,0.5085217509558944,0.5080012236168383,0.4919987763831617,0.4776599930676464,0.5223400069323536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,2100100F101,0.8460780612221867,0.15392193877781335,0.4452572667098109,0.5547427332901891,0.4521772484367708,0.5478227515632291,0.5067363924699801,0.49326360753001985,0.5034742088125855,0.4965257911874144,0.434745333173301,0.565254666826699,0.7240773590974494,0.2759226409025506,0.4743668147328759,0.5256331852671241,0.4772288409568593,0.5227711590431406,0.49959096103973755,0.5004090389602625,0.492587900058561,0.507412099941439,0.4850945075517964,0.5149054924482036,0.8710419799397855,0.12895802006021445,0.45798736522297406,0.542012634777026,0.45918002640185895,0.540819973598141,0.4935402957900838,0.5064597042099162,0.5028447502903917,0.4971552497096083,0.4521324269462952,0.5478675730537048,0.8295688621491181,0.1704311378508819,0.46632827921735726,0.5336717207826428,0.47901820018758345,0.5209817998124165,0.5025856533153408,0.4974143466846592,0.5074751742686235,0.4925248257313765,0.4841545869098735,0.5158454130901264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,2100100F103,0.8645732484401365,0.13542675155986347,0.4536567136956314,0.5463432863043686,0.4508266890786974,0.5491733109213027,0.5028993182107049,0.49710068178929506,0.5090911719322693,0.4909088280677307,0.4418911973342929,0.5581088026657071,0.7444597942486354,0.25554020575136466,0.4770933720387668,0.5229066279612332,0.4812693556098594,0.5187306443901406,0.505541621589716,0.4944583784102839,0.4932420641599754,0.5067579358400246,0.4784388662129803,0.5215611337870197,0.8619132834467409,0.13808671655325913,0.456178116328974,0.543821883671026,0.4592234935920928,0.5407765064079072,0.4926553081245093,0.5073446918754907,0.5095269030905903,0.49047309690940966,0.4530035304963521,0.5469964695036479,0.8254018482573584,0.17459815174264157,0.4635575186215658,0.5364424813784342,0.4828611844826749,0.5171388155173251,0.49513584243116393,0.5048641575688361,0.5082805000765833,0.4917194999234167,0.4860115757922094,0.5139884242077906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,2100100G101,0.8536151388291869,0.146384861170813,0.444237459199398,0.5557625408006021,0.4432387828208917,0.5567612171791083,0.5115155504762079,0.4884844495237921,0.5069523957197951,0.4930476042802049,0.4291251332855719,0.5708748667144281,0.7436445702137351,0.2563554297862649,0.4730138222753548,0.5269861777246452,0.4791197931027874,0.5208802068972126,0.5042178939003094,0.49578210609969064,0.4903910530060735,0.5096089469939266,0.4796225204583008,0.5203774795416992,0.8873586191584338,0.11264138084156612,0.44966490277675875,0.5503350972232413,0.44472685964234576,0.5552731403576543,0.49583302471790847,0.5041669752820915,0.50116691918986,0.49883308081014,0.4392387189954805,0.5607612810045195,0.8465705401181695,0.15342945988183054,0.4663554469502767,0.5336445530497234,0.48148689548971174,0.5185131045102882,0.4992067264123194,0.5007932735876806,0.514539820391021,0.4854601796089791,0.4806836510730328,0.5193163489269672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,2100100G102,0.8543910449528322,0.14560895504716778,0.4508006793805989,0.549199320619401,0.4506989886212305,0.5493010113787695,0.5111348706538228,0.48886512934617726,0.501825103101622,0.4981748968983781,0.4373835373801476,0.5626164626198523,0.7492952562233575,0.2507047437766425,0.47460172143725177,0.5253982785627482,0.4839966460374057,0.5160033539625943,0.5051001511369172,0.4948998488630828,0.4907272670606536,0.5092727329393464,0.4899046376109222,0.5100953623890778,0.8699777895062106,0.13002221049378931,0.4426755504640642,0.5573244495359359,0.4626098336225254,0.5373901663774746,0.49155766737612566,0.5084423326238744,0.5030572625909714,0.49694273740902856,0.449567445811369,0.550432554188631,0.8319746104927386,0.16802538950726137,0.46242975793803776,0.5375702420619622,0.47644692547680073,0.5235530745231992,0.4960347031255974,0.5039652968744026,0.5120606482475017,0.4879393517524982,0.4793352019703106,0.5206647980296895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen County,2100300A101,0.7485390563951795,0.2514609436048205,0.498041012045851,0.501958987954149,0.4808078219672942,0.5191921780327057,0.48238849564536174,0.5176115043546383,0.5013320448403866,0.4986679551596134,0.4779129837096822,0.5220870162903178,0.7054769955581349,0.294523004441865,0.4955011345424668,0.5044988654575332,0.48667132530891816,0.5133286746910818,0.508386545611961,0.49161345438803905,0.4893577225873004,0.5106422774126996,0.4605452296964933,0.5394547703035066,0.8490029938721692,0.15099700612783087,0.48517094775523933,0.5148290522447606,0.4972237062961374,0.5027762937038627,0.4847186398895407,0.5152813601104593,0.4991099181607768,0.5008900818392232,0.48305130785841166,0.5169486921415883,0.8112170153453551,0.188782984654645,0.48967178357285407,0.5103282164271459,0.4868080685400337,0.5131919314599663,0.4935100851605807,0.5064899148394193,0.49624503809829185,0.5037549619017082,0.4782739506838573,0.5217260493161426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen County,2100300A102,0.8788503162597037,0.12114968374029632,0.49597338095626886,0.5040266190437311,0.48793041332161513,0.5120695866783849,0.4899201210520284,0.5100798789479716,0.5036790342382449,0.4963209657617551,0.4836563670303295,0.5163436329696705,0.7884972201800109,0.21150277981998916,0.49534234311223657,0.5046576568877634,0.48343432225937766,0.5165656777406223,0.5084935858177823,0.4915064141822177,0.4921492542693314,0.5078507457306686,0.4597127135779502,0.5402872864220498,0.8471791627861939,0.15282083721380615,0.4974446343991113,0.5025553656008886,0.4981885099739642,0.5018114900260359,0.48453451208393405,0.515465487916066,0.4883147926253239,0.5116852073746762,0.4784150840592499,0.5215849159407502,0.8046737520703642,0.19532624792963585,0.4830714188137854,0.5169285811862145,0.4943193541218036,0.5056806458781964,0.49441046642434094,0.5055895335756591,0.5017967965793376,0.4982032034206624,0.47852405368209,0.52147594631791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen County,2100300B101,0.8572885311069572,0.14271146889304273,0.5099417872581857,0.4900582127418142,0.4929901832429148,0.5070098167570851,0.4832892408002466,0.5167107591997534,0.5008323928620442,0.4991676071379558,0.48542781824844333,0.5145721817515567,0.770408619155992,0.229591380844008,0.4921989701183772,0.5078010298816228,0.4806193302312713,0.5193806697687287,0.5034716392685021,0.49652836073149786,0.49100458281692744,0.5089954171830725,0.4568832519127901,0.5431167480872099,0.8432063622844606,0.15679363771553942,0.4887919362264007,0.5112080637735993,0.49727113920940086,0.5027288607905991,0.48904767727693865,0.5109523227230613,0.48856744349819864,0.5114325565018013,0.48951573941389687,0.5104842605861032,0.7983832984366082,0.20161670156339184,0.49101919330772514,0.5089808066922749,0.4833083156276996,0.5166916843723002,0.502469121161312,0.497530878838688,0.4986121590111025,0.5013878409888975,0.479144697662964,0.520855302337036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen County,2100300B102,0.8802117902112043,0.11978820978879562,0.501403859183342,0.498596140816658,0.4902822624756586,0.5097177375243415,0.48881349656492806,0.511186503435072,0.494661529830299,0.5053384701697011,0.4828454499278757,0.5171545500721244,0.809398170985785,0.19060182901421496,0.5031148085694026,0.49688519143059734,0.4827403049671963,0.5172596950328038,0.504000471876642,0.495999528123358,0.4875642995313787,0.5124357004686213,0.46723467469070423,0.5327653253092958,0.829456426524175,0.1705435734758251,0.4977937862008617,0.5022062137991383,0.4935047204941633,0.5064952795058367,0.48514744434025064,0.5148525556597493,0.4844043608112046,0.5155956391887954,0.4790805365920056,0.5209194634079944,0.7909788062035839,0.20902119379641615,0.49096549629716624,0.5090345037028338,0.4901730004790257,0.5098269995209743,0.4928417575228826,0.5071582424771174,0.4965468291827535,0.5034531708172465,0.479910432785406,0.520089567214594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen County,2100300B103,0.8416251226160683,0.15837487738393174,0.4971436465972626,0.5028563534027374,0.4838110349516348,0.5161889650483652,0.4846118219117392,0.5153881780882608,0.5041358768470884,0.4958641231529115,0.4834825081396301,0.5165174918603699,0.7563907714690885,0.24360922853091152,0.49576583238076866,0.5042341676192313,0.48638429952447304,0.513615700475527,0.5022950450155199,0.49770495498448014,0.48725695472532154,0.5127430452746785,0.46466552054262705,0.5353344794573729,0.8413956726316936,0.15860432736830635,0.4916050139946253,0.5083949860053747,0.4923098913880161,0.5076901086119839,0.4887861513895175,0.5112138486104825,0.4886493577408933,0.5113506422591068,0.4838773604885808,0.5161226395114192,0.8002283448511108,0.19977165514888912,0.4903665463657874,0.5096334536342125,0.4933072681752785,0.5066927318247215,0.4925814345633375,0.5074185654366625,0.4995613876778552,0.5004386123221448,0.4829721954240806,0.5170278045759191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen County,2100300C101,0.8247444421746031,0.17525555782539712,0.4961696424724277,0.5038303575275723,0.488849362460102,0.511150637539898,0.48373328963768647,0.5162667103623135,0.49953157666185555,0.5004684233381445,0.4796325816655793,0.5203674183344207,0.7530110520811903,0.24698894791880988,0.4936221116806325,0.5063778883193675,0.47958890533338067,0.5204110946666193,0.5007526313468893,0.4992473686531107,0.49381417312406606,0.5061858268759339,0.4607452276323,0.5392547723677,0.85721781983573,0.14278218016427027,0.49288748790787984,0.5071125120921202,0.5006760901785292,0.49932390982147073,0.4823012553194436,0.5176987446805564,0.4953175990765411,0.5046824009234588,0.4813065748050365,0.5186934251949635,0.8146046577256414,0.1853953422743588,0.4858027518959244,0.5141972481040756,0.49058086227966896,0.5094191377203311,0.4961831206566893,0.5038168793433108,0.49758592708025073,0.5024140729197493,0.4801044263218323,0.5198955736781677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen County,2100300C102,0.8505540535401424,0.14944594645985762,0.4991614064725127,0.5008385935274873,0.4970121253968815,0.5029878746031184,0.4875798596866546,0.5124201403133454,0.5023682095636763,0.49763179043632366,0.4826544611611527,0.5173455388388473,0.7882414758986838,0.21175852410131624,0.5015083294193226,0.49849167058067745,0.4810325478589527,0.5189674521410473,0.501300633170706,0.4986993668292941,0.4915519311010392,0.5084480688989608,0.46325108902381823,0.5367489109761817,0.8423334231052418,0.1576665768947581,0.4938652385138361,0.5061347614861639,0.49395776392330737,0.5060422360766926,0.4888682553164504,0.5111317446835496,0.4887082489380303,0.5112917510619697,0.48592303658148023,0.5140769634185198,0.8025930488180923,0.1974069511819077,0.4864571973375371,0.5135428026624629,0.48527752323259776,0.5147224767674022,0.4983343608527555,0.5016656391472445,0.5024001957690095,0.4975998042309905,0.4766275408486743,0.5233724591513257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen County,2100300D101,0.8463648792231685,0.15363512077683147,0.5000205779070945,0.4999794220929054,0.4879090315305414,0.5120909684694586,0.4803767418282202,0.5196232581717798,0.4979736456454552,0.5020263543545448,0.4884784322332575,0.5115215677667423,0.7754439102807312,0.22455608971926871,0.4977974911232826,0.5022025088767174,0.4799842521700442,0.5200157478299559,0.5084531121121166,0.49154688788788337,0.4917161857306939,0.5082838142693061,0.4617934788586966,0.5382065211413032,0.8449138492636246,0.15508615073637538,0.49425622520782814,0.5057437747921718,0.5016171950064743,0.4983828049935257,0.4852999444421548,0.5147000555578451,0.4900758941901806,0.5099241058098194,0.480098329504101,0.5199016704958987,0.7987063594735819,0.20129364052641807,0.4958755635889681,0.5041244364110319,0.48586900171195113,0.5141309982880489,0.49701965669157144,0.5029803433084286,0.4981852900082986,0.5018147099917014,0.4751646084448061,0.5248353915551939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen County,2100300D102,0.8724130363084164,0.12758696369158362,0.498393491220417,0.501606508779583,0.4937207440856028,0.5062792559143973,0.487190609152216,0.512809390847784,0.5032142243433589,0.49678577565664134,0.4863473969148072,0.5136526030851928,0.7700096178639526,0.22999038213604733,0.4959896200583947,0.5040103799416052,0.48613908532090544,0.5138609146790946,0.5021484952648467,0.49785150473515327,0.49181288769152753,0.5081871123084727,0.4640448499647983,0.5359551500352017,0.8442540653905244,0.1557459346094756,0.491499783415715,0.508500216584285,0.4900463806333696,0.5099536193666303,0.48027959798265857,0.5197204020173415,0.4885662372549859,0.5114337627450144,0.4819196832568129,0.5180803167431871,0.8084442911522811,0.1915557088477189,0.4920602610083992,0.5079397389916008,0.4881851612227488,0.5118148387772512,0.496702654581488,0.503297345418512,0.4989705667022979,0.5010294332977023,0.4801049271780789,0.5198950728219212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
