county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_duc,vap_white.uss_16_rep_kir,vap_black.uss_16_dem_duc,vap_black.uss_16_rep_kir,vap_hisp.uss_16_dem_duc,vap_hisp.uss_16_rep_kir,vap_oth.uss_16_dem_duc,vap_oth.uss_16_rep_kir,vap_white.gov_18_dem_pri,vap_white.gov_18_rep_rau,vap_black.gov_18_dem_pri,vap_black.gov_18_rep_rau,vap_hisp.gov_18_dem_pri,vap_hisp.gov_18_rep_rau,vap_oth.gov_18_dem_pri,vap_oth.gov_18_rep_rau,vap_white.atg_18_dem_rao,vap_white.atg_18_rep_har,vap_black.atg_18_dem_rao,vap_black.atg_18_rep_har,vap_hisp.atg_18_dem_rao,vap_hisp.atg_18_rep_har,vap_oth.atg_18_dem_rao,vap_oth.atg_18_rep_har,vap_white.sos_18_dem_whi,vap_white.sos_18_rep_hel,vap_black.sos_18_dem_whi,vap_black.sos_18_rep_hel,vap_hisp.sos_18_dem_whi,vap_hisp.sos_18_rep_hel,vap_oth.sos_18_dem_whi,vap_oth.sos_18_rep_hel,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_dur,vap_white.uss_20_rep_cur,vap_black.uss_20_dem_dur,vap_black.uss_20_rep_cur,vap_hisp.uss_20_dem_dur,vap_hisp.uss_20_rep_cur,vap_oth.uss_20_dem_dur,vap_oth.uss_20_rep_cur
Adams County,17001010001,0.18596074291966497,0.8140392570803351,0.7708638899019659,0.2291361100980341,0.5725924553045759,0.4274075446954241,0.648857985329881,0.35114201467011896,0.43121258554542785,0.5687874144545721,0.7442180959446478,0.25578190405535217,0.5098790896357722,0.49012091036422784,0.6138266306653084,0.38617336933469154,0.2112193039483729,0.788780696051627,0.7691627101896934,0.2308372898103066,0.5628207719849865,0.4371792280150135,0.634422202991254,0.3655777970087461,0.17320270776725075,0.8267972922327492,0.7703766215836289,0.22962337841637112,0.5585015847641137,0.4414984152358863,0.6900645709375623,0.3099354290624377,0.45344882995402863,0.5465511700459713,0.7480287474352875,0.2519712525647125,0.5263596725534224,0.4736403274465776,0.6002946724360549,0.3997053275639451,0.15924571974195711,0.8407542802580429,0.7713471734257161,0.2286528265742839,0.5213437205756024,0.47865627942439753,0.670607358638496,0.3293926413615041,0.2095720233634384,0.7904279766365616,0.7782098519963185,0.22179014800368152,0.5680286309418401,0.4319713690581599,0.6758025447286027,0.3241974552713973
Adams County,17001011001,0.10881717156682516,0.8911828284331749,0.7613635773203178,0.238636422679682,0.5591459151799945,0.4408540848200056,0.6394789636377205,0.36052103636227945,0.31995640315996926,0.6800435968400307,0.7423887224189288,0.2576112775810711,0.5037394907527489,0.496260509247251,0.608815753129615,0.391184246870385,0.12724051744424367,0.8727594825557563,0.7706173837577031,0.22938261624229697,0.5453315515712263,0.4546684484287737,0.6268076644897828,0.3731923355102173,0.1117487059292454,0.8882512940707546,0.7768538055956153,0.22314619440438463,0.5430346099720201,0.45696539002797987,0.6952258155954072,0.3047741844045928,0.3233633116633947,0.6766366883366053,0.7464224312864387,0.2535775687135611,0.5087548782058543,0.4912451217941457,0.5986008682972402,0.4013991317027598,0.0742601363085428,0.9257398636914572,0.7728625920449999,0.22713740795499993,0.47345798234164627,0.5265420176583537,0.6597668039677351,0.3402331960322649,0.13809307873549986,0.8619069212645002,0.7743485843996956,0.22565141560030447,0.5500768270461626,0.4499231729538374,0.6628684637653304,0.3371315362346697
Adams County,17001012001,0.09572662467311596,0.904273375326884,0.7644411672626414,0.2355588327373586,0.5614458639795072,0.4385541360204929,0.6421043798812439,0.35789562011875603,0.3193019023619902,0.6806980976380098,0.738423333609101,0.261576666390899,0.5097575235934569,0.4902424764065432,0.6072277103727345,0.3927722896272655,0.15456879116728817,0.8454312088327118,0.7736792475731245,0.2263207524268756,0.5533131136122666,0.4466868863877336,0.6241700573694722,0.3758299426305278,0.13191895528763375,0.8680810447123662,0.772142046441384,0.227857953558616,0.5431208235373148,0.45687917646268544,0.6903698862815713,0.30963011371842875,0.2949055649910533,0.7050944350089466,0.7408264606547215,0.25917353934527854,0.5234664980845541,0.47653350191544613,0.588509456267519,0.4114905437324809,0.11196622929125576,0.8880337707087442,0.7726926159033058,0.22730738409669415,0.5168264076648756,0.4831735923351245,0.663969326658573,0.336030673341427,0.11643336948211454,0.8835666305178854,0.7775954666091007,0.2224045333908993,0.5566093887124889,0.4433906112875113,0.6625917931627844,0.3374082068372157
Adams County,17001013001,0.10943702349005228,0.8905629765099478,0.7645339640658639,0.23546603593413612,0.5753892080951516,0.4246107919048484,0.6455714036363158,0.3544285963636842,0.3254113264416521,0.6745886735583478,0.7448349089810454,0.2551650910189545,0.5144761266057075,0.48552387339429254,0.6069741744011864,0.3930258255988135,0.13843644528307814,0.8615635547169218,0.7788591601751952,0.2211408398248048,0.5590001336973455,0.4409998663026546,0.6314151417528258,0.3685848582471742,0.10217124119235636,0.8978287588076437,0.7750752974089875,0.22492470259101252,0.5521391700763737,0.44786082992362625,0.691693818748591,0.3083061812514089,0.3458953311528424,0.6541046688471576,0.7420014803343877,0.2579985196656122,0.5296318729212455,0.47036812707875447,0.5982582912378575,0.40174170876214255,0.09658359786937912,0.9034164021306208,0.7705458553419031,0.22945414465809685,0.515447589540381,0.4845524104596191,0.6680079125580705,0.33199208744192954,0.10392784666821668,0.8960721533317834,0.7770753648148491,0.222924635185151,0.5674270958562171,0.43257290414378285,0.6657439586068635,0.33425604139313647
Adams County,17001014001,0.12470452367183868,0.8752954763281613,0.7672405421282178,0.23275945787178215,0.5688672325182896,0.4311327674817104,0.6392878790316648,0.3607121209683351,0.3232627879494446,0.6767372120505555,0.7417318224528561,0.2582681775471439,0.502822333214016,0.497177666785984,0.6052599934759593,0.39474000652404073,0.1389944352694568,0.8610055647305432,0.7735874198783445,0.22641258012165555,0.5576923480073372,0.4423076519926627,0.6216864492546423,0.37831355074535766,0.1099017727724243,0.8900982272275757,0.7746898978663973,0.22531010213360272,0.5448996552439123,0.4551003447560877,0.680963609152199,0.31903639084780105,0.3820299729250121,0.6179700270749878,0.745161534246773,0.25483846575322694,0.5271461606562015,0.47285383934379854,0.5975210077059483,0.4024789922940517,0.10643352120450536,0.8935664787954947,0.7763898796574256,0.2236101203425745,0.5116896050115423,0.48831039498845774,0.6666564302320401,0.3333435697679599,0.1466277593740432,0.8533722406259568,0.7803525702300712,0.2196474297699287,0.5669635705938391,0.43303642940616094,0.6735869129925082,0.3264130870074918
Adams County,17001015001,0.10926590345154384,0.8907340965484561,0.7679783076232227,0.23202169237677733,0.5784218274479299,0.4215781725520699,0.6377912875151841,0.3622087124848159,0.3094352601781052,0.6905647398218948,0.7439018665563613,0.25609813344363874,0.5090073772130422,0.49099262278695777,0.605499878982558,0.394500121017442,0.15730380312758624,0.8426961968724137,0.7679823055695416,0.23201769443045836,0.55951046532171,0.4404895346782898,0.6209656510166901,0.37903434898330984,0.1146099643848748,0.8853900356151252,0.7733268064182683,0.22667319358173163,0.5548854674142295,0.4451145325857703,0.685687239117033,0.314312760882967,0.350360687821342,0.649639312178658,0.7395619117956729,0.26043808820432707,0.5266704049062823,0.4733295950937175,0.5925035679094606,0.4074964320905395,0.09793562026471862,0.9020643797352814,0.7776537452418724,0.2223462547581277,0.5168141983456273,0.4831858016543728,0.6603791240401221,0.3396208759598779,0.13634506884771283,0.8636549311522872,0.7846713096475295,0.21532869035247051,0.5633058729954606,0.43669412700453913,0.6709074444761369,0.3290925555238631
Adams County,17001016001,0.09669355199108584,0.903306448008914,0.76075450517324394,0.23924549482675603,0.5595875259860388,0.4404124740139612,0.6246364316580828,0.3753635683419169,0.32138021325753535,0.6786197867424646,0.7463433293052638,0.25365667069473624,0.507115057177035,0.492884942822965,0.6038628940641599,0.39613710593584006,0.16059265878291001,0.8394073412170899,0.7674491650654695,0.23255083493453052,0.5600718846738006,0.43992811532619935,0.6157620328994811,0.38423796710051866,0.10631709580122234,0.8936829041987777,0.7698805892516271,0.23011941074837297,0.5476069006636748,0.4523930993363251,0.6672872826755688,0.33271271732443114,0.3897348031050856,0.6102651968949144,0.7441328626873255,0.2558671373126746,0.5233674422073753,0.4766325577926248,0.5953941226325916,0.4046058773674084,0.12242346818968372,0.8775765318103163,0.7645709636697391,0.23542903633026097,0.5159106762903813,0.4840893237096186,0.6631893414738778,0.3368106585261222,0.15339568730129985,0.8466043126987002,0.7798718693487521,0.22012813065124787,0.5660830349148224,0.4339169650851776,0.6670221646793111,0.332977835320689
Adams County,17001017001,0.10722971356824287,0.8927702864317572,0.7648376928023957,0.2351623071976043,0.5764617691380207,0.4235382308619793,0.6400975090403198,0.35990249095968013,0.3315299585064799,0.6684700414935201,0.7435940899392174,0.25640591006078267,0.5067530605042682,0.49324693949573184,0.6113640902542162,0.38863590974578377,0.13423276970199507,0.865767230298005,0.7679789945192176,0.2320210054807824,0.5621484830679924,0.4378515169320076,0.6254480736725508,0.3745519263274491,0.09538082825890122,0.9046191717410988,0.7719924394564802,0.22800756054351975,0.553190016992447,0.44680998300755304,0.6920902969904086,0.3079097030095914,0.35776979998796044,0.6422302000120396,0.7440747968067449,0.25592520319325507,0.5261247037838426,0.4738752962161574,0.5965581904126473,0.4034418095873527,0.10960272696404362,0.8903972730359564,0.7742325485689553,0.2257674514310447,0.5139716592218403,0.48602834077815976,0.6614198757910876,0.3385801242089123,0.13412201282139197,0.865877987178608,0.7817520739754901,0.21824792602450996,0.5687910113557016,0.4312089886442983,0.6695443970911511,0.3304556029088489
Adams County,17001018001,0.18569542616914733,0.8143045738308526,0.7716397440385612,0.22836025596143875,0.569097949462559,0.430902050537441,0.6541136739372785,0.3458863260627215,0.4045103285811345,0.5954896714188656,0.7429950041049445,0.25700499589505554,0.5094327296026057,0.4905672703973943,0.6201067577902014,0.3798932422097986,0.20980684777828665,0.7901931522217134,0.765701460689355,0.23429853931064495,0.5625996420640998,0.4374003579359002,0.6315893376215019,0.36841066237849807,0.16633688505436858,0.8336631149456314,0.7720412651754441,0.2279587348245559,0.5519176519169471,0.44808234808305286,0.6861227762716855,0.31387722372831445,0.4378495472503382,0.5621504527496618,0.7449786043819384,0.25502139561806153,0.5237548757388365,0.47624512426116344,0.6034290100033018,0.3965709899966982,0.13363227236614825,0.8663677276338517,0.7729116784807397,0.2270883215192603,0.5169527284869848,0.4830472715130152,0.6545987983633182,0.3454012016366818,0.16712550653819347,0.8328744934618065,0.7835739156747243,0.21642608432527569,0.5666232156581187,0.4333767843418813,0.6687847246786642,0.3312152753213358
Adams County,17001018002,0.1368096823224919,0.8631903176775081,0.7689068282643249,0.23109317173567517,0.5743659983367646,0.42563400166323545,0.6386783643810897,0.36132163561891023,0.3600108285226501,0.6399891714773499,0.7353408586216889,0.2646591413783112,0.5051421595088135,0.4948578404911866,0.6074479091295195,0.3925520908704805,0.18144817637811844,0.8185518236218816,0.7813056560163976,0.2186943439836024,0.5560716139784679,0.443928386021532,0.6198815388737029,0.3801184611262971,0.17538353635338594,0.824616463646614,0.7766282783785687,0.2233717216214312,0.5495840015855296,0.4504159984144705,0.6927955976418063,0.30720440235819363,0.3146018428873018,0.6853981571126982,0.7394773668814499,0.2605226331185501,0.5220331397668142,0.47796686023318585,0.5843539498989869,0.4156460501010131,0.12334201901296482,0.8766579809870352,0.7757258567600726,0.22427414323992748,0.5194220387043662,0.4805779612956338,0.6621391314506195,0.3378608685493804,0.16757084405332603,0.832429155946674,0.7879872030891134,0.2120127969108866,0.5718545507389553,0.4281454492610447,0.6689127881279124,0.3310872118720876
Adams County,17001019001,0.1355371656011361,0.864462834398864,0.7699029288662996,0.23009707113370031,0.5734743947267874,0.42652560527321254,0.6420878898626593,0.3579121101373407,0.34891226117254037,0.6510877388274596,0.7426730625622119,0.2573269374377881,0.5094820044550293,0.4905179955449706,0.6130310338696352,0.38696896613036474,0.16557006583542586,0.8344299341645741,0.7663632610990102,0.2336367389009898,0.5575618688947648,0.4424381311052353,0.6253320458545059,0.37466795414549414,0.12696106004777347,0.8730389399522266,0.7736975970429296,0.2263024029570704,0.5493073606626557,0.4506926393373443,0.6854544924599596,0.31454550754004046,0.3998292475986286,0.6001707524013714,0.739880852857732,0.260119147142268,0.5245702621125071,0.4754297378874929,0.5959786980037026,0.4040213019962974,0.14117710743149745,0.8588228925685025,0.7715244550697805,0.2284755449302195,0.5126310604549245,0.4873689395450756,0.66275668398728,0.33724331601271995,0.14358645751509472,0.8564135424849053,0.7769503532803064,0.22304964671969357,0.5615428013654387,0.43845719863456134,0.6640935777783677,0.3359064222216323
Adams County,17001019002,0.19117565582103285,0.8088243441789671,0.77572267285526,0.22427732714474,0.5658589336963455,0.43414106630365445,0.6481915106354892,0.35180848936451087,0.37034226991423375,0.6296577300857662,0.7463901466233006,0.25360985337669933,0.5099190524219788,0.4900809475780213,0.6091525815160156,0.3908474184839844,0.22002541228741496,0.779974587712585,0.76879999669276,0.23120000330724003,0.556695708207433,0.4433042917925671,0.6245036042015053,0.37549639579849464,0.1866595764497264,0.8133404235502736,0.7780569185579639,0.22194308144203617,0.546735076095186,0.453264923904814,0.697274510275647,0.302725489724353,0.4383610020198228,0.5616389979801772,0.7448427867968235,0.25515721320317647,0.5321588968557353,0.46784110314426475,0.5978463584435999,0.40215364155640015,0.2180260034447303,0.7819739965552697,0.7751127439894417,0.2248872560105583,0.5202645118561404,0.4797354881438596,0.6695625033067495,0.3304374966932505,0.229669597849488,0.770330402150512,0.7855190547037637,0.21448094529623632,0.567902925343585,0.432097074656415,0.6742219491114096,0.3257780508885903
