county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.uss_16_rep_blu,vap_white.uss_16_dem_kan,vap_black.uss_16_rep_blu,vap_black.uss_16_dem_kan,vap_hisp.uss_16_rep_blu,vap_hisp.uss_16_dem_kan,vap_asian.uss_16_rep_blu,vap_asian.uss_16_dem_kan,vap_aian.uss_16_rep_blu,vap_aian.uss_16_dem_kan,vap_oth_b.uss_16_rep_blu,vap_oth_b.uss_16_dem_kan,vap_white.gov_16_rep_gre,vap_white.gov_16_dem_kos,vap_black.gov_16_rep_gre,vap_black.gov_16_dem_kos,vap_hisp.gov_16_rep_gre,vap_hisp.gov_16_dem_kos,vap_asian.gov_16_rep_gre,vap_asian.gov_16_dem_kos,vap_aian.gov_16_rep_gre,vap_aian.gov_16_dem_kos,vap_oth_b.gov_16_rep_gre,vap_oth_b.gov_16_dem_kos,vap_white.atg_16_rep_haw,vap_white.atg_16_dem_hen,vap_black.atg_16_rep_haw,vap_black.atg_16_dem_hen,vap_hisp.atg_16_rep_haw,vap_hisp.atg_16_dem_hen,vap_asian.atg_16_rep_haw,vap_asian.atg_16_dem_hen,vap_aian.atg_16_rep_haw,vap_aian.atg_16_dem_hen,vap_oth_b.atg_16_rep_haw,vap_oth_b.atg_16_dem_hen,vap_white.sos_16_rep_ash,vap_white.sos_16_dem_smi,vap_black.sos_16_rep_ash,vap_black.sos_16_dem_smi,vap_hisp.sos_16_rep_ash,vap_hisp.sos_16_dem_smi,vap_asian.sos_16_rep_ash,vap_asian.sos_16_dem_smi,vap_aian.sos_16_rep_ash,vap_aian.sos_16_dem_smi,vap_oth_b.sos_16_rep_ash,vap_oth_b.sos_16_dem_smi,vap_white.uss_18_rep_haw,vap_white.uss_18_dem_mcc,vap_black.uss_18_rep_haw,vap_black.uss_18_dem_mcc,vap_hisp.uss_18_rep_haw,vap_hisp.uss_18_dem_mcc,vap_asian.uss_18_rep_haw,vap_asian.uss_18_dem_mcc,vap_aian.uss_18_rep_haw,vap_aian.uss_18_dem_mcc,vap_oth_b.uss_18_rep_haw,vap_oth_b.uss_18_dem_mcc,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.gov_20_rep_par,vap_white.gov_20_dem_gal,vap_black.gov_20_rep_par,vap_black.gov_20_dem_gal,vap_hisp.gov_20_rep_par,vap_hisp.gov_20_dem_gal,vap_asian.gov_20_rep_par,vap_asian.gov_20_dem_gal,vap_aian.gov_20_rep_par,vap_aian.gov_20_dem_gal,vap_oth_b.gov_20_rep_par,vap_oth_b.gov_20_dem_gal,vap_white.atg_20_rep_sch,vap_white.atg_20_dem_fin,vap_black.atg_20_rep_sch,vap_black.atg_20_dem_fin,vap_hisp.atg_20_rep_sch,vap_hisp.atg_20_dem_fin,vap_asian.atg_20_rep_sch,vap_asian.atg_20_dem_fin,vap_aian.atg_20_rep_sch,vap_aian.atg_20_dem_fin,vap_oth_b.atg_20_rep_sch,vap_oth_b.atg_20_dem_fin,vap_white.sos_20_rep_ash,vap_white.sos_20_dem_fal,vap_black.sos_20_rep_ash,vap_black.sos_20_dem_fal,vap_hisp.sos_20_rep_ash,vap_hisp.sos_20_dem_fal,vap_asian.sos_20_rep_ash,vap_asian.sos_20_dem_fal,vap_aian.sos_20_rep_ash,vap_aian.sos_20_dem_fal,vap_oth_b.sos_20_rep_ash,vap_oth_b.sos_20_dem_fal,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
Adair County,29001000002,0.8274386062755524,0.1725613937244475,0.4846462147267873,0.5153537852732126,0.4982088783900345,0.5017911216099654,0.4761724992695072,0.5238275007304929,0.5055741849134427,0.4944258150865573,0.5010408041685563,0.4989591958314437,0.7085654541893073,0.29143454581069267,0.48155404707548416,0.5184459529245159,0.49987888437816025,0.5001211156218397,0.48221177727376757,0.5177882227262324,0.49318169240727994,0.5068183075927201,0.4871863402436406,0.5128136597563594,0.698185589207321,0.301814410792679,0.481995869962794,0.518004130037206,0.49179522572041384,0.5082047742795861,0.4788133970384763,0.5211866029615236,0.4971888696198942,0.5028111303801057,0.4943406817768775,0.5056593182231225,0.793196809752646,0.20680319024735408,0.49585477485106694,0.504145225148933,0.5039386016251434,0.49606139837485663,0.4954937771891793,0.5045062228108207,0.5063419759159622,0.49365802408403786,0.4869636990642337,0.5130363009357664,0.7986810095715136,0.20131899042848644,0.4712403125974225,0.5287596874025775,0.4840779064420314,0.5159220935579686,0.47255169647254264,0.5274483035274574,0.5021552803679438,0.49784471963205623,0.5033754615622015,0.4966245384377985,0.757965104052135,0.24203489594786493,0.4790846931178646,0.5209153068821354,0.48568856775184616,0.5143114322481539,0.4790416725431724,0.5209583274568276,0.4157161283269813,0.5842838716730187,0.4851951668843648,0.5148048331156353,0.8516996430543301,0.14830035694566987,0.4520986107195864,0.5479013892804135,0.48842922486752577,0.5115707751324742,0.4715718158499149,0.5284281841500851,0.5063406187417582,0.4936593812582418,0.4810064729742624,0.5189935270257376,0.8717449836915254,0.1282550163084746,0.4713900762634908,0.5286099237365092,0.48402401777049914,0.5159759822295009,0.4743157276152873,0.5256842723847127,0.5086248439160925,0.4913751560839074,0.48473359607931427,0.5152664039206858,0.8741926925560981,0.12580730744390184,0.4644341065472287,0.5355658934527713,0.4806704515924429,0.5193295484075571,0.47553303057216434,0.5244669694278357,0.5129000377334927,0.4870999622665073,0.5014398793481202,0.4985601206518798,0.9254635353529328,0.07453646464706708,0.46053868968475065,0.5394613103152494,0.4966581085887571,0.503341891411243,0.49058657840669584,0.5094134215933042,0.5208357035973902,0.47916429640260977,0.4928845676029177,0.5071154323970823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,29001000003,0.5133171708385292,0.4866828291614707,0.4738977487627062,0.5261022512372938,0.4966988521691424,0.5033011478308577,0.4691766275819418,0.5308233724180582,0.5102067724428125,0.48979322755718746,0.4863980338223499,0.5136019661776501,0.45636303020490393,0.5436369697950961,0.4713057788423808,0.5286942211576192,0.494431975350112,0.5055680246498879,0.47536784783461183,0.5246321521653882,0.49351261056515344,0.5064873894348465,0.4890325977014641,0.5109674022985359,0.4813472033729661,0.5186527966270339,0.4718420721027513,0.5281579278972487,0.49148205390292465,0.5085179460970753,0.4787586416567985,0.5212413583432015,0.4988985148510283,0.5011014851489717,0.489361295854899,0.5106387041451009,0.5058358965815812,0.4941641034184188,0.4901574812592746,0.5098425187407254,0.4996473204237196,0.5003526795762804,0.49243912188466954,0.5075608781153305,0.5065279217262724,0.4934720782737276,0.4767542598469632,0.5232457401530368,0.5367816627772751,0.4632183372227249,0.46790220962729145,0.5320977903727085,0.4797256219578763,0.5202743780421237,0.4756653062690324,0.5243346937309676,0.5000059328643154,0.4999940671356846,0.49089014336680975,0.5091098566331902,0.4349510915436752,0.5650489084563248,0.4678810881366275,0.5321189118633726,0.4834512700668707,0.5165487299331293,0.47321522634692725,0.5267847736530727,0.42834665708862063,0.5716533429113794,0.4818152919888076,0.5181847080111924,0.5114778833483061,0.4885221166516939,0.4470691496163183,0.5529308503836817,0.4862494343607898,0.5137505656392102,0.474705152345724,0.525294847654276,0.5081902648922146,0.4918097351077854,0.47272412471843595,0.527275875281564,0.5064189990406193,0.4935810009593808,0.47581099664578735,0.5241890033542126,0.48010325848094887,0.5198967415190512,0.47779854598943655,0.5222014540105634,0.51359791278369,0.48640208721631,0.48070290508762414,0.5192970949123759,0.5529370129450826,0.4470629870549175,0.4496407596389488,0.5503592403610511,0.48567451720418464,0.5143254827958154,0.4785459815913458,0.5214540184086542,0.5023549685860323,0.49764503141396765,0.4973802702268422,0.5026197297731577,0.6181995336089585,0.3818004663910414,0.45273673643807,0.54726326356193,0.4862756428030167,0.5137243571969833,0.4872163662039174,0.5127836337960826,0.5218428409980654,0.4781571590019345,0.4866723029066496,0.5133276970933505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,29001000004,0.654187061717845,0.345812938282155,0.48705737187734904,0.512942628122651,0.4991126324691223,0.5008873675308775,0.4780437804902538,0.5219562195097462,0.5081409677663848,0.4918590322336152,0.490148464956062,0.509851535043938,0.5875298517370784,0.4124701482629216,0.4876923987169755,0.5123076012830245,0.4934251265777493,0.5065748734222505,0.4802117628138864,0.5197882371861136,0.4895967696407815,0.5104032303592185,0.489022422162994,0.510977577837006,0.6007439565677501,0.39925604343224985,0.488519275064332,0.511480724935668,0.4982310341519759,0.5017689658480239,0.477079152879483,0.522920847120517,0.49292525457112335,0.5070747454288766,0.4896273327068638,0.5103726672931362,0.6643558542070758,0.3356441457929242,0.5003573202744481,0.49964267972555193,0.502706543503993,0.4972934564960067,0.4885614577470438,0.5114385422529563,0.49604714045292414,0.5039528595470759,0.4879480355285836,0.5120519644714164,0.6670392656737888,0.3329607343262112,0.46240354289183616,0.5375964571081638,0.4913033405825325,0.5086966594174673,0.47669347001928,0.52330652998072,0.5075695127609747,0.49243048723902527,0.5005585468159279,0.49944145318407207,0.5925074794659361,0.40749252053406393,0.4762699745993867,0.5237300254006133,0.4918425368496771,0.5081574631503227,0.4757857845196656,0.5242142154803344,0.3796486437088772,0.6203513562911228,0.4913622667442657,0.5086377332557344,0.6427109291451442,0.3572890708548558,0.4576160370885066,0.5423839629114934,0.4880902506312107,0.5119097493687891,0.47772557944224125,0.5222744205577587,0.5175656613410415,0.4824343386589584,0.4755897758083372,0.5244102241916628,0.6774442681138179,0.3225557318861821,0.48242662717172313,0.5175733728282769,0.49064228650793185,0.5093577134920679,0.472375808459454,0.527624191540546,0.5120704323167643,0.4879295676832357,0.49218903457528984,0.5078109654247102,0.6908365345454573,0.30916346545454265,0.45494735298389977,0.5450526470161002,0.4870903698249292,0.5129096301750705,0.47395734630543673,0.5260426536945633,0.5125494238890888,0.4874505761109113,0.4972009394644945,0.5027990605355055,0.7449674401197777,0.25503255988022233,0.4567679085441196,0.5432320914558805,0.4853697152321437,0.5146302847678561,0.4925062302877802,0.5074937697122198,0.5190123172489649,0.48098768275103504,0.49430492757851263,0.5056950724214874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,29001000005,0.6605359444121564,0.33946405558784365,0.4828490543260666,0.5171509456739334,0.5005578234123638,0.49944217658763623,0.4777681450003152,0.5222318549996848,0.5077139821303047,0.49228601786969534,0.4875142485097176,0.5124857514902823,0.6026196539924045,0.3973803460075956,0.4793812956666329,0.5206187043333671,0.4975880708112772,0.5024119291887228,0.476288318928164,0.5237116810718361,0.493996811281828,0.506003188718172,0.4922873937692135,0.5077126062307865,0.6189792470096364,0.3810207529903637,0.49500504279001994,0.50499495720998,0.4981766618332765,0.5018233381667234,0.48121839018818646,0.5187816098118135,0.4980828005032666,0.5019171994967334,0.4944004457752571,0.5055995542247429,0.6999334969949639,0.3000665030050361,0.5027567265493887,0.49724327345061126,0.5061261747680486,0.49387382523195145,0.4974979000831793,0.5025020999168207,0.4966197033982989,0.5033802966017011,0.490714056646653,0.509285943353347,0.692851068740036,0.307148931259964,0.4709750103770992,0.5290249896229008,0.48282073798652414,0.5171792620134759,0.4741106095235571,0.5258893904764429,0.5026096453155108,0.4973903546844892,0.49813399843346307,0.5018660015665369,0.6030647717273346,0.39693522827266536,0.4857580609778552,0.5142419390221448,0.4930776892847989,0.5069223107152011,0.48400735667401373,0.5159926433259863,0.4211522300987443,0.5788477699012557,0.4914177719594371,0.508582228040563,0.6192906954335524,0.3807093045664476,0.4495891011591251,0.5504108988408748,0.48919647798492416,0.5108035220150758,0.47535909647305,0.52464090352695,0.5078435416865665,0.49215645831343346,0.4736313144032592,0.5263686855967408,0.6527263410078374,0.34727365899216256,0.47656221558985234,0.5234377844101477,0.4825446093526629,0.517455390647337,0.47796594288534905,0.522034057114651,0.5152127239051182,0.4847872760948818,0.4833764881666905,0.5166235118333096,0.6715669109326852,0.32843308906731483,0.46233952566676045,0.5376604743332396,0.4835620652527514,0.5164379347472485,0.4843342367986524,0.5156657632013476,0.5098153503200203,0.49018464967997966,0.5013120764224357,0.4986879235775643,0.7242493778550038,0.27575062214499624,0.4564388003710536,0.5435611996289464,0.48942905051245783,0.5105709494875422,0.4940069894159375,0.5059930105840624,0.5215183584833726,0.4784816415166274,0.48656172318533136,0.5134382768146687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,29001000006,0.8099478402074338,0.19005215979256615,0.48190608380841227,0.5180939161915877,0.5059820392232466,0.4940179607767534,0.48284976836980914,0.5171502316301907,0.5051740784426723,0.49482592155732774,0.4991480279269864,0.5008519720730134,0.7162097201673949,0.283790279832605,0.48220289809618,0.51779710190382,0.49727383685227894,0.5027261631477211,0.4781816972999032,0.5218183027000968,0.4960970984182995,0.5039029015817005,0.48969008321217855,0.5103099167878214,0.7122230677052367,0.2877769322947633,0.4874853113986686,0.5125146886013314,0.49717481372647626,0.5028251862735238,0.4805842052912142,0.5194157947087855,0.4901503697574619,0.509849630242538,0.4936088752007785,0.5063911247992215,0.7798300759369392,0.2201699240630607,0.49411004087085575,0.5058899591291443,0.5101587241977171,0.48984127580228287,0.4919935106085355,0.5080064893914642,0.5071945270105561,0.49280547298944394,0.4832378208258632,0.5167621791741368,0.7749152921832407,0.22508470781675927,0.4723829515916594,0.5276170484083407,0.484647659801779,0.515352340198221,0.4730280349272639,0.5269719650727358,0.5019138391249638,0.4980861608750362,0.4999425075139302,0.5000574924860698,0.7654248884610859,0.23457511153891417,0.4733990236033083,0.5266009763966917,0.49545734881527087,0.5045426511847292,0.47947983515074866,0.5205201648492511,0.4203623768546799,0.5796376231453201,0.4907904907669807,0.509209509233019,0.8579858499430731,0.1420141500569269,0.45677314185379125,0.5432268581462087,0.480824928376817,0.519175071623183,0.47817789202706634,0.5218221079729335,0.5095891090270479,0.490410890972952,0.4792813125627617,0.520718687437238,0.8768920171830411,0.12310798281695892,0.4750127780559112,0.5249872219440888,0.49498702057956606,0.505012979420434,0.4701223297530613,0.5298776702469387,0.5070816359740145,0.49291836402598554,0.4840043295210414,0.5159956704789584,0.8890539041868512,0.11094609581314886,0.4671897120136797,0.5328102879863204,0.4872300114750832,0.5127699885249167,0.4766081312188697,0.5233918687811301,0.5059764306854546,0.4940235693145454,0.5065716184270512,0.49342838157294855,0.9215117536237812,0.07848824637621882,0.4633749640030969,0.536625035996903,0.4927468681198452,0.5072531318801548,0.4943050477991146,0.5056949522008855,0.5206884069938523,0.4793115930061477,0.4893334100313678,0.5106665899686322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,29001000007,0.769329199536661,0.23067080046333915,0.4838929505531952,0.5161070494468049,0.5048250184917562,0.4951749815082438,0.4806856830664516,0.5193143169335485,0.5126410344462835,0.4873589655537165,0.4940927438484092,0.5059072561515908,0.6839079976732845,0.3160920023267158,0.4843263447212882,0.5156736552787118,0.4923809344450936,0.5076190655549063,0.48351500440899375,0.5164849955910062,0.4993573447877976,0.5006426552122024,0.48602963176455094,0.5139703682354491,0.6972450047333139,0.30275499526668637,0.4866189179524186,0.5133810820475814,0.4966048279321221,0.503395172067878,0.48143597364628354,0.5185640263537165,0.49472712217214027,0.5052728778278597,0.49207538792008665,0.5079246120799134,0.76430210637013,0.23569789362987023,0.4900903782988049,0.509909621701195,0.5051203434253209,0.49487965657467914,0.49092934992259973,0.5090706500774003,0.5104400941592568,0.4895599058407431,0.4931826147846102,0.5068173852153899,0.7590437721502435,0.24095622784975673,0.476087932051053,0.5239120679489471,0.483068900025259,0.516931099974741,0.4754467791481623,0.5245532208518378,0.5032934648618986,0.49670653513810137,0.5020574884095108,0.4979425115904893,0.7030048934131479,0.2969951065868524,0.476121880224582,0.523878119775418,0.48757335060594226,0.5124266493940578,0.4812494301008431,0.5187505698991569,0.4072381106259429,0.592761889374057,0.49110454454096214,0.5088954554590379,0.771493538540001,0.2285064614599992,0.4528911615468495,0.5471088384531504,0.4819553312766261,0.518044668723374,0.47682568592292873,0.5231743140770713,0.5078808766625723,0.4921191233374276,0.4765661338680951,0.5234338661319049,0.7847107135827105,0.21528928641728975,0.47633431327039216,0.5236656867296079,0.4864263013942665,0.5135736986057335,0.4711454813651002,0.5288545186348997,0.5177947426452766,0.4822052573547234,0.49203944752370066,0.5079605524762993,0.8062336714434426,0.1937663285565576,0.45786241308630465,0.5421375869136953,0.48390068092510624,0.5160993190748938,0.4801156968679926,0.5198843031320074,0.5063579349428475,0.4936420650571525,0.5040572184415667,0.4959427815584333,0.8364515623254974,0.16354843767450275,0.4630131107548458,0.5369868892451543,0.48966771619134974,0.5103322838086503,0.48881956358455025,0.5111804364154497,0.517964615664238,0.482035384335762,0.4943694208690465,0.5056305791309534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,29001000008,0.6053114570506497,0.3946885429493503,0.4859000216961149,0.5140999783038852,0.5014938486102098,0.4985061513897902,0.4789962513303854,0.5210037486696146,0.5051518527584331,0.4948481472415669,0.5031241522268153,0.49687584777318466,0.5782152888368934,0.4217847111631065,0.4807198141039679,0.5192801858960321,0.5019672784851404,0.4980327215148596,0.4819553664647499,0.5180446335352501,0.498905514221289,0.5010944857787111,0.4931564158375954,0.5068435841624046,0.5940703112145516,0.4059296887854484,0.481929581425888,0.5180704185741121,0.4944140392860272,0.5055859607139728,0.47356325667701754,0.5264367433229825,0.5026696654422824,0.4973303345577176,0.49267146726900907,0.507328532730991,0.6305015366217932,0.3694984633782068,0.4958464915447705,0.5041535084552295,0.507561941418094,0.4924380585819061,0.4905723177324665,0.5094276822675335,0.5028450297274879,0.4971549702725121,0.4900743497775485,0.5099256502224515,0.6738352497119786,0.32616475028802133,0.4708582765740178,0.5291417234259822,0.4837513834000481,0.5162486165999519,0.4682983179417504,0.5317016820582495,0.5007001959235564,0.4992998040764436,0.4954973304838677,0.5045026695161323,0.5811140976332917,0.4188859023667083,0.4756259031343767,0.5243740968656233,0.48910724329541866,0.5108927567045813,0.4830143855057783,0.5169856144942218,0.4204065389162288,0.5795934610837712,0.4840075749308183,0.5159924250691817,0.6034991817271408,0.39650081827285927,0.44587653456905296,0.554123465430947,0.4796778098761566,0.5203221901238434,0.4706429496085067,0.5293570503914933,0.4968362178807609,0.5031637821192391,0.4723009210900436,0.5276990789099565,0.624791450740136,0.3752085492598641,0.47452961187214704,0.525470388127853,0.4857700407323887,0.5142299592676113,0.4691465991276087,0.5308534008723913,0.5147303344892861,0.48526966551071393,0.4878124255080392,0.5121875744919608,0.6660083528190068,0.3339916471809931,0.4641649241366499,0.5358350758633501,0.4889260951129958,0.5110739048870043,0.478885627802289,0.521114372197711,0.5038857220011475,0.49611427799885255,0.49996754187118153,0.5000324581288185,0.7049465509161318,0.29505344908386816,0.46563037060466,0.53436962939534,0.4937060776776593,0.5062939223223407,0.494239859438151,0.505760140561849,0.5274677014089694,0.47253229859103063,0.4906958270378006,0.5093041729621993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,29001000009,0.34699285027193355,0.6530071497280664,0.4664128274554458,0.5335871725445542,0.4944195083914426,0.5055804916085574,0.4553415532451636,0.5446584467548364,0.5052554399729351,0.4947445600270649,0.4835081700131544,0.5164918299868455,0.3200730316224085,0.6799269683775915,0.4644610530958102,0.5355389469041898,0.49040791699721287,0.5095920830027871,0.4577077719898579,0.542292228010142,0.4896136502553358,0.5103863497446642,0.48094210437615664,0.5190578956238431,0.3331416706420733,0.6668583293579268,0.46773991323862385,0.53226008676137615,0.49496743488248446,0.5050325651175156,0.4688143008490549,0.5311856991509452,0.4945881734998327,0.5054118265001674,0.4815247449253964,0.5184752550746036,0.38735482268371063,0.6126451773162894,0.4869833994523254,0.5130166005476746,0.50543408619144925,0.4945659138085508,0.48698403922634975,0.5130159607736503,0.5058563178381785,0.49414368216182153,0.4729238970564268,0.527076102943573,0.443420009834505,0.556579990165495,0.4648678190926936,0.5351321809073064,0.474080639064402,0.525919360935598,0.45719722639075594,0.5428027736092441,0.5009596403593511,0.49904035964064886,0.4909615249037797,0.5090384750962201,0.3003949576054738,0.6996050423945263,0.4630893410966136,0.5369106589033864,0.4803825724275114,0.5196174275724885,0.46696215887302056,0.5330378411269794,0.4134408076588567,0.5865591923411433,0.4834436193417797,0.5165563806582202,0.29151803066327203,0.7084819693367279,0.44111059113098744,0.5588894088690125,0.4800679607043849,0.519932039295615,0.4672812308304984,0.5327187691695017,0.5075156893421081,0.49248431065789194,0.4756186628093734,0.5243813371906263,0.30762295248640287,0.6923770475135972,0.47260757600190634,0.5273924239980937,0.4850200921602296,0.5149799078397704,0.4556806750187271,0.5443193249812729,0.5126356116994291,0.48736438830057094,0.4841310573446323,0.5158689426553676,0.3478717310020476,0.6521282689979524,0.4511897419883114,0.5488102580116886,0.4795195299456194,0.5204804700543806,0.4699520791891389,0.5300479208108612,0.5088136867978716,0.4911863132021283,0.49645687964182034,0.5035431203581794,0.3699898021032157,0.6300101978967844,0.4478370714533435,0.5521629285466565,0.4857797369577838,0.5142202630422161,0.4770798562210299,0.5229201437789701,0.5215295414702622,0.47847045852973774,0.4845349997204742,0.5154650002795258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,29001000010,0.6361442395190675,0.3638557604809325,0.4756587064663586,0.5243412935336413,0.5015061180730719,0.4984938819269281,0.4726803920805055,0.5273196079194945,0.5037231341633475,0.4962768658366527,0.4903743958687307,0.5096256041312693,0.5467226939251867,0.4532773060748133,0.4818593469324181,0.518140653067582,0.48832063752096005,0.5116793624790399,0.4807930563402047,0.5192069436597953,0.4925846079444904,0.5074153920555098,0.48191892028194616,0.5180810797180538,0.5636902108406999,0.4363097891593002,0.48062541958361055,0.5193745804163894,0.49766681692728665,0.5023331830727134,0.4781568914206943,0.5218431085793057,0.488611649908763,0.5113883500912372,0.4983984662852228,0.5016015337147772,0.6183853080719103,0.3816146919280897,0.4882858493896429,0.5117141506103571,0.5067106426754676,0.4932893573245324,0.492778787639744,0.507221212360256,0.5084660255626706,0.49153397443732955,0.48610028811092376,0.5138997118890762,0.6387622336259448,0.3612377663740552,0.4638038358040472,0.5361961641959528,0.4734188915281378,0.5265811084718621,0.4736783599222843,0.5263216400777156,0.5002351856682576,0.4997648143317425,0.4940156952242156,0.5059843047757844,0.5379020549442123,0.46209794505578766,0.4776545207101636,0.5223454792898364,0.4833619533365395,0.5166380466634605,0.471595671730662,0.528404328269338,0.4172153202124061,0.5827846797875941,0.48680184246251906,0.5131981575374809,0.6104981725301555,0.38950182746984446,0.45405178552126313,0.5459482144787369,0.47778108480994863,0.5222189151900514,0.4763599501588476,0.5236400498411523,0.5035951218495,0.4964048781505002,0.4703739698308087,0.5296260301691913,0.6088581066010997,0.39114189339890026,0.4718910717426857,0.5281089282573144,0.4858291008743127,0.5141708991256873,0.4659205312850539,0.5340794687149462,0.5153609804825029,0.4846390195174973,0.4887217414612081,0.5112782585387918,0.6189868073855083,0.38101319261449174,0.45649914975993544,0.5435008502400646,0.4868482079197798,0.5131517920802203,0.4788613491700573,0.5211386508299427,0.5089658707892525,0.4910341292107477,0.5043853012901526,0.4956146987098474,0.6766813382884899,0.3233186617115101,0.460993582646028,0.539006417353972,0.4929833665033592,0.5070166334966408,0.4904923586493856,0.5095076413506143,0.5232221208476836,0.47677787915231656,0.49364683055944214,0.5063531694405579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adair County,29001000011,0.2100455374746545,0.7899544625253455,0.4613016545398728,0.5386983454601273,0.4883058219676397,0.5116941780323603,0.45529525482643823,0.5447047451735618,0.5031709471750803,0.49682905282491974,0.4793799147991167,0.5206200852008833,0.24581658954959704,0.7541834104504029,0.4550529770861725,0.5449470229138275,0.4890098745094175,0.5109901254905824,0.46108670874781615,0.5389132912521839,0.49596051737679026,0.5040394826232097,0.47739332166039167,0.5226066783396084,0.25257911514663184,0.7474208848533681,0.46412000618665333,0.5358799938133467,0.4792180512342247,0.5207819487657753,0.4557052588049031,0.5442947411950969,0.4917945142871933,0.5082054857128068,0.48439543817841774,0.5156045618215822,0.28403047876376375,0.7159695212362363,0.475896654113427,0.5241033458865729,0.4958273202492913,0.5041726797507087,0.47129239636769454,0.5287076036323055,0.5010764476419239,0.49892355235807606,0.4731827720683765,0.5268172279316236,0.3076513860978424,0.6923486139021576,0.4554562165287003,0.5445437834712997,0.472449851259685,0.527550148740315,0.4616072254945992,0.5383927745054008,0.502145092300344,0.497854907699656,0.49455055160458583,0.5054494483954142,0.16367629123732488,0.8363237087626751,0.4509224596427947,0.5490775403572052,0.474199588470724,0.525800411529276,0.4478583044692364,0.5521416955307635,0.41258696232360864,0.5874130376763913,0.4755698125385692,0.5244301874614308,0.06918272681528244,0.9308172731847176,0.3937902284656949,0.6062097715343052,0.44908514036585817,0.5509148596341418,0.4072284567697124,0.5927715432302877,0.5090352817626119,0.490964718237388,0.440457238743864,0.559542761256136,0.07918430713682086,0.9208156928631792,0.426110847059264,0.573889152940736,0.448422157664545,0.551577842335455,0.41578425678190933,0.5842157432180907,0.5101138182595457,0.48988618174045434,0.46045429830911855,0.5395457016908815,0.1233461129050335,0.8766538870949665,0.4199078883296924,0.5800921116703076,0.4622041396899329,0.5377958603100672,0.4404478091861084,0.5595521908138916,0.5082624072691276,0.4917375927308724,0.4753381558918765,0.5246618441081234,0.10072558141738164,0.8992744185826184,0.4118819162527256,0.5881180837472744,0.4607476825224097,0.5392523174775903,0.4458779740190038,0.5541220259809961,0.5255601968189354,0.47443980318106466,0.47061562261072926,0.5293843773892708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
