state,county,race,cand,mean,sd,ci_95_lower,ci_95_upper
IN,Boone County,vap_white,uss_18_dem_don,0.3640237721628388,0.01243169545688823,0.3408260212069701,0.38978913091620415
IN,Boone County,vap_black,uss_18_rep_bra,0.4019767074720883,0.17302609422294185,0.10629604500321405,0.7350881985418282
IN,Boone County,vap_black,uss_18_dem_don,0.5980232925279118,0.17302609422294185,0.2649118014581717,0.8937039549967859
IN,Boone County,vap_hisp,uss_18_rep_bra,0.4380333942462361,0.16250905035940535,0.1513182623205865,0.756260560386203
IN,Boone County,vap_hisp,uss_18_dem_don,0.5619666057537638,0.16250905035940535,0.24373943961379668,0.8486817376794138
IN,Boone County,vap_oth,uss_18_rep_bra,0.3544703044887867,0.16020918615724497,0.07350689202807867,0.6769436887758713
IN,Boone County,vap_oth,uss_18_dem_don,0.6455296955112132,0.16020918615724497,0.32305631122412864,0.9264931079719212
IN,Boone County,vap_white,sos_18_rep_law,0.7228126266706372,0.011161769604616959,0.69902384188312,0.7425382468363592
IN,Boone County,vap_white,sos_18_dem_har,0.2771873733293629,0.011161769604616959,0.2574617531636408,0.3009761581168799
IN,Boone County,vap_black,sos_18_rep_law,0.40226966142560927,0.1547717906255588,0.14935093294754215,0.7271172337723663
IN,Boone County,vap_black,sos_18_dem_har,0.5977303385743907,0.1547717906255588,0.27288276622763363,0.850649067052458
IN,Boone County,vap_hisp,sos_18_rep_law,0.4276751887663553,0.14076730363085305,0.18065578700677817,0.7167712457606581
IN,Boone County,vap_hisp,sos_18_dem_har,0.5723248112336449,0.14076730363085305,0.28322875423934174,0.8193442129932219
IN,Boone County,vap_oth,sos_18_rep_law,0.34593593874043516,0.1493140186543444,0.11107624746995558,0.6994269856236633
IN,Boone County,vap_oth,sos_18_dem_har,0.6540640612595646,0.1493140186543444,0.3005730143763362,0.8889237525300444
IN,Boone County,vap_white,pre_20_rep_tru,0.6501515750870106,0.01234587973215875,0.6241531164358581,0.6724701528813936
IN,Boone County,vap_white,pre_20_dem_bid,0.3498484249129893,0.01234587973215875,0.32752984711860633,0.375846883564142
IN,Boone County,vap_black,pre_20_rep_tru,0.430674122187668,0.15586968016544123,0.15161969297551792,0.7454627748887603
IN,Boone County,vap_black,pre_20_dem_bid,0.569325877812332,0.15586968016544123,0.2545372251112393,0.8483803070244822
IN,Boone County,vap_hisp,pre_20_rep_tru,0.44079638607700206,0.17737094764955938,0.10908241687189116,0.7705812203849978
IN,Boone County,vap_hisp,pre_20_dem_bid,0.5592036139229979,0.17737094764955938,0.22941877961500215,0.8909175831281088
IN,Boone County,vap_oth,pre_20_rep_tru,0.41325116535342826,0.16776640514481037,0.133593596572215,0.7521137025516607
IN,Boone County,vap_oth,pre_20_dem_bid,0.5867488346465719,0.16776640514481037,0.24788629744833923,0.866406403427785
IN,Boone County,vap_white,gov_20_rep_hol,0.7700632644001165,0.01063649233427123,0.7476666786698516,0.7892777332278165
IN,Boone County,vap_white,gov_20_dem_mye,0.22993673559988337,0.01063649233427123,0.2107222667721835,0.2523333213301483
IN,Boone County,vap_black,gov_20_rep_hol,0.4137900932955008,0.16045505431043475,0.13530118259039262,0.7655945051887172
IN,Boone County,vap_black,gov_20_dem_mye,0.5862099067044995,0.16045505431043475,0.23440549481128245,0.8646988174096076
IN,Boone County,vap_hisp,gov_20_rep_hol,0.4387597652405654,0.15804789786328177,0.16444431233596338,0.7597155440808694
IN,Boone County,vap_hisp,gov_20_dem_mye,0.5612402347594346,0.15804789786328177,0.24028445591913047,0.8355556876640368
IN,Boone County,vap_oth,gov_20_rep_hol,0.3436032122944559,0.1407250655308703,0.1148372111879944,0.6649672946185954
IN,Boone County,vap_oth,gov_20_dem_mye,0.656396787705544,0.1407250655308703,0.33503270538140467,0.8851627888120053
IN,Boone County,vap_white,atg_20_rep_rok,0.6926048596431238,0.01158637365902729,0.6682891503417266,0.7136668285739121
IN,Boone County,vap_white,atg_20_dem_wei,0.30739514035687626,0.01158637365902729,0.2863331714260878,0.33171084965827324
IN,Boone County,vap_black,atg_20_rep_rok,0.3903090567281291,0.15469807472142477,0.11440637329831926,0.7046269711913997
IN,Boone County,vap_black,atg_20_dem_wei,0.6096909432718709,0.15469807472142477,0.29537302880860017,0.8855936267016805
IN,Boone County,vap_hisp,atg_20_rep_rok,0.4523498006577694,0.1591466340739244,0.16508300489537278,0.7717373116178112
IN,Boone County,vap_hisp,atg_20_dem_wei,0.5476501993422305,0.1591466340739244,0.22826268838218863,0.834916995104627
IN,Boone County,vap_oth,atg_20_rep_rok,0.3839266691469022,0.14252150395115248,0.1437015798635316,0.7085706536651052
IN,Boone County,vap_oth,atg_20_dem_wei,0.6160733308530979,0.14252150395115248,0.2914293463348949,0.8562984201364684
IN,Brown County,vap_white,pre_16_rep_tru,0.669541421741331,0.01004030752252005,0.6498207214532674,0.6888543016934262
IN,Brown County,vap_white,pre_16_dem_cli,0.33045857825866887,0.01004030752252005,0.31114569830657385,0.35017927854673264
IN,Brown County,vap_black,pre_16_rep_tru,0.5058287256085486,0.18455478324586816,0.15705909729516354,0.8490605458625048
IN,Brown County,vap_black,pre_16_dem_cli,0.49417127439145153,0.18455478324586816,0.15093945413749518,0.8429409027048363
IN,Brown County,vap_hisp,pre_16_rep_tru,0.49700015806313336,0.17139339384391827,0.16802900285948602,0.8225868939654603
IN,Brown County,vap_hisp,pre_16_dem_cli,0.5029998419368665,0.17139339384391827,0.1774131060345394,0.8319709971405141
IN,Brown County,vap_oth,pre_16_rep_tru,0.4752516447465013,0.17546139503258534,0.14142893390411598,0.8142727040142044
IN,Brown County,vap_oth,pre_16_dem_cli,0.5247483552534989,0.17546139503258534,0.18572729598579552,0.8585710660958842
IN,Brown County,vap_white,uss_16_rep_you,0.6155357260052605,0.01025953344408239,0.5953901578252774,0.6353175476277344
IN,Brown County,vap_white,uss_16_dem_bay,0.3844642739947394,0.01025953344408239,0.36468245237226543,0.4046098421747228
IN,Brown County,vap_black,uss_16_rep_you,0.49352316547262226,0.17339451455349786,0.1692138943632502,0.8259857832876071
IN,Brown County,vap_black,uss_16_dem_bay,0.5064768345273779,0.17339451455349786,0.17401421671239295,0.8307861056367496
IN,Brown County,vap_hisp,uss_16_rep_you,0.4823423941833005,0.17844275431620674,0.14455603552512686,0.8186904013649986
IN,Brown County,vap_hisp,uss_16_dem_bay,0.5176576058166995,0.17844275431620674,0.1813095986350015,0.8554439644748731
IN,Brown County,vap_oth,uss_16_rep_you,0.4824302899328609,0.1755907884404583,0.15194099571607597,0.8176942785351385
IN,Brown County,vap_oth,uss_16_dem_bay,0.5175697100671393,0.1755907884404583,0.18230572146486165,0.8480590042839243
IN,Brown County,vap_white,gov_16_rep_hol,0.5840945223625665,0.01025002472805467,0.563862845869235,0.6038723428708115
IN,Brown County,vap_white,gov_16_dem_gre,0.4159054776374337,0.01025002472805467,0.3961276571291883,0.43613715413076487
IN,Brown County,vap_black,gov_16_rep_hol,0.5149339597540586,0.1816918430562947,0.18113748215121417,0.8582458953680238
IN,Brown County,vap_black,gov_16_dem_gre,0.48506604024594135,0.1816918430562947,0.1417541046319764,0.8188625178487858
IN,Brown County,vap_hisp,gov_16_rep_hol,0.5001789696939908,0.1785662082833144,0.14870406686765927,0.83628472910921
IN,Brown County,vap_hisp,gov_16_dem_gre,0.4998210303060091,0.1785662082833144,0.16371527089078966,0.8512959331323406
IN,Brown County,vap_oth,gov_16_rep_hol,0.4725110466147852,0.17421781688678267,0.15581262496865972,0.8104728040477668
IN,Brown County,vap_oth,gov_16_dem_gre,0.527488953385215,0.17421781688678267,0.18952719595223316,0.8441873750313403
IN,Brown County,vap_white,atg_16_rep_hil,0.6809615536506255,0.00986626091215273,0.6615863622641384,0.6997311759881607
IN,Brown County,vap_white,atg_16_dem_arr,0.3190384463493744,0.00986626091215273,0.30026882401183924,0.3384136377358616
IN,Brown County,vap_black,atg_16_rep_hil,0.5014418742697323,0.18498684504414503,0.1519454722992945,0.8492303068897934
IN,Brown County,vap_black,atg_16_dem_arr,0.49855812573026786,0.18498684504414503,0.15076969311020677,0.8480545277007054
IN,Brown County,vap_hisp,atg_16_rep_hil,0.49211158041671305,0.17815800573274646,0.16812976888051967,0.8370452570096246
IN,Brown County,vap_hisp,atg_16_dem_arr,0.507888419583287,0.17815800573274646,0.1629547429903756,0.8318702311194804
IN,Brown County,vap_oth,atg_16_rep_hil,0.48516221728737186,0.17526190320617735,0.16187805670538563,0.8165640625353533
IN,Brown County,vap_oth,atg_16_dem_arr,0.5148377827126281,0.17526190320617735,0.1834359374646467,0.8381219432946144
IN,Brown County,vap_white,uss_18_rep_bra,0.5972005547699513,0.01070762050362072,0.5764579699781328,0.617625409681913
IN,Brown County,vap_white,uss_18_dem_don,0.40279944523004874,0.01070762050362072,0.382374590318087,0.4235420300218672
IN,Brown County,vap_black,uss_18_rep_bra,0.4957351408101873,0.17785524073524808,0.16413404932775685,0.8374084937468182
IN,Brown County,vap_black,uss_18_dem_don,0.5042648591898127,0.17785524073524808,0.1625915062531818,0.835865950672243
IN,Brown County,vap_hisp,uss_18_rep_bra,0.4903094056906923,0.17633454656339498,0.15461339327554752,0.8248369349323725
IN,Brown County,vap_hisp,uss_18_dem_don,0.5096905943093077,0.17633454656339498,0.1751630650676275,0.8453866067244522
IN,Brown County,vap_oth,uss_18_rep_bra,0.5062691044579906,0.17735369992772196,0.17944570043118974,0.8534971013242485
IN,Brown County,vap_oth,uss_18_dem_don,0.49373089554200944,0.17735369992772196,0.14650289867575161,0.8205542995688104
IN,Brown County,vap_white,sos_18_rep_law,0.6466708319059365,0.01034597712994112,0.626543109586299,0.6664553079272129
IN,Brown County,vap_white,sos_18_dem_har,0.3533291680940636,0.01034597712994112,0.33354469207278703,0.37345689041370106
IN,Brown County,vap_black,sos_18_rep_law,0.4864006786330173,0.18010055878156048,0.15132407763562775,0.8381662747734375
IN,Brown County,vap_black,sos_18_dem_har,0.5135993213669827,0.18010055878156048,0.16183372522656253,0.8486759223643726
IN,Brown County,vap_hisp,sos_18_rep_law,0.48788759691573536,0.17405653559167317,0.15642108265675786,0.811982373257545
IN,Brown County,vap_hisp,sos_18_dem_har,0.5121124030842646,0.17405653559167317,0.18801762674245504,0.8435789173432423
IN,Brown County,vap_oth,sos_18_rep_law,0.47605578055901343,0.1733681009091354,0.14762172670969187,0.8032360251974366
IN,Brown County,vap_oth,sos_18_dem_har,0.5239442194409868,0.1733681009091354,0.19676397480256327,0.8523782732903081
IN,Brown County,vap_white,pre_20_rep_tru,0.657130407938012,0.0098783260882632,0.6382219364169193,0.6760938206032434
IN,Brown County,vap_white,pre_20_dem_bid,0.3428695920619881,0.0098783260882632,0.3239061793967568,0.361778063583081
IN,Brown County,vap_black,pre_20_rep_tru,0.5146902606845277,0.17903942453320018,0.17648610148496216,0.849103914215507
IN,Brown County,vap_black,pre_20_dem_bid,0.48530973931547255,0.17903942453320018,0.15089608578449307,0.8235138985150378
IN,Brown County,vap_hisp,pre_20_rep_tru,0.4901586801359345,0.1789376691848187,0.15424844686562628,0.839193296046613
IN,Brown County,vap_hisp,pre_20_dem_bid,0.5098413198640654,0.1789376691848187,0.16080670395338686,0.845751553134374
IN,Brown County,vap_oth,pre_20_rep_tru,0.4754880696664682,0.1722847596963808,0.1640160568294559,0.8081357647789625
IN,Brown County,vap_oth,pre_20_dem_bid,0.5245119303335319,0.1722847596963808,0.1918642352210373,0.8359839431705441
IN,Brown County,vap_white,gov_20_rep_hol,0.6815214566579185,0.0104467305199272,0.6612915429971085,0.7018318380658721
IN,Brown County,vap_white,gov_20_dem_mye,0.31847854334208164,0.0104467305199272,0.29816816193412804,0.33870845700289143
IN,Brown County,vap_black,gov_20_rep_hol,0.5048165730761437,0.18147703574025564,0.1578293813234359,0.8357805264168453
IN,Brown County,vap_black,gov_20_dem_mye,0.4951834269238563,0.18147703574025564,0.1642194735831548,0.8421706186765643
IN,Brown County,vap_hisp,gov_20_rep_hol,0.4898055324034961,0.17370476294071266,0.1653567425483493,0.8223677787506335
IN,Brown County,vap_hisp,gov_20_dem_mye,0.510194467596504,0.17370476294071266,0.17763222124936623,0.8346432574516506
IN,Brown County,vap_oth,gov_20_rep_hol,0.48983350212922633,0.17947193815368848,0.15420548404480297,0.8270654331063143
IN,Brown County,vap_oth,gov_20_dem_mye,0.5101664978707737,0.17947193815368848,0.17293456689368591,0.8457945159551974
IN,Brown County,vap_white,atg_20_rep_rok,0.6434067298795925,0.0100721061641541,0.6239784325686615,0.6627011017496414
IN,Brown County,vap_white,atg_20_dem_wei,0.3565932701204076,0.0100721061641541,0.3372988982503584,0.37602156743133874
IN,Brown County,vap_black,atg_20_rep_rok,0.48492274956400033,0.1860837670983128,0.13619470966517033,0.8353715148173608
IN,Brown County,vap_black,atg_20_dem_wei,0.5150772504359998,0.1860837670983128,0.16462848518263917,0.86380529033483
IN,Brown County,vap_hisp,atg_20_rep_rok,0.4949150880258293,0.1760997900373569,0.16663503108376385,0.8254072733556187
IN,Brown County,vap_hisp,atg_20_dem_wei,0.5050849119741707,0.1760997900373569,0.17459272664438127,0.8333649689162359
IN,Brown County,vap_oth,atg_20_rep_rok,0.4883633279586838,0.17867314818810912,0.15372744260452728,0.8303154462890009
IN,Brown County,vap_oth,atg_20_dem_wei,0.5116366720413162,0.17867314818810912,0.16968455371099925,0.8462725573954729
IN,Carroll County,vap_white,pre_16_rep_tru,0.7884746783231715,0.0089123726554841,0.7706956182405744,0.8057241813766446
IN,Carroll County,vap_white,pre_16_dem_cli,0.2115253216768287,0.0089123726554841,0.1942758186233553,0.229304381759426
IN,Carroll County,vap_black,pre_16_rep_tru,0.47289716400789344,0.18569340422775288,0.12698294388244966,0.8289386107997098
IN,Carroll County,vap_black,pre_16_dem_cli,0.5271028359921065,0.18569340422775288,0.17106138920029026,0.8730170561175504
IN,Carroll County,vap_hisp,pre_16_rep_tru,0.46677292558533234,0.1687345287246921,0.1551292899210356,0.7928747931689396
IN,Carroll County,vap_hisp,pre_16_dem_cli,0.5332270744146675,0.1687345287246921,0.20712520683106023,0.8448707100789644
IN,Carroll County,vap_oth,pre_16_rep_tru,0.4698966128862201,0.17262091432250917,0.1590691473216069,0.8027817678187136
IN,Carroll County,vap_oth,pre_16_dem_cli,0.53010338711378,0.17262091432250917,0.19721823218128637,0.8409308526783936
IN,Carroll County,vap_white,uss_16_rep_you,0.6985455938879775,0.00954634621969114,0.6793586662363358,0.7169566535329757
IN,Carroll County,vap_white,uss_16_dem_bay,0.30145440611202245,0.00954634621969114,0.2830433464670242,0.32064133376366416
IN,Carroll County,vap_black,uss_16_rep_you,0.5055534695462763,0.18621197112610272,0.15768521853696757,0.8601884146822737
IN,Carroll County,vap_black,uss_16_dem_bay,0.4944465304537235,0.18621197112610272,0.13981158531772658,0.842314781463032
IN,Carroll County,vap_hisp,uss_16_rep_you,0.4613176725227928,0.17893932104653626,0.14790304621072684,0.8142380370937949
IN,Carroll County,vap_hisp,uss_16_dem_bay,0.538682327477207,0.17893932104653626,0.1857619629062052,0.8520969537892727
IN,Carroll County,vap_oth,uss_16_rep_you,0.4845722050460039,0.1714239594433245,0.17173051184755242,0.8217032649078989
IN,Carroll County,vap_oth,uss_16_dem_bay,0.5154277949539962,0.1714239594433245,0.17829673509210117,0.8282694881524475
IN,Carroll County,vap_white,gov_16_rep_hol,0.6573132969287776,0.00926956005536458,0.6390375691962475,0.6753672432194665
IN,Carroll County,vap_white,gov_16_dem_gre,0.3426867030712226,0.00926956005536458,0.3246327567805332,0.36096243080375223
IN,Carroll County,vap_black,gov_16_rep_hol,0.49058343300951385,0.181073507123874,0.15293525014441653,0.8306565542554811
IN,Carroll County,vap_black,gov_16_dem_gre,0.5094165669904861,0.181073507123874,0.16934344574451904,0.8470647498555836
IN,Carroll County,vap_hisp,gov_16_rep_hol,0.4857559847303447,0.1708672406287039,0.1735337796419862,0.811821784703737
IN,Carroll County,vap_hisp,gov_16_dem_gre,0.5142440152696552,0.1708672406287039,0.18817821529626289,0.8264662203580135
IN,Carroll County,vap_oth,gov_16_rep_hol,0.49931117961061394,0.17477295855940855,0.1585707889371661,0.8150708063621377
IN,Carroll County,vap_oth,gov_16_dem_gre,0.5006888203893862,0.17477295855940855,0.1849291936378624,0.841429211062834
IN,Carroll County,vap_white,atg_16_rep_hil,0.7912617393183278,0.00910838170177595,0.7737672117967498,0.8087428990575989
IN,Carroll County,vap_white,atg_16_dem_arr,0.20873826068167223,0.00910838170177595,0.19125710094240125,0.2262327882032502
IN,Carroll County,vap_black,atg_16_rep_hil,0.5199772221698703,0.1896012146025934,0.15337308056061,0.8652611380251547
IN,Carroll County,vap_black,atg_16_dem_arr,0.4800227778301301,0.1896012146025934,0.13473886197484522,0.8466269194393902
IN,Carroll County,vap_hisp,atg_16_rep_hil,0.44409280775971577,0.1811550285573171,0.1184728159940792,0.799878442507695
IN,Carroll County,vap_hisp,atg_16_dem_arr,0.5559071922402843,0.1811550285573171,0.2001215574923049,0.8815271840059203
IN,Carroll County,vap_oth,atg_16_rep_hil,0.4851673983512943,0.18322518135457136,0.16115637369503158,0.8676959070023239
IN,Carroll County,vap_oth,atg_16_dem_arr,0.5148326016487058,0.18322518135457136,0.13230409299767612,0.8388436263049686
IN,Carroll County,vap_white,uss_18_rep_bra,0.6943909741639962,0.00948829115830766,0.6756519509434781,0.7126738289806018
IN,Carroll County,vap_white,uss_18_dem_don,0.30560902583600374,0.00948829115830766,0.28732617101939817,0.3243480490565222
IN,Carroll County,vap_black,uss_18_rep_bra,0.5032916712260753,0.18908754873131964,0.1514093389149847,0.8561254730019024
IN,Carroll County,vap_black,uss_18_dem_don,0.4967083287739248,0.18908754873131964,0.14387452699809736,0.8485906610850156
IN,Carroll County,vap_hisp,uss_18_rep_bra,0.4639500549477412,0.17359348197991378,0.14501367098875645,0.7986387558020192
IN,Carroll County,vap_hisp,uss_18_dem_don,0.5360499450522587,0.17359348197991378,0.20136124419798043,0.8549863290112433
IN,Carroll County,vap_oth,uss_18_rep_bra,0.4886862551170935,0.1727983635411713,0.18017440483760325,0.8256544344175094
IN,Carroll County,vap_oth,uss_18_dem_don,0.5113137448829063,0.1727983635411713,0.17434556558249087,0.8198255951623967
IN,Carroll County,vap_white,sos_18_rep_law,0.7609342083272597,0.00941147824930987,0.742300952542582,0.7788807926073419
IN,Carroll County,vap_white,sos_18_dem_har,0.23906579167274028,0.00941147824930987,0.22111920739265825,0.2576990474574182
IN,Carroll County,vap_black,sos_18_rep_law,0.5054722720288601,0.1887828702566724,0.14046102408503724,0.8486408691249322
IN,Carroll County,vap_black,sos_18_dem_har,0.4945277279711398,0.1887828702566724,0.15135913087506808,0.8595389759149622
IN,Carroll County,vap_hisp,sos_18_rep_law,0.4733389986191192,0.176566507282401,0.1637142840045197,0.8254908682112405
IN,Carroll County,vap_hisp,sos_18_dem_har,0.5266610013808809,0.176566507282401,0.17450913178875924,0.8362857159954803
IN,Carroll County,vap_oth,sos_18_rep_law,0.48169007032198824,0.17201390792640525,0.15227082183987645,0.8094894048648964
IN,Carroll County,vap_oth,sos_18_dem_har,0.5183099296780119,0.17201390792640525,0.19051059513510352,0.8477291781601237
IN,Carroll County,vap_white,pre_20_rep_tru,0.7805153369468562,0.00876775916383163,0.7629073811396314,0.7972089635369394
IN,Carroll County,vap_white,pre_20_dem_bid,0.21948466305314376,0.00876775916383163,0.20279103646306068,0.2370926188603684
IN,Carroll County,vap_black,pre_20_rep_tru,0.4963881227352461,0.18620501704750964,0.13979124878780275,0.841804344865053
IN,Carroll County,vap_black,pre_20_dem_bid,0.5036118772647541,0.18620501704750964,0.15819565513494724,0.8602087512121974
IN,Carroll County,vap_hisp,pre_20_rep_tru,0.451765286477747,0.17274377652106723,0.14893804617363154,0.7961688435355249
IN,Carroll County,vap_hisp,pre_20_dem_bid,0.548234713522253,0.17274377652106723,0.203831156464475,0.8510619538263684
IN,Carroll County,vap_oth,pre_20_rep_tru,0.47361921115059014,0.17698305330426842,0.14641423257693012,0.8095020070905772
IN,Carroll County,vap_oth,pre_20_dem_bid,0.5263807888494099,0.17698305330426842,0.19049799290942285,0.8535857674230699
IN,Carroll County,vap_white,gov_20_rep_hol,0.8180847024923836,0.00880553550856954,0.8008938086317193,0.8352691160250252
IN,Carroll County,vap_white,gov_20_dem_mye,0.1819152975076166,0.00880553550856954,0.164730883974975,0.1991061913682808
IN,Carroll County,vap_black,gov_20_rep_hol,0.49535115349545195,0.17911006401585547,0.1664445331580695,0.8416179943183569
IN,Carroll County,vap_black,gov_20_dem_mye,0.5046488465045483,0.17911006401585547,0.15838200568164296,0.8335554668419305
IN,Carroll County,vap_hisp,gov_20_rep_hol,0.4448794668439035,0.1700171310327636,0.13635645891819734,0.7747201212625595
IN,Carroll County,vap_hisp,gov_20_dem_mye,0.5551205331560966,0.1700171310327636,0.22527987873744024,0.8636435410818026
IN,Carroll County,vap_oth,gov_20_rep_hol,0.4600480846594412,0.17167600701028388,0.14171127519933807,0.7886462098983432
IN,Carroll County,vap_oth,gov_20_dem_mye,0.5399519153405591,0.17167600701028388,0.2113537901016566,0.8582887248006619
IN,Carroll County,vap_white,atg_20_rep_rok,0.7669549953569829,0.0089448184933681,0.749582981050144,0.7840619962863811
IN,Carroll County,vap_white,atg_20_dem_wei,0.2330450046430171,0.0089448184933681,0.21593800371361896,0.2504170189498559
IN,Carroll County,vap_black,atg_20_rep_rok,0.4993690139177303,0.18260894387871365,0.16831604488603616,0.8468105628967105
IN,Carroll County,vap_black,atg_20_dem_wei,0.5006309860822695,0.18260894387871365,0.15318943710328942,0.8316839551139638
IN,Carroll County,vap_hisp,atg_20_rep_rok,0.4693972855928727,0.17345993525734746,0.15417345145421943,0.808646251616289
IN,Carroll County,vap_hisp,atg_20_dem_wei,0.5306027144071274,0.17345993525734746,0.1913537483837109,0.8458265485457805
IN,Carroll County,vap_oth,atg_20_rep_rok,0.46510624560934766,0.17374498892624246,0.1453017860674926,0.797507374923325
IN,Carroll County,vap_oth,atg_20_dem_wei,0.5348937543906526,0.17374498892624246,0.2024926250766748,0.8546982139325077
IN,Cass County,vap_white,pre_16_rep_tru,0.7880456821547003,0.01868234881044407,0.7496799195995568,0.8219001470526455
IN,Cass County,vap_white,pre_16_dem_cli,0.21195431784529983,0.01868234881044407,0.17809985294735442,0.25032008040044335
IN,Cass County,vap_black,pre_16_rep_tru,0.4574770138894167,0.15981425774810237,0.1770779948556439,0.7791053737643002
IN,Cass County,vap_black,pre_16_dem_cli,0.5425229861105832,0.15981425774810237,0.2208946262356995,0.8229220051443561
IN,Cass County,vap_hisp,pre_16_rep_tru,0.28934709455008817,0.09946269523740224,0.11404071408947924,0.49645517926876664
IN,Cass County,vap_hisp,pre_16_dem_cli,0.7106529054499117,0.09946269523740224,0.5035448207312333,0.8859592859105208
IN,Cass County,vap_oth,pre_16_rep_tru,0.42640115982806925,0.1633980093661714,0.1271619443269612,0.7508326159141064
IN,Cass County,vap_oth,pre_16_dem_cli,0.5735988401719306,0.1633980093661714,0.2491673840858935,0.8728380556730387
IN,Cass County,vap_white,uss_16_rep_you,0.6816536838089563,0.01924984310324161,0.6411610255064035,0.7165600693559266
IN,Cass County,vap_white,uss_16_dem_bay,0.3183463161910436,0.01924984310324161,0.28343993064407313,0.35883897449359625
IN,Cass County,vap_black,uss_16_rep_you,0.4571724845955485,0.16112298664725103,0.1524280827251238,0.7674962881272513
IN,Cass County,vap_black,uss_16_dem_bay,0.5428275154044516,0.16112298664725103,0.2325037118727484,0.8475719172748762
IN,Cass County,vap_hisp,uss_16_rep_you,0.2462677949412753,0.09474686302650756,0.08381619455246651,0.4470857731259435
IN,Cass County,vap_hisp,uss_16_dem_bay,0.7537322050587245,0.09474686302650756,0.5529142268740562,0.9161838054475332
IN,Cass County,vap_oth,uss_16_rep_you,0.4364934885796257,0.1557880596345334,0.16316516359653846,0.7362548594295546
IN,Cass County,vap_oth,uss_16_dem_bay,0.5635065114203743,0.1557880596345334,0.2637451405704452,0.8368348364034618
IN,Cass County,vap_white,gov_16_rep_hol,0.636238856368424,0.02032056481649294,0.5938341771769424,0.67387661125871
IN,Cass County,vap_white,gov_16_dem_gre,0.3637611436315759,0.02032056481649294,0.32612338874128993,0.40616582282305735
IN,Cass County,vap_black,gov_16_rep_hol,0.46564137423787894,0.1704461141531105,0.14024846465638524,0.7997674859707423
IN,Cass County,vap_black,gov_16_dem_gre,0.5343586257621209,0.1704461141531105,0.2002325140292573,0.8597515353436148
IN,Cass County,vap_hisp,gov_16_rep_hol,0.2514509123110017,0.0988323479368382,0.07271582448530804,0.4596591138031548
IN,Cass County,vap_hisp,gov_16_dem_gre,0.7485490876889984,0.0988323479368382,0.5403408861968453,0.927284175514692
IN,Cass County,vap_oth,gov_16_rep_hol,0.4561343449989628,0.17019156460753995,0.14866716889167544,0.8007947128126518
IN,Cass County,vap_oth,gov_16_dem_gre,0.5438656550010371,0.17019156460753995,0.19920528718734828,0.8513328311083246
IN,Cass County,vap_white,atg_16_rep_hil,0.7947886216394267,0.0168237306175598,0.7598054750990306,0.8251336336249213
IN,Cass County,vap_white,atg_16_dem_arr,0.20521137836057332,0.0168237306175598,0.1748663663750787,0.24019452490096935
IN,Cass County,vap_black,atg_16_rep_hil,0.4813051309257063,0.1796773786462656,0.17139873228730718,0.8604609997953268
IN,Cass County,vap_black,atg_16_dem_arr,0.5186948690742936,0.1796773786462656,0.13953900020467316,0.8286012677126927
IN,Cass County,vap_hisp,atg_16_rep_hil,0.2748288151450646,0.0896690502153267,0.10847035974568564,0.4486434179497738
IN,Cass County,vap_hisp,atg_16_dem_arr,0.7251711848549354,0.0896690502153267,0.5513565820502261,0.8915296402543145
IN,Cass County,vap_oth,atg_16_rep_hil,0.42884831316806454,0.16271098349534868,0.14984728275997733,0.7583227271426305
IN,Cass County,vap_oth,atg_16_dem_arr,0.5711516868319355,0.16271098349534868,0.24167727285736929,0.8501527172400226
IN,Cass County,vap_white,uss_18_rep_bra,0.6677298566062515,0.01760263016731236,0.6312828085205293,0.700111371118804
IN,Cass County,vap_white,uss_18_dem_don,0.3322701433937485,0.01760263016731236,0.2998886288811961,0.3687171914794705
IN,Cass County,vap_black,uss_18_rep_bra,0.43826420290406715,0.17370954105245554,0.12688100290871734,0.773886083158086
IN,Cass County,vap_black,uss_18_dem_don,0.5617357970959329,0.17370954105245554,0.2261139168419137,0.8731189970912826
IN,Cass County,vap_hisp,uss_18_rep_bra,0.2085118967719714,0.08391472598816935,0.07120532420932578,0.3969791581864097
IN,Cass County,vap_hisp,uss_18_dem_don,0.7914881032280284,0.08391472598816935,0.6030208418135902,0.9287946757906744
IN,Cass County,vap_oth,uss_18_rep_bra,0.43054093060849424,0.1582766707477397,0.1539496039721577,0.7503139217999387
IN,Cass County,vap_oth,uss_18_dem_don,0.5694590693915058,0.1582766707477397,0.24968607820006056,0.8460503960278424
IN,Cass County,vap_white,sos_18_rep_law,0.7644308066796578,0.01849077128829476,0.7253814740115534,0.7973268358993104
IN,Cass County,vap_white,sos_18_dem_har,0.23556919332034215,0.01849077128829476,0.20267316410068945,0.2746185259884467
IN,Cass County,vap_black,sos_18_rep_law,0.42955085448052827,0.16130022657849866,0.14910536914903472,0.7591832560720078
IN,Cass County,vap_black,sos_18_dem_har,0.5704491455194717,0.16130022657849866,0.2408167439279924,0.8508946308509654
IN,Cass County,vap_hisp,sos_18_rep_law,0.22426175081532235,0.09141816447824436,0.07826986986609048,0.41964953192364335
IN,Cass County,vap_hisp,sos_18_dem_har,0.7757382491846776,0.09141816447824436,0.5803504680763564,0.9217301301339096
IN,Cass County,vap_oth,sos_18_rep_law,0.4204330653289427,0.16331574902851198,0.1385069709025252,0.7565342294241343
