county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.uss_18_rep_cru,vap_white.uss_18_dem_oro,vap_black.uss_18_rep_cru,vap_black.uss_18_dem_oro,vap_hisp.uss_18_rep_cru,vap_hisp.uss_18_dem_oro,vap_asian.uss_18_rep_cru,vap_asian.uss_18_dem_oro,vap_aian.uss_18_rep_cru,vap_aian.uss_18_dem_oro,vap_oth_b.uss_18_rep_cru,vap_oth_b.uss_18_dem_oro,vap_white.gov_18_rep_abb,vap_white.gov_18_dem_val,vap_black.gov_18_rep_abb,vap_black.gov_18_dem_val,vap_hisp.gov_18_rep_abb,vap_hisp.gov_18_dem_val,vap_asian.gov_18_rep_abb,vap_asian.gov_18_dem_val,vap_aian.gov_18_rep_abb,vap_aian.gov_18_dem_val,vap_oth_b.gov_18_rep_abb,vap_oth_b.gov_18_dem_val,vap_white.atg_18_rep_pax,vap_white.atg_18_dem_nel,vap_black.atg_18_rep_pax,vap_black.atg_18_dem_nel,vap_hisp.atg_18_rep_pax,vap_hisp.atg_18_dem_nel,vap_asian.atg_18_rep_pax,vap_asian.atg_18_dem_nel,vap_aian.atg_18_rep_pax,vap_aian.atg_18_dem_nel,vap_oth_b.atg_18_rep_pax,vap_oth_b.atg_18_dem_nel,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_cor,vap_white.uss_20_dem_heg,vap_black.uss_20_rep_cor,vap_black.uss_20_dem_heg,vap_hisp.uss_20_rep_cor,vap_hisp.uss_20_dem_heg,vap_asian.uss_20_rep_cor,vap_asian.uss_20_dem_heg,vap_aian.uss_20_rep_cor,vap_aian.uss_20_dem_heg,vap_oth_b.uss_20_rep_cor,vap_oth_b.uss_20_dem_heg,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
Dallas County,48113003105,0.7624186905215888,0.2375813094784112,0.03721872305936715,0.9627812769406328,0.22267798605241296,0.777322013947587,0.5109900963989026,0.48900990360109736,0.4723686837260651,0.5276313162739348,0.22023840349637547,0.7797615965036245,0.799173721270688,0.200826278729312,0.03384445376447709,0.9661555462355228,0.16256456865940724,0.8374354313405927,0.4159881009443253,0.5840118990556747,0.4173861679753631,0.5826138320246369,0.2480770289970067,0.7519229710029933,0.8564513652230878,0.14354863477691213,0.04738864076540054,0.9526113592345996,0.2331646206178693,0.7668353793821308,0.4724508169210134,0.5275491830789866,0.5596916302961764,0.4403083697038237,0.5799859671180265,0.4200140328819734,0.7766287307783587,0.22337126922164127,0.0276431136350186,0.9723568863649814,0.17380174756776834,0.8261982524322317,0.4287247035332848,0.5712752964667152,0.5657006455058744,0.4342993544941256,0.22219660501814884,0.7778033949818511,0.6987420180236341,0.3012579819763659,0.02801527138088484,0.9719847286191152,0.23299797748239912,0.7670020225176009,0.47273749999277614,0.5272625000072239,0.5273116953891716,0.4726883046108285,0.24374717858262093,0.756252821417379,0.7739645758341582,0.22603542416584171,0.0344651845251314,0.9655348154748686,0.24671427720526568,0.7532857227947343,0.4752920352342767,0.5247079647657231,0.611714319971144,0.38828568002885594,0.30050270423614456,0.6994972957638554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003106,0.7174406280409709,0.28255937195902914,0.02519138507793495,0.974808614922065,0.18722561108200228,0.8127743889179977,0.4966331851291951,0.5033668148708047,0.4702108169875604,0.5297891830124396,0.2105046336708969,0.7894953663291031,0.6594482506263132,0.3405517493736869,0.01731185123559884,0.9826881487644008,0.12290755729547388,0.8770924427045261,0.40479745212186424,0.5952025478781358,0.4142656117767847,0.5857343882232152,0.22911680855050445,0.7708831914494956,0.7873224821077188,0.2126775178922812,0.03088420283000027,0.9691157971699996,0.20691317494376227,0.7930868250562377,0.46041583224714616,0.5395841677528539,0.5589532039577406,0.44104679604225944,0.5664537260990311,0.4335462739009688,0.68182583962309,0.3181741603769101,0.01952313289315021,0.9804768671068496,0.13090732448541398,0.869092675514586,0.4215097635367489,0.5784902364632509,0.5568620940532778,0.44313790594672214,0.22207399790461715,0.7779260020953829,0.6559107683388014,0.3440892316611987,0.02309972143854337,0.9769002785614568,0.2403286476085071,0.7596713523914929,0.4640724387658264,0.5359275612341736,0.525255263377502,0.4747447366224981,0.24214114620431848,0.7578588537956815,0.7308616620143927,0.2691383379856073,0.02345497546294861,0.9765450245370514,0.2255394607429576,0.7744605392570424,0.4716179858571939,0.5283820141428062,0.6183910877380928,0.3816089122619072,0.30747619159831324,0.6925238084016867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003107,0.6469382401708835,0.3530617598291164,0.01341201374830053,0.9865879862516994,0.11217774626142978,0.8878222537385703,0.49747308729157874,0.5025269127084213,0.4704973159423075,0.5295026840576925,0.21396228844978357,0.7860377115502164,0.7077231553139534,0.2922768446860467,0.01976510831459471,0.9802348916854052,0.14054800040868914,0.8594519995913108,0.40969917235367065,0.5903008276463293,0.4126981577873934,0.5873018422126066,0.2399807160160792,0.7600192839839208,0.7930269932029017,0.20697300679709832,0.03667975634512566,0.9633202436548745,0.24216136995326368,0.7578386300467364,0.45598289179252816,0.5440171082074718,0.5617948552780236,0.4382051447219763,0.5613997696137761,0.4386002303862238,0.7106175373089496,0.28938246269105034,0.02024039264208282,0.9797596073579172,0.16230085991768997,0.8376991400823101,0.42590712121757857,0.5740928787824214,0.560639059644341,0.4393609403556589,0.23103281329313555,0.7689671867068644,0.6352423984041257,0.3647576015958743,0.01260375130897784,0.987396248691022,0.223656480016702,0.776343519983298,0.4665494467614414,0.5334505532385586,0.5225061822201381,0.4774938177798619,0.2382243449042793,0.761775655095721,0.7141338159759021,0.28586618402409786,0.01832033922809443,0.9816796607719056,0.22336661016338796,0.776633389836612,0.4699773071070699,0.5300226928929301,0.6179550412584346,0.3820449587415654,0.2950884997532982,0.704911500246702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003108,0.8767745926320729,0.1232254073679271,0.06524193595989852,0.9347580640401014,0.32619778483875306,0.6738022151612469,0.5098078154763074,0.49019218452369256,0.47034604025976295,0.529653959740237,0.2498447467092568,0.7501552532907434,0.8924075889500814,0.10759241104991853,0.04032682282338341,0.9596731771766166,0.1944592309286507,0.8055407690713493,0.4221282488269554,0.5778717511730445,0.4193723693479782,0.5806276306520217,0.2550751417196755,0.7449248582803245,0.9321005662435906,0.06789943375640939,0.06743460713111102,0.932565392868889,0.285274595192976,0.714725404807024,0.4728150467756063,0.5271849532243937,0.5614083351878278,0.43859166481217216,0.6056592338362264,0.3943407661637735,0.8780614228889606,0.12193857711103942,0.04623788517022374,0.9537621148297762,0.21001739099606664,0.7899826090039334,0.4347815648029532,0.5652184351970466,0.5617689393901526,0.4382310606098474,0.24526064046041257,0.7547393595395875,0.7805284757590317,0.2194715242409683,0.02881026788236849,0.9711897321176316,0.23736930185779903,0.762630698142201,0.47044508069619606,0.5295549193038039,0.5291479613230673,0.4708520386769328,0.25039278991798297,0.749607210082017,0.8230482990471558,0.17695170095284415,0.0276953620978334,0.9723046379021666,0.22567192415890988,0.7743280758410901,0.4760294049789249,0.5239705950210751,0.6154925749899709,0.3845074250100291,0.30405053859852715,0.6959494614014728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003109,0.8724288788309607,0.1275711211690393,0.04248552165855184,0.957514478341448,0.2551657469321078,0.7448342530678922,0.5359727284012219,0.4640272715987781,0.4802919774275442,0.5197080225724557,0.24314531622760044,0.7568546837723996,0.8160035482713065,0.18399645172869353,0.03253043963262533,0.9674695603673746,0.1524753571192149,0.8475246428807851,0.40905223102051674,0.5909477689794832,0.4112425689975846,0.5887574310024154,0.2416746456718553,0.7583253543281447,0.9164665772855248,0.0835334227144752,0.0433301480937278,0.9566698519062722,0.2184933301687853,0.7815066698312146,0.4816098050310599,0.5183901949689401,0.5587394582378692,0.4412605417621308,0.5751388199553851,0.424861180044615,0.8228134479881553,0.17718655201184477,0.03077583771587062,0.9692241622841292,0.1732274333567437,0.8267725666432563,0.43058082964477173,0.5694191703552283,0.5660006747563279,0.4339993252436722,0.2212101563384493,0.7787898436615508,0.7598762165302285,0.2401237834697715,0.02820824672261731,0.9717917532773828,0.2304153853540719,0.7695846146459281,0.4791805472458035,0.5208194527541965,0.5275407345919687,0.4724592654080313,0.2376980272563604,0.7623019727436395,0.8202888648575279,0.1797111351424721,0.03500333921953526,0.9649966607804648,0.22691251701009524,0.7730874829899048,0.4717823755906787,0.5282176244093213,0.6187394592528882,0.3812605407471118,0.2980351190870175,0.7019648809129825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003110,0.727634295442128,0.272365704557872,0.01929497018206509,0.980705029817935,0.20842293532105452,0.7915770646789455,0.5017144765761299,0.4982855234238701,0.47027216897440777,0.5297278310255923,0.2240400735950324,0.7759599264049676,0.7376677555343022,0.26233224446569786,0.02125794969587036,0.9787420503041296,0.16472632720912853,0.8352736727908715,0.4062468068336358,0.5937531931663642,0.4135700565865675,0.5864299434134326,0.23953537525624505,0.7604646247437552,0.8167720923356023,0.1832279076643977,0.04114153119596928,0.9588584688040308,0.25940131592372184,0.7405986840762782,0.46878515968644147,0.5312148403135585,0.560187797360994,0.43981220263900594,0.5780017313780719,0.4219982686219283,0.7391882845814645,0.26081171541853554,0.02124283464217307,0.978757165357827,0.1892538269870283,0.8107461730129717,0.4324952381107969,0.5675047618892031,0.5647237130300137,0.4352762869699862,0.22710303776494703,0.7728969622350531,0.681399485109053,0.31860051489094693,0.01872697433206118,0.9812730256679388,0.2356932618992399,0.7643067381007601,0.46611930507648625,0.5338806949235138,0.5232785592116768,0.4767214407883232,0.24922674297397865,0.7507732570260214,0.758051062956969,0.24194893704303097,0.0227234947669375,0.9772765052330624,0.2564497444009892,0.7435502555990108,0.4803705045236238,0.5196294954763763,0.6181233833536274,0.3818766166463727,0.313198850787852,0.686801149212148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003112,0.7349951956395578,0.2650048043604421,0.0591450251639004,0.9408549748360996,0.28081989223764303,0.719180107762357,0.5592328208302534,0.4407671791697466,0.4634788284138236,0.5365211715861764,0.21346356651899143,0.7865364334810085,0.6765428141572105,0.3234571858427895,0.03393548001798357,0.9660645199820164,0.1585347511777402,0.8414652488222598,0.41978167996191706,0.5802183200380829,0.4194347146470318,0.5805652853529683,0.23927597035424789,0.7607240296457521,0.7366541682006615,0.26334583179933846,0.03530854463595277,0.9646914553640472,0.19849737303162251,0.8015026269683775,0.45691213505462536,0.5430878649453746,0.5587013936177294,0.4412986063822706,0.5488047348229378,0.4511952651770622,0.6788909747351619,0.32110902526483814,0.03391502407594287,0.9660849759240572,0.17114082197245573,0.8288591780275443,0.438829562275499,0.5611704377245009,0.5616590950086316,0.4383409049913684,0.22434310857531584,0.7756568914246842,0.6212281591200361,0.37877184087996385,0.02874615923107132,0.9712538407689288,0.22237920082794763,0.7776207991720524,0.4701846903174016,0.5298153096825984,0.5224432031534022,0.47755679684659774,0.23974990564930665,0.7602500943506934,0.6824741206099226,0.31752587939007737,0.03003586290521224,0.9699641370947878,0.21836616275161247,0.7816338372483875,0.4673266945735911,0.5326733054264089,0.6083855830328693,0.3916144169671307,0.2938452791382433,0.7061547208617567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003113,0.6682395380826839,0.3317604619173161,0.05893707865979164,0.9410629213402084,0.21963126419176687,0.7803687358082331,0.4975517420233842,0.5024482579766159,0.4694969130568328,0.5305030869431672,0.27119922412111686,0.7288007758788831,0.6458668335784056,0.3541331664215944,0.02253858713535881,0.9774614128646412,0.14762745532370278,0.8523725446762972,0.4067608826022834,0.5932391173977166,0.4157225987695697,0.5842774012304304,0.20826992343947057,0.7917300765605294,0.7269005876437133,0.2730994123562866,0.02893498521684665,0.9710650147831532,0.19917187894005395,0.800828121059946,0.45548291961733134,0.5445170803826687,0.557142861968763,0.44285713803123705,0.5224927834946097,0.4775072165053903,0.6548234235595913,0.3451765764404087,0.02787691086035485,0.9721230891396452,0.1631945997731129,0.8368054002268871,0.4265327599493021,0.5734672400506978,0.5602572662108368,0.4397427337891632,0.19925809981164627,0.8007419001883538,0.6064106432354905,0.3935893567645095,0.02045847695726147,0.9795415230427386,0.2152687334736323,0.7847312665263677,0.4666599363733678,0.5333400636266322,0.5222730253089048,0.4777269746910951,0.2046603369819867,0.7953396630180133,0.67308072537079,0.32691927462920994,0.01973006223056705,0.9802699377694328,0.21977236172238815,0.7802276382776118,0.4646152551327597,0.5353847448672403,0.6092347156463122,0.3907652843536878,0.2577980743455409,0.7422019256544591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003200,0.8769720921534976,0.12302790784650244,0.07331063840371589,0.926689361596284,0.3799617029626421,0.6200382970373579,0.5174320230939706,0.48256797690602943,0.4637832706984466,0.5362167293015534,0.23747158323540224,0.7625284167645977,0.8958330409966836,0.10416695900331636,0.0486557703650654,0.9513442296349346,0.2184332384141032,0.7815667615858968,0.42120545009418886,0.5787945499058111,0.4185698526574009,0.5814301473425991,0.26902168743612537,0.7309783125638747,0.938535865669414,0.06146413433058597,0.09740669920339444,0.9025933007966056,0.33541945118360084,0.6645805488163992,0.4822311409689826,0.5177688590310173,0.5582728104958196,0.4417271895041805,0.6078764290453783,0.3921235709546216,0.881481621895135,0.118518378104865,0.04535873251671115,0.9546412674832888,0.2157464074580529,0.784253592541947,0.43795335512382216,0.5620466448761778,0.5508837346856507,0.44911626531434934,0.24509689388104552,0.7549031061189545,0.7596686821966004,0.24033131780339956,0.03016704906237213,0.969832950937628,0.23634255912955796,0.7636574408704423,0.4667011306990607,0.5332988693009393,0.5212436664510829,0.4787563335489169,0.2488761721229336,0.7511238278770664,0.8504614850283564,0.14953851497164358,0.03745795228279976,0.9625420477172002,0.24961665404459504,0.7503833459554052,0.4733888488522471,0.5266111511477529,0.6203464052821885,0.37965359471781146,0.3174541011202281,0.6825458988797719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003201,0.8277279103146485,0.17227208968535146,0.0504738465214847,0.9495261534785152,0.43659507427072974,0.5634049257292705,0.5115118538973265,0.4884881461026735,0.4842667956085798,0.5157332043914199,0.2315577215536855,0.7684422784463145,0.8691941513515602,0.13080584864843983,0.03850985036056023,0.9614901496394398,0.27590317376002643,0.7240968262399736,0.4164965576881912,0.5835034423118088,0.41670032594483786,0.5832996740551621,0.2621166694797898,0.7378833305202103,0.9075739705804904,0.0924260294195095,0.06989941397961301,0.930100586020387,0.32151583992740634,0.6784841600725937,0.4662851136481099,0.5337148863518901,0.5686398238963296,0.43136017610367033,0.5827862023439596,0.4172137976560404,0.849781326772356,0.15021867322764404,0.0453608153466376,0.9546391846533624,0.2657493609280519,0.7342506390719481,0.439223164175679,0.5607768358243209,0.5684506277557887,0.43154937224421136,0.2363706418693917,0.7636293581306083,0.7840533901342526,0.21594660986574743,0.03504722345930138,0.9649527765406988,0.2712034073600111,0.728796592639989,0.4693676200389584,0.5306323799610416,0.5216967762112097,0.4783032237887904,0.2492977383286706,0.7507022616713294,0.8352188255341917,0.16478117446580834,0.03018963348509635,0.9698103665149036,0.2769911231941647,0.7230088768058353,0.4759071529249491,0.5240928470750509,0.6219139119392815,0.3780860880607186,0.30825791407626035,0.6917420859237396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003202,0.7360326733067947,0.26396732669320533,0.04849679960572078,0.9515032003942792,0.24189173028321095,0.758108269716789,0.510392665997082,0.48960733400291806,0.4714538752677547,0.5285461247322453,0.2153241924207153,0.7846758075792847,0.7475739550674987,0.25242604493250137,0.03297666834692232,0.9670233316530776,0.16177280431829477,0.8382271956817052,0.4129683379747929,0.5870316620252071,0.41771660649208753,0.5822833935079125,0.2408970854260441,0.759102914573956,0.839084848735779,0.16091515126422096,0.04626404813746238,0.9537359518625376,0.24745125346109065,0.7525487465389094,0.4648958536528627,0.5351041463471373,0.55992089651008,0.44007910348992,0.5694503913609889,0.4305496086390112,0.755569913203703,0.244430086796297,0.03044173249193565,0.9695582675080644,0.17161162219030415,0.8283883778096959,0.43201049636210664,0.5679895036378934,0.5550613271896524,0.4449386728103476,0.23176784005528933,0.7682321599447107,0.7010284166129387,0.2989715833870613,0.03246294214019045,0.9675370578598096,0.26259015269769864,0.7374098473023013,0.4762170512304061,0.523782948769594,0.5253847310392725,0.47461526896072753,0.2477914359554758,0.752208564044524,0.7617756187796407,0.2382243812203593,0.03373329814594774,0.9662667018540524,0.24646490504607596,0.753535094953924,0.4754532125729504,0.5245467874270495,0.6156568213904099,0.38434317860959016,0.3060908591809206,0.6939091408190794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003203,0.7665894169042929,0.23341058309570709,0.04896567079082573,0.9510343292091744,0.2838989062797105,0.7161010937202895,0.5028169331444703,0.49718306685552976,0.4672381140678895,0.5327618859321105,0.2212138951538291,0.7787861048461708,0.8139107576080055,0.1860892423919946,0.03429904314624093,0.9657009568537592,0.20125112040561344,0.7987488795943868,0.41735255672249955,0.5826474432775005,0.4156132709524655,0.5843867290475343,0.24916706591574236,0.7508329340842577,0.8618496700270619,0.1381503299729381,0.05879833471470964,0.9412016652852904,0.28070273739585955,0.7192972626041407,0.4711087626141315,0.5288912373858685,0.5600195363502395,0.43998046364976046,0.5785989371222657,0.4214010628777342,0.7893785133940626,0.21062148660593735,0.03991421476539163,0.9600857852346084,0.20326054832745377,0.7967394516725465,0.4344127975780708,0.5655872024219292,0.5612107449649274,0.4387892550350724,0.23271453781363705,0.767285462186363,0.7298946160048403,0.27010538399515965,0.03760500006439564,0.9623949999356044,0.2681577120367536,0.7318422879632464,0.472149031712692,0.527850968287308,0.522663063780162,0.477336936219838,0.25016807387966,0.74983192612034,0.7981850391280357,0.2018149608719642,0.04411837369453127,0.9558816263054688,0.28207829100629606,0.717921708993704,0.47317990845086794,0.5268200915491321,0.6134095302102611,0.38659046978973893,0.30969558180807333,0.6903044181919267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003204,0.7538441569667431,0.2461558430332569,0.052931662156939,0.947068337843061,0.3724321717905546,0.6275678282094453,0.5052347927796047,0.4947652072203953,0.47112714028841834,0.5288728597115816,0.221910298924894,0.778089701075106,0.7860281891900659,0.2139718108099341,0.0432964763567683,0.9567035236432316,0.30044481625116887,0.6995551837488312,0.4113006256337148,0.5886993743662853,0.416030715283,0.5839692847169999,0.24860634729788592,0.751393652702114,0.8510080292265055,0.1489919707734945,0.06608408577955038,0.9339159142204496,0.3491052162040914,0.6508947837959086,0.4582901382195893,0.5417098617804108,0.5586262349202555,0.4413737650797445,0.5666981064386465,0.4333018935613536,0.7859013708812281,0.21409862911877192,0.02604674866369953,0.9739532513363004,0.317450721753754,0.682549278246246,0.42719223201504086,0.5728077679849591,0.5642119603599604,0.4357880396400397,0.23561504115491885,0.7643849588450812,0.725514957739653,0.274485042260347,0.03995866590151538,0.9600413340984846,0.3090254314170407,0.6909745685829592,0.46936009001585854,0.5306399099841415,0.5279183589666799,0.47208164103332007,0.24314971997979887,0.7568502800202012,0.7963729603444151,0.20362703965558496,0.04087858991485891,0.9591214100851412,0.3256990065311872,0.6743009934688128,0.476414204907117,0.523585795092883,0.6159765881810184,0.3840234118189816,0.30618154026951705,0.693818459730483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003205,0.6780516492474351,0.32194835075256495,0.02455150524328192,0.975448494756718,0.14957967619046753,0.8504203238095325,0.5004225861415939,0.4995774138584062,0.466312360456893,0.5336876395431069,0.21080368904813432,0.7891963109518657,0.6593903131278869,0.3406096868721132,0.01757444887876619,0.9824255511212338,0.11590273885075789,0.8840972611492421,0.4049134241744215,0.5950865758255784,0.4131802989784091,0.586819701021591,0.23560941995887164,0.7643905800411284,0.7417427721739082,0.2582572278260919,0.0301527239903508,0.9698472760096492,0.20725433389272424,0.7927456661072758,0.4590578219622099,0.5409421780377901,0.5567316260169796,0.4432683739830205,0.559327192819002,0.4406728071809981,0.6691242361025517,0.3308757638974483,0.01530455838610698,0.984695441613893,0.1379490681433179,0.8620509318566821,0.4337647713097565,0.5662352286902436,0.5629586961816995,0.4370413038183005,0.22543704711982343,0.7745629528801763,0.6145038518732705,0.38549614812672944,0.0186740349666928,0.9813259650333074,0.19981781150583636,0.8001821884941634,0.4649865307062259,0.5350134692937741,0.5246885656770575,0.47531143432294254,0.24424041487640824,0.7557595851235918,0.6825624558469889,0.31743754415301106,0.01992686945228318,0.980073130547717,0.2146962185386864,0.7853037814613136,0.47160011427406223,0.5283998857259378,0.6129783832653976,0.3870216167346025,0.2970616131106192,0.7029383868893808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003206,0.8180467446126437,0.18195325538735635,0.05195745282831104,0.9480425471716892,0.29079207045788436,0.7092079295421154,0.508338666703102,0.491661333296898,0.4745644836296745,0.5254355163703255,0.22605423402356592,0.773945765976434,0.8617969147982149,0.13820308520178512,0.03040242006156263,0.9695975799384372,0.20225312464145956,0.7977468753585405,0.42640631802183654,0.5735936819781634,0.4130359011148972,0.5869640988851028,0.24491971876994595,0.7550802812300541,0.9133927045138592,0.08660729548614071,0.05656389294725429,0.9434361070527456,0.2974179141769933,0.7025820858230066,0.4709935843176611,0.529006415682339,0.5590004780423364,0.4409995219576635,0.5822441262404012,0.4177558737595988,0.8610253056963181,0.1389746943036819,0.03542375969356257,0.9645762403064374,0.21872924253746345,0.7812707574625366,0.4373780257594176,0.5626219742405824,0.5625503791426505,0.4374496208573495,0.23683697781470173,0.7631630221852983,0.7614760942180812,0.2385239057819188,0.03284833100058176,0.9671516689994184,0.249290323786734,0.750709676213266,0.4683793079869959,0.531620692013004,0.5272815333056057,0.4727184666943943,0.25039258692292393,0.749607413077076,0.8236461313673383,0.1763538686326614,0.03293819880726541,0.9670618011927344,0.24337404924534217,0.7566259507546579,0.4713249758505258,0.5286750241494742,0.615777771237152,0.384222228762848,0.30187934065480093,0.6981206593451991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003207,0.7714036654773669,0.2285963345226331,0.06012670147852765,0.9398732985214724,0.4506538597855128,0.5493461402144872,0.5046249936057837,0.49537500639421633,0.4688783260779252,0.5311216739220748,0.21989440277456096,0.780105597225439,0.8131151417928963,0.18688485820710363,0.04845003076469778,0.9515499692353022,0.3435801797525031,0.6564198202474969,0.4141974616111757,0.5858025383888242,0.4184559284976746,0.5815440715023253,0.2533564727650648,0.7466435272349352,0.8802551832997806,0.1197448167002194,0.08021645498546938,0.9197835450145306,0.4095897001138837,0.5904102998861163,0.46039805119442984,0.5396019488055702,0.5665845257709128,0.4334154742290872,0.581400595357414,0.4185994046425861,0.8096304157643139,0.190369584235686,0.06144363474672826,0.9385563652532716,0.3532580970837084,0.6467419029162915,0.4305379247476208,0.5694620752523792,0.55587220681904,0.44412779318096,0.2392405420088874,0.7607594579911126,0.753637281722512,0.246362718277488,0.04104082026938255,0.9589591797306174,0.34973261669238653,0.6502673833076135,0.4719211386049181,0.5280788613950818,0.5198634262752083,0.4801365737247916,0.25639529856718135,0.7436047014328186,0.81383633225847,0.18616366774153004,0.04697460129153609,0.953025398708464,0.33126739284682405,0.668732607153176,0.47275370070640155,0.5272462992935985,0.6218115897132754,0.37818841028672456,0.3151302006417545,0.6848697993582454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003208,0.7258890390443443,0.2741109609556557,0.05064125227343672,0.949358747726563,0.29620364170209673,0.7037963582979033,0.5041481830941668,0.4958518169058333,0.4724114233902384,0.5275885766097617,0.21073309816946337,0.7892669018305367,0.7613508784000504,0.2386491215999496,0.04652089364385963,0.9534791063561406,0.2563988882091526,0.7436011117908472,0.41122501679723944,0.5887749832027606,0.4139117039439477,0.5860882960560523,0.23574342387299832,0.7642565761270017,0.8082923973177027,0.19170760268229725,0.05124859282327122,0.948751407176729,0.2867427528677836,0.7132572471322164,0.4614749215566733,0.5385250784433268,0.55743059854218735,0.4425694014578127,0.5589215788354076,0.44107842116459234,0.7550155117087605,0.2449844882912396,0.04616556650459511,0.9538344334954052,0.2720891413400844,0.7279108586599156,0.4309004155207225,0.5690995844792776,0.5593001561675024,0.4406998438324976,0.2257322227396985,0.7742677772603015,0.6857701341937896,0.31422986580621043,0.03883861420557186,0.961161385794428,0.29274858788068914,0.7072514121193109,0.471214181218086,0.528785818781914,0.5220590314208001,0.4779409685791999,0.2466709746128032,0.7533290253871968,0.7647513069455641,0.2352486930544356,0.0377662965167224,0.9622337034832774,0.30766055705141776,0.6923394429485823,0.4744668308652442,0.5255331691347558,0.6138584725506601,0.38614152744933994,0.3070636907096017,0.6929363092903983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas County,48113003209,0.8156216297824369,0.18437837021756312,0.04923883966957904,0.9507611603304208,0.3664072055974743,0.6335927944025257,0.501665222032469,0.49833477796753095,0.4682699025070679,0.5317300974929321,0.2404547226104188,0.7595452773895812,0.8614103394717412,0.13858966052825863,0.04249697244845846,0.9575030275515416,0.2914584119721711,0.7085415880278289,0.40329600970498103,0.596703990295019,0.4182079564809717,0.5817920435190284,0.27449676873804896,0.725503231261951,0.9036738128256092,0.09632618717439066,0.05396290980349112,0.9460370901965088,0.3403538412186346,0.6596461587813655,0.45771951711057746,0.5422804828894225,0.5583582401166616,0.4416417598833384,0.60643241915995,0.3935675808400499,0.872753574037934,0.12724642596206584,0.04822317618479487,0.9517768238152052,0.364140815530808,0.635859184469192,0.4260311421655743,0.5739688578344256,0.5572488273249676,0.4427511726750325,0.26554325265219786,0.7344567473478022,0.7645730304406027,0.23542696955939735,0.03441971688099003,0.96558028311901,0.27365699084026635,0.7263430091597336,0.46260783138352907,0.5373921686164707,0.5268521820217408,0.4731478179782592,0.26001688110129395,0.739983118898706,0.8511995246155859,0.1488004753844141,0.04169142835693039,0.9583085716430696,0.32002590345136683,0.6799740965486332,0.47043128984053134,0.5295687101594685,0.6147306967606903,0.3852693032393097,0.3447774244578238,0.6552225755421762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
