county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_sch,vap_white.uss_16_rep_lon,vap_black.uss_16_dem_sch,vap_black.uss_16_rep_lon,vap_hisp.uss_16_dem_sch,vap_hisp.uss_16_rep_lon,vap_oth.uss_16_dem_sch,vap_oth.uss_16_rep_lon,vap_white.uss_18_dem_gil,vap_white.uss_18_rep_far,vap_black.uss_18_dem_gil,vap_black.uss_18_rep_far,vap_hisp.uss_18_dem_gil,vap_hisp.uss_18_rep_far,vap_oth.uss_18_dem_gil,vap_oth.uss_18_rep_far,vap_white.gov_18_dem_cuo,vap_white.gov_18_rep_mol,vap_black.gov_18_dem_cuo,vap_black.gov_18_rep_mol,vap_hisp.gov_18_dem_cuo,vap_hisp.gov_18_rep_mol,vap_oth.gov_18_dem_cuo,vap_oth.gov_18_rep_mol,vap_white.atg_18_dem_jam,vap_white.atg_18_rep_wof,vap_black.atg_18_dem_jam,vap_black.atg_18_rep_wof,vap_hisp.atg_18_dem_jam,vap_hisp.atg_18_rep_wof,vap_oth.atg_18_dem_jam,vap_oth.atg_18_rep_wof,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru
Suffolk County,36103000237,0.22373607994624295,0.7762639200537569,0.8705530718886941,0.12944692811130584,0.7599459439283763,0.24005405607162372,0.7660536677476956,0.2339463322523044,0.44835745304576,0.55164254695424,0.9194192593113428,0.08058074068865731,0.8497874226058196,0.1502125773941804,0.6883255054641254,0.3116744945358746,0.33743740316325005,0.6625625968367497,0.9076573001902896,0.09234269980971048,0.8441901962905332,0.15580980370946682,0.8017635605148346,0.19823643948516545,0.31241301320642856,0.6875869867935712,0.9155590687074754,0.0844409312925246,0.846231012810816,0.15376898718918394,0.8281384586127386,0.1718615413872614,0.2840660494286084,0.7159339505713914,0.904692476063076,0.095307523936924,0.8245318920433241,0.17546810795667583,0.8186327089797621,0.18136729102023788,0.2384167657938844,0.7615832342061156,0.9209651889290064,0.07903481107099368,0.7130106931445945,0.2869893068554054,0.7829893801177107,0.21701061988228937
Suffolk County,36103000238,0.2810471945028795,0.7189528054971205,0.8869248608706608,0.11307513912933916,0.7912925893790456,0.20870741062095444,0.8220128223756861,0.1779871776243139,0.4826375877063548,0.5173624122936452,0.91866148129327,0.08133851870672988,0.8669647299638257,0.13303527003617427,0.7691534231294167,0.2308465768705833,0.3784430832650438,0.6215569167349563,0.9176192923287264,0.08238070767127349,0.8588299773314738,0.1411700226685262,0.8275785991625129,0.17242140083748717,0.34137024865982435,0.6586297513401757,0.9062500058374896,0.09374999416251048,0.8627636501542261,0.1372363498457739,0.8545140789067965,0.14548592109320346,0.3361578852749788,0.6638421147250212,0.9109844825946154,0.08901551740538459,0.8509721787710971,0.14902782122890293,0.8597995963742211,0.1402004036257789,0.3134892452783493,0.6865107547216507,0.9163395103262948,0.08366048967370518,0.7442233404322742,0.25577665956772583,0.8762367123509914,0.12376328764900851
Suffolk County,36103000240,0.23227500705892384,0.7677249929410761,0.8725166774925533,0.12748332250744665,0.7521458031572221,0.24785419684277793,0.8093297883696767,0.1906702116303233,0.4459512446093941,0.5540487553906058,0.9228270345610352,0.07717296543896482,0.8444648428360595,0.15553515716394045,0.7643509263703979,0.23564907362960205,0.31181398073176064,0.6881860192682393,0.9206411172052176,0.07935888279478244,0.8142782099099694,0.18572179009003065,0.8250169253228234,0.17498307467717653,0.2867189966358754,0.7132810033641246,0.9050595029798744,0.09494049702012558,0.8253237768652529,0.1746762231347471,0.8491023249873956,0.15089767501260448,0.2776712968818382,0.7223287031181618,0.908724908549758,0.091275091450242,0.8061069325083172,0.19389306749168275,0.8517524714154179,0.14824752858458218,0.211032061854714,0.788967938145286,0.9141566763227515,0.0858433236772484,0.6855877501189248,0.31441224988107525,0.8477983539582987,0.1522016460417013
Suffolk County,36103000241,0.28953738959721453,0.7104626104027855,0.8790921598084003,0.1209078401915997,0.7913225949349143,0.2086774050650857,0.8175326644734191,0.1824673355265807,0.5500243842365676,0.4499756157634324,0.9303225330704332,0.06967746692956678,0.8923701222790521,0.10762987772094794,0.7905986037130687,0.20940139628693116,0.3702692350360221,0.6297307649639777,0.9187851072873292,0.08121489271267096,0.8488507478588476,0.15114925214115232,0.8406619180932668,0.15933808190673315,0.2985578356169318,0.701442164383068,0.9057291260195904,0.09427087398040944,0.833374864490878,0.16662513550912195,0.853448854466635,0.146551145533365,0.3072569440619014,0.6927430559380986,0.9084621046678556,0.09153789533214444,0.8280241829704686,0.17197581702953135,0.8602946989445657,0.13970530105543408,0.3016863176038491,0.6983136823961509,0.9155124206365058,0.08448757936349421,0.7256572701959704,0.2743427298040297,0.8659762448408385,0.1340237551591613
Suffolk County,36103000242,0.5758507744475468,0.4241492255524531,0.8869045660151804,0.11309543398481958,0.8137693560538461,0.18623064394615385,0.8676409696894426,0.13235903031055735,0.6466310512215896,0.35336894877841035,0.9336333885620204,0.0663666114379796,0.886122548000316,0.11387745199968398,0.8291960601104258,0.17080393988957415,0.605967277424322,0.3940327225756779,0.9261732243180264,0.07382677568197375,0.8792769566662497,0.12072304333375034,0.8755059845962495,0.12449401540375048,0.5785464143252421,0.4214535856747579,0.9164646665576794,0.08353533344232057,0.8871020867752724,0.11289791322472768,0.8933515082251379,0.1066484917748621,0.59663269313489,0.40336730686511,0.912856849632526,0.08714315036747393,0.8774778635556642,0.12252213644433588,0.89719112116790245,0.10280887883209752,0.5999402837161973,0.40005971628380266,0.9192667109740772,0.08073328902592279,0.7645196689446885,0.23548033105531155,0.9029086598903844,0.09709134010961556
Suffolk County,36103000243,0.4206242583600224,0.5793757416399776,0.8863082597104394,0.11369174028956058,0.8036123944128678,0.19638760558713225,0.8553203819457843,0.1446796180542157,0.576773881320076,0.4232261186799237,0.93285107112206,0.06714892887793995,0.8789910763349166,0.1210089236650834,0.8243078968114169,0.17569210318858303,0.4866654547658851,0.5133345452341147,0.9264087683724886,0.07359123162751136,0.8712760700984568,0.12872392990154324,0.8701083539434655,0.12989164605653444,0.4563059001155046,0.5436940998844952,0.9229199398965378,0.07708006010346226,0.872836659418344,0.12716334058165604,0.8800104327949121,0.11998956720508788,0.4579115385529275,0.5420884614470722,0.9119960728945552,0.08800392710544494,0.86692763042949,0.13307236957051005,0.8982487237578263,0.10175127624217375,0.4249084559992098,0.5750915440007902,0.918993719252837,0.08100628074716303,0.7583274553491094,0.24167254465089064,0.8892412257326764,0.1107587742673236
Suffolk County,36103000244,0.2629221374998968,0.7370778625001032,0.8622803919227654,0.13771960807723457,0.7676214711260618,0.23237852887393817,0.8142835095730588,0.18571649042694097,0.4934126490159027,0.5065873509840972,0.9238182920313356,0.07618170796866441,0.8689011197605011,0.1310988802394989,0.7710488899749375,0.2289511100250625,0.35893835906822463,0.6410616409317754,0.9170495414077332,0.0829504585922669,0.842662254102197,0.157337745897803,0.8273957365251273,0.17260426347487243,0.3288716793495742,0.6711283206504258,0.9211417148308212,0.07885828516917898,0.8395327339370467,0.16046726606295322,0.8467371630084689,0.15326283699153084,0.31554550094049305,0.684454499059507,0.9037961275277846,0.09620387247221542,0.8112305071858685,0.1887694928141315,0.8477404840630807,0.1522595159369191,0.32042324213504614,0.6795767578649539,0.9186825106140482,0.08131748938595187,0.7314464912228912,0.26855350877710876,0.8686030872723284,0.1313969127276714
Suffolk County,36103000245,0.39019040460123,0.6098095953987702,0.887262969206065,0.11273703079393504,0.801756078388111,0.19824392161188897,0.8510111165414597,0.1489888834585403,0.5439052751577136,0.45609472484228664,0.9274732827298798,0.07252671727012017,0.876075632143365,0.12392436785663492,0.7914671390831789,0.2085328609168211,0.4843904544671907,0.5156095455328095,0.9190821504881852,0.08091784951181469,0.8692643098216165,0.13073569017838352,0.8637735100959759,0.13622648990402406,0.4531642729191904,0.5468357270808097,0.9165520260649502,0.08344797393504973,0.8671142642053642,0.13288573579463578,0.8758812621506884,0.12411873784931154,0.4591274688146917,0.5408725311853085,0.913570818392229,0.08642918160777098,0.8640650061649212,0.13593499383507882,0.8882273790574534,0.11177262094254664,0.4473168306575575,0.5526831693424428,0.9236765597741214,0.07632344022587852,0.7581649451409419,0.24183505485905807,0.9378114172039012,0.06218858279609882
Suffolk County,36103000246,0.26798074066700617,0.7320192593329938,0.8818490785452486,0.1181509214547514,0.7857916566576377,0.21420834334236227,0.8182281533214543,0.1817718466785457,0.5074834054071607,0.4925165945928393,0.9300351160695616,0.06996488393043843,0.8750417210754908,0.1249582789245092,0.7781575281402394,0.2218424718597603,0.40077527483077274,0.5992247251692273,0.9193837865784216,0.08061621342157854,0.8669965787056574,0.13300342129434262,0.8405547685517518,0.15944523144824796,0.3458538031023552,0.6541461968976449,0.920330532080649,0.07966946791935098,0.8605733402594645,0.13942665974053545,0.8530718694020898,0.14692813059791024,0.35096972361662104,0.649030276383379,0.9140372568942996,0.08596274310570028,0.8571557041088106,0.14284429589118922,0.8720418116919991,0.12795818830800068,0.32401462986701995,0.67598537013298,0.9299332366000678,0.07006676339993219,0.749258676945935,0.2507413230540648,0.8766731005077727,0.12332689949222728
Suffolk County,36103000247,0.3000574939328841,0.6999425060671159,0.8814100284848903,0.11858997151510976,0.7974713654784528,0.2025286345215472,0.8223786324796534,0.1776213675203466,0.5264831395918744,0.4735168604081256,0.92886244603035,0.0711375539696501,0.8823389444939586,0.1176610555060414,0.790922700562335,0.20907729943766495,0.41290269486730746,0.5870973051326925,0.9283992034648696,0.07160079653513036,0.8689589044145425,0.1310410955854575,0.8447017785850047,0.15529822141499522,0.35289791845359986,0.6471020815464001,0.9130173430984648,0.08698265690153513,0.8655167367655576,0.13448326323444232,0.8651632497753796,0.1348367502246204,0.3706512178238892,0.6293487821761108,0.909432205184948,0.09056779481505207,0.8578799106195912,0.14212008938040877,0.8772123422020139,0.12278765779798605,0.32342472779555287,0.6765752722044471,0.918303431314768,0.0816965686852319,0.7441669055734531,0.25583309442654684,0.8665509120042266,0.13344908799577335
Suffolk County,36103000248,0.2439111516391547,0.7560888483608453,0.8696084365691759,0.13039156343082398,0.7660263790434073,0.23397362095659244,0.7961352050532962,0.20386479494670384,0.4827195503592724,0.5172804496407276,0.923916033605957,0.0760839663940428,0.8675298682591667,0.13247013174083314,0.7694191747495086,0.23058082525049145,0.37808302440789304,0.6219169755921069,0.92165868661236,0.07834131338763968,0.8585689093345908,0.1414310906654089,0.8348952074718238,0.16510479252817628,0.3275202259391669,0.6724797740608331,0.9111803769895056,0.08881962301049422,0.858228119531793,0.141771880468207,0.8501922338811474,0.1498077661188526,0.3360082806888417,0.6639917193111583,0.9129153261576538,0.08708467384234622,0.8492039334039222,0.1507960665960778,0.8668014830251046,0.13319851697489535,0.30007728553261265,0.6999227144673874,0.9210786885656088,0.07892131143439109,0.7352904136031436,0.2647095863968562,0.8647326319426429,0.1352673680573571
Suffolk County,36103000249,0.38159227241935306,0.618407727580647,0.8662099195831111,0.13379008041688892,0.7994235026148518,0.20057649738514816,0.8359315327705616,0.16406846722943835,0.525877540609853,0.4741224593901469,0.921789921079295,0.07821007892070501,0.8747077234890218,0.12529227651097816,0.7843790837647092,0.2156209162352908,0.4761846681941976,0.5238153318058024,0.9202083718255734,0.07979162817442667,0.8705774683052515,0.12942253169474843,0.843488340134608,0.15651165986539195,0.41374856088419415,0.5862514391158059,0.9141257520533518,0.08587424794664827,0.8715105114332522,0.12848948856674783,0.8651124160994876,0.1348875839005123,0.42697479588471887,0.5730252041152811,0.9165795911835566,0.08342040881644347,0.8649502737979252,0.13504972620207478,0.8721278797325795,0.1278721202674204,0.4276226085677109,0.5723773914322892,0.9230659897527116,0.0769340102472885,0.7563965418510699,0.2436034581489302,0.8794318616274759,0.12056813837252411
Suffolk County,36103000250,0.20683574283664571,0.7931642571633543,0.8717801813305881,0.12821981866941196,0.7309342698366837,0.26906573016331625,0.7792134568365382,0.22078654316346177,0.4262517840977863,0.5737482159022137,0.925584790910245,0.07441520908975496,0.8196232213542436,0.18037677864575635,0.7229422659213773,0.2770577340786227,0.3069420877089007,0.6930579122910994,0.9089801049483004,0.09101989505169976,0.8130709785860871,0.18692902141391288,0.8021334452034957,0.19786655479650428,0.273054830397435,0.7269451696025652,0.9015287819503892,0.09847121804961088,0.8126691250513114,0.18733087494868864,0.8240711127983829,0.17592888720161712,0.2960279139829723,0.7039720860170277,0.908632949046672,0.09136705095332802,0.822002787638749,0.177997212361251,0.8439726856173394,0.15602731438266065,0.25145735725709845,0.7485426427429016,0.9116212257182444,0.08837877428175551,0.7066986092355736,0.29330139076442635,0.8404378839036225,0.1595621160963775
Suffolk County,36103000251,0.4331375979194618,0.5668624020805382,0.8813608888333488,0.11863911116665132,0.809277025327409,0.190722974672591,0.8591959025725806,0.1408040974274194,0.6172277319002113,0.38277226809978865,0.9283130377840244,0.07168696221597576,0.8908176556422829,0.10918234435771706,0.8410257189197919,0.15897428108020803,0.4907327248377374,0.5092672751622627,0.916963771963879,0.08303622803612123,0.8764495779330869,0.12355042206691316,0.8719389282298514,0.12806107177014858,0.4613831058410199,0.5386168941589801,0.916503008340129,0.08349699165987125,0.8745402432204866,0.1254597567795134,0.8801164530039107,0.11988354699608926,0.4619727723425187,0.5380272276574812,0.916661617696518,0.08333838230348217,0.8707575366525354,0.12924246334746456,0.8918643923677771,0.1081356076322228,0.44661594454128695,0.553384055458713,0.9250833765860272,0.07491662341397308,0.7600143204325283,0.23998567956747177,0.8932459214710854,0.10675407852891458
Suffolk County,36103000252,0.2577339252108127,0.7422660747891873,0.8687912103494433,0.1312087896505567,0.7527799852562217,0.2472200147437783,0.811615315781948,0.18838468421805196,0.4718022356158157,0.5281977643841843,0.9228963177155718,0.07710368228442803,0.8510152535547757,0.14898474644522425,0.7610544373389876,0.23894556266101247,0.3654919315996313,0.6345080684003688,0.9194406792263498,0.08055932077365026,0.8497915112745232,0.15020848872547674,0.831794999953514,0.168205000046486,0.3296318978039565,0.6703681021960433,0.9093795485411692,0.09062045145883071,0.8484728715787608,0.15152712842123917,0.8495240309902776,0.15047596900972238,0.32810829146977966,0.6718917085302201,0.9047860058126568,0.09521399418734328,0.8432259707105887,0.15677402928941137,0.8652662054997591,0.13473379450024092,0.3099969036818509,0.690003096318149,0.9160561194450076,0.0839438805549922,0.7244413284679614,0.2755586715320386,0.8675378244241339,0.13246217557586618
Suffolk County,36103000253,0.26605066080809986,0.7339493391919001,0.876458801721359,0.123541198278641,0.7816771330319611,0.21832286696803893,0.8228288626718958,0.17717113732810422,0.47973368854431087,0.5202663114556891,0.9275611708498293,0.07243882915017072,0.8652274896783805,0.13477251032161958,0.7652869459980387,0.23471305400196124,0.3920165726903142,0.6079834273096858,0.9177409023403788,0.0822590976596211,0.8657654164975084,0.13423458350249157,0.8373923027681921,0.1626076972318079,0.36272605504301064,0.6372739449569894,0.9176306439839612,0.08236935601603874,0.8710961925362837,0.12890380746371638,0.8635341198855473,0.13646588011445268,0.3542216222256615,0.6457783777743384,0.9134469772355952,0.08655302276440484,0.8519394009747431,0.1480605990252569,0.8617358457444106,0.13826415425558938,0.3144388024484608,0.6855611975515392,0.9200337570620536,0.07996624293794632,0.7436674970608813,0.2563325029391187,0.8611922226828886,0.13880777731711136
Suffolk County,36103000254,0.2817131425416763,0.7182868574583237,0.8852274452697344,0.11477255473026556,0.7935278443482515,0.2064721556517484,0.8449205900732301,0.1550794099267697,0.4916960255126281,0.5083039744873719,0.9312457326377742,0.06875426736222576,0.8727201414822087,0.1272798585177914,0.7730492465256531,0.22695075347434684,0.4036110572984788,0.5963889427015212,0.924082529905304,0.07591747009469599,0.868780146619242,0.13121985338075803,0.8415515324314522,0.15844846756854786,0.35442160728667255,0.6455783927133274,0.9121258025435702,0.0878741974564298,0.8688077968055749,0.13119220319442515,0.8635047562093239,0.13649524379067618,0.3658880053279318,0.6341119946720682,0.912552053243768,0.08744794675623196,0.8593556387331276,0.14064436126687235,0.8685973135312519,0.13140268646874811,0.31068915445482065,0.6893108455451794,0.9165228341795586,0.08347716582044137,0.7515001908012999,0.24849980919870004,0.8762434991441956,0.12375650085580436
Suffolk County,36103000255,0.21392581515936565,0.7860741848406343,0.8641202364804949,0.1358797635195052,0.7484041227364524,0.25159587726354765,0.7927898698736568,0.20721013012634315,0.4289888462084536,0.5710111537915464,0.9139278157588714,0.08607218424112856,0.8281909894169674,0.17180901058303252,0.7320196483995022,0.2679803516004979,0.33308773807524505,0.666912261924755,0.90898538211505,0.09101461788495002,0.8393134944577363,0.16068650554226369,0.812603229383327,0.18739677061667304,0.3177077581824385,0.6822922418175615,0.9088422991930192,0.09115770080698082,0.8474972352275384,0.15250276477246164,0.8512433398167147,0.14875666018328526,0.3101681777582276,0.6898318222417724,0.9037451705907562,0.09625482940924376,0.8358379995691112,0.1641620004308888,0.84946446784099106,0.15053553215900894,0.27035635741915665,0.7296436425808434,0.9181031757562724,0.08189682424372759,0.726125107380065,0.273874892619935,0.852479744436349,0.14752025556365103
