county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_blu,vap_white.uss_16_rep_car,vap_black.uss_16_dem_blu,vap_black.uss_16_rep_car,vap_hisp.uss_16_dem_blu,vap_hisp.uss_16_rep_car,vap_oth.uss_16_dem_blu,vap_oth.uss_16_rep_car,vap_white.uss_18_dem_mur,vap_white.uss_18_rep_cor,vap_black.uss_18_dem_mur,vap_black.uss_18_rep_cor,vap_hisp.uss_18_dem_mur,vap_hisp.uss_18_rep_cor,vap_oth.uss_18_dem_mur,vap_oth.uss_18_rep_cor,vap_white.gov_18_dem_lam,vap_white.gov_18_rep_ste,vap_black.gov_18_dem_lam,vap_black.gov_18_rep_ste,vap_hisp.gov_18_dem_lam,vap_hisp.gov_18_rep_ste,vap_oth.gov_18_dem_lam,vap_oth.gov_18_rep_ste,vap_white.atg_18_dem_ton,vap_white.atg_18_rep_hat,vap_black.atg_18_dem_ton,vap_black.atg_18_rep_hat,vap_hisp.atg_18_dem_ton,vap_hisp.atg_18_rep_hat,vap_oth.atg_18_dem_ton,vap_oth.atg_18_rep_hat,vap_white.sos_18_dem_mer,vap_white.sos_18_rep_cha,vap_black.sos_18_dem_mer,vap_black.sos_18_rep_cha,vap_hisp.sos_18_dem_mer,vap_hisp.sos_18_rep_cha,vap_oth.sos_18_dem_mer,vap_oth.sos_18_rep_cha,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru
Hartford County,0900303-026,0.39543495428105,0.60456504571895,0.9406276570292672,0.059372342970732836,0.9602232318661509,0.03977676813384916,0.8728553462423294,0.12714465375767056,0.5238091308014873,0.4761908691985128,0.9519647408896857,0.04803525911031398,0.9596485945758054,0.04035140542419462,0.8894140416490934,0.11058595835090657,0.44487847470225184,0.5551215252977482,0.935137368499266,0.064862631500734,0.9253959317156019,0.07460406828439814,0.8462312830990306,0.1537687169009694,0.3364672867479946,0.6635327132520055,0.9156592441027949,0.08434075589720486,0.9031701064432107,0.09682989355678928,0.8285015211553528,0.17149847884464725,0.357559923157851,0.642440076842149,0.8949407902328294,0.10505920976717065,0.925376350672379,0.07462364932762101,0.8305280419600313,0.16947195803996876,0.4119976556690902,0.5880023443309098,0.9246130539032519,0.0753869460967481,0.9361721291253636,0.06382787087463636,0.8460476116561177,0.15395238834388225,0.4980996741272024,0.5019003258727975,0.95359366027903,0.046406339720969705,0.8485654943651362,0.15143450563486377,0.8889862008180197,0.11101379918198029
Hartford County,0900303-027,0.3513109147227467,0.6486890852772532,0.8367318972254301,0.1632681027745699,0.8461584387974774,0.1538415612025226,0.8157704524506629,0.18422954754933704,0.491599691699461,0.508400308300539,0.9011752522671285,0.09882474773287157,0.9209119273595033,0.07908807264049662,0.8373835916060829,0.16261640839391706,0.4185277547738695,0.5814722452261303,0.8573041407693686,0.14269585923063147,0.8532298352665536,0.14677016473344637,0.815397063670299,0.18460293632970098,0.3004081523769825,0.6995918476230175,0.7992827432370204,0.20071725676297952,0.7838562881306409,0.21614371186935913,0.8029933614299963,0.1970066385700036,0.3324861117642069,0.6675138882357929,0.7809733486287799,0.21902665137122015,0.8135443658144714,0.18645563418552852,0.8011753841305461,0.1988246158694539,0.3837416513728523,0.6162583486271477,0.8048880387579188,0.19511196124208116,0.8660227643403794,0.13397723565962055,0.8049090235328612,0.1950909764671388,0.4442628981006316,0.5557371018993684,0.8976735523109773,0.10232644768902265,0.7333422776663755,0.2666577223336245,0.8463446179749915,0.15365538202500847
Hartford County,0900303-028,0.36655289286270865,0.6334471071372914,0.9040679600891309,0.09593203991086911,0.9260332585646024,0.07396674143539764,0.8611620353505446,0.1388379646494554,0.49485582131496925,0.5051441786850307,0.9378690613926518,0.06213093860734822,0.9632593540683154,0.03674064593168463,0.8637454515727719,0.13625454842722803,0.42780895831924376,0.5721910416807563,0.9101199416015645,0.08988005839843555,0.9034324114277053,0.09656758857229475,0.8464621194276328,0.15353788057236722,0.3122574653090773,0.6877425346909227,0.8823165657094033,0.11768343429059665,0.8849341585874765,0.11506584141252355,0.8248036250180975,0.17519637498190258,0.3440568360362941,0.6559431639637059,0.8731084776776233,0.12689152232237672,0.8812470896319782,0.11875291036802177,0.8260608643141091,0.17393913568589095,0.39457144775681935,0.6054285522431807,0.8917909931655055,0.10820900683449455,0.9047580399648798,0.09524196003512025,0.840682445503041,0.159317554496959,0.4848421460773472,0.5151578539226528,0.9382082382617074,0.061791761738292636,0.8122654137547545,0.1877345862452455,0.8834360460306575,0.11656395396934252
Hartford County,0900303-029,0.39701776000106137,0.6029822399989386,0.9420817391255526,0.05791826087444746,0.9555026051847298,0.04449739481527017,0.8740233459777581,0.1259766540222419,0.5365147920180214,0.4634852079819785,0.9634547415376686,0.036545258462331316,0.9692526293585264,0.030747370641473537,0.8855192018325538,0.1144807981674462,0.4799497060616563,0.5200502939383437,0.9554526726475161,0.04454732735248391,0.9509196644370128,0.04908033556298713,0.8707587675451,0.12924123245490002,0.35562460468707086,0.6443753953129292,0.9354290960690289,0.06457090393097109,0.9294188785073454,0.0705811214926546,0.8598970408193393,0.1401029591806608,0.3585961619558356,0.6414038380441643,0.918368671942419,0.08163132805758096,0.9334467360049745,0.06655326399502551,0.8281623254389564,0.17183767456104357,0.4144656464894009,0.5855343535105991,0.932017723644263,0.06798227635573698,0.943032968678513,0.056967031321486984,0.8659994271678165,0.1340005728321835,0.4998933419335517,0.5001066580664483,0.9480880677909167,0.05191193220908334,0.8302589045483356,0.16974109545166433,0.8855314229114413,0.11446857708855869
Hartford County,0900303-030,0.38268664005537173,0.6173133599446283,0.933005165528875,0.06699483447112495,0.9450959260337284,0.05490407396627136,0.8742449548495341,0.1257550451504659,0.5498166233652428,0.45018337663475716,0.9521523403693677,0.04784765963063232,0.9563187869891296,0.043681213010870336,0.8929264649410251,0.10707353505897492,0.44043005300111343,0.5595699469988865,0.9295805432587144,0.07041945674128558,0.9378684806677448,0.062131519332255226,0.8569334383779855,0.14306656162201453,0.309214788428503,0.6907852115714971,0.9156417030591344,0.08435829694086563,0.9084232340093464,0.09157676599065355,0.8554421316129489,0.1445578683870511,0.3258564909997917,0.6741435090002083,0.8940534462551928,0.10594655374480723,0.9168060682976745,0.08319393170232527,0.8441227012286026,0.15587729877139742,0.4068632162370042,0.5931367837629957,0.9314517742813674,0.06854822571863262,0.9337093629134904,0.06629063708650938,0.8634518075802491,0.13654819241975089,0.4720126439335486,0.5279873560664514,0.9296011903994804,0.07039880960051959,0.8061369236724013,0.19386307632759872,0.8730381720316253,0.1269618279683747
Hartford County,0900303-031,0.38796836024564885,0.6120316397543509,0.9304143281353546,0.06958567186464543,0.9351272904492446,0.06487270955075544,0.8871700941408348,0.112829905859165,0.5568611211038015,0.4431388788961983,0.952051051705868,0.047948948294132016,0.956697079065832,0.04330292093416794,0.8831806646022295,0.11681933539777029,0.4410015688479883,0.5589984311520115,0.9243899871816272,0.07561001281837276,0.9271278821749739,0.07287211782502616,0.8713043323390147,0.1286956676609853,0.3276850127576327,0.672314987242367,0.9133328685212835,0.08666713147871648,0.9090830943990906,0.09091690560090934,0.8648501674890159,0.13514983251098392,0.35004049465411635,0.6499595053458836,0.9145538991700735,0.08544610082992654,0.9263291742680467,0.07367082573195324,0.8570950891522232,0.14290491084777657,0.42889466849795815,0.5711053315020419,0.9168634177030932,0.08313658229690682,0.9379565703494805,0.0620434296505195,0.8699958929089375,0.1300041070910625,0.5299561995640635,0.4700438004359363,0.9347980830264124,0.06520191697358753,0.8256536441648629,0.17434635583513716,0.8853344009643058,0.1146655990356942
Hartford County,0900303-032,0.3715426380425934,0.6284573619574066,0.930157819394731,0.06984218060526909,0.9321553138720194,0.06784468612798056,0.8797822201779638,0.12021777982203596,0.5379075487139472,0.46209245128605286,0.9471009096394182,0.05289909036058178,0.9531029198666593,0.046897080133340756,0.8924587212898963,0.1075412787101037,0.42706989452962585,0.5729301054703742,0.9364731335821004,0.06352686641789962,0.9259110086609502,0.0740889913390498,0.8637730917010248,0.13622690829897524,0.30325995174502024,0.6967400482549798,0.9114608022580406,0.08853919774195942,0.9055076909477751,0.09449230905222493,0.8539744596963185,0.14602554030368153,0.3354071119039409,0.6645928880960591,0.9101741073196211,0.08982589268037894,0.9257649227063046,0.07423507729369537,0.8537817662803436,0.14621823371965614,0.4074160219380714,0.5925839780619286,0.9324248037118876,0.0675751962881124,0.9333504016598322,0.06664959834016779,0.8574679596591483,0.14253204034085168,0.4705921887538436,0.5294078112461564,0.9309929630609106,0.06900703693908943,0.8224408854380442,0.17755911456195583,0.8876202336882187,0.11237976631178127
Hartford County,0900303-033,0.342370228279166,0.6576297717208339,0.937972739927492,0.06202726007250803,0.9453470667379309,0.05465293326206906,0.8772917992219806,0.12270820077801935,0.5152457168036004,0.48475428319639957,0.9397707607248813,0.0602292392751187,0.9436705360530774,0.05632946394692259,0.8804683514122398,0.11953164858776023,0.4097231029990012,0.5902768970009988,0.9299043819043535,0.07009561809564642,0.932825882132072,0.06717411786792808,0.8532119347966757,0.14678806520332432,0.30824512854856695,0.6917548714514331,0.9251713428803212,0.07482865711967879,0.9157792114549778,0.0842207885450222,0.8678199270888164,0.13218007291118358,0.3117487700579093,0.6882512299420908,0.9096605831769442,0.09033941682305575,0.9300581813757637,0.06994181862423635,0.8549108070400412,0.1450891929599588,0.37720038949936074,0.6227996105006393,0.9222860076500593,0.07771399234994066,0.9343062882932073,0.06569371170679272,0.8528644621570908,0.14713553784290917,0.46014032168509605,0.539859678314904,0.9306772384879541,0.06932276151204587,0.8223648115661101,0.17763518843388992,0.884874033417676,0.11512596658232396
Hartford County,0900303-034,0.3611560210742234,0.6388439789257766,0.9384438000798824,0.06155619992011766,0.950190123616777,0.04980987638322297,0.8663391076010145,0.13366089239898543,0.5130898231826188,0.4869101768173813,0.9420999908263333,0.05790000917366662,0.9456190058096523,0.05438099419034768,0.8838041578279543,0.11619584217204568,0.45669455361728073,0.5433054463827193,0.9307715431792966,0.0692284568207034,0.9284071795192435,0.07159282048075656,0.8599952186261802,0.14000478137381975,0.31570307571443756,0.6842969242855624,0.918486101832916,0.08151389816708397,0.9242735251072239,0.07572647489277604,0.8591453032276768,0.14085469677232318,0.35150460560002267,0.6484953943999773,0.9111993339143342,0.08880066608566586,0.9152556367547554,0.08474436324524465,0.8517272377916085,0.14827276220839142,0.42259055672670515,0.5774094432732949,0.9234857977455455,0.07651420225445447,0.9428863853731574,0.05711361462684264,0.8736464025990802,0.12635359740091975,0.4211319148653975,0.5788680851346025,0.9159289377428514,0.08407106225714861,0.8189198630259537,0.18108013697404637,0.8628259646393146,0.13717403536068543
Hartford County,0900303-035,0.3708104676958851,0.6291895323041149,0.9384495479064516,0.0615504520935484,0.940675631826288,0.05932436817371204,0.8852887269547965,0.11471127304520344,0.5095898467601663,0.4904101532398338,0.9451654545581449,0.054834545441855086,0.9466901713941186,0.053309828605881446,0.8929420785915336,0.10705792140846636,0.41798923946177863,0.5820107605382214,0.9422083764137067,0.05779162358629329,0.9251093165946339,0.07489068340536606,0.8611266587593375,0.1388733412406625,0.319113089817108,0.6808869101828919,0.919247941571749,0.08075205842825096,0.9151675631975639,0.08483243680243611,0.862380139836434,0.137619860163566,0.3241864782463597,0.6758135217536403,0.9054130596188606,0.0945869403811394,0.9222156971111245,0.07778430288887549,0.851797477183131,0.14820252281686894,0.3864628421427953,0.6135371578572046,0.9321665671090525,0.06783343289094751,0.9321074276975719,0.06789257230242812,0.8641359041660546,0.1358640958339454,0.45724172267728747,0.5427582773227125,0.9277135113272822,0.07228648867271784,0.8217356421673496,0.1782643578326504,0.8828387940756595,0.11716120592434057
Hartford County,0900303-036,0.3951662039678807,0.6048337960321193,0.9409808315785424,0.0590191684214576,0.9385516316377741,0.06144836836222594,0.8809319642760262,0.11906803572397383,0.5744367667685922,0.42556323323140777,0.9422248814098695,0.05777511859013047,0.9486804256204552,0.05131957437954479,0.8927052319415157,0.10729476805848429,0.4860365805215143,0.5139634194784857,0.936529106183587,0.06347089381641298,0.933954649102374,0.06604535089762599,0.8691751566214259,0.13082484337857408,0.37513211066248037,0.6248678893375197,0.92246151376487,0.0775384862351301,0.9201699579148525,0.07983004208514753,0.8697493600365364,0.1302506399634636,0.3817022053158647,0.6182977946841353,0.9155278774052008,0.08447212259479919,0.9328500881421198,0.06714991185788019,0.8597445538748638,0.14025544612513613,0.44896805334652495,0.551031946653475,0.9285647117967722,0.07143528820322775,0.9359279439299689,0.06407205607003107,0.8655329265858942,0.13446707341410583,0.49670957918300956,0.5032904208169905,0.9324241891304015,0.06757581086959849,0.826948467441209,0.17305153255879105,0.8854942605903274,0.11450573940967256
Hartford County,0900303-037,0.39524384394289774,0.6047561560571023,0.9394027663795901,0.06059723362040989,0.9449617813550669,0.05503821864493311,0.8848482138677131,0.1151517861322869,0.567564179747319,0.432435820252681,0.943031743727834,0.056968256272165965,0.9570285284082167,0.042971471591783286,0.8985243070096836,0.10147569299031645,0.4628222668760444,0.5371777331239556,0.9361428130217934,0.0638571869782066,0.9254318007673056,0.0745681992326944,0.8611786950573747,0.13882130494262532,0.34089091941397254,0.6591090805860275,0.9191350534473903,0.08086494655260973,0.9230549531144383,0.07694504688556174,0.8654351297814011,0.1345648702185989,0.35347434015861823,0.6465256598413818,0.9171157770111462,0.08288422298885383,0.9257510703441776,0.07424892965582244,0.8552024064023801,0.1447975935976199,0.42101404440412643,0.5789859555958735,0.9193735410205857,0.08062645897941437,0.9336312047762347,0.06636879522376529,0.8589243518542253,0.14107564814577472,0.4726003878940463,0.5273996121059537,0.9329117219021467,0.06708827809785332,0.8236902805781653,0.1763097194218347,0.8831574713341152,0.11684252866588485
Hartford County,0900303-038,0.39690947352816786,0.6030905264718321,0.9365029519208704,0.06349704807912962,0.9314923248698387,0.06850767513016132,0.8823541936974972,0.11764580630250278,0.5597784650926161,0.44022153490738397,0.9443698061446023,0.05563019385539765,0.9572273222227276,0.042772677777272464,0.8913858239701,0.10861417602989994,0.47773351206614934,0.5222664879338507,0.929631601741779,0.07036839825822105,0.9206648377415807,0.07933516225841929,0.8658638957508812,0.13413610424911887,0.35067005780543026,0.6493299421945697,0.9233495939786642,0.07665040602133576,0.9097557038831509,0.09024429611684913,0.8690411753926555,0.13095882460734456,0.3420144076547564,0.6579855923452437,0.9066233544863206,0.09337664551367938,0.9291139975459325,0.07088600245406754,0.8550294486802061,0.1449705513197939,0.4334344535773508,0.5665655464226492,0.924658649430868,0.07534135056913206,0.9453393697192298,0.054660630280770166,0.8636099638231712,0.13639003617682882,0.49087692613361855,0.5091230738663814,0.9259787453963568,0.07402125460364316,0.8226309632699805,0.1773690367300195,0.8885648025951735,0.1114351974048266
