county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.uss_18_dem_rin,vap_white.uss_18_rep_bra,vap_black.uss_18_dem_rin,vap_black.uss_18_rep_bra,vap_hisp.uss_18_dem_rin,vap_hisp.uss_18_rep_bra,vap_asian.uss_18_dem_rin,vap_asian.uss_18_rep_bra,vap_aian.uss_18_dem_rin,vap_aian.uss_18_rep_bra,vap_oth_b.uss_18_dem_rin,vap_oth_b.uss_18_rep_bra,vap_white.gov_18_dem_mil,vap_white.gov_18_rep_moo,vap_black.gov_18_dem_mil,vap_black.gov_18_rep_moo,vap_hisp.gov_18_dem_mil,vap_hisp.gov_18_rep_moo,vap_asian.gov_18_dem_mil,vap_asian.gov_18_rep_moo,vap_aian.gov_18_dem_mil,vap_aian.gov_18_rep_moo,vap_oth_b.gov_18_dem_mil,vap_oth_b.gov_18_rep_moo,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_white.uss_20_dem_gid,vap_white.uss_20_rep_col,vap_black.uss_20_dem_gid,vap_black.uss_20_rep_col,vap_hisp.uss_20_dem_gid,vap_hisp.uss_20_rep_col,vap_asian.uss_20_dem_gid,vap_asian.uss_20_rep_col,vap_aian.uss_20_dem_gid,vap_aian.uss_20_rep_col,vap_oth_b.uss_20_dem_gid,vap_oth_b.uss_20_rep_col
Cumberland County,23005605431,0.8715419721456988,0.12845802785430116,0.7001160361905487,0.2998839638094513,0.5688885410805093,0.43111145891949065,0.5187252473431434,0.48127475265685654,0.5275627932631698,0.47243720673683026,0.5135332552136626,0.48646674478633745,0.6298574431315271,0.3701425568684729,0.6809319849152945,0.3190680150847055,0.6295454018907182,0.37045459810928183,0.5945212970773712,0.4054787029226287,0.5322802178293485,0.4677197821706512,0.583114205827759,0.41688579417224103,0.8707248283421889,0.1292751716578111,0.7363304559131574,0.2636695440868427,0.6159796959248746,0.3840203040751255,0.5784123414623488,0.42158765853765123,0.49325623696035975,0.50674376303964,0.5579455786032558,0.44205442139674417,0.8916796077485213,0.10832039225147876,0.7293165743319433,0.27068342566805664,0.6413658271528935,0.3586341728471065,0.5312958261814228,0.4687041738185772,0.4902456513739257,0.5097543486260744,0.5197462269311642,0.48025377306883577,0.785197464841827,0.21480253515817307,0.6974210493716622,0.30257895062833784,0.6185137062780329,0.3814862937219671,0.5798844745902842,0.4201155254097157,0.5025823967352334,0.4974176032647663,0.5345338458831781,0.46546615411682185
Cumberland County,23005605432,0.816443152448331,0.18355684755166898,0.6874026599798821,0.31259734002011785,0.5660467585953912,0.43395324140460884,0.5099656471422424,0.4900343528577577,0.5271645582948448,0.47283544170515523,0.5066418192589401,0.4933581807410598,0.5076156261843618,0.49238437381563815,0.678989548340345,0.321010451659655,0.6261761782577778,0.3738238217422221,0.5833019626350346,0.4166980373649654,0.54047157565222,0.45952842434777996,0.5765421318400137,0.4234578681599863,0.821169334824108,0.17883066517589202,0.7074258506326611,0.29257414936733894,0.6073800554291315,0.3926199445708684,0.5820748555004696,0.4179251444995305,0.48780200869583024,0.5121979913041698,0.5546350647271177,0.44536493527288235,0.8244737787154977,0.17552622128450232,0.7177085911894369,0.2822914088105631,0.6372142186392596,0.36278578136074036,0.5324063822632712,0.4675936177367288,0.4946581494746695,0.5053418505253305,0.5130923977680253,0.48690760223197477,0.7211977271889984,0.2788022728110016,0.6756167582424729,0.3243832417575271,0.607846203742362,0.3921537962576381,0.5684194501951696,0.4315805498048304,0.5012032184582547,0.4987967815417453,0.513002684693875,0.48699731530612494
Cumberland County,23005605441,0.827690164740227,0.17230983525977295,0.6932951542870093,0.3067048457129907,0.5689664680018279,0.431033531998172,0.5093742529753826,0.49062574702461736,0.5275311251438429,0.4724688748561571,0.517312590284925,0.48268740971507496,0.634210579860462,0.365789420139538,0.6749575989313527,0.3250424010686474,0.6282017582500152,0.3717982417499848,0.5910505136654344,0.4089494863345656,0.5380379122085253,0.4619620877914748,0.5836028197504374,0.4163971802495626,0.8622973330537574,0.1377026669462426,0.7314146475949292,0.26858535240507075,0.6086047076346386,0.3913952923653614,0.5779362133716454,0.42206378662835464,0.4945625461745289,0.5054374538254711,0.5593907103678195,0.44060928963218055,0.8671504141194187,0.13284958588058127,0.7228117111470477,0.2771882888529523,0.6347416129171085,0.3652583870828915,0.5317322431137451,0.46826775688625494,0.4895185608053481,0.5104814391946518,0.5161250958414427,0.48387490415855733,0.7767343935131903,0.22326560648680974,0.6884180629584048,0.31158193704159515,0.6165821114081428,0.38341788859185716,0.5746953600603841,0.42530463993961587,0.5037613821203043,0.49623861787969575,0.5215836901388269,0.4784163098611731
Cumberland County,23005605442,0.7412748591018277,0.25872514089817217,0.6844775759057304,0.3155224240942696,0.5636140123398085,0.43638598766019154,0.5103956134675048,0.4896043865324952,0.5281224041603148,0.47187759583968525,0.5107034084599081,0.4892965915400918,0.45905789631835187,0.540942103681648,0.675544541837308,0.3244554581626919,0.6212698743163655,0.3787301256836345,0.5832493757479532,0.41675062425204673,0.5278388098133592,0.4721611901866408,0.5788847423276549,0.4211152576723452,0.7472699173233249,0.25273008267667496,0.7286056461482602,0.2713943538517398,0.604737931456465,0.3952620685435349,0.567529426090793,0.43247057390920696,0.49761565627852816,0.5023843437214718,0.5561555422466503,0.44384445775334974,0.8167090709964505,0.18329092900354943,0.7063975018249269,0.2936024981750731,0.6200197404670674,0.3799802595329326,0.5196763351573638,0.4803236648426363,0.4954294766148053,0.5045705233851947,0.5081342352128,0.4918657647872,0.7268928799581046,0.27310712004189536,0.688522900437782,0.3114770995622181,0.6176024741993802,0.38239752580061986,0.5720462967768167,0.42795370322318327,0.49732952544334136,0.5026704745566587,0.520997176186858,0.479002823813142
Cumberland County,23005605451,0.8168059432562638,0.18319405674373612,0.6933167597170906,0.3066832402829094,0.5626701680121704,0.4373298319878296,0.5131461924062398,0.4868538075937602,0.5228661636746615,0.4771338363253384,0.5049077213266001,0.4950922786733999,0.5183399297182594,0.48166007028174057,0.6889215195418105,0.3110784804581895,0.6298406534660321,0.3701593465339679,0.5849739394250355,0.41502606057496444,0.5352955980730211,0.4647044019269787,0.5790707132891888,0.4209292867108112,0.7977055419095115,0.20229445809048843,0.7137882447904457,0.2862117552095543,0.606400721113355,0.3935992788866451,0.5676993668477289,0.4323006331522711,0.4873385863352432,0.5126614136647568,0.5551307041613031,0.4448692958386969,0.8380545811289246,0.16194541887107528,0.730019699639338,0.269980300360662,0.6285668857174749,0.37143311428252507,0.5239404572746241,0.47605954272537593,0.4967661529469892,0.5032338470530108,0.501947846045107,0.498052153954893,0.7342516426807506,0.2657483573192493,0.6831968102979281,0.31680318970207194,0.6210786070429571,0.3789213929570429,0.5701697247983225,0.4298302752016775,0.5072229652008583,0.49277703479914153,0.5191242001078199,0.4808757998921801
Cumberland County,23005605452,0.7107239809695562,0.2892760190304437,0.6830974039167644,0.31690259608323557,0.5583488913710469,0.4416511086289531,0.5084225517663902,0.4915774482336099,0.5249476502947268,0.4750523497052732,0.5024266413261478,0.4975733586738522,0.3065443699622549,0.693455630037745,0.6784950605982876,0.32150493940171243,0.6157151047790271,0.38428489522097287,0.576722442778231,0.423277557221769,0.5396520403070469,0.46034795969295306,0.566707630700202,0.43329236929979803,0.7003875005340452,0.29961249946595486,0.702931393129214,0.29706860687078596,0.5993605585308156,0.40063944146918434,0.5643543499940936,0.4356456500059064,0.4887906218174381,0.511209378182562,0.5409642386284771,0.45903576137152285,0.7389827538306327,0.2610172461693673,0.7167430953867229,0.28325690461327707,0.6408039463157101,0.35919605368428986,0.5269596969246035,0.47304030307539646,0.49434891177648826,0.5056510882235117,0.500943464744211,0.49905653525578897,0.6166199144714976,0.3833800855285024,0.6671613396072608,0.3328386603927392,0.6101329067959478,0.3898670932040522,0.5698315123332379,0.43016848766676213,0.5006389874830584,0.4993610125169416,0.51652184701316,0.48347815298684005
Cumberland County,23005719901,0.8032054396171447,0.19679456038285523,0.6858081772698026,0.31419182273019736,0.566613686317246,0.4333863136827541,0.5164835557193496,0.48351644428065044,0.5272024298681878,0.4727975701318123,0.5074060591910146,0.4925939408089854,0.5006112802272206,0.4993887197727794,0.6768450846210098,0.3231549153789902,0.6269910456046007,0.3730089543953993,0.5770982929290085,0.4229017070709915,0.5425602537828285,0.45743974621717154,0.5888375500236824,0.41116244997631757,0.804292453916587,0.19570754608341304,0.7077651390503973,0.2922348609496025,0.6082958194080209,0.39170418059197915,0.5656543870361208,0.4343456129638792,0.49244774257033624,0.5075522574296637,0.5522157215691026,0.4477842784308974,0.8330433591559679,0.1669566408440321,0.7146696391309917,0.2853303608690083,0.6332993440955489,0.36670065590445117,0.5250721599469026,0.47492784005309746,0.4928033729094869,0.5071966270905132,0.5181858037563875,0.4818141962436125,0.7143662444202252,0.2856337555797748,0.6779072334375885,0.32209276656241126,0.6127368970706827,0.38726310292931726,0.5723529612167176,0.4276470387832824,0.5013272893985631,0.4986727106014369,0.5200887982803658,0.4799112017196342
Cumberland County,23005719902,0.8031641876052762,0.19683581239472378,0.6800376876168537,0.3199623123831464,0.5650674068241872,0.43493259317581284,0.5138353762522566,0.4861646237477434,0.5242469874548263,0.4757530125451737,0.5022595704444364,0.4977404295555634,0.498753359086585,0.501246640913415,0.6689183095033209,0.3310816904966792,0.6269368720679855,0.37306312793201446,0.5804891168742646,0.4195108831257354,0.5328889915715601,0.4671110084284399,0.5795017434588012,0.42049825654119877,0.7972933735944342,0.20270662640556586,0.7174515627262656,0.2825484372737344,0.6002614036704911,0.3997385963295089,0.5646976421648207,0.43530235783517934,0.4936711856672177,0.5063288143327823,0.5538540569214612,0.4461459430785388,0.8114736408460838,0.18852635915391627,0.7159926520804852,0.2840073479195147,0.6250110865809007,0.37498891341909935,0.520604207492395,0.479395792507605,0.4933850694366091,0.5066149305633909,0.5041475628602925,0.4958524371397073,0.697514686987347,0.30248531301265297,0.6720395651456381,0.32796043485436194,0.6090981419424027,0.3909018580575972,0.5740881464955047,0.4259118535044954,0.5045038744264075,0.4954961255735924,0.5237968303248459,0.47620316967515386
Cumberland County,23005719903,0.6855141865291766,0.31448581347082333,0.6831333450898163,0.3168666549101837,0.5627052061759468,0.43729479382405323,0.5064219448581856,0.49357805514181424,0.5327979070410616,0.46720209295893844,0.5044381001737098,0.4955618998262902,0.4065603374150498,0.5934396625849502,0.6669020826541886,0.3330979173458114,0.6246110646459084,0.3753889353540916,0.5792811493881018,0.4207188506118981,0.533092183566014,0.4669078164339861,0.5739058252370349,0.42609417476296513,0.7091297612707265,0.29087023872927353,0.7103974358506041,0.28960256414939595,0.6030822123818047,0.3969177876181953,0.5612704606187322,0.43872953938126774,0.4928472349789454,0.5071527650210546,0.5430392681255192,0.45696073187448083,0.73836630676273185,0.26163369323726815,0.7187662028227235,0.2812337971772765,0.6281583962912489,0.3718416037087511,0.5215562133229072,0.4784437866770925,0.4945643436169672,0.5054356563830328,0.5096476019822158,0.49035239801778413,0.6316954206156423,0.3683045793843577,0.6731251222768339,0.3268748777231662,0.6132111083320445,0.3867888916679555,0.5713583159733285,0.42864168402667147,0.5029726903532973,0.4970273096467028,0.512817277084003,0.48718272291599696
Cumberland County,23005719904,0.6873824525642614,0.31261754743573855,0.6922444984059747,0.3077555015940253,0.554316258468538,0.44568374153146195,0.5121933409948043,0.4878066590051957,0.526490623728126,0.47350937627187395,0.5069036356953349,0.49309636430466514,0.4040407604715802,0.5959592395284198,0.6690243297051867,0.33097567029481334,0.62628620327182,0.3737137967281799,0.5847290775043,0.4152709224957,0.5363469043062206,0.46365309569377944,0.5725403054814386,0.42745969451856136,0.710519708656946,0.289480291343054,0.7084248638728519,0.29157513612714814,0.6051289765861085,0.39487102341389146,0.5689652673641266,0.4310347326358735,0.4914493166516341,0.5085506833483658,0.5478250834981678,0.45217491650183217,0.7427695291948299,0.2572304708051702,0.7213173126322333,0.27868268736776663,0.6261293366751335,0.3738706633248665,0.5129883497336756,0.4870116502663245,0.49381710768775816,0.5061828923122419,0.5017319616610945,0.4982680383389056,0.6324995711424799,0.36750042885752016,0.6693364350406441,0.3306635649593559,0.611291016814508,0.3887089831854919,0.5754957276592817,0.4245042723407183,0.49622612453761494,0.5037738754623851,0.5206870625994108,0.4793129374005892
Cumberland County,23005719905,0.684941026801991,0.315058973198009,0.6846397717443288,0.3153602282556712,0.5614233872888948,0.4385766127111052,0.5095216726977283,0.4904783273022717,0.5254045583406779,0.4745954416593221,0.5016673127834176,0.4983326872165824,0.3900728432472156,0.6099271567527844,0.6659666233716092,0.33403337662839083,0.6180503359006086,0.38194966409939135,0.5811073908166101,0.4188926091833899,0.5335224597916741,0.4664775402083259,0.5801185397751105,0.4198814602248894,0.7058964678897806,0.29410353211021945,0.7109996155340021,0.28900038446599785,0.6099842434320029,0.3900157565679971,0.5657402027940329,0.434259797205967,0.49083664530539434,0.5091633546946056,0.5600112757785545,0.4399887242214456,0.8282844212740162,0.17171557872598375,0.7383565329166648,0.26164346708333514,0.6341733836640439,0.36582661633595615,0.5398966156694902,0.46010338433050973,0.49849282963459973,0.5015071703654003,0.516952393309571,0.48304760669042895,0.745248654996457,0.25475134500354296,0.7007734963613403,0.2992265036386597,0.62152376227267625,0.37847623772732375,0.5766489759219436,0.4233510240780563,0.5056747167849023,0.49432528321509767,0.5191028694147654,0.48089713058523464
