county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_hag,vap_white.uss_20_dem_bra,vap_black.uss_20_rep_hag,vap_black.uss_20_dem_bra,vap_hisp.uss_20_rep_hag,vap_hisp.uss_20_dem_bra,vap_asian.uss_20_rep_hag,vap_asian.uss_20_dem_bra,vap_aian.uss_20_rep_hag,vap_aian.uss_20_dem_bra,vap_oth_b.uss_20_rep_hag,vap_oth_b.uss_20_dem_bra,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
Loudon County,47105005461,0.8686690817429183,0.13133091825708162,0.4827231607222772,0.5172768392777228,0.4304981826773928,0.5695018173226072,0.49559307544424624,0.5044069245557538,0.5105513627049695,0.4894486372950305,0.4664552294956329,0.5335447705043671,0.8341282146103992,0.1658717853896008,0.5110595003168841,0.4889404996831159,0.4602667665040687,0.5397332334959313,0.4903381957698056,0.5096618042301944,0.4947335575707792,0.5052664424292206,0.484491150740006,0.515508849259994,0.8596177285433622,0.14038227145663781,0.48353636336273415,0.5164636366372658,0.4263783097092648,0.5736216902907353,0.4920124523500676,0.5079875476499324,0.5264264772673227,0.47357352273267705,0.47003971496893743,0.5299602850310626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loudon County,47105005462,0.844345662631799,0.15565433736820106,0.4914502403319489,0.5085497596680512,0.430528028098939,0.569471971901061,0.49387633876228143,0.5061236612377183,0.5061101454437225,0.49388985455627754,0.46218807881498303,0.537811921185017,0.8231627654136534,0.17683723458634662,0.5140371728307483,0.48596282716925165,0.4508018515104595,0.5491981484895405,0.49562488859408865,0.5043751114059114,0.49249847683295167,0.5075015231670483,0.4791322264296247,0.5208677735703753,0.8461455935592885,0.15385440644071147,0.4739897197316506,0.5260102802683494,0.42884464938824,0.57115535061176,0.4991886469287161,0.5008113530712837,0.5229546245871647,0.4770453754128353,0.4596130975922508,0.5403869024077492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loudon County,47105005463,0.8417794788441383,0.15822052115586166,0.4872553243991053,0.5127446756008948,0.4330497880114097,0.5669502119885903,0.4927354451667386,0.5072645548332614,0.5079981360091201,0.4920018639908798,0.4597176808592569,0.5402823191407431,0.7985111298668341,0.2014888701331659,0.5087045973097917,0.4912954026902083,0.45880288669238706,0.541197113307613,0.4890608213973965,0.5109391786026035,0.4939962619639385,0.5060037380360615,0.4788469834837159,0.5211530165162841,0.8365068423126717,0.16349315768732833,0.476864127906438,0.523135872093562,0.4340314399353052,0.5659685600646948,0.49426770136414233,0.5057322986358577,0.5213139236075709,0.4786860763924291,0.4629502689410593,0.5370497310589407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loudon County,47105005464,0.7313909275072528,0.2686090724927473,0.486678818755718,0.513321181244282,0.4378666162100978,0.5621333837899021,0.4962203448308681,0.5037796551691319,0.5115558778471335,0.4884441221528665,0.4709141215869044,0.5290858784130956,0.6926073495675322,0.3073926504324677,0.5117068580567607,0.4882931419432392,0.4631007622626855,0.5368992377373145,0.49301440178811445,0.5069855982118855,0.4909159733248344,0.5090840266751656,0.4809007045229039,0.5190992954770961,0.7381732281199518,0.2618267718800482,0.4778000645174148,0.5221999354825851,0.4363832021520879,0.5636167978479121,0.4988925524318053,0.5011074475681947,0.5155442922309079,0.48445570776909214,0.4629984084296524,0.5370015915703475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loudon County,47105005465,0.7207429518082829,0.2792570481917171,0.48920671854028214,0.5107932814597179,0.43926267839480665,0.5607373216051934,0.48945357946278256,0.5105464205372174,0.5111975555541775,0.4888024444458225,0.4655925304231316,0.5344074695768685,0.6893404796974368,0.3106595203025631,0.5118922015618443,0.4881077984381557,0.45634459360146606,0.5436554063985339,0.4934484679853408,0.5065515320146592,0.4894307422845519,0.5105692577154481,0.4796342304943515,0.5203657695056485,0.7388023323464882,0.26119766765351177,0.47566700440960535,0.5243329955903946,0.43738681762586223,0.5626131823741377,0.4961864878123644,0.5038135121876356,0.5256135748267499,0.47438642517325014,0.4591064109791439,0.540893589020856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macon County,47111005551,0.8318981810782532,0.16810181892174675,0.500997022706781,0.499002977293219,0.4434139576620569,0.5565860423379431,0.48876874474840487,0.5112312552515951,0.4867441762988523,0.5132558237011476,0.4622431167507656,0.5377568832492344,0.8470012285803049,0.1529987714196951,0.4945052598236982,0.5054947401763018,0.4112591845000526,0.5887408154999474,0.5035745781686032,0.4964254218313968,0.495749124472874,0.504250875527126,0.4570488354280612,0.5429511645719388,0.8739025958378976,0.1260974041621023,0.4859130792560952,0.5140869207439048,0.4036033464422693,0.5963966535577307,0.4842928689864075,0.5157071310135924,0.4983613660533887,0.5016386339466112,0.43147730990685734,0.5685226900931427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macon County,47111005552,0.9317937478097276,0.0682062521902725,0.4975477870200044,0.5024522129799955,0.4501497960957438,0.5498502039042562,0.490154668355808,0.509845331644192,0.488645704617554,0.5113542953824459,0.4615914293798905,0.5384085706201095,0.9126157379230808,0.08738426207691916,0.4875016123707014,0.5124983876292987,0.4016295951857803,0.5983704048142198,0.49894475994188425,0.5010552400581157,0.4952977838797339,0.5047022161202661,0.4613305230457164,0.5386694769542836,0.9239922658657226,0.07600773413427739,0.4803592314076632,0.5196407685923368,0.4104294402328809,0.589570559767119,0.49251628755452,0.50748371244548,0.5049621307702933,0.4950378692297067,0.43503031185929864,0.5649696881407014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macon County,47111005553,0.937699146669451,0.06230085333054897,0.4873691130653908,0.5126308869346091,0.43841139176659144,0.5615886082334086,0.4871558744650555,0.5128441255349445,0.4820213337834986,0.5179786662165013,0.4703599428492766,0.5296400571507234,0.9331271472973842,0.06687285270261581,0.4885171821701303,0.5114828178298696,0.4050397993560285,0.5949602006439715,0.5032142485152213,0.49678575148477866,0.49575656897810727,0.5042434310218927,0.4575650320840513,0.5424349679159487,0.9480805032386814,0.05191949676131862,0.4844199981817161,0.515580001818284,0.40582861056610625,0.5941713894338935,0.4842925469996252,0.5157074530003748,0.5046144416780768,0.4953855583219232,0.4297488633217336,0.5702511366782664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macon County,47111005554,0.8909122218829518,0.10908777811704816,0.4976706664190169,0.5023293335809831,0.4408024347707385,0.5591975652292616,0.4866242684975128,0.5133757315024872,0.4835575813678436,0.5164424186321563,0.4692433635368347,0.5307566364631653,0.8985806128196634,0.10141938718033656,0.4831448291531966,0.5168551708468033,0.39560912544271537,0.6043908745572847,0.49772727757885094,0.5022727224211491,0.4869477664107504,0.5130522335892496,0.46239364864426,0.5376063513557401,0.9067036438880206,0.09329635611197942,0.48776336390519703,0.512236636094803,0.4071051799857019,0.592894820014298,0.48714660893482264,0.5128533910651774,0.5040745088370374,0.49592549116296264,0.4340410589275257,0.5659589410724742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macon County,47111005555,0.8346044603037448,0.1653955396962552,0.48930354317055347,0.5106964568294465,0.45132827970185585,0.5486717202981441,0.48714619645204466,0.5128538035479552,0.4844408535349284,0.5155591464650716,0.46339886688727694,0.5366011331127231,0.8642326142837443,0.1357673857162557,0.4809787529978463,0.5190212470021537,0.4067840449738365,0.5932159550261634,0.4962692929425822,0.5037307070574176,0.4929290576678703,0.5070709423321297,0.4519668913876622,0.5480331086123376,0.8751345140375131,0.12486548596248688,0.48296737095613707,0.5170326290438629,0.4092290038185282,0.5907709961814718,0.4812769705679935,0.5187230294320062,0.4967397734576254,0.5032602265423747,0.4348463797054446,0.5651536202945552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macon County,47111005556,0.9057454933654008,0.09425450663459932,0.4907638472691517,0.5092361527308483,0.4499029053684938,0.5500970946315061,0.49175519783366584,0.5082448021663342,0.4920072769860399,0.5079927230139601,0.4633765948132562,0.5366234051867438,0.9234939546480192,0.07650604535198113,0.4836535823011108,0.5163464176988892,0.4067257636362503,0.5932742363637497,0.5009938230892471,0.4990061769107528,0.4937450523061565,0.5062549476938435,0.448639156494995,0.551360843505005,0.943434609849742,0.05656539015025833,0.48703879802345057,0.5129612019765495,0.3988165582773748,0.6011834417226253,0.4854261067674556,0.5145738932325443,0.4999101948198454,0.5000898051801546,0.42738782117763063,0.5726121788223694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macon County,47111005557,0.8806994822706494,0.11930051772935052,0.4958157661795553,0.5041842338204446,0.4523878442492454,0.5476121557507547,0.49269449360079104,0.5073055063992089,0.4802478844952174,0.5197521155047826,0.468061456102775,0.531938543897225,0.8811596687578995,0.11884033124210049,0.4933724698712707,0.5066275301287293,0.413349999145824,0.586650000854176,0.5002441883835278,0.4997558116164722,0.49235088663741366,0.5076491133625863,0.45176569030762925,0.5482343096923707,0.8928809396867391,0.10711906031326092,0.48270826514776943,0.5172917348522306,0.4064510693509587,0.5935489306490412,0.479043072833136,0.520956927166864,0.49934866197943817,0.5006513380205618,0.4285189259239281,0.571481074076072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
