county,race,cand,mean,sd,ci_95_lower,ci_95_upper
Atlantic County,vap_white,pre_16_dem_cli,0.3254189253714354,0.006720810737899867,0.3126479780671354,0.3389814838956559
Atlantic County,vap_white,pre_16_rep_tru,0.6745810746285646,0.006720810737899867,0.6610185161043441,0.6873520219328646
Atlantic County,vap_black,pre_16_dem_cli,0.9615219413113456,0.011065731416874384,0.9362916389359038,0.9786050144042814
Atlantic County,vap_black,pre_16_rep_tru,0.03847805868865443,0.011065731416874384,0.021394985595718556,0.06370836106409622
Atlantic County,vap_hisp,pre_16_dem_cli,0.938316692470453,0.016847730620435285,0.8990269185730239,0.9653298413937755
Atlantic County,vap_hisp,pre_16_rep_tru,0.06168330752954703,0.016847730620435285,0.03467015860622444,0.10097308142697609
Atlantic County,vap_asian,pre_16_dem_cli,0.7422340500249653,0.04732731791211879,0.6475080647651229,0.8380708671562673
Atlantic County,vap_asian,pre_16_rep_tru,0.25776594997503466,0.04732731791211879,0.1619291328437327,0.35249193523487715
Atlantic County,vap_aian,pre_16_dem_cli,0.5541870105938987,0.16429268719809234,0.25173385574503904,0.8655335437671869
Atlantic County,vap_aian,pre_16_rep_tru,0.4458129894061013,0.16429268719809234,0.13446645623281306,0.748266144254961
Atlantic County,vap_oth_b,pre_16_dem_cli,0.8499438440203029,0.0538520824723979,0.7320729680291829,0.9375578547485713
Atlantic County,vap_oth_b,pre_16_rep_tru,0.15005615597969713,0.0538520824723979,0.06244214525142874,0.26792703197081713
Atlantic County,vap_white,uss_18_dem_men,0.29943763837196635,0.00784051905068849,0.2847534171100999,0.3154349606563006
Atlantic County,vap_white,uss_18_rep_hug,0.7005623616280336,0.00784051905068849,0.6845650393436993,0.7152465828899002
Atlantic County,vap_black,uss_18_dem_men,0.9506218678650498,0.013379983592712414,0.9176785215963795,0.9716840135659459
Atlantic County,vap_black,uss_18_rep_hug,0.0493781321349503,0.013379983592712414,0.028315986434054127,0.08232147840362046
Atlantic County,vap_hisp,uss_18_dem_men,0.9034350371096211,0.02846846367933763,0.8399015766817274,0.9490473926891154
Atlantic County,vap_hisp,uss_18_rep_hug,0.09656496289037887,0.02846846367933763,0.05095260731088455,0.16009842331827262
Atlantic County,vap_asian,uss_18_dem_men,0.6314974651843052,0.06115783360011271,0.5121742462210106,0.7522241404420092
Atlantic County,vap_asian,uss_18_rep_hug,0.36850253481569484,0.06115783360011271,0.24777585955799075,0.4878257537789893
Atlantic County,vap_aian,uss_18_dem_men,0.5698872611340061,0.18901572602836125,0.19984457463664612,0.886220399842673
Atlantic County,vap_aian,uss_18_rep_hug,0.43011273886599394,0.18901572602836125,0.11377960015732709,0.8001554253633537
Atlantic County,vap_oth_b,uss_18_dem_men,0.7366137924648885,0.10334020121818305,0.490679253572869,0.8936171171681866
Atlantic County,vap_oth_b,uss_18_rep_hug,0.2633862075351115,0.10334020121818305,0.10638288283181345,0.509320746427131
Atlantic County,vap_white,pre_20_dem_bid,0.4184667139674451,0.01011280784583271,0.39949231170763566,0.44013523810698635
Atlantic County,vap_white,pre_20_rep_tru,0.5815332860325549,0.01011280784583271,0.5598647618930137,0.6005076882923643
Atlantic County,vap_black,pre_20_dem_bid,0.8334029203716974,0.03823516912063595,0.7605958645193932,0.9052877900159038
Atlantic County,vap_black,pre_20_rep_tru,0.1665970796283026,0.03823516912063595,0.09471220998409612,0.23940413548060685
Atlantic County,vap_hisp,pre_20_dem_bid,0.7585021635524962,0.05071883897905091,0.6535156892530015,0.854114885135428
Atlantic County,vap_hisp,pre_20_rep_tru,0.24149783644750375,0.050718838979050905,0.145885114864572,0.3464843107469985
Atlantic County,vap_asian,pre_20_dem_bid,0.6915751409878671,0.06294077496705786,0.5664231302673032,0.8084624579851721
Atlantic County,vap_asian,pre_20_rep_tru,0.30842485901213296,0.06294077496705786,0.19153754201482784,0.4335768697326968
Atlantic County,vap_aian,pre_20_dem_bid,0.49950593024551837,0.17286303412455145,0.15498788518425993,0.8301491645558389
Atlantic County,vap_aian,pre_20_rep_tru,0.5004940697544816,0.17286303412455145,0.16985083544416124,0.84501211481574
Atlantic County,vap_oth_b,pre_20_dem_bid,0.4958089361678259,0.15719418433162002,0.22622075609890438,0.7923725106274607
Atlantic County,vap_oth_b,pre_20_rep_tru,0.5041910638321742,0.15719418433162002,0.207627489372539,0.7737792439010955
