county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.uss_16_rep_mur,vap_white.uss_16_dem_met,vap_black.uss_16_rep_mur,vap_black.uss_16_dem_met,vap_hisp.uss_16_rep_mur,vap_hisp.uss_16_dem_met,vap_asian.uss_16_rep_mur,vap_asian.uss_16_dem_met,vap_aian.uss_16_rep_mur,vap_aian.uss_16_dem_met,vap_oth_b.uss_16_rep_mur,vap_oth_b.uss_16_dem_met,vap_white.gov_18_rep_dun,vap_white.gov_18_dem_beg,vap_black.gov_18_rep_dun,vap_black.gov_18_dem_beg,vap_hisp.gov_18_rep_dun,vap_hisp.gov_18_dem_beg,vap_asian.gov_18_rep_dun,vap_asian.gov_18_dem_beg,vap_aian.gov_18_rep_dun,vap_aian.gov_18_dem_beg,vap_oth_b.gov_18_rep_dun,vap_oth_b.gov_18_dem_beg,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_sul,vap_white.uss_20_dem_gro,vap_black.uss_20_rep_sul,vap_black.uss_20_dem_gro,vap_hisp.uss_20_rep_sul,vap_hisp.uss_20_dem_gro,vap_asian.uss_20_rep_sul,vap_asian.uss_20_dem_gro,vap_aian.uss_20_rep_sul,vap_aian.uss_20_dem_gro,vap_oth_b.uss_20_rep_sul,vap_oth_b.uss_20_dem_gro
20,0218840-018,0.539837760932664,0.46016223906733594,0.5027118981621284,0.49728810183787164,0.5058167692648234,0.49418323073517656,0.5592980643656102,0.44070193563438975,0.32003373490704967,0.6799662650929503,0.5068244643732367,0.4931755356267633,0.5633503253260758,0.43664967467392424,0.5093179569822273,0.49068204301777274,0.5038004632703376,0.4961995367296624,0.5013065623850856,0.4986934376149144,0.8369075137437051,0.1630924862562949,0.5050983478155133,0.49490165218448673,0.48983288228382527,0.5101671177161747,0.4923618649278035,0.5076381350721966,0.5069268255643659,0.49307317443563414,0.5112693796031427,0.48873062039685733,0.5183330991199815,0.4816669008800185,0.508515155318239,0.49148484468176107,0.482226021243502,0.517773978756498,0.49364251674613346,0.5063574832538665,0.5004746200715713,0.4995253799284287,0.4999705600469602,0.5000294399530398,0.35485551384005587,0.6451444861599441,0.4877683723370664,0.5122316276629336,0.47686863092199866,0.5231313690780013,0.5077192769801975,0.4922807230198026,0.4924676896592342,0.5075323103407658,0.5105954391779288,0.48940456082207123,0.6834789962297684,0.3165210037702316,0.5053230600553604,0.49467693994463957
20,0218840-020,0.535329832942333,0.46467016705766695,0.5034247299077358,0.4965752700922642,0.5060328576117006,0.4939671423882994,0.5564110886130784,0.4435889113869213,0.2293159128095807,0.7706840871904194,0.5012419375208378,0.498758062479162,0.5745350277278786,0.4254649722721214,0.517188137275142,0.48281186272485804,0.49414263715531526,0.5058573628446847,0.5053129596507013,0.4946870403492984,0.8260546888079635,0.17394531119203646,0.5134693184355805,0.4865306815644194,0.4945021922779855,0.5054978077220145,0.4909992218703496,0.5090007781296504,0.5051747801782633,0.49482521982173666,0.5071139780756684,0.49288602192433134,0.5090829061570069,0.4909170938429931,0.49058737815200687,0.5094126218479929,0.502017578077077,0.49798242192292297,0.49083424247424395,0.509165757525756,0.502091162510948,0.497908837489052,0.4993794438087054,0.5006205561912943,0.6287815208230971,0.37121847917690287,0.4851923050696777,0.5148076949303223,0.48073941164737816,0.5192605883526218,0.5095156172626698,0.49048438273733014,0.49831366858988874,0.5016863314101112,0.518199451729947,0.4818005482700531,0.7291105509080928,0.2708894490919072,0.5042665252983686,0.4957334747016312
20,0218840-022,0.5307143486972552,0.469285651302745,0.49658557547595844,0.5034144245240415,0.5124904675193638,0.48750953248063617,0.5494911455884509,0.4505088544115491,0.21106766941143731,0.7889323305885627,0.4985977320532492,0.5014022679467508,0.6111146384432453,0.3888853615567549,0.5122400876314822,0.48775991236851773,0.5124974381058268,0.4875025618941732,0.49877172062538055,0.5012282793746194,0.888678683029497,0.1113213169705029,0.5162733598397887,0.48372664016021133,0.48338052554112787,0.5166194744588724,0.49172018470459555,0.5082798152954044,0.5041609960671971,0.49583900393280284,0.5025447048207126,0.4974552951792875,0.4059554019437237,0.5940445980562763,0.4938550943439732,0.5061449056560268,0.4540615534793834,0.5459384465206168,0.4898655021386613,0.5101344978613387,0.49229995196097637,0.5077000480390237,0.49210698560865523,0.5078930143913447,0.239777468264433,0.760222531735567,0.48236437764625145,0.5176356223537486,0.4466485295294373,0.553351470470563,0.5069928890874066,0.49300711091259336,0.48778327587784504,0.512216724122155,0.5094362895038724,0.49056371049612757,0.4470270026630556,0.5529729973369444,0.4913526015468555,0.5086473984531446
20,0218840-024,0.5503108917431028,0.44968910825689723,0.5088540207915058,0.49114597920849423,0.5135000779768794,0.48649992202312065,0.5524396357624469,0.4475603642375531,0.3160291454696441,0.6839708545303559,0.5046783553326811,0.49532164466731887,0.7787771369494146,0.22122286305058542,0.5342175245112543,0.4657824754887458,0.5273497334430438,0.47265026655695613,0.5129951652239627,0.48700483477603734,0.9468341774437955,0.05316582255620455,0.5683464680307769,0.431653531969223,0.4738665700796646,0.5261334299203354,0.4902135817931932,0.5097864182068068,0.5099629826096016,0.4900370173903984,0.5015923238253454,0.49840767617465465,0.35231878007734535,0.6476812199226547,0.5005466500662723,0.4994533499337277,0.4800049489200114,0.5199950510799886,0.49055890517981077,0.5094410948201893,0.4963294961069143,0.5036705038930858,0.49927194191596364,0.5007280580840363,0.31651552636614877,0.6834844736338512,0.4803074327443045,0.5196925672556956,0.44983432655611066,0.5501656734438893,0.5064757631928857,0.4935242368071143,0.49315904944760336,0.5068409505523966,0.5121561319206499,0.4878438680793501,0.4861200156326596,0.5138799843673404,0.48701523324504997,0.5129847667549501
20,0218840-026,0.5420190014772699,0.45798099852273016,0.49734037013013355,0.5026596298698665,0.5130329740261025,0.48696702597389746,0.5524739156431446,0.4475260843568554,0.3239684027721377,0.6760315972278623,0.49259177201958265,0.5074082279804172,0.5746255864705846,0.42537441352941535,0.5175743230665686,0.4824256769334314,0.5039406929792266,0.49605930702077333,0.5007862395075667,0.4992137604924332,0.9003317848416788,0.09966821515832122,0.5036525087794663,0.49634749122053373,0.4844996319871298,0.5155003680128701,0.4957182294494683,0.5042817705505317,0.508214991868456,0.491785008131544,0.5094779203430608,0.4905220796569391,0.38013767654943675,0.6198623234505632,0.490841432003845,0.5091585679961548,0.49959330885156145,0.5004066911484386,0.49360919856921187,0.5063908014307882,0.5031435020134455,0.49685649798655457,0.49916286327002213,0.5008371367299779,0.5312788364501259,0.4687211635498741,0.49634731999372345,0.5036526800062764,0.47831173316578013,0.5216882668342199,0.5098594775044495,0.49014052249555057,0.4908905974896001,0.5091094025103998,0.5150142554346312,0.4849857445653688,0.7085656687303484,0.2914343312696515,0.5035887398863892,0.49641126011361075
20,0218840-028,0.5348488973189911,0.46515110268100895,0.5048094187645314,0.49519058123546855,0.5086716435708758,0.4913283564291242,0.5485306559297496,0.4514693440702504,0.33339056772796477,0.6666094322720354,0.49706224757447903,0.502937752425521,0.579831222343489,0.42016877765651095,0.5157266783706125,0.4842733216293876,0.5031851839696954,0.49681481603030464,0.5034967805313769,0.496503219468623,0.853341851427283,0.14665814857271725,0.5133071723280598,0.48669282767194016,0.5049533061684116,0.49504669383158845,0.4900507178096198,0.5099492821903803,0.5043114865291156,0.49568851347088444,0.5075264845240712,0.49247351547592877,0.7413036138877169,0.2586963861122833,0.49976002158152943,0.5002399784184706,0.49478497010679223,0.5052150298932078,0.48866942619379455,0.5113305738062054,0.49580820854341734,0.5041917914565827,0.5028644454162834,0.4971355545837166,0.5964206897101033,0.4035793102898969,0.4845600692405582,0.5154399307594417,0.47270658570743584,0.5272934142925642,0.5048320280172688,0.49516797198273116,0.50155692829206,0.49844307170794006,0.5076544204455327,0.49234557955446734,0.6131186925975534,0.38688130740244686,0.5069497188828886,0.4930502811171114
20,0218840-036,0.523887235198984,0.47611276480101605,0.5028500769151185,0.4971499230848815,0.5032848834508625,0.4967151165491375,0.5548347074016804,0.44516529259831966,0.3061767560845984,0.6938232439154016,0.49461752360582606,0.5053824763941739,0.5705425047690421,0.4294574952309579,0.5152124037310464,0.48478759626895357,0.506093889063323,0.4939061109366771,0.49991600562410277,0.5000839943758972,0.8521495612125678,0.1478504387874322,0.5114833657376132,0.48851663426238684,0.4904927989074662,0.5095072010925338,0.4914796098543722,0.5085203901456278,0.5117779175712489,0.4882220824287511,0.5051423636802321,0.4948576363197678,0.3897726195860578,0.6102273804139422,0.495007454625735,0.5049925453742651,0.4928183336133179,0.5071816663866822,0.49005538401811055,0.5099446159818894,0.4931077656757346,0.5068922343242653,0.49920150760146426,0.5007984923985358,0.48453384523721277,0.5154661547627872,0.4870891351372042,0.5129108648627958,0.46609509466454746,0.5339049053354525,0.5027095046033638,0.49729049539663617,0.496875543307354,0.5031244566926459,0.5192507527146286,0.48074924728537133,0.619213331257232,0.38078666874276806,0.5016004792292601,0.49839952077073985
20,0218840-038,0.5212746025424337,0.4787253974575662,0.5005114307498539,0.49948856925014606,0.5060567262826137,0.49394327371738633,0.5558068325149358,0.4441931674850642,0.0997635306796233,0.9002364693203765,0.49872648609965026,0.5012735139003498,0.5736015986343677,0.42639840136563234,0.5148287681815777,0.48517123181842225,0.5072408164265536,0.4927591835734464,0.49812625166470725,0.5018737483352927,0.8191009136249743,0.18089908637502564,0.5198349113424858,0.48016508865751417,0.48826493882730904,0.511735061172691,0.49620221727136793,0.5037977827286321,0.501522521974633,0.49847747802536707,0.5043182385915372,0.4956817614084628,0.31921147410405404,0.680788525895946,0.48567958037074016,0.5143204196292598,0.47282733742392147,0.5271726625760785,0.4930261272935014,0.5069738727064986,0.49696337851651445,0.5030366214834856,0.500552482955767,0.49944751704423296,0.1365231190713875,0.8634768809286123,0.47747141775508206,0.5225285822449179,0.4693585667964796,0.5306414332035204,0.5131897365944584,0.48681026340554157,0.4941167502396945,0.5058832497603055,0.5117367441945344,0.48826325580546553,0.38173416461055026,0.6182658353894498,0.4988551135687724,0.5011448864312277
21,0219535-730,0.5510442812996186,0.4489557187003815,0.4993151976222092,0.5006848023777908,0.4936595518970302,0.5063404481029697,0.5032744796357177,0.4967255203642823,0.49643398299915653,0.5035660170008435,0.44964616328287094,0.550353836717129,0.648498513563844,0.35150148643615603,0.5010120779074444,0.49898792209255566,0.5628999581277987,0.43710004187220125,0.4996661729605517,0.5003338270394483,0.5090035947278337,0.49099640527216626,0.7663308033004359,0.2336691966995641,0.488999449680839,0.511000550319161,0.508260618706279,0.4917393812937209,0.4412371376053353,0.5587628623946647,0.5059082565318784,0.4940917434681215,0.4954151941933968,0.5045848058066031,0.23020524532974893,0.769794754670251,0.5641391904552031,0.4358608095447969,0.5035311197373131,0.4964688802626869,0.4716629459195601,0.5283370540804398,0.4938144362239395,0.5061855637760605,0.5028374432163559,0.4971625567836441,0.2390132425154919,0.7609867574845081,0.5339414052645685,0.4660585947354315,0.4982191680064161,0.5017808319935839,0.4752090099920835,0.5247909900079165,0.5023765935490707,0.4976234064509293,0.500920393497911,0.4990796065020891,0.30709423424400173,0.6929057657559983
21,0219535-755,0.6572229785671315,0.3427770214328685,0.49648888118769385,0.5035111188123061,0.5084264803548578,0.4915735196451422,0.504252263539297,0.495747736460703,0.4908049080126904,0.5091950919873096,0.48655099182940925,0.5134490081705907,0.9068596910754158,0.09314030892458422,0.503385361397463,0.49661463860253696,0.5225414933664101,0.47745850663358985,0.5033689252869162,0.49663107471308376,0.5053646082981097,0.49463539170189025,0.6019410193546054,0.39805898064539463,0.5152159796779342,0.48478402032206575,0.5035706767467104,0.4964293232532896,0.4787117290836352,0.5212882709163649,0.49990064627473046,0.5000993537252695,0.49259335182836816,0.5074066481716318,0.4020633038235969,0.5979366961764031,0.7120442615077461,0.2879557384922538,0.49832302983873505,0.5016769701612649,0.4837215539316449,0.5162784460683552,0.49869516401071484,0.5013048359892852,0.49838758212200995,0.50161241787799,0.4170365208543675,0.5829634791456325,0.5907648966281434,0.4092351033718566,0.5018293718376903,0.49817062816230967,0.4899490561203536,0.5100509438796464,0.4971394720456723,0.5028605279543277,0.504383058596846,0.49561694140315404,0.43410408126918953,0.5658959187308105
22,0219835-705,0.7361101508538185,0.2638898491461815,0.48614927878056824,0.5138507212194318,0.4913922229104705,0.5086077770895294,0.5002832229689961,0.499716777031004,0.33794026652559245,0.6620597334744076,0.4986073926775589,0.5013926073224411,0.8174377947943818,0.1825622052056182,0.5031667999665527,0.49683320003344733,0.5006366169545337,0.49936338304546635,0.5120600966595618,0.48793990334043824,0.6997080108970029,0.30029198910299715,0.49940354102871065,0.5005964589712893,0.6227042325484446,0.37729576745155535,0.498413947807169,0.5015860521928309,0.4882230177561431,0.5117769822438569,0.5070978433096056,0.4929021566903944,0.295932837616219,0.704067162383781,0.4820977386682063,0.5179022613317936,0.6770782546995322,0.3229217453004678,0.4923116045106995,0.5076883954893006,0.5094301314333363,0.49056986856666374,0.4885851212575318,0.5114148787424683,0.26096066749947877,0.7390393325005212,0.5024304158804277,0.49756958411957236,0.5823566740740617,0.41764332592593834,0.5061011513964918,0.49389884860350813,0.4986810301834734,0.5013189698165267,0.5038359572830275,0.4961640427169725,0.28163275366636875,0.7183672463336312,0.4933509638983269,0.5066490361016731
