county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_por,vap_white.uss_16_dem_str,vap_black.uss_16_rep_por,vap_black.uss_16_dem_str,vap_hisp.uss_16_rep_por,vap_hisp.uss_16_dem_str,vap_oth.uss_16_rep_por,vap_oth.uss_16_dem_str,vap_white.uss_18_rep_ren,vap_white.uss_18_dem_bro,vap_black.uss_18_rep_ren,vap_black.uss_18_dem_bro,vap_hisp.uss_18_rep_ren,vap_hisp.uss_18_dem_bro,vap_oth.uss_18_rep_ren,vap_oth.uss_18_dem_bro,vap_white.gov_18_rep_dew,vap_white.gov_18_dem_cor,vap_black.gov_18_rep_dew,vap_black.gov_18_dem_cor,vap_hisp.gov_18_rep_dew,vap_hisp.gov_18_dem_cor,vap_oth.gov_18_rep_dew,vap_oth.gov_18_dem_cor,vap_white.atg_18_rep_yos,vap_white.atg_18_dem_det,vap_black.atg_18_rep_yos,vap_black.atg_18_dem_det,vap_hisp.atg_18_rep_yos,vap_hisp.atg_18_dem_det,vap_oth.atg_18_rep_yos,vap_oth.atg_18_dem_det,vap_white.sos_18_rep_lar,vap_white.sos_18_dem_cly,vap_black.sos_18_rep_lar,vap_black.sos_18_dem_cly,vap_hisp.sos_18_rep_lar,vap_hisp.sos_18_dem_cly,vap_oth.sos_18_rep_lar,vap_oth.sos_18_dem_cly,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid
Adams County,39001001AAS,0.8279687190317007,0.17203128096829934,0.4820299649553504,0.5179700350446496,0.5008046768247904,0.4991953231752096,0.4617175804690322,0.5382824195309678,0.8234970891970608,0.1765029108029392,0.47199039083249805,0.528009609167502,0.4911682596443804,0.5088317403556196,0.4562406014081633,0.5437593985918366,0.7565029269619729,0.24349707303802712,0.48073878228011074,0.5192612177198893,0.4996762669561827,0.5003237330438173,0.4947469312566145,0.5052530687433855,0.76570924822906,0.23429075177094,0.5073927614901258,0.49260723850987415,0.49809860811518697,0.501901391884813,0.4673618876947296,0.5326381123052704,0.782299019654454,0.2177009803455459,0.4960580533016283,0.5039419466983717,0.5058766890087648,0.4941233109912352,0.4983613782489483,0.5016386217510518,0.8029198664111553,0.1970801335888447,0.4912183700587255,0.5087816299412745,0.504271130648049,0.49572886935195104,0.4906639024689513,0.5093360975310487,0.8258461110800195,0.17415388891998046,0.5018324846380177,0.4981675153619823,0.508389826397247,0.491610173602753,0.45535460667270566,0.5446453933272943
Adams County,39001001AAT,0.8553876993017008,0.1446123006982992,0.4858146818744559,0.514185318125544,0.49488823204658144,0.5051117679534186,0.4569219525651223,0.5430780474348776,0.8566873043003252,0.1433126956996747,0.4811231491440705,0.5188768508559295,0.4907925177089999,0.5092074822910001,0.46245851228519264,0.5375414877148074,0.7807393011708621,0.21926069882913787,0.4778694186356262,0.5221305813643737,0.505493685881637,0.494506314118363,0.495296180416951,0.504703819583049,0.8147782040313774,0.18522179596862268,0.5100982433487872,0.4899017566512128,0.4967477446010251,0.5032522553989749,0.469063889755344,0.530936110244656,0.8159972201115758,0.18400277988842417,0.5003257551909887,0.49967424480901135,0.5057996486861382,0.4942003513138617,0.5023211075426527,0.49767889245734726,0.8281252476362394,0.17187475236376065,0.4896541604149551,0.5103458395850449,0.49751285104937687,0.5024871489506232,0.4909966003582939,0.509003399641706,0.8746975488569153,0.12530245114308472,0.5055199286985037,0.4944800713014963,0.5119882256994154,0.48801177430058457,0.4632752384623672,0.5367247615376328
Adams County,39001001AAU,0.8258772020372299,0.17412279796277014,0.47967813825975625,0.5203218617402435,0.4956815538676118,0.5043184461323881,0.45802018077764456,0.5419798192223555,0.8523577800353769,0.1476422199646231,0.4759886284207347,0.524011371579265,0.4896656757424168,0.5103343242575833,0.4680467875009415,0.5319532124990585,0.7118982552344492,0.2881017447655508,0.4763959150898587,0.5236040849101413,0.5049968767468608,0.4950031232531392,0.496607508048692,0.503392491951308,0.7631956008904557,0.23680439910954423,0.5087666227492366,0.4912333772507632,0.4986008505132924,0.5013991494867076,0.4653677546596535,0.5346322453403465,0.7916458381833738,0.20835416181662625,0.4951264790446229,0.5048735209553769,0.512828245290389,0.48717175470961105,0.506288468180791,0.493711531819209,0.7923945600129758,0.2076054399870242,0.4902840340459891,0.5097159659540107,0.5033660096983333,0.49663399030166666,0.4857870903520828,0.5142129096479172,0.8438033908259488,0.1561966091740512,0.4989011354602001,0.5010988645397999,0.5060738898664311,0.4939261101335689,0.4666579830742533,0.5333420169257467
Adams County,39001001AAW,0.7996497793179265,0.20035022068207353,0.4791201759860488,0.5208798240139512,0.5021082107683755,0.4978917892316247,0.45719081568607334,0.5428091843139267,0.7931620759531948,0.2068379240468053,0.4748519180016221,0.5251480819983779,0.49438890672948616,0.5056110932705141,0.46640967530518446,0.5335903246948155,0.6655080857450144,0.3344919142549856,0.4783186889102175,0.5216813110897826,0.50902681453465215,0.49097318546534807,0.49417946906152566,0.5058205309384743,0.7210605247370718,0.2789394752629281,0.5074894572763606,0.4925105427236394,0.5042189130698179,0.49578108693018225,0.4619900728936086,0.5380099271063914,0.7079080546530772,0.29209194534692284,0.49799215616761494,0.5020078438323851,0.5094419079133929,0.4905580920866072,0.4976770260814738,0.5023229739185262,0.7141809563175358,0.2858190436824643,0.4896654207464519,0.5103345792535481,0.500378807854308,0.4996211921456923,0.48733916386235426,0.5126608361376457,0.8310341335239575,0.16896586647604245,0.5012366369960125,0.4987633630039875,0.5100364913962373,0.48996350860376287,0.4657919694597377,0.5342080305402623
Adams County,39001001AAY,0.7917839421030929,0.20821605789690711,0.4794256119205064,0.5205743880794936,0.5006394738613724,0.4993605261386275,0.46114712844352346,0.5388528715564765,0.7863468630151139,0.21365313698488608,0.48368289038024465,0.5163171096197553,0.4933538730035969,0.5066461269964031,0.4685267981189899,0.5314732018810101,0.6856657364507601,0.3143342635492399,0.4772801457293863,0.5227198542706137,0.5055790517014227,0.4944209482985773,0.4929389045900978,0.5070610954099021,0.7405922470994398,0.25940775290056023,0.5058826453170373,0.4941173546829627,0.4967255366996264,0.5032744633003735,0.4672814303353875,0.5327185696646125,0.7290626273967056,0.2709373726032944,0.4970144901993463,0.5029855098006536,0.5124169797246413,0.4875830202753588,0.5011262085621313,0.4988737914378687,0.752712300076869,0.24728769992313107,0.48855597629398406,0.5114440237060159,0.4982400956692404,0.5017599043307597,0.4898030113991153,0.5101969886008847,0.8105043763877762,0.18949562361222377,0.5029162331090626,0.4970837668909374,0.5127860035954386,0.4872139964045614,0.4617242515540363,0.5382757484459637
Adams County,39001001AAZ,0.7948856721358288,0.20511432786417116,0.4844618799946972,0.5155381200053027,0.4947636679809028,0.5052363320190972,0.4540403610657845,0.5459596389342155,0.8196650386969676,0.18033496130303237,0.471183691869091,0.5288163081309091,0.48795068473411096,0.512049315265889,0.4677724061172445,0.5322275938827555,0.6942146269359669,0.3057853730640331,0.47716328301609406,0.522836716983906,0.5068533742910569,0.493146625708943,0.4976097443455963,0.5023902556544037,0.7791951777114222,0.22080482228857776,0.5007227468590079,0.4992772531409921,0.4998112935874688,0.5001887064125311,0.4608050963156672,0.5391949036843328,0.7521305391279345,0.24786946087206552,0.4933273367566199,0.5066726632433801,0.5119345325272274,0.4880654674727726,0.5001200128569796,0.49987998714302045,0.7482296298195049,0.2517703701804951,0.48803175087913087,0.5119682491208691,0.5004314051527562,0.49956859484724375,0.4913519535568363,0.5086480464431636,0.8285481885277501,0.17145181147224983,0.501375746838607,0.49862425316139297,0.5066714192679814,0.4933285807320186,0.4601252604481093,0.5398747395518907
Adams County,39001001ABA,0.6898464918912173,0.3101535081087828,0.4752720603801135,0.5247279396198865,0.4948404995130451,0.5051595004869547,0.4596544009050417,0.5403455990949583,0.7117499617096785,0.2882500382903215,0.479031054254359,0.520968945745641,0.4951489277317895,0.5048510722682105,0.46116583591308286,0.5388341640869171,0.57953250990744265,0.42046749009255735,0.4790008565712732,0.5209991434287268,0.5094031902007848,0.4905968097992152,0.49107388305936217,0.5089261169406378,0.6559862849078388,0.34401371509216117,0.5044050605782266,0.49559493942177335,0.4986316992544784,0.5013683007455213,0.4607417955503875,0.5392582044496125,0.6441970794920565,0.3558029205079435,0.49314331997988975,0.5068566800201102,0.5054946755255018,0.4945053244744983,0.4974392791153778,0.5025607208846222,0.6282352594934251,0.371764740506575,0.4865427750045419,0.5134572249954581,0.5018938027344109,0.49810619726558886,0.4903855248449613,0.5096144751550387,0.7727274029561979,0.2272725970438021,0.50310905180752,0.4968909481924801,0.5082893647628298,0.49171063523717023,0.46042098991694985,0.5395790100830502
Adams County,39001001ABC,0.7057563956203801,0.29424360437962,0.47297195940053754,0.5270280405994625,0.4898027293830467,0.5101972706169533,0.4611304564553241,0.5388695435446756,0.7312749316105145,0.26872506838948557,0.4744733691747793,0.5255266308252208,0.4901640213369591,0.5098359786630409,0.4530036210103608,0.546996378989639,0.6094938178529562,0.3905061821470438,0.480342427965655,0.5196575720343449,0.5098359733995215,0.4901640266004786,0.49488109329946034,0.5051189067005394,0.6765531121045963,0.32344688789540366,0.5076486173999829,0.4923513826000171,0.5000764673536986,0.49992353264630135,0.4638015998570644,0.5361984001429354,0.6668661173333303,0.33313388266666966,0.4981651189518169,0.5018348810481831,0.5118481151588148,0.4881518848411851,0.4971272822201189,0.5028727177798809,0.6627971111908321,0.33720288880916793,0.4839309426451509,0.5160690573548491,0.4991177979005492,0.5008822020994508,0.4891866930402736,0.5108133069597262,0.7466519933875752,0.2533480066124249,0.5031922545113839,0.49680774548861606,0.5139536870779224,0.4860463129220776,0.4637466556136981,0.5362533443863017
Adams County,39001001ABE,0.8832681487759807,0.11673185122401934,0.48635439575547135,0.5136456042445287,0.49425271813123933,0.5057472818687606,0.4623631537270775,0.5376368462729225,0.8697842656482516,0.13021573435174835,0.4846794667259792,0.5153205332740208,0.4929132400934471,0.5070867599065528,0.4627263164828804,0.5372736835171197,0.7658678136617841,0.23413218633821584,0.4745589675663646,0.5254410324336354,0.509437041331265,0.49056295866873506,0.4999492706666168,0.5000507293333832,0.8276477148469527,0.17235228515304732,0.508892217794076,0.491107782205924,0.5014567706051046,0.4985432293948953,0.46890826235235267,0.5310917376476473,0.8535320705837182,0.14646792941628178,0.4914376428693297,0.5085623571306702,0.5149429594649996,0.48505704053500043,0.5082284355183185,0.49177156448168147,0.8386785319358989,0.16132146806410108,0.4930648866939915,0.5069351133060085,0.5004631006350724,0.4995368993649276,0.4939114258723809,0.5060885741276191,0.9013096248116358,0.09869037518836424,0.5042366356666746,0.49576336433332535,0.5136051775634521,0.4863948224365479,0.4694601351830964,0.5305398648169036
Adams County,39001001ABG,0.8345822769021746,0.16541772309782546,0.4878222641652768,0.5121777358347233,0.5019757721510142,0.4980242278489858,0.4617814349405515,0.5382185650594484,0.8456347038463742,0.15436529615362576,0.4816273824271057,0.5183726175728943,0.4886852782323265,0.5113147217676735,0.4604749070672264,0.5395250929327736,0.7568932115781936,0.24310678842180647,0.4806886903492162,0.5193113096507838,0.5026647409528772,0.4973352590471229,0.4966343133804237,0.5033656866195764,0.7876413156543562,0.21235868434564376,0.5116356028671424,0.4883643971328576,0.4993159116184641,0.5006840883815359,0.4673161392074844,0.5326838607925156,0.7876297526808212,0.21237024731917872,0.4940833211071305,0.5059166788928695,0.5035920251897835,0.4964079748102165,0.4936294937138404,0.5063705062861595,0.7754040423773981,0.2245959576226019,0.49029617688901544,0.5097038231109846,0.5038258752176173,0.4961741247823827,0.4873288541582141,0.512671145841786,0.8513625198373489,0.14863748016265116,0.4982532077350274,0.5017467922649725,0.5144508252234701,0.4855491747765298,0.4608254009881588,0.5391745990118412
Adams County,39001001ABH,0.8368094324806563,0.16319056751934372,0.4748664384250279,0.525133561574972,0.5014621912801539,0.4985378087198461,0.4572738107922624,0.5427261892077375,0.8667795113517599,0.13322048864824007,0.485700974963209,0.514299025036791,0.4899659300270152,0.5100340699729847,0.4662334327205465,0.5337665672794535,0.7210481763132538,0.2789518236867462,0.4774214098297819,0.5225785901702181,0.5060280036695901,0.49397199633040983,0.49512631868893914,0.5048736813110609,0.8140480779246664,0.1859519220753336,0.5057831202422733,0.4942168797577267,0.5014623307725714,0.4985376692274286,0.4727380477761369,0.5272619522238631,0.7810411934289333,0.21895880657106667,0.5022527459520068,0.4977472540479933,0.5104707050833152,0.4895292949166848,0.4988461432011671,0.5011538567988328,0.7845389490032784,0.21546105099672164,0.4898612511700397,0.5101387488299604,0.5003724409304593,0.4996275590695407,0.4890819558601684,0.5109180441398317,0.8826084152231021,0.11739158477689791,0.5043333924684078,0.49566660753159225,0.5020654598045301,0.4979345401954699,0.46824507051910774,0.5317549294808922
Allen County,39003002AAA,0.8062949305716037,0.19370506942839627,0.10251322681392232,0.8974867731860777,0.2826550486498646,0.7173449513501354,0.21494802309810987,0.7850519769018901,0.8388882651157196,0.1611117348842804,0.09679347647327884,0.90320652352672115,0.2732214329338376,0.7267785670661624,0.20387837370339407,0.7961216262966059,0.6701479168167617,0.32985208318323833,0.10083546431097498,0.899164535689025,0.33401496376395096,0.665985036236049,0.21858027954434764,0.7814197204556523,0.7818267627933877,0.21817323720661227,0.09992546897226914,0.9000745310277308,0.3095179025454761,0.6904820974545238,0.1866960128757036,0.8133039871242964,0.7646541116511136,0.2353458883488863,0.10421355108529096,0.895786448914709,0.29323390247435277,0.7067660975256472,0.24271331678863875,0.7572866832113613,0.7713227929605521,0.22867720703944788,0.09541207238695484,0.9045879276130452,0.2902100334265718,0.7097899665734282,0.20720776564146048,0.7927922343585395,0.8169088438943394,0.18309115610566065,0.09394258742895074,0.9060574125710492,0.29403471951755916,0.7059652804824408,0.195913309750655,0.804086690249345
Allen County,39003002AAC,0.7946497040401779,0.20535029595982215,0.10700284361287749,0.8929971563871225,0.28782489275200296,0.712175107247997,0.22782740709368585,0.7721725929063142,0.854545457507585,0.14545454249241496,0.09864308063822004,0.90135691936178,0.2796359129689824,0.7203640870310176,0.20731747355461705,0.792682526445383,0.7047048189393802,0.2952951810606198,0.10037761408684168,0.8996223859131584,0.3339606496830675,0.6660393503169325,0.22120757415403355,0.7787924258459664,0.8108814519155223,0.18911854808447764,0.09352236737167124,0.9064776326283288,0.31490376207078247,0.6850962379292176,0.18554361477193732,0.8144563852280627,0.7849649634417978,0.21503503655820225,0.10462587110567384,0.8953741288943261,0.30563778245714696,0.6943622175428531,0.24002522750548477,0.7599747724945153,0.7885700874745692,0.21142991252543072,0.09968363157289,0.90031636842711,0.30027198465462374,0.6997280153453762,0.21244011822371692,0.7875598817762831,0.796347957181698,0.203652042818302,0.09298083637353574,0.9070191636264644,0.2975761483060524,0.7024238516939476,0.18224333205200288,0.8177566679479972
