county,race,cand,mean,sd,ci_95_lower,ci_95_upper
Albany County,vap_white,pre_16_dem_cli,0.5475227516279306,0.00414122708431995,0.5399333158281681,0.5561000722909218
Albany County,vap_white,pre_16_rep_tru,0.45247724837206943,0.00414122708431995,0.4438999277090781,0.460066684171832
Albany County,vap_black,pre_16_dem_cli,0.9690468796183856,0.00613812868660894,0.956105268116932,0.9796627176760636
Albany County,vap_black,pre_16_rep_tru,0.03095312038161423,0.00613812868660894,0.02033728232393648,0.04389473188306804
Albany County,vap_hisp,pre_16_dem_cli,0.9424103289013258,0.01394542789221201,0.9106490799691348,0.9660645216444638
Albany County,vap_hisp,pre_16_rep_tru,0.05758967109867411,0.01394542789221201,0.03393547835553627,0.08935092003086509
Albany County,vap_asian,pre_16_dem_cli,0.9083866858921886,0.02456881758708148,0.8519092803860657,0.9458468960811808
Albany County,vap_asian,pre_16_rep_tru,0.09161331410781134,0.02456881758708148,0.05415310391881924,0.14809071961393414
Albany County,vap_aian,pre_16_dem_cli,0.5811285927643389,0.12627958998758776,0.3278344229821786,0.8243840734873906
Albany County,vap_aian,pre_16_rep_tru,0.41887140723566096,0.12627958998758776,0.17561592651260924,0.6721655770178212
Albany County,vap_oth_b,pre_16_dem_cli,0.8888485336747914,0.03342861109163607,0.8177458231792406,0.9402541079512902
Albany County,vap_oth_b,pre_16_rep_tru,0.11115146632520854,0.03342861109163607,0.05974589204870984,0.18225417682075917
Albany County,vap_white,uss_16_dem_sch,0.6989280737096865,0.00411618638306067,0.6914397486968534,0.7076321376738139
Albany County,vap_white,uss_16_rep_lon,0.30107192629031354,0.00411618638306067,0.2923678623261861,0.3085602513031466
Albany County,vap_black,uss_16_dem_sch,0.9724653813797418,0.00579459193812235,0.9602566428314022,0.9824208921180188
Albany County,vap_black,uss_16_rep_lon,0.0275346186202581,0.00579459193812235,0.01757910788198102,0.03974335716859765
Albany County,vap_hisp,uss_16_dem_sch,0.948817190140822,0.01134365583918731,0.9229872198737704,0.968121629975471
Albany County,vap_hisp,uss_16_rep_lon,0.05118280985917797,0.01134365583918731,0.03187837002452888,0.07701278012622953
Albany County,vap_asian,uss_16_dem_sch,0.8902926925818379,0.02984097575451266,0.8256498795710816,0.9412660142857708
Albany County,vap_asian,uss_16_rep_lon,0.1097073074181621,0.02984097575451266,0.05873398571422914,0.1743501204289182
Albany County,vap_aian,uss_16_dem_sch,0.5601591019652992,0.18258397550074668,0.1837113718557287,0.8343016809801278
