county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.uss_16_rep_bur,vap_white.uss_16_dem_ros,vap_black.uss_16_rep_bur,vap_black.uss_16_dem_ros,vap_hisp.uss_16_rep_bur,vap_hisp.uss_16_dem_ros,vap_asian.uss_16_rep_bur,vap_asian.uss_16_dem_ros,vap_aian.uss_16_rep_bur,vap_aian.uss_16_dem_ros,vap_oth_b.uss_16_rep_bur,vap_oth_b.uss_16_dem_ros,vap_white.gov_16_rep_mcc,vap_white.gov_16_dem_coo,vap_black.gov_16_rep_mcc,vap_black.gov_16_dem_coo,vap_hisp.gov_16_rep_mcc,vap_hisp.gov_16_dem_coo,vap_asian.gov_16_rep_mcc,vap_asian.gov_16_dem_coo,vap_aian.gov_16_rep_mcc,vap_aian.gov_16_dem_coo,vap_oth_b.gov_16_rep_mcc,vap_oth_b.gov_16_dem_coo,vap_white.atg_16_rep_new,vap_white.atg_16_dem_ste,vap_black.atg_16_rep_new,vap_black.atg_16_dem_ste,vap_hisp.atg_16_rep_new,vap_hisp.atg_16_dem_ste,vap_asian.atg_16_rep_new,vap_asian.atg_16_dem_ste,vap_aian.atg_16_rep_new,vap_aian.atg_16_dem_ste,vap_oth_b.atg_16_rep_new,vap_oth_b.atg_16_dem_ste,vap_white.sos_16_rep_lap,vap_white.sos_16_dem_mar,vap_black.sos_16_rep_lap,vap_black.sos_16_dem_mar,vap_hisp.sos_16_rep_lap,vap_hisp.sos_16_dem_mar,vap_asian.sos_16_rep_lap,vap_asian.sos_16_dem_mar,vap_aian.sos_16_rep_lap,vap_aian.sos_16_dem_mar,vap_oth_b.sos_16_rep_lap,vap_oth_b.sos_16_dem_mar,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_til,vap_white.uss_20_dem_cun,vap_black.uss_20_rep_til,vap_black.uss_20_dem_cun,vap_hisp.uss_20_rep_til,vap_hisp.uss_20_dem_cun,vap_asian.uss_20_rep_til,vap_asian.uss_20_dem_cun,vap_aian.uss_20_rep_til,vap_aian.uss_20_dem_cun,vap_oth_b.uss_20_rep_til,vap_oth_b.uss_20_dem_cun,vap_white.gov_20_rep_for,vap_white.gov_20_dem_coo,vap_black.gov_20_rep_for,vap_black.gov_20_dem_coo,vap_hisp.gov_20_rep_for,vap_hisp.gov_20_dem_coo,vap_asian.gov_20_rep_for,vap_asian.gov_20_dem_coo,vap_aian.gov_20_rep_for,vap_aian.gov_20_dem_coo,vap_oth_b.gov_20_rep_for,vap_oth_b.gov_20_dem_coo,vap_white.atg_20_rep_one,vap_white.atg_20_dem_ste,vap_black.atg_20_rep_one,vap_black.atg_20_dem_ste,vap_hisp.atg_20_rep_one,vap_hisp.atg_20_dem_ste,vap_asian.atg_20_rep_one,vap_asian.atg_20_dem_ste,vap_aian.atg_20_rep_one,vap_aian.atg_20_dem_ste,vap_oth_b.atg_20_rep_one,vap_oth_b.atg_20_dem_ste,vap_white.sos_20_rep_syk,vap_white.sos_20_dem_mar,vap_black.sos_20_rep_syk,vap_black.sos_20_dem_mar,vap_hisp.sos_20_rep_syk,vap_hisp.sos_20_dem_mar,vap_asian.sos_20_rep_syk,vap_asian.sos_20_dem_mar,vap_aian.sos_20_rep_syk,vap_aian.sos_20_dem_mar,vap_oth_b.sos_20_rep_syk,vap_oth_b.sos_20_dem_mar,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
Alamance County,37001000001,0.9058144630754528,0.09418553692454726,0.14347929530936768,0.8565207046906324,0.1422580893271896,0.8577419106728104,0.47077275818441056,0.5292272418155894,0.5213278967799901,0.47867210322000986,0.4682035200240649,0.5317964799759352,0.8981963615946925,0.10180363840530748,0.1433475731667077,0.8566524268332923,0.1842975328903622,0.8157024671096378,0.4642705022161931,0.5357294977838069,0.5058580337282871,0.4941419662717129,0.44222008423363646,0.5577799157663635,0.861502889097668,0.138497110902332,0.14417319200117232,0.8558268079988277,0.22440431209892892,0.7755956879010711,0.4688892302776711,0.5311107697223288,0.4997466272381159,0.5002533727618841,0.43745309254939024,0.5625469074506098,0.8524853064142388,0.14751469358576122,0.1462726252483212,0.8537273747516788,0.2108188878031386,0.7891811121968614,0.4740873314622463,0.5259126685377536,0.4786425411217021,0.5213574588782979,0.42103524618755817,0.5789647538124418,0.8306178471466817,0.16938215285331826,0.1487113898455214,0.8512886101544785,0.18765367866036575,0.8123463213396342,0.4944630967460243,0.5055369032539757,0.4855168017080719,0.5144831982919281,0.4662109725935079,0.5337890274064921,0.8821997978513336,0.11780020214866642,0.16925230774356678,0.8307476922564332,0.21066344621263525,0.7893365537873648,0.48234668702813166,0.5176533129718683,0.5180087817339836,0.4819912182660164,0.442599253645967,0.557400746354033,0.8744959457096624,0.12550405429033767,0.1849180838604094,0.8150819161395906,0.1962800116656754,0.8037199883343246,0.4740798952483182,0.5259201047516818,0.4929388728755622,0.5070611271244378,0.4533741644747198,0.5466258355252802,0.8446118566150689,0.15538814338493115,0.16634937431206928,0.8336506256879307,0.1966791547129383,0.8033208452870617,0.44786078731115514,0.5521392126888448,0.5253641239392352,0.4746358760607648,0.4654376676474239,0.5345623323525761,0.8618880368649587,0.1381119631350412,0.1809553989167539,0.8190446010832461,0.2115625274582721,0.7884374725417279,0.48810422697211486,0.5118957730278851,0.47794919445781825,0.5220508055421818,0.4544742981384199,0.5455257018615801,0.8599539418222217,0.14004605817777824,0.17280637272555888,0.8271936272744411,0.2311142419074987,0.7688857580925013,0.4542037273990237,0.5457962726009763,0.5089892682837461,0.49101073171625387,0.4663465504881511,0.5336534495118489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,37001000002,0.8750986138712917,0.1249013861287082,0.15310697083168748,0.8468930291683124,0.1538730898598589,0.8461269101401411,0.4676857929308004,0.5323142070691996,0.5154620400805187,0.48453795991948134,0.4674939294989708,0.5325060705010293,0.8775622589921814,0.12243774100781862,0.13697396991633484,0.8630260300836652,0.1871332421105292,0.8128667578894708,0.45795288303890025,0.5420471169610998,0.5097256305336919,0.4902743694663081,0.43745353139187393,0.5625464686081261,0.8325332027545409,0.16746679724545913,0.14854488069359087,0.8514551193064092,0.21946982455835767,0.7805301754416423,0.470720460206798,0.529279539793202,0.4962998446464543,0.5037001553535456,0.4437860948336496,0.5562139051663504,0.8325372791274648,0.16746272087253528,0.12490147216185814,0.8750985278381419,0.2138418386173252,0.7861581613826748,0.4687372485620228,0.5312627514379772,0.47327328055198087,0.5267267194480192,0.4262796752864827,0.5737203247135173,0.8044762876798229,0.1955237123201771,0.13279523738176854,0.8672047626182314,0.19818406812260417,0.8018159318773959,0.4867927143520552,0.5132072856479448,0.4901157490448421,0.5098842509551579,0.45345345117334673,0.5465465488266533,0.8473478139441043,0.15265218605589573,0.1527780770006049,0.8472219229993951,0.2113575528709896,0.7886424471290104,0.47852374283517385,0.5214762571648262,0.5236521545040189,0.476347845495981,0.44735280684135115,0.5526471931586489,0.8376462018782439,0.1623537981217561,0.16726656708306434,0.8327334329169357,0.18836880542579876,0.8116311945742013,0.4687585454859429,0.5312414545140571,0.4951487517814181,0.504851248218582,0.4506922024218418,0.5493077975781582,0.8024906513517975,0.1975093486482025,0.1557015683176654,0.8442984316823345,0.1862777766502959,0.8137222233497041,0.4494456562880961,0.5505543437119039,0.5224733438003845,0.47752665619961554,0.4600292731421851,0.5399707268578149,0.8252524512087567,0.1747475487912433,0.16508620097291785,0.8349137990270822,0.2002965073043007,0.7997034926956993,0.47692118284220086,0.5230788171577991,0.4790265889119691,0.5209734110880309,0.440113884796156,0.559886115203844,0.8066037564349652,0.19339624356503476,0.1561094561982849,0.8438905438017151,0.2330584627995135,0.7669415372004865,0.45271273529254424,0.5472872647074557,0.5109494770531171,0.4890505229468829,0.468316471154659,0.531683528845341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,37001000004,0.8838910593279378,0.11610894067206227,0.1481021142630114,0.8518978857369887,0.14238348288003302,0.857616517119967,0.46918523448971694,0.5308147655102831,0.5127884760155381,0.4872115239844618,0.46688966615221233,0.5331103338477876,0.8841235763388056,0.11587642366119442,0.15177401546886576,0.8482259845311343,0.19074871554944123,0.8092512844505585,0.4619778572231981,0.5380221427768018,0.5060608338355034,0.49393916616449657,0.4408983191777787,0.5591016808222213,0.8363260596113986,0.16367394038860142,0.14949591548000504,0.8505040845199949,0.22156404131390461,0.7784359586860952,0.46504419928024193,0.534955800719758,0.4980672035679701,0.5019327964320299,0.43788477417001287,0.5621152258299872,0.8254920400614608,0.1745079599385392,0.14064884084603588,0.8593511591539641,0.2084403104698951,0.7915596895301047,0.46963083876112327,0.5303691612388768,0.48034679392362994,0.51965320607637,0.42758609078523346,0.5724139092147665,0.7996826039842422,0.2003173960157578,0.14771232058771216,0.8522876794122878,0.1876106128856568,0.812389387114343,0.48730349891884295,0.512696501081157,0.4940227670334094,0.5059772329665906,0.4567224450212466,0.5432775549787534,0.8734173513692342,0.12658264863076588,0.16833197278997727,0.8316680272100228,0.2138871797354647,0.7861128202645353,0.4736091138090299,0.5263908861909701,0.5164995456095043,0.4835004543904957,0.45327315667581647,0.5467268433241835,0.8641273274994173,0.13587267250058271,0.18822677597842935,0.8117732240215706,0.19827398127867357,0.8017260187213262,0.47008455811936856,0.5299154418806314,0.4933072716647833,0.5066927283352167,0.45652369504705026,0.5434763049529497,0.8302250333892144,0.16977496661078562,0.16504199384639157,0.8349580061536084,0.1970271182415451,0.8029728817584547,0.44507975402230354,0.5549202459776965,0.5230319562485356,0.4769680437514644,0.4661429107200862,0.5338570892799138,0.8408089177246392,0.15919108227536088,0.17355168850286226,0.8264483114971377,0.19675232288400163,0.8032476771159981,0.48519103830470944,0.5148089616952906,0.4743709278564016,0.5256290721435984,0.4507944625721336,0.5492055374278664,0.8298120479566911,0.170187952043309,0.15982885035965474,0.8401711496403452,0.22726364265799065,0.7727363573420092,0.452265932324977,0.547734067675023,0.5126872589992424,0.48731274100075767,0.46625324871907425,0.5337467512809257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,37001000005,0.8904713267443832,0.1095286732556168,0.14675686323151693,0.8532431367684831,0.12506320071556612,0.8749367992844338,0.47090371375852136,0.5290962862414786,0.5143303249909794,0.4856696750090206,0.4716350885831994,0.5283649114168006,0.8911660206940538,0.10883397930594614,0.14262882511913444,0.8573711748808656,0.17829243111242066,0.8217075688875793,0.4573231129022039,0.5426768870977962,0.502408036901107,0.49759196309889303,0.44012015631614726,0.5598798436838528,0.8310851014940915,0.16891489850590846,0.1540964108426828,0.8459035891573172,0.212078825434037,0.787921174565963,0.470580607420941,0.529419392579059,0.495360039775221,0.5046399602247791,0.44811898378807313,0.5518810162119269,0.8300458872271019,0.16995411277289804,0.13901826125603728,0.8609817387439628,0.20991929894340997,0.79008070105659,0.4751900899716415,0.5248099100283585,0.4862824774390979,0.5137175225609021,0.4169273652477016,0.5830726347522983,0.7905270686330573,0.20947293136694267,0.14182976260644797,0.858170237393552,0.19607150522710295,0.8039284947728971,0.48669722990111447,0.5133027700988855,0.4862186965700749,0.5137813034299251,0.4563550372969285,0.5436449627030715,0.8658381645741464,0.13416183542585355,0.15451923916107832,0.8454807608389217,0.21412439311288725,0.7858756068871128,0.472816443185646,0.527183556814354,0.5170031543791306,0.4829968456208694,0.44276214704839106,0.557237852951609,0.846533381868524,0.15346661813147605,0.16328424056090263,0.8367157594390974,0.19459755691200925,0.8054024430879908,0.47294459364254393,0.5270554063574561,0.4984525477571032,0.5015474522428968,0.452878765090707,0.547121234909293,0.8178599058503426,0.18214009414965737,0.15210295627433473,0.8478970437256653,0.182206844423406,0.817793155576594,0.44762889810746126,0.5523711018925388,0.5271102880310499,0.4728897119689502,0.4573510697478584,0.5426489302521417,0.8402964674571556,0.15970353254284447,0.16210329972705276,0.8378967002729473,0.2020822095072384,0.7979177904927617,0.49062727766331665,0.5093727223366834,0.4760068144563024,0.5239931855436976,0.44862455309777816,0.5513754469022218,0.8265624894903605,0.17343751050963951,0.1556033014476692,0.8443966985523308,0.22802154485871268,0.7719784551412874,0.4539253479117598,0.5460746520882401,0.5173095437352765,0.48269045626472346,0.46059141369434614,0.5394085863056538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,37001000007,0.8763209405686133,0.12367905943138664,0.14412599096044337,0.8558740090395567,0.14801562651169595,0.851984373488304,0.4752388378143057,0.524761162185694,0.5188914715222501,0.4811085284777499,0.46487671660028146,0.5351232833997183,0.8802228510134791,0.11977714898652098,0.14611156063911657,0.8538884393608834,0.17465914906158292,0.8253408509384171,0.45975564693142035,0.5402443530685794,0.5049831760322313,0.4950168239677687,0.436437994144273,0.5635620058557268,0.8334018023156149,0.16659819768438514,0.14545990416452503,0.854540095835475,0.22378321959350247,0.7762167804064976,0.4676875509667156,0.5323124490332842,0.4957582696841608,0.5042417303158393,0.4395327341507687,0.5604672658492311,0.8332200204962562,0.16677997950374376,0.14767144111417774,0.8523285588858223,0.20192619454371236,0.7980738054562876,0.479540064828846,0.520459935171154,0.4726954428096568,0.5273045571903432,0.4178912587223304,0.5821087412776693,0.7971703057188202,0.2028296942811798,0.1468893472443331,0.8531106527556669,0.19328767078099823,0.8067123292190017,0.48536544284581057,0.5146345571541894,0.4859462738646981,0.514053726135302,0.45730938674335814,0.5426906132566418,0.8550413410693686,0.14495865893063142,0.1533264505127582,0.8466735494872418,0.21179861923263676,0.7882013807673632,0.4706617824513394,0.5293382175486606,0.517837406992119,0.482162593007881,0.4561129491037977,0.5438870508962023,0.8433391683465715,0.1566608316534285,0.17613200115960723,0.8238679988403927,0.19803901237578292,0.8019609876242171,0.46867228532581007,0.5313277146741897,0.5004348958389638,0.4995651041610362,0.4557758473685803,0.5442241526314195,0.8262962330968795,0.17370376690312048,0.16195040503400318,0.8380495949659968,0.19219451664838008,0.80780548335162,0.4487265794238784,0.5512734205761216,0.5185738265748323,0.4814261734251677,0.4603284535630736,0.5396715464369264,0.837601230298731,0.162398769701269,0.1799696577566044,0.8200303422433957,0.198833055101804,0.801166944898196,0.4821459942388557,0.5178540057611442,0.47880917204044976,0.5211908279595503,0.4426729848017512,0.5573270151982486,0.8161871167351363,0.18381288326486364,0.15198749520825475,0.8480125047917453,0.2336116155701748,0.7663883844298252,0.4564811626883455,0.5435188373116545,0.5165788261154817,0.48342117388451833,0.4591732533169696,0.5408267466830302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,37001000011,0.7696278970766915,0.23037210292330865,0.09477518570961824,0.9052248142903816,0.1364449864007324,0.8635550135992676,0.4725856247283211,0.5274143752716788,0.5133401168751517,0.4866598831248484,0.4555871381237129,0.5444128618762871,0.758389575760581,0.2416104242394193,0.09935608368134938,0.9006439163186506,0.16620261291653057,0.8337973870834694,0.45450737799508817,0.5454926220049119,0.5039614675470683,0.49603853245293167,0.43748082726219983,0.5625191727378002,0.7293126509943574,0.2706873490056429,0.10494624304632429,0.8950537569536757,0.2090290110060321,0.7909709889939679,0.4656640628755993,0.5343359371244008,0.49536354547071054,0.5046364545292895,0.4399545426846895,0.5600454573153105,0.7263046050110094,0.2736953949889908,0.0957548026465242,0.9042451973534756,0.2061484719815859,0.7938515280184141,0.47200640772067926,0.5279935922793207,0.47173898965058625,0.5282610103494138,0.4107673126963472,0.5892326873036529,0.6932678972016966,0.3067321027983037,0.11426067168600956,0.8857393283139905,0.18543132458154585,0.8145686754184541,0.4814278018942725,0.5185721981057275,0.4825311094960502,0.5174688905039497,0.4502490970540282,0.5497509029459717,0.7785396391041179,0.2214603608958823,0.1315730229587943,0.8684269770412056,0.20181407258234357,0.7981859274176565,0.4714832215497638,0.5285167784502361,0.5169924927566437,0.4830075072433563,0.43556393594613346,0.5644360640538665,0.7430552180197127,0.2569447819802874,0.13826580055265483,0.8617341994473452,0.18340164636692063,0.8165983536330793,0.4684817870008992,0.5315182129991007,0.4936634795589963,0.5063365204410036,0.45165237499335587,0.5483476250066441,0.7170874595329668,0.28291254046703346,0.1372786537244666,0.8627213462755334,0.19237970735679755,0.8076202926432025,0.447583274764969,0.5524167252350309,0.5231326912455116,0.4768673087544884,0.4697072774706405,0.5302927225293594,0.7401927851140688,0.25980721488593134,0.12446407439460772,0.8755359256053923,0.19184115770782528,0.8081588422921747,0.4831036687758576,0.5168963312241424,0.4729063618636686,0.5270936381363315,0.44107721602922967,0.5589227839707703,0.7205875663789093,0.27941243362109097,0.13682647043408808,0.863173529565912,0.23481872661427508,0.765181273385725,0.44971979795564376,0.5502802020443562,0.5047915168648122,0.4952084831351878,0.4575039615643348,0.5424960384356652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,37001000013,0.8473015199789092,0.15269848002109074,0.16849660276982145,0.8315033972301785,0.17458355522533195,0.825416444774668,0.48050412270336834,0.5194958772966316,0.5201742158202981,0.47982578417970184,0.48632880753439456,0.5136711924656054,0.8451287722433067,0.1548712277566933,0.15272113898937606,0.847278861010624,0.21527181765590156,0.7847281823440985,0.4541112247567775,0.5458887752432225,0.5086324391960962,0.49136756080390376,0.4535496551691459,0.5464503448308541,0.777377745273602,0.22262225472639793,0.15904233194186865,0.8409576680581313,0.22743466999499748,0.7725653300050025,0.4694396720296953,0.5305603279703047,0.49401504384441497,0.505984956155585,0.4504263575934118,0.5495736424065882,0.7823167030993895,0.21768329690061047,0.1261722161781866,0.8738277838218134,0.224614001406572,0.775385998593428,0.46760440112799245,0.5323955988720075,0.4786013449849816,0.5213986550150184,0.4256009956016183,0.5743990043983817,0.720109206834043,0.279890793165957,0.12082886901077808,0.879171130989222,0.17779879080993527,0.8222012091900648,0.4848624336859652,0.5151375663140347,0.48416975635196213,0.5158302436480379,0.4492810759282942,0.5507189240717059,0.7894541344857765,0.21054586551422352,0.1301874325291396,0.8698125674708604,0.19869584002250143,0.8013041599774986,0.4744653988460629,0.525534601153937,0.519943558543401,0.480056441456599,0.4478553077413288,0.5521446922586712,0.7479627548964348,0.2520372451035652,0.1522607660993563,0.8477392339006438,0.1817275878099994,0.8182724121900006,0.46632299223731394,0.533677007762686,0.49564923748848166,0.5043507625115183,0.4453806792797239,0.5546193207202761,0.7174817140243013,0.2825182859756988,0.1309867933814221,0.8690132066185778,0.1833937421209814,0.8166062578790186,0.443558719932705,0.556441280067295,0.5247696776898885,0.47523032231011153,0.46437125145657154,0.5356287485434285,0.7414100813575414,0.2585899186424586,0.13088977495773704,0.869110225042263,0.18754788074477308,0.8124521192552269,0.4836643668376221,0.516335633162378,0.4834059543679506,0.5165940456320495,0.4412994179395049,0.5587005820604951,0.7207229670018739,0.2792770329981261,0.13102686360554117,0.8689731363944588,0.23684294064454567,0.7631570593554543,0.4524001295910568,0.5475998704089432,0.5132216828317229,0.48677831716827713,0.4584133740613032,0.5415866259386968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,37001000035,0.7099033980792582,0.29009660192074177,0.12841755855227863,0.8715824414477213,0.11342213875209284,0.8865778612479072,0.4666776927274514,0.5333223072725486,0.5160972081497003,0.48390279185029966,0.4508285713757956,0.5491714286242042,0.73647938775123,0.26352061224877,0.1358898410527816,0.8641101589472184,0.17587693121876224,0.8241230687812378,0.45290421963102745,0.5470957803689726,0.5046642913374141,0.49533570866258586,0.4320697734438008,0.567930226556199,0.6740150462198928,0.3259849537801072,0.13977213150111217,0.8602278684988879,0.20904593866970983,0.7909540613302901,0.4575846783265839,0.5424153216734161,0.49223929705965214,0.5077607029403479,0.4324192584133492,0.5675807415866506,0.6816141108460096,0.3183858891539904,0.12725887501915975,0.8727411249808402,0.19498003983179044,0.8050199601682095,0.4686672079782897,0.5313327920217102,0.4800640047253788,0.5199359952746212,0.41470257763744167,0.5852974223625581,0.6549195861980621,0.3450804138019379,0.144544434034468,0.855455565965532,0.17926656851034412,0.8207334314896559,0.4881637400897569,0.5118362599102432,0.4857893172439447,0.5142106827560552,0.4474951566117597,0.5525048433882401,0.625943084400906,0.374056915599094,0.14749596231371048,0.8525040376862895,0.19959451211425883,0.8004054878857412,0.47713318488914425,0.5228668151108558,0.52026384013147,0.47973615986853,0.424328330841633,0.5756716691583668,0.6265338834094082,0.37346611659059176,0.1735546455430126,0.8264453544569874,0.180798588933472,0.819201411066528,0.4613199741970342,0.5386800258029658,0.49353070456609566,0.5064692954339043,0.44082013752189303,0.5591798624781068,0.5852329504419772,0.4147670495580229,0.1442626433123124,0.8557373566876876,0.18012120114055494,0.819878798859445,0.44273156152461624,0.5572684384753838,0.519385592014356,0.480614407985644,0.4442595875161768,0.555740412483823,0.6097242878294422,0.3902757121705578,0.1646635863087196,0.8353364136912804,0.19246356326578015,0.8075364367342198,0.4798309390553581,0.5201690609446419,0.47675364423341177,0.5232463557665882,0.43176410148107447,0.5682358985189253,0.6164142545298282,0.38358574547017177,0.12092666247182318,0.8790733375281768,0.20253785588108217,0.7974621441189178,0.45287643638330577,0.5471235636166942,0.5087436296986476,0.4912563703013525,0.4485283172842821,0.5514716827157177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,3700100003C,0.6868357939097307,0.3131642060902693,0.12610382734129752,0.8738961726587025,0.1337864880583718,0.8662135119416282,0.4647218800532033,0.5352781199467967,0.5212764107314242,0.47872358926857606,0.4516483492133223,0.5483516507866777,0.7531221632162826,0.24687783678371744,0.13235928305639602,0.867640716943604,0.17564022332462484,0.8243597766753752,0.4627262711857564,0.5372737288142436,0.5106713618755956,0.48932863812440464,0.4366551814781984,0.5633448185218016,0.6577904891308185,0.34220951086918144,0.13945127145458822,0.8605487285454118,0.20865793273054467,0.7913420672694553,0.45809530541722426,0.5419046945827758,0.4925094508347666,0.5074905491652336,0.4361589926155991,0.5638410073844009,0.6760371963693395,0.32396280363066055,0.1327719116480074,0.8672280883519926,0.19905423833975008,0.80094576166025,0.4659480980857432,0.5340519019142568,0.4761038906984055,0.5238961093015948,0.409817935915618,0.590182064084382,0.638980406087541,0.3610195939124589,0.13137274807213,0.8686272519278699,0.17499943169459234,0.8250005683054077,0.4778227801094926,0.5221772198905075,0.4864979151546641,0.5135020848453361,0.43641307425290793,0.5635869257470921,0.6328526289862062,0.36714737101379386,0.15672789927432204,0.8432721007256779,0.19777947220500516,0.8022205277949949,0.468890256968449,0.531109743031551,0.5186276784213715,0.4813723215786287,0.4324732156358982,0.5675267843641018,0.6661546629567365,0.3338453370432635,0.1655017289811516,0.8344982710188484,0.1828225062935395,0.8171774937064605,0.4675250951328991,0.5324749048671009,0.49219548143053465,0.5078045185694656,0.44464335662009974,0.5553566433799003,0.5936005027393978,0.4063994972606022,0.1431697778747506,0.8568302221252494,0.17408091563494252,0.8259190843650575,0.43868132945982674,0.5613186705401733,0.5120259349827639,0.48797406501723634,0.460258963295502,0.5397410367044979,0.6364128075131955,0.3635871924868045,0.16093651135629383,0.8390634886437062,0.19296872898242265,0.8070312710175773,0.4688287808640862,0.5311712191359138,0.48080712348036303,0.5191928765196372,0.4387617700553157,0.5612382299446843,0.6223214441254818,0.37767855587451815,0.14207262683317096,0.8579273731668291,0.21537676511686396,0.784623234883136,0.4514602552260224,0.5485397447739776,0.5138625628415575,0.4861374371584427,0.45256575684799066,0.5474342431520093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,3700100003N,0.5888995394414547,0.4111004605585454,0.129592073508641,0.870407926491359,0.136407053799293,0.863592946200707,0.46362526957459754,0.5363747304254024,0.5108491284349354,0.4891508715650647,0.4469593897256049,0.5530406102743951,0.631716871691065,0.36828312830893495,0.13091451017883382,0.8690854898211662,0.1767694603917335,0.8232305396082665,0.4533742094224913,0.5466257905775087,0.4938391896671794,0.5061608103328206,0.4322504021104884,0.5677495978895116,0.5645455640259502,0.43545443597404976,0.12757266853173144,0.8724273314682686,0.2057762864246599,0.7942237135753402,0.462475816237558,0.537524183762442,0.49237914386878895,0.5076208561312111,0.4280446326798434,0.5719553673201566,0.6060211806275185,0.3939788193724815,0.1234035349837594,0.8765964650162407,0.20723792263674595,0.7927620773632541,0.4609289622140688,0.5390710377859312,0.4810068407469018,0.5189931592530982,0.40479729947060705,0.595202700529393,0.5732970859399087,0.4267029140600913,0.126079504234688,0.87392049576531206,0.1823846938822702,0.8176153061177298,0.4782779372185809,0.5217220627814191,0.4851657452910658,0.5148342547089342,0.4340437492554941,0.565956250744506,0.5460994736250122,0.45390052637498784,0.13862855350067987,0.8613714464993202,0.1936291910649019,0.806370808935098,0.4643355414082452,0.5356644585917548,0.5184248256569923,0.4815751743430077,0.42302334275464687,0.5769766572453532,0.5583438254414258,0.4416561745585742,0.1573269918521728,0.8426730081478272,0.19451947585732696,0.805480524142673,0.4629945479627604,0.5370054520372396,0.4947247467581509,0.5052752532418491,0.4391416785835307,0.5608583214164693,0.5001756142543969,0.49982438574560306,0.1369595498456771,0.8630404501543228,0.18399551264324823,0.8160044873567518,0.4359228474823,0.5640771525177001,0.5230264435432379,0.4769735564567621,0.45013691021298463,0.5498630897870154,0.5477289895949017,0.4522710104050983,0.14524761072377484,0.8547523892762252,0.1885766497323165,0.8114233502676835,0.4745987852768726,0.5254012147231274,0.47467929649211066,0.5253207035078893,0.4314871523998219,0.5685128476001782,0.5299562904773958,0.4700437095226042,0.14179549948256556,0.8582045005174345,0.21412649536220987,0.7858735046377902,0.4475605185007301,0.5524394814992699,0.5099958234237298,0.4900041765762701,0.4445839098222614,0.5554160901777385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
