county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.uss_16_dem_sch,vap_white.uss_16_rep_car,vap_black.uss_16_dem_sch,vap_black.uss_16_rep_car,vap_hisp.uss_16_dem_sch,vap_hisp.uss_16_rep_car,vap_asian.uss_16_dem_sch,vap_asian.uss_16_rep_car,vap_aian.uss_16_dem_sch,vap_aian.uss_16_rep_car,vap_oth_b.uss_16_dem_sch,vap_oth_b.uss_16_rep_car,vap_white.uss_18_dem_hir,vap_white.uss_18_rep_cur,vap_black.uss_18_dem_hir,vap_black.uss_18_rep_cur,vap_hisp.uss_18_dem_hir,vap_hisp.uss_18_rep_cur,vap_asian.uss_18_dem_hir,vap_asian.uss_18_rep_cur,vap_aian.uss_18_dem_hir,vap_aian.uss_18_rep_cur,vap_oth_b.uss_18_dem_hir,vap_oth_b.uss_18_rep_cur,vap_white.gov_18_dem_ige,vap_white.gov_18_rep_tup,vap_black.gov_18_dem_ige,vap_black.gov_18_rep_tup,vap_hisp.gov_18_dem_ige,vap_hisp.gov_18_rep_tup,vap_asian.gov_18_dem_ige,vap_asian.gov_18_rep_tup,vap_aian.gov_18_dem_ige,vap_aian.gov_18_rep_tup,vap_oth_b.gov_18_dem_ige,vap_oth_b.gov_18_rep_tup,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru
Hawaii County,15001022000,0.6011963340362779,0.3988036659637221,0.5149983931106754,0.48500160688932453,0.5118015857821089,0.48819841421789106,0.7902299463118035,0.20977005368819643,0.49512170069983885,0.5048782993001611,0.8107101637792773,0.18928983622072265,0.7067989418725888,0.29320105812741115,0.5060967266114632,0.4939032733885368,0.53527335153882,0.46472664846118,0.8435111546483286,0.15648884535167143,0.5083468723713043,0.4916531276286957,0.8905551143719145,0.1094448856280855,0.6494645755841698,0.35053542441583024,0.5035832155713199,0.4964167844286801,0.4395322796714349,0.5604677203285651,0.8154680685381636,0.18453193146183647,0.500361073202048,0.49963892679795197,0.8321799525195187,0.16782004748048127,0.6216493519767511,0.37835064802324886,0.4856365843176803,0.5143634156823197,0.46085385679045177,0.5391461432095482,0.7705296291111313,0.22947037088886865,0.48585049599955954,0.5141495040004405,0.6752464499446751,0.3247535500553249,0.6356959965814559,0.364304003418544,0.48284486220839973,0.5171551377916003,0.43147673401846987,0.5685232659815301,0.782749267340302,0.217250732659698,0.47763156553034614,0.5223684344696539,0.7718516714252345,0.22814832857476552
Hawaii County,15001022102,0.7360530907169884,0.26394690928301157,0.5214189758028138,0.47858102419718596,0.5466259791842963,0.4533740208157036,0.8489798109734618,0.1510201890265383,0.5125338181515371,0.4874661818484629,0.8686401935162844,0.13135980648371556,0.8165940754442587,0.18340592455574134,0.504001498850909,0.49599850114909105,0.5779181016210048,0.4220818983789953,0.8943119105424159,0.10568808945758416,0.5111761024351862,0.48882389756481376,0.9304020197233108,0.06959798027668918,0.7832123061940454,0.21678769380595467,0.5124285806713605,0.4875714193286392,0.4794154712307301,0.52058452876927,0.8587326327538143,0.1412673672461857,0.5087760945389199,0.49122390546108013,0.8747914658244914,0.12520853417550853,0.7101144129101896,0.28988558708981044,0.4985897688645888,0.5014102311354109,0.486642317711855,0.5133576822881449,0.8163208984569756,0.1836791015430244,0.4924699631997536,0.5075300368002463,0.7202217299856122,0.27977827001438776,0.7106015506393071,0.2893984493606929,0.4854703170744014,0.5145296829255983,0.4594253524094503,0.5405746475905496,0.8082684382620393,0.19173156173796074,0.4798167096295202,0.5201832903704797,0.8087722631795811,0.19122773682041896
Honolulu County,15003000107,0.6547366673538696,0.3452633326461304,0.6311544210240624,0.3688455789759376,0.2923630891435267,0.7076369108564733,0.7110528350501437,0.28894716494985634,0.5148052762441055,0.48519472375589445,0.555172182850992,0.444827817149008,0.6325738957261243,0.36742610427387573,0.6953100399782471,0.3046899600217529,0.47215013492444236,0.5278498650755576,0.8032790537907673,0.19672094620923278,0.4701363404861063,0.5298636595138937,0.7211531238422138,0.27884687615778625,0.623778279470573,0.3762217205294271,0.6457527766979345,0.35424722330206543,0.4162996939550862,0.5837003060449139,0.7300864299231358,0.2699135700768643,0.479418445390928,0.520581554609072,0.6101909946198477,0.38980900538015234,0.6797621650030571,0.3202378349969429,0.5087832155298055,0.49121678447019446,0.4145200744234847,0.5854799255765153,0.7831634015969641,0.21683659840303593,0.4793281846647033,0.5206718153352967,0.33467801511921175,0.6653219848807883,0.794422422584333,0.20557757741566698,0.4531722959978523,0.5468277040021476,0.22973910785443444,0.7702608921455656,0.709645436634202,0.29035456336579796,0.469229119003641,0.5307708809963589,0.5081931643362761,0.4918068356637238
Honolulu County,15003000108,0.6971307624489185,0.3028692375510815,0.6273263825040338,0.3726736174959661,0.2920906624789876,0.7079093375210124,0.7363469649118707,0.26365303508812926,0.5153561680291547,0.4846438319708453,0.5789897756887509,0.42101022431124907,0.6796995013270448,0.3203004986729552,0.6949441343362037,0.3050558656637963,0.4861705346996633,0.5138294653003367,0.8309452106012162,0.1690547893987838,0.4696684398592756,0.5303315601407244,0.7468027368558418,0.2531972631441582,0.6699391322478234,0.33006086775217663,0.656037062666268,0.343962937333732,0.42721929572554523,0.5727807042744547,0.7624803821336512,0.23751961786634881,0.477365183697896,0.5226348163021041,0.6379427148814958,0.36205728511850427,0.6910072306712346,0.3089927693287654,0.5086928489594725,0.49130715104052747,0.43083611662352245,0.5691638833764776,0.801088418947919,0.1989115810520809,0.4833817807746103,0.5166182192253898,0.3629127327799276,0.6370872672200725,0.80439547068573,0.19560452931426991,0.44818074302965955,0.5518192569703405,0.2361321443679285,0.7638678556320715,0.7033622765954587,0.2966377234045413,0.47044032120763807,0.529559678792362,0.504368837483451,0.49563116251654904
Honolulu County,15003000110,0.6669503458546034,0.3330496541453965,0.6244514037381352,0.3755485962618648,0.2962964050760693,0.7037035949239305,0.7273939628901197,0.2726060371098803,0.5188171998740648,0.48118280012593523,0.5647057050249594,0.43529429497504063,0.6550209470367392,0.3449790529632608,0.6909669390632518,0.30903306093674815,0.48297006324122993,0.5170299367587701,0.8190387352479259,0.18096126475207414,0.477254604622375,0.522745395377625,0.7357745787273817,0.2642254212726183,0.6511366813042252,0.3488633186957748,0.6502852490927108,0.3497147509072892,0.413821239074282,0.5861787609257179,0.750987650168362,0.24901234983163797,0.47623507974038826,0.5237649202596117,0.6202891919242575,0.37971080807574253,0.6880495297731114,0.3119504702268886,0.5126123053939967,0.4873876946060033,0.42296092337898605,0.5770390766210137,0.8000941016711595,0.1999058983288406,0.4866171450135858,0.5133828549864142,0.3410525376985061,0.6589474623014939,0.8092107747820629,0.19078922521793706,0.45556152270172595,0.5444384772982741,0.24017656325455075,0.759823436745449,0.7185895133712171,0.2814104866287829,0.4672723844849801,0.5327276155150199,0.5085909240871876,0.4914090759128123
Honolulu County,15003000114,0.6180351994923082,0.38196480050769177,0.6191031207816863,0.3808968792183137,0.29397800003798824,0.7060219999620118,0.7167545147523143,0.28324548524768567,0.5146960538014914,0.48530394619850864,0.5488180918284257,0.4511819081715743,0.6135571956471385,0.38644280435286155,0.6976487322908871,0.3023512677091129,0.4847460608028648,0.5152539391971351,0.811003453885715,0.18899654611428499,0.46940145770942177,0.5305985422905782,0.730005446543395,0.269994553456605,0.5843627102672986,0.4156372897327014,0.650191984440493,0.3498080155595071,0.4268073956945673,0.5731926043054326,0.7375707773211129,0.26242922267888713,0.48151019144923485,0.5184898085507651,0.6174644253459342,0.38253557465406585,0.6207521991638447,0.3792478008361553,0.5089583145902925,0.49104168540970744,0.4230611255217477,0.5769388744782523,0.7717966850012271,0.2282033149987729,0.4790656484385289,0.5209343515614712,0.3222661125745608,0.6777338874254393,0.7227479992191781,0.27725200078082185,0.45034702618165673,0.5496529738183433,0.23010915185302958,0.7698908481469704,0.668232497991179,0.33176750200882105,0.46790743091022013,0.5320925690897799,0.4814006946307962,0.5185993053692037
Honolulu County,15003000115,0.689140940096632,0.310859059903368,0.6199224824192349,0.3800775175807651,0.30406571376874175,0.6959342862312583,0.7389771562849976,0.2610228437150022,0.5137351151630767,0.4862648848369233,0.5787988198370527,0.42120118016294733,0.6529605127176529,0.34703948728234707,0.7002550414624816,0.2997449585375184,0.4893861370307736,0.5106138629692264,0.8223830994902399,0.17761690050976,0.47089891586561977,0.5291010841343803,0.7415398658049095,0.2584601341950903,0.6561074696710296,0.3438925303289703,0.6515693093352559,0.3484306906647441,0.4264056070251259,0.5735943929748741,0.7600749626236674,0.2399250373763326,0.4833411414461228,0.5166588585538773,0.6342742419978947,0.3657257580021052,0.6852386420834382,0.31476135791656173,0.5126555426494982,0.48734445735050175,0.4258534902939092,0.5741465097060908,0.7946992097494281,0.20530079025057185,0.48067830575934545,0.5193216942406546,0.35388628624621316,0.6461137137537866,0.810139066035834,0.18986093396416603,0.44279761310573584,0.5572023868942642,0.23166921808247093,0.7683307819175291,0.7229375842169553,0.27706241578304475,0.4671927662000945,0.5328072337999055,0.514682620198233,0.485317379801767
Honolulu County,15003000116,0.6850674012620206,0.3149325987379797,0.6270117410753908,0.3729882589246092,0.29232797679507716,0.7076720232049228,0.7353684584797934,0.2646315415202067,0.5137649896999938,0.4862350103000062,0.5763270981769301,0.42367290182306994,0.6261729635253385,0.3738270364746617,0.6946310392547621,0.3053689607452379,0.4814767607495381,0.518523239250462,0.8119062718147985,0.1880937281852015,0.47057227767152593,0.529427722328474,0.7295787930986254,0.27042120690137467,0.6467852777730166,0.35321472222698364,0.6482466692331402,0.3517533307668598,0.4170692359701322,0.5829307640298679,0.7492783032982595,0.25072169670174055,0.4764587333409285,0.5235412666590715,0.6288218581737774,0.3711781418262225,0.6644546030063341,0.3355453969936662,0.5111205250709525,0.4888794749290475,0.4145343014874668,0.5854656985125332,0.7777408035115893,0.22225919648841078,0.480606888568512,0.519393111431488,0.3427356928306178,0.6572643071693822,0.8143574115965978,0.18564258840340248,0.4552594682913921,0.5447405317086079,0.23312597800825824,0.7668740219917418,0.7143636740535073,0.2856363259464927,0.46094284085952,0.53905715914048,0.5110306278451859,0.4889693721548141
Honolulu County,15003000117,0.6868940864400062,0.3131059135599938,0.6243551603277941,0.3756448396722058,0.3060526140277189,0.6939473859722811,0.740841120837421,0.259158879162579,0.5159725919041916,0.48402740809580835,0.582119572568634,0.417880427431366,0.6512088209885595,0.3487911790114406,0.6950739647561452,0.30492603524385475,0.4785414451578183,0.5214585548421817,0.8142579397395262,0.18574206026047382,0.4758181462300218,0.5241818537699782,0.7345770997656612,0.2654229002343388,0.6553848616387357,0.3446151383612643,0.6498064865343882,0.3501935134656118,0.4253429115600549,0.5746570884399451,0.7569438385425682,0.24305616145743184,0.48339611115461567,0.5166038888453843,0.6312848504006188,0.3687151495993813,0.6815529565912367,0.3184470434087633,0.5100373556382208,0.4899626443617792,0.4323110455670862,0.5676889544329138,0.7882831164474081,0.21171688355259194,0.4815255015317571,0.5184744984682429,0.35524903360745524,0.6447509663925447,0.8098924226721926,0.1901075773278074,0.445335512295096,0.5546644877049041,0.22761876431390843,0.7723812356860915,0.7275774506818119,0.2724225493181881,0.4674321499169894,0.5325678500830107,0.5225456048480556,0.4774543951519445
Honolulu County,15003000118,0.6797614240426536,0.3202385759573464,0.6258066999231834,0.3741933000768166,0.2991524616091522,0.7008475383908478,0.7316536413087245,0.2683463586912756,0.5109913704562202,0.48900862954377977,0.5693657751671235,0.4306342248328763,0.6156503053647976,0.38434969463520247,0.6938465240255723,0.3061534759744276,0.4690870321163679,0.5309129678836322,0.7941291892496098,0.2058708107503901,0.47176947533790703,0.528230524662093,0.7175550035751517,0.2824449964248481,0.6401067112690062,0.35989328873099374,0.6515999944672213,0.3484000055327787,0.41978574643516453,0.5802142535648355,0.7427811078988382,0.2572188921011618,0.4830140646832589,0.5169859353167411,0.6172884375237764,0.3827115624762236,0.6700697766903663,0.32993022330963373,0.5160635157668826,0.4839364842331174,0.42299104037105123,0.5770089596289487,0.7814681855576494,0.21853181444235062,0.4820192645074747,0.5179807354925253,0.3388996721767478,0.661100327823252,0.8045289653207388,0.1954710346792612,0.45487663506504544,0.5451233649349545,0.23439944252472106,0.765600557475279,0.7303158793724215,0.2696841206275785,0.46850317996964147,0.5314968200303585,0.5199440078488781,0.4800559921511219
Honolulu County,15003000119,0.6887362947567012,0.3112637052432988,0.623271612429662,0.37672838757033794,0.30591682701086576,0.6940831729891342,0.7441158684872116,0.2558841315127885,0.5142068149680925,0.48579318503190766,0.5768992122218157,0.4231007877781843,0.6619058625199593,0.3380941374800407,0.6986349249559607,0.3013650750440393,0.4899729324007954,0.5100270675992046,0.8273756600410527,0.17262433995894733,0.4720774111261231,0.5279225888738771,0.7424906037268875,0.25750939627311253,0.6656764477915735,0.3343235522084265,0.6540375326959913,0.3459624673040087,0.4337758218971318,0.5662241781028682,0.7720822302327742,0.22791776976722578,0.4860619377307503,0.5139380622692499,0.6404505981761323,0.3595494018238677,0.708743183891353,0.291256816108647,0.502981963280151,0.49701803671984907,0.4414555977819824,0.5585444022180176,0.8363520487077192,0.1636479512922808,0.4816827389175307,0.5183172610824694,0.3907809237790301,0.6092190762209698,0.8097712256937154,0.19022877430628457,0.44947022143794285,0.5505297785620571,0.23959357283675367,0.7604064271632464,0.7661265621227402,0.23387343787725975,0.46905529432755866,0.5309447056724416,0.5371765123233336,0.46282348767666637
