county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_18_dem_men,vap_white.uss_18_rep_hug,vap_black.uss_18_dem_men,vap_black.uss_18_rep_hug,vap_hisp.uss_18_dem_men,vap_hisp.uss_18_rep_hug,vap_oth.uss_18_dem_men,vap_oth.uss_18_rep_hug,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_boo,vap_white.uss_20_rep_meh,vap_black.uss_20_dem_boo,vap_black.uss_20_rep_meh,vap_hisp.uss_20_dem_boo,vap_hisp.uss_20_rep_meh,vap_oth.uss_20_dem_boo,vap_oth.uss_20_rep_meh
Atlantic County,34001010201,0.34665336915515477,0.6533466308448452,0.9711596520836491,0.02884034791635089,0.9487300668819558,0.051269933118044134,0.8899725257819537,0.11002747421804628,0.27901652544941197,0.7209834745505881,0.9330189352558411,0.06698106474415894,0.8671734666561224,0.13282653334387767,0.6791335954386484,0.3208664045613516,0.5642002143570429,0.4357997856429571,0.9594429289321691,0.04055707106783088,0.9097513758459553,0.09024862415404471,0.88656046198111,0.11343953801889,0.5921842360805704,0.4078157639194297,0.9679046246055114,0.03209537539448861,0.9286994307491123,0.07130056925088767,0.9057949411458494,0.09420505885415062
Atlantic County,34001010202,0.3554905524028124,0.6445094475971876,0.9936153571019593,0.006384642898040741,0.9823114610368373,0.017688538963162723,0.9162356490152498,0.0837643509847502,0.2964847019464194,0.7035152980535806,0.9661132083586578,0.033886791641342263,0.8813255200242184,0.11867447997578165,0.6813859067865379,0.3186140932134622,0.4148536607712696,0.5851463392287304,0.9199798925876902,0.08002010741230986,0.7751379631140115,0.22486203688598844,0.6965498937443313,0.3034501062556687,0.4106823890460884,0.5893176109539117,0.9306594705726889,0.0693405294273111,0.8088678258086345,0.19113217419136552,0.6860842915715011,0.3139157084284989
Atlantic County,34001010203,0.3809348974272824,0.6190651025727175,0.9963972921925603,0.003602707807439543,0.9948395317767957,0.005160468223204304,0.8846799817248171,0.11532001827518296,0.30287502791990134,0.6971249720800986,0.9842167905202881,0.01578320947971175,0.9674875288335286,0.032512471166471386,0.7189867779870355,0.2810132220129646,0.41336097210310646,0.5866390278968935,0.8859779529410611,0.11402204705893883,0.8465912551572987,0.15340874484270128,0.6849535689375229,0.3150464310624771,0.41267395857705214,0.5873260414229479,0.89956042280923465,0.10043957719076518,0.870338537955228,0.12966146204477202,0.7009487510388669,0.29905124896113305
Atlantic County,34001010301,0.40599995799094346,0.5940000420090565,0.9968994679249531,0.0031005320750469296,0.9867445147010486,0.013255485298951559,0.9222315735393369,0.07776842646066308,0.3460253009638474,0.6539746990361526,0.9955644164668359,0.004435583533164084,0.966667979268319,0.0333320207316812,0.8150954597694604,0.1849045402305396,0.41081462830478815,0.5891853716952119,0.8100930868987916,0.1899069131012085,0.6797852348819342,0.320214765118066,0.6710263159709191,0.32897368402908084,0.40634863433955937,0.5936513656604406,0.8348858251292767,0.16511417487072333,0.698020032886906,0.30197996711309427,0.6865656352387185,0.31343436476128156
Atlantic County,34001010302,0.35951885662266175,0.6404811433773382,0.9660816170819989,0.03391838291800114,0.9704807702445228,0.029519229755477126,0.9052633119430623,0.09473668805693766,0.28980818468925873,0.7101918153107413,0.9364090042381008,0.06359099576189915,0.8816399223555643,0.11836007764443565,0.702152937700957,0.297847062299043,0.4367456014613178,0.5632543985386822,0.8733520481233197,0.1266479518766803,0.8652872985905017,0.13471270140949834,0.7960440112474996,0.20395598875250037,0.4352000113469439,0.5647999886530561,0.8961749592181456,0.10382504078185434,0.8964130052541254,0.10358699474587466,0.8180265137221983,0.18197348627780177
Atlantic County,34001010303,0.34517398502929375,0.6548260149707062,0.9920643837993693,0.00793561620063067,0.9801358027536334,0.019864197246366597,0.8850050411505642,0.11499495884943584,0.306739318741509,0.693260681258491,0.9861809439165027,0.013819056083497296,0.9369007178159166,0.0630992821840835,0.7359538491376258,0.26404615086237415,0.4113770664550951,0.5886229335449049,0.8386686319416085,0.1613313680583916,0.6729038119191055,0.32709618808089447,0.6686062463556814,0.33139375364431856,0.4086787581493002,0.5913212418506998,0.859543366909122,0.14045663309087802,0.6812848394529842,0.3187151605470157,0.6852662684976835,0.31473373150231654
Atlantic County,34001010304,0.4183215481424847,0.5816784518575153,0.9974225055238277,0.00257749447617227,0.9890435486362485,0.010956451363751356,0.9506393305512159,0.0493606694487841,0.31695247105059837,0.6830475289494017,0.9921410899987106,0.007858910001289379,0.9474550985119615,0.05254490148803835,0.8032504520837992,0.19674954791620083,0.40919196009416947,0.5908080399058305,0.8079661761218121,0.19203382387818796,0.6863327564159136,0.3136672435840862,0.6676613418999684,0.3323386581000316,0.40906056457498685,0.5909394354250131,0.8432035444704588,0.15679645552954122,0.6974803012309861,0.30251969876901363,0.672032130964106,0.32796786903589403
Atlantic County,34001010401,0.3129574664574146,0.6870425335425854,0.9173370542491921,0.08266294575080789,0.8562709028084035,0.14372909719159654,0.7097641144382965,0.2902358855617033,0.29587701820882634,0.7041229817911736,0.911901939978006,0.08809806002199405,0.8248251675816983,0.17517483241830167,0.5912094444163709,0.4087905555836289,0.4166294247108819,0.5833705752891181,0.8025643048222381,0.19743569517776197,0.8281625583331108,0.1718374416668892,0.7548897662326454,0.24511023376735463,0.4133429101562051,0.5866570898437949,0.8229032405498031,0.17709675945019687,0.8584863693869813,0.14151363061301872,0.7679039607184834,0.2320960392815163
Atlantic County,34001010402,0.3684425542203082,0.6315574457796919,0.9962138049364545,0.0037861950635454953,0.9839354301084515,0.016064569891548433,0.9184529810283939,0.08154701897160616,0.32677968027029064,0.6732203197297093,0.9938543031111765,0.00614569688882355,0.9563724552287665,0.04362754477123357,0.8060336118419423,0.1939663881580577,0.41250134883180395,0.587498651168196,0.8038221587703808,0.19617784122961926,0.6914480391766787,0.3085519608233213,0.6739691958091071,0.326030804190893,0.40983767711559393,0.5901623228844061,0.835427120254523,0.16457287974547696,0.6905744479970296,0.30942555200297045,0.6861625175039467,0.31383748249605325
Atlantic County,34001010403,0.31496762801379513,0.6850323719862049,0.9800125881226281,0.01998741187737184,0.9369861744292929,0.06301382557070717,0.8313606934376122,0.1686393065623878,0.29974265713137227,0.7002573428686277,0.9806134166133248,0.01938658338667522,0.9067526187524574,0.09324738124754264,0.7234307528864484,0.27656924711355163,0.4089176891838774,0.5910823108161226,0.8699436048617468,0.13005639513825318,0.6979190012646059,0.30208099873539407,0.6750313911438607,0.3249686088561394,0.4080370374434101,0.59196296255659,0.8806387232590916,0.11936127674090836,0.7292629546346358,0.27073704536536425,0.6834136995515554,0.31658630044844455
Atlantic County,34001010404,0.29826577768985096,0.701734222310149,0.9101332240358635,0.08986677596413645,0.9401334560925113,0.059866543907488676,0.8176319134356858,0.18236808656431422,0.29219570091602465,0.7078042990839754,0.9178799078548011,0.08212009214519883,0.8852392523146486,0.11476074768535142,0.730832204383501,0.2691677956164989,0.4579981976280255,0.5420018023719745,0.8493127499794826,0.15068725002051744,0.876817591671974,0.12318240832802597,0.8342452172433755,0.16575478275662442,0.4600080795387784,0.5399919204612216,0.864068934756167,0.13593106524383308,0.9011139720167265,0.09888602798327348,0.8555788929490088,0.1444211070509912
Atlantic County,34001010501,0.3018387453349042,0.6981612546650958,0.9101764172562878,0.08982358274371222,0.8703850159048478,0.12961498409515218,0.717653304925794,0.28234669507420596,0.286901703298106,0.713098296701894,0.9061990654314974,0.09380093456850264,0.8678416844321443,0.13215831556785573,0.6403816411844774,0.3596183588155226,0.4193731855315698,0.5806268144684301,0.8125999726508453,0.18740002734915473,0.8658538721183145,0.13414612788168545,0.7609398972974679,0.23906010270253214,0.41772464338966,0.58227535661034,0.8257391018236758,0.17426089817632412,0.8973859593358537,0.10261404066414628,0.7818173129445687,0.21818268705543134
Atlantic County,34001010502,0.2992988002037136,0.7007011997962864,0.9150405900321363,0.08495940996786362,0.8297017188708692,0.1702982811291308,0.6600424205745774,0.33995757942542254,0.2745180766530419,0.7254819233469582,0.9082326656338547,0.09176733436614526,0.7876449838427365,0.2123550161572635,0.5375689597141996,0.4624310402858004,0.4273999463238065,0.5726000536761935,0.8122020213005083,0.1877979786994917,0.867668116197866,0.132331883802134,0.8300778849392124,0.16992211506078755,0.42845912515670953,0.5715408748432904,0.8248411265624628,0.17515887343753725,0.9016893790917628,0.09831062090823714,0.8537642728729876,0.1462357271270124
Atlantic County,34001010601,0.2947975678624644,0.7052024321375355,0.9239190387775158,0.07608096122248421,0.9250537677991496,0.07494623220085045,0.8289337200148541,0.1710662799851459,0.26986888942611026,0.7301311105738898,0.9127807660833989,0.08721923391660111,0.840890482648621,0.15910951735137907,0.6316116516531588,0.3683883483468412,0.48894704999027394,0.5110529500097261,0.8434065384578138,0.15659346154218623,0.8886632402622839,0.11133675973771605,0.8649536123232516,0.13504638767674843,0.49732384073951014,0.5026761592604899,0.8609639109850573,0.1390360890149427,0.9147327779866916,0.08526722201330837,0.8855692459635175,0.11443075403648251
Atlantic County,34001010602,0.2811372081804906,0.7188627918195094,0.890436379979327,0.10956362002067299,0.8490352295327082,0.15096477046729184,0.7139206777920977,0.28607932220790233,0.2614648022465387,0.7385351977534613,0.8947710811597872,0.1052289188402128,0.822713192554778,0.17728680744522196,0.6027480805000077,0.3972519194999923,0.46953707688050705,0.530462923119493,0.8691768335253948,0.13082316647460518,0.9019021955895606,0.0980978044104393,0.844113553308853,0.15588644669114707,0.48680004870104926,0.5131999512989508,0.8956045098399967,0.10439549016000327,0.9225780876859417,0.07742191231405826,0.869994767566384,0.13000523243361597
Atlantic County,34001010603,0.3115414909729297,0.6884585090270703,0.9256987097292885,0.07430129027071153,0.9399233239509615,0.06007667604903857,0.8829923574689559,0.1170076425310441,0.28915768554311644,0.7108423144568836,0.9321999178047309,0.06780008219526916,0.879610340862546,0.12038965913745409,0.7235507102461224,0.2764492897538776,0.5054392476271501,0.49456075237284997,0.827893193198016,0.17210680680198404,0.8933203738221621,0.10667962617783791,0.8828207212965057,0.11717927870349436,0.5158607141271763,0.4841392858728237,0.8421775969053565,0.1578224030946434,0.9158117201015402,0.08418827989845983,0.8993191027943425,0.10068089720565754
Atlantic County,34001010604,0.3349941094964132,0.6650058905035866,0.9413502214523706,0.05864977854762941,0.9245168390074178,0.07548316099258229,0.8424334050580597,0.15756659494194028,0.2831322216414955,0.7168677783585045,0.9214525654037796,0.07854743459622035,0.8813085902213839,0.1186914097786162,0.7191787196823382,0.28082128031766185,0.6666439523280223,0.33335604767197763,0.8357375830378566,0.1642624169621434,0.8859581287289922,0.11404187127100782,0.8439905410652354,0.1560094589347646,0.6841159284030565,0.31588407159694337,0.8591852489785068,0.14081475102149318,0.909156107365031,0.09084389263496893,0.8699521287520227,0.1300478712479774
Atlantic County,34001015101,0.32137182340729015,0.6786281765927099,0.9238863464013807,0.07611365359861928,0.9143456775223154,0.08565432247768456,0.8228944060485889,0.17710559395141107,0.2920364238642626,0.7079635761357375,0.9233955489379978,0.07660445106200223,0.8794696128608467,0.12053038713915333,0.7127214780613883,0.2872785219386117,0.33941618024379916,0.6605838197562008,0.7982074018279944,0.20179259817200554,0.7227689789000084,0.2772310210999917,0.6785607248219137,0.3214392751780864,0.3242473942923643,0.6757526057076357,0.8191373339972049,0.1808626660027951,0.7434824848492187,0.25651751515078125,0.6846395774895593,0.3153604225104407
Atlantic County,34001015201,0.3533514311863595,0.6466485688136405,0.9304770235739244,0.06952297642607563,0.9071761407432407,0.09282385925675928,0.8299466993129897,0.1700533006870103,0.29182281872678806,0.7081771812732119,0.9131721591613172,0.08682784083868277,0.8785824951917396,0.12141750480826044,0.7151052650497332,0.28489473495026685,0.3705110832847248,0.6294889167152752,0.809031748610094,0.19096825138990609,0.7130962106753739,0.2869037893246262,0.6782617371672902,0.3217382628327098,0.35108767304142363,0.6489123269585764,0.8202033757732557,0.1797966242267442,0.7438827175464159,0.2561172824535841,0.678905190711941,0.32109480928805906
Atlantic County,34001015301,0.3535854475138765,0.6464145524861235,0.9282821712288992,0.07171782877110072,0.9232114222971486,0.07678857770285145,0.8294895840676498,0.17051041593235017,0.30532637158500336,0.6946736284149967,0.9207742625356852,0.07922573746431484,0.8830715030114394,0.11692849698856056,0.712541509951915,0.287458490048085,0.4118229610436676,0.5881770389563324,0.7973200037476014,0.20267999625239866,0.7234346559214466,0.2765653440785534,0.6860244009488121,0.3139755990511878,0.396031245682101,0.603968754317899,0.8110976500834186,0.18890234991658142,0.7484907355752602,0.25150926442473953,0.6890440426829324,0.31095595731706765
Atlantic County,34001015401,0.3495934596212128,0.650406540378787,0.9290892268477586,0.07091077315224134,0.9202757109707091,0.07972428902929089,0.8358060337759051,0.1641939662240949,0.2699743474881588,0.7300256525118409,0.9164594581514185,0.08354054184858152,0.8801652861335948,0.11983471386640526,0.7098978453220349,0.2901021546779651,0.39277383076929523,0.6072261692307045,0.8037075276847243,0.19629247231527566,0.7249361941629281,0.2750638058370719,0.6857643366332992,0.31423566336670083,0.4049910722448604,0.5950089277551396,0.8222104381645179,0.17778956183548214,0.7736794950484429,0.22632050495155712,0.7154285912485389,0.28457140875146086
Atlantic County,34001020001,0.19868981003359049,0.8013101899664096,0.9038418889489734,0.09615811105102655,0.82700070336748,0.17299929663251995,0.8043959025972435,0.19560409740275628,0.20652027456572022,0.7934797254342798,0.9221212120257937,0.07787878797420632,0.8225011399142691,0.17749886008573088,0.691549169059598,0.30845083094040204,0.33449785213309374,0.6655021478669063,0.7815399505391096,0.21846004946089037,0.6233602407102597,0.3766397592897403,0.6661220170036046,0.33387798299639543,0.3372066580821703,0.6627933419178297,0.7938571718504985,0.20614282814950144,0.6670616660062592,0.33293833399374084,0.6664538543091434,0.33354614569085644
Atlantic County,34001020002,0.20371441803032592,0.7962855819696741,0.8949336253119691,0.10506637468803096,0.7962827721595712,0.20371722784042873,0.8027474331538094,0.1972525668461907,0.20797247414859935,0.7920275258514007,0.899794432409884,0.10020556759011605,0.7940341333916167,0.2059658666083833,0.6901270354263136,0.30987296457368646,0.34670206817252075,0.6532979318274793,0.7944143079938315,0.20558569200616852,0.5895032771241375,0.4104967228758625,0.6707431970606547,0.3292568029393453,0.3420639837052953,0.6579360162947047,0.803692904371826,0.196307095628174,0.6467601575558465,0.3532398424441535,0.6791468298714088,0.32085317012859116
Atlantic County,34001025001,0.2337759295428829,0.766224070457117,0.9226320056490204,0.07736799435097959,0.8982508590799894,0.10174914092001063,0.8188371426704082,0.18116285732959184,0.2311496377466941,0.7688503622533059,0.9209095847110796,0.07909041528892037,0.8674903000417048,0.13250969995829515,0.702829587741476,0.297170412258524,0.33951009375904023,0.6604899062409598,0.7968118693394037,0.2031881306605963,0.6989913528730881,0.3010086471269119,0.675707624749909,0.32429237525009097,0.34929609690158,0.6507039030984201,0.803726290243024,0.19627370975697606,0.7309479724306712,0.26905202756932883,0.6904669488735734,0.30953305112642654
Atlantic County,34001025002,0.26593968679454794,0.7340603132054521,0.9283471615023072,0.07165283849769283,0.9147379832861532,0.08526201671384687,0.8187322197573912,0.1812677802426088,0.2621269453763574,0.7378730546236426,0.9149222443761974,0.08507775562380258,0.8657886958473685,0.1342113041526315,0.7113754083532925,0.2886245916467075,0.38175361913762135,0.6182463808623786,0.8028595513812914,0.1971404486187086,0.7074158191507427,0.2925841808492573,0.6884566793054211,0.31154332069457885,0.39211640245974494,0.6078835975402551,0.8212254766173139,0.1787745233826861,0.74050276264754,0.25949723735245994,0.6924938290958763,0.30750617090412363
Atlantic County,34001025003,0.3811905553728252,0.6188094446271748,0.9535007088367214,0.046499291163278604,0.9441789979505463,0.05582100204945369,0.8392961705248841,0.1607038294751158,0.34699087020759894,0.6530091297924011,0.9566209853394403,0.04337901466055976,0.9075849364264621,0.09241506357353796,0.7311366348441396,0.26886336515586035,0.2853469506809387,0.7146530493190613,0.58941135699818,0.41058864300181996,0.535739472660943,0.464260527339057,0.6458272698410821,0.3541727301589179,0.284349800902825,0.715650199097175,0.6297079732677786,0.37029202673222145,0.5401974106452525,0.45980258935474744,0.6473021943057081,0.3526978056942918
Atlantic County,34001025004,0.2914957633919634,0.7085042366080366,0.9195271689513652,0.08047283104863481,0.9242168817105411,0.07578311828945898,0.8295303948853816,0.17046960511461845,0.275213161588657,0.724786838411343,0.917152031929047,0.0828479680709529,0.876391224682849,0.12360877531715099,0.7091740044715822,0.29082599552841787,0.3465182976080734,0.6534817023919266,0.7975678893242303,0.20243211067576972,0.7111011598222533,0.28889884017774675,0.6685062753713827,0.3314937246286172,0.3570801530384724,0.6429198469615276,0.8107828419833395,0.18921715801666056,0.7252181016503371,0.2747818983496629,0.690046885372891,0.3099531146271089
Atlantic County,34001030101,0.31818378632833255,0.6818162136716674,0.9383942801126962,0.06160571988730381,0.9211814271798088,0.07881857282019125,0.8271954162373346,0.17280458376266536,0.32218406344183176,0.6778159365581682,0.9265783744936251,0.07342162550637492,0.8693241379529116,0.13067586204708836,0.7114802206359047,0.2885197793640954,0.3269128630932957,0.6730871369067043,0.8004948340045873,0.19950516599541265,0.7150417057072569,0.28495829429274305,0.6755678793679202,0.3244321206320799,0.31285157947890613,0.6871484205210938,0.8187637723604967,0.18123622763950326,0.7435764381363669,0.2564235618636332,0.6936254829191739,0.3063745170808261
Atlantic County,34001040001,0.32305617379880114,0.6769438262011986,0.9359047629735222,0.06409523702647786,0.9656379933367742,0.03436200666322578,0.8332672628574674,0.16673273714253256,0.2860056000347843,0.7139943999652155,0.9298811617967685,0.07011883820323145,0.8789699078704623,0.12103009212953772,0.7206926477397848,0.27930735226021525,0.5019271599471086,0.4980728400528912,0.8086647216624452,0.19133527833755484,0.7278362505084935,0.2721637494915065,0.6910375464959772,0.30896245350402285,0.5033515966005607,0.4966484033994393,0.8223359956667364,0.17766400433326357,0.7601853642240081,0.23981463577599188,0.7036210144156729,0.296378985584327
Atlantic County,34001040002,0.3009114720913894,0.6990885279086106,0.9227663185675249,0.07723368143247511,0.9257781532536898,0.07422184674631016,0.8234231655005523,0.1765768344994477,0.30863644238721333,0.6913635576127867,0.9259292522478454,0.07407074775215458,0.8824196519803476,0.11758034801965248,0.715677404982231,0.2843225950177691,0.4609451093707342,0.5390548906292658,0.8080812443669572,0.1919187556330429,0.7509511247358532,0.24904887526414676,0.697586300209216,0.30241369979078403,0.45031090552370556,0.5496890944762944,0.8272840681588232,0.17271593184117684,0.7776577229432974,0.22234227705670265,0.7075347430361021,0.2924652569638979
Atlantic County,34001040003,0.298988389685774,0.701011610314226,0.9207718459095819,0.07922815409041806,0.9171267622068553,0.08287323779314473,0.8264712417051034,0.17352875829489656,0.2536437381981536,0.7463562618018463,0.9175172855061626,0.08248271449383737,0.8694631451453467,0.1305368548546533,0.7007653926019114,0.29923460739808866,0.41547829517004053,0.5845217048299595,0.8017143602663738,0.19828563973362628,0.730352941184236,0.26964705881576406,0.6976415653279655,0.30235843467203455,0.41283402211755704,0.587165977882443,0.8210418615379008,0.17895813846209913,0.7490270437441259,0.2509729562558741,0.7041046520793671,0.29589534792063293
Atlantic County,34001040004,0.2655803714182878,0.7344196285817123,0.9213570534111273,0.0786429465888727,0.9186359963423933,0.08136400365760661,0.825363704059663,0.17463629594033703,0.2604986674615527,0.7395013325384473,0.9163725175547602,0.08362748244523974,0.8747517401746917,0.12524825982530835,0.7164497898853668,0.28355021011463327,0.4795536466685467,0.5204463533314533,0.8091703094713515,0.1908296905286485,0.7467012496257708,0.2532987503742292,0.6966074046331338,0.30339259536686625,0.4814319084740204,0.5185680915259796,0.8224227655054994,0.17757723449450055,0.7608661895692067,0.23913381043079332,0.7136405194910963,0.2863594805089037
Atlantic County,34001040005,0.33713442243234304,0.662865577567657,0.9341942135609257,0.06580578643907432,0.9240593374472308,0.07594066255276927,0.8320243862798891,0.16797561372011094,0.2787705752157734,0.7212294247842266,0.9266792920841469,0.0733207079158531,0.8756948093692408,0.12430519063075914,0.714393415282373,0.28560658471762707,0.4693321358121915,0.5306678641878084,0.8127388226626188,0.1872611773373813,0.7359877172913837,0.26401228270861626,0.6954678862050724,0.3045321137949276,0.4714206764662881,0.528579323533712,0.8190091696436458,0.18099083035635427,0.7700061787097688,0.2299938212902312,0.7140332361502552,0.28596676384974484
