county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.uss_18_dem_men,vap_white.uss_18_rep_hug,vap_black.uss_18_dem_men,vap_black.uss_18_rep_hug,vap_hisp.uss_18_dem_men,vap_hisp.uss_18_rep_hug,vap_asian.uss_18_dem_men,vap_asian.uss_18_rep_hug,vap_aian.uss_18_dem_men,vap_aian.uss_18_rep_hug,vap_oth_b.uss_18_dem_men,vap_oth_b.uss_18_rep_hug,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_white.uss_20_dem_boo,vap_white.uss_20_rep_meh,vap_black.uss_20_dem_boo,vap_black.uss_20_rep_meh,vap_hisp.uss_20_dem_boo,vap_hisp.uss_20_rep_meh,vap_asian.uss_20_dem_boo,vap_asian.uss_20_rep_meh,vap_aian.uss_20_dem_boo,vap_aian.uss_20_rep_meh,vap_oth_b.uss_20_dem_boo,vap_oth_b.uss_20_rep_meh,vap_white.pre_24_dem_har,vap_white.pre_24_rep_tru,vap_black.pre_24_dem_har,vap_black.pre_24_rep_tru,vap_hisp.pre_24_dem_har,vap_hisp.pre_24_rep_tru,vap_asian.pre_24_dem_har,vap_asian.pre_24_rep_tru,vap_aian.pre_24_dem_har,vap_aian.pre_24_rep_tru,vap_oth_b.pre_24_dem_har,vap_oth_b.pre_24_rep_tru
Atlantic County,34001065007,0.1817015263230342,0.8182984736769658,0.927711079060068,0.07228892093993197,0.8565899390247136,0.1434100609752864,0.7359925254091965,0.26400747459080354,0.55304874563816675,0.4469512543618333,0.8331694558448839,0.16683054415511614,0.18227753488596848,0.8177224651140316,0.9250136423672644,0.0749863576327356,0.8351811412506187,0.16481885874938126,0.6270608489289827,0.37293915107101727,0.5704727928122981,0.4295272071877019,0.7157601386400197,0.2842398613599802,0.30302408660226265,0.6969759133977373,0.8102399712545105,0.18976002874548947,0.615186013945941,0.384813986054059,0.6807026077619075,0.3192973922380925,0.4946892721684278,0.5053107278315723,0.4816748773062059,0.518325122693794,0.315490981994245,0.684509018005755,0.8346817803850579,0.16531821961494206,0.605180641561143,0.3948193584388569,0.7142187159676051,0.2857812840323949,0.4822903416347437,0.5177096583652563,0.5238882836046839,0.4761117163953161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001070101,0.4457001045547646,0.5542998954452354,0.9359816446299326,0.06401835537006734,0.9246091393736882,0.0753908606263118,0.7666402394625575,0.2333597605374425,0.5564093124796591,0.4435906875203409,0.8500595913023273,0.14994040869767272,0.3427869697603072,0.6572130302396928,0.922971048930527,0.07702895106947305,0.8952279362816328,0.1047720637183672,0.6537424143967169,0.3462575856032831,0.5714582340862494,0.42854176591375054,0.7413833035773327,0.25861669642266727,0.4342809485861608,0.5657190514138393,0.8138393800291766,0.1861606199708234,0.7440976352409334,0.2559023647590666,0.6922638501345776,0.3077361498654222,0.499054569042217,0.500945430957783,0.5061800984222437,0.4938199015777564,0.4307482958714509,0.5692517041285491,0.8443762725069319,0.15562372749306813,0.7254866453046903,0.27451335469530974,0.7276783151108548,0.2723216848891452,0.4815691949868474,0.5184308050131525,0.5421311584052346,0.45786884159476543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001070102,0.346971683193021,0.6530283168069791,0.9441799657119668,0.0558200342880332,0.92828489516076,0.07171510483924008,0.7487300446375236,0.2512699553624764,0.5548289627968546,0.4451710372031454,0.8415290062805647,0.15847099371943524,0.32305130319945996,0.6769486968005403,0.927161505187032,0.07283849481296811,0.8949909431134931,0.10500905688650684,0.6427794475897904,0.3572205524102095,0.5685643035567454,0.4314356964432547,0.7323079556527803,0.26769204434721977,0.4537085952619165,0.5462914047380838,0.8108246648802132,0.1891753351197867,0.7478273525513851,0.2521726474486149,0.6882508606521743,0.3117491393478257,0.4993053392492125,0.5006946607507876,0.49863083435689415,0.5013691656431059,0.4474312523119678,0.5525687476880324,0.8383404196994476,0.1616595803005524,0.7359511055108979,0.26404889448910207,0.719100983193723,0.28089901680627705,0.4752440777712517,0.5247559222287482,0.5381822571383904,0.4618177428616096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001070201,0.3740349539017115,0.6259650460982885,0.930426792896552,0.06957320710344803,0.9283976891642052,0.07160231083579484,0.7619864118533033,0.23801358814669676,0.5473898259764475,0.4526101740235525,0.8455260459360892,0.15447395406391085,0.3376694038836903,0.6623305961163097,0.9239371360810388,0.0760628639189611,0.9008888015734342,0.0991111984265658,0.6436531449752224,0.3563468550247776,0.5661349164060475,0.4338650835939525,0.7397224542906314,0.2602775457093686,0.4512806675415309,0.548719332458469,0.8125992702438268,0.1874007297561731,0.7445777854408699,0.25542221455913,0.6936869100492526,0.30631308995074735,0.5003489430091638,0.4996510569908362,0.4994690792253136,0.5005309207746863,0.4296152095028755,0.5703847904971244,0.8378926771230223,0.16210732287697768,0.7278134426317491,0.272186557368251,0.7229411284238174,0.27705887157618253,0.4808999069890588,0.5191000930109412,0.5353491581826235,0.4646508418173765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001070202,0.33145121765648217,0.6685487823435178,0.9321346231716302,0.0678653768283698,0.9299164957746712,0.07008350422532887,0.7475708249331252,0.2524291750668748,0.5550870994381205,0.44491290056187954,0.8421035164072759,0.15789648359272396,0.3216893551666799,0.67831064483332,0.9207272825367838,0.07927271746321621,0.8955299081050124,0.10447009189498756,0.6411049227517034,0.3588950772482966,0.570816302079309,0.429183697920691,0.7349570954174789,0.2650429045825209,0.4572126167308377,0.5427873832691621,0.8114007578686561,0.1885992421313439,0.7503628159102549,0.24963718408974508,0.6863290736146367,0.31367092638536337,0.4939712025522816,0.5060287974477184,0.49506135617022207,0.5049386438297777,0.43500625616540584,0.5649937438345939,0.8304667910894509,0.16953320891054907,0.7255773558475863,0.2744226441524137,0.7144619097970304,0.28553809020296955,0.4811551819443449,0.5188448180556551,0.5386189832333652,0.4613810167666345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001070203,0.3933747287082962,0.6066252712917035,0.928076128623427,0.07192387137657291,0.9316360837222322,0.06836391627776786,0.7544545729548162,0.2455454270451838,0.544686193878788,0.455313806121212,0.851566652865768,0.14843334713423192,0.36144215991741846,0.6385578400825813,0.926358766472862,0.07364123352713789,0.8964358014240595,0.10356419857594042,0.6465183131316454,0.3534816868683546,0.5672107533192774,0.4327892466807226,0.7431339504846537,0.2568660495153463,0.45346403116796624,0.5465359688320336,0.8189833289915133,0.18101667100848676,0.7598471298552891,0.24015287014471084,0.7007765418813814,0.2992234581186186,0.4950679993884921,0.5049320006115079,0.49991072914030327,0.5000892708596967,0.433837887389984,0.566162112610016,0.8380560610742184,0.1619439389257816,0.7295699157624091,0.2704300842375909,0.7247187977139797,0.27528120228602027,0.479475225290438,0.520524774709562,0.538685786609824,0.461314213390176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001075001,0.3567046732805375,0.6432953267194624,0.9286810275040398,0.07131897249596024,0.9273318524705448,0.07266814752945515,0.7469390327433937,0.25306096725660626,0.5525960725350331,0.44740392746496693,0.8437476255418883,0.15625237445811163,0.2814912301670003,0.7185087698329997,0.9181751277370628,0.08182487226293733,0.898466637212706,0.101533362787294,0.6353607906993602,0.3646392093006398,0.5676323411662229,0.43236765883377715,0.73373828216807,0.2662617178319299,0.4079592702113649,0.5920407297886351,0.812331874285949,0.18766812571405095,0.7408607765460188,0.2591392234539812,0.6838121054563226,0.31618789454367735,0.4963800271155436,0.5036199728844564,0.4974468318942177,0.5025531681057823,0.38342883262946886,0.6165711673705312,0.8376096950393883,0.1623903049606117,0.7248876605555158,0.27511233944448416,0.7145212811511907,0.2854787188488092,0.4832736342231869,0.5167263657768131,0.5410621070967241,0.458937892903276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001080001,0.5119473687245487,0.48805263127545134,0.931259529569872,0.06874047043012801,0.9316520196206524,0.06834798037934753,0.7529245066913491,0.2470754933086508,0.5498347319266865,0.45016526807331353,0.8444783482761388,0.155521651723861,0.4426379441087447,0.5573620558912553,0.9256893705741384,0.07431062942586159,0.8998843659397343,0.10011563406026572,0.6503228977951584,0.34967710220484166,0.5659710182917266,0.4340289817082734,0.7417420122213041,0.2582579877786959,0.4794863871155774,0.5205136128844225,0.8112258745799774,0.1887741254200226,0.7432581955493092,0.25674180445069084,0.6925747661083391,0.30742523389166093,0.5016882410972167,0.4983117589027834,0.5043933573958016,0.49560664260419823,0.4793256683454036,0.5206743316545964,0.8413798754685211,0.15862012453147892,0.7318038750737056,0.2681961249262944,0.7244439942142114,0.27555600578578865,0.4766972612267883,0.5233027387732117,0.5341524494750329,0.465847550524967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001080002,0.44775257978131666,0.5522474202186833,0.9360877302873438,0.0639122697126562,0.920407971565286,0.07959202843471398,0.741580566394718,0.258419433605282,0.5512602596299978,0.44873974037000225,0.8438950248747072,0.15610497512529276,0.4027650496623432,0.5972349503376568,0.9224533170563348,0.07754668294366521,0.9010974478301538,0.09890255216984624,0.6383333809048896,0.3616666190951104,0.5690312019840997,0.43096879801590027,0.7381206579544594,0.26187934204554064,0.4782774993136001,0.5217225006863999,0.8178736603750805,0.18212633962491953,0.7480795767292076,0.25192042327079245,0.6884838638379344,0.3115161361620657,0.5016173755104694,0.4983826244895307,0.5059719935357107,0.4940280064642894,0.48012666510417307,0.5198733348958269,0.8372580544042547,0.16274194559574529,0.7262961388463484,0.2737038611536517,0.7200181160943547,0.27998188390564527,0.486233939438225,0.513766060561775,0.5389903704442691,0.46100962955573094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001080003,0.4714312936907461,0.5285687063092539,0.9289760107677992,0.0710239892322004,0.9374463672930088,0.0625536327069911,0.7492649154049777,0.2507350845950223,0.5505583485617936,0.4494416514382063,0.8429816701729514,0.1570183298270488,0.4382682938060156,0.5617317061939844,0.931076746482158,0.06892325351784177,0.9007415166794124,0.09925848332058768,0.6387234419028673,0.36127655809713266,0.5688820422816038,0.431117957718396,0.7399376163782874,0.2600623836217128,0.4794202532060968,0.5205797467939033,0.8119041209192782,0.18809587908072176,0.7500995288031462,0.24990047119685377,0.6943436392008604,0.3056563607991396,0.5048431585201676,0.4951568414798322,0.5003200520316178,0.4996799479683825,0.4804958670100598,0.5195041329899401,0.8417373126958418,0.158262687304158,0.7333007816102138,0.2666992183897862,0.7128050767571762,0.2871949232428238,0.48097819889562177,0.5190218011043782,0.5387755227652758,0.4612244772347244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001080004,0.3950844393054617,0.6049155606945382,0.9206400991483534,0.0793599008516466,0.9457937158192912,0.05420628418070881,0.7512044168034279,0.2487955831965721,0.5540529390593872,0.4459470609406126,0.8468178624675957,0.15318213753240426,0.3480476274329116,0.6519523725670884,0.930566543740163,0.069433456259837,0.8983540548931975,0.10164594510680248,0.6459869526115753,0.35401304738842465,0.5682983945363665,0.43170160546363345,0.7437873519903555,0.25621264800964455,0.4735014926896543,0.5264985073103458,0.8071945044427773,0.19280549555722265,0.7488821843391545,0.25111781566084546,0.6838632558126407,0.31613674418735926,0.5023441884355507,0.497655811564449,0.5013486871247856,0.4986513128752144,0.4701739530379784,0.5298260469620215,0.8313625039269062,0.1686374960730938,0.7300335815185797,0.26996641848142033,0.7180609002016342,0.2819390997983656,0.47809683571718553,0.5219031642828142,0.5376725577174377,0.46232744228256223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001085101,0.29822372361348315,0.7017762763865169,0.9238336138025814,0.07616638619741853,0.942322717261457,0.05767728273854298,0.7481074016315522,0.2518925983684478,0.5531179221188365,0.4468820778811635,0.8430410133774839,0.15695898662251606,0.26414652899947544,0.7358534710005246,0.9167638928934458,0.08323610710655412,0.9124898044331796,0.08751019556682041,0.6386361473498863,0.3613638526501137,0.5657731864995583,0.43422681350044173,0.724508072412129,0.275491927587871,0.30176885096695016,0.6982311490330498,0.7746892904500152,0.22531070954998483,0.4370448477562635,0.5629551522437365,0.6815370583858381,0.31846294161416183,0.5011520418758874,0.49884795812411264,0.4651322691743096,0.5348677308256904,0.3085712984762111,0.6914287015237889,0.8047322742769988,0.1952677257230012,0.4038797542530224,0.5961202457469776,0.7068529602343101,0.29314703976568984,0.484004074679562,0.515995925320438,0.49811703370742616,0.5018829662925739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001085201,0.27237619521268686,0.7276238047873131,0.9279311207681776,0.07206887923182219,0.9211453366586652,0.0788546633413348,0.7475276020360649,0.25247239796393506,0.5560177558659772,0.4439822441340227,0.8431510767124244,0.15684892328757566,0.23184018042090324,0.7681598195790967,0.9224445198865306,0.0775554801134691,0.8858776502338239,0.11412234976617612,0.6379830766122693,0.3620169233877307,0.568038008051745,0.43196199194825496,0.724195089536495,0.275804910463505,0.3314630500816085,0.6685369499183913,0.8094854909960963,0.19051450900390343,0.7136216178990793,0.28637838210092065,0.6803437862196943,0.31965621378030573,0.49979210956859543,0.5002078904314046,0.4869549759336918,0.5130450240663081,0.32882453368399844,0.6711754663160016,0.8286380116521658,0.17136198834783423,0.6919199904557204,0.3080800095442796,0.7177183181263934,0.2822816818736065,0.4808362192479264,0.5191637807520736,0.5302501681307736,0.4697498318692264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001085301,0.2194940043698468,0.7805059956301532,0.9293352928679096,0.07066470713209036,0.916031238598769,0.08396876140123094,0.7477161632266823,0.25228383677331767,0.5525079496830785,0.4474920503169215,0.8418494963238553,0.15815050367614472,0.23694520661508983,0.7630547933849101,0.9587502451840688,0.04124975481593136,0.8817201932447185,0.11827980675528144,0.6397332962428911,0.3602667037571089,0.5683013263092511,0.4316986736907488,0.7282064463143676,0.27179355368563246,0.3394855427545479,0.6605144572454521,0.8043127920271623,0.19568720797283765,0.7223354808893548,0.2776645191106451,0.6869370400125901,0.3130629599874098,0.4994776814657041,0.500522318534296,0.4888057376783253,0.5111942623216748,0.3405029896062878,0.6594970103937122,0.8362885575695317,0.1637114424304683,0.7110529125890467,0.2889470874109533,0.7083081460483222,0.2916918539516779,0.4819364260437406,0.5180635739562595,0.5312488020692037,0.46875119793079634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic County,34001090101,0.3965040365313035,0.6034959634686965,0.9302085524861722,0.06979144751382776,0.9306906256828992,0.06930937431710084,0.7589030169453941,0.24109698305460583,0.5452496165420444,0.45475038345795565,0.8465576838357721,0.1534423161642279,0.3904262259695835,0.6095737740304166,0.9229037983619748,0.07709620163802505,0.9030461121993044,0.09695388780069572,0.6478365617170619,0.35216343828293806,0.5685990817160027,0.4314009182839973,0.7396015658946978,0.26039843410530217,0.46003519499364287,0.5399648050063571,0.812957552815041,0.1870424471849588,0.7452701512872396,0.2547298487127604,0.6945821740129539,0.30541782598704614,0.5000258672190386,0.4999741327809614,0.4968756717014358,0.5031243282985642,0.4651075152835807,0.5348924847164194,0.8472299367110547,0.15277006328894532,0.7356936209660857,0.26430637903391424,0.7231078026428093,0.2768921973571907,0.4840391988184991,0.5159608011815009,0.5400990767240126,0.45990092327598736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
