county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_mur,vap_white.uss_16_dem_met,vap_black.uss_16_rep_mur,vap_black.uss_16_dem_met,vap_hisp.uss_16_rep_mur,vap_hisp.uss_16_dem_met,vap_oth.uss_16_rep_mur,vap_oth.uss_16_dem_met,vap_white.gov_18_rep_dun,vap_white.gov_18_dem_beg,vap_black.gov_18_rep_dun,vap_black.gov_18_dem_beg,vap_hisp.gov_18_rep_dun,vap_hisp.gov_18_dem_beg,vap_oth.gov_18_rep_dun,vap_oth.gov_18_dem_beg,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_sul,vap_white.uss_20_dem_gro,vap_black.uss_20_rep_sul,vap_black.uss_20_dem_gro,vap_hisp.uss_20_rep_sul,vap_hisp.uss_20_dem_gro,vap_oth.uss_20_rep_sul,vap_oth.uss_20_dem_gro
3,0202021-625,0.5370800107751965,0.4629199892248035,0.49675778770008144,0.5032422122999186,0.6806435497178519,0.31935645028214815,0.18646964642616898,0.813530353573831,0.9363123057164683,0.06368769428353169,0.34928992313574964,0.6507100768642504,0.4412737068401503,0.5587262931598497,0.5329851972695676,0.46701480273043233,0.4721092264243204,0.5278907735756796,0.49438272388295795,0.5056172761170421,0.6155475182307356,0.38445248176926433,0.17773032450212234,0.8222696754978777,0.49718975621327205,0.502810243786728,0.4810256671244227,0.5189743328755774,0.6095845314449921,0.3904154685550079,0.11249754741556711,0.8875024525844328,0.5525704248235794,0.4474295751764206,0.36886655543840113,0.6311334445615988,0.5572378484623337,0.4427621515376663,0.10599986423097574,0.8940001357690243
3,0202021-630,0.5340156628374986,0.4659843371625015,0.49490869378899716,0.5050913062110026,0.6762827260957077,0.3237172739042923,0.19019635895712245,0.8098036410428776,0.848495982096004,0.15150401790399604,0.3278844135459922,0.6721155864540076,0.4001016211061496,0.5998983788938504,0.44557865533725083,0.5544213446627492,0.4559785451397326,0.5440214548602673,0.49452270298708023,0.5054772970129195,0.6107200154228607,0.38927998457713925,0.1678618619427447,0.8321381380572553,0.45023511077218725,0.5497648892278127,0.4754839861162708,0.5245160138837289,0.5837215057120424,0.41627849428795755,0.10515825174186741,0.8948417482581326,0.4488814477939336,0.5511185522060664,0.34972712612532286,0.6502728738746769,0.529827268191436,0.47017273180856395,0.09391574013755517,0.9060842598624448
3,0202021-635,0.5168233336971887,0.4831766663028113,0.5023856076450689,0.49761439235493116,0.6701644629099686,0.32983553709003144,0.16404599671530035,0.8359540032846997,0.9272425425526065,0.07275745744739344,0.347875950529976,0.652124049470024,0.4428921154426793,0.5571078845573207,0.5315572868096377,0.4684427131903624,0.4923116497468991,0.5076883502531009,0.4949341715060314,0.5050658284939686,0.6230119526107217,0.37698804738927827,0.15991649871364688,0.8400835012863531,0.4836798900661236,0.5163201099338764,0.4785485346256007,0.5214514653743991,0.6086187733543968,0.39138122664560315,0.10721632562938538,0.8927836743706147,0.5666646458086192,0.43333535419138075,0.3680515751438271,0.6319484248561726,0.5710357845379164,0.4289642154620836,0.10536713811006489,0.8946328618899351
3,0202022-640,0.7855628955552689,0.21443710444473107,0.5234935776712617,0.47650642232873835,0.7339279625207951,0.266072037479205,0.32845813867639556,0.6715418613236045,0.9572065933973821,0.04279340660261791,0.3666162855563121,0.6333837144436879,0.5026434667904809,0.4973565332095191,0.6752324467014786,0.32476755329852136,0.7092885822089209,0.2907114177910792,0.5197715437009028,0.48022845629909716,0.6775384998246697,0.3224615001753303,0.28153457638418733,0.7184654236158127,0.6872959322933102,0.3127040677066898,0.49894607008443387,0.5010539299155662,0.651426249715035,0.3485737502849649,0.1671528090214066,0.8328471909785934,0.7664674387725933,0.2335325612274067,0.38701070678042326,0.6129892932195767,0.6197172053637967,0.3802827946362033,0.16786204598938254,0.8321379540106174
3,0202022-645,0.6954549670800831,0.3045450329199168,0.5093340179961042,0.4906659820038958,0.6868858734150898,0.31311412658491017,0.21888755861926124,0.7811124413807388,0.9764075671235415,0.023592432876458524,0.37413654548648045,0.6258634545135195,0.4951072385914729,0.5048927614085271,0.672427938144023,0.3275720618559769,0.6435133907290628,0.35648660927093717,0.5035052106991592,0.4964947893008408,0.6248662139098526,0.3751337860901473,0.21887117184984606,0.7811288281501539,0.7057172215174172,0.2942827784825827,0.49600561692461564,0.5039943830753844,0.640675806098618,0.3593241939013821,0.15069926438383058,0.8493007356161695,0.798686324429434,0.20131367557056604,0.38475995151312625,0.6152400484868737,0.6008684150858374,0.39913158491416256,0.1579773074896385,0.8420226925103615
3,0202022-650,0.7406502808191217,0.25934971918087835,0.5207787451665747,0.47922125483342526,0.7057286046620698,0.2942713953379302,0.26637556104956883,0.7336244389504312,0.9526182692935132,0.04738173070648681,0.3663649302828547,0.6336350697171453,0.46829971184520097,0.531700288154799,0.6670017983553578,0.3329982016446423,0.7280072491454634,0.27199275085453656,0.5260155934956374,0.47398440650436263,0.6643071099300278,0.3356928900699722,0.34651231728871174,0.6534876827112882,0.7164132353918573,0.28358676460814264,0.50658818910626,0.49341181089374003,0.6559198234457457,0.3440801765542542,0.17217628642992347,0.8278237135700766,0.7524075011787691,0.2475924988212309,0.3796863623398154,0.6203136376601845,0.601561276587612,0.39843872341238795,0.16858281511815681,0.8314171848818432
3,0202022-655,0.74428301320184,0.25571698679816,0.5168216137451558,0.48317838625484416,0.7153630245025241,0.28463697549747596,0.25636301726061717,0.7436369827393828,0.9358782556288285,0.06412174437117146,0.3494085292125207,0.650591470787479,0.45386046787359985,0.5461395321264002,0.5685385657535622,0.4314614342464378,0.6739559763184326,0.32604402368156743,0.5096535088593612,0.4903464911406387,0.6497423093671154,0.35025769063288464,0.2520285806042456,0.7479714193957544,0.642716020698763,0.357283979301237,0.48810078952615915,0.5118992104738406,0.6293913034772624,0.37060869652273765,0.1317650745374453,0.8682349254625548,0.6714015905511869,0.3285984094488131,0.35178830454666404,0.648211695453336,0.5908635735640899,0.40913642643591014,0.11850148470110966,0.8814985152988903
3,0202022-660,0.6112104621145789,0.3887895378854209,0.5039905886772252,0.49600941132277476,0.6878802360310136,0.31211976396898644,0.2121992694018295,0.7878007305981705,0.9625624569095756,0.037437543090424255,0.3553708960561656,0.6446291039438344,0.4704482489651434,0.5295517510348565,0.5842471260801071,0.41575287391989296,0.5938760658957525,0.40612393410424735,0.5040043549231671,0.49599564507683286,0.6381164852398042,0.36188351476019576,0.21684285122128133,0.7831571487787187,0.6121128371671157,0.3878871628328843,0.4854166479309566,0.5145833520690434,0.625585495165444,0.37441450483455596,0.1433502478267409,0.8566497521732591,0.6862683360476929,0.3137316639523071,0.3643609564160925,0.6356390435839074,0.5865456635132572,0.41345433648674285,0.13375974975781088,0.8662402502421889
3,0202022-665,0.6908291169334456,0.3091708830665543,0.5042519953505811,0.49574800464941887,0.6893033900235261,0.3106966099764739,0.21676170147856755,0.7832382985214325,0.9160456002291593,0.08395439977084075,0.34464072304130794,0.655359276958692,0.43512397842008355,0.5648760215799165,0.4963389016539549,0.5036610983460451,0.6546958985404121,0.3453041014595879,0.5072394827572158,0.4927605172427843,0.635425391555801,0.364574608444199,0.23742263025790838,0.7625773697420917,0.6559806624922456,0.34401933750775443,0.49629645100965347,0.5037035489903465,0.645743853672166,0.354256146327834,0.1614742171045156,0.8385257828954844,0.6926265249199776,0.3073734750800225,0.3723482596961588,0.6276517403038412,0.5856701952882113,0.4143298047117887,0.12548142306855795,0.8745185769314421
3,0202022-670,0.6656511805328214,0.33434881946717865,0.5020616004967742,0.4979383995032258,0.6953408148399151,0.30465918516008494,0.22009291063154107,0.779907089368459,0.9518467206584018,0.04815327934159818,0.3508208910900497,0.6491791089099503,0.4534829283666336,0.5465170716333664,0.5706580338500844,0.4293419661499156,0.6679125920979381,0.332087407902062,0.5059736740286365,0.4940263259713636,0.6343020191025746,0.36569798089742545,0.2254551717298457,0.774544828270154,0.6152613336872498,0.3847386663127502,0.4949481242763746,0.5050518757236254,0.6364377870160404,0.3635622129839596,0.13826643124530938,0.8617335687546904,0.7347696249348156,0.2652303750651845,0.37332965849694205,0.626670341503058,0.5965646342196497,0.4034353657803503,0.14603188668845055,0.8539681133115492
3,0202023-735,0.7076794981810332,0.29232050181896685,0.5154512217556211,0.4845487782443789,0.7037822332942323,0.29621776670576766,0.25017291429143645,0.7498270857085635,0.9372036674196993,0.06279633258030069,0.35736934735096415,0.6426306526490358,0.47245281086990765,0.5275471891300924,0.6205775206876292,0.3794224793123708,0.6466371637299548,0.3533628362700451,0.5063745743307783,0.4936254256692217,0.6455932605594741,0.3544067394405259,0.22881847906992986,0.7711815209300699,0.7217221553045081,0.2782778446954919,0.5032897200986896,0.4967102799013105,0.6785736330343889,0.3214263669656111,0.20901284842290566,0.7909871515770943,0.7461275076219182,0.2538724923780818,0.3769861598366047,0.6230138401633952,0.6105433657687993,0.38945663423120075,0.15647813668747998,0.84352186331252
3,0202023-740,0.6553056354447672,0.3446943645552328,0.5074799743558425,0.4925200256441576,0.6918560292375917,0.3081439707624083,0.21874000964672077,0.7812599903532792,0.9195926049956967,0.08040739500430331,0.3388094227188683,0.6611905772811316,0.4220895217931871,0.5779104782068128,0.50014033787901635,0.49985966212098365,0.6052277749170348,0.3947722250829652,0.5026282192885496,0.49737178071145044,0.6375868884497884,0.36241311155021166,0.2083009344790334,0.7916990655209666,0.614834860108387,0.38516513989161305,0.48846375296586475,0.511536247034135,0.6342167061054206,0.36578329389457936,0.129608098222114,0.8703919017778861,0.6383987484679406,0.36160125153205935,0.3714111117500129,0.6285888882499869,0.5813705341179359,0.4186294658820641,0.11554625290852336,0.8844537470914766
3,0202023-745,0.7107864488823704,0.2892135511176296,0.5175474062315158,0.4824525937684839,0.7059253160427004,0.29407468395729963,0.2550249642108348,0.7449750357891652,0.9383943527370087,0.06160564726299131,0.3655367772725979,0.6344632227274019,0.474625196758781,0.525374803241219,0.6210800460623107,0.37891995393768935,0.6731643816741397,0.3268356183258603,0.5229082857140582,0.47709171428594155,0.6574988487969617,0.34250115120303826,0.246750913720826,0.753249086279174,0.726251686918707,0.27374831308129305,0.5292954620768459,0.47070453792315414,0.6873376443744008,0.3126623556255992,0.22130782747718472,0.7786921725228153,0.7606157598820934,0.23938424011790665,0.39859660102222066,0.6014033989777792,0.6249025100765893,0.37509748992341074,0.17406929194883014,0.8259307080511699
3,0202023-750,0.7364997485422785,0.2635002514577215,0.5102170058579569,0.4897829941420431,0.7050230960735835,0.2949769039264165,0.25155103515708005,0.74844896484292,0.9230729323510979,0.07692706764890211,0.34513680044934564,0.6548631995506543,0.4477551703254284,0.5522448296745716,0.5148127642816891,0.48518723571831085,0.6557526366188127,0.34424736338118733,0.5085974082413672,0.49140259175863277,0.6410379916915508,0.3589620083084492,0.23210146558477274,0.7678985344152273,0.6911027499202246,0.3088972500797755,0.49797174694460355,0.5020282530553964,0.65250693565939,0.34749306434061,0.156402623838147,0.843597376161853,0.7492867669614836,0.25071323303851645,0.3812981303552624,0.6187018696447376,0.5985374828446045,0.4014625171553955,0.16431685794035453,0.8356831420596454
