county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_she,vap_white.uss_16_dem_cru,vap_black.uss_16_rep_she,vap_black.uss_16_dem_cru,vap_hisp.uss_16_rep_she,vap_hisp.uss_16_dem_cru,vap_oth.uss_16_rep_she,vap_oth.uss_16_dem_cru,vap_white.gov_18_rep_ive,vap_white.gov_18_dem_mad,vap_black.gov_18_rep_ive,vap_black.gov_18_dem_mad,vap_hisp.gov_18_rep_ive,vap_hisp.gov_18_dem_mad,vap_oth.gov_18_rep_ive,vap_oth.gov_18_dem_mad,vap_white.atg_18_rep_mar,vap_white.atg_18_dem_sie,vap_black.atg_18_rep_mar,vap_black.atg_18_dem_sie,vap_hisp.atg_18_rep_mar,vap_hisp.atg_18_dem_sie,vap_oth.atg_18_rep_mar,vap_oth.atg_18_dem_sie,vap_white.sos_18_rep_mer,vap_white.sos_18_dem_mil,vap_black.sos_18_rep_mer,vap_black.sos_18_dem_mil,vap_hisp.sos_18_rep_mer,vap_hisp.sos_18_dem_mil,vap_oth.sos_18_rep_mer,vap_oth.sos_18_dem_mil,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_tub,vap_white.uss_20_dem_jon,vap_black.uss_20_rep_tub,vap_black.uss_20_dem_jon,vap_hisp.uss_20_rep_tub,vap_hisp.uss_20_dem_jon,vap_oth.uss_20_rep_tub,vap_oth.uss_20_dem_jon
Autauga County,01001000011,0.9083155915412419,0.09168440845875812,0.04605578234973242,0.9539442176502676,0.40372208560453965,0.5962779143954603,0.4281858888003664,0.5718141111996337,0.9201840003491196,0.07981599965088035,0.05414091172629032,0.9458590882737097,0.44852742235693,0.55147257764307,0.3913029809963694,0.6086970190036306,0.8691183127607989,0.1308816872392011,0.12885761870204848,0.8711423812979515,0.4578141002881615,0.5421858997118385,0.4271439991609048,0.5728560008390952,0.8013199663175725,0.19868003368242745,0.09659439744035661,0.9034056025596434,0.4763770651867318,0.5236229348132683,0.43903537372779605,0.5609646262722039,0.8980568333818717,0.10194316661812833,0.06543603883654692,0.9345639611634531,0.4516358322671216,0.5483641677328784,0.37355823483318534,0.6264417651668147,0.884845066541232,0.115154933458768,0.03961189626497657,0.9603881037350235,0.36946121797206927,0.6305387820279307,0.32315137637959546,0.6768486236204045,0.8264264091875716,0.17357359081242843,0.06017044376487599,0.939829556235124,0.41926460909138913,0.5807353909086109,0.39719842151512214,0.6028015784848779
Autauga County,01001000012,0.8475360017715753,0.15246399822842474,0.09572943634174774,0.9042705636582522,0.4022571014610316,0.5977428985389683,0.41405979416642463,0.5859402058335754,0.8318237610384092,0.1681762389615908,0.0868515385224307,0.9131484614775693,0.43533131257753105,0.5646686874224689,0.37050817046968026,0.6294918295303198,0.7616108444788084,0.2383891555211915,0.13250738552403277,0.8674926144759673,0.43456810122990375,0.5654318987700963,0.39014854079190753,0.6098514592080925,0.679608351547415,0.320391648452585,0.1327938835619213,0.8672061164380788,0.4605407369391315,0.5394592630608684,0.42308797208542986,0.5769120279145702,0.7655929916863067,0.23440700831369332,0.09099105175188349,0.9090089482481165,0.42892244354538767,0.5710775564546123,0.3487373247323935,0.6512626752676065,0.8588333095185027,0.1411666904814973,0.07946431349573253,0.9205356865042674,0.3845895936740559,0.6154104063259441,0.31475306018660926,0.6852469398133907,0.7892105292628192,0.21078947073718085,0.11833818545486119,0.8816618145451388,0.42083582063981123,0.5791641793601888,0.3901301016663367,0.6098698983336633
Autauga County,01001000013,0.9777695840499667,0.022230415950033226,0.13116149052924791,0.8688385094707521,0.4396958971559203,0.5603041028440797,0.490589950517155,0.509410049482845,0.9735628992356433,0.026437100764356646,0.14351376045249256,0.8564862395475075,0.45658664262878523,0.5434133573712148,0.43561230567566644,0.5643876943243336,0.917513612786806,0.08248638721319403,0.164101776843562,0.835898223156438,0.4508940018264168,0.5491059981735832,0.40079429655910526,0.5992057034408947,0.8593885278238409,0.14061147217615916,0.18346220220376783,0.8165377977962319,0.4749613148117472,0.5250386851882528,0.4372266522321938,0.5627733477678062,0.9468608430474934,0.0531391569525066,0.11140791076004623,0.8885920892399538,0.44224130066811584,0.5577586993318842,0.34782457049208215,0.6521754295079178,0.9558797459478693,0.04412025405213069,0.10234986950137254,0.8976501304986272,0.39883783856421223,0.6011621614357878,0.3187977796494032,0.6812022203505969,0.8988069546656731,0.10119304533432698,0.1511278173111581,0.8488721826888417,0.43489022512917713,0.5651097748708228,0.39192881232882354,0.6080711876711764
Autauga County,01001000014,0.9026148064501927,0.09738519354980732,0.0470974608437149,0.9529025391562851,0.4179054533927776,0.5820945466072226,0.4098185079241227,0.5901814920758772,0.8999360450731422,0.10006395492685786,0.05547491466915394,0.9445250853308461,0.4351731692202163,0.5648268307797839,0.3671205231741736,0.6328794768258263,0.8814491248360002,0.11855087516399974,0.12532696401276203,0.874673035987238,0.4611064611981008,0.5388935388018994,0.429630917885463,0.570369082114537,0.8171634325074283,0.1828365674925717,0.11669689817368654,0.8833031018263134,0.4750666171335842,0.524933382866416,0.4330877161052192,0.5669122838947808,0.9249598465640103,0.0750401534359897,0.0764537992852739,0.923546200714726,0.4616546523668163,0.538345347633184,0.38700352040683744,0.6129964795931625,0.9100623443689156,0.08993765563108437,0.044075393524128134,0.9559246064758719,0.3897023667962794,0.6102976332037209,0.3105479389458398,0.6894520610541601,0.8316684443064762,0.16833155569352376,0.06802361918531083,0.9319763808146891,0.42684288858045405,0.5731571114195462,0.3845319239982993,0.6154680760017007
Autauga County,01001000015,0.9560045996512909,0.04399540034870907,0.0883052159853638,0.9116947840146362,0.4094256457104414,0.5905743542895586,0.4040133783269741,0.5959866216730259,0.9359193719258134,0.06408062807418652,0.08979653788896759,0.9102034621110324,0.42850854551800965,0.5714914544819903,0.3513433072520087,0.6486566927479913,0.9140208257691438,0.08597917423085619,0.17882111844728854,0.8211788815527115,0.4479678380105266,0.5520321619894734,0.3963014053130466,0.6036985946869534,0.8593420624585673,0.14065793754143271,0.17943089565241066,0.8205691043475893,0.47261491304091313,0.5273850869590868,0.4271613530039257,0.5728386469960743,0.9501266634526258,0.04987333654737419,0.12722370961154802,0.872776290388452,0.45383065867396827,0.5461693413260318,0.3669253702012546,0.6330746297987454,0.9236347252592808,0.07636527474071918,0.09039335362903468,0.9096066463709653,0.38669438139883133,0.6133056186011687,0.3043355555608925,0.6956644444391075,0.8720986925563237,0.12790130744367637,0.1275467712641778,0.8724532287358222,0.43055036431965643,0.5694496356803436,0.3985967057608488,0.6014032942391512
Autauga County,01001000016,0.9318008847328927,0.06819911526710729,0.0747678307436891,0.9252321692563109,0.3819617243385779,0.6180382756614221,0.4209853934117247,0.5790146065882753,0.9096070768598908,0.09039292314010913,0.09163449678060338,0.9083655032193966,0.4302698743102194,0.5697301256897807,0.37829326124206447,0.6217067387579355,0.8563092386685123,0.14369076133148773,0.16612829303197404,0.8338717069680259,0.43992582766461136,0.5600741723353887,0.4058486595580533,0.5941513404419466,0.8162883293977405,0.1837116706022594,0.17170062713308046,0.8282993728669196,0.47723344392688216,0.5227665560731178,0.4341868063355348,0.5658131936644653,0.8994274907861408,0.10057250921385923,0.1031769654233515,0.8968230345766485,0.43172747747712203,0.568272522522878,0.3374886350685559,0.6625113649314441,0.9226015823344379,0.07739841766556216,0.07443097747761068,0.9255690225223893,0.37658769413506643,0.6234123058649336,0.3165721313078706,0.6834278686921293,0.8706062366669757,0.12939376333302427,0.10996005064833513,0.8900399493516649,0.41271833029767846,0.5872816697023215,0.4073361535188504,0.5926638464811497
Autauga County,01001000017,0.9321041708057007,0.06789582919429929,0.08348631312897595,0.9165136868710241,0.4032869897177638,0.596713010282236,0.41142828577465773,0.5885717142253423,0.923164337409903,0.076835662590097,0.0978637569895295,0.9021362430104705,0.4309920268293534,0.5690079731706467,0.3706317551276372,0.6293682448723628,0.8049875761765888,0.19501242382341127,0.15039513156407774,0.8496048684359223,0.4473650391378836,0.5526349608621164,0.40286627912022205,0.597133720879778,0.7609527441238845,0.23904725587611553,0.1618463100053108,0.8381536899946892,0.47686935113275347,0.5231306488672465,0.43373564242141066,0.5662643575785893,0.8310934364103519,0.1689065635896481,0.09243339260305317,0.9075666073969468,0.4447381635375281,0.5552618364624718,0.3505128209601309,0.6494871790398691,0.8675609509350661,0.13243904906493387,0.09903023521901079,0.9009697647809892,0.382977511691643,0.6170224883083567,0.31729106112966876,0.6827089388703312,0.7982768313544817,0.20172316864551834,0.12781127872570308,0.8721887212742969,0.42433712400815227,0.5756628759918475,0.3994139177681153,0.6005860822318847
Autauga County,01001000018,0.973765040391321,0.026234959608679023,0.10908239497878838,0.8909176050212116,0.4096626541161693,0.5903373458838307,0.3922738130221877,0.6077261869778122,0.9411695582162383,0.058830441783761754,0.1292916060957893,0.8707083939042107,0.43855602428938695,0.5614439757106131,0.37823537074048125,0.6217646292595185,0.9043309838871532,0.0956690161128468,0.1918062585990106,0.8081937414009894,0.4520470433091832,0.5479529566908168,0.41747808325099056,0.5825219167490092,0.8843607809733163,0.11563921902668375,0.20057366011225955,0.7994263398877405,0.4720797780063644,0.5279202219936356,0.4315170331843789,0.5684829668156209,0.9262829541827038,0.07371704581729616,0.12596178076899306,0.874038219231007,0.44278515043792105,0.557214849562079,0.3469957422135838,0.6530042577864159,0.9410503181469414,0.05894968185305855,0.1098649921822473,0.8901350078177527,0.3901111426486476,0.6098888573513525,0.3206692418718474,0.6793307581281524,0.9006491033091337,0.09935089669086625,0.1568043375980559,0.8431956624019441,0.4327846532579854,0.5672153467420146,0.40707036912446554,0.5929296308755342
Baldwin County,01003000001,0.9597623795606577,0.040237620439342314,0.15742885801753953,0.8425711419824604,0.2636887192564645,0.7363112807435355,0.4063507214706094,0.5936492785293905,0.95756512331079,0.04243487668920996,0.12849906053904922,0.8715009394609508,0.286570305812827,0.7134296941871731,0.29199883213364247,0.7080011678663576,0.935611972451445,0.064388027548555,0.17397197755674224,0.8260280224432578,0.33066395108198515,0.6693360489180148,0.37540986925630043,0.6245901307436996,0.9026755665077746,0.0973244334922254,0.133023361999636,0.866976638000364,0.31272090811387054,0.6872790918861295,0.27360641401240926,0.7263935859875907,0.948456667322277,0.05154333267772305,0.1664288625131638,0.8335711374868362,0.2893014777798183,0.7106985222201817,0.3337455536754597,0.6662544463245403,0.9506228059694286,0.04937719403057137,0.13935953192445716,0.8606404680755428,0.2745634150892502,0.7254365849107498,0.30869175443119984,0.6913082455688002,0.9016566220288843,0.09834337797111568,0.15186267887394644,0.8481373211260536,0.3475228337638817,0.6524771662361183,0.3591170372847884,0.6408829627152116
Baldwin County,01003000002,0.6686761942006141,0.33132380579938586,0.049123166068735145,0.9508768339312649,0.25230573817262486,0.7476942618273752,0.38220807955576946,0.6177919204442306,0.6984201809114879,0.30157981908851206,0.03555135019574955,0.9644486498042505,0.2682501774107249,0.7317498225892751,0.26703782714270147,0.7329621728572986,0.6455177785082049,0.35448222149179515,0.04633652847601865,0.9536634715239813,0.32000819642289546,0.6799918035771045,0.32713143619748014,0.6728685638025199,0.6422544303833732,0.35774556961662685,0.03783421495804186,0.9621657850419582,0.29909914086653955,0.7009008591334605,0.25428639184779384,0.7457136081522062,0.6393036073295839,0.36069639267041614,0.040394496782710315,0.9596055032172897,0.27480596059881135,0.7251940394011887,0.28471303522192065,0.7152869647780793,0.6748624603547354,0.3251375396452646,0.043234071718552654,0.9567659282814474,0.26784003536566114,0.7321599646343389,0.2763764977643703,0.7236235022356298,0.640839811633955,0.359160188366045,0.041993234138979756,0.9580067658610203,0.32919517645414875,0.6708048235458512,0.32528385763709294,0.674716142362907
Baldwin County,01003000003,0.8352054181811345,0.16479458181886553,0.06864122780855995,0.93135877219144,0.26313733381262655,0.7368626661873735,0.3956773559318123,0.6043226440681877,0.8916552249743336,0.10834477502566647,0.03736930784152958,0.9626306921584704,0.27803515312056,0.7219648468794401,0.2772507734284829,0.7227492265715171,0.8901725320156652,0.1098274679843348,0.08982016690293552,0.9101798330970645,0.33203047872580893,0.6679695212741911,0.3500693824873979,0.6499306175126021,0.843272168873991,0.15672783112600897,0.06757296010129354,0.9324270398987065,0.30762579274006496,0.692374207259935,0.27677958687413245,0.7232204131258675,0.8928747541304036,0.1071252458695964,0.06690164624801423,0.9330983537519858,0.29137028438181944,0.7086297156181806,0.2950232851802414,0.7049767148197585,0.8039679396936539,0.19603206030634612,0.05948067257687909,0.9405193274231209,0.27342735459866546,0.7265726454013345,0.2927418502334023,0.7072581497665977,0.7751843376207073,0.22481566237929276,0.06302678968016498,0.936973210319835,0.34044340863690203,0.659556591363098,0.3366882528285588,0.6633117471714411
Baldwin County,01003000004,0.9719295861606592,0.028070413839340835,0.150878837822683,0.849121162177317,0.27291396139136803,0.727086038608632,0.4539338188026512,0.5460661811973488,0.9702482430053889,0.029751756994611103,0.12782945993335934,0.8721705400666406,0.28055281791270303,0.719447182087297,0.3245739083540948,0.6754260916459052,0.9315406859507898,0.06845931404921028,0.15499510974194747,0.8450048902580525,0.3308504811704273,0.6691495188295727,0.36403872142020166,0.6359612785797983,0.9028019082893125,0.09719809171068745,0.12483166759448744,0.8751683324055126,0.3143669667129665,0.6856330332870335,0.28604309271060974,0.7139569072893902,0.9500314969290464,0.04996850307095352,0.11072480462495807,0.889275195375042,0.28181288729621856,0.7181871127037814,0.3058088952512846,0.6941911047487154,0.9553984993915109,0.04460150060848906,0.13477140272532395,0.865228597274676,0.27024442440879815,0.7297555755912019,0.31367893498707544,0.6863210650129246,0.9137935298952793,0.08620647010472075,0.13999591410669587,0.8600040858933041,0.34577147330447955,0.6542285266955205,0.36094903352673213,0.6390509664732679
Baldwin County,01003000005,0.16958146136689084,0.830418538633109,0.009580353002188645,0.9904196469978114,0.2064521267428879,0.7935478732571121,0.32279968697187966,0.6772003130281203,0.284813452093843,0.715186547906157,0.010465096971912757,0.9895349030280872,0.23440727045735582,0.7655927295426442,0.24052221157732043,0.7594777884226795,0.36650425786177987,0.6334957421382199,0.017050772267842986,0.982949227732157,0.2887374845522483,0.7112625154477518,0.30784196311625023,0.6921580368837498,0.3113454326993282,0.6886545673006719,0.011486632890519804,0.9885133671094802,0.2682034393140862,0.7317965606859138,0.22802364838298364,0.7719763516170164,0.2884043155462296,0.7115956844537702,0.011914712464536499,0.9880852875354635,0.24047003318649418,0.7595299668135058,0.24747598407281748,0.7525240159271825,0.28592892065961734,0.7140710793403824,0.013072841025092364,0.9869271589749077,0.22445814721141824,0.7755418527885818,0.24937535229924893,0.7506246477007511,0.2495740614099467,0.7504259385900532,0.008488597707318581,0.9915114022926814,0.2728196483109924,0.7271803516890076,0.26869273881010025,0.7313072611898997
