county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_ayo,vap_white.uss_16_dem_has,vap_black.uss_16_rep_ayo,vap_black.uss_16_dem_has,vap_hisp.uss_16_rep_ayo,vap_hisp.uss_16_dem_has,vap_oth.uss_16_rep_ayo,vap_oth.uss_16_dem_has,vap_white.gov_16_rep_sun,vap_white.gov_16_dem_van,vap_black.gov_16_rep_sun,vap_black.gov_16_dem_van,vap_hisp.gov_16_rep_sun,vap_hisp.gov_16_dem_van,vap_oth.gov_16_rep_sun,vap_oth.gov_16_dem_van,vap_white.gov_18_rep_sun,vap_white.gov_18_dem_kel,vap_black.gov_18_rep_sun,vap_black.gov_18_dem_kel,vap_hisp.gov_18_rep_sun,vap_hisp.gov_18_dem_kel,vap_oth.gov_18_rep_sun,vap_oth.gov_18_dem_kel,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_sha,vap_white.uss_20_rep_mes,vap_black.uss_20_dem_sha,vap_black.uss_20_rep_mes,vap_hisp.uss_20_dem_sha,vap_hisp.uss_20_rep_mes,vap_oth.uss_20_dem_sha,vap_oth.uss_20_rep_mes,vap_white.gov_20_dem_fel,vap_white.gov_20_rep_sun,vap_black.gov_20_dem_fel,vap_black.gov_20_rep_sun,vap_hisp.gov_20_dem_fel,vap_hisp.gov_20_rep_sun,vap_oth.gov_20_dem_fel,vap_oth.gov_20_rep_sun
Rockingham County,33015KING01,0.6002446204457577,0.3997553795542423,0.5137027874275403,0.48629721257245967,0.5073006975316373,0.49269930246836274,0.4908530116059917,0.5091469883940083,0.582522324120464,0.417477675879536,0.4717026651074573,0.5282973348925427,0.4697487202514758,0.5302512797485242,0.3926062359692069,0.607393764030793,0.615514784739386,0.3844852152606139,0.4917572847402693,0.5082427152597307,0.48836674774374844,0.5116332522562516,0.47542222672249074,0.5245777732775092,0.6374347818982834,0.36256521810171666,0.48112371770592083,0.5188762822940791,0.4511247586916014,0.5488752413083986,0.4204263288208666,0.5795736711791334,0.4203120091883563,0.5796879908116437,0.5060816398391699,0.49391836016083013,0.5276395287053055,0.4723604712946945,0.5757330947730634,0.42426690522693655,0.4690577701431496,0.5309422298568505,0.5159750619545637,0.48402493804543634,0.5444545682316705,0.45554543176832957,0.5531329237809609,0.4468670762190391,0.24260187865727648,0.7573981213427236,0.49890220497526755,0.5010977950247325,0.5185513251210971,0.48144867487890286,0.5979616195421587,0.4020383804578413
Rockingham County,33015LOND01,0.5577437673541542,0.4422562326458458,0.5109360863248157,0.48906391367518437,0.5108361086565648,0.4891638913434352,0.47198394814954553,0.5280160518504544,0.5761302160753284,0.42386978392467156,0.4733722462696114,0.5266277537303886,0.4721901136693236,0.5278098863306764,0.38781947327820493,0.612180526721795,0.5914723131395455,0.40852768686045454,0.48774173565254125,0.5122582643474587,0.4948063280775386,0.5051936719224615,0.4542134638229206,0.5457865361770794,0.6126013636483219,0.38739863635167815,0.47941747339460206,0.5205825266053979,0.4549217737216054,0.5450782262783946,0.4108487628956829,0.589151237104317,0.4893694791310098,0.5106305208689902,0.5088239537409702,0.4911760462590298,0.5219990386354393,0.4780009613645607,0.5689796104105261,0.4310203895894739,0.5284592342285179,0.471540765771482,0.5146677419748867,0.48533225802511326,0.5461505657203778,0.45384943427962227,0.5311434676039987,0.4688565323960014,0.248239758627438,0.751760241372562,0.4988378591588372,0.5011621408411627,0.5192524275328657,0.4807475724671343,0.5837863346078785,0.4162136653921214
Rockingham County,33015NCAS01,0.36411260606041906,0.6358873939395809,0.5127327280851266,0.4872672719148734,0.5023498276780056,0.4976501723219944,0.4703265289793354,0.5296734710206645,0.4806822702032512,0.5193177297967488,0.46742324004563135,0.5325767599543686,0.47162264851136065,0.5283773514886394,0.396807098162224,0.603192901837776,0.5112249709326526,0.4887750290673473,0.48888374646149496,0.5111162535385051,0.4884277564591214,0.5115722435408786,0.46008399293209384,0.5399160070679062,0.5213148372770007,0.4786851627229993,0.48562147195591054,0.5143785280440895,0.45406826264246714,0.5459317373575329,0.41296200954425144,0.5870379904557486,0.6915279031347271,0.3084720968652729,0.5061855019306978,0.4938144980693022,0.5262418878542489,0.4737581121457511,0.5841599816668489,0.4158400183331511,0.6834231520581314,0.31657684794186863,0.5161612712886904,0.48383872871130956,0.55334786585037,0.44665213414963,0.5518858513941319,0.448114148605868,0.435448537198633,0.5645514628013669,0.5045315057997635,0.49546849420023653,0.5225203612955747,0.47747963870442534,0.592435191717063,0.4075648082829369
Rockingham County,33015NEWF01,0.43845388021622667,0.5615461197837733,0.5139615049788226,0.48603849502117735,0.501698736489037,0.49830126351096304,0.4747320630079252,0.5252679369920749,0.4671133476780814,0.5328866523219186,0.4727206958876586,0.5272793041123415,0.4636411277436404,0.5363588722563596,0.3925941900049011,0.6074058099950989,0.5874790956322865,0.41252090436771355,0.48955261942669703,0.510447380573303,0.4863064084096844,0.5136935915903156,0.4549858331794358,0.5450141668205641,0.5875659287932656,0.41243407120673437,0.4871835605795809,0.5128164394204191,0.4579746206849324,0.5420253793150677,0.41739410345537775,0.5826058965446222,0.5852493933759209,0.41475060662407914,0.5080648118992466,0.49193518810075343,0.5222988482704569,0.47770115172954314,0.5830627858206776,0.41693721417932234,0.6077724241158367,0.3922275758841634,0.5114799199752852,0.48852008002471475,0.5466262683449736,0.4533737316550264,0.5527279055846402,0.44727209441535976,0.3225969650445515,0.6774030349554485,0.49624115614608394,0.503758843853916,0.5201163854968618,0.4798836145031382,0.5937036804529771,0.40629631954702294
Rockingham County,33015NEWT01,0.6259415328073911,0.3740584671926089,0.5174575321306861,0.48254246786931393,0.5119308232270221,0.4880691767729779,0.4871248648813862,0.5128751351186138,0.5949108061357926,0.4050891938642074,0.4689540672182702,0.5310459327817296,0.4725638909894608,0.5274361090105392,0.39590897831479727,0.6040910216852028,0.6199625225498,0.3800374774502,0.4886117434874739,0.5113882565125258,0.4895707814522578,0.5104292185477423,0.46203991168016056,0.5379600883198394,0.6259677263192568,0.37403227368074315,0.48250352564283205,0.5174964743571677,0.4589903838353974,0.5410096161646025,0.4137789300427809,0.5862210699572191,0.42223493243238264,0.5777650675676174,0.5042287669526694,0.4957712330473304,0.5187572623308172,0.4812427376691828,0.5752518183378605,0.42474818166213946,0.46279447844587296,0.537205521554127,0.5072030560297315,0.49279694397026824,0.5396484955671299,0.46035150443287015,0.5468944531921633,0.45310554680783666,0.2472254786012523,0.7527745213987477,0.4993499634445852,0.5006500365554147,0.5175379932954228,0.4824620067045772,0.5853894976618179,0.4146105023381821
Rockingham County,33015NMAR01,0.3557754417983911,0.644224558201609,0.5170309532813746,0.48296904671862545,0.5071085200979775,0.49289147990202253,0.4490402816723878,0.5509597183276123,0.3820354730461285,0.6179645269538715,0.470836593134113,0.5291634068658869,0.46710464481820957,0.5328953551817904,0.37106769987682864,0.6289323001231714,0.4078315109599847,0.5921684890400153,0.48377098252449746,0.5162290174755025,0.4738559710160443,0.5261440289839557,0.4378655527278507,0.5621344472721492,0.4159247616388841,0.5840752383611156,0.4876822855883993,0.5123177144116007,0.44099692105729293,0.5590030789427071,0.3844092872003728,0.6155907127996272,0.6846949581520035,0.3153050418479964,0.5156022732576673,0.4843977267423327,0.5275242426843479,0.47247575731565206,0.591733149530023,0.40826685046997707,0.7203192410486364,0.2796807589513634,0.5200661984874473,0.47993380151255277,0.5532900979655422,0.44670990203445776,0.5893412956064313,0.41065870439356866,0.44057554120667813,0.5594244587933216,0.5008147109549325,0.4991852890450675,0.5246353968844706,0.4753646031155294,0.616473081750866,0.38352691824913404
Rockingham County,33015NOHA01,0.48085447631361594,0.519145523686384,0.5179611513844292,0.4820388486155708,0.5092382185133361,0.49076178148666394,0.4788083399077326,0.5211916600922674,0.515927861621906,0.48407213837809404,0.4714897367231546,0.5285102632768455,0.46128999669430604,0.538710003305694,0.38927504212057923,0.6107249578794207,0.5456459194992707,0.4543540805007293,0.48912712829339494,0.5108728717066051,0.4859844867188823,0.5140155132811177,0.45669516400626803,0.5433048359937319,0.552476137917661,0.44752386208233896,0.4877929941873628,0.5122070058126371,0.45147463721721603,0.548525362782784,0.4161015924105571,0.5838984075894429,0.578104171855759,0.421895828144241,0.5082244904239223,0.49177550957607774,0.5224538718005353,0.47754612819946474,0.5801034644207046,0.4198965355792954,0.6164598087396148,0.3835401912603852,0.5167325240581518,0.4832674759418482,0.5510474728954502,0.4489525271045498,0.5607685707294507,0.43923142927054926,0.3235417602767474,0.6764582397232526,0.5013525349708411,0.49864746502915885,0.5161195883675772,0.48388041163242274,0.6005276599536441,0.3994723400463559
Rockingham County,33015NOTT01,0.5277759492655691,0.47222405073443086,0.5161716765581901,0.4838283234418099,0.5057817938468819,0.494218206153118,0.4838661720938639,0.5161338279061362,0.529278497435777,0.47072150256422296,0.4772965606086404,0.5227034393913597,0.47616087218875136,0.5238391278112486,0.40006290476252937,0.5999370952374706,0.5357732904145314,0.4642267095854687,0.49050503556865926,0.5094949644313407,0.48563137282597546,0.5143686271740245,0.45989618750084765,0.5401038124991524,0.5743039232547706,0.4256960767452293,0.4896925792799121,0.5103074207200878,0.4581974259378462,0.5418025740621538,0.4238442089225612,0.5761557910774389,0.5161895095457181,0.483810490454282,0.5081360536153154,0.49186394638468456,0.5183173194219349,0.48168268057806507,0.5688004479666954,0.43119955203330457,0.5554364473786708,0.4445635526213292,0.5122805892942505,0.4877194107057496,0.5417253963706398,0.45827460362936023,0.5499292420701107,0.45007075792988926,0.2870717894390143,0.7129282105609858,0.504804247718199,0.49519575228180096,0.5219440990764687,0.4780559009235314,0.5987647424032759,0.40123525759672407
Rockingham County,33015NTHW01,0.5724508911489707,0.4275491088510293,0.5131037842512934,0.48689621574870656,0.5035775269612836,0.49642247303871645,0.48694285250327357,0.5130571474967264,0.5499919497446855,0.4500080502553145,0.4767661789965155,0.5232338210034845,0.4726897706336147,0.5273102293663853,0.39787485427868796,0.602125145721312,0.5560771104960329,0.4439228895039671,0.494584239590077,0.505415760409923,0.48454664886569776,0.515453351134302,0.47040261243971654,0.5295973875602834,0.6059197819875939,0.3940802180124061,0.4823108398704766,0.5176891601295234,0.46535405719028544,0.5346459428097146,0.42579032695867847,0.5742096730413215,0.4664094453920247,0.5335905546079753,0.49804047725915157,0.5019595227408484,0.5169983849047607,0.4830016150952393,0.5790245364479618,0.42097546355203824,0.5222793379629453,0.47772066203705466,0.5109857239262416,0.4890142760737584,0.5426843608856984,0.4573156391143014,0.551443051301454,0.44855694869854595,0.2711260884566797,0.7288739115433204,0.4960829989361541,0.503917001063846,0.5158604447947988,0.4841395552052012,0.5936912080644754,0.40630879193552466
Rockingham County,33015NWIN01,0.5163441807659277,0.48365581923407214,0.5203133149665115,0.47968668503348855,0.5077138450724383,0.49228615492756167,0.47788888106425126,0.5221111189357485,0.5309710705762306,0.4690289294237691,0.47578124543370254,0.5242187545662974,0.4686169816482112,0.5313830183517888,0.3936965773267936,0.6063034226732061,0.5607526803798012,0.4392473196201986,0.4866406133932307,0.5133593866067693,0.49015755912882397,0.509842440871176,0.4717388031041388,0.5282611968958609,0.6029985106658221,0.3970014893341777,0.48256788146818086,0.5174321185318191,0.45650100100493013,0.5434989989950699,0.41570344547561,0.5842965545243898,0.483982948758334,0.5160170512416659,0.5058838072006911,0.49411619279930885,0.521568731942287,0.4784312680577129,0.5794131800649595,0.4205868199350403,0.5295382446849459,0.47046175531505413,0.5138561116887435,0.48614388831125654,0.5651323871441599,0.4348676128558401,0.5452395709048312,0.45476042909516856,0.30523115967722325,0.6947688403227765,0.4971940703183369,0.502805929681663,0.5181910412589086,0.4818089587410914,0.5962264574013961,0.4037735425986039
Rockingham County,33015PLAI01,0.6101166100928205,0.38988338990717947,0.5128313541226788,0.4871686458773213,0.5217400950343862,0.47825990496561377,0.4874197847477178,0.5125802152522823,0.5786467966864819,0.4213532033135181,0.47720909252505966,0.5227909074749403,0.4749857763596363,0.5250142236403637,0.40244573331050837,0.5975542666894916,0.6331153984062112,0.3668846015937887,0.4933396259148289,0.5066603740851711,0.4958765296325165,0.5041234703674835,0.4708252176044311,0.5291747823955687,0.6299784740373766,0.37002152596262344,0.4830551715237351,0.5169448284762649,0.4567060050148358,0.5432939949851642,0.41510500159964775,0.584894998400352,0.4419010793521045,0.5580989206478955,0.5069124246430077,0.4930875753569923,0.5107204646290118,0.48927953537098823,0.5764090295352418,0.4235909704647583,0.4912870326647841,0.5087129673352159,0.5113536494922073,0.4886463505077927,0.5484927680939944,0.45150723190600567,0.5467389701356232,0.4532610298643768,0.26880090171225723,0.7311990982877428,0.4997061531074835,0.5002938468925164,0.5139565706377432,0.48604342936225675,0.5940836218211231,0.405916378178877
Rockingham County,33015PORT01,0.28086978493537573,0.7191302150646243,0.5091181338330015,0.49088186616699847,0.4962247922033625,0.5037752077966375,0.43622113336326496,0.563778866636735,0.3359081826454096,0.6640918173545903,0.47253319378888375,0.5274668062111162,0.4583264147063715,0.5416735852936285,0.35961632684580375,0.6403836731541963,0.35075005330933007,0.6492499466906699,0.4809729171052053,0.5190270828947947,0.47957272904760573,0.5204272709523943,0.43475515102618567,0.5652448489738143,0.3429689920805286,0.6570310079194713,0.4709352469248774,0.5290647530751226,0.44352996396630395,0.556470036033696,0.37480787458746584,0.6251921254125341,0.7386260079738053,0.26137399202619466,0.5057629813459149,0.4942370186540851,0.5305502478513292,0.4694497521486708,0.6032988327084009,0.3967011672915991,0.7502771816652369,0.2497228183347631,0.5214627612354877,0.47853723876451226,0.5661862694268535,0.4338137305731465,0.5992490165837079,0.4007509834162921,0.4943386672673398,0.5056613327326602,0.5026563679725747,0.49734363202742526,0.5229403798874328,0.4770596201125672,0.6167016160940474,0.38329838390595256
Rockingham County,33015PORT02,0.21248954721858943,0.7875104527814105,0.5118239657984788,0.4881760342015213,0.4918677494468057,0.5081322505531943,0.4538390820140788,0.5461609179859213,0.27554437316660585,0.7244556268333942,0.4719372076080677,0.5280627923919323,0.4557871096135738,0.5442128903864262,0.3651637562960928,0.6348362437039072,0.29218331236436385,0.7078166876356361,0.48731221370801037,0.5126877862919896,0.47744675254380625,0.5225532474561938,0.44073294558060466,0.5592670544193953,0.2679856875489369,0.7320143124510631,0.4878474606748651,0.5121525393251348,0.45292900536680103,0.547070994633199,0.39689926727362995,0.6031007327263701,0.8054107039933424,0.19458929600665759,0.5087600116276135,0.4912399883723865,0.5287815264944993,0.4712184735055007,0.597333036896676,0.40266696310332395,0.8146270319868031,0.18537296801319691,0.5166882717303553,0.48331172826964475,0.5575020951929696,0.44249790480703044,0.5720681018686107,0.42793189813138927,0.5914802735109426,0.40851972648905743,0.5037904223913083,0.49620957760869167,0.5271121528307534,0.4728878471692466,0.6056015145380753,0.3943984854619247
