county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_hoe,vap_white.uss_16_dem_gla,vap_black.uss_16_rep_hoe,vap_black.uss_16_dem_gla,vap_hisp.uss_16_rep_hoe,vap_hisp.uss_16_dem_gla,vap_oth.uss_16_rep_hoe,vap_oth.uss_16_dem_gla,vap_white.gov_16_rep_bur,vap_white.gov_16_dem_nel,vap_black.gov_16_rep_bur,vap_black.gov_16_dem_nel,vap_hisp.gov_16_rep_bur,vap_hisp.gov_16_dem_nel,vap_oth.gov_16_rep_bur,vap_oth.gov_16_dem_nel,vap_white.uss_18_rep_cra,vap_white.uss_18_dem_hei,vap_black.uss_18_rep_cra,vap_black.uss_18_dem_hei,vap_hisp.uss_18_rep_cra,vap_hisp.uss_18_dem_hei,vap_oth.uss_18_rep_cra,vap_oth.uss_18_dem_hei,vap_white.atg_18_rep_ste,vap_white.atg_18_dem_tho,vap_black.atg_18_rep_ste,vap_black.atg_18_dem_tho,vap_hisp.atg_18_rep_ste,vap_hisp.atg_18_dem_tho,vap_oth.atg_18_rep_ste,vap_oth.atg_18_dem_tho,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.gov_20_rep_bur,vap_white.gov_20_dem_len,vap_black.gov_20_rep_bur,vap_black.gov_20_dem_len,vap_hisp.gov_20_rep_bur,vap_hisp.gov_20_dem_len,vap_oth.gov_20_rep_bur,vap_oth.gov_20_dem_len
Barnes County,38003002401,0.6404720340028422,0.3595279659971578,0.47752215932364517,0.5224778406763548,0.465193897726893,0.534806102273107,0.489878302083568,0.510121697916432,0.8706462652769352,0.12935373472306483,0.47937625230268865,0.5206237476973113,0.47908250204639,0.52091749795361,0.4616282662794393,0.5383717337205607,0.8333319392281575,0.16666806077184254,0.48374636886700495,0.516253631132995,0.4744493097524454,0.5255506902475545,0.4515519946896053,0.5484480053103947,0.48167856556113875,0.5183214344388613,0.4865115605412273,0.5134884394587728,0.48190243383355585,0.5180975661664441,0.49859256865566287,0.5014074313443371,0.7128593075500231,0.2871406924499769,0.5240483136555049,0.4759516863444951,0.4740294123731007,0.5259705876268993,0.4794644667517742,0.5205355332482258,0.5761690186053179,0.4238309813946821,0.4824851156603355,0.5175148843396645,0.4929479003924597,0.5070520996075403,0.48815835929671325,0.5118416407032867,0.7062770757996275,0.2937229242003725,0.488315205557595,0.511684794442405,0.5072158309736965,0.4927841690263035,0.4605397761857008,0.5394602238142993
Barnes County,38003002402,0.6337049385681255,0.3662950614318745,0.4712385507314602,0.5287614492685397,0.4636306928404114,0.5363693071595886,0.48832394344590996,0.51167605655409,0.8446128215753792,0.15538717842462077,0.47232209688159593,0.527677903118404,0.4815266451791241,0.518473354820876,0.4525571360970713,0.5474428639029287,0.843413891419991,0.15658610858000904,0.4876549357095817,0.5123450642904183,0.4791438909456159,0.5208561090543841,0.4523845729069092,0.5476154270930907,0.4274837180714279,0.5725162819285721,0.4843662364153356,0.5156337635846644,0.47962386432389625,0.5203761356761037,0.4925494267253082,0.5074505732746918,0.5592950278593756,0.44070497214062443,0.5173633535582636,0.4826366464417365,0.46979896009751476,0.5302010399024852,0.46738937194426894,0.532610628055731,0.6425326210258272,0.3574673789741728,0.48389340976136114,0.5161065902386388,0.5012327575394188,0.4987672424605812,0.48771652973372387,0.5122834702662762,0.732590631276401,0.267409368723599,0.48440593153865047,0.5155940684613496,0.5084868958024872,0.4915131041975129,0.450380350783896,0.549619649216104
Barnes County,38003002403,0.6001971137638342,0.39980288623616583,0.46746727029889906,0.5325327297011009,0.46179475012919663,0.5382052498708033,0.48085995142642673,0.5191400485735733,0.8239651880639292,0.17603481193607082,0.4757705005119125,0.5242294994880875,0.47953213559468844,0.5204678644053116,0.46143916914106303,0.538560830858937,0.8258985224044765,0.17410147759552355,0.4786198867604393,0.5213801132395607,0.4740576152362524,0.5259423847637476,0.44942367511971626,0.5505763248802837,0.4936496641065967,0.5063503358934033,0.4843986074497679,0.5156013925502321,0.4791513646175851,0.5208486353824149,0.49865510960991666,0.5013448903900833,0.6524979013356017,0.3475020986643983,0.5219824473410073,0.4780175526589927,0.47508346717545924,0.5249165328245408,0.4737808597167455,0.5262191402832546,0.6180786439718035,0.38192135602819655,0.4848636592077298,0.5151363407922702,0.48850191625023903,0.511498083749761,0.48039880835520415,0.5196011916447958,0.700209194246337,0.299790805753663,0.48471615294913767,0.5152838470508624,0.5042901431185912,0.49570985688140884,0.4536483332144538,0.5463516667855461
Barnes County,38003002404,0.6535310792804457,0.3464689207195542,0.4708863845571187,0.5291136154428814,0.4669458454472013,0.5330541545527987,0.48746325024904863,0.5125367497509513,0.8754184165622961,0.12458158343770388,0.47972229933057464,0.5202777006694254,0.477339296570645,0.522660703429355,0.44635398646799274,0.5536460135320073,0.8509884848212694,0.1490115151787306,0.4811541658810286,0.5188458341189714,0.46571436048308396,0.5342856395169161,0.4423079329270864,0.5576920670729135,0.4759477821851799,0.52405221781482,0.48470328024599424,0.5152967197540058,0.48493195934025024,0.5150680406597498,0.4994648800846303,0.5005351199153697,0.6334745081339724,0.36652549186602756,0.5183526209410725,0.48164737905892746,0.4682609241072973,0.5317390758927028,0.4703332926281692,0.5296667073718307,0.6376280044284233,0.3623719955715768,0.4845717847513213,0.5154282152486787,0.49587421874783605,0.5041257812521639,0.4872105916461075,0.5127894083538925,0.7373522945174826,0.26264770548251737,0.4915636612534585,0.5084363387465415,0.5053402491039289,0.49465975089607106,0.4576911740678012,0.5423088259321989
Barnes County,38003002405,0.6164029721241512,0.38359702787584865,0.4736781246974317,0.5263218753025682,0.4629556609009993,0.5370443390990006,0.491184314734208,0.508815685265792,0.8465863262840996,0.15341367371590034,0.47844210302879614,0.5215578969712038,0.4876338316625307,0.5123661683374693,0.4571830386477102,0.5428169613522897,0.8139756516583584,0.1860243483416416,0.4826054737515282,0.5173945262484718,0.48004020681046083,0.5199597931895392,0.4498943860418163,0.5501056139581837,0.4795111462609242,0.5204888537390755,0.4891747063569358,0.5108252936430642,0.4848788680264181,0.5151211319735819,0.49895241487390396,0.501047585126096,0.6652880045976328,0.33471199540236724,0.5209854676180776,0.47901453238192243,0.4717762270981445,0.5282237729018555,0.47424401541356864,0.5257559845864314,0.6206669865943709,0.37933301340562914,0.48527055564074123,0.5147294443592587,0.5010298934839572,0.49897010651604284,0.4862699389332386,0.5137300610667614,0.702078298990577,0.297921701009423,0.49566352391634255,0.5043364760836575,0.5081004586094215,0.49189954139057845,0.4592735044394752,0.5407264955605248
Barnes County,38003002406,0.701928233192564,0.29807176680743597,0.4819533513826151,0.5180466486173849,0.45992357034482245,0.5400764296551775,0.48853611721836543,0.5114638827816346,0.8441825263144522,0.15581747368554774,0.47938163068839545,0.5206183693116045,0.4797399263213469,0.5202600736786531,0.4587416440203706,0.5412583559796293,0.8303619275043662,0.1696380724956338,0.49175270019044054,0.5082472998095594,0.4732776184496125,0.5267223815503874,0.4473067832859705,0.5526932167140295,0.5016573730239788,0.49834262697602116,0.48895072952905155,0.5110492704709485,0.48019872023415483,0.5198012797658451,0.5019866500849874,0.4980133499150126,0.6423612676393715,0.3576387323606285,0.5205213471222558,0.47947865287774416,0.4693760315709163,0.5306239684290837,0.4802588892925023,0.5197411107074977,0.6979292115770769,0.3020707884229231,0.49137076595512874,0.5086292340448713,0.5008395598944173,0.49916044010558264,0.4886938922221303,0.5113061077778697,0.7648764741008022,0.23512352589919777,0.4982327247977375,0.5017672752022625,0.5131963379653166,0.4868036620346834,0.4619744290938854,0.5380255709061146
Barnes County,38003002407,0.7292592619406625,0.27074073805933757,0.4735243911062007,0.5264756088937993,0.4627506717699607,0.5372493282300392,0.49033015178189454,0.5096698482181055,0.8695585373661124,0.13044146263388756,0.4729422119674774,0.5270577880325226,0.47885532080572546,0.5211446791942745,0.45870993882610267,0.5412900611738973,0.8951372791112627,0.10486272088873726,0.4868256202664153,0.5131743797335847,0.4755448260813861,0.524455173918614,0.45278930626288777,0.5472106937371123,0.5425043783794541,0.45749562162054586,0.49541067904750075,0.5045893209524993,0.48168269308166717,0.5183173069183328,0.5028591120911258,0.4971408879088742,0.7177594525744441,0.28224054742555593,0.5227664062290918,0.47723359377090824,0.47116390476196646,0.5288360952380335,0.484569838330696,0.515430161669304,0.7301830748012001,0.2698169251987998,0.4852123994336112,0.5147876005663888,0.4967205424518083,0.5032794575481917,0.489830525281228,0.510169474718772,0.8082347079746851,0.19176529202531487,0.4958527270556262,0.5041472729443738,0.5021045324456536,0.49789546755434644,0.4613732135088981,0.53862678649110185
Barnes County,38003002408,0.8068616831030146,0.19313831689698535,0.47270305234022586,0.5272969476597739,0.4670728275746024,0.5329271724253977,0.5002715329576766,0.49972846704232343,0.9333512286630519,0.06664877133694816,0.4767369024256768,0.523263097574323,0.48399236562570525,0.5160076343742948,0.46716243304911526,0.5328375669508845,0.8990646272230447,0.10093537277695534,0.48346154940319397,0.5165384505968058,0.4788025361938709,0.5211974638061291,0.4586903882739913,0.5413096117260086,0.5555344928411284,0.4444655071588716,0.4913377051859852,0.5086622948140146,0.49207822312288085,0.5079217768771191,0.5037491272708542,0.49625087272914586,0.7824409105255573,0.21755908947444266,0.5251994121819559,0.4748005878180441,0.469843947566475,0.5301560524335249,0.4818280796562475,0.5181719203437525,0.7531063844470832,0.2468936155529168,0.48644987598890793,0.513550124011092,0.5054229850068902,0.49457701499310974,0.4903502874820947,0.5096497125179051,0.8312464602253966,0.1687535397746034,0.490443033401044,0.509556966598956,0.5190201127077461,0.48097988729225394,0.4652121907823023,0.5347878092176978
Barnes County,38003002409,0.7740743406136311,0.22592565938636913,0.47629786267739005,0.52370213732261,0.46377901691297524,0.5362209830870248,0.4968153414867723,0.5031846585132277,0.9267637100861581,0.07323628991384218,0.47965750819551894,0.520342491804481,0.4868876387943547,0.5131123612056453,0.4613690451013245,0.5386309548986755,0.9238286977154173,0.07617130228458288,0.48828106496821294,0.511718935031787,0.4723805732060208,0.5276194267939792,0.4610277143125755,0.5389722856874245,0.581605876477014,0.4183941235229862,0.4888998444814686,0.5111001555185314,0.485137081186,0.514862918814,0.5035116081285327,0.49648839187146737,0.7773243011954245,0.22267569880457574,0.5224003438868898,0.47759965611311017,0.4807628747202223,0.5192371252797777,0.4814534386582408,0.5185465613417592,0.7753793040137498,0.2246206959862505,0.4877550182513855,0.5122449817486145,0.5056117749541963,0.4943882250458037,0.4884278467275481,0.511572153272452,0.8492781972282718,0.15072180277172845,0.49516291242067206,0.5048370875793279,0.5097363203399408,0.4902636796600593,0.4636473026151514,0.5363526973848486
Barnes County,38003002410,0.664655565929469,0.3353444340705311,0.4769083979672885,0.5230916020327114,0.46066218845374984,0.5393378115462502,0.48667906760965585,0.5133209323903442,0.79721055272637,0.20278944727363,0.48936752338519396,0.510632476614806,0.48089454525714237,0.5191054547428576,0.4618989519430808,0.5381010480569193,0.8048542966056542,0.19514570339434575,0.4891512394895178,0.5108487605104822,0.46987977636089345,0.5301202236391065,0.4537635151766965,0.5462364848233036,0.5059250767363521,0.49407492326364794,0.4849587968741199,0.5150412031258801,0.49349048018054636,0.5065095198194536,0.49667436803017256,0.5033256319698274,0.6391788163750172,0.36082118362498283,0.5261478681752132,0.4738521318247868,0.4704490185024715,0.52955098149752855,0.479879655047211,0.520120344952789,0.6681268403994092,0.3318731596005908,0.48951939680897344,0.5104806031910265,0.4979871820721011,0.5020128179278989,0.489145840646497,0.510854159353503,0.6653320339389732,0.3346679660610267,0.4954139081130668,0.5045860918869333,0.5088128839359881,0.49118711606401194,0.458473966560034,0.541526033439966
Barnes County,38003002411,0.72199399687108,0.27800600312892004,0.47861783743489494,0.5213821625651051,0.46209244769987123,0.5379075523001288,0.4886365757197949,0.5113634242802051,0.8696789647800341,0.13032103521996583,0.4800618544005176,0.5199381455994824,0.4833045503550532,0.5166954496449467,0.4572399336147503,0.5427600663852498,0.8578966032488525,0.14210339675114747,0.48918051586794054,0.5108194841320595,0.4722689655135167,0.5277310344864833,0.4580369354390636,0.5419630645609363,0.5665523439849387,0.43344765601506124,0.49326832679557725,0.5067316732044227,0.48670918615186587,0.5132908138481341,0.5028812345654146,0.49711876543458544,0.7054907828668975,0.2945092171331025,0.5198725935816614,0.4801274064183387,0.4722121773306256,0.5277878226693744,0.47242656394531773,0.5275734360546823,0.7248015322269347,0.27519846777306534,0.48965972761469895,0.5103402723853011,0.5019545234065177,0.49804547659348236,0.4900291444750238,0.5099708555249762,0.7890289262270281,0.2109710737729718,0.4895578574944223,0.5104421425055776,0.513209720386519,0.48679027961348104,0.46788785825691237,0.5321121417430876
Barnes County,38003002412,0.7450951446276751,0.25490485537232493,0.47930636606357707,0.520693633936423,0.4666019386648856,0.5333980613351145,0.4921526748193779,0.5078473251806221,0.8919845080158328,0.1080154919841672,0.48599121355840813,0.5140087864415919,0.48952650359887573,0.5104734964011243,0.45118237292917934,0.5488176270708206,0.8579988744569739,0.14200112554302616,0.4846485877299687,0.5153514122700312,0.47593666730226275,0.5240633326977372,0.457257214470046,0.542742785529954,0.49820253986469887,0.5017974601353011,0.48770812763417765,0.5122918723658224,0.48068407825757703,0.5193159217424229,0.5054044619840895,0.49459553801591044,0.693266991147663,0.306733008852337,0.51922850549305255,0.4807714945069474,0.47303660049561014,0.5269633995043899,0.47900845894674837,0.5209915410532516,0.7611963009354424,0.23880369906455756,0.48565242746641674,0.5143475725335833,0.4938019467831682,0.5061980532168318,0.49058864615802705,0.509411353841973,0.8133769303590638,0.1866230696409362,0.49489848922178664,0.5051015107782133,0.5094466551811891,0.49055334481881085,0.4519416567562753,0.5480583432437247
Barnes County,38003002413,0.7059067230608009,0.29409327693919907,0.47817433818531246,0.5218256618146875,0.46507542103192495,0.534924578968075,0.49260912920726124,0.5073908707927387,0.8624852224335927,0.1375147775664073,0.4753978302937303,0.5246021697062695,0.48483752195780944,0.5151624780421906,0.4534399567464435,0.5465600432535564,0.857307913134645,0.14269208686535492,0.48569690832073864,0.5143030916792611,0.4760534033679693,0.5239465966320307,0.44919990213119454,0.5508000978688055,0.4924188114658944,0.5075811885341056,0.48982560184992413,0.5101743981500757,0.4796859712650722,0.5203140287349278,0.4952127933634044,0.5047872066365956,0.6314548108207977,0.36854518917920226,0.5197844183628808,0.4802155816371192,0.4735053068803963,0.5264946931196037,0.4780403937062114,0.5219596062937886,0.6978011984107436,0.3021988015892564,0.48812397074856834,0.5118760292514314,0.4981966177499309,0.5018033822500692,0.48356814608372445,0.5164318539162756,0.7662477397769091,0.23375226022309095,0.4990569068722667,0.500943093127733,0.5074599957127597,0.4925400042872403,0.46143192343097233,0.5385680765690277
