county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_joh,vap_white.uss_16_dem_fei,vap_black.uss_16_rep_joh,vap_black.uss_16_dem_fei,vap_hisp.uss_16_rep_joh,vap_hisp.uss_16_dem_fei,vap_oth.uss_16_rep_joh,vap_oth.uss_16_dem_fei,vap_white.uss_18_rep_vuk,vap_white.uss_18_dem_bal,vap_black.uss_18_rep_vuk,vap_black.uss_18_dem_bal,vap_hisp.uss_18_rep_vuk,vap_hisp.uss_18_dem_bal,vap_oth.uss_18_rep_vuk,vap_oth.uss_18_dem_bal,vap_white.gov_18_rep_wal,vap_white.gov_18_dem_eve,vap_black.gov_18_rep_wal,vap_black.gov_18_dem_eve,vap_hisp.gov_18_rep_wal,vap_hisp.gov_18_dem_eve,vap_oth.gov_18_rep_wal,vap_oth.gov_18_dem_eve,vap_white.atg_18_rep_sch,vap_white.atg_18_dem_kau,vap_black.atg_18_rep_sch,vap_black.atg_18_dem_kau,vap_hisp.atg_18_rep_sch,vap_hisp.atg_18_dem_kau,vap_oth.atg_18_rep_sch,vap_oth.atg_18_dem_kau,vap_white.sos_18_rep_sch,vap_white.sos_18_dem_laf,vap_black.sos_18_rep_sch,vap_black.sos_18_dem_laf,vap_hisp.sos_18_rep_sch,vap_hisp.sos_18_dem_laf,vap_oth.sos_18_rep_sch,vap_oth.sos_18_dem_laf,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru
Outagamie County,55087004410,0.544085644570017,0.45591435542998304,0.3780802372418668,0.6219197627581332,0.3985485403142645,0.6014514596857355,0.33440051799891474,0.6655994820010853,0.5721003770312101,0.42789962296878986,0.39559594726004327,0.6044040527399568,0.3930435516304144,0.6069564483695856,0.37096595908088054,0.6290340409191195,0.4704770801183288,0.5295229198816712,0.3813284750811835,0.6186715249188165,0.3534139450044652,0.6465860549955348,0.30694890880958386,0.6930510911904162,0.5319758301072571,0.4680241698927428,0.4068709603864976,0.5931290396135024,0.3659263389870556,0.6340736610129444,0.35012794883878073,0.6498720511612193,0.5394821152635301,0.46051788473646993,0.36632538155233474,0.6336746184476653,0.37050478010103,0.62949521989897,0.30104197915443875,0.6989580208455612,0.49950750373034575,0.5004924962696543,0.41050643624834265,0.5894935637516573,0.3918189779700802,0.6081810220299199,0.3077599370078439,0.6922400629921561,0.4512352303875825,0.5487647696124175,0.7232659179819605,0.27673408201803945,0.6810781825935742,0.3189218174064258,0.7148983288763107,0.28510167112368934
Outagamie County,55087004411,0.5958514956136415,0.4041485043863585,0.3759758974506131,0.6240241025493869,0.3970247784261193,0.6029752215738807,0.32743494141584456,0.6725650585841552,0.6249059022105665,0.3750940977894335,0.3998428659904445,0.6001571340095555,0.392027965118172,0.607972034881828,0.36583685789671794,0.6341631421032818,0.5128547268409814,0.48714527315901857,0.3774810291251772,0.6225189708748229,0.34654939312839644,0.6534506068716036,0.2958036218573318,0.7041963781426682,0.5789235226715724,0.4210764773284276,0.4059379592384793,0.5940620407615208,0.3741596189016912,0.6258403810983089,0.3481292004949011,0.6518707995050989,0.5878733880765892,0.4121266119234108,0.3713371394684124,0.6286628605315876,0.3782791041528784,0.6217208958471215,0.2972053673461768,0.7027946326538229,0.5500192490215601,0.44998075097844,0.41956048704914983,0.5804395129508502,0.4001685838067408,0.5998314161932592,0.29868797961903204,0.7013120203809677,0.4356052568287068,0.5643947431712931,0.7241361095037938,0.2758638904962062,0.6802117443219455,0.3197882556780544,0.7333178609428604,0.2666821390571394
Outagamie County,55087004412,0.5062445030144539,0.4937554969855461,0.3753196545785257,0.6246803454214743,0.3824779406139656,0.6175220593860343,0.309012029557536,0.6909879704424641,0.5386547282703893,0.4613452717296107,0.39094020064790885,0.6090597993520911,0.379225658400523,0.620774341599477,0.34768136254273047,0.6523186374572695,0.4483329187750868,0.5516670812249133,0.3768406578943463,0.6231593421056537,0.344305310056841,0.655694689943159,0.2836967889410044,0.7163032110589955,0.508157575043519,0.49184242495648095,0.40807664638995056,0.5919233536100494,0.3636131375570945,0.6363868624429055,0.3341917705822756,0.6658082294177244,0.5230555773917013,0.4769444226082987,0.37014566068821864,0.6298543393117814,0.36855836028687405,0.631441639713126,0.28442271177866124,0.7155772882213388,0.4787878615390122,0.5212121384609878,0.4206578607601856,0.5793421392398144,0.3775827384095536,0.6224172615904464,0.2861695993256611,0.7138304006743389,0.4963063706674633,0.5036936293325367,0.7295442385215641,0.27045576147843586,0.6924775687646137,0.3075224312353862,0.7326515811786856,0.26734841882131444
Outagamie County,55087004413,0.775465886791356,0.22453411320864383,0.38404116633260993,0.6159588336673901,0.4223672172338914,0.5776327827661086,0.36241608703278,0.63758391296722,0.7736098437957715,0.2263901562042285,0.3991454237946126,0.6008545762053874,0.41912534844200455,0.5808746515579954,0.40561540102926824,0.5943845989707318,0.6735703365352517,0.32642966346474833,0.3849125866789744,0.6150874133210256,0.3661683260721929,0.6338316739278071,0.33077546889433046,0.6692245311056696,0.754790361096097,0.24520963890390285,0.4144478538567635,0.5855521461432363,0.3887563864764017,0.6112436135235982,0.3726825400054641,0.6273174599945359,0.7661270276449456,0.23387297235505425,0.3733367276038679,0.6266632723961318,0.40174363462573665,0.5982563653742634,0.33140236940384094,0.6685976305961591,0.7164835369836433,0.2835164630163567,0.423600975785755,0.5763990242142449,0.4065885575838923,0.5934114424161078,0.33271947873590996,0.6672805212640901,0.21368223542259304,0.786317764577407,0.7237087003397059,0.2762912996602941,0.6533575604842097,0.3466424395157904,0.6885709088495402,0.3114290911504598
Outagamie County,55087004414,0.5996640967538126,0.4003359032461874,0.38343361714389806,0.6165663828561017,0.4072621290774184,0.5927378709225816,0.3402624722664582,0.6597375277335416,0.6020308965395839,0.39796910346041614,0.399606768939107,0.6003932310608927,0.39536837282154974,0.6046316271784502,0.3770916457276105,0.6229083542723893,0.5046558892240719,0.49534411077592816,0.38349027180343737,0.6165097281965626,0.3448272018944298,0.6551727981055703,0.3016283184214214,0.6983716815785785,0.5701858146441019,0.4298141853558981,0.40655824860685186,0.5934417513931481,0.3702124373130741,0.6297875626869259,0.347459329929553,0.652540670070447,0.5703036436338549,0.4296963563661451,0.3719700476072033,0.6280299523927965,0.38489211819043806,0.615107881809562,0.30377530997775387,0.6962246900222459,0.530701145581195,0.4692988544188051,0.4210170265664767,0.5789829734335231,0.39116981644885335,0.6088301835511466,0.3130195539191056,0.6869804460808944,0.41811541254975226,0.5818845874502477,0.7180510991556599,0.2819489008443398,0.6766304223077546,0.32336957769224545,0.7131181488859176,0.28688185111408243
Outagamie County,55087004415,0.6793915339414613,0.32060846605853865,0.3839162388364829,0.6160837611635172,0.44904734642323935,0.5509526535767607,0.34925935102148825,0.6507406489785117,0.6609468696839859,0.33905313031601414,0.4033961272497575,0.5966038727502425,0.4139439508759229,0.5860560491240772,0.3800780726727205,0.6199219273272796,0.5707164445913467,0.4292835554086533,0.3837070464673083,0.6162929535326916,0.3655684128960929,0.6344315871039071,0.3150594577655294,0.6849405422344707,0.6755693426779567,0.32443065732204335,0.40766033807651664,0.5923396619234833,0.43735555245349256,0.5626444475465074,0.3610269863527189,0.6389730136472811,0.7087139958174522,0.29128600418254774,0.3774233727344022,0.6225766272655979,0.47968904085668046,0.5203109591433196,0.3283622395664543,0.6716377604335457,0.6487395092209214,0.35126049077907867,0.43371220297272384,0.5662877970272762,0.4468545254865207,0.5531454745134793,0.3256498319862706,0.6743501680137294,0.26923743965258695,0.730762560347413,0.7258095954000425,0.2741904045999575,0.5897510543231193,0.4102489456768807,0.6822542088872474,0.31774579111275264
Outagamie County,55087004417,0.5590052992401715,0.4409947007598283,0.37467341915923374,0.6253265808407662,0.4097019533982313,0.5902980466017688,0.33331795289726973,0.6666820471027303,0.5875973358756941,0.41240266412430593,0.3994214133444262,0.6005785866555738,0.39738257121032944,0.6026174287896706,0.3660862657390327,0.6339137342609673,0.46057340061954194,0.5394265993804579,0.3778184421810603,0.6221815578189397,0.3476081816634201,0.6523918183365799,0.3013114913927169,0.698688508607283,0.5034451326351312,0.49655486736486854,0.40081380757582463,0.5991861924241754,0.3705044390869984,0.6294955609130016,0.3423694379344925,0.6576305620655075,0.5105247413306183,0.4894752586693816,0.37317351357413864,0.6268264864258614,0.3719184963549111,0.628081503645089,0.30490111349619475,0.6950988865038052,0.4838488307689702,0.5161511692310297,0.4306652283833228,0.5693347716166772,0.3893234858085501,0.6106765141914499,0.30787959406278614,0.6921204059372138,0.4898435405119387,0.5101564594880611,0.7216759397483622,0.2783240602516378,0.686390044208259,0.313609955791741,0.7224914994669354,0.27750850053306464
Outagamie County,55087004418,0.6288568288565312,0.3711431711434688,0.379333562689108,0.620666437310892,0.4053623501873946,0.5946376498126054,0.33985696432873685,0.6601430356712632,0.6285033753499027,0.3714966246500973,0.40142625824149497,0.5985737417585048,0.399544611926527,0.600455388073473,0.3745202156987562,0.6254797843012438,0.524893331069559,0.47510666893044096,0.3809731580049643,0.6190268419950358,0.3506062123329823,0.6493937876670177,0.3053130129890261,0.694686987010974,0.5951841315729733,0.4048158684270266,0.4100752769921277,0.5899247230078721,0.3794448868861016,0.6205551131138984,0.3481622846224445,0.6518377153775555,0.5977530871660941,0.4022469128339059,0.3713259292954128,0.6286740707045869,0.3792799339885494,0.6207200660114506,0.31223274259614636,0.6877672574038537,0.554244597238955,0.445755402761045,0.4260486215891835,0.5739513784108162,0.38663267495095416,0.6133673250490458,0.3035246872465946,0.6964753127534055,0.3831717206405709,0.6168282793594291,0.7274688392453197,0.2725311607546803,0.6741643099237651,0.3258356900762349,0.7119264587900717,0.2880735412099283
Outagamie County,55087004419,0.6408754102967016,0.3591245897032984,0.3792063111113423,0.6207936888886577,0.41106196570687353,0.5889380342931264,0.33791430056184407,0.662085699438156,0.6396772013155559,0.36032279868444406,0.4013875243910916,0.5986124756089084,0.3952147239998959,0.6047852760001041,0.37920043189352776,0.6207995681064722,0.5551846746261294,0.4448153253738706,0.38342210950684663,0.6165778904931534,0.3523887242327016,0.6476112757672984,0.310168298873391,0.6898317011266091,0.629247804551885,0.370752195448115,0.42040238704091,0.57959761295909,0.37936713583026455,0.6206328641697355,0.349531890206246,0.650468109793754,0.6297175459688726,0.3702824540311274,0.37148869344063784,0.6285113065593622,0.3902919412764651,0.6097080587235348,0.3078624539549583,0.6921375460450417,0.5968444940886657,0.4031555059113343,0.4244655471102388,0.5755344528897611,0.3931070742187688,0.6068929257812312,0.3090019452341341,0.690998054765866,0.3573104403506727,0.6426895596493273,0.7225486737038738,0.2774513262961263,0.6703178796599265,0.3296821203400735,0.7107602851756522,0.28923971482434785
Outagamie County,55087004420,0.7124798739288242,0.2875201260711757,0.374686614389332,0.625313385610668,0.4077326646578844,0.5922673353421156,0.3474650723683262,0.6525349276316739,0.6971660796523392,0.3028339203476605,0.3989413870353331,0.6010586129646669,0.4050794866713113,0.5949205133286888,0.3777488002974156,0.6222511997025845,0.6324717233563713,0.36752827664362847,0.3821350538147518,0.6178649461852481,0.35656479955969095,0.6434352004403091,0.313264549003154,0.6867354509968461,0.682459188350613,0.31754081164938697,0.40289963048302047,0.5971003695169795,0.3811833932629602,0.6188166067370398,0.35548421645233325,0.6445157835476667,0.726231915798061,0.27376808420193904,0.3714061334625572,0.6285938665374428,0.3944225704841035,0.6055774295158964,0.31739235774637287,0.6826076422536271,0.6852374589074569,0.3147625410925429,0.4229702990361975,0.5770297009638025,0.39377309920376735,0.6062269007962326,0.3238120666525065,0.6761879333474935,0.22177094893626512,0.7782290510637346,0.7245213430804283,0.27547865691957174,0.6725532289047158,0.3274467710952842,0.7031710389135858,0.2968289610864142
Outagamie County,55087004421,0.747350577441429,0.25264942255857104,0.3742764540467569,0.6257235459532431,0.4133567844198549,0.5866432155801451,0.34968548806129796,0.6503145119387023,0.7155810206293404,0.28441897937065963,0.3984641212637802,0.6015358787362197,0.404262119748691,0.595737880251309,0.37911718330484145,0.6208828166951588,0.6917911076569685,0.3082088923430315,0.3849575014169131,0.6150424985830869,0.3595862561531191,0.6404137438468809,0.3248336276062096,0.6751663723937906,0.7344134908191894,0.2655865091808106,0.4111636969153491,0.5888363030846508,0.3757509295245288,0.6242490704754713,0.3639073064072602,0.63609269359274,0.7518187620966512,0.2481812379033488,0.37845576546593573,0.621544234534064,0.3896844108922927,0.6103155891077073,0.3181043743536191,0.6818956256463812,0.7347728283905163,0.26522717160948367,0.43343005925384537,0.5665699407461544,0.4034545959182771,0.596545404081723,0.3285239554700292,0.671476044529971,0.23595984050066604,0.764040159499334,0.7190844473260616,0.28091555267393836,0.6666722264411128,0.3333277735588872,0.6955178440791909,0.3044821559208093
Outagamie County,55087004422,0.6772990710690578,0.3227009289309421,0.3863248674983615,0.6136751325016385,0.4131467260339489,0.5868532739660508,0.35367186330232514,0.6463281366976749,0.6673720730317931,0.33262792696820687,0.3995917281412624,0.6004082718587376,0.4068761156427426,0.5931238843572572,0.3889299716009425,0.6110700283990572,0.5551158913128009,0.44488410868719913,0.3909036179067896,0.6090963820932104,0.35907066367103263,0.6409293363289674,0.3144091292100481,0.6855908707899516,0.6231120340750788,0.3768879659249213,0.4104909285753538,0.5895090714246461,0.38500091487334376,0.6149990851266562,0.361508824173713,0.6384911758262868,0.6242839222994421,0.3757160777005579,0.36588381615044935,0.6341161838495506,0.3933487222605637,0.6066512777394363,0.31216212204016924,0.6878378779598308,0.5803083759178722,0.4196916240821278,0.4273124283832566,0.5726875716167433,0.395449006941505,0.6045509930584948,0.31559499018231313,0.6844050098176869,0.3499292129443227,0.6500707870556772,0.7236133651274206,0.2763866348725795,0.6688217506165963,0.3311782493834035,0.7079641453190555,0.2920358546809445
Outagamie County,55087004423,0.5937362165936704,0.4062637834063296,0.3731072153651606,0.6268927846348393,0.4084627875196796,0.5915372124803204,0.33971734887085864,0.6602826511291414,0.6195322537503809,0.380467746249619,0.3971546501875468,0.6028453498124532,0.3915625425370462,0.6084374574629539,0.3710746823190475,0.6289253176809525,0.5269042739599248,0.473095726040075,0.3894915476834503,0.6105084523165497,0.35234157920076786,0.6476584207992322,0.312872524632818,0.687127475367182,0.5968029770561938,0.4031970229438062,0.40331795182480035,0.5966820481751997,0.38125306290202665,0.6187469370979733,0.35362402410673754,0.6463759758932625,0.5999766349456617,0.40002336505433805,0.36448485274319287,0.6355151472568071,0.3846405438884421,0.615359456111558,0.30427168363671886,0.6957283163632811,0.5584840981833662,0.4415159018166336,0.4317484722681087,0.5682515277318912,0.39414637910136896,0.605853620898631,0.3159874437346828,0.6840125562653172,0.41596329380785446,0.5840367061921455,0.7208051597241614,0.27919484027583863,0.6705607946729799,0.3294392053270201,0.7017647791988595,0.2982352208011405
