county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_18_dem_rin,vap_white.uss_18_rep_bra,vap_black.uss_18_dem_rin,vap_black.uss_18_rep_bra,vap_hisp.uss_18_dem_rin,vap_hisp.uss_18_rep_bra,vap_oth.uss_18_dem_rin,vap_oth.uss_18_rep_bra,vap_white.gov_18_dem_mil,vap_white.gov_18_rep_moo,vap_black.gov_18_dem_mil,vap_black.gov_18_rep_moo,vap_hisp.gov_18_dem_mil,vap_hisp.gov_18_rep_moo,vap_oth.gov_18_dem_mil,vap_oth.gov_18_rep_moo,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_gid,vap_white.uss_20_rep_col,vap_black.uss_20_dem_gid,vap_black.uss_20_rep_col,vap_hisp.uss_20_dem_gid,vap_hisp.uss_20_rep_col,vap_oth.uss_20_dem_gid,vap_oth.uss_20_rep_col
Cumberland County,23005066145,0.5860743789139256,0.4139256210860745,0.6563247739173999,0.34367522608260015,0.5948773005431874,0.40512269945681256,0.5658292147095803,0.4341707852904198,0.19081620697887552,0.8091837930211245,0.6723828317192224,0.32761716828077764,0.6039003863288395,0.39609961367116053,0.6229805467034921,0.3770194532965079,0.546715730371494,0.45328426962850593,0.7269367132919358,0.2730632867080642,0.6032276252734923,0.3967723747265078,0.6353503613889772,0.3646496386110228,0.649600416049019,0.35039958395098103,0.7336623141937182,0.2663376858062818,0.5944494168039046,0.4055505831960954,0.6175732106189099,0.3824267893810901,0.5236852128697783,0.47631478713022174,0.6988607356289324,0.3011392643710676,0.555607860578829,0.44439213942117095,0.57049502100744,0.42950497899256
Cumberland County,23005066775,0.4068614706496923,0.5931385293503078,0.6558370881242047,0.34416291187579534,0.5997389215288657,0.4002610784711344,0.548491225578247,0.4515087744217529,0.1488989571282115,0.8511010428717886,0.6721218035840003,0.3278781964159997,0.6022758419436033,0.39772415805639677,0.6300105098481185,0.36998949015188154,0.39342081403573315,0.6065791859642669,0.7216926916424504,0.27830730835754963,0.6057772108985585,0.3942227891014415,0.5886020680805629,0.4113979319194371,0.41692125121472684,0.5830787487852732,0.7320541934177845,0.2679458065822155,0.5998094027324731,0.4001905972675269,0.6031720123274806,0.39682798767251937,0.35275358076442437,0.6472464192355757,0.696488701812887,0.303511298187113,0.5399109963142629,0.46008900368573713,0.5629199166071328,0.4370800833928672
Cumberland County,23005073670,0.4202134623578195,0.5797865376421806,0.657749359688215,0.34225064031178504,0.5967021379450288,0.40329786205497126,0.5450388500988389,0.45496114990116104,0.14807370886922608,0.8519262911307739,0.6733801391601627,0.32661986083983735,0.596695818556431,0.403304181443569,0.625347976789429,0.374652023210571,0.4067513665109606,0.5932486334890394,0.725978533576059,0.274021466423941,0.6073421533288703,0.39265784667112963,0.6135580503130343,0.38644194968696566,0.4723336314187756,0.5276663685812244,0.727669624036383,0.272330375963617,0.5851545682479161,0.4148454317520839,0.5954399171850441,0.40456008281495587,0.3747370368089398,0.6252629631910601,0.699154052728669,0.30084594727133096,0.5427618847229572,0.4572381152770428,0.5593961866226304,0.4406038133773697
Cumberland County,23005084301,0.6969668650507281,0.30303313494927187,0.6568935286562848,0.34310647134371525,0.6033434127245553,0.39665658727544467,0.5633858772910382,0.4366141227089618,0.285088197715603,0.714911802284397,0.6744897368142337,0.32551026318576626,0.6019710042171647,0.3980289957828354,0.6341660620159316,0.36583393798406844,0.7220756616761009,0.27792433832389907,0.719542517748987,0.28045748225101297,0.6145528712115254,0.38544712878847465,0.6237688197974693,0.37623118020253066,0.7331426243330251,0.2668573756669748,0.7245545327209435,0.27544546727905656,0.5924630603409868,0.4075369396590132,0.6041515127293223,0.3958484872706777,0.6414634274034458,0.35853657259655425,0.699876639756819,0.30012336024318104,0.5459896833951187,0.4540103166048813,0.5803027686619704,0.41969723133802955
Cumberland County,23005084302,0.6987630358015574,0.30123696419844265,0.661375808878451,0.33862419112154896,0.6070037495128086,0.39299625048719145,0.5513190019851099,0.44868099801489014,0.28095924583454474,0.7190407541654553,0.6755323113700228,0.32446768862997727,0.6048446341811479,0.3951553658188522,0.6340083252805135,0.3659916747194865,0.723739454066886,0.276260545933114,0.7241294926644316,0.27587050733556834,0.6141963451873144,0.3858036548126857,0.623524884277262,0.37647511572273795,0.733962765860033,0.26603723413996705,0.7249099953998885,0.27509000460011146,0.5954324078891908,0.4045675921108091,0.6201169072758073,0.37988309272419274,0.6437474223849022,0.3562525776150977,0.6929259312130105,0.30707406878698945,0.5470056895462496,0.4529943104537503,0.5754923927669177,0.42450760723308234
Cumberland County,23005084303,0.6950865305381999,0.3049134694618001,0.6538167558914468,0.3461832441085531,0.596814336535716,0.40318566346428397,0.5613715557068879,0.43862844429311204,0.29303199199459645,0.7069680080054035,0.6763741772382436,0.3236258227617564,0.6015968987514392,0.3984031012485609,0.6312815701705298,0.36871842982947023,0.7224273420011046,0.27757265799889536,0.7194445521297608,0.2805554478702392,0.6166982917428855,0.38330170825711446,0.6082405088685753,0.39175949113142466,0.73162794796579,0.26837205203420994,0.7258823832804597,0.2741176167195403,0.5967930230592856,0.40320697694071445,0.6168998161372011,0.38310018386279887,0.6422260947744193,0.3577739052255808,0.6947353459373093,0.30526465406269065,0.5574659388968205,0.4425340611031795,0.5696737025753965,0.4303262974246035
Cumberland County,23005084304,0.6995355662927446,0.30046443370725534,0.6536568083236884,0.3463431916763113,0.5910494266290021,0.40895057337099794,0.5667640279898467,0.43323597201015335,0.2806463394063404,0.7193536605936596,0.6733754912137805,0.32662450878621957,0.6045604092281023,0.3954395907718977,0.6399016627966801,0.3600983372033198,0.7259033948548004,0.27409660514519957,0.7244025779902058,0.2755974220097939,0.6073732771749164,0.39262672282508365,0.6120340507100809,0.38796594928991907,0.736076262062441,0.263923737937559,0.7281688282525927,0.2718311717474071,0.5870077095509983,0.41299229044900165,0.6112663582779563,0.38873364172204367,0.6453481161574041,0.35465188384259594,0.6984341458451564,0.3015658541548434,0.5496521551611894,0.45034784483881063,0.565924132085154,0.434075867914846
Cumberland County,23005084305,0.7007031927451347,0.2992968072548652,0.6606894905530937,0.33931050944690633,0.6008913301604284,0.3991086698395716,0.5601661779105969,0.4398338220894031,0.27533815430301417,0.7246618456969859,0.6731074553146247,0.3268925446853754,0.6036543635841772,0.3963456364158228,0.6345117653739362,0.3654882346260639,0.7266469657538503,0.27335303424614954,0.721816205684753,0.2781837943152469,0.606538280716356,0.39346171928364404,0.6164527363499759,0.3835472636500241,0.7366640815277896,0.2633359184722103,0.7264956832819931,0.27350431671800696,0.5969343616160597,0.4030656383839402,0.6132354195360946,0.3867645804639054,0.6453580771368312,0.35464192286316865,0.6932702342099621,0.30672976579003786,0.5357526263275758,0.46424737367242425,0.5759994795415858,0.42400052045841413
Cumberland County,23005084306,0.7082274447981922,0.2917725552018077,0.6634708994005066,0.3365291005994933,0.6012277764117175,0.39877222358828246,0.5769487294395282,0.42305127056047176,0.24293964576323873,0.7570603542367613,0.6710615774521258,0.3289384225478742,0.6004365689721103,0.3995634310278897,0.6221989476337568,0.3778010523662432,0.7361666912734334,0.2638333087265666,0.7247447207816012,0.27525527921839876,0.6110103389171577,0.3889896610828423,0.6029253462464095,0.3970746537535905,0.7474151946931955,0.2525848053068045,0.7200897689542117,0.27991023104578827,0.5847755761391401,0.4152244238608599,0.6069703093431801,0.3930296906568199,0.6479754876899306,0.35202451231006937,0.7067657362114955,0.2932342637885045,0.5474098312099946,0.4525901687900053,0.577604987263135,0.4223950127368649
Cumberland County,23005084307,0.7077427187103167,0.2922572812896833,0.6588509704978793,0.34114902950212067,0.5934202728922213,0.4065797271077787,0.5718694572422706,0.4281305427577295,0.2515215105804087,0.7484784894195913,0.6738255543919637,0.32617444560803627,0.6029755424054426,0.3970244575945574,0.6331774090576493,0.3668225909423507,0.7330957668129275,0.26690423318707246,0.7298632533878332,0.27013674661216674,0.6160598941474675,0.38394010585253247,0.6078791395523273,0.39212086044767264,0.7448776549341068,0.25512234506589315,0.71922711053275,0.28077288946725,0.5996126813727857,0.40038731862721433,0.6089845360695815,0.3910154639304186,0.648874440464018,0.351125559535982,0.6971898078136549,0.30281019218634503,0.5443605801568243,0.4556394198431757,0.5791066965938801,0.4208933034061199
