county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_sch,vap_white.uss_16_rep_car,vap_black.uss_16_dem_sch,vap_black.uss_16_rep_car,vap_hisp.uss_16_dem_sch,vap_hisp.uss_16_rep_car,vap_oth.uss_16_dem_sch,vap_oth.uss_16_rep_car,vap_white.uss_18_dem_hir,vap_white.uss_18_rep_cur,vap_black.uss_18_dem_hir,vap_black.uss_18_rep_cur,vap_hisp.uss_18_dem_hir,vap_hisp.uss_18_rep_cur,vap_oth.uss_18_dem_hir,vap_oth.uss_18_rep_cur,vap_white.gov_18_dem_ige,vap_white.gov_18_rep_tup,vap_black.gov_18_dem_ige,vap_black.gov_18_rep_tup,vap_hisp.gov_18_dem_ige,vap_hisp.gov_18_rep_tup,vap_oth.gov_18_dem_ige,vap_oth.gov_18_rep_tup,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru
Honolulu County,15003007817,0.6796759798908536,0.3203240201091464,0.6562250901931115,0.3437749098068885,0.18886405818984575,0.8111359418101542,0.6929241681680419,0.30707583183195813,0.6477752610450113,0.3522247389549888,0.6592017396347922,0.34079826036520783,0.4473326398422616,0.5526673601577383,0.7828093203232628,0.21719067967673727,0.6454027037101688,0.35459729628983117,0.6709008662968755,0.3290991337031245,0.35500607303810866,0.6449939269618914,0.7077451072159601,0.29225489278404,0.6749316462733562,0.3250683537266438,0.6677553961347138,0.33224460386528615,0.175004208457824,0.824995791542176,0.6886786055992005,0.31132139440079953,0.782640901881515,0.217359098118485,0.4864744241786119,0.513525575821388,0.1762442337795001,0.8237557662204998,0.6684406786569087,0.3315593213430913
Honolulu County,15003008001,0.6860825274130995,0.3139174725869005,0.6529983349346994,0.34700166506530067,0.1900484762401682,0.8099515237598318,0.7025236477009145,0.29747635229908537,0.6598323141835686,0.3401676858164315,0.6645902949055373,0.3354097050944627,0.4542934355822781,0.5457065644177219,0.814464104069076,0.18553589593092396,0.6558579447615871,0.34414205523841296,0.6764303995874463,0.32356960041255367,0.35525417360211053,0.6447458263978895,0.7413500178802503,0.25864998211974954,0.6747300129232817,0.3252699870767183,0.6660451252368803,0.33395487476311964,0.17947487676179577,0.8205251232382043,0.7049375903624208,0.29506240963757907,0.7817752985977492,0.21822470140225075,0.4965435708698456,0.5034564291301544,0.16247171547714717,0.8375282845228529,0.6631829096404681,0.3368170903595318
Honolulu County,15003008002,0.6879770523305254,0.3120229476694746,0.6600010736021137,0.3399989263978863,0.19258618897197202,0.8074138110280282,0.7136101239095534,0.2863898760904467,0.6630142910948108,0.33698570890518925,0.6636759788177063,0.33632402118229365,0.456694991122425,0.5433050088775752,0.8147206180491879,0.18527938195081206,0.6567722758721782,0.34322772412782176,0.6770721616059011,0.3229278383940989,0.36768345595026686,0.6323165440497334,0.7411471285176281,0.25885287148237185,0.6756556684513452,0.32434433154865483,0.6624495315032005,0.33755046849679954,0.18391877249531113,0.8160812275046891,0.7205315064417247,0.27946849355827535,0.7832390510729742,0.2167609489270258,0.4960844250860723,0.5039155749139277,0.1685009712476379,0.8314990287523623,0.6746986168458334,0.32530138315416657
Honolulu County,15003008005,0.6810192065812278,0.31898079341877217,0.6509020115619246,0.3490979884380753,0.1736773576950395,0.8263226423049606,0.6756340717053169,0.3243659282946832,0.6652620294480911,0.33473797055190885,0.6592366822701029,0.3407633177298971,0.4468834266601412,0.5531165733398589,0.81991087484027525,0.18008912515972475,0.6498523001036806,0.3501476998963194,0.6801147801766695,0.3198852198233305,0.3456493253105258,0.6543506746894742,0.7141731544422557,0.2858268455577443,0.6746889930963893,0.3253110069036107,0.6697411815458009,0.33025881845419913,0.1779971657814909,0.8220028342185091,0.6908814414686962,0.3091185585313038,0.7794088980083831,0.22059110199161694,0.49143949032725864,0.5085605096727414,0.16895654454366504,0.831043455456335,0.6483735659978211,0.3516264340021789
Honolulu County,15003008008,0.7126923372396494,0.2873076627603506,0.6673671622130596,0.33263283778694036,0.19941576333992034,0.8005842366600796,0.7239141437210408,0.27608585627895915,0.7305337358714507,0.2694662641285493,0.694701009820155,0.30529899017984496,0.5255906793418459,0.4744093206581541,0.8473505045640247,0.1526494954359753,0.722555388554986,0.27744461144501403,0.7007880832569906,0.2992119167430094,0.4259506738526237,0.5740493261473764,0.7821899592945097,0.21781004070549023,0.7429922283955279,0.25700777160447213,0.6827974717724271,0.3172025282275729,0.2151072717198979,0.784892728280102,0.7513061764301259,0.24869382356987413,0.8106702885501137,0.18932971144988633,0.4973811094162201,0.5026188905837798,0.17693251527823503,0.8230674847217649,0.6898607334197996,0.3101392665802004
Honolulu County,15003008009,0.6905178504128606,0.30948214958713943,0.6554850266162879,0.344514973383712,0.19281751487218315,0.8071824851278169,0.7111349060966903,0.28886509390330967,0.6789577552556244,0.3210422447443756,0.6719628808120734,0.32803711918792655,0.4821384412988811,0.5178615587011187,0.8377175690797414,0.16228243092025868,0.6776802105470597,0.3223197894529402,0.6901130935706844,0.3098869064293156,0.39667574940795913,0.6033242505920409,0.7755257299372528,0.22447427006274723,0.6947527058427854,0.3052472941572146,0.6766079420938157,0.3233920579061843,0.19211460518758328,0.8078853948124167,0.7466409293082571,0.25335907069174285,0.7935676967458443,0.20643230325415568,0.4911819847418426,0.5088180152581574,0.17596827305493837,0.8240317269450614,0.6918888794616425,0.3081111205383575
Honolulu County,15003008010,0.6851245090104021,0.3148754909895979,0.6557066831704581,0.34429331682954195,0.18909382901342714,0.8109061709865728,0.6896926177465217,0.3103073822534781,0.663956471729886,0.33604352827011397,0.6645925297535393,0.33540747024646067,0.45669033263990133,0.5433096673600987,0.8108725717016323,0.18912742829836743,0.6585558168671178,0.34144418313288216,0.6812346322276714,0.31876536777232856,0.3695358202159833,0.6304641797840167,0.7577781403814859,0.24222185961851386,0.6759148498515948,0.3240851501484052,0.6661276201210672,0.33387237987893276,0.18140958718443256,0.8185904128155674,0.7246954745796281,0.2753045254203716,0.7831657537180944,0.21683424628190565,0.48786335535378295,0.5121366446462171,0.1785403845773888,0.8214596154226113,0.6783565747144772,0.3216434252855226
Honolulu County,15003008011,0.6852890375970603,0.31471096240293966,0.6559229363542788,0.3440770636457212,0.17985256014046183,0.8201474398595382,0.6880502903976744,0.31194970960232565,0.6631020864751174,0.33689791352488235,0.6621735942516286,0.33782640574837147,0.4630682832863114,0.5369317167136886,0.812382494384142,0.187617505615858,0.6558600500280218,0.34413994997197817,0.6829444900816642,0.3170555099183358,0.37171994560672517,0.6282800543932748,0.7578691619776462,0.24213083802235377,0.6781634105609672,0.32183658943903276,0.668793001029632,0.33120699897036804,0.1696553277109978,0.8303446722890022,0.7236828931321969,0.2763171068678031,0.7849809248230453,0.21501907517695446,0.4938685357480886,0.5061314642519115,0.17100549184494535,0.8289945081550547,0.6750454447231494,0.3249545552768505
Honolulu County,15003008012,0.6934736794503034,0.3065263205496967,0.6561658782143716,0.3438341217856285,0.2041942252898979,0.7958057747101022,0.763790605252245,0.23620939474775504,0.6710006985977887,0.3289993014022113,0.6653283151060648,0.3346716848939352,0.47542168067922186,0.5245783193207781,0.8524014907343577,0.14759850926564236,0.6639525855432346,0.33604741445676545,0.6832856372138488,0.31671436278615117,0.3852560049205027,0.6147439950794973,0.7970055445874471,0.20299445541255293,0.6826045206406745,0.31739547935932555,0.6709068120598158,0.32909318794018416,0.18653078545013185,0.8134692145498682,0.7860503678327014,0.21394963216729862,0.7830247563785031,0.21697524362149692,0.4852537915501261,0.5147462084498738,0.1772535850151225,0.8227464149848774,0.7288679167139686,0.27113208328603144
Honolulu County,15003008013,0.6932309692943127,0.3067690307056873,0.658556068174044,0.341443931825956,0.20128456906159709,0.7987154309384029,0.7550800898853932,0.24491991011460681,0.668751300187175,0.331248699812825,0.6635544076670602,0.3364455923329398,0.471654699347805,0.528345300652195,0.8454556664987058,0.1545443335012942,0.6597992046413832,0.34020079535861686,0.6815522215579848,0.3184477784420152,0.37732945844357746,0.6226705415564225,0.7905211693186585,0.20947883068134152,0.6790153831689085,0.3209846168310914,0.6668672646970598,0.3331327353029402,0.18672418830668738,0.8132758116933126,0.776540308418777,0.22345969158122303,0.7843845792825918,0.21561542071740827,0.49029458128991976,0.5097054187100802,0.1774626961522556,0.8225373038477444,0.7201260895274886,0.2798739104725114
