county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_mcc,vap_white.uss_16_dem_kir,vap_black.uss_16_rep_mcc,vap_black.uss_16_dem_kir,vap_hisp.uss_16_rep_mcc,vap_hisp.uss_16_dem_kir,vap_oth.uss_16_rep_mcc,vap_oth.uss_16_dem_kir,vap_white.uss_18_rep_mcs,vap_white.uss_18_dem_sin,vap_black.uss_18_rep_mcs,vap_black.uss_18_dem_sin,vap_hisp.uss_18_rep_mcs,vap_hisp.uss_18_dem_sin,vap_oth.uss_18_rep_mcs,vap_oth.uss_18_dem_sin,vap_white.gov_18_rep_duc,vap_white.gov_18_dem_gar,vap_black.gov_18_rep_duc,vap_black.gov_18_dem_gar,vap_hisp.gov_18_rep_duc,vap_hisp.gov_18_dem_gar,vap_oth.gov_18_rep_duc,vap_oth.gov_18_dem_gar,vap_white.atg_18_rep_brn,vap_white.atg_18_dem_con,vap_black.atg_18_rep_brn,vap_black.atg_18_dem_con,vap_hisp.atg_18_rep_brn,vap_hisp.atg_18_dem_con,vap_oth.atg_18_rep_brn,vap_oth.atg_18_dem_con,vap_white.sos_18_rep_gay,vap_white.sos_18_dem_hob,vap_black.sos_18_rep_gay,vap_black.sos_18_dem_hob,vap_hisp.sos_18_rep_gay,vap_hisp.sos_18_dem_hob,vap_oth.sos_18_rep_gay,vap_oth.sos_18_dem_hob,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_kel,vap_white.uss_20_rep_mcs,vap_black.uss_20_dem_kel,vap_black.uss_20_rep_mcs,vap_hisp.uss_20_dem_kel,vap_hisp.uss_20_rep_mcs,vap_oth.uss_20_dem_kel,vap_oth.uss_20_rep_mcs
Apache County,04001000055,0.8017717142177803,0.1982282857822197,0.5477340468406827,0.4522659531593173,0.6874903064391507,0.3125096935608494,0.1245341024132837,0.8754658975867163,0.7797512790505311,0.22024872094946896,0.5108976327341892,0.48910236726581086,0.5948927577175295,0.40510724228247047,0.13405133955322052,0.8659486604467795,0.7575881465160202,0.24241185348397976,0.5210021859360617,0.47899781406393827,0.5893281582716814,0.4106718417283186,0.14864339260941847,0.8513566073905815,0.8251012867699236,0.1748987132300764,0.5943574871764176,0.40564251282358244,0.6616516839411681,0.3383483160588319,0.21856301043999923,0.7814369895600007,0.789959461257717,0.21004053874228304,0.5252869881020067,0.47471301189799325,0.6058862854900926,0.39411371450990734,0.17065855515959916,0.8293414448404008,0.7677262343487518,0.23227376565124827,0.5017121807464907,0.4982878192535093,0.5836275845941217,0.4163724154058784,0.13858447669602436,0.8614155233039756,0.22232786621232956,0.7776721337876704,0.48525240090423144,0.5147475990957686,0.3653578248489723,0.6346421751510277,0.8566905268036731,0.1433094731963269,0.2195439096226567,0.7804560903773433,0.4547856308785583,0.5452143691214417,0.3914907716182095,0.6085092283817906,0.8556085035959711,0.14439149640402893
Apache County,04001000060,0.7858574250131801,0.21414257498681988,0.5439301875260342,0.4560698124739658,0.6808286466874506,0.31917135331254937,0.07114310920764448,0.9288568907923556,0.773563282593827,0.22643671740617297,0.5191777058467896,0.48082229415321037,0.5914028854627765,0.4085971145372235,0.09924383973453332,0.9007561602654667,0.7537072853678016,0.24629271463219832,0.5121778218268888,0.4878221781731113,0.5859818820334862,0.4140181179665137,0.10014888378573333,0.8998511162142667,0.8202749644543748,0.1797250355456252,0.6025560361973223,0.39744396380267766,0.6561606964102706,0.3438393035897294,0.15714888701827756,0.8428511129817224,0.7879339323245749,0.21206606767542513,0.521293819464391,0.478706180535609,0.5955139882246141,0.40448601177538585,0.11262316513899684,0.8873768348610032,0.7721313962684052,0.22786860373159476,0.5037367998570981,0.4962632001429019,0.5730614080685998,0.42693859193140016,0.09730013839976265,0.9026998616002374,0.2218451722130916,0.7781548277869084,0.4897789515621156,0.5102210484378844,0.36429867213287265,0.6357013278671274,0.8860259495476713,0.11397405045232871,0.22382257867019362,0.7761774213298064,0.46644925908865187,0.5335507409113481,0.3970327774592746,0.6029672225407254,0.8780821841599591,0.1219178158400409
Apache County,04001000065,0.7861836293387781,0.21381637066122192,0.5440354458022933,0.4559645541977065,0.6820313182370707,0.31796868176292925,0.07564112117912518,0.9243588788208749,0.7803347134816265,0.21966528651837347,0.5185853083370017,0.48141469166299833,0.6002293254719572,0.39977067452804277,0.09221158126276269,0.9077884187372373,0.7529517831907889,0.2470482168092111,0.5175713230863113,0.48242867691368874,0.5825526687137503,0.41744733128624967,0.11208199884491304,0.8879180011550869,0.8128772003177172,0.1871227996822828,0.6223759582467021,0.37762404175329767,0.6576773553520385,0.34232264464796147,0.15298854606133636,0.8470114539386636,0.7895614676042306,0.21043853239576943,0.5259195394754234,0.4740804605245767,0.6037808595207212,0.39621914047927875,0.11105725408119001,0.88894274591881,0.7750385962978663,0.22496140370213374,0.5042890235135591,0.49571097648644086,0.5729138523617617,0.4270861476382382,0.0987435000845953,0.9012564999154047,0.2133310599177926,0.7866689400822074,0.49208986055078563,0.5079101394492141,0.3672394108196111,0.6327605891803889,0.8685231196292166,0.13147688037078342,0.21041662591180726,0.7895833740881928,0.46334027257129057,0.5366597274287094,0.4057412110261987,0.5942587889738014,0.89613409553485,0.10386590446515004
Apache County,04001000070,0.7645621718071435,0.23543782819285655,0.54389973361505,0.45610026638495005,0.6583737679962927,0.3416262320037076,0.12685037374896319,0.8731496262510368,0.714551343468526,0.285448656531474,0.5143421668089019,0.4856578331910981,0.5700114221786845,0.4299885778213157,0.15760333932613013,0.8423966606738699,0.7186484157462583,0.2813515842537417,0.5183089266340775,0.4816910733659225,0.5641650478243192,0.435834952175681,0.15944417148432136,0.8405558285156787,0.790543807588613,0.20945619241138702,0.5972993811054151,0.40270061889458486,0.6245712206763018,0.3754287793236984,0.1948308713489399,0.80516912865106,0.7779391558658368,0.22206084413416313,0.5228772134195024,0.4771227865804975,0.5800269509798105,0.4199730490201898,0.17088093244335661,0.8291190675566433,0.7475767088666171,0.2524232911333829,0.5005252451306277,0.4994747548693723,0.5613248904437915,0.43867510955620864,0.14945580449690082,0.8505441955030992,0.27304292082035264,0.7269570791796474,0.48461862837449543,0.5153813716255046,0.3876861351137599,0.6123138648862404,0.828521362040335,0.17147863795966495,0.27414552839976375,0.7258544716002362,0.4609092499464807,0.5390907500535194,0.4201375260977649,0.5798624739022353,0.8453627825243882,0.1546372174756118
Apache County,04001000075,0.7888447304395967,0.2111552695604033,0.5469110996043837,0.45308890039561633,0.6881435636832591,0.31185643631674087,0.18226790035923282,0.8177320996407672,0.7688672681549954,0.2311327318450046,0.5186445685849084,0.4813554314150916,0.6007855393022731,0.3992144606977269,0.1704103821593701,0.8295896178406299,0.7535458767457671,0.24645412325423283,0.5181597781022765,0.4818402218977234,0.5895331371846102,0.4104668628153898,0.17817048302021565,0.8218295169797843,0.8149296947114694,0.18507030528853066,0.5973819648971372,0.40261803510286276,0.6642488537277516,0.3357511462722484,0.28940023174036467,0.7105997682596353,0.8063566795012621,0.19364332049873786,0.5284960479865545,0.4715039520134455,0.600473296840581,0.39952670315941896,0.21067456751683222,0.7893254324831678,0.772972585203409,0.22702741479659103,0.49876165157687086,0.5012383484231291,0.5812266362498983,0.4187733637501017,0.1847848736203223,0.8152151263796776,0.21651335395269522,0.7834866460473048,0.4908685252986898,0.5091314747013103,0.3685586595667982,0.6314413404332018,0.7803508183239715,0.21964918167602848,0.22347407551700263,0.7765259244829974,0.46434300725227273,0.5356569927477273,0.3975419669853368,0.6024580330146632,0.8057877982323046,0.19421220176769535
Apache County,04001000080,0.7929064354049158,0.2070935645950842,0.5418086814966538,0.4581913185033462,0.6837759105325993,0.31622408946740066,0.06525038840593805,0.9347496115940619,0.779428087414203,0.22057191258579695,0.5143938322057717,0.4856061677942282,0.5942881712201108,0.40571182877988926,0.09051150042045941,0.9094884995795406,0.7511025866319984,0.24889741336800167,0.5200996167161289,0.47990038328387113,0.5820041338778129,0.4179958661221871,0.09862022359334613,0.9013797764066539,0.8196261769646985,0.18037382303530147,0.5979178139722716,0.40208218602772833,0.6618739523623681,0.3381260476376318,0.13446608659412998,0.86553391340587,0.7883426489475837,0.21165735105241637,0.5234251683927285,0.4765748316072715,0.5983834138615916,0.40161658613840845,0.09942054105033246,0.9005794589496675,0.7675255378825524,0.23247446211744763,0.5047776702590865,0.49522232974091357,0.5742689074610065,0.4257310925389935,0.09695671587226772,0.9030432841277323,0.22289898204261088,0.7771010179573892,0.48957097034091746,0.5104290296590825,0.3692339683578307,0.6307660316421694,0.9143716504833359,0.0856283495166641,0.22808010357507283,0.7719198964249272,0.4568396183707999,0.5431603816292001,0.39885726443763475,0.6011427355623652,0.9153934959515058,0.08460650404849422
Apache County,04001000085,0.7728306601002941,0.22716933989970586,0.546806231220689,0.45319376877931095,0.6894924116847151,0.31050758831528474,0.1238051563091171,0.8761948436908829,0.775545351231375,0.22445464876862492,0.5171875319798666,0.4828124680201335,0.5941710375463184,0.4058289624536814,0.12699046974982553,0.8730095302501745,0.7515977576076082,0.24840224239239178,0.5207344366771867,0.4792655633228133,0.584518480441633,0.41548151955836704,0.1322119582067267,0.8677880417932733,0.8053567427067052,0.19464325729329482,0.5965178430288259,0.403482156971174,0.6585521163908953,0.34144788360910444,0.2102694140533723,0.7897305859466277,0.7845593578758976,0.21544064212410238,0.526914210617574,0.4730857893824259,0.5961951899620886,0.4038048100379112,0.1609991881509331,0.8390008118490669,0.7642729456800806,0.23572705431991933,0.5081822285499924,0.4918177714500076,0.5785558039901938,0.4214441960098062,0.14530525857165116,0.8546947414283489,0.21158129110989235,0.7884187088901077,0.48834587322642276,0.5116541267735772,0.3645272072579649,0.6354727927420349,0.8061553956659081,0.19384460433409184,0.2252187513372575,0.7747812486627426,0.46643998848993656,0.5335600115100634,0.3965896791047923,0.6034103208952074,0.8440624639523594,0.1559375360476406
Apache County,04001000090,0.7945417228307526,0.20545827716924733,0.5413533635715657,0.45864663642843434,0.6853007622904003,0.31469923770959973,0.05641992360471297,0.9435800763952868,0.7806919114030904,0.2193080885969096,0.5147174212448312,0.48528257875516884,0.60458881038484,0.39541118961516,0.08812808633035074,0.911871913669649,0.7553084192218992,0.24469158077810088,0.5203055361161697,0.47969446388383036,0.582150080629644,0.4178499193703559,0.07173069607812575,0.928269303921874,0.8174737620683036,0.18252623793169642,0.5955873112070165,0.40441268879298353,0.6563423023995556,0.3436576976004444,0.11939561618901183,0.8806043838109879,0.7905186015262987,0.20948139847370126,0.5276835308435265,0.4723164691564735,0.5939669468396718,0.40603305316032823,0.09848528975032406,0.9015147102496757,0.7734015622190603,0.22659843778093972,0.5050979650923075,0.49490203490769247,0.576102517971529,0.42389748202847094,0.06579309054448673,0.9342069094555132,0.213263687920535,0.786736312079465,0.49263425199636324,0.5073657480036368,0.37326281103793624,0.6267371889620638,0.9010960844486139,0.09890391555138607,0.22687747399702773,0.7731225260029723,0.4652261287204076,0.5347738712795924,0.3900285188983436,0.6099714811016564,0.9091511883797532,0.09084881162024677
Apache County,04001000095,0.7962768988107118,0.20372310118928813,0.5479998001356989,0.45200019986430107,0.6887167047173998,0.3112832952826002,0.14173144525018527,0.8582685547498147,0.7747179714690314,0.22528202853096857,0.516122483977254,0.48387751602274603,0.6013966033665761,0.3986033966334239,0.16811515301108446,0.8318848469889155,0.7555744953091597,0.24442550469084032,0.5198569513757868,0.48014304862421325,0.5899943349624822,0.4100056650375178,0.16772752368162266,0.8322724763183773,0.8201927439235881,0.1798072560764119,0.6020734655152493,0.3979265344847507,0.6623993376702914,0.33760066232970865,0.19746437092538022,0.8025356290746198,0.7931981676250687,0.20680183237493133,0.5225411293920864,0.47745887060791353,0.6022126737586607,0.39778732624133933,0.18804518427458064,0.8119548157254194,0.7770736201654723,0.2229263798345277,0.5031711872551451,0.4968288127448549,0.5786927565724171,0.42130724342758286,0.14465000647978754,0.8553499935202125,0.21574025718663709,0.784259742813363,0.49135460812184734,0.5086453918781527,0.36582693193468313,0.6341730680653169,0.8293114665257741,0.17068853347422586,0.2295859852465086,0.7704140147534914,0.46823237776710686,0.5317676222328931,0.3949640819756684,0.6050359180243315,0.8353286390428992,0.16467136095710078
Apache County,04001000100,0.7833414419081478,0.21665855809185217,0.5482286801351751,0.4517713198648249,0.701598966153546,0.298401033846454,0.15243999376579398,0.847560006234206,0.7784925158349373,0.2215074841650627,0.5156165410633059,0.48438345893669416,0.6025353929472853,0.39746460705271464,0.15719346720834024,0.8428065327916597,0.7522534277718435,0.24774657222815652,0.5198518818682749,0.4801481181317251,0.5892300016728974,0.4107699983271026,0.18771810549373633,0.8122818945062636,0.8069061337384363,0.19309386626156363,0.5995700653821191,0.4004299346178809,0.6671793100001008,0.3328206899998992,0.28128914572067976,0.7187108542793202,0.7943722207720795,0.20562777922792053,0.5295119373374092,0.47048806266259086,0.6098325635839493,0.39016743641605073,0.165642050633128,0.834357949366872,0.7690257152351386,0.23097428476486137,0.5009395743511265,0.4990604256488735,0.5936532638009621,0.406346736199038,0.1826925431647205,0.8173074568352795,0.2156513917608856,0.7843486082391143,0.49051631091895126,0.5094836890810487,0.3585574031334867,0.6414425968665133,0.7543249742261269,0.24567502577387318,0.22166842254685887,0.7783315774531412,0.4649407098669128,0.5350592901330872,0.38892652360336405,0.6110734763966359,0.7803357248570097,0.21966427514299022
