county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_mcg,vap_white.uss_16_rep_too,vap_black.uss_16_dem_mcg,vap_black.uss_16_rep_too,vap_hisp.uss_16_dem_mcg,vap_hisp.uss_16_rep_too,vap_oth.uss_16_dem_mcg,vap_oth.uss_16_rep_too,vap_white.atg_16_dem_sha,vap_white.atg_16_rep_raf,vap_black.atg_16_dem_sha,vap_black.atg_16_rep_raf,vap_hisp.atg_16_dem_sha,vap_hisp.atg_16_rep_raf,vap_oth.atg_16_dem_sha,vap_oth.atg_16_rep_raf,vap_white.uss_18_dem_cas,vap_white.uss_18_rep_bar,vap_black.uss_18_dem_cas,vap_black.uss_18_rep_bar,vap_hisp.uss_18_dem_cas,vap_hisp.uss_18_rep_bar,vap_oth.uss_18_dem_cas,vap_oth.uss_18_rep_bar,vap_white.gov_18_dem_wol,vap_white.gov_18_rep_wag,vap_black.gov_18_dem_wol,vap_black.gov_18_rep_wag,vap_hisp.gov_18_dem_wol,vap_hisp.gov_18_rep_wag,vap_oth.gov_18_dem_wol,vap_oth.gov_18_rep_wag,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.atg_20_dem_sha,vap_white.atg_20_rep_hei,vap_black.atg_20_dem_sha,vap_black.atg_20_rep_hei,vap_hisp.atg_20_dem_sha,vap_hisp.atg_20_rep_hei,vap_oth.atg_20_dem_sha,vap_oth.atg_20_rep_hei
Westmoreland County,42129001870,0.30244472802737354,0.6975552719726265,0.9194820222104076,0.0805179777895923,0.7456960475486214,0.2543039524513784,0.8577394174765217,0.14226058252347829,0.34117064799568586,0.6588293520043141,0.9251874961102166,0.07481250388978344,0.8453147901104908,0.154685209889509,0.8772228772597491,0.12277712274025084,0.3958332168319994,0.6041667831680005,0.9282886951122507,0.07171130488774935,0.72855669481946606,0.27144330518053394,0.8384218763489418,0.1615781236510582,0.4218416015330949,0.5781583984669051,0.9135964631477692,0.0864035368522308,0.7353201151427323,0.2646798848572677,0.8616186192057091,0.13838138079429088,0.46227299928252913,0.5377270007174709,0.9108582804499984,0.08914171955000161,0.7369053784353193,0.26309462156468044,0.8555191248054707,0.14448087519452935,0.3704394981895061,0.6295605018104939,0.9180938751872041,0.0819061248127959,0.8028992660835417,0.19710073391645808,0.8476801629225083,0.15231983707749175,0.43382954643096316,0.5661704535690368,0.9182320245742625,0.08176797542573752,0.7169132479374836,0.2830867520625162,0.8442455229334627,0.15575447706653736
Westmoreland County,42129001880,0.29065565629396567,0.7093443437060343,0.9167628504722388,0.08323714952776115,0.7512234108288268,0.24877658917117315,0.8656824054963884,0.13431759450361158,0.31455276485712075,0.6854472351428792,0.9199598536937098,0.08004014630629017,0.8602814939314977,0.13971850606850228,0.8703183402395972,0.12968165976040277,0.36376886224376265,0.6362311377562373,0.926099429933141,0.07390057006685907,0.7286044684856393,0.27139553151436063,0.8285977075977744,0.17140229240222563,0.40575656268340315,0.5942434373165968,0.907723742098596,0.09227625790140402,0.729569175359784,0.2704308246402159,0.8505773222971947,0.14942267770280523,0.4179883483193846,0.5820116516806154,0.9096643124375647,0.09033568756243524,0.7339353411316875,0.26606465886831254,0.843124996907963,0.15687500309203695,0.3005630948433256,0.6994369051566743,0.9187314880687567,0.0812685119312433,0.8105937723792737,0.18940622762072637,0.8418401321671,0.1581598678329,0.3653285406316112,0.6346714593683889,0.9259511939576479,0.07404880604235212,0.7162174212746667,0.2837825787253333,0.8315593306883127,0.16844066931168727
Westmoreland County,42129001890,0.3705150736825087,0.6294849263174913,0.9139440629495972,0.0860559370504028,0.7565278524520369,0.24347214754796304,0.865994172776727,0.13400582722327303,0.4436490076807151,0.5563509923192849,0.9159361207905697,0.08406387920943029,0.8654853101193087,0.13451468988069124,0.8792479057374039,0.1207520942625962,0.5130324807630527,0.48696751923694725,0.9317287104647082,0.06827128953529188,0.743792713504741,0.256207286495259,0.8474672817352558,0.15253271826474424,0.5331352343100711,0.4668647656899289,0.9151225043651449,0.0848774956348551,0.745116197088229,0.254883802911771,0.8733459173962277,0.12665408260377234,0.5506069014271683,0.4493930985728317,0.9145250581454135,0.08547494185458648,0.7470168883751405,0.25298311162485954,0.864664476816336,0.13533552318366404,0.3766084001904887,0.6233915998095113,0.9173329273810256,0.08266707261897442,0.8065500055174812,0.19344999448251876,0.8521520999623574,0.14784790003764253,0.46962498081489423,0.5303750191851058,0.9234470418056685,0.07655295819433146,0.7327038324847022,0.26729616751529783,0.8515420976646337,0.14845790233536627
Westmoreland County,42129001900,0.3077610105176511,0.692238989482349,0.9221981190359081,0.07780188096409194,0.7459889522639092,0.25401104773609084,0.8613621482429777,0.13863785175702223,0.3949678151178327,0.6050321848821674,0.9130979425635625,0.08690205743643747,0.8544735165410758,0.14552648345892416,0.8822654367328998,0.1177345632671002,0.4722075641407537,0.5277924358592463,0.9297220811991411,0.07027791880085889,0.7318547719712428,0.2681452280287571,0.8467918969583439,0.1532081030416561,0.5407316112030267,0.4592683887969733,0.9130766620308661,0.08692333796913385,0.7455821016952068,0.2544178983047932,0.8714706647120135,0.12852933528798655,0.5711947539950651,0.4288052460049348,0.9155647344605033,0.08443526553949662,0.7424695900303359,0.25753040996966414,0.8689272164264857,0.13107278357351423,0.35739463464698906,0.6426053653530109,0.9203547760693639,0.07964522393063611,0.8025029325532389,0.19749706744676107,0.8488301270831511,0.15116987291684897,0.46104206206225984,0.5389579379377402,0.9211755305082814,0.07882446949171862,0.7249023377369639,0.27509766226303606,0.8435687127023901,0.1564312872976099
Westmoreland County,42129001910,0.29996955083378574,0.7000304491662143,0.9146816884787564,0.0853183115212433,0.7403298731157529,0.2596701268842471,0.8579636117946552,0.14203638820534484,0.3209367658350381,0.679063234164962,0.9142224941447079,0.08577750585529205,0.8567945905760811,0.14320540942391885,0.8715895333534216,0.12841046664657843,0.35059353991570447,0.6494064600842955,0.9216067591535254,0.07839324084647456,0.7193513875802308,0.28064861241976924,0.8308591123524618,0.1691408876475382,0.39818756828489366,0.6018124317151063,0.9033603624107179,0.09663963758928189,0.7303261691619504,0.2696738308380496,0.8554881665226443,0.14451183347735574,0.43444210740538364,0.5655578925946163,0.9063472338684714,0.0936527661315284,0.7321355408491593,0.2678644591508407,0.8545855890153472,0.14541441098465277,0.34222909192955925,0.6577709080704407,0.9124807371776935,0.08751926282230625,0.7985494828676568,0.20145051713234324,0.8439531639062986,0.15604683609370137,0.40351095809386095,0.596489041906139,0.9163416066559841,0.08365839334401592,0.7213289895383781,0.27867101046162185,0.8348017949028852,0.16519820509711483
Westmoreland County,42129001920,0.25211416382878904,0.747885836171211,0.9200965902863159,0.07990340971368415,0.7422349127346507,0.2577650872653493,0.8548257705088806,0.1451742294911193,0.2665942167131267,0.7334057832868733,0.9168272611136395,0.08317273888636048,0.8435691100889513,0.15643088991104873,0.85864035420859,0.14135964579141,0.40523804933502516,0.5947619506649748,0.9215659009730163,0.07843409902698346,0.7251586727658131,0.2748413272341869,0.8419098995418766,0.15809010045812344,0.3376607516904073,0.6623392483095927,0.9066000512700204,0.09339994872997938,0.7241002568443282,0.2758997431556718,0.8529031262107206,0.1470968737892794,0.37218055249925097,0.627819447500749,0.9088443899015932,0.09115561009840653,0.734953544511782,0.265046455488218,0.8463139034904255,0.1536860965095745,0.23236277195931174,0.7676372280406882,0.9238919629256516,0.0761080370743484,0.7922296879764825,0.20777031202351745,0.8357286297400618,0.1642713702599382,0.2973401305065228,0.7026598694934773,0.918273811362491,0.08172618863750879,0.7132699239029755,0.28673007609702444,0.8328246977206053,0.16717530227939464
Westmoreland County,42129001930,0.23863047177528246,0.7613695282247175,0.9180857384318207,0.08191426156817924,0.7409909514036478,0.25900904859635226,0.8446126451986162,0.15538735480138383,0.23459643606331143,0.7654035639366886,0.9148923065220324,0.0851076934779677,0.8447940264932337,0.1552059735067663,0.8497643389607278,0.15023566103927222,0.26486381459503155,0.7351361854049685,0.9201798043798315,0.07982019562016847,0.7161754714597833,0.2838245285402167,0.815787950080986,0.18421204991901396,0.34574754927915613,0.6542524507208439,0.9067937743984179,0.09320622560158205,0.7212303806833342,0.2787696193166658,0.8520100311738495,0.14798996882615048,0.3778011209481116,0.6221988790518884,0.9128217805374277,0.08717821946257232,0.7296395672146947,0.2703604327853053,0.8502373912378711,0.14976260876212893,0.277911808797469,0.722088191202531,0.9171312142785882,0.08286878572141174,0.788174344317511,0.21182565568248904,0.8359799986317638,0.1640200013682363,0.3317392291704052,0.6682607708295948,0.9273281684789373,0.07267183152106267,0.7153405414044912,0.28465945859550884,0.8277966516956543,0.17220334830434572
Westmoreland County,42129001935,0.31819187737541765,0.6818081226245823,0.9181983453357531,0.08180165466424694,0.7473454901528871,0.25265450984711285,0.8644844677075406,0.13551553229245936,0.340236601893456,0.6597633981065439,0.9204397990436869,0.07956020095631308,0.8501087357422735,0.14989126425772645,0.8668373377099008,0.13316266229009918,0.3627338145604583,0.6372661854395417,0.9239176216740738,0.07608237832592618,0.7278440436735576,0.2721559563264424,0.8356535820184592,0.1643464179815408,0.4623105261887612,0.5376894738112388,0.9106693851627853,0.08933061483721473,0.7363082359571023,0.2636917640428978,0.8586261636560978,0.14137383634390221,0.49638163952716735,0.5036183604728326,0.9139951750519558,0.08600482494804415,0.7374418635399601,0.2625581364600399,0.8664687030150157,0.1335312969849844,0.32791345925187587,0.6720865407481241,0.9229936241981299,0.07700637580187003,0.7965044892933605,0.20349551070663957,0.8399223851655588,0.1600776148344412,0.41146371927613856,0.5885362807238614,0.9101102787046375,0.08988972129536253,0.7184592087492847,0.2815407912507153,0.840777999966693,0.15922200003330694
Westmoreland County,42129001955,0.28281812067003814,0.7171818793299619,0.9151142276622182,0.08488577233778181,0.7438764272713254,0.25612357272867453,0.8572337332427337,0.14276626675726628,0.3294096340176939,0.6705903659823061,0.9110172489665536,0.08898275103344645,0.862871393426273,0.13712860657372705,0.8662298841106308,0.1337701158893692,0.3820438773102442,0.6179561226897557,0.9273783406634519,0.07262165933654809,0.7219447604766147,0.27805523952338534,0.8382450159359538,0.16175498406404623,0.4255013261017717,0.5744986738982283,0.9120697233785859,0.08793027662141402,0.7322344761428476,0.26776552385715235,0.8621428934716047,0.1378571065283954,0.43649363673334557,0.5635063632666544,0.9127182596508575,0.08728174034914253,0.7341051228805794,0.26589487711942056,0.8542650846448526,0.1457349153551474,0.3207059059143057,0.6792940940856943,0.9150089966534545,0.08499100334654551,0.7920687734297196,0.20793122657028038,0.84531966982532,0.15468033017468003,0.3911386804514017,0.6088613195485982,0.9180297795135415,0.08197022048645848,0.7175223093240474,0.28247769067595263,0.833991159827112,0.16600884017288794
Westmoreland County,42129001960,0.31890664932836776,0.681093350671632,0.908965902870783,0.09103409712921696,0.7497274201782085,0.25027257982179135,0.8611692257440702,0.13883077425592963,0.3450160323519327,0.6549839676480671,0.9107025145623733,0.08929748543762671,0.8554197823664785,0.14458021763352147,0.8641786522546269,0.13582134774537316,0.363891747493499,0.6361082525065008,0.9399086751852793,0.060091324814720716,0.729147749082565,0.2708522509174351,0.8360744321756487,0.1639255678243511,0.4143015612689688,0.585698438731031,0.9115005971460441,0.08849940285395583,0.7408959245676409,0.25910407543235886,0.8606316534179835,0.13936834658201627,0.4673420672058976,0.5326579327941022,0.9087376590009507,0.09126234099904934,0.7402032505448725,0.2597967494551276,0.8513110451102305,0.14868895488976924,0.3446300339272392,0.6553699660727609,0.9093457276739244,0.09065427232607556,0.7996218560086527,0.20037814399134718,0.8444422578317164,0.15555774216828333,0.4201573997173722,0.5798426002826278,0.9220450198421504,0.07795498015784964,0.722634085305261,0.27736591469473876,0.8331159007726661,0.16688409922733374
Westmoreland County,42129001965,0.2904256827431804,0.7095743172568195,0.9176688527462697,0.08233114725373021,0.7473166686910118,0.2526833313089882,0.8645672638719861,0.13543273612801365,0.3480525306040575,0.6519474693959425,0.9106808385156441,0.08931916148435587,0.8524061195679624,0.14759388043203753,0.8671090998484603,0.13289090015153948,0.3905297486308424,0.6094702513691577,0.929121600336909,0.07087839966309095,0.7296401051094717,0.27035989489052825,0.8346815649536752,0.16531843504632476,0.39121825922771386,0.6087817407722861,0.9058807453528323,0.09411925464716775,0.7300295823253714,0.26997041767462854,0.8577447975029125,0.14225520249708726,0.4372942167349828,0.5627057832650172,0.9122219195441135,0.08777808045588652,0.7338651647034078,0.2661348352965922,0.8488477888552465,0.1511522111447533,0.31022127308745884,0.6897787269125412,0.9138702848339316,0.08612971516606835,0.8007450928485661,0.19925490715143387,0.8461619064167544,0.15383809358324557,0.3528091445841187,0.6471908554158813,0.921963273242634,0.07803672675736596,0.7207604113586692,0.2792395886413308,0.8374710755246425,0.16252892447535724
Westmoreland County,42129001995,0.32199098469136495,0.678009015308635,0.9140768610645663,0.08592313893543368,0.7464412588179365,0.25355874118206323,0.8643984839667417,0.13560151603325835,0.3245867089821212,0.6754132910178788,0.9195593521721628,0.08044064782783722,0.857372467272694,0.142627532727306,0.8690256223010122,0.13097437769898773,0.35857708441148584,0.6414229155885142,0.9243465515495867,0.07565344845041332,0.7269343406997634,0.27306565930023635,0.828018672639392,0.17198132736060798,0.42915862610881356,0.5708413738911864,0.9128862610561855,0.08711373894381447,0.7328678989661067,0.26713210103389323,0.869720236364075,0.13027976363592497,0.46675152736442255,0.5332484726355774,0.9158808486568761,0.0841191513431239,0.7376389796457509,0.26236102035424913,0.8497032051505404,0.15029679484945951,0.34400060633349516,0.6559993936665048,0.924173353200037,0.07582664679996302,0.8004575792636133,0.19954242073638645,0.8354932720306575,0.16450672796934251,0.401767108218036,0.598232891781964,0.9202194661079491,0.07978053389205081,0.7221821292418259,0.2778178707581739,0.8446869893163497,0.15531301068365033
Westmoreland County,42129002005,0.32011611127747863,0.6798838887225214,0.9209584511823011,0.07904154881769887,0.7491181198664147,0.2508818801335853,0.8541098076250313,0.14589019237496864,0.34733501550905876,0.6526649844909412,0.9108210008105921,0.0891789991894079,0.8407749456729978,0.15922505432700215,0.872140875483346,0.1278591245166541,0.3843566971979821,0.615643302802018,0.9213295348919964,0.07867046510800355,0.7240401881405024,0.27595981185949753,0.8335372077336782,0.16646279226632177,0.4335504178761091,0.5664495821238908,0.9126247031037236,0.08737529689627643,0.7381513399628385,0.2618486600371614,0.8644716494436936,0.13552835055630638,0.4586696690502648,0.5413303309497352,0.9134130204356067,0.08658697956439333,0.7370184293654672,0.26298157063453276,0.8544048408808702,0.14559515911912982,0.3329235012497175,0.6670764987502825,0.9175458190358513,0.08245418096414868,0.7969620723143416,0.20303792768565837,0.8516616086468629,0.14833839135313714,0.3917070212944675,0.6082929787055326,0.9172867161255686,0.08271328387443144,0.713024717439822,0.28697528256017796,0.8426912384002799,0.15730876159972004
