county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_lee,vap_white.uss_16_dem_sno,vap_black.uss_16_rep_lee,vap_black.uss_16_dem_sno,vap_hisp.uss_16_rep_lee,vap_hisp.uss_16_dem_sno,vap_oth.uss_16_rep_lee,vap_oth.uss_16_dem_sno,vap_white.gov_16_rep_her,vap_white.gov_16_dem_wei,vap_black.gov_16_rep_her,vap_black.gov_16_dem_wei,vap_hisp.gov_16_rep_her,vap_hisp.gov_16_dem_wei,vap_oth.gov_16_rep_her,vap_oth.gov_16_dem_wei,vap_white.atg_16_rep_rey,vap_white.atg_16_dem_har,vap_black.atg_16_rep_rey,vap_black.atg_16_dem_har,vap_hisp.atg_16_rep_rey,vap_hisp.atg_16_dem_har,vap_oth.atg_16_rep_rey,vap_oth.atg_16_dem_har,vap_white.uss_18_rep_rom,vap_white.uss_18_dem_wil,vap_black.uss_18_rep_rom,vap_black.uss_18_dem_wil,vap_hisp.uss_18_rep_rom,vap_hisp.uss_18_dem_wil,vap_oth.uss_18_rep_rom,vap_oth.uss_18_dem_wil,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.gov_20_rep_cox,vap_white.gov_20_dem_pet,vap_black.gov_20_rep_cox,vap_black.gov_20_dem_pet,vap_hisp.gov_20_rep_cox,vap_hisp.gov_20_dem_pet,vap_oth.gov_20_rep_cox,vap_oth.gov_20_dem_pet,vap_white.atg_20_rep_rey,vap_white.atg_20_dem_sko,vap_black.atg_20_rep_rey,vap_black.atg_20_dem_sko,vap_hisp.atg_20_rep_rey,vap_hisp.atg_20_dem_sko,vap_oth.atg_20_rep_rey,vap_oth.atg_20_dem_sko
Salt Lake County,49035SLC125,0.15872700872903983,0.8412729912709602,0.49136049378137253,0.5086395062186274,0.28581909799558347,0.7141809020044165,0.15576057278967914,0.8442394272103209,0.2540116480674297,0.7459883519325703,0.5421955725225052,0.4578044274774948,0.34560086874558454,0.6543991312544154,0.20105401730760442,0.7989459826923956,0.2654323606474262,0.7345676393525737,0.4981361419274115,0.5018638580725885,0.34574403997140435,0.6542559600285957,0.20768624749093678,0.7923137525090632,0.2946478595929485,0.7053521404070515,0.5135291200634821,0.48647087993651794,0.3531391625825895,0.6468608374174105,0.2017595444154859,0.7982404555845141,0.20489064265878953,0.7951093573412105,0.5180982117463274,0.48190178825367264,0.2901386768149952,0.7098613231850047,0.17812000029765188,0.8218799997023482,0.12983265673307276,0.8701673432669272,0.16534488067576414,0.8346551193242359,0.3930044221692374,0.6069955778307626,0.1343129448884768,0.8656870551115232,0.2154905261895017,0.7845094738104983,0.1958316955777985,0.8041683044222016,0.38890994384110184,0.6110900561588982,0.16282221460078677,0.8371777853992132,0.1503476063879091,0.8496523936120909,0.16900573500434726,0.8309942649956528,0.4007210797887272,0.5992789202112728,0.1928725223049311,0.8071274776950689
Salt Lake County,49035SLC128,0.29044056795880585,0.7095594320411942,0.5061682364107423,0.49383176358925773,0.2967435551572751,0.703256444842725,0.14873792408297035,0.8512620759170296,0.5582878941535621,0.44171210584643794,0.5536522902330444,0.44634770976695565,0.3558571838564654,0.6441428161435346,0.20804305541940818,0.7919569445805918,0.5452254027613347,0.4547745972386653,0.5019997837817458,0.4980002162182542,0.35552614805897875,0.6444738519410212,0.22387182688276827,0.7761281731172317,0.5875706329500229,0.4124293670499771,0.5127551648040634,0.48724483519593664,0.36028229403521583,0.6397177059647842,0.2144164603906949,0.785583539609305,0.4969249447328869,0.5030750552671132,0.5067245917886484,0.49327540821135163,0.2968668029981877,0.7031331970018123,0.19025708079798379,0.8097429192020162,0.24024330694079177,0.7597566930592082,0.16987905190222707,0.8301209480977729,0.40512261617111045,0.5948773838288895,0.1479649014651436,0.8520350985348564,0.40499902765406054,0.5950009723459394,0.1974663181746081,0.8025336818253919,0.4002917648059109,0.5997082351940891,0.1715920673950482,0.8284079326049518,0.3271720586233923,0.6728279413766077,0.16616680326062952,0.8338331967393705,0.4107721908209465,0.5892278091790535,0.20077893559981852,0.7992210644001815
Salt Lake County,49035SLC129,0.15400891740217906,0.845991082597821,0.4953214605643449,0.5046785394356551,0.2928830141961743,0.7071169858038258,0.15492059924519358,0.8450794007548065,0.34800151175437155,0.6519984882456284,0.5337000576324623,0.46629994236753775,0.35574410263531453,0.6442558973646855,0.20814325350375362,0.7918567464962464,0.3381059796105285,0.6618940203894714,0.4934041640399576,0.5065958359600424,0.3506639209739847,0.6493360790260153,0.22416982104056188,0.7758301789594381,0.37274283498372135,0.6272571650162786,0.5028718538699858,0.4971281461300142,0.3606853941373995,0.6393146058626005,0.2197818483748276,0.7802181516251724,0.3585834344531041,0.641416565546896,0.5115567675395645,0.48844323246043553,0.29673254886901307,0.703267451130987,0.18645716307329857,0.8135428369267014,0.1658099580684438,0.8341900419315562,0.17462248955718598,0.825377510442814,0.40247478572069106,0.5975252142793089,0.14775389185039497,0.852246108149605,0.3101528115336889,0.6898471884663111,0.20061239610476753,0.7993876038952324,0.3991689832986671,0.6008310167013329,0.18271472405423983,0.8172852759457602,0.24225671264161627,0.7577432873583837,0.169193500433516,0.830806499566484,0.4100362467629467,0.5899637532370533,0.20630226732292042,0.7936977326770795
Salt Lake County,49035SLC130,0.2425137577888879,0.7574862422111122,0.49134946450226513,0.5086505354977349,0.29395011187350456,0.7060498881264955,0.14468210934164638,0.8553178906583536,0.4826588248126303,0.5173411751873696,0.5481095828768154,0.45189041712318456,0.35645187645521026,0.6435481235447897,0.2126317739932189,0.7873682260067811,0.47385750653645947,0.5261424934635406,0.49205701696521886,0.5079429830347811,0.3496232495626828,0.6503767504373172,0.21489820166558823,0.7851017983344117,0.539364519699659,0.4606354803003407,0.511221874685983,0.488778125314017,0.3656460902049382,0.6343539097950618,0.2158772122171566,0.7841227877828434,0.4554191421076429,0.5445808578923569,0.5078269430844796,0.4921730569155203,0.30044280614254254,0.6995571938574575,0.19680162435169718,0.8031983756483029,0.2368102248849359,0.7631897751150641,0.1702302313071066,0.8297697686928934,0.4022627877761803,0.5977372122238197,0.13684679821614593,0.863153201783854,0.3925796518043251,0.6074203481956749,0.19880710022875883,0.8011928997712412,0.3991814351669336,0.6008185648330664,0.17013082380845587,0.8298691761915441,0.29087349841708227,0.7091265015829178,0.15996226879718536,0.8400377312028147,0.4108262834406295,0.5891737165593706,0.19212609447542542,0.8078739055245746
Salt Lake County,49035SLC131,0.18443074896085102,0.815569251039149,0.49567079775745443,0.5043292022425456,0.2817697420083537,0.7182302579916463,0.1445449611085514,0.8554550388914486,0.37147798987861225,0.6285220101213878,0.5411693660488439,0.4588306339511561,0.3499044539114662,0.6500955460885338,0.21406970716377438,0.7859302928362256,0.35347824831277647,0.6465217516872236,0.48898420716537516,0.5110157928346248,0.34469601389490034,0.6553039861050997,0.21678799211865413,0.7832120078813459,0.37355618948920366,0.6264438105107961,0.510729405936512,0.48927059406348805,0.36086253159487186,0.6391374684051282,0.21272309836861245,0.7872769016313875,0.32717281529803355,0.6728271847019662,0.5134757246475533,0.48652427535244663,0.29198135068094533,0.7080186493190547,0.17694674726874138,0.8230532527312586,0.20915055453426307,0.7908494454657368,0.16961503250499774,0.8303849674950022,0.3965195829642655,0.6034804170357345,0.1444026882761863,0.8555973117238137,0.3223385890400345,0.6776614109599652,0.1970140410165711,0.8029859589834288,0.3891559251400473,0.6108440748599527,0.17232420153627756,0.8276757984637224,0.25073872639905226,0.7492612736009477,0.16801264637619168,0.8319873536238084,0.40217554015433143,0.5978244598456686,0.19568001825158252,0.8043199817484175
Salt Lake County,49035SLC132,0.22547795451287803,0.774522045487122,0.4852155555760077,0.5147844444239923,0.28435324644184545,0.7156467535581545,0.15472520520501581,0.8452747947949841,0.39514636444983353,0.6048536355501665,0.5554428638507524,0.4445571361492477,0.34762305960000567,0.6523769403999943,0.2053066937271176,0.7946933062728824,0.38468969515974133,0.6153103048402587,0.48052979007329794,0.519470209926702,0.3480613625879439,0.651938637412056,0.2141704819047419,0.7858295180952581,0.4193778036520486,0.5806221963479514,0.5119022261745898,0.48809777382541025,0.3562848389074912,0.6437151610925088,0.21410111075436603,0.785898889245634,0.3596604160500095,0.6403395839499905,0.5113574491147337,0.4886425508852663,0.29121620967090533,0.7087837903290947,0.18186190184934112,0.8181380981506589,0.22300741247060737,0.7769925875293926,0.16861523612506257,0.8313847638749374,0.40246649831668485,0.5975335016833151,0.1421971629140086,0.8578028370859914,0.3534934250487576,0.6465065749512424,0.2063480057764474,0.7936519942235526,0.3959466365276071,0.6040533634723929,0.17424194878867824,0.8257580512113217,0.2710280791896771,0.7289719208103227,0.16883495727922998,0.83116504272077,0.40940120398385355,0.5905987960161464,0.19900320634414073,0.8009967936558593
Salt Lake County,49035SLC134,0.17571539296837912,0.8242846070316209,0.49726172941743235,0.5027382705825677,0.2958877851465562,0.7041122148534438,0.15597875614579348,0.8440212438542065,0.3500061424551211,0.6499938575448788,0.538947019521157,0.46105298047884297,0.3570964605694262,0.6429035394305739,0.2080638371765561,0.7919361628234439,0.3729300091159825,0.6270699908840175,0.4963986425297201,0.5036013574702799,0.3529296921718765,0.6470703078281235,0.21595212767551183,0.7840478723244881,0.4072410979431312,0.5927589020568689,0.5134439545763942,0.4865560454236058,0.3597304686013874,0.6402695313986126,0.2106655926244709,0.7893344073755291,0.38146112552457145,0.6185388744754285,0.5150415275515365,0.4849584724484635,0.2970121733228927,0.7029878266771074,0.18718986462790618,0.8128101353720938,0.2036040360348791,0.7963959639651209,0.1700280668065106,0.8299719331934894,0.4072043914597147,0.5927956085402853,0.15180237733833005,0.84819762266167,0.32633123214083076,0.6736687678591693,0.20568048528430752,0.7943195147156925,0.4037483329904027,0.5962516670095973,0.18051375760783192,0.819486242392168,0.2485222518510848,0.7514777481489152,0.16157215161814462,0.8384278483818554,0.41098393288364193,0.5890160671163581,0.19987806984769385,0.8001219301523061
Salt Lake County,49035SLC135,0.33081728759962403,0.669182712400376,0.5002548186937167,0.4997451813062833,0.3021595101348707,0.6978404898651294,0.16594497713110823,0.8340550228688918,0.4748766159011552,0.5251233840988447,0.5420877298618345,0.45791227013816554,0.3554804752802619,0.6445195247197382,0.21511323031011437,0.7848867696898856,0.48807045977869673,0.5119295402213032,0.48877434903932,0.5112256509606801,0.3558370709953225,0.6441629290046774,0.2233296321671589,0.776670367832841,0.5263246539495159,0.47367534605048417,0.5161051293746779,0.48389487062532216,0.365270118254009,0.634729881745991,0.21486382310844818,0.7851361768915518,0.4805369147348857,0.5194630852651143,0.5226441771948371,0.4773558228051629,0.2986126465287915,0.7013873534712085,0.19414436691144457,0.8058556330885555,0.3225540321324247,0.6774459678675754,0.1758668454182409,0.8241331545817591,0.4085632038365275,0.5914367961634726,0.15824620367978193,0.8417537963202181,0.43431051884109584,0.5656894811589042,0.18855592273205118,0.8114440772679489,0.40113442692117407,0.5988655730788259,0.18311482479983618,0.8168851752001638,0.3626848375631165,0.6373151624368835,0.1669000042499616,0.8330999957500383,0.4175225995182397,0.5824774004817603,0.20948818526972743,0.7905118147302725
Salt Lake County,49035SLC136,0.32612550996042905,0.673874490039571,0.4940702541918679,0.5059297458081321,0.2971858284494509,0.7028141715505491,0.15804346061863264,0.8419565393813674,0.4825045814633382,0.5174954185366618,0.5419150101093002,0.45808498989069985,0.3516748889257871,0.6483251110742129,0.20974707774762444,0.7902529222523755,0.47809419926849306,0.5219058007315069,0.498165334466508,0.501834665533492,0.35480280026859234,0.6451971997314077,0.2210644189851466,0.7789355810148534,0.5126014695192245,0.48739853048077547,0.5097003831428846,0.4902996168571154,0.3653875333604161,0.6346124666395839,0.21429938042583158,0.7857006195741685,0.4404744938318105,0.5595255061681895,0.5226169574944813,0.4773830425055187,0.29789374679923863,0.7021062532007614,0.1892763769149723,0.8107236230850277,0.2855737206632052,0.7144262793367948,0.17190405975531775,0.8280959402446822,0.40607911935320407,0.5939208806467959,0.15700638163227174,0.8429936183677282,0.40899362705734216,0.5910063729426578,0.20057344919621387,0.7994265508037861,0.4038728712695223,0.5961271287304777,0.17485253391054995,0.82514746608945,0.3552811577580843,0.6447188422419158,0.163725437711819,0.836274562288181,0.4128855085801661,0.5871144914198339,0.19935486742495098,0.800645132575049
Salt Lake County,49035SLC137,0.22531757440961134,0.7746824255903887,0.49326054248275836,0.5067394575172417,0.2861404368258534,0.7138595631741467,0.15992723679215834,0.8400727632078416,0.4062436682841335,0.5937563317158665,0.5470354998290273,0.4529645001709726,0.35496362542499954,0.6450363745750005,0.20678783010264695,0.793212169897353,0.3970900736695102,0.6029099263304898,0.490196441992099,0.509803558007901,0.34908966603707764,0.6509103339629224,0.2188114939940128,0.7811885060059872,0.4221747497162178,0.5778252502837822,0.514958538014347,0.48504146198565296,0.3592602054077994,0.6407397945922007,0.21727165593897224,0.7827283440610278,0.39559118379431896,0.6044088162056811,0.5095636220111076,0.4904363779888924,0.2947841881298246,0.7052158118701755,0.18623399949221148,0.8137660005077885,0.23460217821327553,0.7653978217867244,0.17243799097594908,0.8275620090240509,0.3947551228036529,0.6052448771963471,0.14599973921496753,0.8540002607850324,0.32666976798302766,0.6733302320169723,0.19752400057739855,0.8024759994226014,0.3967692213759236,0.6032307786240764,0.17513758445805772,0.8248624155419423,0.2839197813289478,0.7160802186710522,0.17091400954157865,0.8290859904584214,0.4089460717462281,0.5910539282537719,0.19989129834933153,0.8001087016506685
