county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_18_rep_new,vap_white.uss_18_dem_klo,vap_black.uss_18_rep_new,vap_black.uss_18_dem_klo,vap_hisp.uss_18_rep_new,vap_hisp.uss_18_dem_klo,vap_oth.uss_18_rep_new,vap_oth.uss_18_dem_klo,vap_white.gov_18_rep_joh,vap_white.gov_18_dem_wal,vap_black.gov_18_rep_joh,vap_black.gov_18_dem_wal,vap_hisp.gov_18_rep_joh,vap_hisp.gov_18_dem_wal,vap_oth.gov_18_rep_joh,vap_oth.gov_18_dem_wal,vap_white.atg_18_rep_war,vap_white.atg_18_dem_ell,vap_black.atg_18_rep_war,vap_black.atg_18_dem_ell,vap_hisp.atg_18_rep_war,vap_hisp.atg_18_dem_ell,vap_oth.atg_18_rep_war,vap_oth.atg_18_dem_ell,vap_white.sos_18_rep_how,vap_white.sos_18_dem_sim,vap_black.sos_18_rep_how,vap_black.sos_18_dem_sim,vap_hisp.sos_18_rep_how,vap_hisp.sos_18_dem_sim,vap_oth.sos_18_rep_how,vap_oth.sos_18_dem_sim,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_smi,vap_white.uss_20_rep_lew,vap_black.uss_20_dem_smi,vap_black.uss_20_rep_lew,vap_hisp.uss_20_dem_smi,vap_hisp.uss_20_rep_lew,vap_oth.uss_20_dem_smi,vap_oth.uss_20_rep_lew
Anoka County,27003001220,0.6342295046667585,0.36577049533324146,0.10514103000599524,0.8948589699940047,0.14646848123762435,0.8535315187623757,0.15785089625414125,0.8421491037458587,0.4487916428826526,0.5512083571173474,0.11044408160282514,0.8895559183971748,0.12645190279653593,0.873548097203464,0.14540141062622666,0.8545985893737733,0.5239317633836985,0.4760682366163015,0.09243625425106178,0.90756374574893794,0.15143287593545943,0.8485671240645406,0.11352840405488561,0.8864715959451144,0.5796207643878479,0.420379235612152,0.09747739998903103,0.902522600010969,0.11756112664307215,0.8824388733569278,0.11979792943217486,0.8802020705678252,0.523489118761788,0.47651088123821195,0.0954295504688833,0.9045704495311165,0.1416946800815257,0.8583053199184744,0.1590053775569122,0.8409946224430878,0.45250005912126257,0.5474999408787374,0.8938996624952986,0.10610033750470142,0.8457578770675394,0.1542421229324607,0.8511145715131471,0.1488854284868529,0.42719345013118515,0.5728065498688149,0.8999244630452377,0.10007553695476237,0.8553374474835752,0.14466255251642474,0.858256067458296,0.14174393254170406
Anoka County,27003001305,0.6302961472729544,0.3697038527270457,0.11014208086958453,0.8898579191304155,0.14661665597223436,0.8533833440277656,0.16076150081256513,0.8392384991874349,0.4659457518230631,0.5340542481769369,0.1129551712118333,0.8870448287881667,0.1356456979899941,0.8643543020100058,0.15133721267279823,0.8486627873272018,0.5545460333177644,0.4454539666822356,0.10123175343945374,0.8987682465605462,0.1604142020049617,0.8395857979950383,0.11889854049350344,0.8811014595064965,0.607336649803574,0.39266335019642595,0.10150939283841871,0.8984906071615812,0.12291068807065689,0.8770893119293431,0.12639302245008316,0.8736069775499168,0.5525852866315557,0.4474147133684443,0.10431573628506112,0.8956842637149389,0.15187820158997178,0.8481217984100282,0.1599299076933415,0.8400700923066585,0.4315886770991188,0.5684113229008811,0.8918489993505742,0.1081510006494258,0.8442251941958623,0.15577480580413772,0.8488223009070544,0.15117769909294562,0.4023482835856751,0.5976517164143249,0.8914068937852654,0.10859310621473466,0.856689042692879,0.14331095730712096,0.8602147510779192,0.13978524892208075
Anoka County,27003001310,0.6265856852131194,0.3734143147868806,0.1048656265988469,0.8951343734011531,0.14765077719623115,0.8523492228037688,0.1514449634286499,0.8485550365713501,0.4778139375710894,0.5221860624289106,0.12048772830379115,0.8795122716962088,0.14490509006694663,0.8550949099330534,0.15968653061775773,0.8403134693822423,0.564467949037334,0.435532050962666,0.08453950439891664,0.9154604956010833,0.1706715339330521,0.8293284660669479,0.13301577239037707,0.8669842276096229,0.6065937670041432,0.39340623299585675,0.10216425021640504,0.8978357497835949,0.12955518636153784,0.8704448136384622,0.14057612427507288,0.8594238757249272,0.5767827194677281,0.42321728053227187,0.11096012065992059,0.8890398793400794,0.15811632463590894,0.841883675364091,0.15868569380922593,0.8413143061907741,0.4443855931290933,0.5556144068709067,0.8968407092967101,0.10315929070328991,0.8420582743271968,0.1579417256728032,0.8537325158107503,0.14626748418924967,0.4344282893675926,0.5655717106324074,0.8930734590714325,0.10692654092856742,0.851573992045955,0.14842600795404498,0.8473471978049462,0.15265280219505378
Anoka County,27003001315,0.5505396307444601,0.4494603692555399,0.10058094813590009,0.8994190518640999,0.14557707827169386,0.8544229217283061,0.15364900846278431,0.8463509915372157,0.4276412144102423,0.5723587855897577,0.11215948990513883,0.8878405100948612,0.13723439796690295,0.862765602033097,0.14704938351066224,0.8529506164893378,0.520812890741015,0.479187109258985,0.09490115102706989,0.9050988489729301,0.149776680808884,0.8502233191911159,0.11310442715415099,0.886895572845849,0.5761186744029936,0.4238813255970065,0.09965816077381125,0.9003418392261887,0.11658088427598999,0.88341911572401,0.11750948021356344,0.8824905197864366,0.5200732602751734,0.4799267397248266,0.09539012631790539,0.9046098736820946,0.15882487476660048,0.8411751252333995,0.15843866144717247,0.8415613385528276,0.4832093798158306,0.5167906201841693,0.8999560347926735,0.10004396520732646,0.8403641996822212,0.15963580031777877,0.8491065455247002,0.15089345447529978,0.47444359846651774,0.5255564015334823,0.8956210198912008,0.10437898010879926,0.8485073809807564,0.1514926190192436,0.8591554126524573,0.1408445873475427
Anoka County,27003001320,0.6295336620938968,0.3704663379061031,0.11751621191803263,0.8824837880819674,0.14607044586732565,0.8539295541326744,0.15757857500805925,0.8424214249919407,0.48864464413361014,0.5113553558663899,0.11906726456865085,0.8809327354313489,0.1419332030590948,0.8580667969409052,0.15592902729550404,0.8440709727044959,0.5736715716733983,0.4263284283266016,0.09699237140612406,0.9030076285938757,0.16316963583932292,0.836830364160677,0.12634098579694203,0.873659014203058,0.6122681852084806,0.3877318147915194,0.11574246151005527,0.8842575384899447,0.12417459964843214,0.8758254003515679,0.12910843156440338,0.8708915684355966,0.5783776984976441,0.42162230150235586,0.11340348733577751,0.8865965126642222,0.15478356656625092,0.8452164334337491,0.15847950785752193,0.841520492142478,0.4265592774300969,0.5734407225699031,0.8818628312972503,0.11813716870274951,0.8428493975184257,0.15715060248157425,0.8646550513524363,0.13534494864756377,0.40900456204392965,0.5909954379560703,0.8835191940347566,0.11648080596524339,0.8430013154406218,0.15699868455937813,0.857988783343712,0.14201121665628802
Anoka County,27003001405,0.6174947206972201,0.3825052793027796,0.11204979709082706,0.8879502029091729,0.14558764784727765,0.8544123521527224,0.159845212108727,0.8401547878912731,0.4388344329681184,0.5611655670318816,0.10587510448787107,0.8941248955121289,0.12831473608862332,0.8716852639113767,0.15460239765962724,0.8453976023403728,0.5362825171676948,0.4637174828323052,0.10550536844624164,0.8944946315537583,0.16330522472845135,0.8366947752715487,0.12095121077530983,0.87904878922469,0.5867508538669599,0.41324914613304015,0.1062109775838055,0.8937890224161945,0.12733550562403817,0.8726644943759618,0.1321281474620294,0.8678718525379704,0.5309020922693347,0.4690979077306651,0.10590242393289005,0.8940975760671099,0.1508049217363573,0.8491950782636427,0.15360262495542268,0.8463973750445771,0.42865262734545906,0.5713473726545409,0.8931823116161423,0.10681768838385779,0.8354569079663038,0.16454309203369621,0.8525359650456186,0.14746403495438137,0.4287027940713549,0.5712972059286449,0.8910064689688069,0.10899353103119308,0.8435243838586046,0.15647561614139535,0.8474923469192955,0.15250765308070446
Anoka County,27003001410,0.6404758481783496,0.35952415182165043,0.1128273252745989,0.8871726747254011,0.14710799667672145,0.8528920033232785,0.16086244123434232,0.8391375587656577,0.45079859865414246,0.5492014013458575,0.11101754369280607,0.888982456307194,0.12995558208057442,0.87004441791942555,0.15515947259348584,0.8448405274065142,0.548790233628791,0.45120976637120896,0.09136399217367291,0.908636007826327,0.15496722942573113,0.8450327705742688,0.1175163893908934,0.8824836106091066,0.5816815313772806,0.4183184686227194,0.10073984363491427,0.8992601563650857,0.1325716956489746,0.8674283043510254,0.11687182964449215,0.8831281703555078,0.5465791871756907,0.45342081282430935,0.10757061734962091,0.8924293826503791,0.15028649085409893,0.849713509145901,0.15622967813698627,0.8437703218630137,0.42347307261839756,0.5765269273816024,0.900949076177568,0.099050923822432,0.844656306160768,0.15534369383923197,0.8427780348199789,0.1572219651800211,0.40936182190952436,0.5906381780904756,0.8889164487032581,0.1110835512967419,0.8448921099766807,0.15510789002331926,0.8478381756408154,0.1521618243591846
Anoka County,27003001415,0.6407407216138221,0.3592592783861779,0.11208099896078794,0.8879190010392121,0.15205552145492707,0.8479444785450729,0.16144729167018285,0.8385527083298171,0.45902973479733034,0.5409702652026697,0.11008749656679657,0.8899125034332034,0.13668409881811805,0.863315901181882,0.14258628070790066,0.8574137192920991,0.5390429136558974,0.4609570863441026,0.08205375196143623,0.9179462480385637,0.16070112980330328,0.8392988701966967,0.11947233677623222,0.8805276632237675,0.5687952934446228,0.4312047065553773,0.0966582074602213,0.9033417925397788,0.11224686513393069,0.8877531348660693,0.11444888878855057,0.8855511112114492,0.5334773288284543,0.46652267117154567,0.09518581631963771,0.9048141836803623,0.1563967850867458,0.8436032149132542,0.14982500016576386,0.8501749998342362,0.45299840274595243,0.5470015972540476,0.8998976706849806,0.10010232931501943,0.8458331146235115,0.1541668853764885,0.855959539908976,0.14404046009102398,0.4351765049962527,0.5648234950037473,0.8957394119681459,0.10426058803185408,0.8584520728231917,0.1415479271768083,0.866489263869076,0.13351073613092404
Anoka County,27003001420,0.6536623221885385,0.3463376778114615,0.10597176492158128,0.8940282350784188,0.14888916088551177,0.8511108391144883,0.16479226072403627,0.8352077392759635,0.43363509217317775,0.5663649078268223,0.09191288907774138,0.9080871109222586,0.12285096693845149,0.8771490330615486,0.14614881889022902,0.853851181109771,0.5080605149764376,0.4919394850235624,0.06317212734924291,0.9368278726507571,0.1519692349399705,0.8480307650600295,0.11449237368189595,0.8855076263181041,0.549658936279463,0.4503410637205369,0.07444583927487747,0.9255541607251225,0.11678263902323333,0.8832173609767667,0.12119460060542239,0.8788053993945776,0.5037193186617233,0.49628068133827674,0.08655685296573183,0.9134431470342682,0.14511664160703422,0.8548833583929658,0.15026300318802216,0.8497369968119779,0.4569607749173072,0.5430392250826928,0.9170987925646599,0.08290120743534017,0.850252500203333,0.149747499796667,0.8473847384026325,0.1526152615973673,0.4091777732664322,0.5908222267335678,0.9026253131479258,0.09737468685207419,0.8467156102102221,0.15328438978977793,0.8491915833705024,0.15080841662949743
Anoka County,27003001425,0.5449872164371077,0.45501278356289226,0.10449338098893954,0.8955066190110604,0.13295504102948533,0.8670449589705147,0.14227613850560283,0.8577238614943972,0.4297733328370313,0.5702266671629688,0.110448340608284,0.889551659391716,0.13231534697192782,0.8676846530280722,0.15058030790610594,0.849419692093894,0.5152833470863449,0.48471665291365507,0.09501155064196325,0.9049884493580368,0.1548988850371935,0.8451011149628065,0.11393209841442939,0.8860679015855706,0.5539507014996742,0.44604929850032576,0.10100450754751436,0.8989954924524854,0.11168027241194257,0.8883197275880574,0.11285882906555297,0.887141170934447,0.5146920278830308,0.4853079721169692,0.10566578429567033,0.8943342157043295,0.1495561998759459,0.8504438001240541,0.15460383342482173,0.8453961665751782,0.5050803132538672,0.4949196867461329,0.8870005231360536,0.11299947686394644,0.8463366895698471,0.1536633104301529,0.8514574197422554,0.14854258025774464,0.4847775068767767,0.5152224931232233,0.8965587151461505,0.10344128485384932,0.8485032252101973,0.15149677478980272,0.8524976897780997,0.14750231022190033
