county,race,cand,mean,sd,ci_95_lower,ci_95_upper
Anderson County,vap_white,pre_16_rep_tru,0.7289158286859011,0.012444208077243939,0.7043085168170816,0.752101351595998
Anderson County,vap_white,pre_16_dem_cli,0.27108417131409895,0.012444208077243937,0.24789864840400183,0.2956914831829184
Anderson County,vap_black,pre_16_rep_tru,0.3135770884240504,0.14775857389714997,0.07887312464252859,0.6361787034488421
Anderson County,vap_black,pre_16_dem_cli,0.6864229115759496,0.14775857389714997,0.3638212965511579,0.9211268753574713
Anderson County,vap_hisp,pre_16_rep_tru,0.4242155788578571,0.15845912426305597,0.13907087202106816,0.7434566681112876
Anderson County,vap_hisp,pre_16_dem_cli,0.5757844211421429,0.15845912426305597,0.2565433318887124,0.8609291279789318
Anderson County,vap_asian,pre_16_rep_tru,0.4397118425256999,0.17422897619537656,0.12602607370258473,0.7879579247465095
Anderson County,vap_asian,pre_16_dem_cli,0.5602881574743002,0.17422897619537656,0.21204207525349056,0.8739739262974152
Anderson County,vap_aian,pre_16_rep_tru,0.5012205336335556,0.17274009250833774,0.16212650866690614,0.8170314310547488
Anderson County,vap_aian,pre_16_dem_cli,0.4987794663664444,0.17274009250833774,0.18296856894525104,0.8378734913330939
Anderson County,vap_oth_b,pre_16_rep_tru,0.44770341222429766,0.1698489605686444,0.14247564234741697,0.7882821950727101
Anderson County,vap_oth_b,pre_16_dem_cli,0.5522965877757023,0.1698489605686444,0.21171780492728975,0.857524357652583
Anderson County,vap_white,pre_20_rep_tru,0.7169109905581204,0.012387729943030786,0.6920432921860026,0.7408744537259356
Anderson County,vap_white,pre_20_dem_bid,0.2830890094418796,0.012387729943030786,0.2591255462740644,0.30795670781399725
Anderson County,vap_black,pre_20_rep_tru,0.3465406830845927,0.15283480509241265,0.1049696329525438,0.6733936229817746
Anderson County,vap_black,pre_20_dem_bid,0.6534593169154074,0.15283480509241265,0.3266063770182252,0.8950303670474562
Anderson County,vap_hisp,pre_20_rep_tru,0.42304341364669046,0.16743371042370825,0.13067844777504223,0.7576809173727612
Anderson County,vap_hisp,pre_20_dem_bid,0.5769565863533096,0.16743371042370825,0.24231908262723875,0.8693215522249578
Anderson County,vap_asian,pre_20_rep_tru,0.45730835902750766,0.1781386380987956,0.1395482832054945,0.8183196499785569
Anderson County,vap_asian,pre_20_dem_bid,0.5426916409724923,0.1781386380987956,0.18168035002144314,0.8604517167945054
Anderson County,vap_aian,pre_20_rep_tru,0.4863762659713464,0.17168547525800712,0.17863064382591717,0.8183187420721423
Anderson County,vap_aian,pre_20_dem_bid,0.5136237340286536,0.17168547525800712,0.1816812579278577,0.8213693561740828
Anderson County,vap_oth_b,pre_20_rep_tru,0.45352602785832724,0.16407194856840168,0.16109469442828597,0.7734540243911827
Anderson County,vap_oth_b,pre_20_dem_bid,0.5464739721416728,0.16407194856840168,0.2265459756088171,0.8389053055717138
Anderson County,vap_white,uss_20_rep_hag,0.7343251631589046,0.012001948230159014,0.7097112773796076,0.7569571810168058
Anderson County,vap_white,uss_20_dem_bra,0.2656748368410954,0.012001948230159014,0.2430428189831943,0.29028872262039235
Anderson County,vap_black,uss_20_rep_hag,0.3413413782855789,0.1618010528177413,0.09378226188861719,0.7040248126971708
Anderson County,vap_black,uss_20_dem_bra,0.658658621714421,0.1618010528177413,0.29597518730282907,0.9062177381113827
Anderson County,vap_hisp,uss_20_rep_hag,0.4276512060817807,0.17251347737356304,0.1377940947318431,0.8030919726706145
Anderson County,vap_hisp,uss_20_dem_bra,0.5723487939182194,0.17251347737356304,0.19690802732938525,0.8622059052681569
Anderson County,vap_asian,uss_20_rep_hag,0.4492825036404564,0.17398066214194072,0.14462281098784663,0.7882703244374792
Anderson County,vap_asian,uss_20_dem_bra,0.5507174963595437,0.17398066214194072,0.21172967556252092,0.8553771890121534
Anderson County,vap_aian,uss_20_rep_hag,0.49170425480207464,0.17747581507255422,0.16345712783129315,0.8308831977974361
Anderson County,vap_aian,uss_20_dem_bra,0.5082957451979253,0.17747581507255422,0.16911680220256353,0.8365428721687066
Anderson County,vap_oth_b,uss_20_rep_hag,0.4236924381810998,0.15222391240716535,0.1544037531500727,0.7404620083012631
Anderson County,vap_oth_b,uss_20_dem_bra,0.5763075618189002,0.15222391240716535,0.2595379916987367,0.8455962468499272
Bedford County,vap_white,pre_16_rep_tru,0.8505833329843051,0.024788844318148876,0.7987715884578975,0.8946071579841619
Bedford County,vap_white,pre_16_dem_cli,0.14941666701569492,0.024788844318148876,0.10539284201583811,0.20122841154210253
Bedford County,vap_black,pre_16_rep_tru,0.44703199074600214,0.17916475804946558,0.13334477231058858,0.8196927313874137
Bedford County,vap_black,pre_16_dem_cli,0.5529680092539978,0.17916475804946558,0.1803072686125859,0.8666552276894113
Bedford County,vap_hisp,pre_16_rep_tru,0.35497031402821505,0.15589026847155538,0.09602619108355676,0.6883221483971279
Bedford County,vap_hisp,pre_16_dem_cli,0.6450296859717849,0.15589026847155538,0.31167785160287204,0.9039738089164431
Bedford County,vap_asian,pre_16_rep_tru,0.48535299804187115,0.18021339391042512,0.14412379118403681,0.8284738508978271
Bedford County,vap_asian,pre_16_dem_cli,0.5146470019581287,0.18021339391042512,0.17152614910217281,0.8558762088159629
Bedford County,vap_aian,pre_16_rep_tru,0.48588059374646214,0.1729877135514194,0.1583952345337983,0.8150135140012771
Bedford County,vap_aian,pre_16_dem_cli,0.5141194062535378,0.1729877135514194,0.1849864859987228,0.8416047654662017
