county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_cra,vap_white.uss_16_dem_stu,vap_black.uss_16_rep_cra,vap_black.uss_16_dem_stu,vap_hisp.uss_16_rep_cra,vap_hisp.uss_16_dem_stu,vap_oth.uss_16_rep_cra,vap_oth.uss_16_dem_stu,vap_white.gov_18_rep_lit,vap_white.gov_18_dem_jor,vap_black.gov_18_rep_lit,vap_black.gov_18_dem_jor,vap_hisp.gov_18_rep_lit,vap_hisp.gov_18_dem_jor,vap_oth.gov_18_rep_lit,vap_oth.gov_18_dem_jor,vap_white.atg_18_rep_was,vap_white.atg_18_dem_bis,vap_black.atg_18_rep_was,vap_black.atg_18_dem_bis,vap_hisp.atg_18_rep_was,vap_hisp.atg_18_dem_bis,vap_oth.atg_18_rep_was,vap_oth.atg_18_dem_bis,vap_white.sos_18_rep_den,vap_white.sos_18_dem_hum,vap_black.sos_18_rep_den,vap_black.sos_18_dem_hum,vap_hisp.sos_18_rep_den,vap_hisp.sos_18_dem_hum,vap_oth.sos_18_rep_den,vap_oth.sos_18_dem_hum,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_ris,vap_white.uss_20_dem_jor,vap_black.uss_20_rep_ris,vap_black.uss_20_dem_jor,vap_hisp.uss_20_rep_ris,vap_hisp.uss_20_dem_jor,vap_oth.uss_20_rep_ris,vap_oth.uss_20_dem_jor
Power County,16077772803,0.8375512965389186,0.16244870346108137,0.4975947369674234,0.5024052630325766,0.4679226886162516,0.5320773113837485,0.486726391208014,0.513273608791986,0.8616918723746757,0.13830812762532432,0.49711672448707245,0.5028832755129276,0.5329645616774086,0.46703543832259137,0.47393308983936383,0.5260669101606362,0.8037320269168615,0.19626797308313843,0.4852901680596274,0.5147098319403727,0.44519272582532676,0.5548072741746732,0.4942742133904324,0.5057257866095676,0.8114355226034771,0.18856447739652288,0.4964736291247809,0.5035263708752191,0.4733249851009625,0.5266750148990375,0.4828457181433604,0.5171542818566396,0.8254354326771552,0.17456456732284475,0.49099373494164456,0.5090062650583554,0.4040117687343234,0.5959882312656767,0.47883751392761237,0.5211624860723877,0.8235388522801078,0.1764611477198922,0.5095531670592475,0.4904468329407526,0.49006707644430936,0.5099329235556906,0.48097233670164125,0.5190276632983588,0.8385729777104245,0.16142702228957553,0.5081178952240128,0.4918821047759872,0.4457576572535969,0.554242342746403,0.4780251230728574,0.5219748769271426
Power County,16077772804,0.9014727749371019,0.09852722506289813,0.4979384988407151,0.5020615011592849,0.46012684068227866,0.5398731593177214,0.48221180491916366,0.5177881950808364,0.8885824123821586,0.11141758761784142,0.5000582363938488,0.49994176360615117,0.5125607995952045,0.48743920040479555,0.4674180096938592,0.5325819903061407,0.891716781358672,0.10828321864132798,0.4851806165876089,0.5148193834123911,0.44521663319919114,0.5547833668008089,0.49558959559666604,0.504410404403334,0.8869677613117524,0.11303223868824766,0.4897633321152163,0.5102366678847837,0.4734888431875387,0.5265111568124613,0.47567708152745186,0.5243229184725482,0.9113300944442071,0.08866990555579293,0.4937988254784115,0.5062011745215885,0.4326245968640564,0.5673754031359436,0.4724640839573685,0.5275359160426315,0.9111372929417072,0.08886270705829283,0.5059450218000144,0.4940549781999856,0.4808553577801574,0.5191446422198426,0.47736151645140346,0.5226384835485965,0.9035831961971907,0.09641680380280931,0.5067249413944278,0.4932750586055722,0.4518121762648294,0.5481878237351706,0.46600584493761826,0.5339941550623818
Power County,16077772805,0.8792456227016415,0.12075437729835826,0.4937382463322886,0.5062617536677114,0.45579266308206595,0.544207336917934,0.47863481765242377,0.5213651823475762,0.8828236507471674,0.11717634925283255,0.49292820956449823,0.5070717904355018,0.505157232823241,0.49484276717675896,0.46771538118990846,0.5322846188100916,0.8850333575633748,0.11496664243662506,0.488245740326058,0.511754259673942,0.4556800533784345,0.5443199466215655,0.4975880925451541,0.5024119074548459,0.9022497603338087,0.09775023966619113,0.4965455209550338,0.5034544790449662,0.47683968231022833,0.5231603176897717,0.47803800341315367,0.5219619965868464,0.9005087153651968,0.09949128463480321,0.4960273949390516,0.5039726050609483,0.42424662667564084,0.5757533733243592,0.4702594534265052,0.5297405465734948,0.9176264208079876,0.08237357919201212,0.5090673591265171,0.4909326408734828,0.4743616111424312,0.5256383888575689,0.4777164008520528,0.5222835991479472,0.9104477199927198,0.08955228000728005,0.5042495135439706,0.4957504864560294,0.45450727258769136,0.5454927274123086,0.47170759993270595,0.528292400067294
Power County,16077772806,0.7957317589984677,0.20426824100153224,0.4960874737089185,0.5039125262910815,0.44246111722245773,0.5575388827775423,0.4416991086343933,0.5583008913656067,0.8033416792852697,0.19665832071473036,0.49706378904565546,0.5029362109543445,0.4863227187599442,0.5136772812400558,0.4203361552492996,0.5796638447507004,0.6707680659422007,0.3292319340577993,0.48516619924286525,0.5148338007571348,0.4411474668508299,0.55885253314917,0.4518099738967638,0.5481900261032362,0.6659100283471757,0.3340899716528242,0.4971903527918739,0.5028096472081262,0.4545987653554247,0.54540123464457535,0.43658040522888325,0.5634195947711168,0.6923722348766105,0.3076277651233896,0.49803744603020356,0.5019625539697964,0.4073379961562974,0.5926620038437026,0.43052408993384145,0.5694759100661585,0.7598528559284468,0.2401471440715533,0.5061906136923302,0.4938093863076698,0.45590960269541825,0.5440903973045818,0.4493393765883889,0.550660623411611,0.7311782698275779,0.26882173017242206,0.509590421751326,0.49040957824867404,0.42764520086711616,0.5723547991328838,0.43244883656138244,0.5675511634386176
Shoshone County,16079797001,0.7472036540012724,0.2527963459987276,0.50648638689202,0.49351361310798003,0.5007662636762498,0.4992337363237503,0.5213088610103946,0.4786911389896054,0.7602621545269903,0.23973784547300966,0.5090560071165611,0.490943992883439,0.5104831855135389,0.4895168144864611,0.5220049769774927,0.47799502302250735,0.7355111778994131,0.2644888221005869,0.49022977734015116,0.5097702226598488,0.5061059468604329,0.4938940531395671,0.525538316081617,0.47446168391838295,0.7249937060260909,0.2750062939739091,0.4864607053858907,0.5135392946141093,0.5242567539396208,0.4757432460603792,0.5555658701481138,0.44443412985188624,0.7168866189761207,0.28311338102387934,0.49438121570214794,0.505618784297852,0.5607575836676814,0.43924241633231864,0.5207990077904006,0.47920099220959944,0.7545667110653048,0.2454332889346952,0.5037588842131328,0.4962411157868672,0.510803969884668,0.48919603011533197,0.4960706520152949,0.5039293479847051,0.7470983709256819,0.2529016290743182,0.512367121721099,0.48763287827890095,0.489230028738196,0.510769971261804,0.5279902858037713,0.4720097141962287
Shoshone County,16079797002,0.6052775706376949,0.394722429362305,0.5001891001935095,0.4998108998064905,0.5068747864151505,0.4931252135848495,0.5137007815389328,0.4862992184610671,0.5650680675155632,0.4349319324844369,0.5215322693536342,0.4784677306463659,0.5028475802334846,0.4971524197665154,0.5159227771620996,0.48407722283790044,0.5092721332670556,0.49072786673294444,0.4873047521319867,0.5126952478680133,0.5058099148795807,0.4941900851204193,0.5109285319840301,0.48907146801596996,0.5099093583935894,0.49009064160641064,0.4876233773330451,0.5123766226669548,0.5162503593922021,0.4837496406077979,0.545998417371493,0.454001582628507,0.47852345646325817,0.5214765435367419,0.4935448057528516,0.5064551942471485,0.5706561587116219,0.42934384128837805,0.5068562128921122,0.4931437871078878,0.664922453780642,0.33507754621935804,0.49991307426777715,0.5000869257322228,0.5018205347032759,0.4981794652967241,0.4875039881373155,0.5124960118626845,0.6056299959321957,0.39437000406780437,0.5151769638712905,0.4848230361287095,0.4992899519768585,0.5007100480231416,0.5200433365202985,0.47995666347970145
Shoshone County,16079797003,0.6133384062595634,0.3866615937404366,0.4987964007454106,0.5012035992545893,0.5009389251609421,0.49906107483905787,0.5098484832912881,0.490151516708712,0.6305507761484636,0.3694492238515364,0.5116477817591145,0.4883522182408855,0.4993995579929413,0.5006004420070588,0.519462500792611,0.48053749920738903,0.49201190393870503,0.507988096061295,0.486446497673702,0.5135535023262979,0.507530982631324,0.49246901736867593,0.5270943330591824,0.47290566694081765,0.5015067652131048,0.4984932347868953,0.4861100953669746,0.5138899046330254,0.5134593908495316,0.4865406091504684,0.5405561651103464,0.45944383488965357,0.49900748694398805,0.5009925130560119,0.4856086878308246,0.5143913121691753,0.551749744281893,0.44825025571810695,0.5150114632641526,0.4849885367358474,0.5922158054090622,0.4077841945909379,0.49957276568589204,0.500427234314108,0.5093438819621368,0.49065611803786324,0.48431703864184034,0.5156829613581597,0.5734033719922554,0.4265966280077446,0.5119341867454602,0.4880658132545398,0.48942664251915186,0.5105733574808481,0.5111260979286676,0.48887390207133236
Shoshone County,16079797004,0.7021432437180966,0.29785675628190345,0.49571394808874486,0.5042860519112552,0.5040698010087508,0.49593019899124924,0.5230236314980105,0.4769763685019895,0.7138791871436556,0.2861208128563444,0.5143770030838317,0.48562299691616834,0.5058621217458109,0.4941378782541891,0.5273830490070514,0.4726169509929487,0.564391865777679,0.43560813422232103,0.4892602523713559,0.5107397476286442,0.5023603800793912,0.49763961992060873,0.5208496957492896,0.4791503042507104,0.6360555215078536,0.36394447849214645,0.491678940549178,0.508321059450822,0.519682352463444,0.48031764753655604,0.5478407524464626,0.4521592475535374,0.6038456322486772,0.3961543677513229,0.4880902149666268,0.5119097850333733,0.5572841260403073,0.44271587395969264,0.5157631142147856,0.48423688578521434,0.6917951882103789,0.30820481178962106,0.5032582690056064,0.4967417309943935,0.5115624880793549,0.4884375119206451,0.49374934447161545,0.5062506555283846,0.6778794181708561,0.32212058182914394,0.516736693966279,0.48326330603372103,0.49281163593727967,0.5071883640627203,0.5142922565756433,0.4857077434243567
Shoshone County,16079797005,0.7114950504315072,0.2885049495684929,0.5047476771186307,0.4952523228813694,0.5078290550549373,0.49217094494506275,0.5168920844880495,0.4831079155119506,0.6953402113562925,0.30465978864370746,0.5149398761514614,0.4850601238485386,0.5050296612380047,0.4949703387619952,0.5269053156461873,0.4730946843538128,0.6160640759648379,0.38393592403516197,0.4918161588783885,0.5081838411216115,0.4993001761451163,0.5006998238548838,0.5134471039408252,0.48655289605917484,0.6156317299876164,0.3843682700123835,0.4907257855461023,0.5092742144538978,0.51525308367614,0.48474691632386,0.5443079180523698,0.4556920819476302,0.6065476475421324,0.39345235245786764,0.4919257888003611,0.5080742111996389,0.5553691221934853,0.4446308778065147,0.5166850996493573,0.48331490035064273,0.7135146933872833,0.28648530661271643,0.5065729616806358,0.49342703831936413,0.5096697749594272,0.49033022504057283,0.4969350843834774,0.5030649156165227,0.6958608892507046,0.30413911074929517,0.5085530802931633,0.49144691970683674,0.49589150091494905,0.504108499085051,0.5325316759839952,0.46746832401600485
Shoshone County,16079797006,0.6911946678529568,0.30880533214704314,0.5013553441425921,0.4986446558574079,0.4962792546884568,0.5037207453115432,0.5158713468104815,0.4841286531895184,0.7018985831428595,0.29810141685714053,0.5165274793887169,0.48347252061128304,0.5068086853609395,0.4931913146390605,0.5218802604371195,0.47811973956288045,0.566978522897606,0.4330214771023941,0.4967008428902806,0.5032991571097194,0.5072180520574755,0.4927819479425245,0.5182481324416611,0.4817518675583389,0.5884212743471979,0.41157872565280207,0.49402986550782824,0.5059701344921718,0.5111472447380402,0.48885275526195976,0.5415276521598701,0.45847234784012997,0.5750203824990742,0.4249796175009259,0.4931725575906268,0.5068274424093733,0.5599189990454532,0.44008100095454683,0.5164043095591578,0.4835956904408421,0.7046976866583632,0.2953023133416368,0.5004958449860444,0.49950415501395556,0.5059262200001481,0.4940737799998519,0.4845413150684202,0.5154586849315798,0.6685065303969719,0.331493469603028,0.5087214238691535,0.49127857613084647,0.4929162065259709,0.5070837934740291,0.5184278283511633,0.48157217164883676
Shoshone County,16079797007,0.6224152485512822,0.37758475144871784,0.509338566023137,0.49066143397686307,0.502825012403457,0.497174987596543,0.5143107973567093,0.4856892026432908,0.6209102263769017,0.37908977362309826,0.5209170392563297,0.4790829607436703,0.5047794492139837,0.49522055078601634,0.5132325972263767,0.48676740277362324,0.4348226696284825,0.5651773303715175,0.4879985018198178,0.5120014981801823,0.5068487105464754,0.4931512894535246,0.5135985017859288,0.4864014982140712,0.4587533227471804,0.5412466772528196,0.49292353981545883,0.5070764601845411,0.5161759788595139,0.48382402114048606,0.5418538398489733,0.45814616015102666,0.4328717169434136,0.5671282830565864,0.48126087430560455,0.5187391256943955,0.5511393838082465,0.4488606161917535,0.5100263783092639,0.4899736216907361,0.6795284121181888,0.3204715878818112,0.5111028754076322,0.4888971245923677,0.5089735736064961,0.4910264263935039,0.48378070246998117,0.5162192975300188,0.6416793909758639,0.35832060902413615,0.5133338186495446,0.48666618135045536,0.4957609259675381,0.5042390740324619,0.5128824271981596,0.48711757280184037
Shoshone County,16079797008,0.7955822375598979,0.20441776244010212,0.4999964148487265,0.5000035851512735,0.5087079105733092,0.49129208942669084,0.5252850973416763,0.4747149026583235,0.7722504812117547,0.22774951878824531,0.5081982461306069,0.49180175386939307,0.5067263374953886,0.4932736625046114,0.5319574187241333,0.4680425812758665,0.6990944385337606,0.30090556146623937,0.4873704544796136,0.5126295455203864,0.5102412166076581,0.48975878339234186,0.5191075856024127,0.4808924143975873,0.716897976174477,0.283102023825523,0.4896843834271797,0.5103156165728203,0.5184959299009414,0.48150407009905866,0.5499296069757953,0.4500703930242047,0.7206946369732067,0.2793053630267933,0.4873097773356498,0.5126902226643502,0.5554218009445369,0.44457819905546314,0.5278667096523413,0.47213329034765844,0.8543735525154073,0.14562644748459272,0.5046112850301531,0.4953887149698467,0.5146196677250011,0.48538033227499894,0.5031231232238412,0.49687687677615877,0.8174572466019397,0.18254275339806023,0.5085165761019927,0.49148342389800725,0.5007589508108605,0.4992410491891394,0.5369266448823903,0.4630733551176098
Shoshone County,16079797009,0.7687964895537018,0.2312035104462984,0.5069305239908416,0.49306947600915846,0.5061842520487018,0.49381574795129823,0.5162191091023666,0.4837808908976334,0.7759408075175818,0.22405919248241846,0.5075689649498963,0.49243103505010366,0.5083223487382397,0.49167765126176033,0.529703201371439,0.470296798628561,0.6729477563896786,0.32705224361032165,0.4961849948227691,0.5038150051772309,0.5069594926316402,0.4930405073683598,0.5279142538917807,0.47208574610821924,0.6827602758050338,0.3172397241949664,0.488532404401697,0.511467595598303,0.5210790755360625,0.47892092446393747,0.5480789606663468,0.4519210393336532,0.6880175559948392,0.31198244400516106,0.48873315346126533,0.5112668465387347,0.5541503768085038,0.44584962319149624,0.5190977370754606,0.48090226292453936,0.7964796168483135,0.20352038315168672,0.5042251023353945,0.4957748976646055,0.5091767257452717,0.49082327425472827,0.49522278146421284,0.5047772185357872,0.7668673887690861,0.2331326112309141,0.5133952948945296,0.4866047051054704,0.4982776214690796,0.5017223785309204,0.5268784216980762,0.47312157830192386
