county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_rub,vap_white.uss_16_dem_mur,vap_black.uss_16_rep_rub,vap_black.uss_16_dem_mur,vap_hisp.uss_16_rep_rub,vap_hisp.uss_16_dem_mur,vap_oth.uss_16_rep_rub,vap_oth.uss_16_dem_mur,vap_white.uss_18_rep_sco,vap_white.uss_18_dem_nel,vap_black.uss_18_rep_sco,vap_black.uss_18_dem_nel,vap_hisp.uss_18_rep_sco,vap_hisp.uss_18_dem_nel,vap_oth.uss_18_rep_sco,vap_oth.uss_18_dem_nel,vap_white.gov_18_rep_des,vap_white.gov_18_dem_gil,vap_black.gov_18_rep_des,vap_black.gov_18_dem_gil,vap_hisp.gov_18_rep_des,vap_hisp.gov_18_dem_gil,vap_oth.gov_18_rep_des,vap_oth.gov_18_dem_gil,vap_white.atg_18_rep_moo,vap_white.atg_18_dem_sha,vap_black.atg_18_rep_moo,vap_black.atg_18_dem_sha,vap_hisp.atg_18_rep_moo,vap_hisp.atg_18_dem_sha,vap_oth.atg_18_rep_moo,vap_oth.atg_18_dem_sha,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid
Alachua County,12001000011,0.6132682246106522,0.3867317753893477,0.12762047486268177,0.8723795251373182,0.1953071116232577,0.8046928883767422,0.26732569608895046,0.7326743039110495,0.6670347623437467,0.33296523765625324,0.1098768006717669,0.8901231993282331,0.24614961286034656,0.7538503871396535,0.31692826615551273,0.6830717338444873,0.59666256788544,0.40333743211456,0.12362687419027477,0.8763731258097253,0.2049252317437591,0.7950747682562409,0.2143976281509629,0.7856023718490371,0.6170676016608438,0.38293239833915615,0.13197044842375652,0.8680295515762435,0.20262712516319614,0.7973728748368039,0.1780198991833002,0.8219801008166998,0.6650444956599302,0.3349555043400699,0.13780302955769225,0.8621969704423078,0.2310381344607098,0.7689618655392901,0.22729783321925418,0.7727021667807459,0.5930178500455312,0.4069821499544688,0.10299743128604733,0.8970025687139527,0.212936660447933,0.787063339552067,0.21551633744493354,0.7844836625550665
Alachua County,12001000012,0.631287112637045,0.36871288736295504,0.12425435660896027,0.8757456433910398,0.18091641076180517,0.8190835892381948,0.2561240799377781,0.7438759200622219,0.686771378648625,0.313228621351375,0.12639223447572526,0.8736077655242748,0.2335997968447409,0.7664002031552591,0.31594523527864976,0.6840547647213503,0.6085851436242642,0.39141485637573575,0.12884622461132375,0.8711537753886762,0.18638313198600903,0.8136168680139909,0.21869795720155513,0.7813020427984448,0.6265165246359694,0.3734834753640306,0.13118336296931607,0.8688166370306839,0.20275417545915,0.79724582454085,0.18174508416648366,0.8182549158335163,0.6795024184499715,0.32049758155002855,0.13406932489063264,0.8659306751093674,0.2190425451116001,0.7809574548884,0.21879469288950695,0.7812053071104931,0.6040044150225967,0.3959955849774033,0.11421844998819752,0.8857815500118025,0.2114027447994799,0.7885972552005202,0.2141618116200449,0.7858381883799551
Alachua County,12001000013,0.5030607213663433,0.49693927863365667,0.11445044198755942,0.8855495580124406,0.18805397368719556,0.8119460263128044,0.2564869302740905,0.7435130697259095,0.5471178853396658,0.4528821146603342,0.11729564235528638,0.8827043576447134,0.23068702894462262,0.7693129710553773,0.31272664459675414,0.6872733554032459,0.451211355171531,0.548788644828469,0.13183822895184386,0.868161771048156,0.19810801531987565,0.8018919846801243,0.20534667230212617,0.7946533276978738,0.4670298653807099,0.5329701346192901,0.1353038083659614,0.8646961916340384,0.19522266056239132,0.8047773394376087,0.15938782425711037,0.8406121757428896,0.5048840193184357,0.4951159806815642,0.1269845528171624,0.8730154471828376,0.21870934740218076,0.7812906525978193,0.21399897340988788,0.7860010265901122,0.46328419893538986,0.5367158010646101,0.1074541898469515,0.8925458101530485,0.21077795955104364,0.7892220404489564,0.1954075799591475,0.8045924200408525
Alachua County,12001000014,0.6681224959397231,0.33187750406027694,0.13914015497958246,0.8608598450204176,0.18938974130885575,0.8106102586911444,0.2672569096156477,0.7327430903843523,0.7104691866290097,0.28953081337099035,0.12309236536168516,0.8769076346383149,0.2377719624518512,0.762228037548149,0.3217383463634785,0.6782616536365216,0.6417407576696859,0.3582592423303142,0.13375535443893127,0.8662446455610687,0.20253794868402988,0.7974620513159704,0.22886872684544607,0.7711312731545539,0.6685073808238601,0.3314926191761399,0.13880576165292366,0.8611942383470763,0.2029854264451387,0.7970145735548615,0.1749704159491503,0.8250295840508497,0.7037705366789063,0.29622946332109373,0.13424569453110768,0.8657543054688923,0.2245170623680132,0.7754829376319871,0.22118467881345688,0.7788153211865431,0.668652270037286,0.33134772996271394,0.11059200102635577,0.8894079989736442,0.21315037807386147,0.7868496219261387,0.21658460859152395,0.783415391408476
Alachua County,12001000015,0.618172661311209,0.3818273386887911,0.12584923127286982,0.8741507687271302,0.1956953892560001,0.804304610744,0.2568429797780021,0.7431570202219979,0.7083618739213301,0.2916381260786699,0.1300651424571088,0.8699348575428912,0.23195132849425715,0.7680486715057429,0.3127051761855678,0.6872948238144322,0.5898758746168952,0.41012412538310483,0.13321490562624888,0.8667850943737511,0.18228686044457165,0.8177131395554283,0.21687047547497046,0.7831295245250296,0.6150097668536345,0.38499023314636543,0.15671370668322931,0.8432862933167706,0.20593673027263865,0.7940632697273614,0.16171101208840385,0.8382889879115961,0.6673044774749077,0.33269552252509227,0.13943350132553003,0.86056649867447,0.22483890586258004,0.77516109413742,0.23009101111589766,0.7699089888841023,0.5353099671298835,0.46469003287011645,0.11506997663309385,0.8849300233669062,0.2107366878511917,0.7892633121488083,0.2204821051211128,0.7795178948788872
Alachua County,12001000016,0.6573460168938586,0.3426539831061413,0.11489995848132775,0.8851000415186723,0.19440068794757562,0.8055993120524244,0.25899266144059396,0.741007338559406,0.7364275733360687,0.2635724266639313,0.11766462523287272,0.8823353747671273,0.24752070884490318,0.7524792911550968,0.3351590285155132,0.6648409714844867,0.6251599407312314,0.37484005926876857,0.13646702666991856,0.8635329733300815,0.19209863325363283,0.8079013667463671,0.24076613662513735,0.7592338633748626,0.6462495259443207,0.3537504740556792,0.14758527139333338,0.8524147286066667,0.2155298180940942,0.7844701819059058,0.1857481721618332,0.8142518278381667,0.700317167538642,0.29968283246135796,0.13417150213678203,0.865828497863218,0.2407473614366078,0.7592526385633922,0.22509810694521842,0.7749018930547815,0.5804710464982586,0.41952895350174135,0.10580008635560902,0.894199913644391,0.20854620896824794,0.7914537910317521,0.21076262665528317,0.7892373733447168
Alachua County,12001000017,0.5910126479803153,0.4089873520196847,0.11882831737409554,0.8811716826259045,0.19428200331085738,0.8057179966891427,0.26737939583248904,0.732620604167511,0.6581617503034858,0.3418382496965142,0.13248998021570865,0.8675100197842913,0.2446972653472453,0.7553027346527547,0.33498514665778006,0.66501485334222,0.5708243593367817,0.42917564066321834,0.12568234169453232,0.8743176583054677,0.1945506338317255,0.8054493661682744,0.21942571725481738,0.7805742827451826,0.5946390662859291,0.40536093371407095,0.13804122689330203,0.861958773106698,0.21335999075101833,0.7866400092489817,0.1493497893771871,0.8506502106228129,0.6214516122586272,0.3785483877413727,0.1347317063333511,0.8652682936666489,0.23343835925621287,0.766561640743787,0.20867854681545203,0.7913214531845479,0.5398813216284057,0.4601186783715943,0.10081707184636414,0.8991829281536359,0.2112447186517811,0.7887552813482187,0.2027913546640477,0.7972086453359523
Alachua County,12001000018,0.576858132968316,0.423141867031684,0.12937880353407183,0.8706211964659282,0.20379877104675193,0.7962012289532481,0.26772340309429626,0.7322765969057038,0.6814083825943638,0.31859161740563624,0.11907189498526217,0.8809281050147378,0.2247385870619167,0.7752614129380833,0.31822699749824973,0.6817730025017501,0.5931198948197697,0.4068801051802303,0.13020621926846115,0.8697937807315388,0.20250291146222493,0.797497088537775,0.2234793548726924,0.7765206451273073,0.6216176118943678,0.37838238810563224,0.1373677256153363,0.8626322743846637,0.2072658043616296,0.7927341956383703,0.18729906484218461,0.8127009351578152,0.6630311414683431,0.3369688585316569,0.1386969422720015,0.8613030577279985,0.2290554327708169,0.7709445672291831,0.23332670979457715,0.7666732902054229,0.5462706280084978,0.45372937199150226,0.10882840956109326,0.8911715904389067,0.22853986863030323,0.7714601313696968,0.2100920448425917,0.7899079551574081
Alachua County,12001000019,0.4443985069332408,0.5556014930667592,0.07608831456929167,0.9239116854307083,0.16466836478488037,0.8353316352151197,0.24089878837031112,0.7591012116296889,0.5666915842911754,0.43330841570882456,0.07520797999941188,0.9247920200005881,0.22962720494057323,0.7703727950594268,0.31136421089720573,0.6886357891027942,0.4332066840092521,0.5667933159907479,0.09179386033698493,0.9082061396630151,0.17646079527963995,0.82353920472036,0.21508330158852412,0.7849166984114759,0.45172942358734886,0.5482705764126511,0.08093430344227756,0.9190656965577224,0.1912221873421464,0.8087778126578536,0.16784791418186562,0.8321520858181344,0.5508097923452812,0.44919020765471884,0.08737358912242052,0.9126264108775795,0.2051620753866379,0.7948379246133621,0.21445803168827482,0.7855419683117252,0.4652872552985181,0.5347127447014819,0.06563658318795025,0.9343634168120497,0.20855749625739678,0.7914425037426032,0.1947710881118906,0.8052289118881094
Alachua County,12001000020,0.5591029970048708,0.4408970029951292,0.12638346324227184,0.8736165367577282,0.19554055191893174,0.8044594480810683,0.2724828387939836,0.7275171612060164,0.6442521354728569,0.3557478645271432,0.1270374538155269,0.8729625461844731,0.23463067541752988,0.7653693245824701,0.31224789619129306,0.6877521038087069,0.5657565635420595,0.4342434364579405,0.1420631414636416,0.8579368585363584,0.19638272961834663,0.8036172703816533,0.21474667061602412,0.7852533293839759,0.5779257309087268,0.42207426909127316,0.14396900161873108,0.856030998381269,0.20282677902506502,0.797173220974935,0.19975905129946012,0.8002409487005399,0.6186999792367486,0.38130002076325137,0.12553067582841893,0.8744693241715811,0.22900555544358248,0.7709944445564175,0.23411268246523695,0.765887317534763,0.5280692910295516,0.47193070897044836,0.07377654264108462,0.9262234573589154,0.21705988787387773,0.7829401121261222,0.2068579298868707,0.7931420701131293
Alachua County,12001000021,0.5499771131058352,0.45002288689416475,0.12533977756352555,0.8746602224364745,0.19945331661717186,0.8005466833828282,0.2571019004687934,0.7428980995312066,0.6189431877538533,0.3810568122461467,0.1155067452527914,0.8844932547472086,0.2319213315948651,0.768078668405135,0.3161434193513422,0.6838565806486577,0.5115564568821048,0.4884435431178952,0.12717243084740387,0.8728275691525962,0.19038286852168396,0.809617131478316,0.21551339065607228,0.7844866093439277,0.5226018005841299,0.47739819941587014,0.13756119201069605,0.862438807989304,0.2018683664504369,0.7981316335495631,0.1738431879023523,0.8261568120976477,0.5592190351858526,0.44078096481414747,0.13889029351536214,0.8611097064846379,0.21746259775207663,0.7825374022479233,0.2107597160982218,0.7892402839017781,0.4627052779872448,0.5372947220127552,0.11747875680093191,0.8825212431990681,0.2021681689151051,0.7978318310848949,0.19543075900065365,0.8045692409993463
Alachua County,12001000022,0.5149715006616895,0.48502849933831044,0.1270489714868771,0.8729510285131229,0.18420597050466242,0.8157940294953376,0.25193638610262015,0.7480636138973799,0.6132275037907837,0.38677249620921633,0.12167071537075362,0.8783292846292464,0.22677535026409013,0.7732246497359099,0.32371943591801516,0.6762805640819848,0.5114666298899397,0.4885333701100602,0.13848369110436506,0.8615163088956349,0.18024880811609986,0.8197511918839001,0.20520875514374134,0.7947912448562586,0.5345757313930629,0.4654242686069371,0.14215029884383334,0.8578497011561667,0.20229483184238314,0.7977051681576168,0.17809147925931876,0.8219085207406812,0.5791984160825759,0.420801583917424,0.13479666193808792,0.8652033380619121,0.20829679705751414,0.7917032029424859,0.19475473164796595,0.805245268352034,0.490279344004153,0.509720655995847,0.13054191479737326,0.8694580852026268,0.20933514249216692,0.7906648575078331,0.2120060090707304,0.7879939909292696
Alachua County,12001000023,0.28322507191684443,0.7167749280831556,0.014250403111796985,0.985749596888203,0.172639458657931,0.8273605413420689,0.22473630620354884,0.7752636937964512,0.40393338233823695,0.596066617661763,0.014546116929127053,0.9854538830708729,0.21396299036105473,0.7860370096389453,0.28785239952431596,0.712147600475684,0.28315259597354103,0.716847404026459,0.01791770938132303,0.982082290618677,0.1750043595565646,0.8249956404434354,0.18115816193381587,0.8188418380661842,0.24294092923787788,0.7570590707621221,0.016094020812656967,0.983905979187343,0.17510061289364906,0.8248993871063509,0.14253385295306847,0.8574661470469315,0.3123984588557278,0.6876015411442722,0.01727575375326583,0.9827242462467342,0.20419623029185668,0.7958037697081433,0.18362246368926421,0.8163775363107358,0.3706942222532221,0.6293057777467779,0.015560528096111713,0.9844394719038883,0.20170844135704458,0.7982915586429554,0.17076850813088576,0.8292314918691142
Alachua County,12001000024,0.5852769621934851,0.41472303780651487,0.11217106629317229,0.8878289337068277,0.2010485773219565,0.7989514226780435,0.2648445991440192,0.7351554008559807,0.6508601094671724,0.34913989053282757,0.11284644465115905,0.887153555348841,0.23902127996917022,0.7609787200308298,0.3358258491196106,0.6641741508803894,0.47490934581871197,0.525090654181288,0.12316643680286489,0.8768335631971351,0.1833022215346082,0.8166977784653918,0.20592450523557754,0.7940754947644224,0.4653016458431169,0.5346983541568832,0.13374790894665012,0.8662520910533499,0.2105831580424538,0.7894168419575461,0.16728357629747231,0.8327164237025276,0.5309234107315409,0.46907658926845913,0.12318264871817775,0.8768173512818223,0.2088107962027554,0.7911892037972447,0.19891611214768404,0.801083887852316,0.49233990129398014,0.5076600987060198,0.10223477908485581,0.8977652209151442,0.21872126622185253,0.7812787337781475,0.20224379548009477,0.7977562045199053
Alachua County,12001000025,0.5248642967334595,0.47513570326654053,0.12210662403417451,0.8778933759658255,0.19202477949455757,0.8079752205054425,0.25841041931243147,0.7415895806875685,0.5716411934478373,0.4283588065521628,0.09703244476774502,0.902967555232255,0.23403991970016427,0.7659600802998358,0.30487749399586506,0.6951225060041349,0.47189450402636474,0.5281054959736353,0.11802740269548145,0.8819725973045186,0.18836247428325814,0.8116375257167419,0.20678468022187396,0.7932153197781261,0.48566989920908993,0.5143301007909101,0.13948541795291658,0.8605145820470834,0.18917046558401912,0.8108295344159809,0.16740312537085192,0.8325968746291481,0.5265204486766506,0.47347955132334946,0.1246770863003652,0.8753229136996348,0.22235067979742457,0.7776493202025754,0.21096816088788922,0.7890318391121107,0.478993964082752,0.521006035917248,0.11392094897178355,0.8860790510282165,0.2089469698652621,0.7910530301347379,0.20454151599126735,0.7954584840087326
Alachua County,12001000026,0.35310630023355466,0.6468936997664454,0.03542389596889556,0.9645761040311045,0.1491997894745084,0.8508002105254916,0.21976666021882799,0.780233339781172,0.43216746255511507,0.5678325374448849,0.030716447074586282,0.9692835529254135,0.1944601876412281,0.8055398123587719,0.2697317809356505,0.7302682190643495,0.3392546462764586,0.6607453537235414,0.04297612912009344,0.9570238708799064,0.15146977665733735,0.8485302233426626,0.18316528391086864,0.8168347160891314,0.3019790871884527,0.6980209128115473,0.03787847173906671,0.9621215282609331,0.16539707604463663,0.8346029239553634,0.1447035971519177,0.8552964028480823,0.3697091054284985,0.6302908945715014,0.041889928218267425,0.9581100717817324,0.1830499772871276,0.8169500227128724,0.18425920905536128,0.8157407909446387,0.36476032587710516,0.6352396741228948,0.0333934894083046,0.9666065105916954,0.18428533234070318,0.8157146676592968,0.1838189591926387,0.8161810408073613
Alachua County,12001000027,0.3327416997149279,0.6672583002850719,0.09328096161623044,0.9067190383837695,0.17570769682955567,0.8242923031704443,0.2171965047143319,0.7828034952856681,0.4921850643429065,0.5078149356570933,0.08539135442009495,0.9146086455799051,0.20193505172789897,0.7980649482721011,0.2750545535214587,0.7249454464785413,0.3110166622512332,0.6889833377487666,0.09175746282330534,0.9082425371766947,0.1460044814435842,0.8539955185564158,0.13587002723179237,0.8641299727682077,0.30666846367177975,0.69333153632822,0.11070718736538358,0.8892928126346165,0.16664129950516376,0.8333587004948363,0.11435180174198738,0.8856481982580127,0.3462314536513261,0.6537685463486739,0.09501375529733876,0.9049862447026612,0.1920086825329581,0.8079913174670419,0.15893711347013537,0.8410628865298646,0.35904751627938625,0.6409524837206138,0.07928743582277047,0.9207125641772296,0.1726524541679266,0.8273475458320734,0.14626858908423415,0.8537314109157659
Alachua County,12001000028,0.34477177368589834,0.6552282263141016,0.08773815260485686,0.9122618473951432,0.13222836237411809,0.8677716376258819,0.22659646061721966,0.7734035393827804,0.5254358267490008,0.47456417325099914,0.09290894994132684,0.9070910500586732,0.19674736566397952,0.8032526343360205,0.28148928518498156,0.7185107148150184,0.25362722295757106,0.746372777042429,0.08334923896106367,0.9166507610389364,0.12054251955241631,0.8794574804475837,0.15883389035596393,0.841166109644036,0.24061330250142654,0.7593866974985735,0.09396026765405244,0.9060397323459476,0.12677984094244193,0.8732201590575581,0.11973086771957332,0.8802691322804267,0.27568673731535465,0.7243132626846454,0.09179829467517746,0.9082017053248226,0.13865183506406598,0.861348164935934,0.17401165371143043,0.8259883462885695,0.2953255676843264,0.7046744323156736,0.0884052203474762,0.9115947796525238,0.13869922901061082,0.8613007709893892,0.15157503505575926,0.8484249649442408
