county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_boo,vap_white.uss_16_dem_eld,vap_black.uss_16_rep_boo,vap_black.uss_16_dem_eld,vap_hisp.uss_16_rep_boo,vap_hisp.uss_16_dem_eld,vap_oth.uss_16_rep_boo,vap_oth.uss_16_dem_eld,vap_white.gov_18_rep_hut,vap_white.gov_18_dem_hen,vap_black.gov_18_rep_hut,vap_black.gov_18_dem_hen,vap_hisp.gov_18_rep_hut,vap_hisp.gov_18_dem_hen,vap_oth.gov_18_rep_hut,vap_oth.gov_18_dem_hen,vap_white.atg_18_rep_rut,vap_white.atg_18_dem_lee,vap_black.atg_18_rep_rut,vap_black.atg_18_dem_lee,vap_hisp.atg_18_rep_rut,vap_hisp.atg_18_dem_lee,vap_oth.atg_18_rep_rut,vap_oth.atg_18_dem_lee,vap_white.sos_18_rep_thu,vap_white.sos_18_dem_inm,vap_black.sos_18_rep_thu,vap_black.sos_18_dem_inm,vap_hisp.sos_18_rep_thu,vap_hisp.sos_18_dem_inm,vap_oth.sos_18_rep_thu,vap_oth.sos_18_dem_inm,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_cot,vap_white.uss_20_dem_har,vap_black.uss_20_rep_cot,vap_black.uss_20_dem_har,vap_hisp.uss_20_rep_cot,vap_hisp.uss_20_dem_har,vap_oth.uss_20_rep_cot,vap_oth.uss_20_dem_har
Washington County,05143000337,0.39521014942405275,0.6047898505759473,0.24753843630331362,0.7524615636966864,0.4686829313763034,0.5313170686236965,0.4670605550641345,0.5329394449358655,0.42171203761730347,0.5782879623826965,0.2538596444309467,0.7461403555690533,0.5288131376356475,0.4711868623643524,0.500839429269567,0.49916057073043296,0.4133679127761524,0.5866320872238476,0.2471078336092641,0.7528921663907359,0.4729308220763336,0.5270691779236664,0.45468502543420525,0.5453149745657947,0.3537088078742071,0.6462911921257929,0.2463283693654669,0.7536716306345331,0.43898889708718003,0.56101110291282,0.4385429921132005,0.5614570078867995,0.36449974475906227,0.6355002552409377,0.21775209199484463,0.7822479080051554,0.4193455183709885,0.5806544816290115,0.4425492586139634,0.5574507413860367,0.33883177581707463,0.6611682241829253,0.26449387226199617,0.7355061277380038,0.3514610332008261,0.6485389667991739,0.4742031933591913,0.5257968066408087,0.3536350737374693,0.6463649262625307,0.19868054062269402,0.801319459377306,0.4051525258799357,0.5948474741200642,0.5099298408532045,0.4900701591467956
Washington County,05143000338,0.3117529909590505,0.6882470090409495,0.24699463030766478,0.7530053696923352,0.47423511887915815,0.5257648811208419,0.45989174915153047,0.5401082508484696,0.319571258030657,0.680428741969343,0.25809253703965956,0.7419074629603404,0.5279294805040081,0.4720705194959919,0.4799855719527373,0.5200144280472627,0.31029540726589355,0.6897045927341064,0.2511199476452345,0.7488800523547655,0.4617666949627695,0.5382333050372305,0.43365324652837556,0.5663467534716244,0.2665759599456255,0.7334240400543746,0.24568002485905865,0.7543199751409414,0.4423891236722608,0.5576108763277392,0.42791160096633313,0.5720883990336669,0.26963974628226905,0.730360253717731,0.21320182718671546,0.7867981728132846,0.4157803843278123,0.5842196156721877,0.4295645008219682,0.5704354991780318,0.26135206667759026,0.7386479333224097,0.24907638083883588,0.7509236191611641,0.3483413861982715,0.6516586138017285,0.4709761490554921,0.5290238509445079,0.28567033420052196,0.714329665799478,0.2047719891540439,0.7952280108459561,0.4067519890032841,0.5932480109967159,0.4806784101141442,0.51932158988585575
Washington County,05143000339,0.3632403557496878,0.6367596442503122,0.24757242224687392,0.7524275777531261,0.4686602430516397,0.5313397569483603,0.4613289570715043,0.5386710429284958,0.39913869703325594,0.6008613029667438,0.2540335819934544,0.7459664180065456,0.5322223880519559,0.46777761194804407,0.5035755866176053,0.4964244133823947,0.3848494099684609,0.6151505900315392,0.25370651070048933,0.7462934892995107,0.4740449274194537,0.5259550725805463,0.4600487877374665,0.5399512122625335,0.34661165547335054,0.6533883445266495,0.2421008804170313,0.7578991195829687,0.43355062170643416,0.5664493782935658,0.4386824256326837,0.5613175743673162,0.34609838179982483,0.653901618200175,0.2107290751787283,0.7892709248212717,0.41717837579102723,0.5828216242089728,0.4477834030432695,0.5522165969567304,0.31931660140228973,0.6806833985977101,0.2642215312632768,0.7357784687367231,0.34883458610973755,0.6511654138902624,0.47503903391226254,0.5249609660877375,0.3563049314442455,0.6436950685557544,0.19968795421436322,0.8003120457856367,0.4043173638953204,0.5956826361046796,0.49152942191152754,0.5084705780884724
Washington County,05143000340,0.4524968563356735,0.5475031436643265,0.24619230294083416,0.7538076970591658,0.45941100016466535,0.5405889998353346,0.4466995334025741,0.5533004665974258,0.48478597669890894,0.515214023301091,0.24330811695351864,0.7566918830464814,0.5275201364317865,0.4724798635682134,0.4957741989555107,0.5042258010444893,0.42191187322953916,0.5780881267704608,0.23925174219675588,0.7607482578032441,0.4504554198709378,0.5495445801290623,0.43528940228163693,0.5647105977183631,0.3738557274785578,0.6261442725214422,0.22893314257511213,0.7710668574248879,0.42642563268139483,0.5735743673186052,0.416553256229456,0.583446743770544,0.374500985934038,0.625499014065962,0.2058721409630197,0.7941278590369802,0.4140219122485078,0.5859780877514922,0.43312953962020445,0.5668704603797956,0.41112849180625144,0.5888715081937486,0.26131614147541626,0.7386838585245837,0.3355123892713676,0.6644876107286324,0.4593403375104519,0.5406596624895481,0.42190602102825114,0.5780939789717489,0.18607377036628164,0.8139262296337184,0.3963261238717818,0.6036738761282182,0.48505303086082685,0.5149469691391731
Washington County,05143000341,0.4804656272515486,0.5195343727484514,0.240934311297479,0.759065688702521,0.46959160692051405,0.530408393079486,0.47038316849789297,0.529616831502107,0.4954237254576928,0.5045762745423071,0.2537677013928476,0.7462322986071525,0.5260050337789642,0.4739949662210358,0.49838545476580653,0.5016145452341935,0.5298833321218629,0.47011666787813716,0.2538121181243504,0.7461878818756497,0.47287499886503215,0.5271250011349679,0.46490457540717645,0.5350954245928236,0.458358045494113,0.541641954505887,0.24680925279589686,0.7531907472041032,0.43775905402422133,0.5622409459757787,0.44280754039491516,0.5571924596050849,0.4794897176881716,0.5205102823118284,0.21408409497048256,0.7859159050295175,0.42693784397322976,0.5730621560267702,0.44582545265190343,0.5541745473480966,0.466392628930727,0.533607371069273,0.2538095356199748,0.7461904643800251,0.35635743586429736,0.6436425641357026,0.48687459101344943,0.5131254089865506,0.49152153386128006,0.5084784661387199,0.204922183630051,0.795077816369949,0.40561142493169094,0.5943885750683091,0.5066722260966271,0.49332777390337296
Washington County,05143000342,0.3695096151161832,0.6304903848838168,0.23338444459761104,0.766615555402389,0.442150441122149,0.557849558877851,0.43726015968731213,0.5627398403126879,0.3865674876405152,0.6134325123594848,0.23759527888933618,0.7624047211106638,0.5046374002503454,0.4953625997496546,0.47264964348787686,0.5273503565121231,0.3505049177061923,0.6494950822938077,0.24592243700294866,0.7540775629970513,0.45123309498169867,0.5487669050183014,0.4355327908625193,0.5644672091374807,0.30473076101893326,0.6952692389810667,0.236586158418008,0.763413841581992,0.424285254381446,0.575714745618554,0.40949543356650175,0.5905045664334982,0.3051777521345248,0.6948222478654752,0.2055550607299981,0.7944449392700019,0.40654376831107186,0.5934562316889281,0.429364322191672,0.570635677808328,0.3211145344374953,0.6788854655625046,0.24715682417653503,0.7528431758234649,0.3478634996187649,0.652136500381235,0.4604747894016518,0.5395252105983481,0.3431495218738841,0.6568504781261159,0.19375093159616294,0.806249068403837,0.3976571371124189,0.6023428628875811,0.48599913797362604,0.514000862026374
Washington County,05143000343,0.3821971207964125,0.6178028792035875,0.23548805238903225,0.7645119476109677,0.45495456967873515,0.5450454303212648,0.44570909685670396,0.5542909031432961,0.412341769608811,0.5876582303911889,0.24127823000018614,0.7587217699998139,0.5208821824771429,0.47911781752285704,0.4813254204334818,0.5186745795665182,0.30511667497451156,0.6948833250254884,0.2417239198347484,0.7582760801652516,0.4491643460926902,0.5508356539073098,0.44326233566109685,0.5567376643389031,0.27147531221819443,0.7285246877818056,0.22867184351672307,0.7713281564832769,0.4179466085936445,0.5820533914063555,0.4165734589310363,0.5834265410689636,0.2658584697915289,0.7341415302084712,0.2068590188120427,0.7931409811879573,0.3910759341812784,0.6089240658187216,0.42345995056900265,0.5765400494309973,0.30846245194296473,0.6915375480570353,0.24718788784055354,0.7528121121594464,0.33299729445685355,0.6670027055431464,0.4478886681085816,0.5521113318914185,0.3138690631786707,0.6861309368213293,0.18201539202626302,0.817984607973737,0.3855005429518894,0.6144994570481106,0.47877347440674106,0.5212265255932589
Washington County,05143000344,0.14003693640243206,0.8599630635975679,0.20947477422233432,0.7905252257776657,0.36106563394624824,0.6389343660537518,0.27477539992354666,0.7252246000764534,0.14486421192519408,0.855135788074806,0.20421329889572812,0.7957867011042719,0.4054795651543586,0.5945204348456414,0.2651980479629439,0.7348019520370561,0.12383927824849662,0.8761607217515034,0.22410642321940763,0.7758935767805923,0.3709291187161848,0.6290708812838153,0.2547018964324539,0.7452981035675461,0.09703023146973837,0.9029697685302617,0.2055285983399292,0.7944714016600708,0.32844019073718145,0.6715598092628186,0.2195070557453897,0.7804929442546102,0.09690702430675313,0.9030929756932469,0.17835162389998452,0.8216483761000155,0.3011180440089802,0.6988819559910198,0.2280339474002776,0.7719660525997224,0.06866319804708368,0.9313368019529163,0.19814807110888458,0.8018519288911155,0.20195810695136857,0.7980418930486315,0.17260201889466786,0.8273979811053321,0.07817457037118616,0.9218254296288139,0.1427278857583858,0.8572721142416142,0.24562597726413782,0.7543740227358622,0.18823739672369466,0.8117626032763053
Washington County,05143000345,0.13137065550986576,0.8686293444901342,0.24450644582549216,0.7554935541745078,0.4449914229648507,0.5550085770351493,0.4292830383555442,0.5707169616444557,0.18251571873044983,0.8174842812695502,0.2519948409114037,0.7480051590885963,0.5059638344641447,0.4940361655358552,0.4673288740106618,0.5326711259893382,0.14091422244216348,0.8590857775578365,0.2537284194837488,0.7462715805162512,0.4464168781154946,0.5535831218845054,0.4348538371611127,0.5651461628388873,0.1003171054583493,0.8996828945416507,0.2470690777758118,0.7529309222241882,0.42151467672666854,0.5784853232733315,0.3993657128893277,0.6006342871106722,0.11321588938356379,0.8867841106164362,0.21604103778459885,0.7839589622154012,0.40162986826964747,0.5983701317303525,0.4219781355493981,0.5780218644506019,0.08674994095223224,0.9132500590477678,0.2593757384201556,0.7406242615798444,0.3267041807911459,0.6732958192088541,0.4360835777644818,0.5639164222355182,0.11869732008165224,0.8813026799183478,0.20286226891986248,0.7971377310801375,0.38881324079473983,0.6111867592052601,0.4715189802840023,0.5284810197159977
Washington County,05143000346,0.46530683448659294,0.5346931655134071,0.2343834795240511,0.7656165204759489,0.4632569044958514,0.5367430955041486,0.46349106587174715,0.5365089341282528,0.4732034831061448,0.526796516893855,0.256824907329479,0.743175092670521,0.5197095299246776,0.48029047007532244,0.4913632260383901,0.5086367739616099,0.4137626208478652,0.5862373791521346,0.25024563724514426,0.7497543627548557,0.46739994029973636,0.5326000597002636,0.45518863026314105,0.544811369736859,0.34223451744596795,0.6577654825540321,0.23653390274223093,0.763466097257769,0.42745794017901184,0.5725420598209882,0.43882691114772193,0.5611730888522781,0.3668491930942838,0.6331508069057162,0.20228469977540897,0.797715300224591,0.41124742840032597,0.5887525715996741,0.4439936746929799,0.5560063253070201,0.3568499230286148,0.6431500769713853,0.26236018775349773,0.7376398122465022,0.3358082781957221,0.6641917218042779,0.46929227034718785,0.5307077296528121,0.3700356368206738,0.6299643631793259,0.19590066196743364,0.8040993380325664,0.3907731822185996,0.6092268177814004,0.49949947329216693,0.5005005267078331
Washington County,05143000347,0.49213811541091373,0.5078618845890862,0.23729656623005144,0.7627034337699485,0.4569708548518418,0.5430291451481583,0.4666179962930011,0.533382003706999,0.5120884453730506,0.48791155462694935,0.24834353578973092,0.7516564642102691,0.5184093972397581,0.4815906027602419,0.49113707469473883,0.5088629253052611,0.49594339742646254,0.5040566025735375,0.24545642343841734,0.7545435765615827,0.4577797468166686,0.5422202531833314,0.455645026424594,0.544354973575406,0.4334971404085114,0.5665028595914886,0.2510397516883871,0.7489602483116129,0.43250464917989706,0.5674953508201029,0.4433672539165697,0.5566327460834303,0.42436477272165163,0.5756352272783484,0.2201597763975561,0.7798402236024439,0.4073283632319661,0.5926716367680339,0.45345747222222743,0.5465425277777726,0.42850735915932,0.5714926408406801,0.24715659513727364,0.7528434048627264,0.34182821731692853,0.6581717826830715,0.47149589417983895,0.528504105820161,0.4601526001805043,0.5398473998194957,0.19259397723467048,0.8074060227653295,0.3958560279423738,0.6041439720576263,0.4926636072314333,0.5073363927685667
Washington County,05143000348,0.5471429687307003,0.45285703126929966,0.24778473493346115,0.7522152650665386,0.47268420714850645,0.5273157928514935,0.46591757346172213,0.5340824265382779,0.6139960251073565,0.3860039748926435,0.25687578053803484,0.7431242194619652,0.5364321426120573,0.4635678573879427,0.5167224075000867,0.48327759249991337,0.6177303053938559,0.38226969460614413,0.25355666463866156,0.7464433353613382,0.47131194643611446,0.5286880535638855,0.45378570103083116,0.5462142989691688,0.5526702231886192,0.4473297768113808,0.2483688270233852,0.7516311729766147,0.442894212283264,0.557105787716736,0.4475953342667279,0.5524046657332721,0.5701669854641208,0.42983301453587924,0.22056460304528688,0.7794353969547131,0.4217474430609654,0.5782525569390345,0.45036375466552964,0.5496362453344704,0.4663364266984645,0.5336635733015356,0.2610821860009316,0.7389178139990682,0.35447062753475217,0.6455293724652478,0.47804291438941754,0.5219570856105825,0.5431892824570016,0.4568107175429984,0.2056890755356561,0.7943109244643437,0.41187968347438747,0.5881203165256125,0.5039572840749099,0.49604271592509
Washington County,05143000349,0.431997512014527,0.568002487985473,0.24390811923275776,0.7560918807672422,0.4689616981286736,0.5310383018713264,0.46486260096615745,0.5351373990338424,0.5331551792532504,0.46684482074674943,0.26041070167943103,0.739589298320569,0.5299624594011987,0.47003754059880126,0.5085391474381998,0.4914608525618,0.5376593074243492,0.4623406925756508,0.25519310093244085,0.7448068990675591,0.46665334315645296,0.5333466568435471,0.459861231251814,0.540138768748186,0.45576635425333933,0.5442336457466604,0.24885443048936207,0.7511455695106379,0.4457845403754062,0.5542154596245938,0.45789759061248336,0.5421024093875164,0.47623714645511805,0.5237628535448817,0.2167796877194283,0.7832203122805717,0.4210387699074147,0.5789612300925853,0.4507217356059972,0.5492782643940028,0.40058572975193,0.5994142702480699,0.25095337542339285,0.7490466245766071,0.3516950025449916,0.6483049974550084,0.47910427814417594,0.5208957218558239,0.4597721359572008,0.5402278640427992,0.20195418041181767,0.7980458195881823,0.4077025485075655,0.5922974514924345,0.5022816506615554,0.4977183493384444
