county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_18_rep_fis,vap_white.uss_18_dem_ray,vap_black.uss_18_rep_fis,vap_black.uss_18_dem_ray,vap_hisp.uss_18_rep_fis,vap_hisp.uss_18_dem_ray,vap_oth.uss_18_rep_fis,vap_oth.uss_18_dem_ray,vap_white.gov_18_rep_ric,vap_white.gov_18_dem_kri,vap_black.gov_18_rep_ric,vap_black.gov_18_dem_kri,vap_hisp.gov_18_rep_ric,vap_hisp.gov_18_dem_kri,vap_oth.gov_18_rep_ric,vap_oth.gov_18_dem_kri,vap_white.sos_18_rep_evn,vap_white.sos_18_dem_dan,vap_black.sos_18_rep_evn,vap_black.sos_18_dem_dan,vap_hisp.sos_18_rep_evn,vap_hisp.sos_18_dem_dan,vap_oth.sos_18_rep_evn,vap_oth.sos_18_dem_dan,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_sas,vap_white.uss_20_dem_jan,vap_black.uss_20_rep_sas,vap_black.uss_20_dem_jan,vap_hisp.uss_20_rep_sas,vap_hisp.uss_20_dem_jan,vap_oth.uss_20_rep_sas,vap_oth.uss_20_dem_jan
Scotts Bluff County,3115700008P,0.9420747439402577,0.057925256059742296,0.5162339013408559,0.48376609865914383,0.27041648256214496,0.729583517437855,0.3752193413365626,0.6247806586634373,0.8987939950045916,0.10120600499540848,0.47536090487335,0.5246390951266499,0.25925173231378346,0.7407482676862166,0.44185662262151404,0.558143377378486,0.823292021386512,0.17670797861348794,0.4821343914228102,0.5178656085771898,0.25383308031247537,0.7461669196875246,0.44916296779879594,0.5508370322012038,0.8921640727099903,0.10783592729000972,0.4826722738710347,0.5173277261289654,0.19998309990993987,0.8000169000900601,0.4138962485128298,0.5861037514871702,0.9302680023861865,0.0697319976138135,0.49377281597803796,0.5062271840219618,0.26599139245391556,0.7340086075460844,0.4261994993369893,0.5738005006630107,0.9624590915904986,0.03754090840950146,0.4907655864417139,0.5092344135582859,0.2684112858280311,0.7315887141719689,0.37696568618294557,0.6230343138170542
Scotts Bluff County,3115700009P,0.8508334985038601,0.1491665014961401,0.5181714606340122,0.48182853936598785,0.26768384394775707,0.732316156052243,0.37804568118550347,0.6219543188144965,0.7843408807508407,0.21565911924915954,0.47541047347608656,0.5245895265239134,0.24466212880868288,0.7553378711913171,0.44354234391914815,0.5564576560808518,0.743506403682846,0.2564935963171541,0.48474335268247126,0.5152566473175287,0.238761146915733,0.761238853084267,0.4451477096328788,0.5548522903671212,0.7907453839726994,0.20925461602730075,0.4724239659022601,0.5275760340977399,0.19637167496686866,0.8036283250331313,0.4102973499041156,0.5897026500958844,0.7683933583531258,0.23160664164687442,0.49583636790641794,0.5041636320935821,0.25867457590634224,0.7413254240936578,0.41403880987133906,0.585961190128661,0.8593050238853179,0.14069497611468232,0.49228092013101693,0.5077190798689831,0.2693140912164814,0.7306859087835186,0.3760473995257636,0.6239526004742364
Scotts Bluff County,3115700010P,0.8869531035227685,0.11304689647723158,0.508953652605259,0.491046347394741,0.2525948400071982,0.7474051599928019,0.3735279183854762,0.6264720816145237,0.8292443929572977,0.17075560704270232,0.47613833165208275,0.5238616683479173,0.2405529066617665,0.7594470933382335,0.4402447445793486,0.5597552554206514,0.7731278901299411,0.22687210987005893,0.47916175298945335,0.5208382470105466,0.23500369978844143,0.7649963002115586,0.4508873787829636,0.5491126212170364,0.8240222872419766,0.17597771275802343,0.4771449754523142,0.5228550245476857,0.1783512704091067,0.8216487295908933,0.40586809065311286,0.5941319093468872,0.7928957554321995,0.20710424456780055,0.4912264145583108,0.5087735854416892,0.23711622353783104,0.762883776462169,0.41256846987193374,0.5874315301280663,0.8658729660149577,0.13412703398504236,0.48499016180800153,0.5150098381919984,0.24586556228320616,0.7541344377167939,0.3699073665178598,0.6300926334821402
Scotts Bluff County,3115700011P,0.9392813787236415,0.060718621276358485,0.526292458581441,0.473707541418559,0.36751363685332195,0.632486363146678,0.41959369193992435,0.5804063080600756,0.87148545143986,0.12851454856014005,0.478566820614581,0.521433179385419,0.2398873520915058,0.7601126479084942,0.45385833184525204,0.546141668154748,0.8302827572973538,0.1697172427026462,0.4834629898392024,0.5165370101607976,0.23416376002272285,0.7658362399772771,0.4545248789233323,0.5454751210766676,0.8878090194894112,0.11219098051058882,0.478903981795345,0.521096018204655,0.17490511076454957,0.8250948892354504,0.4108002222750912,0.5891997777249087,0.8925631373544659,0.10743686264553405,0.4967255259644216,0.5032744740355783,0.23707232364858097,0.762927676351419,0.42536473396253094,0.5746352660374691,0.9407834356634917,0.05921656433650833,0.5034283391809087,0.49657166081909127,0.3010999375207268,0.6989000624792732,0.4094127717019502,0.5905872282980498
Scotts Bluff County,3115700012P,0.9149368020242971,0.08506319797570291,0.509538757438636,0.49046124256136403,0.2443781405509099,0.7556218594490901,0.36814379357833216,0.6318562064216678,0.8393788345756958,0.16062116542430413,0.4765260717246223,0.5234739282753778,0.22460554989262244,0.7753944501073776,0.44338019175211685,0.5566198082478832,0.7817342181536274,0.21826578184637252,0.4877716308589382,0.5122283691410617,0.23299465531349106,0.7670053446865089,0.4517123750679143,0.5482876249320857,0.8489348847009094,0.1510651152990906,0.47957396431045746,0.5204260356895426,0.1745754505420862,0.8254245494579138,0.4082794473860066,0.5917205526139934,0.846438348803278,0.1535616511967221,0.4839210945746505,0.5160789054253495,0.2364744726314987,0.7635255273685013,0.4113952175021801,0.5886047824978199,0.9141495944458411,0.08585040555415889,0.4857528727854495,0.5142471272145506,0.22621542570568834,0.7737845742943117,0.3656086993309775,0.6343913006690225
Scotts Bluff County,3115700013P,0.8386820506313563,0.16131794936864374,0.5126797934914704,0.48732020650852953,0.2654673220194743,0.7345326779805257,0.3910938012181273,0.6089061987818727,0.8602349977398489,0.13976500226015112,0.47835810682144553,0.5216418931785545,0.24953306255627625,0.7504669374437237,0.45427271591247864,0.5457272840875214,0.7763158495069499,0.2236841504930501,0.4817149059158091,0.5182850940841909,0.2518991866681514,0.7481008133318485,0.4518518811516274,0.5481481188483726,0.8456604386647151,0.15433956133528495,0.48278156079287904,0.5172184392071207,0.19692376671204084,0.8030762332879592,0.4118032701701054,0.5881967298298946,0.8816220485988125,0.11837795140118745,0.49123861666155627,0.5087613833384438,0.26441318287498894,0.7355868171250111,0.4214931305702402,0.5785068694297598,0.8983596386539505,0.10164036134604952,0.48806574945244047,0.5119342505475594,0.2634264812899862,0.7365735187100139,0.38679751093198367,0.6132024890680163
Scotts Bluff County,3115700014P,0.9589975163195688,0.0410024836804312,0.5155966228770353,0.48440337712296466,0.3194601103542215,0.6805398896457787,0.4151109908199022,0.5848890091800978,0.9412014083376298,0.058798591662370205,0.4864535275871526,0.5135464724128475,0.3320819306719703,0.6679180693280299,0.48268233912945147,0.5173176608705485,0.8970496682665148,0.10295033173348525,0.48453311828364454,0.5154668817163555,0.28458598381225103,0.7154140161877491,0.47455431975060536,0.5254456802493946,0.9389051178319217,0.0610948821680784,0.4702957981287022,0.5297042018712977,0.24258449513689895,0.7574155048631013,0.444543418182707,0.5554565818172931,0.9566697484683471,0.043330251531652916,0.49235819012952386,0.5076418098704761,0.4001826871820169,0.5998173128179833,0.47113948187425664,0.5288605181257434,0.9782538084755327,0.021746191524467346,0.49184858062585635,0.5081514193741437,0.5337454829272456,0.46625451707275467,0.4493087368799228,0.5506912631200772
Scotts Bluff County,3115700015P,0.9232992407311731,0.07670075926882691,0.515993947642367,0.48400605235763305,0.29579246764975364,0.7042075323502464,0.40467175230957275,0.5953282476904272,0.8782848607542929,0.12171513924570714,0.4875691834306547,0.5124308165693453,0.25374075993332706,0.746259240066673,0.465564217185935,0.534435782814065,0.7995281121831906,0.2004718878168094,0.47950208689250295,0.520497913107497,0.21396556713080753,0.7860344328691925,0.45249038565476546,0.5475096143452346,0.840869028079973,0.15913097192002698,0.47668976701049653,0.5233102329895034,0.1381041819412767,0.8618958180587233,0.40990664049645675,0.5900933595035432,0.9008703609015044,0.09912963909849559,0.4902006831265892,0.5097993168734108,0.29229313554664044,0.7077068644533595,0.43347373320164284,0.5665262667983572,0.941924525807136,0.058075474192864004,0.4881504279191024,0.5118495720808977,0.3575182617606332,0.6424817382393667,0.4085927120585913,0.5914072879414087
Scotts Bluff County,3115700016P,0.9001616269727464,0.09983837302725362,0.5185133697731481,0.48148663022685195,0.275263946844589,0.724736053155411,0.37701763881825306,0.622982361181747,0.8705855048901862,0.1294144951098139,0.48365991848229634,0.5163400815177036,0.2569826152683079,0.7430173847316921,0.44633091504798533,0.5536690849520147,0.7989349969726255,0.20106500302737457,0.4870230457661622,0.5129769542338378,0.2525618626443979,0.7474381373556022,0.44729142038218417,0.5527085796178158,0.8873363563584983,0.11266364364150175,0.47192153343922816,0.5280784665607718,0.19723472035096173,0.8027652796490382,0.4115992047815648,0.5884007952184351,0.8902732332503698,0.1097267667496302,0.4925909492625207,0.5074090507374793,0.26382038207556546,0.7361796179244345,0.4196988012056468,0.5803011987943532,0.9426789376321363,0.05732106236786371,0.4933358270334419,0.5066641729665581,0.26437110987604123,0.7356288901239587,0.36545201421785195,0.6345479857821481
Scotts Bluff County,3115700017P,0.9109681194064121,0.08903188059358791,0.5196830522269581,0.48031694777304185,0.2307999338805099,0.7692000661194899,0.3822766525401789,0.6177233474598212,0.8606660632413613,0.13933393675863867,0.4822325142195293,0.5177674857804707,0.2260530980303529,0.7739469019696469,0.4404804584474562,0.5595195415525438,0.7740746186804415,0.2259253813195585,0.4807062625030946,0.5192937374969053,0.2280615737947242,0.7719384262052758,0.4474306372868978,0.5525693627131022,0.8627968837629648,0.13720311623703516,0.47833148462955416,0.5216685153704459,0.16220821569711363,0.8377917843028861,0.40916257074689677,0.5908374292531032,0.9022426078545462,0.09775739214545373,0.4937364739085767,0.5062635260914232,0.25705887675922723,0.7429411232407728,0.4393678312092134,0.5606321687907866,0.9407591868508364,0.05924081314916368,0.4888554594093953,0.5111445405906047,0.27528024110002686,0.724719758899973,0.40466061457276276,0.5953393854272373
Scotts Bluff County,3115700018P,0.9572160304187196,0.0427839695812804,0.5158322140056457,0.4841677859943543,0.4394033309951039,0.5605966690048961,0.4179614271885723,0.5820385728114277,0.9269875141391157,0.07301248586088423,0.47878865754273137,0.5212113424572686,0.32353751003066755,0.6764624899693324,0.47062772882991466,0.5293722711700853,0.8922887053863342,0.10771129461366578,0.48597732554128187,0.5140226744587182,0.30688582578717205,0.693114174212828,0.4676093773979756,0.5323906226020242,0.913853783381584,0.0861462166184161,0.4792334238614034,0.5207665761385966,0.2059202398624589,0.7940797601375411,0.4278982587837018,0.572101741216298,0.8919195090958605,0.10808049090413947,0.4884659754622591,0.5115340245377409,0.23663842549461653,0.7633615745053834,0.42397622608676755,0.5760237739132325,0.94625896167765855,0.05374103832234148,0.48998823631227284,0.5100117636877272,0.2558067701374698,0.7441932298625302,0.3948222774190914,0.6051777225809085
Scotts Bluff County,3115700019P,0.9271563362303813,0.07284366376961869,0.5180671889806727,0.4819328110193273,0.24677708720323038,0.7532229127967697,0.37628847251022296,0.623711527489777,0.8841340473470038,0.11586595265299618,0.47868078771800715,0.5213192122819928,0.2402911734739458,0.7597088265260542,0.4460810441144057,0.5539189558855943,0.8345353243618893,0.16546467563811068,0.4885097637844099,0.5114902362155901,0.2521196004468643,0.7478803995531357,0.4504706541023785,0.5495293458976215,0.8387836781168038,0.1612163218831962,0.48024055358280127,0.5197594464171987,0.1893436878191843,0.8106563121808157,0.41573521581238704,0.584264784187613,0.8829553831386439,0.11704461686135616,0.49251078318167857,0.5074892168183214,0.24664670434115507,0.7533532956588449,0.41241475626588114,0.5875852437341189,0.9513638231176396,0.04863617688236042,0.4866022019988119,0.5133977980011881,0.24916746906516432,0.7508325309348357,0.3777231578944752,0.6222768421055248
Scotts Bluff County,3115700020P,0.948124699538516,0.05187530046148403,0.5114202861859873,0.4885797138140127,0.29509524652381464,0.7049047534761853,0.39423241389114483,0.6057675861088552,0.9139217374509765,0.08607826254902347,0.4818024887282426,0.5181975112717574,0.27478033081172076,0.7252196691882793,0.4591275224741647,0.5408724775258353,0.8816500016297156,0.11834999837028441,0.4825308936668219,0.5174691063331781,0.2720036906307889,0.7279963093692111,0.4615022777733656,0.5384977222266344,0.9392052441506203,0.060794755849379635,0.48131857654157245,0.5186814234584276,0.24873490637845105,0.7512650936215489,0.43657510487200746,0.5634248951279925,0.9304694530863036,0.06953054691369641,0.497012986396899,0.5029870136031009,0.2867834167479211,0.7132165832520789,0.43018929047945914,0.5698107095205409,0.9661353134328562,0.03386468656714384,0.4924263829646508,0.5075736170353492,0.32343578568937215,0.6765642143106279,0.40869130544267834,0.5913086945573217
Scotts Bluff County,3115700021P,0.886507767555803,0.11349223244419702,0.499381329677032,0.500618670322968,0.25786367285586637,0.7421363271441337,0.37182021417161404,0.628179785828386,0.8166436265462892,0.18335637345371084,0.4677456434501942,0.5322543565498058,0.2511971847187903,0.7488028152812096,0.4432349865255899,0.5567650134744101,0.7784150281428399,0.22158497185716003,0.4825741145239991,0.5174258854760009,0.24849039733632308,0.751509602663677,0.4508963262741838,0.5491036737258161,0.8500248947615956,0.14997510523840443,0.48173573450319684,0.5182642654968032,0.19471335629297468,0.8052866437070253,0.4107747617881143,0.5892252382118857,0.7918425116044072,0.20815748839559284,0.4785017206983996,0.5214982793016004,0.25306799306569144,0.7469320069343086,0.4073742407632705,0.5926257592367294,0.9116411670283193,0.0883588329716807,0.4682666662355681,0.5317333337644319,0.25132168902700613,0.7486783109729939,0.3669654388710216,0.6330345611289784
Scotts Bluff County,3115700022P,0.8149308145485643,0.18506918545143575,0.5113028525408346,0.48869714745916537,0.21854039616841683,0.7814596038315832,0.3801928707104065,0.6198071292895935,0.7918263908736878,0.20817360912631228,0.478312508276065,0.521687491723935,0.2006367957682215,0.7993632042317785,0.4317948030189985,0.5682051969810016,0.7331174151972212,0.2668825848027788,0.48270088107512293,0.517299118924877,0.20096796919305632,0.7990320308069437,0.4404596759547052,0.5595403240452947,0.835391352188701,0.16460864781129905,0.47239569616173027,0.5276043038382697,0.15167705652113908,0.848322943478861,0.4055481066747117,0.5944518933252882,0.7962496952704946,0.20375030472950545,0.48628684208862333,0.5137131579113767,0.20024141104433163,0.7997585889556683,0.4175567970273041,0.5824432029726959,0.929574246542115,0.07042575345788506,0.4906631621999029,0.5093368378000971,0.22360851622688604,0.776391483773114,0.38443503773152937,0.6155649622684706
Scotts Bluff County,3115700023P,0.8602670385690612,0.13973296143093877,0.5126312279166785,0.4873687720833216,0.14353420847574666,0.8564657915242533,0.36693991888885286,0.6330600811111471,0.8240274934126364,0.17597250658736366,0.4851824295216875,0.5148175704783126,0.15687409103705993,0.84312590896294,0.44696996647716636,0.5530300335228336,0.7544281845082113,0.24557181549178872,0.47700508120948304,0.522994918790517,0.14293550430370686,0.8570644956962932,0.4373379200047843,0.5626620799952158,0.8369714533098818,0.16302854669011824,0.4802156612653217,0.5197843387346782,0.10496902462027063,0.8950309753797293,0.40512345226921975,0.5948765477307802,0.7795552828018109,0.2204447171981892,0.48378269325467355,0.5162173067453265,0.14285042094623163,0.8571495790537684,0.3997610762439732,0.6002389237560268,0.9071204253356802,0.09287957466431983,0.4875269124840046,0.5124730875159954,0.19201598202768036,0.8079840179723197,0.40118234978570616,0.5988176502142939
Scotts Bluff County,3115700024P,0.873850220000579,0.12614977999942098,0.5131430279174399,0.4868569720825601,0.20602604389195053,0.7939739561080494,0.4051311406436126,0.5948688593563873,0.8324450088645254,0.1675549911354746,0.48350435188363833,0.5164956481163617,0.14579006087456897,0.854209939125431,0.45967645313543676,0.5403235468645633,0.7830828468029709,0.21691715319702906,0.4876855900757751,0.512314409924225,0.1390208328741481,0.8609791671258519,0.4614044704869258,0.5385955295130742,0.8442491723715396,0.1557508276284604,0.4781795763245916,0.5218204236754084,0.10261682316048266,0.8973831768395173,0.43476505604993915,0.5652349439500609,0.8449152981457021,0.15508470185429793,0.4916929147153165,0.5083070852846835,0.25134887521941335,0.7486511247805866,0.4291531120811359,0.5708468879188641,0.8990933738487853,0.10090662615121468,0.49292401581712475,0.5070759841828753,0.28218836221755794,0.7178116377824421,0.4000117488275591,0.5999882511724409
