county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_pau,vap_white.uss_16_dem_gra,vap_black.uss_16_rep_pau,vap_black.uss_16_dem_gra,vap_hisp.uss_16_rep_pau,vap_hisp.uss_16_dem_gra,vap_oth.uss_16_rep_pau,vap_oth.uss_16_dem_gra,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_mcc,vap_white.uss_20_dem_mcg,vap_black.uss_20_rep_mcc,vap_black.uss_20_dem_mcg,vap_hisp.uss_20_rep_mcc,vap_hisp.uss_20_dem_mcg,vap_oth.uss_20_rep_mcc,vap_oth.uss_20_dem_mcg
Warren County,2122700D107,0.8041502810835827,0.1958497189164173,0.16712278023894314,0.8328772197610569,0.21933530397984233,0.7806646960201576,0.26876413938001403,0.731235860619986,0.6754979207273454,0.3245020792726546,0.18066520719652757,0.8193347928034724,0.27325286372673324,0.7267471362732668,0.33408620695845354,0.6659137930415464,0.5873959710770337,0.41260402892296627,0.5621878781287986,0.4378121218712015,0.5631434039110391,0.43685659608896094,0.5408988508351863,0.4591011491648137,0.5607142514334604,0.4392857485665396,0.5509561713198087,0.4490438286801913,0.5510707648227687,0.4489292351772312,0.5647545782504613,0.43524542174953873
Warren County,2122700D108,0.810350299507236,0.18964970049276395,0.17733215813823058,0.8226678418617694,0.2228900189674335,0.7771099810325665,0.267545095969593,0.732454904030407,0.7880798197575064,0.21192018024249354,0.16454982123118087,0.8354501787688191,0.27841522209711905,0.721584777902881,0.36299923535823253,0.6370007646417675,0.5918642832287876,0.4081357167712124,0.5601424256051696,0.4398575743948305,0.5602703116370227,0.4397296883629773,0.5431583922982419,0.4568416077017581,0.5604064325944061,0.4395935674055938,0.5539987903093054,0.44600120969069457,0.5389045910680651,0.46109540893193496,0.564876619322034,0.43512338067796597
Warren County,2122700D109,0.8014461167736343,0.1985538832263657,0.1846125717952856,0.8153874282047144,0.2267815923631231,0.7732184076368769,0.2826562464866293,0.7173437535133704,0.7832409892435778,0.2167590107564222,0.1798153428981532,0.8201846571018468,0.2859364021695934,0.7140635978304066,0.3626718959871166,0.6373281040128832,0.5935420146335232,0.40645798536647687,0.5624263667102228,0.4375736332897772,0.5630453145695912,0.43695468543040883,0.5415794267629552,0.4584205732370448,0.5601108236890068,0.4398891763109932,0.5469454938602137,0.4530545061397863,0.5392026865555838,0.4607973134444162,0.5607249168083066,0.4392750831916934
Warren County,2122700D110,0.7946465545226401,0.20535344547735984,0.17179864796112354,0.8282013520388765,0.22948821239321204,0.770511787606788,0.27136740012243,0.72863259987757,0.7871797920362741,0.21282020796372597,0.1637282147935504,0.8362717852064496,0.27671396228713047,0.7232860377128696,0.3462984270934165,0.6537015729065835,0.5904813200273429,0.4095186799726571,0.5632990167655052,0.43670098323449474,0.5650727477869253,0.4349272522130747,0.5377114446120426,0.4622885553879572,0.5635746233770706,0.4364253766229294,0.551752591096396,0.4482474089036041,0.5416668583492515,0.45833314165074845,0.5605907797329795,0.4394092202670204
Warren County,2122700D111,0.730023738610915,0.269976261389085,0.17605099580974384,0.8239490041902562,0.22603217485055224,0.7739678251494477,0.2576378519656037,0.7423621480343964,0.7089647863486606,0.29103521365133944,0.16444974454099373,0.8355502554590063,0.2694164935834735,0.7305835064165265,0.33869804689266303,0.661301953107337,0.5919811465335172,0.4080188534664828,0.568077549139069,0.43192245086093095,0.5726279555570117,0.4273720444429883,0.5478476474197017,0.4521523525802983,0.5608924524206523,0.43910754757934767,0.5524483866845586,0.4475516133154413,0.5478771019908452,0.45212289800915484,0.5613236137684219,0.4386763862315782
Warren County,2122700D112,0.7379206461741065,0.2620793538258935,0.16681095645279645,0.8331890435472036,0.2254719154223278,0.774528084577672,0.2580075800390525,0.7419924199609474,0.7404034417019215,0.25959655829807854,0.1655282755899745,0.8344717244100255,0.27412462790288755,0.7258753720971123,0.3385890165516923,0.6614109834483077,0.5901781224541893,0.4098218775458106,0.5613953547825231,0.43860464521747694,0.5607148198555085,0.4392851801444915,0.545597749760572,0.45440225023942804,0.5632638919764312,0.43673610802356877,0.5559686493661248,0.4440313506338752,0.5471932360062682,0.4528067639937317,0.5609266483028919,0.43907335169710815
Warren County,2122700D113,0.7366829759998216,0.2633170240001784,0.16522542671717258,0.8347745732828274,0.2176573301795123,0.7823426698204877,0.2652225082889043,0.7347774917110956,0.6371183670036192,0.36288163299638077,0.1417308085710774,0.8582691914289226,0.2580482117178233,0.7419517882821767,0.32928423671526935,0.6707157632847306,0.5934196366433154,0.40658036335668457,0.5638679874567784,0.43613201254322165,0.5639509841485221,0.43604901585147793,0.5406186562988091,0.4593813437011909,0.5594224747324218,0.44057752526757815,0.5515469532861043,0.44845304671389574,0.5463361550192876,0.4536638449807122,0.5632043193712822,0.4367956806287178
Warren County,2122700D114,0.6810390692049298,0.31896093079507015,0.1401070931157683,0.8598929068842317,0.19757713430285462,0.8024228656971454,0.2550577415407967,0.7449422584592033,0.6590089349553098,0.34099106504469023,0.14317220927352176,0.8568277907264783,0.2551671899210206,0.7448328100789794,0.33548218399437807,0.6645178160056219,0.5953590886872888,0.40464091131271124,0.5718069094438177,0.4281930905561823,0.5628721221081521,0.437127877891848,0.547847408553661,0.45215259144633896,0.5644827637262015,0.43551723627379846,0.5551660374413138,0.44483396255868624,0.5458146033551358,0.45418539664486424,0.5662011703802166,0.4337988296197834
Warren County,2122700D116,0.7104244696702969,0.28957553032970307,0.17951130013143693,0.8204886998685631,0.3860465644648677,0.6139534355351324,0.4043792554633318,0.5956207445366682,0.673015428949513,0.32698457105048695,0.16721756916482794,0.8327824308351721,0.402829840317976,0.597170159682024,0.4696229852439639,0.530377014756036,0.5914134902775129,0.4085865097224871,0.562580109527321,0.437419890472679,0.5924899726701806,0.4075100273298194,0.5626391323773768,0.43736086762262316,0.5594470919647387,0.4405529080352613,0.5560341852070787,0.4439658147929213,0.549895305273236,0.450104694726764,0.5694798687271093,0.43052013127289074
Warren County,2122700E101,0.6982369987277569,0.3017630012722431,0.16953794448753884,0.8304620555124611,0.22171016746909655,0.7782898325309034,0.25865056727751623,0.7413494327224838,0.6542204249992933,0.34577957500070644,0.14656830947335747,0.8534316905266426,0.2582785275354484,0.7417214724645516,0.3311832849723893,0.6688167150276106,0.5954941783777314,0.40450582162226856,0.5629066687261978,0.4370933312738022,0.5587248608977955,0.44127513910220456,0.5392237306390492,0.46077626936095084,0.5605038283638186,0.4394961716361814,0.5626059332485164,0.4373940667514836,0.535695192860044,0.464304807139956,0.5679521199051379,0.432047880094862
