county,race,cand,mean,sd,ci_95_lower,ci_95_upper
Belknap County,vap_white,pre_16_rep_tru,0.5848137249098265,0.010155826039753044,0.5655998210819174,0.6045156915276405
Belknap County,vap_white,pre_16_dem_cli,0.4151862750901736,0.010155826039753044,0.39548430847235955,0.4344001789180827
Belknap County,vap_black,pre_16_rep_tru,0.5089818293475534,0.17509289914046397,0.18466813946844648,0.8369094971964379
Belknap County,vap_black,pre_16_dem_cli,0.4910181706524467,0.17509289914046397,0.1630905028035622,0.8153318605315535
Belknap County,vap_hisp,pre_16_rep_tru,0.5012665852155641,0.17692253905406838,0.18262752272556881,0.8461813929970351
Belknap County,vap_hisp,pre_16_dem_cli,0.49873341478443595,0.17692253905406838,0.1538186070029649,0.8173724772744312
Belknap County,vap_oth,pre_16_rep_tru,0.5080044813629934,0.17649248029036166,0.17134958053940724,0.8320225451248414
Belknap County,vap_oth,pre_16_dem_cli,0.4919955186370066,0.17649248029036166,0.16797745487515847,0.8286504194605927
Belknap County,vap_white,uss_16_rep_ayo,0.5505832041831183,0.010218067803124255,0.5305458920598882,0.5701332730232328
Belknap County,vap_white,uss_16_dem_has,0.44941679581688176,0.010218067803124255,0.4298667269767672,0.46945410794011183
Belknap County,vap_black,uss_16_rep_ayo,0.506181299335773,0.18513413356960207,0.15767849787868543,0.8751783445636193
Belknap County,vap_black,uss_16_dem_has,0.49381870066422695,0.1851341335696021,0.1248216554363805,0.8423215021213145
Belknap County,vap_hisp,uss_16_rep_ayo,0.4786815570449448,0.17294335705212957,0.15667246643689176,0.8124125939442574
Belknap County,vap_hisp,uss_16_dem_has,0.5213184429550553,0.17294335705212957,0.1875874060557426,0.8433275335631083
Belknap County,vap_oth,uss_16_rep_ayo,0.508208006627796,0.1744997459751644,0.17756268949080223,0.8354952408779132
Belknap County,vap_oth,uss_16_dem_has,0.49179199337220403,0.1744997459751644,0.16450475912208684,0.8224373105091978
Belknap County,vap_white,gov_16_rep_sun,0.566006596712849,0.009692930919800207,0.5474495963452836,0.5846273404742555
Belknap County,vap_white,gov_16_dem_van,0.4339934032871511,0.009692930919800207,0.4153726595257446,0.4525504036547165
Belknap County,vap_black,gov_16_rep_sun,0.5089644296623997,0.1728788419519276,0.18435346365644825,0.8354411523533825
Belknap County,vap_black,gov_16_dem_van,0.4910355703376003,0.1728788419519276,0.16455884764661763,0.8156465363435519
Belknap County,vap_hisp,gov_16_rep_sun,0.5150356333440937,0.1675599672894843,0.20203965146051275,0.8322745194115
Belknap County,vap_hisp,gov_16_dem_van,0.4849643666559063,0.1675599672894843,0.16772548058849984,0.7979603485394872
Belknap County,vap_oth,gov_16_rep_sun,0.4983539985694058,0.16669434448311463,0.1878319751219448,0.8132059572294883
Belknap County,vap_oth,gov_16_dem_van,0.5016460014305942,0.16669434448311463,0.1867940427705117,0.8121680248780552
Belknap County,vap_white,gov_18_rep_sun,0.6333574528124855,0.010555259144877102,0.6134394562955032,0.6537205886070517
Belknap County,vap_white,gov_18_dem_kel,0.3666425471875146,0.010555259144877102,0.34627941139294816,0.38656054370449694
Belknap County,vap_black,gov_18_rep_sun,0.507782827914438,0.18250274744438238,0.16103009653249473,0.8467508339996013
Belknap County,vap_black,gov_18_dem_kel,0.49221717208556204,0.18250274744438238,0.1532491660003986,0.8389699034675053
Belknap County,vap_hisp,gov_18_rep_sun,0.5005462723123418,0.1820851792699676,0.15554852202179112,0.842533532011143
Belknap County,vap_hisp,gov_18_dem_kel,0.4994537276876582,0.1820851792699676,0.15746646798885702,0.8444514779782089
Belknap County,vap_oth,gov_18_rep_sun,0.4980944715443911,0.1807782713463255,0.16559909290634,0.8471950859102985
Belknap County,vap_oth,gov_18_dem_kel,0.5019055284556089,0.1807782713463255,0.15280491408970145,0.83440090709366
Belknap County,vap_white,pre_20_dem_bid,0.4496597307902278,0.010272388400143787,0.430848204022638,0.47057471004907603
Belknap County,vap_white,pre_20_rep_tru,0.5503402692097723,0.010272388400143785,0.529425289950924,0.5691517959773621
Belknap County,vap_black,pre_20_dem_bid,0.48454276950142056,0.1780562832112315,0.1421659537448946,0.8089425499471722
Belknap County,vap_black,pre_20_rep_tru,0.5154572304985795,0.1780562832112315,0.1910574500528279,0.8578340462551054
Belknap County,vap_hisp,pre_20_dem_bid,0.514156955923962,0.18049933322782932,0.16625131629315337,0.8479349511502835
Belknap County,vap_hisp,pre_20_rep_tru,0.485843044076038,0.1804993332278293,0.15206504884971636,0.8337486837068465
Belknap County,vap_oth,pre_20_dem_bid,0.4976459878429297,0.1790818653036776,0.1427725834468389,0.8222497544746891
Belknap County,vap_oth,pre_20_rep_tru,0.5023540121570703,0.1790818653036776,0.17775024552531085,0.857227416553161
Belknap County,vap_white,uss_20_dem_sha,0.5084324376662722,0.010027476727079465,0.4898060694242875,0.528748127609638
Belknap County,vap_white,uss_20_rep_mes,0.49156756233372784,0.010027476727079467,0.47125187239036215,0.5101939305757126
Belknap County,vap_black,uss_20_dem_sha,0.49058421158628224,0.17116693290603652,0.16843324738185547,0.8177921087846655
Belknap County,vap_black,uss_20_rep_mes,0.5094157884137178,0.17116693290603652,0.1822078912153344,0.8315667526181446
Belknap County,vap_hisp,uss_20_dem_sha,0.4952333843862097,0.17215146651846294,0.17600074197094523,0.8221108739800562
Belknap County,vap_hisp,uss_20_rep_mes,0.5047666156137903,0.17215146651846294,0.17788912601994386,0.8239992580290545
Belknap County,vap_oth,uss_20_dem_sha,0.5121211672558473,0.17376556757215758,0.16015237651217973,0.8297843873454154
Belknap County,vap_oth,uss_20_rep_mes,0.48787883274415267,0.17376556757215758,0.1702156126545847,0.83984762348782
