county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_isa,vap_white.uss_16_dem_bar,vap_black.uss_16_rep_isa,vap_black.uss_16_dem_bar,vap_hisp.uss_16_rep_isa,vap_hisp.uss_16_dem_bar,vap_oth.uss_16_rep_isa,vap_oth.uss_16_dem_bar,vap_white.gov_18_rep_kem,vap_white.gov_18_dem_abr,vap_black.gov_18_rep_kem,vap_black.gov_18_dem_abr,vap_hisp.gov_18_rep_kem,vap_hisp.gov_18_dem_abr,vap_oth.gov_18_rep_kem,vap_oth.gov_18_dem_abr,vap_white.atg_18_rep_car,vap_white.atg_18_dem_bai,vap_black.atg_18_rep_car,vap_black.atg_18_dem_bai,vap_hisp.atg_18_rep_car,vap_hisp.atg_18_dem_bai,vap_oth.atg_18_rep_car,vap_oth.atg_18_dem_bai,vap_white.sos_18_rep_raf,vap_white.sos_18_dem_bar,vap_black.sos_18_rep_raf,vap_black.sos_18_dem_bar,vap_hisp.sos_18_rep_raf,vap_hisp.sos_18_dem_bar,vap_oth.sos_18_rep_raf,vap_oth.sos_18_dem_bar,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_per,vap_white.uss_20_dem_oss,vap_black.uss_20_rep_per,vap_black.uss_20_dem_oss,vap_hisp.uss_20_rep_per,vap_hisp.uss_20_dem_oss,vap_oth.uss_20_rep_per,vap_oth.uss_20_dem_oss
Coweta County,13077000005,0.9210277395926767,0.07897226040732302,0.029865989317999327,0.9701340106820007,0.16683162391354725,0.8331683760864528,0.19927787807194208,0.8007221219280579,0.96102363400963,0.038976365990370056,0.09528922346914212,0.9047107765308579,0.299904114167863,0.700095885832137,0.28830007050273415,0.7116999294972658,0.8784050699383904,0.12159493006160933,0.05158307829179426,0.9484169217082058,0.1878855160398511,0.812114483960149,0.22202510903293646,0.7779748909670635,0.9214112031330465,0.07858879686695348,0.045746228965386375,0.9542537710346136,0.2243186943939844,0.7756813056060156,0.24498974800871243,0.7550102519912876,0.890552590273368,0.10944740972663186,0.040952578478675325,0.9590474215213247,0.20106217872368565,0.7989378212763144,0.2516362886395012,0.7483637113604988,0.8441235116321544,0.1558764883678456,0.05438233984059224,0.9456176601594077,0.2330269028942978,0.7669730971057022,0.3061587627879489,0.693841237212051,0.8462658345547848,0.15373416544521526,0.06185637815553869,0.9381436218444613,0.30540872520675055,0.6945912747932494,0.3345182565538791,0.6654817434461209
Coweta County,13077000006,0.9441618423925177,0.05583815760748235,0.09940438961022895,0.9005956103897711,0.186838487746978,0.813161512253022,0.19581006698116865,0.8041899330188313,0.9671505439104405,0.03284945608955948,0.10195693996036496,0.8980430600396351,0.21003551862787614,0.7899644813721238,0.21976901700001455,0.7802309829999854,0.9443117012523897,0.05568829874761023,0.12570136774293603,0.874298632257064,0.2064640753920064,0.7935359246079936,0.22283615093455933,0.7771638490654407,0.9298196727512074,0.07018032724879265,0.1247741244202525,0.8752258755797475,0.22111364719914375,0.7788863528008563,0.22515973344803444,0.7748402665519656,0.9320650724727538,0.06793492752724617,0.10894129863525016,0.89105870136474985,0.21500222827455892,0.784997771725441,0.24691855277361707,0.7530814472263829,0.903455392106315,0.09654460789368499,0.1393800669775121,0.8606199330224878,0.2515700405435129,0.748429959456487,0.3104000298284437,0.6895999701715563,0.8986054396611701,0.10139456033882988,0.1417325827900578,0.8582674172099422,0.32192964871869867,0.6780703512813013,0.3522543818975655,0.6477456181024345
Coweta County,13077000007,0.9586055631272886,0.041394436872711333,0.08702928842996023,0.9129707115700397,0.16025868817570985,0.8397413118242901,0.17961308247905336,0.8203869175209466,0.978794752233624,0.021205247766375997,0.09849113600819119,0.9015088639918089,0.21732981535689858,0.7826701846431015,0.23067410975524266,0.7693258902447574,0.9117966296838103,0.08820337031618979,0.11464187755717284,0.8853581224428272,0.20065679347194548,0.7993432065280545,0.21295307540050382,0.7870469245994962,0.9122687910849036,0.08773120891509643,0.11084600524710114,0.8891539947528988,0.2218196385051815,0.7781803614948185,0.22865910469477868,0.7713408953052213,0.9144106304055873,0.08558936959441263,0.10415121987292796,0.895848780127072,0.20633943575751362,0.7936605642424864,0.24170862987032962,0.7582913701296704,0.8652688388125448,0.13473116118745526,0.1460803626734626,0.8539196373265374,0.24287327760679878,0.7571267223932012,0.31072692070553753,0.6892730792944625,0.8771888314035081,0.12281116859649184,0.14667087596378833,0.8533291240362116,0.3208347934538277,0.6791652065461723,0.33992735489438775,0.6600726451056123
Coweta County,13077000008,0.93743617808904,0.06256382191096001,0.09673510129940875,0.903264898700591,0.18359389802679638,0.8164061019732036,0.19507209507344092,0.8049279049265589,0.9673560369253881,0.032643963074611926,0.08910511044399741,0.9108948895560026,0.2107644772239362,0.7892355227760638,0.2105050712937453,0.7894949287062545,0.901769218428799,0.09823078157120099,0.1199787602995996,0.8800212397004001,0.22038932630367947,0.7796106736963205,0.22446209352281046,0.7755379064771896,0.9030269900060288,0.0969730099939712,0.11834590091424013,0.8816540990857599,0.22673690551561368,0.7732630944843863,0.2293286924483185,0.7706713075516812,0.9001682874109298,0.09983171258907016,0.09035643082497044,0.9096435691750295,0.22578126648335686,0.7742187335166432,0.2470416718304312,0.7529583281695685,0.8673675245131807,0.13263247548681933,0.14709057118972174,0.8529094288102783,0.2619062174612392,0.7380937825387608,0.3139182155988773,0.6860817844011228,0.8753194673154723,0.12468053268452772,0.13623323640110302,0.8637667635988968,0.3233642903988963,0.6766357096011036,0.34786004538995685,0.6521399546100429
Coweta County,13077000009,0.9199106974984291,0.08008930250157106,0.07143786520600108,0.928562134793999,0.19400007054682417,0.8059999294531758,0.21183849619659026,0.7881615038034098,0.9336521539541741,0.06634784604582608,0.07433239940447402,0.925667600595526,0.2300013973477254,0.7699986026522746,0.2329976747219405,0.7670023252780596,0.8959393747054041,0.10406062529459618,0.10104541214931922,0.8989545878506807,0.21517111801361236,0.7848288819863877,0.23300213847686022,0.7669978615231398,0.8800561833527504,0.11994381664724986,0.08921386427113123,0.9107861357288688,0.22925274115502894,0.7707472588449711,0.23516221957096192,0.764837780429038,0.8878606371907195,0.1121393628092807,0.0780605174394366,0.9219394825605634,0.22198716937323465,0.7780128306267653,0.24643530489214033,0.7535646951078596,0.9019593869204424,0.09804061307955785,0.13752959104102283,0.8624704089589772,0.26532785436783474,0.7346721456321653,0.3220872844304543,0.6779127155695457,0.9096129463284383,0.09038705367156201,0.12594814572703353,0.8740518542729665,0.3215710439231275,0.6784289560768725,0.3462178291028804,0.6537821708971197
Coweta County,13077000010,0.9820507925997738,0.017949207400226243,0.09713823930674755,0.9028617606932524,0.2195568813656809,0.7804431186343191,0.22561667562633017,0.7743833243736699,0.9886930812548487,0.011306918745151376,0.12025405138615868,0.8797459486138414,0.2553653817423569,0.7446346182576431,0.2793177449935637,0.7206822550064363,0.9764272433469545,0.02357275665304551,0.127925083748523,0.872074916251477,0.2392559337457491,0.7607440662542508,0.2586611603184301,0.7413388396815699,0.9731733330466573,0.026826666953342706,0.12584206333339704,0.874157936666603,0.2416342374704321,0.7583657625295679,0.2490670506914123,0.7509329493085877,0.9703744242081277,0.029625575791872322,0.1154528567323934,0.8845471432676066,0.23877576714679977,0.7612242328532003,0.2727531004052933,0.7272468995947067,0.9403706476250769,0.0596293523749231,0.15834250743551834,0.8416574925644816,0.2718794596022924,0.7281205403977076,0.33322405538865935,0.6667759446113406,0.9456392195796959,0.05436078042030412,0.14834140717721722,0.8516585928227828,0.33394851351223154,0.6660514864877685,0.35539141278888486,0.6446085872111151
Coweta County,13077000011,0.9495560095746312,0.050443990425368866,0.08057441896911646,0.9194255810308836,0.17565229236475868,0.8243477076352413,0.20778836160806674,0.7922116383919332,0.9505824274276603,0.04941757257233964,0.0998344573396499,0.9001655426603501,0.2224531137593963,0.7775468862406036,0.22607603385788513,0.7739239661421149,0.9470108436402428,0.05298915635975724,0.111960286530983,0.888039713469017,0.21346714654129573,0.7865328534587043,0.22858601754418068,0.7714139824558194,0.9333808233983318,0.0666191766016681,0.11879357044709311,0.8812064295529068,0.22915122005847058,0.7708487799415294,0.24127618345773824,0.7587238165422617,0.9356198683888302,0.06438013161116979,0.09945475239818151,0.9005452476018185,0.21583218705253315,0.7841678129474668,0.2572453414126482,0.7427546585873518,0.9126513207950571,0.08734867920494292,0.1479270791297885,0.8520729208702115,0.2624142100984561,0.7375857899015439,0.3151796295414683,0.6848203704585317,0.9078444781314817,0.09215552186851832,0.1401416801535034,0.8598583198464966,0.3245385433829695,0.6754614566170305,0.3552831330655007,0.6447168669344994
Coweta County,13077000012,0.9652030524444697,0.034796947555530325,0.058727013544630086,0.9412729864553699,0.1835820425119103,0.8164179574880897,0.20455027529298703,0.7954497247070129,0.9801959475841633,0.01980405241583672,0.07876507392215436,0.9212349260778456,0.21138486086236052,0.7886151391376395,0.24270250351575698,0.757297496484243,0.9613332395277642,0.038666760472235794,0.10212760002639235,0.8978723999736077,0.21221313779697693,0.7877868622030231,0.23823780865637137,0.7617621913436287,0.9471447597920054,0.05285524020799457,0.10974265501279046,0.8902573449872095,0.23155466949448628,0.7684453305055138,0.23703307189214998,0.76296692810785,0.9561866896748309,0.043813310325169066,0.09398348810082012,0.9060165118991799,0.21977455250683095,0.780225447493169,0.2578341949642208,0.7421658050357792,0.9190285247523744,0.08097147524762556,0.1290830469375476,0.8709169530624524,0.2684279372408877,0.7315720627591124,0.3222550451539008,0.6777449548460992,0.9179286378693887,0.0820713621306113,0.14016796508198784,0.8598320349180122,0.3235069020100527,0.6764930979899473,0.35237891264296084,0.6476210873570392
Coweta County,13077000013,0.9831269474134149,0.016873052586585082,0.11741412062068426,0.8825858793793155,0.20989217780926692,0.7901078221907331,0.2382142826747805,0.7617857173252195,0.9891889836399791,0.010811016360020942,0.1334475062012891,0.8665524937987109,0.2805617738697746,0.7194382261302255,0.3031528689963201,0.6968471310036799,0.9628896514868874,0.037110348513112554,0.11443677070718784,0.8855632292928122,0.21225048800057672,0.7877495119994233,0.22455458522049587,0.7754454147795041,0.9515307346925875,0.04846926530741243,0.10647471946781192,0.893525280532188,0.22034740446146908,0.779652595538531,0.23249128772347835,0.7675087122765216,0.9631255111359358,0.03687448886406415,0.09400941966812162,0.9059905803318784,0.22256328210863252,0.7774367178913675,0.2585875634367692,0.7414124365632307,0.9201856839337811,0.07981431606621886,0.15149796904086296,0.848502030959137,0.26502911512414035,0.7349708848758596,0.3202611309100619,0.6797388690899381,0.9227935698950939,0.0772064301049061,0.13183365017797935,0.8681663498220205,0.3225529780465113,0.6774470219534887,0.3495514939828086,0.6504485060171914
Coweta County,13077000014,0.9649272898833935,0.035072710116606516,0.07975848581468789,0.9202415141853121,0.18385886128982445,0.8161411387101758,0.19204060121585426,0.8079593987841457,0.9865565365851868,0.013443463414813134,0.10200392269522965,0.8979960773047704,0.24254794399863377,0.7574520560013664,0.2602053501967253,0.7397946498032747,0.9626079274851879,0.03739207251481215,0.12382746477477895,0.8761725352252211,0.2130006347116437,0.7869993652883566,0.23360343506680184,0.7663965649331982,0.9562575472078293,0.04374245279217067,0.09672221895987916,0.9032777810401208,0.22848440805808842,0.7715155919419118,0.23901922602318587,0.7609807739768141,0.9578950441248831,0.04210495587511683,0.09217653633442874,0.9078234636655712,0.21429545911993253,0.7857045408800677,0.2512666669426739,0.748733333057326,0.9217342937331301,0.07826570626686988,0.16003986586402963,0.8399601341359704,0.26259490053714757,0.7374050994628526,0.32451996771273656,0.6754800322872634,0.9254298506811771,0.07457014931882287,0.15681217801414485,0.8431878219858552,0.3191623120348581,0.6808376879651421,0.35779952121071545,0.6422004787892845
Coweta County,13077000015,0.9619297159824743,0.038070284017525616,0.08827559778916685,0.9117244022108332,0.23877293885614076,0.7612270611438592,0.2569770681768554,0.7430229318231446,0.9727510660990554,0.02724893390094463,0.0813505656775881,0.9186494343224119,0.27071121976255674,0.7292887802374433,0.29247719355877805,0.7075228064412219,0.9101339739662182,0.08986602603378177,0.07227109099289852,0.9277289090071015,0.19927890010051919,0.8007210998994808,0.2315626385130562,0.7684373614869439,0.8950026012097944,0.1049973987902056,0.057950954578955036,0.942049045421045,0.20362129272044427,0.7963787072795557,0.22605645694326876,0.7739435430567313,0.9099032111784048,0.0900967888215952,0.06451717710689385,0.9354828228931061,0.21638718536698187,0.7836128146330181,0.2553378669257136,0.7446621330742864,0.891547519237277,0.10845248076272296,0.09641075082865194,0.9035892491713481,0.26504714542451646,0.7349528545754835,0.31377671602499463,0.6862232839750054,0.8866376289506662,0.11336237104933379,0.08817664430627414,0.9118233556937259,0.31012477541369377,0.6898752245863062,0.34664974058901793,0.6533502594109821
Coweta County,13077000017,0.8586630936045088,0.14133690639549124,0.026375080339683398,0.9736249196603166,0.12708518543333852,0.8729148145666615,0.17568490006188797,0.824315099938112,0.9287166592860123,0.07128334071398772,0.03990429264811753,0.9600957073518824,0.16565459682241185,0.8343454031775882,0.24403580782219877,0.7559641921778012,0.8101483729467697,0.18985162705323033,0.03796141851017457,0.9620385814898255,0.14966873602626093,0.850331263973739,0.20462653960489996,0.7953734603951,0.8395567360381887,0.16044326396181133,0.034470708275088406,0.9655292917249116,0.15227215879998676,0.8477278412000132,0.2058631416945591,0.7941368583054409,0.8380608421387664,0.1619391578612336,0.028508689028419038,0.9714913109715809,0.14811231846290956,0.8518876815370904,0.22839987861249633,0.7716001213875037,0.8428545096718759,0.15714549032812408,0.06007715702231875,0.9399228429776812,0.21479575339629717,0.7852042466037028,0.3107407838156226,0.6892592161843775,0.8228649010468247,0.1771350989531753,0.059931419705441163,0.9400685802945589,0.24465907990618752,0.7553409200938125,0.34789755296414326,0.6521024470358567
Coweta County,13077000018,0.9670839355137109,0.03291606448628913,0.07734700906539967,0.9226529909346003,0.18446846474350792,0.8155315352564921,0.17698800779604384,0.8230119922039562,0.981949359571548,0.018050640428451926,0.15196495078427033,0.8480350492157297,0.28714589022985765,0.7128541097701424,0.3039390387826005,0.6960609612173995,0.9157162136948036,0.08428378630519637,0.1091027931706217,0.8908972068293783,0.19741281189900645,0.8025871881009933,0.21321406237035903,0.786785937629641,0.9216076708856776,0.0783923291143224,0.11115768849489616,0.8888423115051038,0.21891782537279833,0.7810821746272016,0.22379185511736333,0.7762081448826367,0.9238622532835611,0.07613774671643887,0.07978360096599006,0.92021639903401,0.2063581439658273,0.7936418560341727,0.2488953086168498,0.7511046913831502,0.733388963082062,0.26661103691793797,0.11084099639003324,0.8891590036099668,0.2272346884037652,0.7727653115962346,0.28753089037305685,0.7124691096269432,0.7389775616620097,0.26102243833799027,0.12062952288991559,0.8793704771100844,0.2984737650465246,0.7015262349534751,0.3202887352646169,0.6797112647353831
