county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid
Catahoula Parish,220250007-1,0.18201069632617184,0.8179893036738282,0.0038809290240660725,0.9961190709759339,0.6127588091172084,0.38724119088279163,0.39730434317495567,0.6026956568250441,0.32458827836581233,0.6754117216341876,0.0033174482204745546,0.9966825517795255,0.6393126719349463,0.3606873280650537,0.46824739556570893,0.5317526044342908
Catahoula Parish,220250007-3,0.946287665246014,0.05371233475398598,0.4214263881785195,0.5785736118214805,0.6365087629760356,0.3634912370239643,0.5570756551659012,0.44292434483409887,0.9420007004721598,0.057999299527840185,0.18299075989595712,0.8170092401040429,0.6740996271162139,0.32590037288378615,0.5913862373535853,0.40861376264641475
Catahoula Parish,220250007-5,0.7713564922085924,0.2286435077914076,0.020656312776754587,0.9793436872232454,0.629720924293922,0.37027907570607804,0.5467507413311798,0.45324925866882015,0.8284788196140154,0.17152118038598468,0.014751442032999018,0.985248557967001,0.6620148341110278,0.3379851658889722,0.5760751247890614,0.4239248752109385
Catahoula Parish,220250008-1,0.8922378235617963,0.10776217643820377,0.04349978861316408,0.9565002113868359,0.6175104764431074,0.38248952355689253,0.5261162528615122,0.4738837471384878,0.9494019620080815,0.05059803799191855,0.04495398430129916,0.9550460156987008,0.6636838630897693,0.33631613691023066,0.5881161927170361,0.4118838072829639
Catahoula Parish,220250009-1,0.9776398009206804,0.022360199079319663,0.19185700392102512,0.8081429960789749,0.6409519745629186,0.3590480254370813,0.5228182705607506,0.47718172943924947,0.987888431526829,0.012111568473170985,0.19769628128395664,0.8023037187160433,0.6643487473853781,0.3356512526146219,0.5527777999125181,0.4472222000874819
Catahoula Parish,220250009-2,0.9837170976249016,0.016282902375098395,0.1387721596789358,0.8612278403210643,0.6418294515946695,0.3581705484053304,0.5498339342198226,0.4501660657801774,0.9842688131614687,0.015731186838531225,0.13648950798372506,0.8635104920162749,0.6691868395411118,0.3308131604588882,0.5852448949685882,0.4147551050314118
Catahoula Parish,220250009-3,0.9883094734192728,0.011690526580727258,0.2111504942133675,0.7888495057866325,0.6550779280614862,0.3449220719385138,0.5864135893143532,0.4135864106856468,0.9824279949025583,0.017572005097441737,0.18761937581897742,0.8123806241810226,0.6516700626104892,0.34832993738951085,0.5716630557071164,0.4283369442928836
Catahoula Parish,220250009-4,0.9683429979358659,0.03165700206413419,0.11844650444537064,0.8815534955546294,0.6337885202255175,0.36621147977448254,0.5424333415622223,0.4575666584377776,0.9524646877304602,0.04753531226953977,0.08558664643494027,0.9144133535650597,0.6640952648710148,0.3359047351289853,0.5699965952981418,0.4300034047018581
Claiborne Parish,22027000001,0.9647125932848524,0.035287406715147684,0.19423710911562586,0.8057628908843741,0.521550166930854,0.47844983306914596,0.45696890565101994,0.5430310943489801,0.9527078344530544,0.04729216554694561,0.23253833514936673,0.7674616648506333,0.5303279914216418,0.4696720085783582,0.5099554233886251,0.4900445766113749
Claiborne Parish,22027000003,0.9835640627741583,0.01643593722584165,0.37081386764644264,0.6291861323535574,0.5312090150863091,0.4687909849136908,0.4747588679881404,0.5252411320118596,0.9717185320806521,0.028281467919347887,0.33595685465361386,0.6640431453463861,0.5263233723313744,0.47367662766862567,0.51937623082536,0.48062376917464006
Claiborne Parish,22027000005,0.9562969986066668,0.043703001393333135,0.17808713254553324,0.8219128674544668,0.5398893762762246,0.4601106237237754,0.4544651745335279,0.5455348254664721,0.942206023088136,0.05779397691186409,0.14291190932688272,0.8570880906731173,0.542811006322927,0.45718899367707294,0.5122260655313192,0.4877739344686807
Claiborne Parish,22027000007,0.9808989373952242,0.019101062604775853,0.1022389487030071,0.8977610512969929,0.5259600844322413,0.4740399155677587,0.4396828660869645,0.5603171339130355,0.9697770263494473,0.030222973650552723,0.11772895647479031,0.8822710435252097,0.533747284169954,0.466252715830046,0.5017640495196778,0.4982359504803222
Claiborne Parish,22027000008,0.8712896656594491,0.12871033434055065,0.05049122547436695,0.9495087745256331,0.5033023990949543,0.49669760090504567,0.3851377869187469,0.6148622130812531,0.8466431002673431,0.15335689973265682,0.03695880122378009,0.9630411987762199,0.5080539686942104,0.4919460313057896,0.43827695683030693,0.561723043169693
Claiborne Parish,22027000010,0.8967701218603805,0.10322987813961944,0.03612753836380917,0.9638724616361908,0.520016566137146,0.4799834338628541,0.4314550591593294,0.5685449408406705,0.8071734875639973,0.19282651243600266,0.01679345149914647,0.9832065485008535,0.5153296810527169,0.4846703189472831,0.4656806301471516,0.5343193698528483
Claiborne Parish,22027000011,0.9452597366089877,0.05474026339101238,0.19490929963024825,0.8050907003697517,0.5271397347945036,0.47286026520549646,0.4607044130904906,0.5392955869095094,0.9209587734263541,0.07904122657364587,0.18031078862127975,0.8196892113787202,0.5258072374266791,0.4741927625733209,0.5207462446556649,0.4792537553443351
Claiborne Parish,22027000021,0.9926929219683165,0.007307078031683524,0.22575276034900635,0.7742472396509936,0.5702200015235687,0.4297799984764313,0.4824966946860836,0.5175033053139164,0.9894367264808386,0.010563273519161422,0.29204494991647445,0.70795505008352555,0.5635116705892564,0.4364883294107435,0.5247501066937049,0.4752498933062951
Claiborne Parish,22027000031,0.962273367583798,0.037726632416202166,0.14618345696412757,0.8538165430358724,0.5890464093642762,0.41095359063572384,0.44200405235493234,0.5579959476450677,0.9470374815490721,0.052962518450928114,0.12361674981798113,0.8763832501820189,0.5667885205176121,0.433211479482388,0.4912391237929555,0.5087608762070446
Claiborne Parish,22027000034,0.3959932363809508,0.6040067636190493,0.03332734321185962,0.9666726567881404,0.5041850930229356,0.4958149069770645,0.3793226550419834,0.6206773449580166,0.5795630689015342,0.42043693109846586,0.03304529998851145,0.9669547000114885,0.5086965885020222,0.49130341149797785,0.44282507935420695,0.557174920645793
Claiborne Parish,22027000035,0.9154974984303786,0.08450250156962139,0.11279912017060603,0.887200879829394,0.5197922077279264,0.4802077922720735,0.4163609616235941,0.5836390383764058,0.8994751281114801,0.10052487188851993,0.12365588671350597,0.8763441132864941,0.5263586794108158,0.4736413205891842,0.4733310374501545,0.5266689625498455
Claiborne Parish,22027000036,0.9240846857894669,0.07591531421053306,0.05074331875148927,0.9492566812485107,0.5230102460639228,0.47698975393607723,0.4402845743868953,0.5597154256131047,0.8755247628848322,0.12447523711516785,0.024289943516267246,0.9757100564837328,0.5172869587705218,0.4827130412294783,0.47438458018159024,0.5256154198184098
Claiborne Parish,22027000037,0.7608790384571602,0.23912096154283985,0.05395757495316795,0.946042425046832,0.5181965661684924,0.48180343383150753,0.34638661227563855,0.6536133877243614,0.8130610958513798,0.18693890414862024,0.05805477888957025,0.9419452211104298,0.5189120908941858,0.4810879091058143,0.44122052445518467,0.5587794755448153
Claiborne Parish,22027000041,0.9813830609689735,0.018616939031026403,0.2851728560559623,0.7148271439440377,0.5260410980862243,0.47395890191377593,0.4674457349543766,0.5325542650456234,0.9728209389999619,0.027179061000038137,0.6911524901155608,0.30884750988443915,0.5302718749159427,0.4697281250840575,0.5224206200353833,0.47757937996461675
Claiborne Parish,22027000042,0.988074160322686,0.011925839677313975,0.1316468438901443,0.8683531561098558,0.5174898181372095,0.4825101818627905,0.4359784878784786,0.5640215121215214,0.9948124939238253,0.005187506076174684,0.7280252658278102,0.27197473417218976,0.5397930481618585,0.46020695183814153,0.5669640180786677,0.4330359819213323
Claiborne Parish,22027000051,0.9077775040714646,0.09222249592853533,0.08649068856219544,0.9135093114378046,0.5058091383212512,0.49419086167874887,0.4078632970277505,0.5921367029722495,0.8887766630070237,0.1112233369929763,0.09041182145549757,0.9095881785445025,0.5101289915062847,0.48987100849371534,0.4625013120489381,0.5374986879510619
Claiborne Parish,22027000081,0.9686299041099327,0.031370095890067305,0.1441751536497645,0.8558248463502355,0.5215727162327177,0.478427283767282,0.43478491951938913,0.5652150804806109,0.9524750866253205,0.04752491337467945,0.1362944203256265,0.8637055796743734,0.520528564114048,0.47947143588595204,0.4914560529331731,0.5085439470668269
Claiborne Parish,22027000084,0.9021354341876313,0.09786456581236869,0.05881055815194603,0.941189441848054,0.5135023901482644,0.4864976098517356,0.41825527925508016,0.5817447207449197,0.8333578571675364,0.1666421428324636,0.05128276521410092,0.9487172347858991,0.5027112201535052,0.4972887798464948,0.46575447585679297,0.534245524143207
Claiborne Parish,22027000085,0.7042929246876276,0.2957070753123724,0.029080269897841262,0.9709197301021587,0.5025316323752675,0.4974683676247324,0.3989890433416821,0.6010109566583179,0.8256106707734716,0.17438932922652833,0.027223454527212646,0.9727765454727874,0.5102313853735565,0.4897686146264435,0.4665330396189079,0.5334669603810921
Claiborne Parish,22027000087,0.8543385070487598,0.14566149295124026,0.01869740594840333,0.9813025940515967,0.5145033257895696,0.48549667421043047,0.40139650674953653,0.5986034932504635,0.8886489190359446,0.1113510809640555,0.060698459999760444,0.9393015400002396,0.5255268518440893,0.47447314815591063,0.5065581280873188,0.49344187191268113
Claiborne Parish,22027000088,0.9671787214844559,0.032821278515544054,0.19286090198098874,0.8071390980190113,0.5248568543694088,0.4751431456305913,0.4473642149921402,0.5526357850078598,0.9415936838851763,0.0584063161148237,0.10129547139950297,0.898704528600497,0.5243918030151281,0.4756081969848719,0.4892931662988727,0.5107068337011272
Claiborne Parish,22027000091,0.9412517589105007,0.05874824108949923,0.14165905723741243,0.8583409427625875,0.4907809717063577,0.5092190282936423,0.39234759212286946,0.6076524078771305,0.9506924466543187,0.049307553345681265,0.17085201150519952,0.8291479884948005,0.48944125640245717,0.5105587435975428,0.4635371499395312,0.5364628500604688
Claiborne Parish,22027000092,0.9607892275872858,0.03921077241271421,0.11317998912116602,0.886820010878834,0.5091897348320426,0.49081026516795745,0.39588263540291324,0.6041173645970868,0.9468324323216928,0.053167567678307166,0.1493788752814795,0.8506211247185205,0.5138883257093462,0.48611167429065383,0.4568971683832764,0.5431028316167236
Claiborne Parish,22027000093,0.6515454088160846,0.3484545911839155,0.030181431188296543,0.9698185688117035,0.5105291781451303,0.48947082185486973,0.4173396649491077,0.5826603350508923,0.774046210794169,0.22595378920583095,0.020979039273714372,0.9790209607262856,0.5141658995055296,0.48583410049447034,0.474905513752566,0.5250944862474339
Claiborne Parish,22027000096,0.8764284904484593,0.1235715095515408,0.07898048704738382,0.9210195129526162,0.5138894765321929,0.48611052346780714,0.42243513236815394,0.577564867631846,0.4908741002024539,0.5091258997975461,0.06391280850355059,0.9360871914964494,0.5215092261488611,0.47849077385113886,0.47540332998227197,0.524596670017728
Concordia Parish,220290001-1,0.6816239120926635,0.3183760879073365,0.002860836659606002,0.997139163340394,0.43187621217619604,0.568123787823804,0.28892144121179814,0.7110785587882018,0.923242042280466,0.07675795771953392,0.013285305706745215,0.9867146942932548,0.5401480368115481,0.45985196318845195,0.5174592552117895,0.48254074478821046
Concordia Parish,220290001-2,0.6357911581068062,0.3642088418931938,0.008064936368069736,0.9919350636319303,0.36922272554599816,0.6307772744540019,0.20726611383855365,0.7927338861614464,0.9150088670812806,0.08499113291871944,0.018961857300936302,0.9810381426990636,0.5159288207683864,0.4840711792316136,0.4555343538373704,0.5444656461626296
Concordia Parish,220290001-3,0.9471458602076597,0.05285413979234032,0.16547769093740966,0.8345223090625903,0.4792221115425451,0.5207778884574549,0.3681178149683286,0.6318821850316714,0.981350624585032,0.01864937541496808,0.09596071169775729,0.9040392883022427,0.5191129630845848,0.48088703691541523,0.47744124916238806,0.5225587508376119
Concordia Parish,220290001-4,0.9007899967118128,0.09921000328818719,0.05660651684636051,0.9433934831536395,0.48748491817013534,0.5125150818298647,0.40580647371763473,0.5941935262823652,0.9320381425701113,0.06796185742988872,0.10331764791373296,0.896682352086267,0.5362265516356781,0.46377344836432194,0.5056905982114515,0.4943094017885485
Concordia Parish,220290002-1,0.7903640145955914,0.20963598540440836,0.035197671763112254,0.9648023282368877,0.4494106074140789,0.5505893925859211,0.36752515119656665,0.6324748488034334,0.9407148289111563,0.059285171088843715,0.0273478949926342,0.9726521050073658,0.5160208913000157,0.4839791086999843,0.4891577355541443,0.5108422644458557
Concordia Parish,220290003-1,0.988708288204572,0.011291711795427947,0.6080812490136925,0.39191875098630746,0.520665392965994,0.479334607034006,0.4343755788096833,0.5656244211903168,0.9901074561373591,0.009892543862640948,0.3516613620253384,0.6483386379746616,0.5737131173368688,0.42628688266313125,0.5410461015800002,0.45895389841999984
Concordia Parish,220290003-2,0.988612654694509,0.011387345305490992,0.5771077851762377,0.4228922148237622,0.5349563531860941,0.46504364681390586,0.4493936564366946,0.5506063435633054,0.9860754543011487,0.013924545698851244,0.133335910422319,0.866664089577681,0.5410321590263577,0.45896784097364235,0.5178394743964813,0.4821605256035188
Concordia Parish,220290003-3,0.9883806947685126,0.011619305231487357,0.5102200627409548,0.489779937259045,0.5187361167057483,0.48126388329425174,0.46870460373779754,0.5312953962622022,0.9943234918060695,0.005676508193930485,0.6585051790299861,0.34149482097001377,0.5929709874798099,0.40702901252019,0.6142861921791977,0.3857138078208021
Concordia Parish,220290003-4,0.9904494549105692,0.009550545089430993,0.4718208669237716,0.5281791330762284,0.5340503591150019,0.46594964088499813,0.47684344618595575,0.5231565538140442,0.9750780660961283,0.02492193390387193,0.11580956073760182,0.8841904392623982,0.5093846410289417,0.4906153589710584,0.43873654655983263,0.5612634534401674
Concordia Parish,220290004-1,0.9473315618180886,0.05266843818191136,0.489799029151404,0.5102009708485961,0.5110243590381474,0.4889756409618527,0.41178850497932923,0.5882114950206707,0.9635708427591053,0.036429157240894676,0.22618837511782,0.77381162488218,0.5541747096259806,0.4458252903740194,0.5121281694036295,0.4878718305963705
Concordia Parish,220290004-2,0.9363363487180588,0.06366365128194112,0.2507627757740985,0.7492372242259016,0.5212159520754804,0.4787840479245196,0.4136354033854917,0.5863645966145083,0.9703396654449024,0.029660334555097593,0.09096976718620173,0.9090302328137982,0.5600785622165277,0.4399214377834723,0.5103204859010856,0.4896795140989144
Concordia Parish,220290004-3,0.8783692501299544,0.12163074987004567,0.018347349444147787,0.9816526505558523,0.4864472348752946,0.5135527651247054,0.36869487814160334,0.6313051218583967,0.8829305265715406,0.11706947342845937,0.012772092346702024,0.9872279076532979,0.5230414837880379,0.47695851621196206,0.45552291814429313,0.5444770818557069
Concordia Parish,220290004-4,0.9037526689364951,0.09624733106350494,0.16245967387742985,0.8375403261225699,0.49568740152752516,0.5043125984724749,0.40028912450170373,0.5997108754982963,0.945752859692591,0.054247140307409014,0.02713701262634745,0.9728629873736523,0.5209139052216171,0.479086094778383,0.49039557726290367,0.5096044227370963
Concordia Parish,220290005-1,0.9205284921819474,0.07947150781805253,0.2998540405139272,0.7001459594860728,0.48498101717010683,0.5150189828298934,0.4017184903843926,0.5982815096156074,0.9490631454692711,0.05093685453072892,0.18888695134163247,0.8111130486583675,0.5301557690591784,0.4698442309408219,0.5035471255397559,0.49645287446024405
Concordia Parish,220290005-2,0.9348221798178737,0.0651778201821263,0.2112706980865484,0.7887293019134516,0.48890634808060857,0.5110936519193914,0.41086493841444405,0.589135061585556,0.9656290460462045,0.03437095395379552,0.24051146764257245,0.7594885323574275,0.5403780016205892,0.4596219983794108,0.5427231360361182,0.4572768639638818
Concordia Parish,220290005-3,0.8799138127880051,0.12008618721199492,0.24515861168928724,0.7548413883107128,0.4904765976573381,0.5095234023426619,0.3940353164955254,0.6059646835044745,0.9159707566982991,0.08402924330170092,0.18016210026746474,0.8198378997325353,0.5271951902254522,0.47280480977454775,0.4940418598785058,0.5059581401214942
Concordia Parish,220290005-4,0.9501180152544387,0.049881984745561235,0.1215299720648238,0.8784700279351761,0.4948889792226782,0.5051110207773215,0.3989961311091675,0.6010038688908325,0.9609810067977471,0.03901899320225293,0.07289161638095053,0.9271083836190495,0.5365680700556913,0.4634319299443085,0.4821769151086174,0.5178230848913826
Concordia Parish,220290005-5,0.9876231596053068,0.012376840394693176,0.23717458073774605,0.7628254192622539,0.48466595316589356,0.5153340468341064,0.3473533295956101,0.65264667040439,0.9912096797691219,0.008790320230878173,0.16257481079185393,0.8374251892081461,0.5271682555524824,0.47283174444751763,0.4413274578885961,0.5586725421114038
Concordia Parish,220290005-6,0.9793552965128086,0.020644703487191437,0.21821492050050922,0.7817850794994907,0.48399494022916056,0.5160050597708394,0.362523958880795,0.637476041119205,0.9940389267618543,0.005961073238145696,0.1591877867241044,0.8408122132758956,0.528991664369945,0.47100833563005495,0.4659157792002344,0.5340842207997656
