county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_ben,vap_white.uss_16_rep_gle,vap_black.uss_16_dem_ben,vap_black.uss_16_rep_gle,vap_hisp.uss_16_dem_ben,vap_hisp.uss_16_rep_gle,vap_oth.uss_16_dem_ben,vap_oth.uss_16_rep_gle,vap_white.gov_18_dem_pol,vap_white.gov_18_rep_sta,vap_black.gov_18_dem_pol,vap_black.gov_18_rep_sta,vap_hisp.gov_18_dem_pol,vap_hisp.gov_18_rep_sta,vap_oth.gov_18_dem_pol,vap_oth.gov_18_rep_sta,vap_white.atg_18_dem_wei,vap_white.atg_18_rep_bra,vap_black.atg_18_dem_wei,vap_black.atg_18_rep_bra,vap_hisp.atg_18_dem_wei,vap_hisp.atg_18_rep_bra,vap_oth.atg_18_dem_wei,vap_oth.atg_18_rep_bra,vap_white.sos_18_dem_gri,vap_white.sos_18_rep_wil,vap_black.sos_18_dem_gri,vap_black.sos_18_rep_wil,vap_hisp.sos_18_dem_gri,vap_hisp.sos_18_rep_wil,vap_oth.sos_18_dem_gri,vap_oth.sos_18_rep_wil,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_hic,vap_white.uss_20_rep_gar,vap_black.uss_20_dem_hic,vap_black.uss_20_rep_gar,vap_hisp.uss_20_dem_hic,vap_hisp.uss_20_rep_gar,vap_oth.uss_20_dem_hic,vap_oth.uss_20_rep_gar
Douglas County,08035035505,0.24231573469755968,0.7576842653024403,0.55070275908992,0.44929724091008,0.7108807193619315,0.2891192806380685,0.8338366927956506,0.16616330720434935,0.2526399750585221,0.7473600249414779,0.5299976607196906,0.4700023392803095,0.7934502331787852,0.20654976682121484,0.8418010598715752,0.15819894012842484,0.2925360973954693,0.7074639026045307,0.6786456863179806,0.32135431368201944,0.8044235227021748,0.1955764772978253,0.860753742201539,0.13924625779846098,0.2672628913267961,0.7327371086732039,0.63574584744767,0.36425415255232996,0.8298208499553082,0.17017915004469178,0.8668407362219419,0.13315926377805803,0.3146130748842577,0.6853869251157423,0.58874300568554,0.41125699431445994,0.8098475584626488,0.1901524415373512,0.8597279282902023,0.14027207170979777,0.3258013414647618,0.6741986585352382,0.5409056202911541,0.459094379708846,0.744926851430155,0.25507314856984503,0.8622376518791718,0.13776234812082824,0.2980081137260652,0.7019918862739348,0.5731774031280586,0.42682259687194135,0.8063813083242607,0.19361869167573928,0.8633197700194651,0.13668022998053486
Douglas County,08035035506,0.26900643610571096,0.730993563894289,0.550479122742685,0.4495208772573151,0.7198113946499441,0.2801886053500559,0.8507524236835237,0.1492475763164763,0.2748994717530789,0.7251005282469211,0.5312307690289334,0.4687692309710666,0.8008207340761202,0.19917926592387977,0.8463579223207435,0.15364207767925658,0.28586746332702356,0.7141325366729764,0.6701385893027206,0.32986141069727937,0.8044993408999974,0.19550065910000258,0.8605955726208369,0.13940442737916314,0.24884142528754707,0.751158574712453,0.6275791784184505,0.3724208215815495,0.8322749071947337,0.16772509280526632,0.8634481833141451,0.13655181668585492,0.28653298982011566,0.7134670101798843,0.585711683814576,0.41428831618542405,0.7910636933691477,0.20893630663085225,0.8577919002509562,0.1422080997490438,0.3253807893861901,0.6746192106138099,0.537328696300346,0.462671303699654,0.7480522159042345,0.25194778409576546,0.8498748824171715,0.15012511758282848,0.2869254536002909,0.7130745463997091,0.5815650020230835,0.4184349979769165,0.8122777257798854,0.1877222742201145,0.8728369577147684,0.12716304228523154
Douglas County,08035035507,0.24779211509216822,0.7522078849078317,0.5456797625361997,0.45432023746380035,0.71005565606499,0.28994434393501,0.8415730185964669,0.1584269814035331,0.2396325350087377,0.7603674649912623,0.5305851632487302,0.46941483675126977,0.78759484462785,0.21240515537214996,0.8375835200051812,0.1624164799948186,0.2593117406609752,0.7406882593390248,0.66687812492606,0.33312187507394,0.8000057530886093,0.19999424691139073,0.8573844549447462,0.14261554505525353,0.22276614656475524,0.7772338534352448,0.6251498968563942,0.37485010314360584,0.8222802399696133,0.1777197600303867,0.8574484838282806,0.14255151617171935,0.2626682536825858,0.7373317463174143,0.5881444767844274,0.41185552321557267,0.8095818148372285,0.1904181851627715,0.8530956922180811,0.1469043077819186,0.3275261990241548,0.6724738009758452,0.5345890542803476,0.46541094571965236,0.7606401478349348,0.23935985216506522,0.8636494822239452,0.1363505177760548,0.28191658686569004,0.71808341313431,0.574479784939629,0.42552021506037097,0.8002600717794744,0.19973992822052553,0.8718903879531018,0.12810961204689794
Douglas County,08035035508,0.20872127425989784,0.7912787257401019,0.5402574581335853,0.45974254186641467,0.7130119121359435,0.28698808786405655,0.8382636043458987,0.16173639565410128,0.20413115864449047,0.7958688413555095,0.535259953318956,0.4647400466810438,0.780346181860847,0.21965381813915294,0.8350786042966244,0.16492139570337555,0.2133785741364189,0.7866214258635811,0.6628073614635571,0.33719263853644266,0.7858756653700681,0.21412433462993183,0.8428309482995442,0.15716905170045578,0.17672892181159783,0.8232710781884022,0.6289449868422157,0.37105501315778433,0.8042436515522426,0.19575634844775736,0.8406696238847652,0.15933037611523485,0.1991148604060473,0.8008851395939527,0.5793941427644165,0.42060585723558336,0.7857715553724678,0.21422844462753224,0.8388380622279982,0.16116193777200183,0.2551161765704448,0.7448838234295553,0.5394069796823817,0.4605930203176183,0.7291743985519185,0.27082560144808154,0.8508482398592181,0.1491517601407819,0.21855926769825645,0.7814407323017436,0.5810041018951236,0.4189958981048763,0.7868819350009039,0.21311806499909614,0.856587660408294,0.14341233959170596
Douglas County,08035035509,0.24009486538834418,0.7599051346116555,0.5482787689590896,0.45172123104091044,0.7206219750247834,0.2793780249752165,0.8476611033642518,0.15233889663574818,0.2498749766029857,0.7501250233970144,0.5393986545139391,0.46060134548606096,0.7999548076971129,0.2000451923028871,0.8522185524761875,0.1477814475238125,0.2620320680997521,0.7379679319002479,0.656404020451688,0.34359597954831195,0.7970300303587373,0.2029699696412627,0.8538171444797413,0.14618285552025864,0.21835617660728993,0.7816438233927099,0.6197791245348832,0.38022087546511657,0.8127823421496867,0.18721765785031325,0.8455543697394338,0.1544456302605662,0.24938352735729596,0.7506164726427038,0.57548064862806,0.4245193513719399,0.8026410252721008,0.1973589747278992,0.8528718762019617,0.1471281237980383,0.31546311897234924,0.6845368810276508,0.5388674009061013,0.4611325990938985,0.7490445209865941,0.25095547901340587,0.8552173809426182,0.1447826190573817,0.27358243882376493,0.7264175611762348,0.5732606622118775,0.4267393377881225,0.8079669377902345,0.1920330622097655,0.859845097524837,0.14015490247516302
Douglas County,08035035510,0.1772414829912879,0.8227585170087122,0.5309926552969527,0.4690073447030472,0.67083229051381,0.32916770948619,0.8160650114776093,0.18393498852239068,0.19087456008670736,0.8091254399132927,0.5269856398674249,0.4730143601325752,0.7554851343260701,0.24451486567392988,0.8255379974477326,0.1744620025522674,0.21162767648665312,0.7883723235133469,0.6676692021167314,0.33233079788326864,0.7736643717209423,0.2263356282790577,0.8397323806863829,0.1602676193136171,0.1839687283248235,0.8160312716751765,0.6134638892634952,0.3865361107365048,0.7928164346443691,0.20718356535563087,0.8401252810922591,0.15987471890774083,0.22249725890429461,0.7775027410957054,0.5732397071088222,0.4267602928911778,0.7770210513116461,0.22297894868835394,0.8478592229401171,0.152140777059883,0.29347104991792067,0.7065289500820793,0.5391389526894832,0.4608610473105168,0.7306344672395667,0.2693655327604333,0.8487249426090523,0.15127505739094776,0.24220592822071033,0.7577940717792897,0.5668680115736648,0.4331319884263351,0.7698116347259851,0.23018836527401482,0.8494963599286721,0.15050364007132788
Douglas County,08035035511,0.245581822468284,0.754418177531716,0.5475370365421371,0.4524629634578627,0.7133048468566133,0.28669515314338667,0.8404609150447462,0.15953908495525385,0.24974860529687648,0.7502513947031235,0.5326549658225118,0.46734503417748796,0.7914585155589041,0.2085414844410959,0.841308538981948,0.158691461018052,0.22791467954316866,0.7720853204568313,0.6607781592042279,0.33922184079577206,0.797728703778999,0.20227129622100107,0.8589071417257805,0.14109285827421947,0.22626403919989688,0.7737359608001031,0.6302347531289607,0.36976524687103923,0.81878106353974,0.18121893646026,0.8508676542078144,0.14913234579218565,0.23963020703486754,0.7603697929651324,0.5865743702514079,0.41342562974859187,0.7958396697209351,0.20416033027906486,0.8542314701723277,0.14576852982767224,0.26987566132158197,0.730124338678418,0.5325114384980193,0.46748856150198076,0.7363556351420901,0.26364436485790993,0.8508765488376978,0.14912345116230222,0.2405772573628285,0.7594227426371715,0.5779212432450663,0.42207875675493367,0.7872829675632474,0.2127170324367526,0.8662905227260407,0.1337094772739593
Douglas County,08035035512,0.14968699678226946,0.8503130032177305,0.5430706885867709,0.4569293114132292,0.6525744765225431,0.3474255234774569,0.825347510178036,0.17465248982196402,0.16393626123047453,0.8360637387695254,0.5348323865470546,0.46516761345294544,0.7459524815813869,0.25404751841861306,0.8273261408847885,0.17267385911521144,0.16224208321155076,0.8377579167884492,0.6651692961181336,0.3348307038818665,0.7400847266329428,0.25991527336705716,0.8416370219690099,0.15836297803099011,0.1407299278498033,0.8592700721501967,0.6215773502173635,0.37842264978263646,0.7639095679932711,0.23609043200672888,0.8293233166419199,0.17067668335808003,0.15392065433185262,0.8460793456681474,0.5803648705495569,0.4196351294504431,0.7505121630999638,0.24948783690003618,0.83484812136862,0.16515187863138006,0.1828283755887492,0.8171716244112508,0.5302025166381513,0.4697974833618486,0.6726385918585787,0.32736140814142134,0.8228579564174697,0.17714204358253025,0.15434481898471064,0.8456551810152894,0.5719067432921967,0.4280932567078033,0.7286702725073727,0.27132972749262735,0.8439819950729898,0.15601800492701026
Eagle County,08037037001,0.7727453560286447,0.22725464397135534,0.4988582847939532,0.5011417152060468,0.6417593596906345,0.3582406403093656,0.5089986208614071,0.4910013791385929,0.7682850277749282,0.23171497222507176,0.483750121732785,0.516249878267215,0.6603520155306646,0.3396479844693355,0.5166734982082298,0.4833265017917702,0.8012090895006815,0.19879091049931846,0.520321512606962,0.479678487393038,0.6303770075539553,0.36962299244604474,0.49966037569667565,0.5003396243033243,0.8059736824055519,0.19402631759444808,0.4913821796169714,0.5086178203830286,0.6472023988265878,0.35279760117341225,0.5351257141336551,0.4648742858663449,0.7961209732971756,0.20387902670282446,0.5038015565858303,0.49619844341416974,0.6639798849661857,0.33602011503381435,0.5228134929667048,0.47718650703329524,0.7556603324605013,0.24433966753949868,0.4834389016977489,0.5165610983022512,0.5942579567025104,0.40574204329748964,0.490441798992218,0.5095582010077819,0.7927131468123063,0.2072868531876937,0.4790337905663726,0.5209662094336274,0.6034392044217961,0.39656079557820395,0.5154119798957706,0.4845880201042294
Eagle County,08037037002,0.6937889700449322,0.3062110299550678,0.48843972052210505,0.511560279477895,0.5830751599841256,0.41692484001587443,0.499199036596793,0.500800963403207,0.6720289716674948,0.3279710283325053,0.47805643864140646,0.5219435613585935,0.5828235350989682,0.4171764649010318,0.5029738314141815,0.4970261685858185,0.7280091579989014,0.2719908420010986,0.5199782003734199,0.48002179962658004,0.5657871247600555,0.4342128752399444,0.47630695728696315,0.5236930427130368,0.6943553513659311,0.3056446486340689,0.4877573925048903,0.5122426074951097,0.5716503950940941,0.42834960490590585,0.5133461265287061,0.4866538734712939,0.6773038017882393,0.3226961982117607,0.5093912433281275,0.4906087566718726,0.5807512485719789,0.4192487514280211,0.505150318146655,0.49484968185334505,0.7453281967752595,0.2546718032247405,0.4892828629384463,0.5107171370615536,0.5664982160032581,0.4335017839967419,0.47580766805305486,0.5241923319469451,0.7003408421807392,0.2996591578192608,0.4793188759455625,0.5206811240544374,0.5441067442238771,0.45589325577612294,0.5046475886530429,0.495352411346957
Eagle County,08037037003,0.7752750736016512,0.22472492639834882,0.49133513480042523,0.5086648651995748,0.6053306853802869,0.39466931461971305,0.4991960501672785,0.5008039498327215,0.7517684273241363,0.2482315726758637,0.4824623912259156,0.5175376087740844,0.612992642216992,0.38700735778300793,0.5104061420831306,0.4895938579168693,0.8095778236174138,0.1904221763825862,0.5190930612681256,0.48090693873187446,0.6153589490277325,0.3846410509722676,0.47945016016093855,0.5205498398390614,0.7954109910758298,0.20458900892417015,0.49325608351894945,0.5067439164810505,0.6131769912535958,0.3868230087464042,0.5257122750737554,0.4742877249262446,0.7599686797506037,0.2400313202493963,0.5045393302861031,0.49546066971389696,0.6004791001214556,0.3995208998785445,0.5159783691176838,0.4840216308823162,0.7927244823801005,0.2072755176198995,0.4902325653742684,0.5097674346257316,0.5962661152057297,0.40373388479427025,0.48655626996399554,0.5134437300360044,0.7910656126540427,0.20893438734595723,0.48522294502698754,0.5147770549730125,0.5844190390426814,0.41558096095731856,0.5074862925427124,0.49251370745728756
Eagle County,08037037004,0.6138954453208494,0.38610455467915056,0.49433150604312925,0.5056684939568707,0.5723133257759498,0.42768667422405016,0.4984219992544841,0.501578000745516,0.5916205938372506,0.40837940616274937,0.4841813035327034,0.5158186964672966,0.581016345412076,0.41898365458792397,0.500449294798312,0.49955070520168793,0.6384356719240071,0.3615643280759929,0.5194250852629798,0.4805749147370202,0.5617832819718552,0.4382167180281448,0.47235464749341144,0.5276453525065886,0.6221233147542059,0.3778766852457941,0.486666147071265,0.513333852928735,0.5632284816097557,0.4367715183902443,0.5176628288035525,0.4823371711964475,0.6198523857988101,0.38014761420118987,0.5038641544765822,0.4961358455234179,0.5778020504812702,0.42219794951872974,0.5066527048903356,0.4933472951096644,0.6719715287194603,0.3280284712805397,0.4862784552209147,0.5137215447790854,0.5554009523018932,0.4445990476981067,0.480019588192815,0.519980411807185,0.6405563792402428,0.35944362075975717,0.4791000270122299,0.52089997298777,0.5459546485608111,0.45404535143918884,0.4981105076568463,0.5018894923431537
Eagle County,08037037005,0.5993653611511036,0.40063463884889644,0.48955813353954747,0.5104418664604525,0.5497873084865779,0.4502126915134222,0.49237554486177154,0.5076244551382284,0.610330810808479,0.389669189191521,0.4829645763426608,0.5170354236573392,0.5821621587918525,0.4178378412081475,0.507725119310092,0.492274880689908,0.6839869887475091,0.316013011252491,0.5157610289883225,0.4842389710116775,0.5456068641078634,0.45439313589213665,0.47652697668092886,0.5234730233190712,0.6564938805878615,0.3435061194121385,0.4891294503780758,0.5108705496219241,0.5577452656437971,0.4422547343562029,0.5165416617730966,0.4834583382269034,0.6423358705315337,0.35766412946846626,0.5109346564294948,0.48906534357050524,0.5596688725343331,0.44033112746566694,0.5037562513723246,0.4962437486276754,0.697259960171985,0.30274003982801495,0.48591843154018405,0.5140815684598159,0.5439105418639076,0.4560894581360923,0.4774499366572056,0.5225500633427944,0.6849838202824534,0.31501617971754664,0.48152560920175386,0.5184743907982462,0.530699860042638,0.46930013995736203,0.49935677004778073,0.5006432299522192
