county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_sze,vap_white.uss_16_dem_van,vap_black.uss_16_rep_sze,vap_black.uss_16_dem_van,vap_hisp.uss_16_rep_sze,vap_hisp.uss_16_dem_van,vap_oth.uss_16_rep_sze,vap_oth.uss_16_dem_van,vap_white.uss_18_rep_cam,vap_white.uss_18_dem_car,vap_black.uss_18_rep_cam,vap_black.uss_18_dem_car,vap_hisp.uss_18_rep_cam,vap_hisp.uss_18_dem_car,vap_oth.uss_18_rep_cam,vap_oth.uss_18_dem_car,vap_white.gov_18_rep_hog,vap_white.gov_18_dem_jea,vap_black.gov_18_rep_hog,vap_black.gov_18_dem_jea,vap_hisp.gov_18_rep_hog,vap_hisp.gov_18_dem_jea,vap_oth.gov_18_rep_hog,vap_oth.gov_18_dem_jea,vap_white.atg_18_rep_wol,vap_white.atg_18_dem_fro,vap_black.atg_18_rep_wol,vap_black.atg_18_dem_fro,vap_hisp.atg_18_rep_wol,vap_hisp.atg_18_dem_fro,vap_oth.atg_18_rep_wol,vap_oth.atg_18_dem_fro,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru
Anne Arundel County,2400305-031,0.6790836595626045,0.3209163404373955,0.07164147943074806,0.9283585205692519,0.14296026136440018,0.8570397386355998,0.19316558709930984,0.8068344129006901,0.7592618924777147,0.24073810752228536,0.0952953995468344,0.9047046004531656,0.1367282176140026,0.8632717823859974,0.205251543335768,0.794748456664232,0.714353891385426,0.28564610861457396,0.10220205856579735,0.8977979414342027,0.12432708608332298,0.875672913916677,0.14640433280357307,0.8535956671964269,0.9558179613481473,0.04418203865185239,0.49545649919061235,0.5045435008093877,0.4668402330502801,0.5331597669497199,0.5341285751748525,0.46587142482514754,0.7618653090351644,0.2381346909648356,0.09465647980486526,0.9053435201951348,0.11665405051997893,0.8833459494800211,0.19312998214111424,0.8068700178588858,0.3520376252511759,0.6479623747488241,0.9287883802110084,0.0712116197889916,0.8212168193971892,0.17878318060281082,0.8058271023724297,0.19417289762757026
Anne Arundel County,2400305-032,0.5469478358939264,0.4530521641060737,0.06087794600836073,0.9391220539916391,0.14082604976167784,0.8591739502383221,0.16798225526262608,0.8320177447373739,0.6306674435408924,0.3693325564591075,0.06639559417963836,0.9336044058203616,0.12305967504042113,0.8769403249595789,0.1594201147762502,0.8405798852237498,0.529920730642113,0.470079269357887,0.060539158250651225,0.9394608417493487,0.11689504758490803,0.883104952415092,0.11375792728262801,0.886242072717372,0.9109935382002866,0.08900646179971342,0.10161515348750358,0.8983848465124962,0.4311201441608477,0.5688798558391522,0.4445817696307011,0.5554182303692989,0.5493526104308406,0.45064738956915945,0.05700249033559185,0.9429975096644082,0.11245455478783355,0.8875454452121665,0.13802058036169823,0.8619794196383017,0.5073644389612442,0.49263556103875583,0.942930664077573,0.057069335922427,0.8305484733274082,0.16945152667259178,0.8505875816903206,0.14941241830967938
Anne Arundel County,2400305-033,0.7134253555217632,0.2865746444782368,0.07499392756211033,0.9250060724378897,0.14497829445366253,0.8550217055463375,0.20704274826185018,0.7929572517381498,0.7496762671832587,0.25032373281674125,0.07587004327835103,0.924129956721649,0.12911936320888895,0.870880636791111,0.20273148583410566,0.7972685141658944,0.6590058009352394,0.3409941990647606,0.06378134305179979,0.9362186569482002,0.1274102626214904,0.8725897373785096,0.13209849534129775,0.8679015046587022,0.9495463942543301,0.05045360574566994,0.10961555136854542,0.8903844486314546,0.4377513945716737,0.5622486054283262,0.48258221334752954,0.5174177866524705,0.7060302840025988,0.2939697159974012,0.0754731867775442,0.9245268132224558,0.1276719657711103,0.8723280342288897,0.1808816603180359,0.8191183396819641,0.3737105606080819,0.6262894393919181,0.9234094208756584,0.07659057912434163,0.8179616880887632,0.1820383119112367,0.8086033521180268,0.19139664788197314
Anne Arundel County,2400305-034,0.5623847341854101,0.4376152658145896,0.0653700917326656,0.9346299082673344,0.13270898319368654,0.8672910168063135,0.18192872770214114,0.8180712722978589,0.6546999483259375,0.3453000516740623,0.06862303488076378,0.9313769651192362,0.13157340613676619,0.8684265938632338,0.18034231783499177,0.8196576821650082,0.5171074042060475,0.48289259579395244,0.06778107214690261,0.9322189278530973,0.11057907719174136,0.8894209228082587,0.11602659150190531,0.8839734084980947,0.8281769096296512,0.1718230903703487,0.1028479861510419,0.8971520138489582,0.4128655657247156,0.5871344342752843,0.39679190058747904,0.603208099412521,0.5371377000836174,0.4628622999163824,0.0728288101100086,0.9271711898899914,0.11975807200993556,0.8802419279900644,0.16490460775235252,0.8350953922476475,0.5512597975433355,0.44874020245666424,0.9261667654146752,0.07383323458532476,0.8321788886574414,0.1678211113425586,0.8351233476938233,0.16487665230617665
Anne Arundel County,2400305-035,0.6168336388020486,0.38316636119795144,0.07370914326564224,0.9262908567343577,0.14982387735872016,0.8501761226412798,0.1958066532521798,0.8041933467478204,0.654211475722207,0.345788524277793,0.07052931324571537,0.9294706867542847,0.13004681187040196,0.869953188129598,0.18714304017179653,0.8128569598282037,0.5601001339451555,0.43989986605484455,0.07979002508059697,0.920209974919403,0.11012958495303446,0.8898704150469655,0.11758609764629148,0.8824139023537088,0.875889972398397,0.12411002760160299,0.10124974623776338,0.8987502537622366,0.4234373387494275,0.5765626612505724,0.4315769112909362,0.568423088709064,0.6004313944731894,0.3995686055268106,0.0667469112781596,0.9332530887218404,0.12112700664527908,0.8788729933547209,0.15972876305881728,0.8402712369411829,0.4323484963871944,0.5676515036128056,0.9275389890240542,0.07246101097594582,0.8285224913109694,0.1714775086890306,0.8219506350749377,0.17804936492506257
Anne Arundel County,2400306-001,0.3873967030854683,0.6126032969145316,0.06489903378313917,0.9351009662168608,0.12481233343174507,0.8751876665682548,0.17726762879047123,0.8227323712095288,0.47035784567846817,0.5296421543215318,0.0667110664956197,0.9332889335043804,0.10909570596853069,0.8909042940314693,0.1593934598551558,0.8406065401448441,0.389417758605137,0.610582241394863,0.06042457970620004,0.9395754202937999,0.0932676097519352,0.9067323902480646,0.10177880973203401,0.8982211902679658,0.7781537138897089,0.2218462861102911,0.09667969005685095,0.903320309943149,0.38990054059686435,0.6100994594031357,0.3965245267817258,0.603475473218274,0.4364947409202355,0.5635052590797645,0.0656692567958218,0.9343307432041782,0.10610225110009507,0.8938977488999049,0.14787225223887612,0.8521277477611237,0.7174192226880657,0.2825807773119343,0.9355891796464297,0.06441082035357025,0.8571774785048775,0.14282252149512256,0.8480947810244686,0.1519052189755314
Anne Arundel County,2400306-002,0.43360293738951083,0.5663970626104892,0.06901120314830682,0.9309887968516932,0.1259553756703386,0.8740446243296613,0.17479162911944932,0.8252083708805507,0.4967772006493519,0.5032227993506482,0.06885998775442778,0.9311400122455722,0.10969611379034672,0.8903038862096533,0.1599436240651456,0.8400563759348544,0.3947276859634253,0.6052723140365747,0.06469424509873914,0.9353057549012609,0.10398701663463367,0.8960129833653663,0.10029230572943103,0.899707694270569,0.8078076199486828,0.1921923800513171,0.10018857604635713,0.8998114239536429,0.3845101651813198,0.6154898348186801,0.39951427925007754,0.6004857207499225,0.43503559129722524,0.5649644087027748,0.07218021137996647,0.9278197886200336,0.10235191853799032,0.8976480814620097,0.14716019103209046,0.8528398089679096,0.632240896246643,0.3677591037533569,0.9321606163644915,0.0678393836355085,0.8443174307210772,0.15568256927892282,0.8457641036523323,0.15423589634766763
Anne Arundel County,2400306-003,0.4447293756076871,0.5552706243923129,0.018689165480988427,0.9813108345190116,0.028973587113009548,0.9710264128869902,0.13636377814121162,0.8636362218587884,0.5973263464873484,0.4026736535126516,0.02122925613760304,0.9787707438623969,0.036079012158893115,0.9639209878411069,0.14830901352160086,0.8516909864783991,0.4483724037629871,0.551627596237013,0.018153569682405696,0.9818464303175943,0.026506486346475625,0.9734935136535243,0.08471803665092847,0.9152819633490715,0.872197081530608,0.12780291846939199,0.07182941287785202,0.928170587122148,0.3458638485415313,0.6541361514584687,0.4258750956867229,0.5741249043132771,0.5446806389413367,0.45531936105866333,0.022257982916901665,0.9777420170830984,0.03546745739371624,0.9645325426062835,0.1254592114511117,0.8745407885488883,0.4952758215408135,0.5047241784591865,0.9764429180477188,0.0235570819522812,0.9377461040532421,0.06225389594675774,0.8491719547801608,0.15082804521983914
Anne Arundel County,2400306-004,0.3575305771158689,0.6424694228841311,0.02478460343155981,0.9752153965684401,0.05556813596520567,0.9444318640347943,0.138958185056762,0.861041814943238,0.442953842248634,0.557046157751366,0.026258014298117752,0.9737419857018822,0.050004174813089546,0.9499958251869105,0.12377900720632466,0.8762209927936754,0.3263355947508824,0.6736644052491176,0.021643548914471882,0.9783564510855282,0.04298765408782621,0.9570123459121738,0.0791552998111752,0.9208447001888248,0.7006564449394239,0.29934355506057614,0.039280073850486256,0.9607199261495137,0.20283717015013983,0.7971628298498602,0.3434409214637254,0.6565590785362746,0.3801269428870587,0.6198730571129413,0.024258225913840203,0.9757417740861598,0.04638814935339362,0.9536118506466064,0.1085774611178513,0.8914225388821487,0.6941413138421157,0.3058586861578843,0.9752968678678314,0.024703132132168546,0.9245212420411126,0.07547875795888737,0.8801285962511235,0.11987140374887645
Anne Arundel County,2400306-005,0.4830039624383437,0.5169960375616564,0.059633353958749774,0.9403666460412502,0.11898328437648549,0.8810167156235145,0.17959903361026927,0.8204009663897307,0.5720203485627082,0.42797965143729183,0.06546520989189383,0.9345347901081061,0.10954404517634748,0.8904559548236525,0.1738182486066918,0.8261817513933082,0.44305446443477653,0.5569455355652235,0.061491489219082866,0.9385085107809169,0.09933611194619647,0.9006638880538035,0.1079029369120608,0.8920970630879392,0.851218059581522,0.14878194041847803,0.09284280198476039,0.9071571980152394,0.3902820796373498,0.6097179203626502,0.4005448242333401,0.59945517576666,0.48601549916675857,0.5139845008332414,0.05960047212702037,0.9403995278729796,0.10864705643942477,0.8913529435605753,0.14659229031887117,0.8534077096811289,0.6160481021238495,0.3839518978761504,0.9394000538022179,0.06059994619778215,0.8515803801487735,0.1484196198512265,0.8347275087773879,0.16527249122261214
Anne Arundel County,2400306-006,0.6239948094131399,0.3760051905868599,0.031133936283296963,0.968866063716703,0.04725071976323394,0.9527492802367659,0.17447753264632848,0.8255224673536715,0.6580807836290037,0.3419192163709963,0.03151877193196562,0.9684812280680342,0.0465819034317986,0.9534180965682012,0.16414426517181568,0.8358557348281843,0.5769299327887449,0.42307006721125484,0.04026838044163814,0.9597316195583618,0.05078204935527496,0.949217950644725,0.11696716116041986,0.8830328388395802,0.8730744571930199,0.12692554280697985,0.07284726865607939,0.9271527313439204,0.34190152359117665,0.6580984764088234,0.4282266570334062,0.5717733429665939,0.6372631634784015,0.3627368365215985,0.06176721392948416,0.9382327860705156,0.07838809409270847,0.9216119059072916,0.1810053524819284,0.8189946475180716,0.4354436778689403,0.5645563221310598,0.9659034277646592,0.0340965722353407,0.9089328546190949,0.09106714538090499,0.8186091254038779,0.1813908745961221
Anne Arundel County,2400306-007,0.40818170545784205,0.591818294542158,0.04190136606862288,0.9580986339313772,0.06674765771496008,0.93325234228504,0.1550060740692293,0.8449939259307705,0.5082957985586661,0.49170420144133387,0.043973847375156305,0.9560261526248437,0.06059347597192083,0.9394065240280791,0.1539984233999988,0.846001576600001,0.4044860623124839,0.595513937687516,0.042035417993850875,0.9579645820061491,0.05895449719088054,0.9410455028091195,0.09724399648527403,0.902756003514726,0.8269213335582944,0.17307866644170553,0.0700615924849535,0.9299384075150465,0.2729306055809255,0.7270693944190745,0.397206693688446,0.6027933063115539,0.45657299777047156,0.5434270022295284,0.044253566218415974,0.9557464337815841,0.05393668965495043,0.9460633103450495,0.1328536148885023,0.8671463851114974,0.5792903697766909,0.42070963022330915,0.9542831929332558,0.04571680706674418,0.8964064778570586,0.1035935221429414,0.8384892210009772,0.16151077899902253
Anne Arundel County,2400306-008,0.3933211539312166,0.6066788460687834,0.05765107963624934,0.9423489203637504,0.10296439207127085,0.8970356079287292,0.16941656872076563,0.8305834312792344,0.4672892188815707,0.5327107811184293,0.06126332966027039,0.9387366703397294,0.08571019578100507,0.914289804218995,0.1550625421048653,0.8449374578951346,0.3366878494043886,0.6633121505956113,0.05287727297613881,0.947122727023861,0.07553260431461097,0.924467395685389,0.09853424242874656,0.9014657575712535,0.7956852829444122,0.20431471705558774,0.08942082341017742,0.9105791765898223,0.34025753590354424,0.6597424640964558,0.39654503939012303,0.603454960609877,0.3803363825689481,0.6196636174310519,0.048860588349180174,0.9511394116508198,0.07803220918686556,0.9219677908131344,0.14001648980591846,0.8599835101940816,0.6774222411834903,0.3225777588165097,0.9432444480326504,0.056755551967349625,0.8724231759324288,0.12757682406757115,0.8411928419543038,0.15880715804569626
Anne Arundel County,2400306-009,0.4683926014441793,0.5316073985558206,0.06639306478487689,0.9336069352151231,0.1380183908709118,0.8619816091290882,0.17957876375695414,0.8204212362430459,0.5247760454816964,0.47522395451830357,0.06770219683295693,0.932297803167043,0.12297292439473424,0.8770270756052657,0.16263093418107658,0.8373690658189235,0.4477741260366866,0.5522258739633135,0.07219750870404024,0.9278024912959597,0.10590905303961543,0.8940909469603846,0.10646748551257484,0.8935325144874251,0.778430048315623,0.22156995168437701,0.09481293277329095,0.905187067226709,0.39609733839091854,0.6039026616090815,0.39939470692182144,0.6006052930781786,0.48274802839227177,0.5172519716077282,0.06357342896714564,0.9364265710328543,0.11303349052027908,0.8869665094797209,0.15228903996365065,0.8477109600363494,0.631515084882642,0.368484915117358,0.9326994563805437,0.06730054361945624,0.8381278506279739,0.1618721493720261,0.8360089455149867,0.16399105448501333
Anne Arundel County,2400306-010,0.5759347908645688,0.4240652091354313,0.06252878081197434,0.9374712191880257,0.13963045827256376,0.8603695417274362,0.17846299899100654,0.8215370010089935,0.6323109815251272,0.3676890184748728,0.0648643149110383,0.9351356850889617,0.12273086302792838,0.8772691369720717,0.17421722056748393,0.8257827794325161,0.5398616507650593,0.4601383492349406,0.06931158889310558,0.9306884111068944,0.11390868113272971,0.8860913188672703,0.11741700312100127,0.8825829968789988,0.8593274237424612,0.14067257625753884,0.07943779493435137,0.9205622050656487,0.38934403377627946,0.6106559662237205,0.400804993979763,0.599195006020237,0.5791657273007449,0.4208342726992551,0.060428577488174935,0.939571422511825,0.11741914647187518,0.8825808535281249,0.15355390894328122,0.8464460910567188,0.4995496064334051,0.5004503935665948,0.939503913532155,0.060496086467844996,0.8374547235797347,0.16254527642026534,0.8315517902204689,0.1684482097795311
Anne Arundel County,2400306-011,0.32244292913904254,0.6775570708609575,0.06752824036209394,0.9324717596379061,0.12129370506711072,0.8787062949328893,0.15631687438169012,0.8436831256183098,0.44139343947167353,0.5586065605283265,0.0618100434049036,0.9381899565950964,0.10962221026166441,0.8903777897383354,0.14702863083543993,0.8529713691645601,0.32061258616217336,0.6793874138378266,0.055557043540799184,0.9444429564592008,0.09918899675594439,0.9008110032440556,0.08413590565530307,0.915864094344697,0.6609619989488146,0.33903800105118537,0.08953656060334382,0.9104634393966562,0.3816296989033056,0.6183703010966943,0.36612019330315043,0.6338798066968495,0.38111169884814344,0.6188883011518566,0.05442599198387453,0.9455740080161255,0.09956517556277718,0.9004348244372228,0.12994192572246072,0.8700580742775393,0.6961440200816722,0.3038559799183278,0.9415033417419179,0.0584966582580822,0.8464755636749375,0.1535244363250625,0.8596574054059012,0.14034259459409876
Anne Arundel County,2400306-012,0.4189592871365773,0.5810407128634226,0.03746238919846289,0.9625376108015371,0.10383915523155002,0.8961608447684499,0.16592332616961397,0.8340766738303861,0.5667947561055292,0.4332052438944708,0.04067543651750358,0.9593245634824964,0.10510991564419117,0.8948900843558089,0.16852161041779645,0.8314783895822035,0.45234437794088905,0.547655622059111,0.03817247448074617,0.9618275255192539,0.09247273197289191,0.9075272680271081,0.11221709700478043,0.8877829029952196,0.9035948505932153,0.09640514940678467,0.0695275041918399,0.9304724958081602,0.4118593978838507,0.5881406021161494,0.42259737975824835,0.5774026202417517,0.5185595961637636,0.4814404038362364,0.04049925377906463,0.9595007462209354,0.09619827294326104,0.903801727056739,0.15204432725148212,0.8479556727485179,0.6073392462362387,0.3926607537637613,0.9622196791914603,0.03778032080853963,0.8562356861406876,0.14376431385931243,0.8409206157126697,0.15907938428733026
