county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_18_dem_whi,vap_white.uss_18_rep_fla,vap_black.uss_18_dem_whi,vap_black.uss_18_rep_fla,vap_hisp.uss_18_dem_whi,vap_hisp.uss_18_rep_fla,vap_oth.uss_18_dem_whi,vap_oth.uss_18_rep_fla,vap_white.gov_18_dem_rai,vap_white.gov_18_rep_fun,vap_black.gov_18_dem_rai,vap_black.gov_18_rep_fun,vap_hisp.gov_18_dem_rai,vap_hisp.gov_18_rep_fun,vap_oth.gov_18_dem_rai,vap_oth.gov_18_rep_fun,vap_white.sos_18_dem_gor,vap_white.sos_18_rep_cor,vap_black.sos_18_dem_gor,vap_black.sos_18_rep_cor,vap_hisp.sos_18_dem_gor,vap_hisp.sos_18_rep_cor,vap_oth.sos_18_dem_gor,vap_oth.sos_18_rep_cor,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_ree,vap_white.uss_20_rep_wat,vap_black.uss_20_dem_ree,vap_black.uss_20_rep_wat,vap_hisp.uss_20_dem_ree,vap_hisp.uss_20_rep_wat,vap_oth.uss_20_dem_ree,vap_oth.uss_20_rep_wat
Bristol County,44001440101,0.6866424290332895,0.31335757096671046,0.507023079226236,0.4929769207737639,0.5123616758744883,0.4876383241255116,0.5164797430277513,0.48352025697224865,0.6753802545051011,0.32461974549489897,0.488273791475065,0.511726208524935,0.5090097294057199,0.4909902705942801,0.5095787294067763,0.4904212705932237,0.6941147861839131,0.30588521381608696,0.49983609632638143,0.5001639036736185,0.4943397810656634,0.5056602189343367,0.49342162280486807,0.5065783771951319,0.7429231419460239,0.257076858053976,0.49979192246239923,0.5002080775376008,0.48473927824226637,0.5152607217577336,0.5129772817231871,0.48702271827681287,0.7255497535142672,0.2744502464857328,0.5085109172760857,0.49148908272391434,0.47368087597465985,0.5263191240253401,0.4949802273303615,0.5050197726696385,0.7681416084196219,0.23185839158037816,0.5033472781452095,0.49665272185479054,0.47697508713540404,0.523024912864596,0.48987587554184564,0.5101241244581544
Bristol County,44001440102,0.6785035656100789,0.32149643438992115,0.5033535166873746,0.4966464833126254,0.5194669001194655,0.48053309988053455,0.5262822826067307,0.4737177173932693,0.7092804564542132,0.2907195435457868,0.48661551857472374,0.5133844814252763,0.5144206467014852,0.4855793532985148,0.511385076444156,0.488614923555844,0.7227348860375351,0.27726511396246484,0.497711282018108,0.502288717981892,0.49381027726670423,0.5061897227332958,0.5029160969282042,0.49708390307179584,0.7636248955837712,0.23637510441622878,0.49029212320088855,0.5097078767991114,0.4775442895464548,0.5224557104535452,0.5009165386371602,0.4990834613628398,0.7634871911325003,0.23651280886749967,0.5136769350932259,0.4863230649067741,0.4821945030022736,0.5178054969977264,0.478603593046478,0.5213964069535221,0.7787853665682083,0.2212146334317917,0.5001735740028075,0.4998264259971925,0.479679085032672,0.520320914967328,0.4911955980473081,0.5088044019526918
Bristol County,44001440103,0.7294366789783007,0.27056332102169933,0.5052646458774457,0.4947353541225543,0.5166361086707002,0.48336389132929986,0.535973314792258,0.46402668520774204,0.6957511495403421,0.3042488504596579,0.4851044008994613,0.5148955991005387,0.50707449564296,0.49292550435704,0.511076673298473,0.4889233267015271,0.7717328750176005,0.2282671249823995,0.4943027092098229,0.5056972907901771,0.5032599786540777,0.49674002134592227,0.5106614216354116,0.4893385783645884,0.7602893348753368,0.23971066512466327,0.4990424254453811,0.500957574554619,0.4832778339825058,0.5167221660174942,0.49515788608574807,0.5048421139142519,0.7860367037547189,0.21396329624528113,0.5090321435726579,0.49096785642734203,0.4773249732592881,0.5226750267407119,0.4896824632554284,0.5103175367445716,0.774343322425192,0.22565667757480795,0.49919325930485187,0.5008067406951482,0.48767264908190766,0.5123273509180923,0.48930513544539295,0.510694864554607
Bristol County,44001440104,0.7056420232949667,0.2943579767050333,0.499830472209635,0.500169527790365,0.5183420669429848,0.48165793305701515,0.5259478166043405,0.47405218339565947,0.6999567431710731,0.30004325682892685,0.485588173033704,0.5144118269662961,0.5124248964027297,0.48757510359727024,0.5166888373377144,0.48331116266228563,0.7166779525613282,0.28332204743867184,0.5004287352695196,0.49957126473048047,0.4944006003789948,0.5055993996210052,0.4997426423080465,0.5002573576919535,0.7568417660994226,0.24315823390057745,0.49772390606159506,0.5022760939384049,0.49167337380514975,0.5083266261948503,0.5040922465902403,0.4959077534097596,0.7471873576757712,0.25281264232422884,0.5192943446179272,0.48070565538207277,0.47928198691072316,0.5207180130892768,0.466413871142977,0.5335861288570231,0.7686047815345088,0.23139521846549116,0.5014457317928331,0.4985542682071669,0.47720076312908233,0.5227992368709177,0.48941326424556164,0.5105867357544384
Bristol County,44001440105,0.7088568240748313,0.2911431759251687,0.502952751104248,0.4970472488957521,0.5154529069090945,0.4845470930909055,0.5291773753651683,0.4708226246348317,0.6921575597413367,0.30784244025866325,0.4892164286908853,0.5107835713091148,0.5086524578407178,0.4913475421592822,0.5057114991791591,0.4942885008208408,0.7410286041046682,0.25897139589533175,0.49959811326550646,0.5004018867344935,0.5003620955985141,0.499637904401486,0.5018386038373995,0.49816139616260047,0.7525846787787508,0.24741532122124923,0.49686655223031734,0.5031334477696827,0.48056744588509537,0.5194325541149046,0.49631673487947003,0.50368326512053,0.7775047281074886,0.22249527189251134,0.5116919592607851,0.4883080407392149,0.47662523510564786,0.5233747648943522,0.4847161144971926,0.5152838855028073,0.777488695544306,0.22251130445569403,0.5081287598785493,0.4918712401214506,0.4795319309063286,0.5204680690936714,0.49345737925330224,0.5065426207466978
Bristol County,44001440201,0.515876342812479,0.484123657187521,0.506046985058428,0.49395301494157196,0.5076660651349405,0.49233393486505955,0.5141417968016383,0.4858582031983617,0.5444468437430509,0.4555531562569491,0.4854249278523319,0.5145750721476682,0.502997824263052,0.49700217573694805,0.49369599844032785,0.5063040015596721,0.5468755772056726,0.45312442279432735,0.4942201831722319,0.5057798168277681,0.4971591926512846,0.5028408073487154,0.48840197099400445,0.5115980290059955,0.6222267823296351,0.37777321767036487,0.4942463886176533,0.5057536113823466,0.4758104853859907,0.5241895146140093,0.4931356280686335,0.5068643719313665,0.5349604928798579,0.46503950712014214,0.5119373837886676,0.48806261621133235,0.47085922833381066,0.5291407716661893,0.47161942757809666,0.5283805724219034,0.6168020256624114,0.3831979743375887,0.5011794785185909,0.49882052148140904,0.47552145286138514,0.5244785471386149,0.4850373156544296,0.5149626843455704
Bristol County,44001440202,0.6855117552449382,0.31448824475506176,0.5058786598733351,0.4941213401266649,0.5196448003572319,0.480355199642768,0.5249099642014964,0.4750900357985036,0.7026290848207574,0.29737091517924263,0.49101131385945307,0.5089886861405469,0.5112359211568271,0.48876407884317286,0.5060729632512164,0.49392703674878363,0.73017957062609,0.2698204293739101,0.5012387380229617,0.4987612619770383,0.5029533685908495,0.4970466314091505,0.4900836639874487,0.5099163360125513,0.7668669083902238,0.23313309160977627,0.4971436307263624,0.5028563692736376,0.4858277130674071,0.5141722869325929,0.49996234181923993,0.5000376581807601,0.7143820361275623,0.2856179638724377,0.511345670288416,0.4886543297115839,0.47789098156657767,0.5221090184334223,0.4753053330228364,0.5246946669771636,0.7729716214963315,0.22702837850366855,0.5053720457661307,0.49462795423386935,0.47413895063588496,0.525861049364115,0.47652831167092435,0.5234716883290756
Bristol County,44001440203,0.5950374554296896,0.4049625445703105,0.5115538416823172,0.4884461583176826,0.5094161677366862,0.49058383226331376,0.5071294876242924,0.49287051237570734,0.6011073383175902,0.3988926616824098,0.4884766722687015,0.5115233277312983,0.5063234963871645,0.4936765036128356,0.5025979137268635,0.49740208627313653,0.6197150451314989,0.38028495486850106,0.499473725790497,0.500526274209503,0.4988488613638992,0.5011511386361007,0.4920384409907783,0.5079615590092215,0.6986734308487723,0.30132656915122763,0.4979725671662182,0.5020274328337818,0.478669585682161,0.521330414317839,0.49005092527578964,0.5099490747242104,0.6412197723064765,0.35878022769352347,0.5113527630653214,0.4886472369346786,0.4769709524833139,0.5230290475166861,0.4705046306354689,0.5294953693645309,0.6996300125594226,0.30036998744057747,0.4998889250583016,0.5001110749416982,0.4807801451441221,0.519219854855878,0.4942851478849385,0.5057148521150615
Bristol County,44001440204,0.6144688506174196,0.38553114938258065,0.5101178968090976,0.4898821031909024,0.5149101955893484,0.4850898044106517,0.5155626032133781,0.48443739678662195,0.640067310431638,0.3599326895683622,0.48881098657759314,0.5111890134224069,0.5066533142840791,0.49334668571592083,0.5089731892466456,0.4910268107533544,0.6426419354593875,0.3573580645406127,0.49962338281422947,0.5003766171857705,0.4893432772405056,0.5106567227594945,0.48941830703842587,0.5105816929615741,0.709950644514607,0.29004935548539323,0.49737084843354035,0.5026291515664596,0.4821914485878333,0.5178085514121666,0.4925071780951171,0.5074928219048829,0.6195222382712271,0.3804777617287731,0.5129227542805531,0.4870772457194469,0.46595051583640823,0.5340494841635918,0.47406107658214097,0.5259389234178591,0.7009243169265637,0.2990756830734366,0.4951144468265304,0.5048855531734696,0.47751273602693856,0.5224872639730614,0.47911799142397477,0.5208820085760253
Bristol County,44001440205,0.526865785060408,0.473134214939592,0.50551274520625,0.49448725479375005,0.5147496494756583,0.48525035052434173,0.5138640029845514,0.4861359970154486,0.5503911855797594,0.44960881442024053,0.4901633537099052,0.5098366462900948,0.5124424744874538,0.48755752551254616,0.5013666394689159,0.49863336053108415,0.5368207527300483,0.46317924726995174,0.498236730311927,0.5017632696880729,0.4957477676963833,0.5042522323036167,0.48668828986597884,0.5133117101340211,0.6584305079493238,0.3415694920506762,0.4946100794377532,0.5053899205622469,0.48327809282942114,0.5167219071705789,0.484837672900126,0.515162327099874,0.5308551730301958,0.4691448269698042,0.5102930744296165,0.4897069255703836,0.47274240641819726,0.5272575935818027,0.47099239235656715,0.5290076076434328,0.6315539170928531,0.36844608290714687,0.4970316418989626,0.5029683581010373,0.47186131303116563,0.5281386869688344,0.4830027071880484,0.5169972928119516
Bristol County,44001440206,0.6026259198945028,0.39737408010549724,0.5045081165173173,0.4954918834826827,0.5116550047249068,0.4883449952750933,0.5182474755944416,0.4817525244055584,0.6392329776409164,0.36076702235908364,0.4865619119260716,0.5134380880739284,0.5099020567575917,0.49009794324240824,0.502207171325084,0.4977928286749161,0.6118471387623255,0.38815286123767445,0.4984398401131963,0.5015601598868037,0.4892488403567039,0.5107511596432961,0.4877748975155322,0.5122251024844678,0.710043245306,0.2899567546939999,0.4984390722077616,0.5015609277922384,0.47673030076882694,0.5232696992311731,0.5001745777937299,0.49982542220627013,0.5779323876725323,0.4220676123274677,0.5068650401641754,0.49313495983582456,0.4677321190429391,0.5322678809570609,0.4735042773084298,0.5264957226915702,0.7005516658982107,0.2994483341017892,0.5008792048437261,0.4991207951562739,0.4714474318949709,0.528552568105029,0.49240368859114375,0.5075963114088563
Bristol County,44001440207,0.6855806029360234,0.31441939706397665,0.5064252977262573,0.49357470227374267,0.5164625057290663,0.4835374942709338,0.51617860744848,0.48382139255151996,0.677315578224418,0.322684421775582,0.4850224013721774,0.5149775986278226,0.515056440907512,0.48494355909248793,0.5067759833060593,0.49322401669394067,0.70294907417449,0.29705092582551,0.504468722779017,0.49553127722098306,0.5081389226064977,0.4918610773935023,0.5010164550329064,0.4989835449670937,0.7694716128315162,0.23052838716848378,0.5007774604923882,0.49922253950761175,0.4841456921654966,0.5158543078345035,0.5063795612357519,0.49362043876424816,0.7369541759359124,0.26304582406408766,0.5180792995330087,0.48192070046699137,0.4734900453813672,0.5265099546186328,0.47379716080832696,0.5262028391916731,0.7957646371893496,0.20423536281065038,0.5070071723428415,0.4929928276571584,0.4728157333631808,0.5271842666368193,0.49544741394823943,0.5045525860517606
Bristol County,44001440208,0.6183216887424303,0.3816783112575697,0.5088804967097408,0.49111950329025916,0.5161220489594638,0.4838779510405362,0.5182174295666316,0.4817825704333683,0.6389322914505913,0.3610677085494087,0.4895578808288256,0.5104421191711743,0.5055700035323103,0.4944299964676897,0.5013003221586225,0.4986996778413774,0.631059806955175,0.368940193044825,0.4949746072370852,0.5050253927629148,0.4916711450541023,0.5083288549458976,0.4893166821401269,0.5106833178598731,0.7027484799006747,0.29725152009932526,0.49422461250226296,0.505775387497737,0.479660518621024,0.520339481378976,0.49442357240489004,0.50557642759511,0.6139370968740067,0.3860629031259933,0.5058780397373772,0.49412196026262273,0.4690815680343053,0.5309184319656947,0.469963651553915,0.530036348446085,0.6924379680142773,0.3075620319857227,0.4990745946334751,0.5009254053665249,0.4769695055020505,0.5230304944979496,0.4805020499991935,0.5194979500008065
Bristol County,44001440209,0.5722801691138907,0.4277198308861093,0.5053595764941572,0.49464042350584286,0.5120992363561057,0.4879007636438945,0.5119087073603481,0.48809129263965184,0.6944461070254616,0.30555389297453833,0.48914325137895787,0.5108567486210421,0.5141752402189597,0.48582475978104056,0.5066811490270682,0.4933188509729318,0.611309688475881,0.38869031152411904,0.5026426961667386,0.4973573038332613,0.4991748066371511,0.5008251933628491,0.48852161667771815,0.5114783833222819,0.7479183075936374,0.2520816924063626,0.498252262314319,0.501747737685681,0.47866042015505267,0.5213395798449475,0.4978499674614922,0.5021500325385078,0.656112633108792,0.343887366891208,0.5175056141490146,0.48249438585098536,0.46759472061379337,0.5324052793862069,0.4774453008617817,0.5225546991382183,0.7226653133662603,0.2773346866337397,0.5025433283432973,0.49745667165670276,0.4751821131271384,0.5248178868728618,0.4791884898251018,0.5208115101748982
Bristol County,44001443401,0.6062055134760435,0.39379448652395654,0.5078953703314897,0.4921046296685104,0.5163843475910285,0.4836156524089716,0.5104101704306786,0.4895898295693214,0.6709297623225132,0.3290702376774868,0.48937011351465176,0.5106298864853482,0.5084037939776624,0.4915962060223375,0.5068648686993644,0.4931351313006356,0.675614711529507,0.32438528847049297,0.49882790942448135,0.5011720905755186,0.49995368845892446,0.5000463115410755,0.49666405564012556,0.5033359443598745,0.7186330322244083,0.2813669677755917,0.5009317065810628,0.49906829341893716,0.4865078276357079,0.5134921723642921,0.4965398712447782,0.5034601287552218,0.661249977236831,0.338750022763169,0.5104925131368229,0.48950748686317713,0.47191758501208564,0.5280824149879143,0.4744416041855208,0.5255583958144792,0.7318407990816199,0.2681592009183801,0.502366977652163,0.4976330223478371,0.48103856231018083,0.5189614376898192,0.4900470131586388,0.5099529868413611
Bristol County,44001443402,0.5170347424592999,0.4829652575407001,0.5024194799947408,0.4975805200052592,0.5147485470813135,0.48525145291868654,0.5111013540665237,0.4888986459334764,0.5501399778055914,0.44986002219440857,0.48487973287272434,0.5151202671272757,0.5059445161675662,0.49405548383243375,0.49735650441769236,0.5026434955823076,0.5382695422725016,0.4617304577274985,0.5038919103669033,0.49610808963309666,0.49501839653120644,0.5049816034687936,0.4879434179502032,0.5120565820497969,0.6466492827220789,0.35335071727792117,0.49125269974251784,0.5087473002574822,0.4817426345598016,0.5182573654401984,0.4887667897505402,0.5112332102494598,0.5563754195457963,0.4436245804542038,0.5101762416334364,0.48982375836656356,0.47107383282078386,0.5289261671792161,0.46893296626487546,0.5310670337351245,0.6326658980618243,0.36733410193817567,0.5060361658020028,0.49396383419799716,0.4699729572296119,0.5300270427703881,0.491559487673298,0.5084405123267021
Bristol County,44001443403,0.6205649510106129,0.379435048989387,0.497920866762479,0.5020791332375211,0.5159860571868107,0.4840139428131891,0.5095010316275248,0.49049896837247525,0.6676190396673125,0.33238096033268744,0.48720911156067803,0.512790888439322,0.5157024419890622,0.4842975580109375,0.5041276645488192,0.49587233545118087,0.6585389425944865,0.3414610574055135,0.49578848841432965,0.5042115115856703,0.49429106829469005,0.5057089317053097,0.49619484398332325,0.5038051560166767,0.7403331216247637,0.2596668783752363,0.4966928029989897,0.5033071970010102,0.48115950631377025,0.5188404936862298,0.483185191015516,0.5168148089844841,0.6536304461073988,0.34636955389260116,0.5065077015853663,0.49349229841463377,0.47223634450484586,0.5277636554951541,0.474551322524762,0.525448677475238,0.7239070900527841,0.2760929099472159,0.5012330729931875,0.4987669270068124,0.4817057102208228,0.5182942897791771,0.4928457091391016,0.5071542908608984
Kent County,44003440601,0.393941644793921,0.606058355206079,0.4898025554459693,0.5101974445540307,0.5563181364970518,0.4436818635029483,0.5420428030480806,0.45795719695191933,0.47632920608782353,0.5236707939121764,0.5223321586678529,0.4776678413321471,0.5876652641088927,0.41233473589110725,0.5020499553603123,0.49795004463968773,0.42146439534951374,0.5785356046504863,0.508008912676958,0.4919910873230419,0.5528474546688394,0.44715254533116056,0.5477126398907739,0.45228736010922616,0.5695863127328518,0.43041368726714824,0.5461067881598877,0.45389321184011233,0.5538657252449907,0.4461342747550094,0.4916871041313807,0.5083128958686193,0.4486465769437136,0.5513534230562863,0.5362451336099271,0.4637548663900729,0.5450994951065083,0.45490050489349165,0.5214921634502774,0.4785078365497227,0.5458291197164407,0.45417088028355934,0.528438394045638,0.4715616059543621,0.5583687877911249,0.4416312122088752,0.4995801716701106,0.5004198283298894
