county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_hag,vap_white.uss_20_dem_bra,vap_black.uss_20_rep_hag,vap_black.uss_20_dem_bra,vap_hisp.uss_20_rep_hag,vap_hisp.uss_20_dem_bra,vap_oth.uss_20_rep_hag,vap_oth.uss_20_dem_bra
Davidson County,47037001914,0.39021857970220075,0.6097814202977992,0.06627955954977938,0.9337204404502206,0.2752934734182803,0.7247065265817197,0.20502932251609893,0.794970677483901,0.36529070520096674,0.6347092947990333,0.05897950742600544,0.9410204925739946,0.23619570168320436,0.7638042983167956,0.29376879152911256,0.7062312084708875,0.4437109798607369,0.5562890201392631,0.06595336104583191,0.9340466389541681,0.20419500697037496,0.795804993029625,0.24252464684255257,0.7574753531574474
Davidson County,47037001915,0.23726721083576158,0.7627327891642385,0.060196532988303075,0.9398034670116969,0.2757942147284677,0.7242057852715323,0.2019302313997953,0.7980697686002047,0.24925652632661405,0.7507434736733859,0.05245825778540103,0.947541742214599,0.22934569297018564,0.7706543070298143,0.29173168125095084,0.7082683187490492,0.33139622311844746,0.6686037768815526,0.048922267285016446,0.9510777327149835,0.19834857525829117,0.8016514247417088,0.2330084571430416,0.7669915428569584
Davidson County,47037001916,0.31625767049424314,0.6837423295057569,0.06882698398470827,0.9311730160152917,0.2708545254098356,0.7291454745901644,0.20806105536805072,0.7919389446319492,0.2991291072652221,0.7008708927347779,0.05680173192959532,0.9431982680704046,0.23460128107610775,0.7653987189238922,0.2877940431484113,0.7122059568515887,0.3725000112269855,0.6274999887730145,0.05363340778408988,0.9463665922159101,0.20361541607502032,0.7963845839249797,0.23819473902528135,0.7618052609747187
Davidson County,47037001917,0.44675260676759987,0.5532473932324001,0.06355155337577727,0.9364484466242228,0.27846073098574287,0.7215392690142571,0.2027012009763004,0.7972987990236996,0.4039219743996581,0.5960780256003418,0.05758003394783804,0.9424199660521619,0.235150867998739,0.764849132001261,0.29333482404013506,0.7066651759598649,0.4911718888713807,0.5088281111286193,0.06226879001549159,0.9377312099845084,0.20613642123604992,0.7938635787639501,0.2475634576581939,0.7524365423418061
Davidson County,47037001918,0.44045699774663966,0.5595430022533604,0.06529800364667675,0.9347019963533233,0.27482720139406674,0.7251727986059332,0.2113971790274253,0.7886028209725747,0.42993141095951,0.57006858904049,0.05871405440987726,0.9412859455901227,0.23291458019247555,0.7670854198075244,0.28999858264688594,0.7100014173531141,0.5170164677732004,0.4829835322267995,0.06438592874509204,0.9356140712549079,0.20374921234194765,0.7962507876580524,0.24710114781969092,0.752898852180309
Davidson County,47037001919,0.4921565236495292,0.5078434763504708,0.06661802293435576,0.9333819770656442,0.2762469189882796,0.7237530810117204,0.2212696500265803,0.7787303499734197,0.4644050904978201,0.5355949095021799,0.06368978510907464,0.9363102148909254,0.2346044349748995,0.7653955650251005,0.3042962963891377,0.6957037036108623,0.5451814633867207,0.4548185366132793,0.06143611232495403,0.938563887675046,0.20734031502310513,0.7926596849768949,0.2502193865072216,0.7497806134927784
Davidson County,47037001920,0.48125888540209866,0.5187411145979014,0.0677724651685243,0.9322275348314757,0.2806013256584917,0.7193986743415083,0.22160753919028092,0.7783924608097191,0.43850403002666355,0.5614959699733364,0.06089091502666151,0.9391090849733384,0.23332825325609644,0.7666717467439036,0.2998933372397682,0.7001066627602318,0.5140597276421808,0.4859402723578192,0.06627083402737234,0.9337291659726277,0.2040956154716879,0.7959043845283121,0.25864043460823866,0.7413595653917613
Davidson County,47037001921,0.33957160907510064,0.6604283909248994,0.070081315206719,0.929918684793281,0.2766922821819942,0.7233077178180058,0.20516470506187456,0.7948352949381254,0.3076364508150186,0.6923635491849814,0.05802233779095885,0.9419776622090411,0.22731838622867984,0.7726816137713202,0.2868136996938525,0.7131863003061475,0.39184076534309153,0.6081592346569085,0.061303189311454606,0.9386968106885454,0.2077931165798665,0.7922068834201335,0.24105203438150574,0.7589479656184942
Davidson County,47037001922,0.43593886574414065,0.5640611342558594,0.059506769939876136,0.9404932300601239,0.235836812955861,0.764163187044139,0.20034691145557787,0.7996530885444222,0.4617909679513671,0.5382090320486329,0.0635402430987269,0.9364597569012731,0.21977019681868798,0.780229803181312,0.2936644382748703,0.7063355617251297,0.5294722051981477,0.4705277948018522,0.07025043338885853,0.9297495666111415,0.1864038912415838,0.8135961087584163,0.25393507778626373,0.7460649222137362
Davidson County,47037001923,0.5775436922824856,0.42245630771751447,0.07041489185726092,0.9295851081427391,0.2811813340816703,0.7188186659183297,0.22072019409128624,0.7792798059087138,0.48583637573538996,0.51416362426461,0.06522561426625237,0.9347743857337476,0.23263146482273261,0.7673685351772673,0.3035670775919258,0.6964329224080742,0.5841566560017462,0.41584334399825384,0.06662836156016777,0.9333716384398322,0.20458705584740292,0.7954129441525971,0.26088995708254475,0.7391100429174553
