county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_dix,vap_white.uss_16_rep_sco,vap_black.uss_16_dem_dix,vap_black.uss_16_rep_sco,vap_hisp.uss_16_dem_dix,vap_hisp.uss_16_rep_sco,vap_oth.uss_16_dem_dix,vap_oth.uss_16_rep_sco,vap_white.gov_18_dem_smi,vap_white.gov_18_rep_mcm,vap_black.gov_18_dem_smi,vap_black.gov_18_rep_mcm,vap_hisp.gov_18_dem_smi,vap_hisp.gov_18_rep_mcm,vap_oth.gov_18_dem_smi,vap_oth.gov_18_rep_mcm,vap_white.atg_18_dem_ana,vap_white.atg_18_rep_wil,vap_black.atg_18_dem_ana,vap_black.atg_18_rep_wil,vap_hisp.atg_18_dem_ana,vap_hisp.atg_18_rep_wil,vap_oth.atg_18_dem_ana,vap_oth.atg_18_rep_wil,vap_white.sos_18_dem_whi,vap_white.sos_18_rep_ham,vap_black.sos_18_dem_whi,vap_black.sos_18_rep_ham,vap_hisp.sos_18_dem_whi,vap_hisp.sos_18_rep_ham,vap_oth.sos_18_dem_whi,vap_oth.sos_18_rep_ham,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_gra,vap_white.uss_20_dem_har,vap_black.uss_20_rep_gra,vap_black.uss_20_dem_har,vap_hisp.uss_20_rep_gra,vap_hisp.uss_20_dem_har,vap_oth.uss_20_rep_gra,vap_oth.uss_20_dem_har
Horry County,45051000164,0.12355713268825326,0.8764428673117467,0.8358757305402154,0.16412426945978462,0.636799211799192,0.36320078820080803,0.730136028742967,0.269863971257033,0.06296080678127462,0.9370391932187254,0.8299727630644996,0.17002723693550034,0.6323340166215929,0.36766598337840706,0.7221530807963481,0.27784691920365195,0.15970949599269593,0.8402905040073041,0.7924410247349173,0.20755897526508277,0.6649859196181546,0.33501408038184544,0.7280896428867081,0.2719103571132919,0.12479864011549002,0.87520135988451,0.7810021195480519,0.21899788045194818,0.6781794235055334,0.32182057649446655,0.7343840029577878,0.2656159970422122,0.13285327692393142,0.8671467230760685,0.7783599445158366,0.22164005548416346,0.644969662040895,0.355030337959105,0.7001228405649924,0.2998771594350076,0.8476761465010495,0.1523238534989505,0.20417523831576984,0.7958247616842301,0.35939068338779273,0.6406093166122073,0.3123910824115651,0.6876089175884349,0.8437987123626081,0.156201287637392,0.18437119968344262,0.8156288003165574,0.345450950754581,0.654549049245419,0.2867372778315922,0.7132627221684078
Horry County,45051000165,0.23258900407657257,0.7674109959234274,0.8355308769786378,0.16446912302136218,0.6339973730111923,0.36600262698880764,0.7309709373413693,0.2690290626586307,0.19896381978430652,0.8010361802156934,0.8628565116913871,0.13714348830861295,0.6669323112226748,0.33306768877732523,0.7501716121894398,0.24982838781056022,0.3086222555604762,0.6913777444395238,0.8090464008506076,0.1909535991493923,0.6816573920643295,0.3183426079356705,0.7382594350147854,0.26174056498521464,0.2978664296995932,0.7021335703004066,0.8211898058577142,0.17881019414228583,0.6989866699535082,0.3010133300464918,0.7465396020151768,0.2534603979848232,0.28719647348552196,0.712803526514478,0.8030616958226424,0.19693830417735753,0.6617434647061455,0.33825653529385447,0.7148006461314451,0.2851993538685549,0.7388453459832584,0.2611546540167417,0.20025832587535278,0.7997416741246473,0.35526251567400513,0.6447374843259949,0.2980808366792832,0.7019191633207168,0.7419157333542534,0.25808426664574646,0.16736452643581662,0.8326354735641834,0.34073472356783774,0.6592652764321623,0.279617184679307,0.720382815320693
Horry County,45051000166,0.02383499678071728,0.9761650032192827,0.7138271076280529,0.2861728923719471,0.5394243417703132,0.4605756582296869,0.659055085357564,0.3409449146424361,0.024837802064819035,0.975162197935181,0.8041409109871523,0.19585908901284765,0.5888121055634733,0.41118789443652665,0.6947562251792644,0.3052437748207356,0.033702061328544815,0.9662979386714552,0.630960235280178,0.36903976471982203,0.5767832492385597,0.4232167507614403,0.6584138133637379,0.341586186636262,0.02514118116158252,0.9748588188384175,0.4501686258736692,0.5498313741263308,0.5528619227112214,0.4471380772887786,0.6512740450579142,0.34872595494208575,0.023702741432061296,0.9762972585679387,0.43525932106341736,0.5647406789365826,0.5064806013010341,0.49351939869896566,0.5966440052068188,0.4033559947931812,0.967734746630503,0.03226525336949706,0.35526621354815957,0.6447337864518404,0.46973834371140905,0.5302616562885908,0.37534662719827766,0.6246533728017223,0.9653966620758829,0.034603337924117045,0.34214882572881095,0.657851174271189,0.446379001517435,0.553620998482565,0.35520545919828617,0.6447945408017138
Horry County,45051000168,0.07720560877040399,0.9227943912295961,0.6718233886338685,0.3281766113661315,0.5844305765659954,0.4155694234340046,0.7043344125160186,0.29566558748398136,0.06523958424095139,0.9347604157590486,0.6977315415757445,0.3022684584242555,0.6063405245052649,0.39365947549473496,0.722504257670925,0.27749574232907503,0.11857054120170021,0.8814294587982998,0.6367563085291005,0.3632436914708995,0.6465729099294537,0.35342709007054607,0.7218438702973301,0.2781561297026699,0.11612613409772067,0.8838738659022793,0.49663163682921513,0.5033683631707848,0.656533508373,0.34346649162700005,0.71831476634668,0.28168523365332004,0.11217337273373833,0.8878266272662617,0.503338756347572,0.49666124365242803,0.6338002400935793,0.36619975990642073,0.6895272557098483,0.3104727442901517,0.8977204723842236,0.10227952761577642,0.4499251419779338,0.5500748580220662,0.38391763634121706,0.6160823636587828,0.3318301937512441,0.6681698062487559,0.8862196561744983,0.11378034382550167,0.413233972727337,0.586766027272663,0.37670509465804464,0.6232949053419551,0.2968736743179491,0.7031263256820509
Horry County,45051000169,0.03742818817547222,0.9625718118245278,0.6681162802400186,0.33188371975998143,0.4579266281332582,0.5420733718667419,0.5974279205847469,0.4025720794152531,0.03932926628271469,0.9606707337172853,0.7828749939002453,0.2171250060997547,0.519638260505846,0.48036173949415395,0.6541286341054837,0.3458713658945162,0.058822919780421715,0.9411770802195782,0.6288622176252273,0.3711377823747727,0.538483657685726,0.4615163423142739,0.6350223729933844,0.36497762700661557,0.04722298526398507,0.952777014736015,0.5325073496896722,0.46749265031032783,0.5334212882310666,0.4665787117689334,0.612697829914369,0.38730217008563095,0.049000803409039916,0.9509991965909601,0.5439229141431721,0.456077085856828,0.508559982320259,0.49144001767974094,0.5923759202940887,0.40762407970591125,0.936637835032599,0.063362164967401,0.3150235232299262,0.6849764767700738,0.4711555588234721,0.5288444411765278,0.38588918597938654,0.6141108140206134,0.9287864238707642,0.07121357612923582,0.287464418499882,0.712535581500118,0.44001482012605764,0.5599851798739424,0.35995774874704056,0.6400422512529594
Horry County,45051000170,0.26073628003713606,0.739263719962864,0.8440365741855281,0.15596342581447184,0.6489446265325544,0.3510553734674457,0.7307095122015143,0.2692904877984855,0.18159322032662037,0.8184067796733796,0.8741915879386924,0.12580841206130752,0.6643236472377858,0.33567635276221414,0.7519324202260685,0.2480675797739315,0.27731283062778556,0.7226871693722144,0.8002631418910781,0.19973685810892192,0.6795944177238202,0.32040558227617977,0.743053649009535,0.2569463509904651,0.26484968389687213,0.7351503161031279,0.8267641534241674,0.1732358465758326,0.6960949282588095,0.30390507174119047,0.7505307822333434,0.24946921776665648,0.26336677156030364,0.7366332284396964,0.8052623874783914,0.19473761252160857,0.6694779893395786,0.33052201066042136,0.7140909031790198,0.2859090968209799,0.6594468747938449,0.3405531252061551,0.18618998614318136,0.8138100138568186,0.34263640056155564,0.6573635994384444,0.30259970608232145,0.6974002939176785,0.669714442360743,0.330285557639257,0.16453990828539589,0.8354600917146041,0.3349840284633437,0.6650159715366563,0.2798940806470113,0.7201059193529884
Horry County,45051000171,0.22453500097820345,0.7754649990217966,0.8571561693185672,0.14284383068143283,0.6519886569233195,0.34801134307668047,0.7283111443119749,0.2716888556880251,0.16452753133869907,0.835472468661301,0.885798773118765,0.11420122688123498,0.6699741544261503,0.3300258455738497,0.7537211866277901,0.24627881337220994,0.28461580203563924,0.7153841979643608,0.8365946330044004,0.16340536699559957,0.6915017633502138,0.30849823664978615,0.7496614177024572,0.2503385822975428,0.24829769893718065,0.7517023010628193,0.8538661762558635,0.14613382374413653,0.7124722871432985,0.2875277128567015,0.7561144440524813,0.2438855559475187,0.26317695409514963,0.7368230459048504,0.8338624394064001,0.16613756059359983,0.6748158120578786,0.3251841879421215,0.7233273287556561,0.2766726712443439,0.7257466851818717,0.27425331481812826,0.1824215892789068,0.8175784107210932,0.341235710112525,0.658764289887475,0.29582856136975066,0.7041714386302493,0.7085145918334164,0.2914854081665837,0.168804475895441,0.831195524104559,0.32657296215196224,0.6734270378480378,0.26459421711144854,0.7354057828885514
Horry County,45051000172,0.26321264508906345,0.7367873549109366,0.8421069116521508,0.15789308834784918,0.638481171900423,0.36151882809957697,0.7275503118397824,0.2724496881602177,0.1731927185171504,0.8268072814828497,0.8739831420951399,0.12601685790486006,0.6722234702798957,0.32777652972010424,0.7598502287902839,0.2401497712097162,0.3289554513843947,0.6710445486156054,0.8237388262496427,0.17626117375035738,0.6872574928891589,0.312742507110841,0.7498785311707832,0.25012146882921676,0.29117384655068823,0.7088261534493118,0.8303979676557968,0.1696020323442032,0.7029474478092105,0.29705255219078947,0.7506826593687068,0.2493173406312932,0.2987619715177202,0.7012380284822798,0.8055288655559181,0.19447113444408196,0.6653023896708841,0.334697610329116,0.7103742043634109,0.2896257956365891,0.6767027528238693,0.3232972471761307,0.19547601841181136,0.8045239815881886,0.3400079578068633,0.6599920421931367,0.29384762253784397,0.706152377462156,0.6879522915303575,0.31204770846964247,0.17871690242410684,0.8212830975758931,0.32800616983387487,0.6719938301661251,0.2760620095335837,0.7239379904664164
Horry County,45051000173,0.20458049223908797,0.795419507760912,0.8401175172834687,0.159882482716531,0.6403236423554587,0.3596763576445413,0.7353586776236675,0.2646413223763325,0.14020623349809677,0.8597937665019032,0.8716637539251443,0.12833624607485555,0.6615370644394377,0.3384629355605623,0.7508327965325482,0.24916720346745175,0.2315555227022225,0.7684444772977775,0.8049333189403238,0.19506668105967598,0.6779822050591104,0.32201779494088956,0.7424961646975282,0.25750383530247184,0.20247906068674723,0.7975209393132527,0.8308199608385778,0.169180039161422,0.6994723588485597,0.3005276411514402,0.7464933978160292,0.25350660218397075,0.2037145721781117,0.7962854278218883,0.7925215058205677,0.2074784941794321,0.6647680520314023,0.3352319479685976,0.7134159043824736,0.2865840956175264,0.7508605605839439,0.24913943941605604,0.1937398994843441,0.8062601005156557,0.34616873120674224,0.6538312687932577,0.295086358307293,0.704913641692707,0.761924516316379,0.238075483683621,0.17029877011476932,0.8297012298852304,0.3390483209936655,0.6609516790063346,0.2815401428577397,0.7184598571422602
Horry County,45051000174,0.19877414069935512,0.8012258593006449,0.847758800209004,0.15224119979099582,0.6398276401604933,0.3601723598395067,0.7345404042786997,0.26545959572130023,0.17564699217087598,0.824353007829124,0.8709673294082649,0.12903267059173484,0.6704941820925107,0.3295058179074894,0.761263367980144,0.23873663201985595,0.24986512920654386,0.7501348707934561,0.8058862256537971,0.1941137743462027,0.6824657965760648,0.31753420342393524,0.7418607176831998,0.25813928231680017,0.22358443775970308,0.776415562240297,0.8350519899622879,0.1649480100377118,0.6921804210276304,0.3078195789723696,0.7480946168583328,0.2519053831416672,0.22734664474708388,0.7726533552529161,0.7987523026767951,0.20124769732320463,0.6579430099381248,0.3420569900618752,0.7099027541829308,0.29009724581706914,0.78905118923922,0.21094881076077995,0.19859479268465435,0.8014052073153455,0.3483979110801566,0.6516020889198434,0.2991163911768252,0.7008836088231748,0.7806908103711587,0.21930918962884127,0.1880156753573026,0.8119843246426972,0.3442144215010554,0.6557855784989446,0.26760839934070996,0.73239160065929
Horry County,45051000175,0.24713295599611873,0.7528670440038813,0.8841051653180282,0.11589483468197177,0.6617848610870569,0.3382151389129431,0.738596722919501,0.261403277080499,0.19819888089678778,0.8018011191032122,0.9011698328151441,0.09883016718485596,0.6719731060524534,0.32802689394754664,0.7586979852742555,0.24130201472574453,0.2776350119123246,0.7223649880876755,0.8551190321428582,0.14488096785714177,0.6910975960176784,0.3089024039823216,0.7464004988756346,0.2535995011243653,0.2660384417674514,0.7339615582325486,0.858870909751174,0.141129090248826,0.706895868763747,0.293104131236253,0.7478728419843167,0.25212715801568336,0.2647355090154688,0.7352644909845312,0.8573345830107528,0.14266541698924717,0.6733407910820213,0.3266592089179787,0.7176437974282965,0.2823562025717035,0.7513559526932007,0.24864404730679934,0.14402502253281188,0.8559749774671881,0.34085169652393177,0.6591483034760682,0.3015231128031761,0.6984768871968239,0.7276747769234463,0.27232522307655366,0.16070703965072508,0.8392929603492749,0.3284039584311016,0.6715960415688984,0.28055438190397525,0.7194456180960247
Horry County,45051000176,0.26829059838021757,0.7317094016197824,0.8948192680146421,0.10518073198535796,0.6474118114566371,0.35258818854336293,0.7491934411710958,0.2508065588289042,0.20129834350092238,0.7987016564990777,0.9175150169039601,0.08248498309603992,0.6711520544406572,0.3288479455593429,0.7631637159325783,0.23683628406742177,0.25961469158734785,0.7403853084126522,0.8619720649776954,0.13802793502230457,0.6829017128627726,0.31709828713722743,0.7558347486192004,0.24416525138079959,0.23754794228805207,0.7624520577119479,0.8888085848265361,0.11119141517346387,0.6956152112438893,0.3043847887561107,0.7611296206797514,0.23887037932024857,0.26687200840113606,0.733127991598864,0.8873550410701208,0.1126449589298792,0.672139717187091,0.327860282812909,0.7256040357964054,0.2743959642035946,0.8005591696119709,0.19944083038802904,0.15364477724793604,0.846355222752064,0.35613404103968127,0.6438659589603187,0.29941008452098117,0.7005899154790188,0.7738062822583289,0.2261937177416711,0.1464838084515418,0.8535161915484583,0.3354517450722441,0.6645482549277559,0.28623791188867265,0.7137620881113274
Horry County,45051000177,0.18777344638504462,0.8122265536149554,0.8430307767993023,0.15696922320069767,0.6451905585288015,0.35480944147119853,0.745759986777328,0.254240013222672,0.1273550966689958,0.8726449033310042,0.8775624777315798,0.12243752226842018,0.6537734293238143,0.3462265706761857,0.7538324150907771,0.2461675849092229,0.2692042966225488,0.7307957033774511,0.8174922116462785,0.1825077883537215,0.6798235392653289,0.32017646073467115,0.7366778542131525,0.26332214578684754,0.22607070611620791,0.7739292938837921,0.854978092017767,0.14502190798223308,0.6952746251664491,0.3047253748335509,0.7474065264687334,0.2525934735312666,0.21105344626706768,0.7889465537329323,0.8264767127667816,0.17352328723321842,0.6636651822940488,0.3363348177059512,0.7098752850449792,0.2901247149550208,0.7706384514021202,0.22936154859787977,0.1934605156636201,0.8065394843363799,0.36168647998766773,0.6383135200123323,0.30001969727031774,0.6999803027296823,0.770130300458387,0.229869699541613,0.1783609184229866,0.8216390815770134,0.3374665975377525,0.6625334024622475,0.28147059657715284,0.7185294034228472
