county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_18_rep_jam,vap_white.uss_18_dem_sta,vap_black.uss_18_rep_jam,vap_black.uss_18_dem_sta,vap_hisp.uss_18_rep_jam,vap_hisp.uss_18_dem_sta,vap_oth.uss_18_rep_jam,vap_oth.uss_18_dem_sta,vap_white.gov_18_rep_sch,vap_white.gov_18_dem_whi,vap_black.gov_18_rep_sch,vap_black.gov_18_dem_whi,vap_hisp.gov_18_rep_sch,vap_hisp.gov_18_dem_whi,vap_oth.gov_18_rep_sch,vap_oth.gov_18_dem_whi,vap_white.atg_18_rep_leo,vap_white.atg_18_dem_nes,vap_black.atg_18_rep_leo,vap_black.atg_18_dem_nes,vap_hisp.atg_18_rep_leo,vap_hisp.atg_18_dem_nes,vap_oth.atg_18_rep_leo,vap_oth.atg_18_dem_nes,vap_white.sos_18_rep_lan,vap_white.sos_18_dem_ben,vap_black.sos_18_rep_lan,vap_black.sos_18_dem_ben,vap_hisp.sos_18_rep_lan,vap_hisp.sos_18_dem_ben,vap_oth.sos_18_rep_lan,vap_oth.sos_18_dem_ben,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_jam,vap_white.uss_20_dem_pet,vap_black.uss_20_rep_jam,vap_black.uss_20_dem_pet,vap_hisp.uss_20_rep_jam,vap_hisp.uss_20_dem_pet,vap_oth.uss_20_rep_jam,vap_oth.uss_20_dem_pet
Genesee County,26049049022,0.3853747333055283,0.6146252666944717,0.9647696499116837,0.03523035008831634,0.8951628134631645,0.10483718653683553,0.9329118103549774,0.06708818964502265,0.527449612691418,0.472550387308582,0.0404429339686644,0.9595570660313356,0.10775254639053894,0.892247453609461,0.10964751171507395,0.8903524882849261,0.5001560135573991,0.49984398644260086,0.032159872918639386,0.9678401270813606,0.08090619921669588,0.9190938007833042,0.09393825855254212,0.9060617414474579,0.5609095116089298,0.43909048839107023,0.01814665920090834,0.9818533407990915,0.10893012719138873,0.8910698728086113,0.1023947829157283,0.8976052170842717,0.5059952569258016,0.49400474307419845,0.03323096169284554,0.9667690383071544,0.08868710337714965,0.9113128966228503,0.09557965097649436,0.9044203490235057,0.585140841413353,0.41485915858664707,0.03972987941594376,0.9602701205840563,0.13049780989592571,0.8695021901040743,0.1090229027842852,0.8909770972157148,0.5558176540739355,0.4441823459260646,0.038714095134272625,0.9612859048657274,0.13866961355484364,0.8613303864451564,0.11104351414680236,0.8889564858531976
Genesee County,26049049023,0.30970884259505765,0.6902911574049423,0.9652076445144431,0.034792355485556925,0.8964795571233795,0.10352044287662057,0.92456322342606,0.07543677657394,0.5723372164978604,0.4276627835021396,0.03364571633824689,0.9663542836617531,0.11843574987799356,0.8815642501220065,0.1249612215233546,0.8750387784766454,0.5228289941951578,0.47717100580484223,0.03178168770623666,0.9682183122937633,0.08185533474051088,0.9181446652594891,0.09316214705577021,0.9068378529442298,0.5925053873950263,0.4074946126049737,0.04108582960043004,0.9589141703995699,0.12091508231961846,0.8790849176803816,0.10313795847948845,0.8968620415205115,0.5436123414973635,0.4563876585026365,0.0369046310714955,0.9630953689285044,0.08829170419275735,0.9117082958072427,0.09447926010177729,0.9055207398982227,0.6510959588169363,0.34890404118306373,0.04006276627199637,0.9599372337280037,0.12730257603982062,0.8726974239601794,0.11472446689626216,0.8852755331037379,0.6330705942468745,0.3669294057531255,0.03877170330461382,0.9612282966953862,0.1325336508072865,0.8674663491927135,0.12399240159773714,0.8760075984022628
Genesee County,26049049024,0.4204724387096002,0.5795275612903998,0.958347807217818,0.04165219278218202,0.8994712307434153,0.10052876925658477,0.9241796888715627,0.07582031112843735,0.5006099864539869,0.49939001354601303,0.039434554240207496,0.9605654457597923,0.10348935630988723,0.8965106436901128,0.10880445325881931,0.8911955467411807,0.4464128464280765,0.5535871535719236,0.040083252328524624,0.9599167476714752,0.08117069355536385,0.9188293064446361,0.08819339814892244,0.9118066018510775,0.5320719267607905,0.46792807323920954,0.03519345809934848,0.9648065419006513,0.11155045186239013,0.8884495481376099,0.10507361900903474,0.8949263809909652,0.46219744425519005,0.53780255574481,0.03461379785342664,0.9653862021465731,0.08986106898151179,0.9101389310184882,0.09660395169180694,0.9033960483081931,0.5561424377290837,0.44385756227091633,0.028756944607915353,0.9712430553920847,0.11706655314396149,0.8829334468560385,0.10169893694241175,0.8983010630575883,0.5403947650791353,0.4596052349208647,0.035292959832678154,0.9647070401673217,0.13241547262990203,0.867584527370098,0.10983629171124051,0.8901637082887595
Genesee County,26049049025,0.41249127426115795,0.587508725738842,0.961234036869093,0.03876596313090699,0.9043424758062668,0.09565752419373316,0.9232002373771614,0.0767997626228386,0.544271925451953,0.455728074548047,0.034672997102150875,0.9653270028978491,0.11237274346709764,0.8876272565329024,0.11200390692307696,0.8879960930769231,0.5142077892118451,0.48579221078815493,0.03484170256321459,0.9651582974367854,0.07976138270967506,0.920238617290325,0.08644501840807738,0.9135549815919226,0.582477511779787,0.417522488220213,0.044673726044613796,0.9553262739553862,0.11480727840152471,0.8851927215984753,0.10233073214785099,0.897669267852149,0.5229800606132406,0.47701993938675935,0.03851722157028403,0.961482778429716,0.09268510647647424,0.9073148935235258,0.09295674424604265,0.9070432557539574,0.5912139373252678,0.4087860626747321,0.035206569127518315,0.9647934308724817,0.1343692619004798,0.8656307380995202,0.10913794026159859,0.8908620597384014,0.5617034549864603,0.43829654501353943,0.025729854101681427,0.9742701458983186,0.1340183934535779,0.8659816065464221,0.11341792990793573,0.8865820700920642
Genesee County,26049049026,0.47370433994865574,0.5262956600513443,0.9645185458710578,0.03548145412894221,0.900993372417048,0.09900662758295202,0.9270965223972341,0.07290347760276589,0.48879020892120334,0.5112097910787967,0.03384973768883012,0.9661502623111698,0.10369077249849948,0.8963092275015005,0.11556881088295182,0.8844311891170482,0.42795039035869764,0.5720496096413024,0.04186044689519497,0.958139553104805,0.07155066442877475,0.9284493355712252,0.07593136304037396,0.924068636959626,0.5162820486941779,0.48371795130582207,0.03675414204892401,0.963245857951076,0.11521741488362044,0.8847825851163795,0.0884984684095014,0.9115015315904986,0.45447463941998784,0.5455253605800121,0.0363609898580218,0.9636390101419782,0.07482466103858926,0.9251753389614107,0.0788387076319845,0.9211612923680155,0.5462376271091907,0.4537623728908094,0.03814941455981625,0.9618505854401838,0.11734686691476555,0.8826531330852344,0.11075124276193438,0.8892487572380656,0.5226361213698225,0.4773638786301775,0.039016597810156796,0.9609834021898432,0.1288450458531676,0.8711549541468324,0.11073945014623428,0.8892605498537657
Genesee County,26049049027,0.4416328980797563,0.5583671019202436,0.9626012243496687,0.03739877565033133,0.9107226871394519,0.08927731286054803,0.9235736234687639,0.07642637653123603,0.5355727935794575,0.4644272064205424,0.03604995438998225,0.9639500456100177,0.11066675108015667,0.8893332489198433,0.11315120166680057,0.8868487983331994,0.49305309805231173,0.5069469019476882,0.03892922970093198,0.9610707702990681,0.08226520771805115,0.9177347922819489,0.08457880175035362,0.9154211982496464,0.5548242063124335,0.44517579368756655,0.03634621906129398,0.963653780938706,0.10290767314294573,0.8970923268570543,0.0990575735251591,0.9009424264748409,0.4898266986060994,0.5101733013939006,0.033759906103526055,0.9662400938964739,0.07441922540121308,0.925580774598787,0.09823468426908886,0.9017653157309111,0.5482897636572914,0.4517102363427086,0.03939515329149578,0.9606048467085042,0.1232642227503088,0.8767357772496912,0.10449563000703051,0.8955043699929695,0.5335389376757478,0.4664610623242523,0.03628695294970545,0.9637130470502946,0.13531900770602437,0.8646809922939757,0.10449844043065734,0.8955015595693426
Genesee County,26049049028,0.43617101831909505,0.5638289816809049,0.9644241197665679,0.03557588023343201,0.9001079531746161,0.09989204682538368,0.9325335524179011,0.06746644758209881,0.5226264633140306,0.47737353668596944,0.03550709260445709,0.9644929073955429,0.10811257953690162,0.8918874204630982,0.11071647600333338,0.8892835239966667,0.4921097032380128,0.5078902967619872,0.03358617300005941,0.9664138269999406,0.08156945276240843,0.9184305472375913,0.08230833186222362,0.9176916681377764,0.5434012426693001,0.4565987573306999,0.03439126076953555,0.9656087392304644,0.10432291048082858,0.8956770895191715,0.10141278230693751,0.8985872176930625,0.4958300278220697,0.5041699721779302,0.03453165897063327,0.9654683410293667,0.0862687679528756,0.9137312320471244,0.0922812116772871,0.9077187883227129,0.5716902345872493,0.4283097654127507,0.04435551253060414,0.9556444874693959,0.11872535531427066,0.8812746446857291,0.10871713503145837,0.8912828649685416,0.5496521706089222,0.4503478293910777,0.03440563464160179,0.9655943653583982,0.13406038347174468,0.8659396165282551,0.11363050692078616,0.8863694930792139
Genesee County,26049049029,0.34241741558356226,0.6575825844164376,0.9596027288874647,0.040397271112535306,0.8994907857230287,0.10050921427697139,0.9205562362388325,0.07944376376116745,0.5841156725459691,0.4158843274540307,0.0333211553773641,0.9666788446226359,0.11446415262472445,0.8855358473752756,0.11907943125372215,0.8809205687462779,0.5448384724856383,0.4551615275143616,0.03643066961912004,0.96356933038088,0.08345743909321865,0.9165425609067813,0.09478634782010797,0.9052136521798918,0.6158585003264394,0.38414149967356054,0.03598588642160614,0.9640141135783938,0.10788896210665132,0.8921110378933487,0.10821854020641945,0.8917814597935804,0.5370327506160578,0.46296724938394224,0.03537138055623708,0.9646286194437629,0.07987688151244206,0.9201231184875579,0.096600813574798855,0.9033991864252009,0.647370922326439,0.3526290776735609,0.03874873723603147,0.9612512627639686,0.12507043762327213,0.8749295623767278,0.11671302695818785,0.8832869730418119,0.6424968061849098,0.35750319381509016,0.03542159623634917,0.9645784037636508,0.13271248738173805,0.867287512618262,0.11715789857531662,0.8828421014246831
Genesee County,26049049030,0.3845625099109299,0.6154374900890701,0.9643416269694037,0.03565837303059623,0.9058973818763005,0.09410261812369951,0.9362606343877837,0.06373936561221626,0.5316669239723624,0.4683330760276376,0.038872264677867266,0.9611277353221327,0.1165401634394105,0.8834598365605895,0.11289971698647984,0.88710028301352,0.5114056814574037,0.48859431854259633,0.03627720089904983,0.9637227991009502,0.05564861669981098,0.944351383300189,0.09100015548546705,0.9089998445145328,0.5759210704224471,0.42407892957755283,0.041490414562938595,0.9585095854370614,0.11606246915378236,0.8839375308462176,0.09508762527418826,0.9049123747258118,0.5092798713929062,0.4907201286070938,0.037462122893755286,0.9625378771062447,0.08056572407434139,0.9194342759256586,0.09652974074781799,0.903470259252182,0.6163674264470687,0.3836325735529314,0.03490536462387349,0.9650946353761265,0.12384430642700574,0.8761556935729943,0.1047786032225289,0.8952213967774711,0.58594756867495,0.41405243132505,0.034547347366880886,0.9654526526331191,0.13757556122367795,0.862424438776322,0.1133722191444489,0.8866277808555509
Genesee County,26049049031,0.2982837179725744,0.7017162820274256,0.9625710113689729,0.03742898863102708,0.9011833359537413,0.0988166640462586,0.9236035103837048,0.07639648961629517,0.6546708644144575,0.34532913558554246,0.04255340005569746,0.9574465999443026,0.12375798133565855,0.8762420186643415,0.12418468544396774,0.8758153145560322,0.6081008669946802,0.39189913300531976,0.03665974237612067,0.9633402576238793,0.08613360239199928,0.9138663976080007,0.09489481258271198,0.905105187417288,0.684521170580445,0.31547882941955496,0.034733139700308537,0.9652668602996914,0.11830148198317184,0.8816985180168282,0.1070693558084163,0.8929306441915837,0.6295565449066586,0.3704434550933415,0.03158947851244031,0.9684105214875597,0.09310612802264624,0.9068938719773537,0.10420576211345633,0.8957942378865437,0.6752081537624246,0.32479184623757545,0.032630697281242974,0.967369302718757,0.12758279553201346,0.8724172044679865,0.12105457364392705,0.878945426356073,0.661801845446715,0.338198154553285,0.03574678830814997,0.9642532116918501,0.1393016440994408,0.8606983559005592,0.1182264321166186,0.8817735678833813
Genesee County,26049049032,0.44022483751007646,0.5597751624899235,0.9656305530185242,0.0343694469814758,0.9041724954767503,0.09582750452324967,0.9258994463198138,0.07410055368018625,0.5117606512741546,0.48823934872584535,0.03744484624375166,0.9625551537562483,0.11124251469777491,0.8887574853022251,0.1131840581641575,0.8868159418358424,0.48291504890686876,0.5170849510931312,0.041097638588281284,0.9589023614117187,0.07799385838131051,0.9220061416186895,0.08503827395136396,0.914961726048636,0.5806935286112758,0.4193064713887242,0.03596516653966043,0.9640348334603396,0.10468815522983012,0.8953118447701699,0.09600747354708791,0.9039925264529121,0.5011206556592859,0.49887934434071407,0.02164079475337502,0.978359205246625,0.07854680771057805,0.9214531922894219,0.09819334960956136,0.9018066503904386,0.5365478756736056,0.4634521243263943,0.039199535832511026,0.960800464167489,0.12321748279536447,0.8767825172046355,0.09806614083584078,0.9019338591641592,0.5224421209054215,0.4775578790945785,0.03795518303843243,0.9620448169615676,0.12756389304178203,0.8724361069582179,0.108515564611595,0.891484435388405
Genesee County,26049049033,0.3741246464653494,0.6258753535346506,0.9591913826425519,0.04080861735744815,0.900473376656145,0.09952662334385495,0.9307240248058088,0.0692759751941912,0.5325110885062531,0.46748891149374694,0.037106194086152865,0.9628938059138471,0.10807923096507784,0.8919207690349221,0.1171096196060843,0.8828903803939157,0.48610300717401894,0.513896992825981,0.03123455176742716,0.9687654482325728,0.08283723821461154,0.9171627617853885,0.09393949541537976,0.9060605045846203,0.5617711369107382,0.4382288630892618,0.03702881474104092,0.9629711852589591,0.11350547818880775,0.8864945218111923,0.09849039364991044,0.9015096063500896,0.4985082900304532,0.5014917099695468,0.03815406212505388,0.9618459378749461,0.08491765420799048,0.9150823457920095,0.09205337273584283,0.9079466272641572,0.5926303866753921,0.40736961332460786,0.03815048370676424,0.9618495162932358,0.12614931609784721,0.8738506839021528,0.11128693471804972,0.8887130652819503,0.5810309010037746,0.41896909899622536,0.03547551856158777,0.9645244814384122,0.14001659971854766,0.8599834002814524,0.1101774684111815,0.8898225315888185
Genesee County,26049049034,0.3984214264355793,0.6015785735644207,0.9658506782493201,0.03414932175067985,0.8989400753569954,0.10105992464300463,0.9374162217447373,0.06258377825526278,0.49939307591154136,0.5006069240884586,0.03349876472247691,0.9665012352775231,0.11028502732998595,0.8897149726700141,0.10325895404035962,0.8967410459596403,0.45830331586135553,0.5416966841386445,0.029164747206141078,0.970835252793859,0.0778453206433928,0.9221546793566072,0.08107375240876978,0.9189262475912302,0.5152077469713889,0.48479225302861106,0.0351452875156148,0.9648547124843851,0.11156399643601715,0.8884360035639829,0.09180648070608013,0.9081935192939199,0.4734364109752294,0.5265635890247706,0.0197298956934232,0.9802701043065768,0.07674647629495189,0.9232535237050481,0.09245969996863315,0.9075403000313669,0.5918266811125792,0.40817331888742087,0.038706273965762934,0.961293726034237,0.12734324069131836,0.8726567593086816,0.10540316074828417,0.8945968392517158,0.5591037100253318,0.44089628997466823,0.039314666416449394,0.9606853335835506,0.14376674643024243,0.8562332535697575,0.1061992003987362,0.8938007996012638
