county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.uss_16_dem_wyd,vap_white.uss_16_rep_cal,vap_black.uss_16_dem_wyd,vap_black.uss_16_rep_cal,vap_hisp.uss_16_dem_wyd,vap_hisp.uss_16_rep_cal,vap_asian.uss_16_dem_wyd,vap_asian.uss_16_rep_cal,vap_aian.uss_16_dem_wyd,vap_aian.uss_16_rep_cal,vap_oth_b.uss_16_dem_wyd,vap_oth_b.uss_16_rep_cal,vap_white.gov_16_dem_bro,vap_white.gov_16_rep_pie,vap_black.gov_16_dem_bro,vap_black.gov_16_rep_pie,vap_hisp.gov_16_dem_bro,vap_hisp.gov_16_rep_pie,vap_asian.gov_16_dem_bro,vap_asian.gov_16_rep_pie,vap_aian.gov_16_dem_bro,vap_aian.gov_16_rep_pie,vap_oth_b.gov_16_dem_bro,vap_oth_b.gov_16_rep_pie,vap_white.atg_16_dem_ros,vap_white.atg_16_rep_cro,vap_black.atg_16_dem_ros,vap_black.atg_16_rep_cro,vap_hisp.atg_16_dem_ros,vap_hisp.atg_16_rep_cro,vap_asian.atg_16_dem_ros,vap_asian.atg_16_rep_cro,vap_aian.atg_16_dem_ros,vap_aian.atg_16_rep_cro,vap_oth_b.atg_16_dem_ros,vap_oth_b.atg_16_rep_cro,vap_white.sos_16_dem_ava,vap_white.sos_16_rep_ric,vap_black.sos_16_dem_ava,vap_black.sos_16_rep_ric,vap_hisp.sos_16_dem_ava,vap_hisp.sos_16_rep_ric,vap_asian.sos_16_dem_ava,vap_asian.sos_16_rep_ric,vap_aian.sos_16_dem_ava,vap_aian.sos_16_rep_ric,vap_oth_b.sos_16_dem_ava,vap_oth_b.sos_16_rep_ric,vap_white.gov_18_dem_bro,vap_white.gov_18_rep_bue,vap_black.gov_18_dem_bro,vap_black.gov_18_rep_bue,vap_hisp.gov_18_dem_bro,vap_hisp.gov_18_rep_bue,vap_asian.gov_18_dem_bro,vap_asian.gov_18_rep_bue,vap_aian.gov_18_dem_bro,vap_aian.gov_18_rep_bue,vap_oth_b.gov_18_dem_bro,vap_oth_b.gov_18_rep_bue,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_white.uss_20_dem_mer,vap_white.uss_20_rep_per,vap_black.uss_20_dem_mer,vap_black.uss_20_rep_per,vap_hisp.uss_20_dem_mer,vap_hisp.uss_20_rep_per,vap_asian.uss_20_dem_mer,vap_asian.uss_20_rep_per,vap_aian.uss_20_dem_mer,vap_aian.uss_20_rep_per,vap_oth_b.uss_20_dem_mer,vap_oth_b.uss_20_rep_per,vap_white.atg_20_dem_ros,vap_white.atg_20_rep_cro,vap_black.atg_20_dem_ros,vap_black.atg_20_rep_cro,vap_hisp.atg_20_dem_ros,vap_hisp.atg_20_rep_cro,vap_asian.atg_20_dem_ros,vap_asian.atg_20_rep_cro,vap_aian.atg_20_dem_ros,vap_aian.atg_20_rep_cro,vap_oth_b.atg_20_dem_ros,vap_oth_b.atg_20_rep_cro,vap_white.sos_20_dem_fag,vap_white.sos_20_rep_tha,vap_black.sos_20_dem_fag,vap_black.sos_20_rep_tha,vap_hisp.sos_20_dem_fag,vap_hisp.sos_20_rep_tha,vap_asian.sos_20_dem_fag,vap_asian.sos_20_rep_tha,vap_aian.sos_20_dem_fag,vap_aian.sos_20_rep_tha,vap_oth_b.sos_20_dem_fag,vap_oth_b.sos_20_rep_tha
Deschutes County,41017000301,0.3355907277422618,0.6644092722577382,0.5150604951021972,0.48493950489780274,0.5231256660166648,0.4768743339833352,0.5489565324868746,0.45104346751312546,0.5030293998380778,0.4969706001619221,0.5145781645798574,0.4854218354201426,0.5323809381257619,0.46761906187423813,0.4979074815965839,0.5020925184034161,0.45920574492106864,0.5407942550789313,0.5308558568541476,0.46914414314585234,0.521543099177257,0.478456900822743,0.4618064755725173,0.5381935244274827,0.3814710803865019,0.6185289196134981,0.48222281989491994,0.5177771801050801,0.5410348798222651,0.458965120177735,0.5216609979538154,0.4783390020461846,0.5340979938578775,0.4659020061421225,0.5225341080663639,0.47746589193363614,0.3988732044685115,0.6011267955314885,0.50078011427798,0.4992198857220201,0.5287415861542558,0.4712584138457442,0.528282726882825,0.47171727311717504,0.48928086623241107,0.5107191337675889,0.5126546021447798,0.4873453978552202,0.3045115524945817,0.6954884475054183,0.49176067369688403,0.508239326303116,0.5001163292396896,0.4998836707603104,0.5358439885948718,0.46415601140512824,0.489900639153256,0.510099360846744,0.5596515430574969,0.4403484569425031,0.3310122664174514,0.6689877335825486,0.5060926195057925,0.4939073804942075,0.5052552953709066,0.49474470462909337,0.494880464650487,0.5051195353495129,0.4868457917041101,0.51315420829589,0.4869337412485996,0.5130662587514003,0.39887974236722684,0.6011202576327732,0.5049774561381377,0.4950225438618623,0.47797991022285996,0.52202008977714,0.5134947591784123,0.4865052408215877,0.44422225562293527,0.5557777443770647,0.5134215919606923,0.48657840803930774,0.4237073527025219,0.5762926472974781,0.522031491187065,0.47796850881293496,0.49172167315158793,0.508278326848412,0.4827143171114471,0.5172856828885529,0.47627501018467755,0.5237249898153225,0.4778801724598022,0.5221198275401978,0.3988267546839921,0.6011732453160079,0.5213887918289789,0.47861120817102115,0.47556339239927314,0.5244366076007269,0.5424732844466246,0.4575267155533754,0.4714807322518921,0.528519267748108,0.5126649871894577,0.4873350128105422,0.3638621958255109,0.6361378041744892,0.46393359820977037,0.5360664017902296,0.48561856693427985,0.5143814330657202,0.5089556022344879,0.4910443977655121,0.4961614884156298,0.5038385115843702,0.4541241414363644,0.5458758585636356
Deschutes County,41017000302,0.2784726358973211,0.7215273641026789,0.5176419524110214,0.4823580475889786,0.5085110397387289,0.4914889602612711,0.5488935756626582,0.4511064243373418,0.5073607595595269,0.49263924044047314,0.5085609271785344,0.4914390728214654,0.5063496177750966,0.49365038222490343,0.4985922238413526,0.5014077761586474,0.4558578155911623,0.5441421844088377,0.5313175278551289,0.4686824721448712,0.5289962461235815,0.4710037538764184,0.4586614741754129,0.5413385258245869,0.3384638662486873,0.6615361337513127,0.47764486213959834,0.5223551378604017,0.5426813420199581,0.4573186579800419,0.5178635311686537,0.48213646883134625,0.5283217337148797,0.4716782662851203,0.5157144791554388,0.48428552084456095,0.35664927206472985,0.6433507279352702,0.5036243714827987,0.4963756285172013,0.5342353392683641,0.4657646607316359,0.5306327428837915,0.4693672571162083,0.48281303889431093,0.5171869611056891,0.49697257032543285,0.5030274296745672,0.25915428012599023,0.7408457198740098,0.48526237302924957,0.5147376269707504,0.4943852386821252,0.5056147613178748,0.5258419830324231,0.47415801696757665,0.48771430800869514,0.5122856919913049,0.5555156456652182,0.4444843543347816,0.28082251625751214,0.7191774837424879,0.5039132746209634,0.4960867253790366,0.50016082329137,0.49983917670862993,0.4906564297922001,0.5093435702077997,0.48069841226164134,0.5193015877383587,0.4815233580829176,0.5184766419170824,0.3352000228042283,0.6647999771957717,0.5114524211063312,0.48854757889366884,0.47651354973502674,0.5234864502649732,0.5069340502369621,0.4930659497630376,0.44672060413433606,0.5532793958656639,0.5173006044608579,0.48269939553914204,0.3678813434210811,0.6321186565789189,0.5139807279754043,0.4860192720245957,0.48798663924466584,0.5120133607553341,0.4854043964048384,0.5145956035951615,0.48101783751449534,0.5189821624855047,0.46378048793741783,0.5362195120625821,0.34158843943539674,0.6584115605646033,0.5250534987832424,0.4749465012167577,0.4795478291209024,0.5204521708790976,0.5336340807359343,0.4663659192640657,0.471664161790276,0.528335838209724,0.4980970682579384,0.5019029317420616,0.31030948674796094,0.6896905132520391,0.4576445464185932,0.5423554535814068,0.4846639592512793,0.5153360407487207,0.5106427013067567,0.4893572986932433,0.49202452603122077,0.5079754739687793,0.4468711727882202,0.5531288272117796
Deschutes County,41017000401,0.4022712448520609,0.5977287551479393,0.5127140005507556,0.48728599944924444,0.5196030740870435,0.48039692591295646,0.5510852329409898,0.4489147670590103,0.50638464057921,0.4936153594207901,0.5171240374114984,0.4828759625885017,0.5788219991155026,0.4211780008844976,0.49753901853120763,0.5024609814687924,0.4618232787779236,0.5381767212220764,0.5365300430116726,0.46346995698832744,0.5288606553538443,0.47113934464615576,0.4709945990296968,0.5290054009703032,0.41140025109188066,0.5885997489081196,0.4740122859660702,0.5259877140339297,0.5430949137394498,0.4569050862605502,0.5184220208310983,0.4815779791689017,0.5204152177656123,0.4795847822343877,0.5285914289814942,0.47140857101850575,0.44217317074982954,0.5578268292501707,0.49412294214029295,0.505877057859707,0.5260246712977588,0.4739753287022412,0.5316091608837077,0.46839083911629237,0.4912248436435436,0.5087751563564564,0.5173795988485612,0.4826204011514387,0.3381653399436863,0.661834660056314,0.4907654401075748,0.5092345598924253,0.4950465175431221,0.5049534824568779,0.5307541052791391,0.4692458947208609,0.49094993574580126,0.5090500642541987,0.5760000927124077,0.4239999072875923,0.39291019555385315,0.607089804446147,0.5072543934099113,0.4927456065900887,0.509329574207785,0.490670425792215,0.4977636763130895,0.5022363236869105,0.48775639764341916,0.5122436023565808,0.5123764010232049,0.487623598976795,0.4653686227954447,0.5346313772045556,0.5050769337495693,0.49492306625043075,0.4800964387556725,0.5199035612443276,0.5005858406419763,0.4994141593580237,0.4454339921533332,0.5545660078466668,0.5196720244032793,0.4803279755967207,0.4859106879482541,0.5140893120517461,0.5184534179348528,0.4815465820651472,0.4969373357101862,0.5030626642898138,0.48343315475988063,0.5165668452401194,0.47517779941799765,0.5248222005820024,0.4856236046765621,0.5143763953234378,0.4581866548957119,0.5418133451042884,0.5306698860812231,0.4693301139187768,0.47841429283258735,0.5215857071674127,0.5496595234215391,0.45034047657846094,0.47115219752221676,0.5288478024777833,0.5097512242624864,0.4902487757375136,0.412696034420005,0.5873039655799952,0.4651380682911645,0.5348619317088356,0.4973624046895466,0.5026375953104534,0.5058189625580962,0.4941810374419037,0.49557464053798067,0.5044253594620193,0.4630396080133478,0.5369603919866521
Deschutes County,41017000403,0.49980852113699714,0.5001914788630029,0.51523216060524335,0.48476783939475665,0.5145182941025598,0.4854817058974402,0.5460481572583257,0.45395184274167427,0.5022549183251074,0.4977450816748926,0.5197897487912269,0.48021025120877314,0.5883163573548684,0.41168364264513163,0.5004885435034953,0.4995114564965047,0.4668683336578451,0.5331316663421549,0.5419725491809143,0.45802745081908564,0.5294357590381321,0.47056424096186794,0.4747631895379039,0.525236810462096,0.44398406728535966,0.5560159327146403,0.477698130764358,0.5223018692356419,0.5433431839823597,0.45665681601764035,0.5189550361709311,0.4810449638290689,0.5239065977427829,0.476093402257217,0.5255092352686782,0.4744907647313218,0.47698631474723036,0.5230136852527696,0.4970837018097633,0.5029162981902368,0.5338469219231182,0.46615307807688183,0.5300952092058311,0.4699047907941689,0.49057370007891654,0.5094262999210835,0.5231117518643041,0.4768882481356958,0.35359790037004213,0.6464020996299579,0.4956634992955967,0.5043365007044033,0.4960421265992079,0.5039578734007921,0.5315305433750257,0.46846945662497436,0.4974700242369312,0.5025299757630688,0.5708730802750979,0.4291269197249021,0.42320130597908184,0.5767986940209181,0.5035893390010956,0.4964106609989044,0.510012351218111,0.48998764878188905,0.4947841661851572,0.5052158338148428,0.48553670060406806,0.5144632993959319,0.5070423877906176,0.4929576122093824,0.5737952427303229,0.42620475726967716,0.5030822171365512,0.4969177828634488,0.4830966905073807,0.5169033094926193,0.5052123992391189,0.49478760076088113,0.4478884378605509,0.5521115621394491,0.5324823054713234,0.4675176945286766,0.5705531579834237,0.4294468420165764,0.5193484105174672,0.48065158948253284,0.5047664352535056,0.4952335647464944,0.4891032901572678,0.5108967098427323,0.47723754615996006,0.5227624538400399,0.4908099908374627,0.5091900091625373,0.5483579591936317,0.4516420408063683,0.5261549938754368,0.4738450061245631,0.4867125786813746,0.5132874213186255,0.5419103851097703,0.45808961489022976,0.47645727858435416,0.5235427214156458,0.513585138526845,0.486414861473155,0.4996662496508982,0.5003337503491018,0.46211571713637,0.53788428286363,0.49344530197887065,0.5065546980211293,0.5073012322141376,0.4926987677858624,0.49689307243085523,0.5031069275691448,0.46484937145297467,0.5351506285470253
Deschutes County,41017000404,0.43481071313001923,0.5651892868699807,0.5084125531565817,0.49158744684341826,0.5239798439943498,0.4760201560056501,0.5500429863271932,0.4499570136728068,0.5091748390982913,0.49082516090170863,0.5227693443232275,0.47723065567677253,0.573589517336815,0.426410482663185,0.49737943803651524,0.5026205619634847,0.456344701581359,0.543655298418641,0.534330557983551,0.465669442016449,0.5270692945204906,0.47293070547950944,0.4730404171247986,0.5269595828752014,0.44535558945669734,0.5546444105433027,0.47605920969125193,0.5239407903087481,0.5425786878479276,0.4574213121520724,0.520792894122067,0.479207105877933,0.5317896726143421,0.46821032738565793,0.526455977581922,0.473544022418078,0.4698295161848458,0.5301704838151542,0.5003931044078765,0.49960689559212346,0.5341871789512566,0.46581282104874344,0.5370380531664634,0.4629619468335366,0.4901245115494752,0.5098754884505248,0.5169060608193345,0.4830939391806654,0.3782289224798718,0.6217710775201283,0.48823461676322005,0.51176538323678,0.504771810811487,0.49522818918851297,0.5299538974010345,0.4700461025989655,0.4965592287244135,0.5034407712755865,0.5684824561612208,0.43151754383877916,0.40178649555586143,0.5982135044441386,0.5133364823350747,0.4866635176649253,0.5125554742807897,0.4874445257192103,0.49188548831402723,0.5081145116859728,0.48564831240235684,0.5143516875976432,0.5062770584331102,0.49372294156688984,0.48983577885206125,0.5101642211479388,0.4992093730597921,0.5007906269402078,0.48334711076836745,0.5166528892316326,0.4999346733488397,0.5000653266511603,0.44926262178077503,0.550737378219225,0.5225798323987297,0.4774201676012703,0.5046299790851665,0.4953700209148335,0.5177391083252447,0.4822608916747553,0.5001144961060584,0.4998855038939416,0.4900875662960682,0.5099124337039318,0.48000311135187157,0.5199968886481284,0.49234359281455164,0.5076564071854481,0.479534229334431,0.520465770665569,0.5248647514334503,0.47513524856654965,0.4832727278952935,0.5167272721047065,0.5395869060775066,0.46041309392249335,0.4715921451163756,0.5284078548836244,0.50806967582505,0.49193032417495003,0.4368052217519477,0.5631947782480523,0.4549903759899029,0.5450096240100971,0.4958764616534033,0.5041235383465966,0.5137713741326554,0.48622862586734467,0.4973108228977718,0.5026891771022283,0.4581742254451894,0.5418257745548106
Deschutes County,41017000501,0.49384960217310225,0.5061503978268977,0.5057333145909647,0.49426668540903523,0.5205451388625061,0.47945486113749397,0.5536790284677165,0.44632097153228345,0.5059543799401628,0.4940456200598374,0.5217923033842201,0.4782076966157799,0.5817950779014474,0.41820492209855264,0.49923375635283374,0.5007662436471663,0.4674495354956796,0.5325504645043204,0.5390641467072878,0.46093585329271225,0.5294888495230541,0.4705111504769461,0.47039492427033747,0.5296050757296625,0.4297954828694391,0.5702045171305609,0.4736463299934819,0.5263536700065181,0.5472498753547844,0.4527501246452156,0.5209963951811619,0.4790036048188381,0.5280931274141623,0.4719068725858379,0.5234363933811569,0.47656360661884317,0.4703332794499933,0.5296667205500066,0.5065512172667564,0.49344878273324355,0.5401582798769297,0.4598417201230703,0.534607790403521,0.4653922095964789,0.49087869481353713,0.509121305186463,0.5156268691318,0.4843731308682,0.3526810205654629,0.6473189794345371,0.4906637916824714,0.5093362083175287,0.4957391232544995,0.5042608767455006,0.5246868358906583,0.47531316410934166,0.48802611767178766,0.5119738823282126,0.5702769056485498,0.42972309435145023,0.3937804655138259,0.606219534486174,0.5065802730330563,0.4934197269669437,0.5076034557989639,0.4923965442010361,0.4971442673237429,0.502855732676257,0.48969620755137083,0.5103037924486294,0.5030418746013483,0.49695812539865175,0.5563038311565195,0.4436961688434805,0.5147771710978447,0.48522282890215523,0.48421093346988653,0.5157890665301135,0.5055428639169448,0.4944571360830552,0.45739936145852395,0.5426006385414762,0.5233590073571491,0.47664099264285087,0.5470864880580152,0.45291351194198487,0.5203101986925461,0.4796898013074539,0.5028119219065721,0.49718807809342797,0.4884264478004931,0.5115735521995068,0.48222883902537755,0.5177711609746226,0.4859854043032989,0.5140145956967012,0.5139754042194213,0.48602459578057866,0.5300881785046875,0.4699118214953126,0.48744393546049425,0.5125560645395058,0.5426343671941414,0.4573656328058586,0.4760736806385166,0.5239263193614836,0.5177710395253518,0.48222896047464825,0.47320785651636915,0.5267921434836309,0.45501814599429913,0.5449818540057009,0.4934832655106967,0.5065167344893033,0.5150996200400366,0.4849003799599634,0.49660233733345444,0.5033976626665457,0.46669164423590476,0.5333083557640952
Deschutes County,41017000502,0.4840744558437802,0.5159255441562197,0.5096564062079887,0.4903435937920113,0.5289802660024917,0.4710197339975083,0.5538878309353513,0.44611216906464873,0.5038023247130541,0.4961976752869459,0.5318245813606686,0.4681754186393314,0.5826477555801934,0.4173522444198065,0.4976803448443488,0.5023196551556512,0.45713951648209666,0.5428604835179033,0.5370873034767971,0.4629126965232028,0.5288363478319101,0.4711636521680898,0.4642039934108307,0.5357960065891693,0.46300639530262067,0.5369936046973793,0.47946015960798893,0.5205398403920111,0.5519081837159157,0.4480918162840844,0.518577256178704,0.48142274382129596,0.5288178993845407,0.47118210061545923,0.521311804249872,0.47868819575012805,0.4832869962672243,0.5167130037327757,0.5008107051971218,0.49918929480287827,0.5350335901113529,0.4649664098886471,0.5308780382079916,0.4691219617920084,0.4836294627535555,0.5163705372464445,0.5053203603438183,0.4946796396561816,0.37968840820952043,0.6203115917904796,0.4861955735581905,0.5138044264418095,0.49779372665871235,0.5022062733412876,0.531780492610135,0.46821950738986495,0.4893865090573302,0.5106134909426698,0.5739670394483062,0.4260329605516938,0.4321775955166654,0.5678224044833345,0.5058147207528666,0.49418527924713335,0.5140647595672282,0.4859352404327718,0.49817186845767086,0.5018281315423291,0.4925307344309681,0.5074692655690318,0.5072903160890395,0.4927096839109604,0.5635654537664293,0.43643454623357064,0.5082351506940243,0.49176484930597575,0.48239729900773953,0.5176027009922605,0.5114355848357086,0.48856441516429133,0.4499976477597462,0.5500023522402538,0.5320883527395305,0.4679116472604695,0.5617142714089933,0.4382857285910066,0.5168992998637248,0.48310070013627515,0.49294697257680803,0.507053027423192,0.48435783945687844,0.5156421605431215,0.4863205055794319,0.5136794944205682,0.4785910141406134,0.5214089858593867,0.5363878350531289,0.463612164946871,0.5282546828488462,0.4717453171511537,0.47606830146591966,0.5239316985340803,0.5380007001624618,0.4619992998375381,0.47108822223977326,0.5289117777602268,0.5079102411852301,0.4920897588147699,0.4862200697931778,0.5137799302068222,0.46474334572864223,0.5352566542713577,0.5014929381343313,0.4985070618656687,0.5053979796506347,0.4946020203493653,0.4965739860642877,0.5034260139357123,0.4553432217755584,0.5446567782244416
Deschutes County,41017000601,0.33541512779555355,0.6645848722044465,0.5095789467304133,0.49042105326958674,0.5081519779199293,0.4918480220800708,0.5446408748340955,0.4553591251659045,0.5008797585821521,0.4991202414178477,0.5098078954050385,0.4901921045949616,0.48725918257133044,0.5127408174286696,0.502406582173389,0.497593417826611,0.45896640579897435,0.5410335942010256,0.5359618518348493,0.46403814816515065,0.5302802040543539,0.4697197959456458,0.4647175173935125,0.5352824826064875,0.3257983012758839,0.6742016987241161,0.47885221549331364,0.5211477845066863,0.5318068420258122,0.4681931579741878,0.5189786723106095,0.48102132768939054,0.5220502609522143,0.4779497390477855,0.516385557098561,0.48361444290143896,0.3564656819309977,0.6435343180690023,0.49952707885724806,0.500472921142752,0.5284056300122729,0.471594369987727,0.5321002069172758,0.4678997930827243,0.48630524914354806,0.5136947508564518,0.5071171900426512,0.4928828099573488,0.26095101642045293,0.7390489835795471,0.49550300564788996,0.50449699435211,0.49774050871149655,0.5022594912885034,0.5306297425924339,0.4693702574075661,0.49252049674174464,0.5074795032582554,0.5528046109537424,0.4471953890462575,0.30484855796169474,0.6951514420383053,0.5051333867485337,0.49486661325146636,0.49848274004620047,0.5015172599537995,0.49533287034327733,0.5046671296567227,0.4832143668875425,0.5167856331124573,0.4933814184093059,0.5066185815906941,0.3975364377669166,0.6024635622330834,0.5038897824925105,0.4961102175074895,0.4820335670646946,0.5179664329353054,0.5089274857895322,0.4910725142104679,0.4474535764328641,0.5525464235671359,0.5161025728279649,0.48389742717203515,0.41581551903403846,0.5841844809659615,0.511699123822768,0.4883008761772319,0.4881346050469123,0.5118653949530877,0.4841071998165274,0.5158928001834726,0.48211075020547045,0.5178892497945293,0.4777399322941429,0.5222600677058571,0.38273220429624183,0.6172677957037582,0.5290128435355502,0.47098715646444983,0.4759509872115751,0.5240490127884249,0.5403315791256854,0.45966842087431464,0.46984250530866273,0.5301574946913371,0.5023176946160023,0.49768230538399777,0.34344284681884013,0.6565571531811598,0.45929939429876726,0.5407006057012328,0.4924809267759861,0.5075190732240139,0.5141782683070285,0.4858217316929715,0.4882895424214016,0.5117104575785981,0.45605145820157456,0.5439485417984254
Deschutes County,41017000602,0.42708169234939675,0.5729183076506033,0.5095829578312022,0.4904170421687978,0.5185903803754015,0.48140961962459855,0.5468899158286087,0.4531100841713913,0.5085252909546817,0.49147470904531837,0.5258236982593996,0.4741763017406004,0.5473607485053344,0.45263925149466555,0.5014026454551802,0.49859735454481985,0.4507474364454612,0.5492525635545388,0.5363891972622938,0.46361080273770616,0.5262741686069103,0.4737258313930897,0.4669230214839849,0.5330769785160151,0.3995943981224828,0.6004056018775171,0.4732188252639127,0.5267811747360873,0.5439193613740096,0.45608063862599035,0.5185455124633451,0.48145448753665493,0.526491807385737,0.473508192614263,0.5255772920034018,0.4744227079965983,0.43251095443006937,0.5674890455699306,0.4972377063739784,0.5027622936260217,0.5361221502829063,0.4638778497170936,0.5385627425986466,0.4614372574013533,0.48724951215747914,0.5127504878425209,0.5170963127307913,0.48290368726920874,0.3441966457539465,0.6558033542460535,0.48527484549673405,0.514725154503266,0.49709723952660345,0.5029027604733965,0.5288212866033898,0.47117871339661016,0.4964847575571134,0.5035152424428866,0.5685110573406281,0.4314889426593718,0.379342304605481,0.620657695394519,0.5130910659988401,0.48690893400115987,0.5127647972966379,0.48723520270336207,0.4934954806624997,0.5065045193375001,0.4911841537598895,0.5088158462401104,0.49914396993279114,0.5008560300672088,0.4949842792407678,0.5050157207592322,0.5121614856898464,0.48783851431015357,0.4805667272010975,0.5194332727989025,0.5037192501199264,0.4962807498800734,0.44948315201468203,0.550516847985318,0.5083790251239673,0.49162097487603273,0.4971347625649396,0.5028652374350604,0.524111311730643,0.47588868826935704,0.4951745006403974,0.5048254993596025,0.49271764352961805,0.5072823564703819,0.47727151694697395,0.5227284830530261,0.48523049439882554,0.5147695056011744,0.46967521916258415,0.5303247808374159,0.5328318760612776,0.4671681239387224,0.4914348797445023,0.5085651202554977,0.5388853563074064,0.4611146436925936,0.4727512030586277,0.5272487969413723,0.5122836241662636,0.4877163758337364,0.4273547649341256,0.5726452350658744,0.4609554769818321,0.539044523018168,0.4991937780560421,0.5008062219439579,0.5160904389945198,0.48390956100548,0.49226020696159156,0.5077397930384084,0.4629220766791583,0.5370779233208417
Deschutes County,41017000603,0.3644603611303616,0.6355396388696384,0.5163318364084191,0.483668163591581,0.5210566144029347,0.4789433855970653,0.5482908157473688,0.4517091842526311,0.5016920720841043,0.4983079279158958,0.5224360705953369,0.477563929404663,0.4937480066345536,0.5062519933654464,0.5054342305706866,0.49456576942931335,0.46023853495603617,0.5397614650439638,0.5362456267241047,0.46375437327589536,0.536925842327094,0.463074157672906,0.46424241626062035,0.5357575837393797,0.3256800169829815,0.6743199830170186,0.4791434531177199,0.5208565468822801,0.5426967283661406,0.45730327163385937,0.5181312691108978,0.48186873088910226,0.5307875656660928,0.46921243433390725,0.513898469712467,0.48610153028753295,0.3715849039993633,0.6284150960006367,0.49967858711805635,0.5003214128819437,0.5281884500595075,0.4718115499404924,0.5253089680224112,0.4746910319775888,0.4885983139564083,0.5114016860435917,0.511117850776577,0.48888214922342293,0.2612526743716117,0.7387473256283883,0.48850564916957395,0.511494350830426,0.49899407571128757,0.5010059242887124,0.5303013603378216,0.46969863966217834,0.4917891253953142,0.5082108746046858,0.5576067642996447,0.4423932357003552,0.29988779253660114,0.7001122074633989,0.510383416421974,0.489616583578026,0.5032780664799082,0.4967219335200917,0.4898576892788123,0.5101423107211878,0.48820939529851637,0.5117906047014836,0.4879549487402376,0.5120450512597624,0.4154854024989898,0.5845145975010102,0.5055557077550208,0.4944442922449792,0.48345982450059494,0.5165401754994051,0.502703738483116,0.497296261516884,0.45445035440910453,0.5455496455908955,0.5167250372591667,0.48327496274083326,0.42588899164089933,0.5741110083591007,0.5156322536143549,0.4843677463856451,0.49786206490220775,0.5021379350977923,0.4889538915366693,0.5110461084633307,0.4805753440383645,0.5194246559616355,0.48494131125915246,0.5150586887408476,0.39572639814243044,0.6042736018575695,0.5195104924243145,0.4804895075756856,0.484104511194855,0.515895488805145,0.5437306162408186,0.45626938375918136,0.47738534836709373,0.5226146516329063,0.5081769069117374,0.4918230930882626,0.35145641166725,0.64854358833275,0.4622928882266182,0.5377071117733818,0.4955607935923412,0.5044392064076588,0.5070038755775749,0.49299612442242513,0.4934669362260227,0.5065330637739772,0.45709067171470497,0.542909328285295
Deschutes County,41017000701,0.2530791949673134,0.7469208050326865,0.5121840136552315,0.48781598634476847,0.4777436598024016,0.5222563401975984,0.5479491410051678,0.45205085899483216,0.4989076510430854,0.5010923489569146,0.49675527280385273,0.5032447271961473,0.47493982423716635,0.5250601757628336,0.4993371042333066,0.5006628957666934,0.42225166092576494,0.5777483390742351,0.5205682456122497,0.47943175438775026,0.5195253909620282,0.4804746090379718,0.4530436589919683,0.5469563410080317,0.2784924507245126,0.7215075492754873,0.4716546687622528,0.5283453312377472,0.4915372566415014,0.5084627433584986,0.5131745921189442,0.4868254078810557,0.5203099138182199,0.4796900861817801,0.502111151953806,0.49788884804619404,0.3218450389011635,0.6781549610988366,0.49389380075955636,0.5061061992404436,0.4891802081481207,0.5108197918518793,0.5343834785878735,0.46561652141212656,0.48648509078311636,0.5135149092168836,0.4931564677471844,0.5068435322528155,0.2113971766031305,0.7886028233968695,0.4839691461736601,0.5160308538263398,0.44877670382533585,0.5512232961746641,0.5270190366104021,0.472980963389598,0.48782460258906934,0.5121753974109307,0.5402184982099738,0.4597815017900262,0.24276789257196385,0.7572321074280361,0.5075060355122256,0.49249396448777444,0.4557487503676316,0.5442512496323684,0.4933055451531182,0.5066944548468818,0.48745035939323633,0.5125496406067637,0.4784328299181406,0.5215671700818594,0.31520878893018267,0.6847912110698173,0.5033444312161932,0.49665556878380684,0.4528828151456879,0.5471171848543122,0.4996924727178844,0.5003075272821156,0.4457497616594053,0.5542502383405947,0.5081227617729956,0.49187723822700435,0.35234006200585366,0.6476599379941463,0.5199635860167265,0.48003641398327346,0.48424404357829937,0.5157559564217007,0.48572196469691026,0.5142780353030898,0.47705844298331807,0.5229415570166819,0.4827775078242462,0.5172224921757538,0.3101410277325028,0.6898589722674972,0.5277487285866099,0.47225127141339,0.45249396768563716,0.5475060323143628,0.5410180774579578,0.4589819225420422,0.47134137623888644,0.5286586237611135,0.49383339730399034,0.5061666026960097,0.2733101447443348,0.7266898552556652,0.4623162844838587,0.5376837155161414,0.4555739511557458,0.5444260488442542,0.5072107601774647,0.4927892398225353,0.489653705477642,0.510346294522358,0.4488337049500291,0.5511662950499708
