county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.uss_16_rep_you,vap_white.uss_16_dem_bay,vap_black.uss_16_rep_you,vap_black.uss_16_dem_bay,vap_hisp.uss_16_rep_you,vap_hisp.uss_16_dem_bay,vap_asian.uss_16_rep_you,vap_asian.uss_16_dem_bay,vap_aian.uss_16_rep_you,vap_aian.uss_16_dem_bay,vap_oth_b.uss_16_rep_you,vap_oth_b.uss_16_dem_bay,vap_white.gov_16_rep_hol,vap_white.gov_16_dem_gre,vap_black.gov_16_rep_hol,vap_black.gov_16_dem_gre,vap_hisp.gov_16_rep_hol,vap_hisp.gov_16_dem_gre,vap_asian.gov_16_rep_hol,vap_asian.gov_16_dem_gre,vap_aian.gov_16_rep_hol,vap_aian.gov_16_dem_gre,vap_oth_b.gov_16_rep_hol,vap_oth_b.gov_16_dem_gre,vap_white.atg_16_rep_hil,vap_white.atg_16_dem_arr,vap_black.atg_16_rep_hil,vap_black.atg_16_dem_arr,vap_hisp.atg_16_rep_hil,vap_hisp.atg_16_dem_arr,vap_asian.atg_16_rep_hil,vap_asian.atg_16_dem_arr,vap_aian.atg_16_rep_hil,vap_aian.atg_16_dem_arr,vap_oth_b.atg_16_rep_hil,vap_oth_b.atg_16_dem_arr,vap_white.uss_18_rep_bra,vap_white.uss_18_dem_don,vap_black.uss_18_rep_bra,vap_black.uss_18_dem_don,vap_hisp.uss_18_rep_bra,vap_hisp.uss_18_dem_don,vap_asian.uss_18_rep_bra,vap_asian.uss_18_dem_don,vap_aian.uss_18_rep_bra,vap_aian.uss_18_dem_don,vap_oth_b.uss_18_rep_bra,vap_oth_b.uss_18_dem_don,vap_white.sos_18_rep_law,vap_white.sos_18_dem_har,vap_black.sos_18_rep_law,vap_black.sos_18_dem_har,vap_hisp.sos_18_rep_law,vap_hisp.sos_18_dem_har,vap_asian.sos_18_rep_law,vap_asian.sos_18_dem_har,vap_aian.sos_18_rep_law,vap_aian.sos_18_dem_har,vap_oth_b.sos_18_rep_law,vap_oth_b.sos_18_dem_har,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.gov_20_rep_hol,vap_white.gov_20_dem_mye,vap_black.gov_20_rep_hol,vap_black.gov_20_dem_mye,vap_hisp.gov_20_rep_hol,vap_hisp.gov_20_dem_mye,vap_asian.gov_20_rep_hol,vap_asian.gov_20_dem_mye,vap_aian.gov_20_rep_hol,vap_aian.gov_20_dem_mye,vap_oth_b.gov_20_rep_hol,vap_oth_b.gov_20_dem_mye,vap_white.atg_20_rep_rok,vap_white.atg_20_dem_wei,vap_black.atg_20_rep_rok,vap_black.atg_20_dem_wei,vap_hisp.atg_20_rep_rok,vap_hisp.atg_20_dem_wei,vap_asian.atg_20_rep_rok,vap_asian.atg_20_dem_wei,vap_aian.atg_20_rep_rok,vap_aian.atg_20_dem_wei,vap_oth_b.atg_20_rep_rok,vap_oth_b.atg_20_dem_wei
Hendricks County,18063000030,0.7647182865456564,0.23528171345434357,0.11648755009288544,0.8835124499071145,0.2233753987920184,0.7766246012079814,0.24199952596690208,0.7580004740330979,0.48632648389218713,0.5136735161078129,0.3863474387849486,0.6136525612150514,0.7703172429390359,0.2296827570609641,0.1698066753065575,0.8301933246934425,0.22789121769172577,0.772108782308274,0.29449218414885303,0.705507815851147,0.5095132641984758,0.49048673580152424,0.3470314743529407,0.6529685256470593,0.7403172381292173,0.2596827618707826,0.17012614799718817,0.8298738520028118,0.2412615491332092,0.7587384508667906,0.287280567948685,0.7127194320513149,0.49657622635155574,0.5034237736484443,0.3923588518717345,0.6076411481282654,0.8262505377827123,0.17374946221728774,0.15659808780826973,0.8434019121917302,0.24217938079856438,0.7578206192014356,0.2711067266329437,0.7288932733670563,0.5160747425403968,0.48392525745960324,0.3310236175753087,0.6689763824246913,0.7160612263969567,0.28393877360304326,0.13390696520517753,0.8660930347948225,0.2143361786608792,0.7856638213391208,0.22785293330400566,0.7721470666959943,0.49737359518281393,0.5026264048171861,0.3759306427357906,0.6240693572642094,0.8017543672670449,0.19824563273295512,0.1394501427171121,0.8605498572828879,0.19246864114378684,0.8075313588562132,0.19443784567441463,0.8055621543255854,0.4795254920528598,0.5204745079471401,0.2949356281112446,0.7050643718887555,0.7049551702656682,0.29504482973433177,0.1404884273755999,0.8595115726244,0.2068231410957792,0.7931768589042208,0.21934604134299518,0.7806539586570048,0.4821601657881908,0.5178398342118091,0.36430428432799294,0.6356957156720071,0.8116701253854516,0.18832987461454845,0.11781245403110531,0.8821875459688947,0.20266103485751832,0.7973389651424817,0.24525036711153494,0.7547496328884651,0.5573000672636478,0.4426999327363523,0.31067192878397687,0.6893280712160231,0.73739326002883,0.26260673997117007,0.12081702805078315,0.8791829719492169,0.2531656916885848,0.746834308311415,0.22602685621024013,0.7739731437897599,0.47849509216115,0.5215049078388501,0.32501790121288043,0.6749820987871196
Hendricks County,18063000040,0.7840651140074196,0.2159348859925804,0.11684957759995376,0.8831504224000463,0.21957032789312567,0.7804296721068743,0.23822189018420706,0.761778109815793,0.4891822459661347,0.5108177540338653,0.3847804550559808,0.6152195449440192,0.7914489961426786,0.20855100385732142,0.16501154439183716,0.8349884556081628,0.22844221673644433,0.7715577832635556,0.29804471765295526,0.7019552823470447,0.505777028558112,0.49422297144188804,0.3487428212366716,0.6512571787633283,0.7509468674446675,0.24905313255533243,0.17261678045951848,0.8273832195404816,0.24435094328438814,0.7556490567156119,0.2899362868671695,0.7100637131328305,0.49099461616674167,0.5090053838332583,0.3964984917879838,0.6035015082120162,0.8607027939925687,0.13929720600743137,0.16222866997180765,0.8377713300281924,0.24438718872250223,0.7556128112774978,0.28059394442249935,0.7194060555775007,0.5200782164099017,0.47992178359009835,0.3440052534325263,0.6559947465674737,0.7347439270217965,0.2652560729782036,0.1274510180311063,0.8725489819688936,0.2154469330063351,0.7845530669936649,0.22395260644244167,0.7760473935575584,0.5037133325280565,0.4962866674719435,0.3803157607996189,0.6196842392003811,0.7951575950264786,0.20484240497352135,0.140926420124151,0.859073579875849,0.1912686820628998,0.8087313179371002,0.18755912192112495,0.8124408780788751,0.48522379440651964,0.5147762055934804,0.2982023980145022,0.7017976019854978,0.7051238609644629,0.2948761390355371,0.14218710064812923,0.8578128993518708,0.21771466512501456,0.7822853348749854,0.21866041960456636,0.7813395803954336,0.4748971802106173,0.5251028197893828,0.36055320891520787,0.6394467910847921,0.8277473741294652,0.17225262587053478,0.10948123592351455,0.8905187640764854,0.21190013004076277,0.7880998699592372,0.24761856813105826,0.7523814318689418,0.5556065442918192,0.4443934557081808,0.316760987068079,0.683239012931921,0.7615134559037068,0.23848654409629316,0.12462429148053654,0.8753757085194634,0.2493622997790453,0.7506377002209547,0.22686151234378218,0.7731384876562178,0.475478446542153,0.524521553457847,0.3283637662364333,0.6716362337635666
Hendricks County,18063000050,0.754735975810764,0.24526402418923593,0.06367401176531702,0.9363259882346829,0.21140280372585007,0.7885971962741499,0.22583145804891938,0.7741685419510804,0.48734720125071596,0.512652798749284,0.37067887762267665,0.6293211223773232,0.7353164054580748,0.26468359454192525,0.12438011262362868,0.8756198873763713,0.2129162682056578,0.7870837317943422,0.29030146832274584,0.7096985316772542,0.5154671195662508,0.4845328804337492,0.3358124231603212,0.6641875768396788,0.6961826981330855,0.30381730186691447,0.12635162005934503,0.873648379940655,0.22079494011197345,0.7792050598880266,0.2804087176179482,0.7195912823820517,0.4895864484829127,0.5104135515170873,0.383564508576325,0.6164354914236749,0.8240019400602961,0.17599805993970385,0.11684723141290385,0.8831527685870961,0.23294691451749439,0.7670530854825056,0.26972528159649695,0.7302747184035028,0.5131742285494517,0.4868257714505483,0.3429826926842822,0.6570173073157175,0.6532580868199419,0.34674191318005815,0.07955961796056506,0.9204403820394349,0.20205522087359387,0.7979447791264062,0.21843133711806056,0.7815686628819395,0.5051921641808351,0.4948078358191648,0.3647107390782333,0.6352892609217664,0.78126815014464,0.21873184985536,0.10646190353326626,0.8935380964667338,0.18582407121640898,0.814175928783591,0.18607836679975343,0.8139216332002466,0.48557095865969274,0.5144290413403072,0.29706241594242,0.70293758405758,0.6200075012186986,0.37999249878130137,0.08225904679918228,0.9177409532008177,0.19126402942192536,0.8087359705780747,0.1969944743730051,0.8030055256269947,0.4716286758152473,0.5283713241847526,0.34694655256672663,0.6530534474332732,0.808324854355633,0.19167514564436705,0.07681891720186101,0.923181082798139,0.19959271236319107,0.8004072876368089,0.2438898837920889,0.7561101162079111,0.5599953616805621,0.4400046383194379,0.3149949915692983,0.6850050084307016,0.6856729324398101,0.3143270675601899,0.07235480665364269,0.9276451933463573,0.23409782299805643,0.7659021770019436,0.20803819611264068,0.7919618038873594,0.4835506678517238,0.5164493321482762,0.3154564756064499,0.6845435243935502
Hendricks County,18063000060,0.7434885655305861,0.2565114344694142,0.11237676391521999,0.88762323608478,0.21928225372348525,0.7807177462765147,0.24171694198797647,0.7582830580120236,0.48878630587450483,0.5112136941254952,0.3771695621234013,0.6228304378765986,0.7515133228633619,0.24848667713663836,0.1607668206874192,0.8392331793125808,0.2225293526275423,0.7774706473724576,0.2967514387983491,0.7032485612016509,0.5110262194202779,0.4889737805797221,0.3323581833746316,0.6676418166253685,0.7038271186623464,0.2961728813376539,0.16149165540161783,0.8385083445983822,0.2308421281193558,0.7691578718806442,0.2842060693248231,0.7157939306751769,0.4989359678130186,0.5010640321869815,0.3871575623307724,0.6128424376692275,0.8355271212184362,0.16447287878156405,0.1663363867069232,0.8336636132930768,0.23843866229979005,0.76156133770021,0.27433472786215757,0.7256652721378425,0.5160280809937273,0.4839719190062727,0.33993223013904006,0.6600677698609599,0.6542890209469425,0.3457109790530577,0.13160088813117543,0.8683991118688246,0.21169563436018643,0.7883043656398135,0.22617287334448433,0.7738271266555157,0.5043610625410817,0.4956389374589183,0.3692499703077663,0.6307500296922337,0.7462837844101065,0.25371621558989377,0.13323080557155279,0.8667691944284472,0.1819511627378081,0.8180488372621919,0.18587370241242213,0.8141262975875779,0.48459517982065414,0.5154048201793459,0.29197779485598097,0.708022205144019,0.6553239271007719,0.34467607289922836,0.1371425162161032,0.8628574837838968,0.20751883489736417,0.7924811651026358,0.217815182527717,0.782184817472283,0.479725592293335,0.520274407706665,0.35486942549733247,0.6451305745026675,0.794646002817589,0.20535399718241126,0.11782607144511419,0.8821739285548859,0.2077327548238019,0.7922672451761981,0.24683212987096778,0.7531678701290322,0.5541350688484867,0.44586493115151327,0.31575338271858083,0.6842466172814191,0.7163655009776201,0.28363449902238014,0.11844550516272263,0.8815544948372773,0.24495719553897521,0.7550428044610248,0.22423177480347903,0.775768225196521,0.4803990825198385,0.5196009174801615,0.31959484367425595,0.680405156325744
Hendricks County,18063000070,0.7773027339953378,0.22269726600466228,0.10682561126163508,0.893174388738365,0.22638042684887505,0.773619573151125,0.23395020183297413,0.7660497981670259,0.4914330386904739,0.5085669613095262,0.3814590681499706,0.6185409318500293,0.7472817290848651,0.2527182709151349,0.1639083165600863,0.8360916834399137,0.22935482182876185,0.7706451781712381,0.29168600803416256,0.7083139919658374,0.5092045532518813,0.49079544674811876,0.34001548589581426,0.6599845141041857,0.7371008554337166,0.2628991445662834,0.1785511577247614,0.8214488422752386,0.2342716263115887,0.7657283736884113,0.2848485051954239,0.7151514948045762,0.48875792236090576,0.5112420776390942,0.3988402372656527,0.6011597627343473,0.837233359592295,0.16276664040770505,0.15821720924348417,0.8417827907565159,0.2383534682508449,0.7616465317491551,0.2740624558497188,0.7259375441502812,0.5168240435961398,0.48317595640386024,0.33353736702634756,0.6664626329736524,0.683185257765183,0.316814742234817,0.13308777029655997,0.8669122297034401,0.20872167984825615,0.7912783201517438,0.22640196295580794,0.773598037044192,0.49880506957783377,0.5011949304221662,0.3655821900731001,0.6344178099268999,0.7751056868048725,0.22489431319512748,0.134667249265864,0.865332750734136,0.19044161533607734,0.8095583846639227,0.19164060845064357,0.8083593915493564,0.4888639041296027,0.5111360958703973,0.28811763328397405,0.711882366716026,0.6566831003070669,0.34331689969293305,0.1265337107699872,0.8734662892300128,0.21127047168994817,0.7887295283100518,0.22210236415284004,0.77789763584716,0.4736193378686132,0.5263806621313868,0.35022980266779463,0.6497701973322054,0.7771324788497871,0.22286752115021294,0.1123962613235214,0.8876037386764786,0.20062962125473038,0.7993703787452696,0.2391919933091286,0.7608080066908715,0.5589729122497786,0.4410270877502214,0.3031076628275567,0.6968923371724434,0.70541556568566,0.29458443431433995,0.12063305412299836,0.8793669458770016,0.2474256421854485,0.7525743578145515,0.22550840532969527,0.7744915946703047,0.47616177947383065,0.5238382205261694,0.312932445912273,0.687067554087727
Hendricks County,18063000080,0.7486588973450671,0.2513411026549329,0.12011801262242672,0.8798819873775733,0.219153256999877,0.780846743000123,0.23340871083269377,0.7665912891673062,0.49053223682300506,0.5094677631769949,0.3811052282605204,0.6188947717394794,0.7559398310364769,0.24406016896352312,0.1738679995817186,0.8261320004182814,0.22931028048633972,0.7706897195136603,0.29649235111979416,0.7035076488802058,0.5063442738108204,0.4936557261891797,0.34475831379106475,0.6552416862089351,0.7222782149393694,0.2777217850606306,0.16447752561668655,0.8355224743833135,0.235982455015201,0.764017544984799,0.28065039091987,0.71934960908013,0.4968534192585798,0.5031465807414203,0.38545246920014337,0.6145475307998565,0.8332833014067206,0.16671669859327937,0.15739213002884594,0.8426078699711541,0.2389521535319136,0.7610478464680864,0.2764921434660121,0.723507856533988,0.5157196153878886,0.4842803846121115,0.328623161453216,0.671376838546784,0.6916404707180634,0.3083595292819365,0.12918654659475834,0.8708134534052416,0.20970130455651953,0.7902986954434804,0.23033052918278704,0.7696694708172129,0.4995950049826968,0.5004049950173032,0.37090457649085873,0.629095423509141,0.7917084573652171,0.20829154263478292,0.14184333740949523,0.8581566625905048,0.18285685091727377,0.8171431490827262,0.18994654794057517,0.8100534520594248,0.4858546996771245,0.5141453003228754,0.3018885064803645,0.6981114935196354,0.6593548181317176,0.3406451818682824,0.1366371974894313,0.8633628025105687,0.204788425296487,0.795211574703513,0.21984031697725892,0.7801596830227411,0.4750024464450346,0.5249975535549654,0.36463687546622037,0.6353631245337796,0.8214258693649632,0.17857413063503683,0.11902938336981023,0.8809706166301898,0.20089397199672718,0.7991060280032728,0.24237787551322953,0.7576221244867705,0.5609697884966601,0.4390302115033399,0.3141590886588392,0.6858409113411605,0.7198927911955278,0.2801072088044722,0.11913897931638669,0.8808610206836133,0.24347597809081403,0.756524021909186,0.2261287491689407,0.7738712508310592,0.48095817768892296,0.519041822311077,0.32829159963828247,0.6717084003617175
Hendricks County,18063000090,0.7755524280868146,0.2244475719131854,0.08715569691899638,0.9128443030810036,0.22255274320585233,0.7774472567941476,0.23910138574760909,0.7608986142523909,0.48637117782267975,0.5136288221773205,0.3807602428714522,0.6192397571285478,0.7358638810453146,0.26413611895468536,0.1708315463774088,0.8291684536225912,0.22851043481850958,0.7714895651814905,0.2951418330967439,0.7048581669032561,0.5065273684419687,0.4934726315580316,0.33736850846813143,0.6626314915318685,0.6956710859479918,0.3043289140520082,0.17331214182894314,0.8266878581710568,0.23826601871082603,0.761733981289174,0.28378622132727993,0.7162137786727201,0.4909899218687129,0.5090100781312873,0.3875784971553402,0.6124215028446598,0.804458223514087,0.19554177648591298,0.15982814860479438,0.8401718513952056,0.23879451217228198,0.761205487827718,0.2707679042285355,0.7292320957714645,0.519504881065249,0.4804951189347512,0.3296855447485498,0.6703144552514503,0.702105909714098,0.29789409028590197,0.12744632861966482,0.8725536713803352,0.21169265379779612,0.7883073462022039,0.22536287612140396,0.7746371238785961,0.5030775844583668,0.4969224155416334,0.3738440552452846,0.6261559447547154,0.8095236487513312,0.1904763512486688,0.14608574230371743,0.8539142576962826,0.1893741377105881,0.8106258622894119,0.19050184889374344,0.8094981511062566,0.48361774875314134,0.5163822512468589,0.2991911273972483,0.7008088726027517,0.7611975029630579,0.23880249703694206,0.13750748639232951,0.8624925136076705,0.22332404829531066,0.7766759517046893,0.2164438163630266,0.7835561836369734,0.48066297312731177,0.5193370268726885,0.3691926735712773,0.6308073264287227,0.8198142621650227,0.18018573783497724,0.11512882157736828,0.8848711784226317,0.20620994864175618,0.7937900513582438,0.24376339658470078,0.7562366034152992,0.5586405463399233,0.44135945366007684,0.3177519106018259,0.682248089398174,0.7665759542243695,0.2334240457756305,0.1300193376651601,0.8699806623348398,0.25425865963084365,0.7457413403691563,0.23620430811590842,0.7637956918840916,0.4757005765922412,0.524299423407759,0.33297693451137517,0.6670230654886248
Hendricks County,18063000100,0.8210616435392193,0.1789383564607807,0.08854315916994403,0.9114568408300561,0.22895264974102109,0.7710473502589789,0.24947250271319718,0.7505274972868028,0.48440322559128196,0.515596774408718,0.3812126032683424,0.6187873967316576,0.8019896829252161,0.19801031707478384,0.17046515747077892,0.829534842529221,0.22828623744983056,0.7717137625501694,0.2922021866156493,0.7077978133843507,0.5074332550514198,0.49256674494858016,0.3521624234834988,0.6478375765165012,0.7297101623501411,0.2702898376498589,0.17191022567516775,0.8280897743248322,0.24199020692736195,0.758009793072638,0.2819410174209433,0.7180589825790568,0.4931449265826427,0.5068550734173572,0.39759384134729847,0.6024061586527015,0.869052988706694,0.13094701129330594,0.15533988914867408,0.8446601108513259,0.25246094400055064,0.7475390559994494,0.27265317174138576,0.7273468282586143,0.519003208349388,0.480996791650612,0.35009402735949324,0.6499059726405068,0.7655700008353054,0.2344299991646946,0.13225437148400448,0.8677456285159956,0.21274007932782518,0.7872599206721749,0.23236594451843107,0.7676340554815689,0.5046927880972898,0.4953072119027102,0.38837276245206714,0.6116272375479329,0.8479035911901334,0.1520964088098666,0.13653834603435114,0.8634616539656489,0.1957039910198255,0.8042960089801745,0.19884386542428695,0.8011561345757131,0.4848298670850101,0.5151701329149899,0.3070115383102112,0.6929884616897888,0.800182879149414,0.199817120850586,0.13853634882447766,0.8614636511755224,0.22440390246079422,0.7755960975392058,0.2196222140058078,0.7803777859941922,0.48070935637572243,0.5192906436242776,0.38479163589642734,0.6152083641035727,0.8073750039236095,0.19262499607639053,0.10438236090355842,0.8956176390964415,0.20709551406353427,0.7929044859364658,0.2367523511421104,0.7632476488578895,0.5520597441817019,0.4479402558182981,0.31123465158405184,0.6887653484159482,0.7808144663818073,0.21918553361819268,0.13273564855365855,0.8672643514463414,0.25728285418647545,0.7427171458135245,0.239779059894845,0.7602209401051551,0.47375747286841297,0.526242527131587,0.3287866298551473,0.6712133701448527
Hendricks County,18063000110,0.8331806971453583,0.16681930285464172,0.10905414050617306,0.890945859493827,0.22647254868010078,0.7735274513198992,0.24249898429245034,0.7575010157075497,0.4958343911327278,0.5041656088672722,0.3870540751110436,0.6129459248889564,0.7691650281708452,0.2308349718291548,0.16111740612909026,0.8388825938709097,0.22688419536319662,0.7731158046368034,0.2950503876887345,0.7049496123112655,0.5047227354016318,0.4952772645983682,0.3384248411027193,0.6615751588972807,0.7323664099077162,0.26763359009228377,0.16072260357837254,0.8392773964216275,0.23186008107202438,0.7681399189279756,0.28163228557433656,0.7183677144256635,0.4920887486068546,0.5079112513931454,0.38912318325256984,0.6108768167474301,0.8338302450042389,0.16616975499576112,0.16156317491665184,0.8384368250833482,0.23472847674601657,0.7652715232539834,0.2749875850248303,0.7250124149751697,0.5158117232347103,0.48418827676528947,0.34053743477494935,0.6594625652250506,0.745391940709274,0.2546080592907261,0.13878514610106085,0.8612148538989391,0.21867342425310374,0.7813265757468962,0.22735077553383,0.77264922446617,0.5011882350237139,0.4988117649762861,0.3764499424715383,0.6235500575284617,0.8239755540723321,0.1760244459276679,0.1416848419685316,0.8583151580314684,0.19722677884830006,0.8027732211516999,0.18777949610607406,0.812220503893926,0.4795608652030082,0.5204391347969916,0.3041247960220649,0.6958752039779351,0.7790599495264257,0.2209400504735743,0.13519675248582746,0.8648032475141726,0.2114670599156144,0.7885329400843856,0.22149532199010424,0.7785046780098958,0.4816372343809859,0.5183627656190138,0.3761753871761408,0.6238246128238591,0.7924701401297142,0.2075298598702858,0.11592895725986929,0.8840710427401307,0.20450236395325483,0.7954976360467452,0.2429536694456195,0.7570463305543805,0.5598238161695149,0.4401761838304848,0.31164263285483607,0.6883573671451639,0.7748894389195061,0.2251105610804939,0.13227134597616277,0.8677286540238373,0.2547581324949996,0.7452418675050003,0.23715669569907982,0.7628433043009202,0.4798319434362223,0.5201680565637774,0.3353498098303453,0.6646501901696548
Hendricks County,18063000120,0.8706571209167191,0.12934287908328088,0.11620865873189942,0.8837913412681005,0.24097644037349825,0.7590235596265018,0.2455221636731754,0.7544778363268244,0.4901812548440393,0.5098187451559607,0.4146983236901522,0.5853016763098479,0.8020768161428038,0.19792318385719618,0.16660054188587226,0.8333994581141277,0.22940428533269525,0.7705957146673048,0.29133994500732396,0.708660054992676,0.5107442699212967,0.4892557300787033,0.35375562692402823,0.6462443730759718,0.8060973729618898,0.19390262703811018,0.168045296070501,0.831954703929499,0.24716410809610978,0.7528358919038902,0.2797760721569079,0.7202239278430919,0.490250712541096,0.509749287458904,0.4235512234620273,0.5764487765379727,0.8911695064858552,0.10883049351414475,0.1660529122430923,0.8339470877569077,0.2513752524339121,0.7486247475660879,0.2707432251826303,0.7292567748173695,0.517242899824808,0.4827571001751921,0.36905576141121665,0.6309442385887833,0.8507757731099044,0.14922422689009565,0.14411370143701016,0.8558862985629898,0.24240802207801015,0.7575919779219898,0.2285640972768779,0.7714359027231221,0.5007341275221707,0.4992658724778292,0.4323483653126927,0.5676516346873073,0.9218729916631361,0.07812700833686391,0.15487513590100915,0.8451248640989908,0.23663118388725748,0.7633688161127425,0.18482444357565414,0.8151755564243457,0.48446411828690444,0.5155358817130955,0.3671479428714457,0.6328520571285543,0.8277533391956243,0.17224666080437565,0.13485376377711927,0.8651462362228807,0.22323638572182034,0.7767636142781796,0.22601096006498797,0.773989039935012,0.48158365851550106,0.5184163414844989,0.3995234398766253,0.6004765601233747,0.8927538666226552,0.10724613337734476,0.11997669123854547,0.8800233087614545,0.22371821023725608,0.776281789762744,0.2465266937321081,0.7534733062678919,0.5580584692084029,0.4419415307915971,0.3568143391840636,0.6431856608159364,0.8435247036774295,0.15647529632257048,0.12882004696661997,0.87117995303338,0.269620088927606,0.730379911072394,0.2270391241055317,0.7729608758944683,0.4738717325778394,0.5261282674221607,0.358860653457637,0.641139346542363
Hendricks County,18063000130,0.8011727427312771,0.19882725726872288,0.11846463573160758,0.8815353642683924,0.2273856915187384,0.7726143084812616,0.24376084669831555,0.7562391533016845,0.4913674864491693,0.5086325135508307,0.3846983306300771,0.6153016693699229,0.7295417404614073,0.2704582595385927,0.1591144791239428,0.8408855208760572,0.22667521253257802,0.773324787467422,0.2903490731412247,0.7096509268587753,0.5120048041952863,0.48799519580471373,0.3408409523456931,0.6591590476543069,0.6859750572216053,0.31402494277839466,0.16464878809642658,0.8353512119035734,0.22435414345707416,0.7756458565429258,0.2811565655744866,0.7188434344255134,0.4908530762432859,0.5091469237567141,0.383841678585042,0.616158321414958,0.8177905880535032,0.18220941194649676,0.16552051401257184,0.8344794859874282,0.2347850790724245,0.7652149209275755,0.2728838169742926,0.7271161830257074,0.5169477097253612,0.48305229027463875,0.33118958699526524,0.6688104130047348,0.6686367792002705,0.3313632207997295,0.13605184461536649,0.8639481553846335,0.21623794013924544,0.7837620598607545,0.23659230979275211,0.7634076902072479,0.5050912802625988,0.4949087197374013,0.3741012196798411,0.6258987803201589,0.7678140490818164,0.23218595091818356,0.14002387283503462,0.8599761271649654,0.19161347887015862,0.8083865211298414,0.1874575011038404,0.8125424988961596,0.48487015377626036,0.5151298462237397,0.2900780717974197,0.7099219282025804,0.6672101240391167,0.33278987596088333,0.13341691299102285,0.8665830870089771,0.20690308668198037,0.7930969133180197,0.21871544262754286,0.7812845573724572,0.4773507806281065,0.5226492193718935,0.3571179460929382,0.6428820539070619,0.7560835535646632,0.24391644643533683,0.11047501076254428,0.8895249892374557,0.2003907595698354,0.7996092404301646,0.2443913540323912,0.7556086459676088,0.5582040304978079,0.44179596950219213,0.308837848852227,0.691162151147773,0.7448774157568998,0.25512258424310014,0.12476480433221998,0.8752351956677801,0.2455476188510794,0.7544523811489207,0.2275805107055529,0.772419489294447,0.4830187907282083,0.5169812092717917,0.32197722467673157,0.6780227753232684
Hendricks County,18063000140,0.8325175679257145,0.16748243207428543,0.11786645026944553,0.8821335497305545,0.22568563760151777,0.7743143623984822,0.24441342482356612,0.7555865751764339,0.4882592863294772,0.5117407136705228,0.3928196392349568,0.6071803607650432,0.7838021299962763,0.21619787000372376,0.17315284135955145,0.8268471586404486,0.22163621317749682,0.7783637868225032,0.2976534531394012,0.7023465468605987,0.5071181652839195,0.49288183471608055,0.34458359655702314,0.6554164034429769,0.7501529833253626,0.24984701667463735,0.17184768714544535,0.8281523128545547,0.23528798038274668,0.7647120196172533,0.28562602744163457,0.7143739725583654,0.49247567854063573,0.5075243214593643,0.39858845833559375,0.6014115416644062,0.8586115140605131,0.14138848593948697,0.16093005737814006,0.83906994262186,0.2442414564938864,0.7557585435061136,0.2709090590790448,0.7290909409209553,0.5191548616784661,0.4808451383215339,0.33931657192375597,0.660683428076244,0.7492195525094755,0.25078044749052447,0.12042798880424942,0.8795720111957506,0.20449590407237492,0.795504095927625,0.227528683401211,0.772471316598789,0.5065735473727608,0.49342645262723916,0.37954955673328505,0.620450443266715,0.8396987583241694,0.16030124167583054,0.13859718593125062,0.8614028140687494,0.19253032065481565,0.8074696793451843,0.19227867560110382,0.8077213243988962,0.48605373108776345,0.5139462689122365,0.297950871946137,0.702049128053863,0.769960843305713,0.23003915669428698,0.14660248738478712,0.8533975126152129,0.21757576025046113,0.7824242397495389,0.22114306362119188,0.7788569363788082,0.47447208922119255,0.52552791077880745,0.3682986751185637,0.6317013248814364,0.8251181475210683,0.1748818524789317,0.12274097003197777,0.8772590299680222,0.20648663258781708,0.7935133674121829,0.2446740124504754,0.7553259875495246,0.5494961229767206,0.45050387702327943,0.31831002636308486,0.6816899736369151,0.7781805346147411,0.2218194653852589,0.13564752356497148,0.8643524764350285,0.2497315290415908,0.7502684709584092,0.23512189356152247,0.7648781064384775,0.4706846475469797,0.5293153524530203,0.3328160660684265,0.6671839339315735
