county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.uss_18_rep_wic,vap_white.uss_18_dem_bar,vap_black.uss_18_rep_wic,vap_black.uss_18_dem_bar,vap_hisp.uss_18_rep_wic,vap_hisp.uss_18_dem_bar,vap_asian.uss_18_rep_wic,vap_asian.uss_18_dem_bar,vap_aian.uss_18_rep_wic,vap_aian.uss_18_dem_bar,vap_oth_b.uss_18_rep_wic,vap_oth_b.uss_18_dem_bar,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_hyd,vap_white.uss_20_dem_esp,vap_black.uss_20_rep_hyd,vap_black.uss_20_dem_esp,vap_hisp.uss_20_rep_hyd,vap_hisp.uss_20_dem_esp,vap_asian.uss_20_rep_hyd,vap_asian.uss_20_dem_esp,vap_aian.uss_20_rep_hyd,vap_aian.uss_20_dem_esp,vap_oth_b.uss_20_rep_hyd,vap_oth_b.uss_20_dem_esp
Adams County,28001000304,0.8870999363273476,0.11290006367265233,0.05738947058702089,0.9426105294129791,0.6181272002699557,0.38187279973004434,0.5267852368249561,0.47321476317504385,0.4878108112303269,0.5121891887696731,0.4037667184285135,0.5962332815714865,0.8580369272428421,0.1419630727571579,0.03329339520116771,0.9667066047988323,0.5791623379053302,0.4208376620946698,0.5122405258793321,0.4877594741206679,0.5170082499827493,0.4829917500172504,0.4220617263662437,0.5779382736337563,0.8981603073723249,0.10183969262767513,0.02224248216616831,0.9777575178338317,0.6136919467717734,0.3863080532282266,0.5101606513527932,0.48983934864720674,0.5094428638105484,0.49055713618945135,0.4341346809383576,0.5658653190616424,0.8313670046712522,0.16863299532874773,0.0361999270763192,0.9638000729236808,0.5728417364292825,0.42715826357071757,0.4727802509940133,0.5272197490059868,0.4971504968350703,0.5028495031649297,0.3442458780387599,0.65575412196124
Adams County,28001000401,0.5160791157502368,0.48392088424976315,0.004287998347055712,0.9957120016529443,0.6071195212304706,0.3928804787695293,0.5298648223996552,0.4701351776003446,0.4868854255556555,0.5131145744443445,0.32293001253419024,0.6770699874658097,0.6546402105235285,0.34535978947647145,0.00345294086337311,0.9965470591366269,0.5667119607745909,0.4332880392254091,0.5120747426046376,0.4879252573953622,0.5112805064730278,0.48871949352697225,0.3265726209039735,0.6734273790960265,0.7769631552984607,0.22303684470153923,0.002967903801735598,0.9970320961982644,0.6090585628824591,0.39094143711754087,0.5146741860232973,0.48532581397670255,0.5074203673418963,0.49257963265810367,0.3465695760882263,0.6534304239117736,0.7331893120944156,0.2668106879055844,0.0031266817626031673,0.9968733182373969,0.5555803029557023,0.4444196970442978,0.4818273016203772,0.5181726983796227,0.49293982455512986,0.5070601754448701,0.27748525824087866,0.7225147417591213
Adams County,28001000403,0.8923461013657996,0.10765389863420038,0.039115038559272966,0.960884961440727,0.6417361056396262,0.3582638943603737,0.5216137726581463,0.47838622734185365,0.4941485018469773,0.5058514981530228,0.4219203455238659,0.5780796544761341,0.8892810448045717,0.11071895519542825,0.01649594558438931,0.9835040544156107,0.5813103872398754,0.4186896127601247,0.5155349732898147,0.4844650267101853,0.5205051391294541,0.479494860870546,0.42043378197218345,0.5795662180278166,0.9357804202830592,0.06421957971694081,0.018540778289120072,0.98145922171088,0.6390670969696142,0.3609329030303858,0.5078198110032784,0.4921801889967216,0.5089351782801742,0.4910648217198258,0.467289709242353,0.532710290757647,0.9021414476789588,0.09785855232104124,0.016207664201816192,0.9837923357981838,0.5844435573421318,0.4155564426578682,0.4756124468294743,0.5243875531705258,0.5048579165163664,0.4951420834836336,0.3607339784468122,0.6392660215531878
Adams County,28001000404,0.6814282995548858,0.3185717004451142,0.047898523313938346,0.9521014766860616,0.6130789429576841,0.38692105704231594,0.5260413761572857,0.47395862384271426,0.48729240080631886,0.5127075991936811,0.38676163449901124,0.6132383655009888,0.838897983055153,0.161102016944847,0.02722872562016758,0.9727712743798325,0.5610959930736583,0.43890400692634163,0.5138374788767616,0.4861625211232384,0.5147612276040566,0.4852387723959434,0.4066847624061265,0.5933152375938735,0.8051560645806822,0.19484393541931783,0.021420670582564142,0.9785793294174359,0.6044798880268704,0.3955201119731296,0.5169036175246671,0.483096382475333,0.5101829636591146,0.48981703634088536,0.42375993912151805,0.5762400608784819,0.7673099379720981,0.23269006202790193,0.020293877021883622,0.9797061229781163,0.5612023625226572,0.43879763747734285,0.47365837735738103,0.526341622642619,0.49871406917016897,0.5012859308298311,0.33825289640445777,0.6617471035955422
Adams County,28001000405,0.8975224739230608,0.10247752607693911,0.05175620225666351,0.9482437977433364,0.6461932780829758,0.35380672191702417,0.5338882581946172,0.4661117418053828,0.48710417659775007,0.5128958234022499,0.41560862538393106,0.5843913746160689,0.9179257830727625,0.08207421692723746,0.0186717335678596,0.9813282664321404,0.5796955605307177,0.42030443946928225,0.5065632147250075,0.4934367852749924,0.5137307066135102,0.48626929338648983,0.43050446668785125,0.5694955333121487,0.9290370406958253,0.0709629593041747,0.01184152058062311,0.9881584794193768,0.6150687487776672,0.38493125122233285,0.5196713622203333,0.4803286377796667,0.5066133070099853,0.4933866929900147,0.44888219510159516,0.5511178048984049,0.8665102745763338,0.13348972542366624,0.012252843635402974,0.9877471563645971,0.5622618759282668,0.4377381240717332,0.4753415487714455,0.5246584512285545,0.48744568883927913,0.5125543111607209,0.35036228921323936,0.6496377107867607
Adams County,28001000501,0.7817341385386468,0.21826586146135316,0.005679768754763763,0.9943202312452363,0.6148424578692104,0.38515754213078957,0.5243891786512839,0.4756108213487162,0.48749767725027165,0.5125023227497283,0.35600031198321563,0.6439996880167844,0.8667332964817399,0.1332667035182601,0.005120586691705565,0.9948794133082944,0.5780779561086647,0.42192204389133525,0.513108360969592,0.486891639030408,0.5175374773343667,0.48246252266563333,0.3999368960054493,0.6000631039945508,0.8865607977056188,0.11343920229438122,0.0038440423648447935,0.9961559576351552,0.6196084315783538,0.3803915684216462,0.5178107625428291,0.4821892374571709,0.505152582176293,0.494847417823707,0.41881492584092844,0.5811850741590716,0.7427400766208463,0.2572599233791537,0.0022383087452129743,0.997761691254787,0.5533053982996988,0.4466946017003012,0.4761903008891591,0.5238096991108409,0.5016774004457707,0.49832259955422925,0.2918360671325214,0.7081639328674786
Adams County,28001000502,0.9152056062689748,0.0847943937310252,0.03511463532909391,0.9648853646709061,0.6305798180911618,0.36942018190883813,0.5321976303866112,0.46780236961338867,0.4805880202452899,0.5194119797547101,0.4036677035804587,0.5963322964195412,0.9009407365625675,0.09905926343743249,0.02345452717564713,0.9765454728243529,0.5779028069138477,0.4220971930861524,0.5119719445474141,0.48802805545258565,0.5113670586651442,0.48863294133485574,0.41563692330239993,0.5843630766976,0.9588784865111066,0.04112151348889334,0.027506549379937698,0.9724934506200623,0.6317570907594571,0.3682429092405429,0.5139914809752358,0.48600851902476416,0.5150289794063903,0.4849710205936097,0.4701721427652899,0.5298278572347102,0.922368500937332,0.07763149906266802,0.031394000601429786,0.9686059993985702,0.5840601203830309,0.41593987961696915,0.4792727845916174,0.5207272154083824,0.5037650577455929,0.4962349422544071,0.3657676003189447,0.6342323996810554
Adams County,28001000503,0.9066922090058755,0.09330779099412444,0.2276547415746967,0.7723452584253033,0.6365989106421954,0.3634010893578046,0.5288301112681811,0.4711698887318188,0.48460196201518013,0.5153980379848199,0.4170492501725835,0.5829507498274166,0.9364323857499512,0.06356761425004875,0.11494716451247877,0.8850528354875212,0.605638921232933,0.39436107876706705,0.5162483107103607,0.48375168928963935,0.5234963432511912,0.4765036567488088,0.4541032486166025,0.5458967513833975,0.968774235942984,0.03122576405701587,0.03646746807060218,0.9635325319293978,0.6485104779501021,0.3514895220498979,0.5209867547707334,0.4790132452292666,0.5100294946053092,0.48997050539469084,0.48301278552453364,0.5169872144754664,0.922110453667824,0.07788954633217605,0.03967808825788643,0.9603219117421136,0.5693644032453274,0.4306355967546726,0.48408172749695766,0.5159182725030423,0.5050704637809044,0.4949295362190957,0.3502547444823791,0.6497452555176209
Adams County,28001000504,0.9279386491948386,0.07206135080516146,0.2356711353767487,0.7643288646232513,0.8229559599294444,0.1770440400705556,0.5436321570969505,0.45636784290304955,0.4883124102016355,0.5116875897983645,0.4202118764186905,0.5797881235813095,0.9205974032420788,0.07940259675792122,0.12140815386680408,0.878591846133196,0.7572317688972018,0.24276823110279824,0.5208288738942907,0.4791711261057093,0.5167021894756815,0.4832978105243185,0.4348463675669386,0.5651536324330614,0.9581540887157092,0.041845911284290827,0.09768835439376689,0.9023116456062331,0.843503052665324,0.15649694733467598,0.5351187200708515,0.46488127992914846,0.5080092073817211,0.4919907926182789,0.4670208938710163,0.5329791061289837,0.9331757743784242,0.06682422562157571,0.06217243898138624,0.9378275610186138,0.8324902322595766,0.16750976774042337,0.4980212192040541,0.5019787807959458,0.49504788732241994,0.5049521126775801,0.3674834012155041,0.632516598784496
Alcorn County,28003000016,0.9359431968645477,0.06405680313545227,0.2826157205691567,0.7173842794308434,0.43402523778750024,0.5659747622124998,0.48103080762046463,0.5189691923795354,0.5146236430675658,0.48537635693243414,0.4940641391311234,0.5059358608688765,0.9690767390301234,0.03092326096987662,0.27823635718573225,0.7217636428142677,0.44944774178339947,0.5505522582166006,0.4763629425922302,0.5236370574077698,0.4967897128275441,0.503210287172456,0.43023005688641763,0.5697699431135823,0.9423890579432433,0.057610942056756646,0.29828606593588025,0.7017139340641197,0.45076328371694696,0.549236716283053,0.4876353458523073,0.5123646541476927,0.5044145801598497,0.49558541984015025,0.472386003846902,0.527613996153098,0.8660079132163971,0.1339920867836029,0.2967689640876977,0.7032310359123023,0.44983292671636754,0.5501670732836325,0.471426221122388,0.5285737788776119,0.501325388162514,0.4986746118374859,0.4524719088565115,0.5475280911434885
Alcorn County,28003000101,0.9331693344300749,0.06683066556992506,0.30453789889347893,0.6954621011065211,0.4491692259365951,0.550830774063405,0.48105271943848404,0.518947280561516,0.5095105264044671,0.49048947359553285,0.4846805375834536,0.5153194624165465,0.9143594509273592,0.08564054907264083,0.27847606561041993,0.7215239343895801,0.432503331918687,0.567496668081313,0.4749115202682408,0.5250884797317592,0.501880289361058,0.49811971063894195,0.42351910329891584,0.5764808967010842,0.9327054793271194,0.06729452067288058,0.3265999888720369,0.6734000111279631,0.4553193580551228,0.5446806419448772,0.49082093531981474,0.5091790646801853,0.5053514381189597,0.4946485618810403,0.47471607725881537,0.5252839227411846,0.8672613723529178,0.13273862764708222,0.3033340100496086,0.6966659899503914,0.4554428870443378,0.5445571129556622,0.4689364801084361,0.5310635198915639,0.508335730089026,0.491664269910974,0.45315557461357925,0.5468444253864208
Alcorn County,28003000102,0.9415603142020322,0.058439685797967725,0.27166263860938517,0.7283373613906148,0.43328597144693204,0.5667140285530677,0.47545232762892387,0.5245476723710761,0.5095037441768935,0.4904962558231066,0.4875397936121596,0.5124602063878404,0.9421669322713628,0.057833067728637146,0.25892019134610067,0.7410798086538993,0.43550636072137927,0.5644936392786205,0.47870633766713483,0.5212936623328652,0.4868380287899664,0.5131619712100336,0.42067684442351455,0.5793231555764854,0.9046301958384063,0.09536980416159371,0.29613389292660364,0.7038661070733964,0.4557389903132699,0.5442610096867299,0.48773375401596664,0.5122662459840334,0.5028613627440711,0.4971386372559289,0.4805093105643192,0.5194906894356808,0.86579366828817,0.13420633171183005,0.29880196412281435,0.7011980358771857,0.44669572712805544,0.5533042728719443,0.46891832217177737,0.5310816778282227,0.5031319665138199,0.4968680334861801,0.45328594509455167,0.5467140549054483
Alcorn County,28003000103,0.8980758734086569,0.10192412659134306,0.2876423621970472,0.7123576378029528,0.43410361083868865,0.5658963891613114,0.4786246436921648,0.5213753563078353,0.5139893140945979,0.48601068590540203,0.4855755834078652,0.5144244165921348,0.8832433638781927,0.11675663612180735,0.26223496035569066,0.7377650396443094,0.4351762652537243,0.5648237347462757,0.47694284792821184,0.5230571520717882,0.4991269507801222,0.5008730492198779,0.4159181515650064,0.5840818484349937,0.8908510310755986,0.10914896892440136,0.3053522910551441,0.6946477089448558,0.46171583089527024,0.5382841691047298,0.4906116871124019,0.5093883128875981,0.50232274290337,0.4976772570966301,0.48067587327443306,0.5193241267255669,0.8131377035467762,0.1868622964532238,0.2975999724137805,0.7024000275862196,0.4517013892057731,0.5482986107942269,0.46888749201843716,0.5311125079815628,0.5063401598928361,0.4936598401071639,0.45288121012305205,0.547118789876948
Alcorn County,28003000201,0.9604192524767782,0.03958074752322187,0.2874994261529653,0.7125005738470347,0.4390745177625704,0.5609254822374296,0.4844621916837144,0.5155378083162854,0.5121858196299917,0.4878141803700084,0.481973852001939,0.518026147998061,0.9472316533123776,0.05276834668762238,0.2724022392460505,0.7275977607539494,0.4311157691500721,0.5688842308499279,0.48220179799931134,0.5177982020006887,0.49401515842351473,0.5059848415764853,0.4123547163461617,0.5876452836538383,0.9314875686364105,0.06851243136358953,0.3065700032441262,0.6934299967558738,0.45857315924729497,0.5414268407527051,0.49092009406318354,0.5090799059368165,0.5036837848405836,0.4963162151594163,0.4720004159385568,0.527999584061443,0.8708694528965097,0.12913054710349023,0.3010913460502668,0.6989086539497332,0.45184387127728115,0.5481561287227189,0.4654484797792285,0.5345515202207715,0.49898460026498687,0.5010153997350132,0.45446238937405276,0.5455376106259471
Alcorn County,28003000202,0.9151120065745374,0.08488799342546285,0.31121381503247414,0.6887861849675259,0.4501110411011428,0.5498889588988571,0.4829238509264911,0.517076149073509,0.5136278237965469,0.486372176203453,0.4738195681506679,0.5261804318493322,0.9119843288213723,0.088015671178628,0.28757548268419414,0.7124245173158058,0.4399107583326276,0.5600892416673724,0.48929410745301444,0.5107058925469855,0.49354337790057967,0.5064566220994203,0.4152044581379577,0.5847955418620423,0.9394296979847078,0.06057030201529242,0.33180764486156744,0.6681923551384326,0.4603422829077927,0.5396577170922072,0.4902755736968612,0.5097244263031389,0.4969824190039535,0.5030175809960464,0.4698835023686454,0.5301164976313546,0.8634427429861957,0.1365572570138045,0.3083990803851431,0.6916009196148569,0.4460550757759287,0.5539449242240714,0.4694314570888614,0.5305685429111386,0.5125068802790862,0.4874931197209138,0.4589762492448827,0.5410237507551173
Alcorn County,28003000203,0.9351473609535226,0.06485263904647742,0.32144878658451864,0.6785512134154813,0.4470225310640602,0.5529774689359398,0.4779550132243505,0.5220449867756495,0.5088959815681829,0.491104018431817,0.48433106262339115,0.5156689373766088,0.9165809552583827,0.08341904474161727,0.29140387974809734,0.7085961202519027,0.44225410927827535,0.5577458907217246,0.4780953026962901,0.5219046973037099,0.49780903826246076,0.5021909617375393,0.4246438380588364,0.5753561619411637,0.9439155870269155,0.056084412973084495,0.3381237410908456,0.6618762589091545,0.46360793957153235,0.5363920604284677,0.48767844437301366,0.5123215556269863,0.5015662008773293,0.4984337991226707,0.4859598914568195,0.5140401085431805,0.9110268380953587,0.08897316190464132,0.309899715423089,0.690100284576911,0.45690774626979874,0.5430922537302013,0.4744760594339065,0.5255239405660935,0.5076836936809713,0.49231630631902873,0.46110714695982247,0.5388928530401775
Alcorn County,28003000204,0.9324945395200355,0.06750546047996449,0.34591699371382195,0.654083006286178,0.46916730040626475,0.5308326995937352,0.4882600939847981,0.5117399060152019,0.5206755730648042,0.47932442693519584,0.5139891706393312,0.4860108293606686,0.9421010069576666,0.05789899304233336,0.3780502261748892,0.6219497738251107,0.46471274673549656,0.5352872532645034,0.48897687385987376,0.5110231261401262,0.49684973168145335,0.5031502683185466,0.4459467599494451,0.5540532400505547,0.9359681747184518,0.06403182528154815,0.3938377532961036,0.6061622467038964,0.4856968492070782,0.5143031507929219,0.4982948360439432,0.5017051639560568,0.5104252363255795,0.48957476367442054,0.503821118357058,0.4961788816429417,0.8786924859741932,0.12130751402580672,0.3081468969160941,0.6918531030839059,0.4626055487619598,0.5373944512380402,0.4738435811610898,0.5261564188389102,0.5066788734196604,0.49332112658033955,0.46803791107241854,0.5319620889275812
Alcorn County,28003000301,0.6761685731488096,0.32383142685119043,0.14017528007417104,0.859824719925829,0.41456262834714186,0.5854373716528581,0.4716739244931676,0.5283260755068324,0.5050307029223836,0.4949692970776166,0.4813443559733125,0.5186556440266875,0.7842529083571448,0.21574709164285527,0.14318580347796064,0.8568141965220394,0.4072525887896106,0.5927474112103894,0.47607231146328066,0.5239276885367193,0.497329203248716,0.5026707967512842,0.41103311137113036,0.5889668886288697,0.7221863462062932,0.2778136537937068,0.17465954129549954,0.8253404587045005,0.43107271273334025,0.5689272872666598,0.4879130297153771,0.5120869702846229,0.5025720278040713,0.497427972195929,0.4709257648746954,0.5290742351253046,0.6443213336576993,0.3556786663423008,0.1480310831889067,0.8519689168110933,0.42435126992186234,0.5756487300781377,0.46771238830036105,0.5322876116996389,0.5040725204410798,0.4959274795589204,0.439453133631308,0.560546866368692
