county,GEOID,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_cap,vap_white.uss_20_dem_swe,vap_black.uss_20_rep_cap,vap_black.uss_20_dem_swe,vap_hisp.uss_20_rep_cap,vap_hisp.uss_20_dem_swe,vap_oth.uss_20_rep_cap,vap_oth.uss_20_dem_swe,vap_white.gov_20_rep_jus,vap_white.gov_20_dem_sal,vap_black.gov_20_rep_jus,vap_black.gov_20_dem_sal,vap_hisp.gov_20_rep_jus,vap_hisp.gov_20_dem_sal,vap_oth.gov_20_rep_jus,vap_oth.gov_20_dem_sal,vap_white.atg_20_rep_mor,vap_white.atg_20_dem_pet,vap_black.atg_20_rep_mor,vap_black.atg_20_dem_pet,vap_hisp.atg_20_rep_mor,vap_hisp.atg_20_dem_pet,vap_oth.atg_20_rep_mor,vap_oth.atg_20_dem_pet,vap_white.sos_20_rep_war,vap_white.sos_20_dem_ten,vap_black.sos_20_rep_war,vap_black.sos_20_dem_ten,vap_hisp.sos_20_rep_war,vap_hisp.sos_20_dem_ten,vap_oth.sos_20_rep_war,vap_oth.sos_20_dem_ten
Logan County,54045000050,0.7813446412734554,0.21865535872654449,0.450829080552666,0.549170919447334,0.48255332491265657,0.5174466750873434,0.4133313594164623,0.5866686405835376,0.7807247728422017,0.2192752271577982,0.4465771211441168,0.5534228788558833,0.4917286383063346,0.5082713616936654,0.4245904778213992,0.5754095221786006,0.7603236385772006,0.23967636142279927,0.43445078887413746,0.5655492111258625,0.49790909900522606,0.5020909009947739,0.48088849128452316,0.5191115087154766,0.6746126694205804,0.3253873305794195,0.45735851868635613,0.5426414813136439,0.48362882037691474,0.5163711796230852,0.4429764657050395,0.5570235342949602,0.6072368415578908,0.392763158442109,0.47741722018298915,0.5225827798170108,0.4674229162302416,0.5325770837697583,0.47026281404828674,0.529737185951713
Logan County,54045000053,0.8426608856354244,0.15733911436457554,0.44440550390207173,0.5555944960979282,0.48218929301707725,0.5178107069829228,0.41877169619892923,0.5812283038010705,0.8156797598855828,0.18432024011441717,0.45733041411040254,0.5426695858895975,0.4866750744427075,0.5133249255572925,0.4304831013806578,0.5695168986193422,0.7690696335484353,0.23093036645156476,0.4374284615821523,0.5625715384178477,0.49569016823091117,0.5043098317690888,0.4752221033078391,0.5247778966921609,0.7168316359928207,0.28316836400717926,0.4650785613537992,0.5349214386462008,0.47892749075850904,0.521072509241491,0.440527947062784,0.559472052937216,0.6513731419886492,0.3486268580113508,0.4775115588210189,0.5224884411789811,0.4733941813121905,0.5266058186878095,0.46854732932698534,0.5314526706730147
Logan County,54045000054,0.7653846779286448,0.2346153220713552,0.4139055852875614,0.5860944147124386,0.4790249416628875,0.5209750583371126,0.40620033682144796,0.593799663178552,0.8082476920482953,0.19175230795170478,0.4341576881351507,0.5658423118648493,0.483278694311064,0.516721305688936,0.42121529465000085,0.5787847053499992,0.7208752514099598,0.2791247485900403,0.4136299389289209,0.5863700610710791,0.4999209840052265,0.5000790159947734,0.4690825812642855,0.5309174187357145,0.6840258665073187,0.3159741334926813,0.44420861043251786,0.5557913895674822,0.4781179036032294,0.5218820963967706,0.43921046920395945,0.5607895307960405,0.5591057456512291,0.440894254348771,0.45180884002577665,0.5481911599742234,0.4723124569812035,0.5276875430187965,0.4540747604520685,0.5459252395479315
Logan County,54045000055,0.8110319644266013,0.1889680355733987,0.44778465336686013,0.5522153466331399,0.48464246229989255,0.5153575377001075,0.4151249809337134,0.5848750190662866,0.7872613717306878,0.21273862826931225,0.4546470455776544,0.5453529544223455,0.487991690229676,0.5120083097703241,0.4259654943508918,0.5740345056491082,0.7217227529945365,0.2782772470054635,0.4391926890214044,0.5608073109785956,0.49979136111553546,0.5002086388844645,0.47708140029611146,0.5229185997038885,0.6502066076480084,0.3497933923519916,0.45993250322252516,0.5400674967774748,0.48251574947650144,0.5174842505234986,0.43928716911752774,0.5607128308824723,0.6312838377631806,0.36871616223681936,0.48370520649078136,0.5162947935092186,0.46795262422361,0.53204737577639,0.4702178395118675,0.5297821604881325
Logan County,54045000056,0.7616328672984944,0.2383671327015056,0.4439402876355595,0.5560597123644405,0.48696775213475035,0.5130322478652496,0.41203472448009376,0.5879652755199063,0.7759026652204292,0.2240973347795708,0.4534357208064919,0.546564279193508,0.4968569074389477,0.5031430925610523,0.4304407535295784,0.5695592464704217,0.7379824047077882,0.2620175952922118,0.4358965825632701,0.5641034174367299,0.5010806748804736,0.4989193251195264,0.4740628645218072,0.5259371354781929,0.6975526240427175,0.3024473759572826,0.46035382831386307,0.5396461716861369,0.4813142209673578,0.5186857790326421,0.4441311454639819,0.5558688545360181,0.5922700313298931,0.40772996867010697,0.47656444140078386,0.5234355585992161,0.47608902625220734,0.5239109737477927,0.4687778175091405,0.5312221824908595
Mason County,54053000001,0.7771497190636006,0.2228502809363993,0.47815830714404867,0.5218416928559513,0.4835897340564851,0.5164102659435149,0.4712469134798399,0.5287530865201601,0.7872917737909786,0.21270822620902144,0.47959440852568475,0.5204055914743153,0.47791795542340954,0.5220820445765905,0.45888609118190965,0.5411139088180903,0.7337221969200157,0.2662778030799842,0.4789979238302613,0.5210020761697387,0.5013673560898312,0.4986326439101688,0.47713426669291364,0.5228657333070864,0.6641427639964984,0.3358572360035016,0.4897999324362939,0.5102000675637061,0.49053744305730285,0.5094625569426972,0.4816170457626573,0.5183829542373427,0.5914115063453383,0.4085884936546616,0.4669036784104928,0.5330963215895073,0.5119918121014041,0.48800818789859585,0.48050630544724154,0.5194936945527584
Mason County,54053000002,0.801689901316817,0.198310098683183,0.48649529850285267,0.5135047014971473,0.4930586924593825,0.5069413075406175,0.46483820391224945,0.5351617960877506,0.7891869808674038,0.21081301913259617,0.4889051934287165,0.5110948065712835,0.4752303562736029,0.5247696437263971,0.4505731345674776,0.5494268654325224,0.7478899526708875,0.25211004732911246,0.474978901479609,0.525021098520391,0.5117598397500512,0.4882401602499488,0.47690379483606254,0.5230962051639374,0.6764865510642095,0.3235134489357904,0.4947461874348734,0.5052538125651266,0.49091752512650194,0.509082474873498,0.4794476584402184,0.5205523415597816,0.5352271323173424,0.4647728676826575,0.46439432277081144,0.5356056772291886,0.5093396562522178,0.4906603437477823,0.47844779668783927,0.5215522033121607
Mason County,54053000003,0.8061942357664164,0.1938057642335837,0.48564798722411767,0.5143520127758823,0.4908095331738213,0.5091904668261787,0.46893360091639785,0.5310663990836022,0.7954702311485935,0.20452976885140647,0.47857278414423166,0.5214272158557683,0.4733031020011675,0.5266968979988325,0.46065884921960354,0.5393411507803965,0.7404875886923908,0.25951241130760916,0.4786608674882723,0.5213391325117277,0.5069341231658285,0.49306587683417147,0.4719307861393825,0.5280692138606174,0.6749243238804732,0.3250756761195268,0.48764264702977494,0.5123573529702251,0.4932478371786425,0.5067521628213575,0.4849429248691593,0.5150570751308408,0.528443774849485,0.47155622515051493,0.4631999258249059,0.5368000741750941,0.508380573455695,0.491619426544305,0.4821107920083716,0.5178892079916284
Mason County,54053000004,0.8034098657833179,0.19659013421668217,0.48175503523430924,0.5182449647656908,0.49169979038659667,0.5083002096134033,0.47680645999361604,0.523193540006384,0.8153338351738911,0.18466616482610881,0.4855110467119363,0.5144889532880638,0.48050646886917153,0.5194935311308284,0.4484351868449229,0.5515648131550771,0.7446229004666437,0.2553770995333563,0.4785058769935304,0.5214941230064696,0.5027024477969828,0.4972975522030172,0.47645684798354343,0.5235431520164565,0.6856798181715106,0.3143201818284894,0.48450938053016246,0.5154906194698375,0.4937933890254796,0.5062066109745205,0.48254393269047147,0.5174560673095285,0.5361742085451395,0.46382579145486047,0.4607551983506923,0.5392448016493077,0.5045111922270329,0.4954888077729671,0.4738703897126174,0.5261296102873826
Mason County,54053000005,0.7719286716287018,0.22807132837129798,0.4760317797197822,0.5239682202802177,0.4939033701077034,0.5060966298922965,0.4752136710320176,0.5247863289679824,0.7815480625860719,0.21845193741392793,0.4790427481261971,0.5209572518738029,0.4762472964955329,0.5237527035044671,0.4495037833482529,0.5504962166517471,0.7376637216311696,0.2623362783688302,0.47850428490983377,0.5214957150901662,0.5065962768029499,0.49340372319705006,0.4674406443610116,0.5325593556389884,0.6728400096803107,0.32715999031968906,0.48772512442760413,0.5122748755723958,0.48878305954301843,0.5112169404569816,0.47663174625765503,0.523368253742345,0.5348925273482962,0.46510747265170355,0.46186957615925744,0.5381304238407425,0.5072623118012465,0.4927376881987535,0.48792300747783046,0.5120769925221695
