county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_cor,vap_white.uss_16_rep_hec,vap_black.uss_16_dem_cor,vap_black.uss_16_rep_hec,vap_hisp.uss_16_dem_cor,vap_hisp.uss_16_rep_hec,vap_oth.uss_16_dem_cor,vap_oth.uss_16_rep_hec,vap_white.uss_18_dem_ros,vap_white.uss_18_rep_hel,vap_black.uss_18_dem_ros,vap_black.uss_18_rep_hel,vap_hisp.uss_18_dem_ros,vap_hisp.uss_18_rep_hel,vap_oth.uss_18_dem_ros,vap_oth.uss_18_rep_hel,vap_white.gov_18_dem_sis,vap_white.gov_18_rep_lax,vap_black.gov_18_dem_sis,vap_black.gov_18_rep_lax,vap_hisp.gov_18_dem_sis,vap_hisp.gov_18_rep_lax,vap_oth.gov_18_dem_sis,vap_oth.gov_18_rep_lax,vap_white.atg_18_dem_for,vap_white.atg_18_rep_dun,vap_black.atg_18_dem_for,vap_black.atg_18_rep_dun,vap_hisp.atg_18_dem_for,vap_hisp.atg_18_rep_dun,vap_oth.atg_18_dem_for,vap_oth.atg_18_rep_dun,vap_white.sos_18_dem_ara,vap_white.sos_18_rep_ceg,vap_black.sos_18_dem_ara,vap_black.sos_18_rep_ceg,vap_hisp.sos_18_dem_ara,vap_hisp.sos_18_rep_ceg,vap_oth.sos_18_dem_ara,vap_oth.sos_18_rep_ceg,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru
Nye County,32023000023,0.14646813107045212,0.8535318689295479,0.5096465497336091,0.49035345026639093,0.5303986490544497,0.4696013509455503,0.6007553621114008,0.39924463788859915,0.2224057442918731,0.7775942557081269,0.5089581586358285,0.49104184136417156,0.5379088327294934,0.4620911672705066,0.5584703220997091,0.4415296779002909,0.18357631852898354,0.8164236814710164,0.5104960540401141,0.4895039459598859,0.5459888373292036,0.4540111626707964,0.6226795176299325,0.3773204823700675,0.1767301382017334,0.8232698617982667,0.47517771188338703,0.524822288116613,0.5667328129848098,0.4332671870151902,0.5206353590286533,0.47936464097134673,0.14118496497415467,0.8588150350258453,0.45403274363883545,0.5459672563611646,0.47938875025358607,0.5206112497464139,0.5911560956326806,0.40884390436731943,0.11779781021605307,0.8822021897839469,0.46912191584770985,0.5308780841522902,0.5506210539000189,0.4493789460999811,0.6425273585877206,0.3574726414122794,0.15957587446091692,0.8404241255390831,0.5047516123496293,0.4952483876503707,0.5147175857972695,0.48528241420273055,0.5975717299745054,0.40242827002549464
Nye County,32023000024,0.16298489332360128,0.8370151066763987,0.5301051837815619,0.46989481621843804,0.5628908582225133,0.4371091417774867,0.6349290359325668,0.3650709640674332,0.2561318540157698,0.7438681459842301,0.5082151048386887,0.4917848951613113,0.5327459947398551,0.46725400526014493,0.561236847310904,0.43876315268909605,0.22641042191135208,0.7735895780886479,0.5193545200962549,0.48064547990374507,0.5836794509249846,0.4163205490750154,0.6338776899816323,0.36612231001836765,0.2226166678713439,0.7773833321286561,0.49794013053131425,0.5020598694686857,0.5829496085659879,0.4170503914340121,0.556253721270569,0.44374627872943095,0.21206602585776332,0.7879339741422366,0.4920399689106881,0.5079600310893119,0.5515174628818247,0.4484825371181753,0.6350272646498157,0.36497273535018426,0.18330655759769776,0.8166934424023022,0.49012032843622183,0.5098796715637781,0.6136384699255784,0.3863615300744217,0.6826763763010192,0.3173236236989808,0.22575178180898775,0.7742482181910123,0.5189315122158051,0.4810684877841949,0.5652285679439425,0.43477143205605745,0.6241233426048172,0.37587665739518283
Nye County,32023000025,0.140488183518276,0.859511816481724,0.5332724841226566,0.4667275158773434,0.5614833952978338,0.43851660470216625,0.6344641731008893,0.36553582689911074,0.19009768032420662,0.8099023196757934,0.5072032030485077,0.49279679695149226,0.527678748126951,0.47232125187304896,0.557912182542022,0.442087817457978,0.12055679123647903,0.879443208763521,0.5189790085339492,0.4810209914660508,0.5545876597857127,0.44541234021428733,0.6108046208153427,0.38919537918465735,0.14701021484153393,0.8529897851584661,0.48494939874945386,0.5150506012505461,0.5559852115216745,0.44401478847832554,0.5322827918492853,0.4677172081507147,0.11509483027246226,0.8849051697275377,0.4864350539911296,0.5135649460088704,0.5139936817497158,0.4860063182502842,0.600875152092741,0.39912484790725905,0.08761916794703017,0.9123808320529698,0.49058763640637354,0.5094123635936265,0.5707120203075757,0.42928797969242427,0.6459336351290952,0.3540663648709048,0.12244154052776642,0.8775584594722335,0.5197341658854246,0.48026583411457535,0.5368386610297534,0.4631613389702466,0.6098218375499549,0.39017816245004516
Nye County,32023000026,0.1548003395515503,0.8451996604484497,0.5329427713833473,0.4670572286166526,0.5627593110425929,0.43724068895740714,0.624781260449256,0.37521873955074403,0.2172334851532541,0.7827665148467459,0.5032903433523699,0.4967096566476301,0.5395412866091124,0.4604587133908876,0.5602371563781897,0.4397628436218103,0.19284232104514143,0.8071576789548586,0.5253889910069096,0.4746110089930904,0.5878707654026808,0.41212923459731915,0.650791747976134,0.3492082520238659,0.1987245158382906,0.8012754841617095,0.494213267387229,0.505786732612771,0.5809908139796491,0.41900918602035087,0.5625581847609259,0.4374418152390741,0.1664493012392239,0.833550698760776,0.4821642307305521,0.517835769269448,0.54323228345193,0.45676771654806997,0.6175610080535395,0.38243899194646047,0.13594708221177612,0.8640529177882239,0.49911502148356107,0.5008849785164389,0.6061425561816763,0.39385744381832366,0.6701210410305493,0.32987895896945074,0.20022673625662804,0.799773263743372,0.5312829684923913,0.4687170315076087,0.5677463223701479,0.43225367762985206,0.6313287661141354,0.3686712338858646
Nye County,32023000027,0.19331144704606187,0.8066885529539382,0.5365530549198694,0.4634469450801306,0.5661178743804488,0.43388212561955114,0.6440635273390978,0.3559364726609022,0.25659099493584886,0.7434090050641511,0.5136354911775035,0.4863645088224965,0.5333506383840005,0.46664936161599946,0.5691420592650343,0.4308579407349657,0.20448520496337047,0.7955147950366296,0.5219210565133682,0.4780789434866318,0.5745780340915823,0.42542196590841774,0.6337088698785033,0.3662911301214968,0.20472418475536608,0.795275815244634,0.489614597319147,0.510385402680853,0.5721873681930765,0.4278126318069235,0.5489858513263898,0.4510141486736103,0.179577202809404,0.820422797190596,0.49062590745235635,0.5093740925476437,0.5489757139057163,0.45102428609428363,0.6245322193557562,0.37546778064424374,0.14898459884165863,0.8510154011583414,0.5011534745767267,0.4988465254232731,0.6018782615851669,0.39812173841483317,0.6748052666091912,0.3251947333908089,0.21623480422774016,0.7837651957722598,0.5339376658534709,0.4660623341465291,0.5574958080844766,0.44250419191552337,0.6279149256328381,0.37208507436716187
Nye County,32023000028,0.20183598543493442,0.7981640145650656,0.5266956744661813,0.4733043255338187,0.5649230049948474,0.43507699500515257,0.6309027404441608,0.3690972595558392,0.2534897294156683,0.7465102705843315,0.5055622599496378,0.4944377400503623,0.5292877252228647,0.4707122747771353,0.5668250137369804,0.4331749862630197,0.2310702733391343,0.7689297266608657,0.5215883368312307,0.4784116631687692,0.5864625579389423,0.4135374420610577,0.6369248039128976,0.36307519608710237,0.22924428605646027,0.7707557139435397,0.49012270719798823,0.5098772928020118,0.5762052052809499,0.4237947947190501,0.5499808838162747,0.45001911618372525,0.217132281036057,0.7828677189639428,0.48686390000474034,0.5131360999952597,0.5509110038567466,0.44908899614325337,0.6287431117092618,0.3712568882907382,0.1847564831998133,0.8152435168001865,0.49380259207117483,0.5061974079288252,0.619323941539639,0.380676058460361,0.6838680916556765,0.3161319083443235,0.22351768418438378,0.7764823158156162,0.5193692212353498,0.48063077876465016,0.5624031848792459,0.43759681512075416,0.6246425603132003,0.3753574396867997
Nye County,32023000029,0.20654013614584713,0.7934598638541529,0.5401072472481376,0.45989275275186237,0.587149613231092,0.412850386768908,0.6414998258749399,0.35850017412506,0.2503864555785992,0.7496135444214008,0.508865123364772,0.491134876635228,0.5390534954738634,0.4609465045261366,0.5635741031557974,0.4364258968442027,0.2269810988577696,0.7730189011422304,0.5256325722107645,0.47436742778923546,0.5972501010293322,0.4027498989706678,0.6465876332766902,0.3534123667233098,0.23506872120878317,0.7649312787912168,0.5009242432445968,0.49907575675540317,0.5782809378283875,0.4217190621716125,0.5650176331623498,0.43498236683765024,0.23090266719045646,0.7690973328095435,0.49336389874138525,0.5066361012586147,0.5733629473059358,0.4266370526940641,0.6294565058983241,0.37054349410167586,0.2004211302600197,0.7995788697399803,0.5024940945057167,0.4975059054942833,0.6244618060896148,0.3755381939103853,0.6863387858751722,0.31366121412482784,0.2192071421100697,0.7807928578899302,0.5246613725766679,0.4753386274233321,0.5742675688000252,0.4257324311999749,0.6220381404003463,0.37796185959965367
Nye County,32023000030,0.1820383091456049,0.8179616908543951,0.5285813089673851,0.47141869103261486,0.5830466170762117,0.4169533829237883,0.6310096484193964,0.3689903515806035,0.23507368080722818,0.7649263191927719,0.5104769821253116,0.48952301787468844,0.5314135901510636,0.4685864098489364,0.5601561331423625,0.4398438668576375,0.2029264794773681,0.7970735205226319,0.5248234948274945,0.4751765051725055,0.5696297730512175,0.4303702269487825,0.6385404271848757,0.3614595728151243,0.20751619997349113,0.7924838000265089,0.49622177161780007,0.5037782283821999,0.5764956808093277,0.4235043191906723,0.5434713994597815,0.4565286005402185,0.1840953804772247,0.8159046195227753,0.48861513850342525,0.5113848614965747,0.5487208951637826,0.45127910483621736,0.6285710842265209,0.37142891577347914,0.15047892874232394,0.8495210712576761,0.4991188591562725,0.5008811408437275,0.6096616426625151,0.39033835733748495,0.6755372212993669,0.3244627787006331,0.2094981942308255,0.7905018057691745,0.5280026338036317,0.47199736619636834,0.5750014102045059,0.4249985897954941,0.6159384689923771,0.3840615310076229
Nye County,32023000031,0.15890946275705498,0.841090537242945,0.5318134389593456,0.46818656104065437,0.5572270870322564,0.44277291296774357,0.6297104057917544,0.37028959420824553,0.21899899842125467,0.7810010015787453,0.5083550664213968,0.4916449335786032,0.5288496923849285,0.47115030761507143,0.5687782831390971,0.4312217168609029,0.1717574750352959,0.8282425249647041,0.5251859973596521,0.4748140026403479,0.5778650795056972,0.42213492049430273,0.6287540440805691,0.3712459559194309,0.17244119254244744,0.8275588074575526,0.4916758016264004,0.5083241983735997,0.5679931365307924,0.4320068634692074,0.5518192932469121,0.44818070675308785,0.15670781885293153,0.8432921811470685,0.49021147257952663,0.5097885274204733,0.5328334086913663,0.4671665913086334,0.6236042020059586,0.3763957979940415,0.1380505334765357,0.8619494665234643,0.4923872068883599,0.5076127931116401,0.6135816865025872,0.3864183134974126,0.6689071580578793,0.33109284194212074,0.16761201846558624,0.8323879815344137,0.5269598433497853,0.4730401566502147,0.5448759792520824,0.45512402074791736,0.600334955262401,0.39966504473759895
Nye County,32023000032,0.24168258770906526,0.7583174122909345,0.533701462374443,0.4662985376255569,0.5833219194361302,0.4166780805638698,0.6420450222793735,0.3579549777206264,0.30293875748969146,0.6970612425103083,0.505082432490969,0.49491756750903104,0.5466200936319902,0.4533799063680099,0.561790157913513,0.4382098420864868,0.2632807940042413,0.7367192059957587,0.5296661811636232,0.4703338188363768,0.5948794287808696,0.4051205712191303,0.6464138634583056,0.3535861365416942,0.27851315510419755,0.7214868448958023,0.49931829532741295,0.500681704672587,0.582112835651416,0.41788716434858403,0.5432251771811535,0.4567748228188463,0.2411626176339566,0.7588373823660434,0.48936596924153924,0.5106340307584608,0.5542005708490012,0.44579942915099874,0.6180330124700095,0.38196698752999053,0.21742113721898668,0.7825788627810133,0.49890895701210325,0.5010910429878968,0.6202970475349086,0.3797029524650914,0.6767033023637639,0.32329669763623614,0.2529213719696013,0.7470786280303985,0.5187749366017892,0.4812250633982108,0.5512553995389605,0.4487446004610395,0.6066520408810159,0.3933479591189842
Nye County,32023000035,0.044027564364140875,0.9559724356358591,0.5258497757346516,0.47415022426534836,0.5139235688081146,0.4860764311918853,0.5646659678434673,0.43533403215653266,0.07458781747572084,0.9254121825242791,0.49829660403074333,0.5017033959692566,0.5004234059526519,0.49957659404734805,0.5181229726179094,0.4818770273820906,0.03158097550383224,0.9684190244961678,0.5203152014545424,0.47968479854545765,0.49028856941598853,0.5097114305840115,0.5027543777978877,0.4972456222021123,0.044353193093091846,0.9556468069069082,0.48053113532955194,0.5194688646704481,0.5173989294237255,0.4826010705762745,0.4654979197103864,0.5345020802896137,0.038100290669695974,0.961899709330304,0.4895265294039356,0.5104734705960644,0.4837357948315832,0.5162642051684169,0.5353527501329596,0.4646472498670402,0.03427145368738108,0.965728546312619,0.48702313256556273,0.5129768674344373,0.5594851734626117,0.4405148265373882,0.6065352549680874,0.3934647450319124,0.02132674035713074,0.9786732596428692,0.5069096753794972,0.4930903246205029,0.4348359825203468,0.5651640174796533,0.4142673506693931,0.585732649330607
Pershing County,32027000001,0.10767165643151567,0.8923283435684843,0.43891831763872496,0.5610816823612751,0.35599985139065254,0.6440001486093474,0.4757870432320354,0.5242129567679646,0.12888458546820877,0.8711154145317912,0.4257617652027355,0.5742382347972644,0.3975601306958222,0.6024398693041778,0.4760149418140301,0.5239850581859699,0.09212122624650775,0.9078787737534922,0.43740311288367967,0.5625968871163203,0.38385405483130514,0.6161459451686948,0.47810509824495906,0.5218949017550409,0.07472624145015905,0.925273758549841,0.42102078250414215,0.5789792174958578,0.3344708708704995,0.6655291291295006,0.47306955815896695,0.526930441841033,0.06618664080910724,0.9338133591908927,0.4098575072526216,0.5901424927473784,0.2937046874403757,0.7062953125596243,0.48819250729223373,0.5118074927077663,0.09829328802362315,0.9017067119763769,0.4538442051067914,0.5461557948932085,0.4201240119366828,0.5798759880633172,0.4782342714859942,0.5217657285140058,0.08142068183779119,0.9185793181622088,0.4632410217857128,0.5367589782142872,0.39420152274519105,0.605798477254809,0.45104503039332416,0.5489549696066759
Pershing County,32027000003,0.2169718678676202,0.7830281321323798,0.46040956019864465,0.5395904398013553,0.47170649812914783,0.5282935018708521,0.5166666162138757,0.48333338378612434,0.27520720295657014,0.7247927970434299,0.4511599705168529,0.548840029483147,0.49465832729779025,0.5053416727022098,0.513185755505071,0.4868142444949291,0.20067217310198138,0.7993278268980186,0.4760998990112462,0.5239001009887537,0.5362014214255221,0.4637985785744779,0.5290961414755472,0.4709038585244528,0.18817296728765184,0.8118270327123481,0.4627430984704627,0.5372569015295373,0.5336331991292602,0.4663668008707398,0.5229536883002396,0.47704631169976036,0.19116500419848734,0.8088349958015126,0.4552175140639286,0.5447824859360715,0.5072721053803725,0.4927278946196275,0.5457702308161692,0.45422976918383084,0.1686695518400353,0.8313304481599647,0.47542776286684413,0.5245722371331558,0.5588502894778102,0.4411497105221898,0.5187125284457599,0.4812874715542401,0.23897400291138984,0.7610259970886102,0.4882833322959488,0.5117166677040512,0.5298798217607854,0.4701201782392146,0.4979006830744141,0.5020993169255858
