county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru
San Diego County,06073007401,0.66582629148082,0.3341737085191801,0.9052049007478018,0.09479509925219798,0.8164039239225604,0.18359607607743958,0.7529370239094011,0.24706297609059888,0.2642211259156224,0.7357788740843774,0.6916022585310768,0.3083977414689232,0.7077892670959095,0.2922107329040905,0.9175024871569385,0.0824975128430613,0.7213225583455108,0.2786774416544891,0.6909898604756134,0.30901013952438666,0.30596662662709995,0.6940333733728998,0.7586479248402344,0.24135207515976564
San Diego County,06073007402,0.683867183447799,0.31613281655220105,0.9049563679645921,0.09504363203540787,0.819296613125243,0.180703386874757,0.753591234367932,0.24640876563206807,0.25788732481998294,0.7421126751800171,0.687984722911529,0.31201527708847104,0.6800587338699714,0.31994126613002855,0.9141430080208227,0.08585699197917733,0.7151294355967628,0.28487056440323727,0.6891546713071098,0.3108453286928902,0.30739046330689923,0.6926095366931008,0.7669458390559963,0.23305416094400364
San Diego County,06073007501,0.7711293066516381,0.2288706933483618,0.9041759447043769,0.09582405529562306,0.8236691819433541,0.17633081805664583,0.757265486242544,0.24273451375745597,0.2580902477951144,0.7419097522048855,0.6829551672032613,0.3170448327967387,0.7949740139934652,0.2050259860065347,0.9122150321449174,0.08778496785508264,0.7267504161996431,0.27324958380035697,0.6929123059774425,0.3070876940225576,0.30516716208812644,0.6948328379118736,0.775803938437167,0.224196061562833
San Diego County,06073007502,0.7634462916091802,0.23655370839081977,0.9037899564141356,0.09621004358586438,0.8226178934517069,0.17738210654829314,0.7579443681070136,0.2420556318929864,0.25674141144322027,0.7432585885567797,0.6896256143504512,0.31037438564954883,0.7958193959135785,0.2041806040864215,0.9099322174851127,0.09006778251488733,0.723387609191389,0.276612390808611,0.6948531759042946,0.30514682409570537,0.3081051321780188,0.6918948678219812,0.772034748910101,0.227965251089899
San Diego County,06073007601,0.5673814717043137,0.43261852829568626,0.9085352631894156,0.09146473681058441,0.8185124975670477,0.1814875024329523,0.7569157691520007,0.24308423084799932,0.2559633603716306,0.7440366396283694,0.6821848955709394,0.31781510442906064,0.6955136885897469,0.30448631141025306,0.9089533857569846,0.0910466142430154,0.7172696838770746,0.2827303161229255,0.6888531013233749,0.3111468986766251,0.30042612178890077,0.6995738782110992,0.7660168118442555,0.2339831881557445
San Diego County,06073007602,0.5749815065779253,0.4250184934220747,0.9021264069105106,0.09787359308948938,0.8116412149253758,0.1883587850746242,0.7514509986579458,0.24854900134205418,0.2622298532711352,0.7377701467288648,0.6808132243058158,0.31918677569418424,0.6912403920102056,0.30875960798979435,0.9105529334880007,0.08944706651199931,0.7193650180224503,0.28063498197754966,0.6844483523643121,0.3155516476356879,0.3013892129072515,0.6986107870927485,0.7524846133955294,0.2475153866044706
San Diego County,06073007701,0.652143316306152,0.3478566836938481,0.9094114391226277,0.0905885608773723,0.8181344431579227,0.18186555684207723,0.7611785198415244,0.23882148015847557,0.26214746858222915,0.7378525314177709,0.682921948809601,0.317078051190399,0.6889737094319817,0.3110262905680183,0.9202950518127292,0.07970494818727077,0.7199562561978237,0.28004374380217634,0.6908442571196652,0.30915574288033476,0.3071706355381428,0.6928293644618572,0.7535903575910422,0.2464096424089578
San Diego County,06073007702,0.6603471011966329,0.33965289880336713,0.8983402706956343,0.10165972930436547,0.8135702721643837,0.1864297278356163,0.7557634217856714,0.24423657821432865,0.25732752536845177,0.7426724746315482,0.6822395093436058,0.3177604906563943,0.7081609539966924,0.29183904600330757,0.9099311640689629,0.09006883593103687,0.7179121739955507,0.28208782600444926,0.6897401707389922,0.3102598292610078,0.30091227919602614,0.6990877208039739,0.7566695327609977,0.24333046723900228
San Diego County,06073007800,0.6231192152224653,0.3768807847775347,0.9082424664829186,0.09175753351708141,0.8234079638637788,0.17659203613622124,0.7578302437361663,0.2421697562638338,0.25709417163328735,0.7429058283667126,0.6919033787804149,0.30809662121958514,0.6947677745442778,0.30523222545572215,0.9139925538714256,0.08600744612857435,0.7306392134445443,0.26936078655545576,0.6938149042976794,0.3061850957023205,0.3068132689321567,0.6931867310678433,0.7676876743981575,0.23231232560184242
San Diego County,06073007905,0.6686285480434956,0.33137145195650436,0.9088582720810537,0.0911417279189463,0.8170082343586823,0.18299176564131772,0.7593334599580485,0.24066654004195157,0.2626889341777005,0.7373110658222994,0.6804141363801262,0.31958586361987384,0.6880385710518813,0.31196142894811874,0.9167758783904854,0.08322412160951466,0.724616992645471,0.2753830073545291,0.6886950929060075,0.31130490709399256,0.30624985499556096,0.6937501450044391,0.766713124193195,0.23328687580680493
