county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.uss_18_dem_men,vap_white.uss_18_rep_hug,vap_black.uss_18_dem_men,vap_black.uss_18_rep_hug,vap_hisp.uss_18_dem_men,vap_hisp.uss_18_rep_hug,vap_asian.uss_18_dem_men,vap_asian.uss_18_rep_hug,vap_aian.uss_18_dem_men,vap_aian.uss_18_rep_hug,vap_oth_b.uss_18_dem_men,vap_oth_b.uss_18_rep_hug,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_white.uss_20_dem_boo,vap_white.uss_20_rep_meh,vap_black.uss_20_dem_boo,vap_black.uss_20_rep_meh,vap_hisp.uss_20_dem_boo,vap_hisp.uss_20_rep_meh,vap_asian.uss_20_dem_boo,vap_asian.uss_20_rep_meh,vap_aian.uss_20_dem_boo,vap_aian.uss_20_rep_meh,vap_oth_b.uss_20_dem_boo,vap_oth_b.uss_20_rep_meh
Mercer County,34021025001,0.7588519141672665,0.24114808583273353,0.9546344796828414,0.045365520317158375,0.9077748239870995,0.09222517601290045,0.8867889939492435,0.11321100605075647,0.544813856126279,0.45518614387372075,0.8802141077810488,0.1197858922189514,0.7052410953010452,0.29475890469895477,0.9532891109605789,0.04671088903942116,0.8795871613984353,0.12041283860156465,0.8241848972678617,0.17581510273213832,0.5704093943958622,0.42959060560413775,0.8390636551126813,0.1609363448873189,0.8151643424036498,0.1848356575963502,0.8892550529792054,0.11074494702079439,0.7521203720069048,0.24787962799309515,0.8562204091589811,0.14377959084101893,0.5172043774490082,0.48279562255099184,0.7102703638433168,0.2897296361566834,0.776794320571159,0.2232056794288409,0.9001084634175478,0.0998915365824522,0.7602244752316294,0.23977552476837058,0.807991256953111,0.19200874304688897,0.5684475132346565,0.43155248676534347,0.7553363391494234,0.2446636608505768
Mercer County,34021025002,0.726427060325244,0.27357293967475604,0.9460789657925981,0.05392103420740196,0.9101660369747223,0.08983396302527769,0.8886100440188093,0.11138995598119071,0.5451234834762998,0.4548765165237,0.8783600061173341,0.12163999388266589,0.6948962921845079,0.3051037078154922,0.9499092169421576,0.05009078305784239,0.8735046111498963,0.12649538885010367,0.8149643265148991,0.18503567348510083,0.5717025828868972,0.42829741711310254,0.8316234822677515,0.16837651773224843,0.8101826555446491,0.18981734445535087,0.8843065249489771,0.11569347505102288,0.7414835638677197,0.2585164361322802,0.8473151812225825,0.15268481877741719,0.5150754739421114,0.48492452605788833,0.7053523230478712,0.2946476769521288,0.7760666816402111,0.2239333183597889,0.8957374522231425,0.10426254777685752,0.7542587480282745,0.24574125197172544,0.8036175537959045,0.1963824462040955,0.5590109212067343,0.44098907879326565,0.7477968852047208,0.2522031147952792
Mercer County,34021030001,0.5324311372851839,0.4675688627148161,0.9551065687947815,0.044893431205218465,0.9082431857746716,0.09175681422532848,0.8979304685595847,0.10206953144041532,0.5425881108389438,0.4574118891610562,0.8781072121720138,0.12189278782798613,0.5214118845616144,0.4785881154383857,0.9581794471433562,0.041820552856643774,0.8750024171800929,0.1249975828199071,0.8279852756172027,0.17201472438279733,0.5680316119446033,0.4319683880553967,0.825399821117233,0.17460017888276702,0.6207149502612554,0.3792850497387446,0.8701798565094709,0.12982014349052906,0.7336522912625909,0.2663477087374091,0.8543253303611243,0.14567466963887568,0.5221530693357894,0.4778469306642105,0.687957034623362,0.312042965376638,0.5847830198407499,0.4152169801592502,0.892987208817091,0.10701279118290896,0.7421376823158127,0.2578623176841873,0.7995626891744201,0.20043731082557995,0.5706492952651098,0.4293507047348903,0.7389795551603167,0.2610204448396833
Mercer County,34021030002,0.5929434353460274,0.40705656465397244,0.9519665512765095,0.04803344872349051,0.8994543379003375,0.10054566209966256,0.8898249760657675,0.11017502393423256,0.5493416069682971,0.45065839303170285,0.8773509740412299,0.12264902595877016,0.5332473784720926,0.4667526215279074,0.9435442182767704,0.05645578172322958,0.8727595110448901,0.1272404889551098,0.8147375891634401,0.1852624108365599,0.5708926687874903,0.4291073312125096,0.8284945709926879,0.1715054290073122,0.6654606381502326,0.3345393618497673,0.8761506604764557,0.12384933952354432,0.7357543510620146,0.2642456489379854,0.8471767507831905,0.15282324921680948,0.5119124435905942,0.4880875564094058,0.6974660862420722,0.3025339137579278,0.633428324360645,0.3665716756393549,0.8912783425432959,0.10872165745670416,0.7486158787637195,0.2513841212362805,0.8056881179167799,0.19431188208322014,0.5626399379317667,0.43736006206823336,0.7347051539439332,0.26529484605606674
Mercer County,34021030003,0.4105202680013191,0.5894797319986809,0.9416667781304413,0.0583332218695587,0.9058716958711744,0.09412830412882561,0.8797415614266008,0.1202584385733992,0.545580852295628,0.45441914770437203,0.8773111687572545,0.12268883124274554,0.3731949649200748,0.6268050350799252,0.937724168530638,0.06227583146936204,0.8640150312205324,0.13598496877946767,0.8084526455954079,0.1915473544045921,0.5659318259237361,0.4340681740762639,0.819926921300078,0.1800730786999219,0.6198607093263497,0.38013929067365027,0.8812408589403649,0.11875914105963509,0.7277204581355879,0.272279541864412,0.8463189389817081,0.15368106101829193,0.5159047464191924,0.4840952535808076,0.6837091519266245,0.3162908480733755,0.5630665442718664,0.43693345572813364,0.9035804875131863,0.09641951248681373,0.7306044209622153,0.2693955790377847,0.8042710344346354,0.1957289655653645,0.5678659238429015,0.4321340761570985,0.7367544600724317,0.2632455399275683
Mercer County,34021030004,0.5322378815754005,0.46776211842459947,0.9470413152069471,0.05295868479305288,0.9105705359092345,0.08942946409076548,0.8780667975817589,0.12193320241824111,0.5404715443829717,0.4595284556170282,0.8693323764878712,0.1306676235121288,0.4846239369094362,0.5153760630905638,0.9462695059220466,0.05373049407795341,0.8658919491078709,0.13410805089212902,0.8131018446163147,0.18689815538368526,0.5749475455905276,0.4250524544094724,0.8245220567052401,0.17547794329475982,0.664030057480286,0.33596994251971396,0.8779977974951548,0.12200220250484511,0.730287643876748,0.269712356123252,0.8511544157271013,0.14884558427289876,0.5168618491670034,0.48313815083299666,0.6952331130995365,0.30476688690046355,0.630315143678202,0.3696848563217981,0.9078831171038946,0.09211688289610519,0.7446302557528008,0.25536974424719916,0.8048019838829282,0.19519801611707174,0.5644687259390248,0.4355312740609753,0.7403558041755467,0.25964419582445325
Mercer County,34021030005,0.6233871183141884,0.3766128816858116,0.9457076266895261,0.054292373310473874,0.9087899116773538,0.09121008832264599,0.8903100300446294,0.10968996995537061,0.5507997913864916,0.44920020861350834,0.8793718933519121,0.12062810664808786,0.5654688357816884,0.43453116421831167,0.9449864251398402,0.05501357486015982,0.8755484056895537,0.1244515943104461,0.8132810885173086,0.18671891148269132,0.5758763324866985,0.42412366751330155,0.8286981509758745,0.1713018490241255,0.6483282201807268,0.3516717798192732,0.8956682493323048,0.10433175066769515,0.7307781983140529,0.2692218016859469,0.847823905727258,0.15217609427274204,0.5205627008173513,0.4794372991826486,0.6966009405754193,0.3033990594245807,0.6128667931517489,0.38713320684825114,0.8935404526175054,0.10645954738249468,0.7374127583060113,0.2625872416939887,0.7988555378765407,0.20114446212345924,0.570358899636746,0.4296411003632539,0.7422809956022176,0.2577190043977824
Mercer County,34021030006,0.5790517528777138,0.42094824712228623,0.9420270869540339,0.057972913045966044,0.9040729387360881,0.09592706126391191,0.8793318644905095,0.12066813550949049,0.5419787118594769,0.4580212881405232,0.8725452606713172,0.12745473932868276,0.5518546778903758,0.4481453221096242,0.9526891915401903,0.0473108084598097,0.873940154968082,0.126059845031918,0.8177822666767732,0.18221773332322674,0.5709983666114212,0.42900163338857883,0.8313415526280722,0.16865844737192778,0.6655019726631567,0.3344980273368433,0.8966804117169833,0.1033195882830167,0.7351190832918949,0.2648809167081051,0.8469669289556376,0.1530330710443623,0.5213002346818875,0.4786997653181126,0.6964254282563774,0.3035745717436226,0.627473871722606,0.37252612827739395,0.902836035207522,0.09716396479247799,0.7457482570604015,0.25425174293959857,0.8027653305508289,0.19723466944917112,0.5657745069114585,0.43422549308854147,0.7356273850490438,0.2643726149509562
Mercer County,34021030007,0.5186735321149536,0.48132646788504646,0.9456330141254533,0.054366985874546664,0.9094315642961932,0.09056843570380677,0.8863320525647559,0.11366794743524415,0.5503168223292115,0.44968317767078847,0.8729261862084233,0.12707381379157665,0.5278513729485174,0.47214862705148264,0.9534457261904429,0.04655427380955715,0.8724750073673786,0.1275249926326214,0.8242064779922356,0.17579352200776446,0.5735588700206453,0.4264411299793547,0.827148220206655,0.17285177979334498,0.6378809055768564,0.36211909442314366,0.8870945677471124,0.11290543225288761,0.7362270032132036,0.26377299678679644,0.8533438225883563,0.1466561774116437,0.516890071136136,0.4831099288638639,0.6897241038109346,0.3102758961890654,0.610835861907475,0.38916413809252504,0.8882314490358462,0.11176855096415383,0.7426381009592863,0.25736189904071366,0.8017596431326581,0.19824035686734187,0.5650601408095738,0.4349398591904262,0.7432029358595497,0.2567970641404503
Mercer County,34021030008,0.5977587388498998,0.4022412611501002,0.9472354886917155,0.052764511308284565,0.9039530083001729,0.09604699169982683,0.8848567088726912,0.11514329112730882,0.5438893090281914,0.45611069097180856,0.8826069082806045,0.11739309171939549,0.5252918307496631,0.4747081692503369,0.9505183594208054,0.049481640579194595,0.8683676099774352,0.1316323900225648,0.8141361595589008,0.1858638404410992,0.5705227188364125,0.4294772811635875,0.8260024343931419,0.17399756560685803,0.6433440215014593,0.3566559784985407,0.8974744318669285,0.10252556813307141,0.7327882263921293,0.26721177360787074,0.8521402897550996,0.1478597102449004,0.5188007649480172,0.48119923505198287,0.6999996720940713,0.3000003279059286,0.6075554007504629,0.3924445992495372,0.8892386415010151,0.1107613584989849,0.7451343494720106,0.25486565052798943,0.8018709758039385,0.19812902419606152,0.5648812438652325,0.4351187561347674,0.7431902777062148,0.2568097222937851
Mercer County,34021030009,0.5814064188398298,0.4185935811601702,0.9490949816887562,0.050905018311243895,0.9028665130640817,0.09713348693591826,0.8869947449361789,0.11300525506382114,0.5468927112431803,0.45310728875681977,0.8743437995528057,0.12565620044719422,0.5197444251109109,0.4802555748890891,0.9488385691036977,0.05116143089630229,0.8703678332206034,0.1296321667793966,0.8163694455114964,0.18363055448850363,0.5683481703631741,0.43165182963682586,0.8375334982730623,0.1624665017269377,0.6448037361093135,0.3551962638906865,0.8897418461116459,0.11025815388835414,0.7347232156093381,0.26527678439066193,0.8490079126961878,0.15099208730381217,0.5186177095921245,0.4813822904078755,0.698067723487005,0.3019322765129951,0.6103394292398542,0.3896605707601459,0.8994317349915354,0.10056826500846457,0.7402908198489258,0.2597091801510743,0.8055579719680381,0.1944420280319619,0.574692852811271,0.425307147188729,0.7409458789192593,0.25905412108074066
Mercer County,34021030010,0.5898179127473557,0.41018208725264405,0.9427963346244004,0.05720366537559965,0.9021713443763436,0.09782865562365635,0.9004741798180813,0.09952582018191863,0.5417745844708901,0.45822541552910984,0.8737444609128375,0.1262555390871625,0.561645716669249,0.438354283330751,0.9579628817582885,0.04203711824171155,0.8718927534612717,0.12810724653872832,0.8222032571382697,0.17779674286173028,0.5722320598102857,0.4277679401897143,0.8261225208664755,0.17387747913352447,0.5951306214144466,0.4048693785855534,0.8909700670571304,0.10902993294286958,0.733460683179857,0.26653931682014304,0.8489249284781287,0.1510750715218713,0.5147579173917921,0.48524208260820767,0.691972075372629,0.30802792462737105,0.5648496209522629,0.43515037904773685,0.8950663306834871,0.10493366931651296,0.7343009866645527,0.26569901333544726,0.7925709578729304,0.2074290421270696,0.5676180434679146,0.4323819565320852,0.7406114037048049,0.2593885962951951
