county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_18_rep_cru,vap_white.uss_18_dem_oro,vap_black.uss_18_rep_cru,vap_black.uss_18_dem_oro,vap_hisp.uss_18_rep_cru,vap_hisp.uss_18_dem_oro,vap_oth.uss_18_rep_cru,vap_oth.uss_18_dem_oro,vap_white.gov_18_rep_abb,vap_white.gov_18_dem_val,vap_black.gov_18_rep_abb,vap_black.gov_18_dem_val,vap_hisp.gov_18_rep_abb,vap_hisp.gov_18_dem_val,vap_oth.gov_18_rep_abb,vap_oth.gov_18_dem_val,vap_white.atg_18_rep_pax,vap_white.atg_18_dem_nel,vap_black.atg_18_rep_pax,vap_black.atg_18_dem_nel,vap_hisp.atg_18_rep_pax,vap_hisp.atg_18_dem_nel,vap_oth.atg_18_rep_pax,vap_oth.atg_18_dem_nel,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_cor,vap_white.uss_20_dem_heg,vap_black.uss_20_rep_cor,vap_black.uss_20_dem_heg,vap_hisp.uss_20_rep_cor,vap_hisp.uss_20_dem_heg,vap_oth.uss_20_rep_cor,vap_oth.uss_20_dem_heg
Harris County,48201000995,0.4473719710497465,0.5526280289502535,0.007735733400348429,0.9922642665996516,0.04993288087493428,0.9500671191250657,0.19905573248775052,0.8009442675122495,0.43042729839597843,0.5695727016040216,0.009870551754928411,0.9901294482450715,0.06929705586694257,0.9307029441330574,0.1984483736671105,0.8015516263328896,0.615502237713892,0.38449776228610805,0.009146893072791118,0.9908531069272088,0.12053129157070219,0.8794687084292978,0.3489400772482438,0.6510599227517563,0.4902214993908706,0.5097785006091293,0.009969571945621414,0.9900304280543786,0.07250277974371198,0.927497220256288,0.21446619067919442,0.7855338093208056,0.47415671815057336,0.5258432818494266,0.008827841971364166,0.9911721580286358,0.12387111995570785,0.8761288800442921,0.17577654557627925,0.8242234544237208,0.5670144288087642,0.4329855711912358,0.009786689450133787,0.9902133105498662,0.13794034457721183,0.8620596554227882,0.23686259564651033,0.7631374043534896
Harris County,48201000996,0.9412560753531762,0.05874392464682371,0.02864962365875721,0.9713503763412428,0.34752071405297097,0.652479285947029,0.45371690121898395,0.546283098781016,0.9521875651940138,0.04781243480598617,0.03266537626659994,0.9673346237334001,0.2500281557464452,0.7499718442535548,0.3369934210568924,0.6630065789431075,0.9636151270330244,0.036384872966975526,0.035741742921178134,0.9642582570788218,0.37201479114315583,0.6279852088568442,0.5437694472676592,0.45623055273234076,0.94272737693688,0.05727262306311993,0.02595156144168521,0.9740484385583148,0.28207423901877227,0.7179257609812277,0.3736239702136835,0.6263760297863165,0.9032597596786853,0.09674024032131469,0.024941810830420564,0.9750581891695794,0.2867204047892776,0.7132795952107224,0.2999758890244678,0.7000241109755322,0.9333703427498797,0.06662965725012028,0.021400289658301458,0.9785997103416986,0.3226281594735845,0.6773718405264155,0.3869668263061063,0.6130331736938938
Harris County,48201000997,0.8554533720977924,0.1445466279022076,0.018978057009376777,0.9810219429906232,0.20239878177935985,0.7976012182206401,0.41263805824697763,0.5873619417530224,0.6213484322109976,0.37865156778900244,0.01106273036156706,0.988937269638433,0.14938902746925412,0.8506109725307459,0.26835940408113657,0.7316405959188634,0.8294271361030124,0.17057286389698761,0.013505846630939226,0.9864941533690608,0.22810603257116346,0.7718939674288365,0.47100909156683785,0.5289909084331622,0.7271066131646433,0.27289338683535663,0.011895262221689325,0.9881047377783106,0.1459663462784893,0.8540336537215106,0.2922450733317833,0.7077549266682167,0.6611438937964951,0.3388561062035049,0.009660701525848931,0.990339298474151,0.23887263726315375,0.7611273627368462,0.26516086243244846,0.7348391375675515,0.762415941533838,0.23758405846616198,0.010457361217809682,0.9895426387821903,0.23963007442944728,0.7603699255705527,0.31823955164755924,0.6817604483524408
Harris County,48201000998,0.9213806818512413,0.07861931814875868,0.03365032948743246,0.9663496705125675,0.27190901389540684,0.7280909861045932,0.4149674559917768,0.5850325440082232,0.9351418580020082,0.06485814199799181,0.028751940366892534,0.9712480596331075,0.2324108675014202,0.7675891324985799,0.31807748071784525,0.6819225192821547,0.9403574368816859,0.05964256311831408,0.030720828406585427,0.9692791715934146,0.3095184961124793,0.6904815038875207,0.5056467977185828,0.49435320228141727,0.9230225713169342,0.07697742868306577,0.025209477389519112,0.9747905226104809,0.22895963120372825,0.7710403687962717,0.34644515411362636,0.6535548458863737,0.9232222615400087,0.07677773845999125,0.025711615356316667,0.9742883846436833,0.33686561212898414,0.6631343878710159,0.3169544208440201,0.68304557915598,0.952358837802726,0.04764116219727396,0.0258406023862456,0.9741593976137544,0.38926956364556875,0.6107304363544312,0.4035288606562043,0.5964711393437957
Harris County,48201001000,0.7799383962240006,0.22006160377599937,0.02534708435943244,0.9746529156405676,0.11005477642340329,0.8899452235765967,0.3790059460366719,0.6209940539633281,0.7845129106802553,0.21548708931974475,0.023403461829485682,0.9765965381705143,0.14577697082249494,0.854223029177505,0.30258229557878485,0.6974177044212151,0.821865591855894,0.17813440814410594,0.022792844332557818,0.9772071556674422,0.2033559791416623,0.7966440208583377,0.46461524142773214,0.5353847585722679,0.7697594588965612,0.23024054110343878,0.024098649531763022,0.975901350468237,0.150382680126,0.849617319874,0.33810181804233586,0.6618981819576641,0.7544023349935353,0.2455976650064647,0.02285456882514085,0.9771454311748592,0.2592239698918753,0.7407760301081248,0.30118474722114713,0.6988152527788528,0.7884696007164032,0.2115303992835969,0.02315297891563078,0.9768470210843692,0.275257139637945,0.7247428603620549,0.3608171969710308,0.6391828030289691
Harris County,48201001001,0.8062252643206788,0.19377473567932124,0.022533346623332128,0.9774666533766678,0.15939070769928257,0.8406092923007175,0.3599729280416792,0.6400270719583209,0.8261456628017422,0.17385433719825777,0.029946119931654226,0.9700538800683458,0.21701876272572834,0.7829812372742717,0.3483151849428961,0.65168481505710385,0.8227651470371189,0.17723485296288116,0.026530945769965834,0.9734690542300342,0.25096032750107766,0.7490396724989223,0.49804042799509807,0.5019595720049019,0.7942880903250973,0.20571190967490266,0.02572958164310816,0.9742704183568919,0.2104880412529257,0.7895119587470742,0.38133648494536976,0.6186635150546302,0.8006452823156897,0.19935471768431032,0.03082605664216237,0.9691739433578376,0.3639877815997108,0.6360122184002892,0.4115921684199983,0.5884078315800017,0.8273825327074678,0.17261746729253225,0.03139851502042823,0.9686014849795718,0.36272960017331046,0.6372703998266893,0.4732830662096493,0.5267169337903507
Harris County,48201001002,0.7848101368195897,0.21518986318041033,0.030041039908719713,0.9699589600912804,0.11405667862274828,0.8859433213772517,0.3948623846415565,0.6051376153584436,0.7935666106042483,0.20643338939575173,0.027266881048564513,0.9727331189514354,0.12862336813298375,0.8713766318670163,0.30207388824210224,0.6979261117578978,0.8006285001460967,0.19937149985390332,0.02523085195903592,0.974769148040964,0.15025848556281604,0.8497415144371839,0.463409409975925,0.536590590024075,0.7514374800538132,0.2485625199461868,0.023863705139895986,0.976136294860104,0.12074289873715788,0.8792571012628422,0.3335067163801675,0.6664932836198325,0.7486143739965636,0.25138562600343634,0.023425146487992012,0.9765748535120078,0.24499860612433313,0.7550013938756667,0.3004602273384853,0.6995397726615147,0.784171784778484,0.215828215221516,0.02691878830955986,0.9730812116904399,0.25609564501290555,0.7439043549870944,0.36685488052218057,0.6331451194778194
Harris County,48201001004,0.6183783022153267,0.38162169778467325,0.028787855921348672,0.9712121440786513,0.19761626583631303,0.802383734163687,0.37864571320595625,0.6213542867940438,0.5649687976630318,0.43503120233696824,0.025028756746999243,0.9749712432530008,0.17897211484962858,0.8210278851503714,0.2994181338467978,0.7005818661532023,0.640887829022014,0.359112170977986,0.02855208451162397,0.9714479154883761,0.2391488356788184,0.7608511643211816,0.4796368565054913,0.5203631434945087,0.5409118158596148,0.45908818414038527,0.02794971520701953,0.9720502847929805,0.186616289420396,0.813383710579604,0.33693110245723773,0.6630688975427622,0.5547740588017369,0.44522594119826314,0.026670026606256884,0.973329973393743,0.26854885139641893,0.7314511486035811,0.2876281629495581,0.7123718370504418,0.6120973364625959,0.38790266353740416,0.02247683369874403,0.977523166301256,0.2684621548376098,0.7315378451623902,0.3555544245672206,0.6444455754327794
Harris County,48201001007,0.8286892938064501,0.17131070619354993,0.024343832662994697,0.9756561673370051,0.15370711394950254,0.8462928860504975,0.42047354598859704,0.579526454011403,0.8279448008202649,0.17205519917973514,0.0203598570139682,0.9796401429860319,0.15158786368696492,0.848412136313035,0.3067864968475038,0.6932135031524962,0.8207005833292891,0.17929941667071092,0.022568547726895264,0.9774314522731047,0.21386657416653965,0.7861334258334601,0.4735365992915546,0.5264634007084453,0.8032862097470099,0.19671379025299007,0.022313499351968722,0.9776865006480313,0.15923516349785322,0.8407648365021467,0.3352012542306648,0.6647987457693352,0.8104076499414984,0.18959235005850167,0.02252847165530616,0.9774715283446939,0.27054846043669534,0.7294515395633047,0.3012374232401008,0.6987625767598993,0.811180382179143,0.18881961782085702,0.013810923224918021,0.9861890767750817,0.2777591927158753,0.7222408072841247,0.3678415825865044,0.6321584174134957
Harris County,48201001008,0.9819773586360762,0.01802264136392382,0.031002579009952538,0.9689974209900475,0.2634308041579122,0.7365691958420878,0.4398618345502552,0.5601381654497448,0.9734726248666855,0.026527375133314508,0.022612869335716185,0.9773871306642836,0.1666791033931312,0.8333208966068688,0.289570301042359,0.710429698957641,0.980328775501488,0.01967122449851195,0.027013694997116484,0.9729863050028835,0.25336358606472736,0.7466364139352727,0.4914406581629791,0.5085593418370209,0.9657473756961922,0.03425262430380786,0.026845153650660442,0.9731548463493396,0.17399151298943236,0.8260084870105676,0.3136126807230212,0.6863873192769788,0.9672711910354747,0.032728808964525395,0.02390659935180479,0.9760934006481952,0.26846992604780445,0.7315300739521954,0.28734575716793753,0.7126542428320622,0.9687902938863678,0.031209706113632135,0.02367443865180726,0.9763255613481927,0.2670791872142705,0.7329208127857295,0.347249435182034,0.652750564817966
Harris County,48201001010,0.797066639271172,0.2029333607288279,0.02808278688638812,0.9719172131136119,0.13735215509656437,0.8626478449034354,0.3991734534797477,0.6008265465202522,0.7705457989937798,0.22945420100622016,0.017864417720485862,0.9821355822795141,0.09466717044566629,0.9053328295543337,0.24538749282715927,0.7546125071728408,0.791266278081475,0.208733721918525,0.019815969061257443,0.9801840309387424,0.182492305534945,0.817507694465055,0.4426386866497369,0.5573613133502632,0.7404005318978195,0.2595994681021805,0.018263602241228697,0.9817363977587713,0.11091364681149148,0.8890863531885085,0.29126949763040466,0.7087305023695953,0.7671152283200926,0.23288477167990734,0.020995922463186722,0.9790040775368133,0.2649811453949324,0.7350188546050674,0.3011032479400175,0.6988967520599825,0.7947564907638075,0.20524350923619245,0.01909991083784059,0.9809000891621594,0.253606215154351,0.746393784845649,0.3597124180113709,0.6402875819886291
Harris County,48201001011,0.8429542859327651,0.15704571406723486,0.027871581503246527,0.9721284184967535,0.20906296501188,0.79093703498812,0.38712178088781446,0.6128782191121855,0.869827678795324,0.13017232120467603,0.02681410503519962,0.9731858949648001,0.19662696177384198,0.803373038226158,0.3049581301925513,0.6950418698074486,0.8966318745596144,0.10336812544038562,0.030442897632946497,0.9695571023670535,0.2740887347657501,0.72591126523425,0.4929636919428356,0.5070363080571644,0.8753816178066015,0.12461838219339845,0.026462125311642756,0.9735378746883573,0.21092655736761165,0.7890734426323881,0.34470778311843564,0.6552922168815641,0.9003778074776588,0.09962219252234113,0.0225794443897553,0.9774205556102448,0.33352969521163006,0.6664703047883699,0.3254187512294985,0.6745812487705015,0.9075803428023368,0.09241965719766318,0.025027617911144696,0.9749723820888553,0.3206277416705436,0.6793722583294565,0.3806041154204999,0.6193958845795001
Harris County,48201001012,0.7655703990729927,0.23442960092700726,0.02391843811452012,0.9760815618854799,0.17243733206895107,0.8275626679310489,0.42948373885616237,0.5705162611438376,0.7741959166119725,0.2258040833880275,0.03244655209890399,0.967553447901096,0.2267606606532052,0.7732393393467946,0.35192654826004965,0.6480734517399503,0.7983941085289669,0.20160589147103317,0.03244498037654184,0.9675550196234581,0.2435740384931805,0.7564259615068193,0.49626219078784006,0.5037378092121599,0.7921202665367293,0.20787973346327074,0.020084168325528222,0.9799158316744718,0.22641501408019427,0.7735849859198057,0.37762126739345747,0.6223787326065425,0.7882516811509832,0.21174831884901682,0.026438168896381307,0.9735618311036187,0.3905681569683844,0.6094318430316157,0.398343119312732,0.6016568806872681,0.8173071213788379,0.18269287862116212,0.024237769034176737,0.9757622309658233,0.37220290958184815,0.6277970904181519,0.444285979444966,0.555714020555034
Harrison County,48203000001,0.9653894935005289,0.034610506499471075,0.09605096600962816,0.9039490339903719,0.3333345881568554,0.6666654118431447,0.48215473328660563,0.5178452667133944,0.9592370017832564,0.04076299821674357,0.12188205916950781,0.8781179408304922,0.33140929455555074,0.6685907054444493,0.45199411337896084,0.5480058866210392,0.9678059213576607,0.03219407864233926,0.16464085564467099,0.835359144355329,0.5082235037917185,0.4917764962082814,0.5392852865204628,0.4607147134795372,0.9503714466407217,0.04962855335927829,0.0958278676490196,0.9041721323509804,0.2984556015489401,0.70154439845106,0.43251838755358957,0.5674816124464104,0.947780965574895,0.05221903442510496,0.09479233560792057,0.9052076643920794,0.24820949506334813,0.7517905049366519,0.4002515810721897,0.5997484189278103,0.9623118447574242,0.03768815524257589,0.07995710979617866,0.9200428902038214,0.2316675999099493,0.7683324000900507,0.4361775531976851,0.5638224468023149
Harrison County,48203000002,0.751608978335348,0.248391021664652,0.05909012673375784,0.9409098732662422,0.2587917590401537,0.7412082409598463,0.449848790155744,0.550151209844256,0.7819864157079024,0.2180135842920976,0.062465199805018516,0.9375348001949815,0.21831319290206178,0.7816868070979383,0.4109965119145774,0.5890034880854226,0.8076928892425939,0.1923071107574062,0.06476978403306256,0.9352302159669375,0.31300655192194254,0.6869934480780575,0.5046699604942487,0.4953300395057513,0.7486592771743757,0.25134072282562425,0.060159820177395476,0.9398401798226045,0.23783734578913393,0.762162654210866,0.4199229596501469,0.5800770403498531,0.8026133704988965,0.19738662950110358,0.06089759035009161,0.9391024096499084,0.21322977998324558,0.7867702200167545,0.39284327817769193,0.6071567218223081,0.8037219191645207,0.19627808083547924,0.062219862192108344,0.9377801378078917,0.2213673032935425,0.7786326967064575,0.4473477851104474,0.5526522148895525
Harrison County,48203000003,0.19988791594894137,0.8001120840510586,0.01261905303851913,0.9873809469614808,0.1419164810360051,0.8580835189639949,0.4138861360106548,0.5861138639893452,0.21797235260716746,0.7820276473928325,0.013967480362375282,0.9860325196376247,0.13798116718664302,0.862018832813357,0.37129165583456486,0.6287083441654351,0.2747545789540151,0.7252454210459849,0.020066352277327514,0.9799336477226726,0.2179235706140712,0.7820764293859288,0.4714922658032513,0.5285077341967487,0.23100249085582986,0.7689975091441701,0.013030130625533156,0.9869698693744668,0.13289470402680656,0.8671052959731934,0.37028810264018924,0.6297118973598108,0.2854110563306811,0.7145889436693189,0.0191687031572294,0.9808312968427706,0.1615638464754066,0.8384361535245934,0.3821054764025469,0.6178945235974531,0.29750201451687974,0.7024979854831203,0.018379239316072455,0.9816207606839276,0.17182116901750089,0.8281788309824991,0.4292802731732562,0.5707197268267439
Harrison County,48203000004,0.9492969870762039,0.050703012923796094,0.12844481734506719,0.8715551826549328,0.36306460285859316,0.6369353971414069,0.49247257844663384,0.5075274215533662,0.9512314446748517,0.048768555325148295,0.18660020547350606,0.8133997945264939,0.4340880609021953,0.5659119390978047,0.4637229997641192,0.5362770002358808,0.94170978672543,0.05829021327456992,0.18788902588006728,0.8121109741199327,0.5359136181558561,0.4640863818441438,0.5348000751099625,0.4651999248900374,0.94204948908452,0.057950510915479925,0.16902962416996545,0.8309703758300345,0.4351314348453317,0.5648685651546683,0.4537291392933488,0.5462708607066512,0.9551170543732624,0.0448829456267376,0.20244979034611066,0.7975502096538893,0.40360318652799354,0.5963968134720065,0.4445846595552162,0.5554153404447838,0.9525816534694991,0.047418346530500866,0.18024863094599036,0.8197513690540097,0.4112671204952186,0.5887328795047814,0.49433094272349,0.50566905727651
Harrison County,48203000005,0.9361577535309382,0.06384224646906166,0.10488627067235194,0.8951137293276481,0.35907266215440464,0.6409273378455954,0.4338325174875986,0.5661674825124013,0.9485508763207815,0.05144912367921838,0.11897428900669309,0.881025710993307,0.3287113817030295,0.6712886182969705,0.39222912379603736,0.6077708762039626,0.9425258024191423,0.0574741975808577,0.14348809799063564,0.8565119020093643,0.45373944132418875,0.5462605586758112,0.48200020357093953,0.5179997964290605,0.9226019010546322,0.07739809894536766,0.11727026424929143,0.8827297357507086,0.34473271276081924,0.6552672872391808,0.4017856523166372,0.5982143476833628,0.9544417031227971,0.04555829687720275,0.11851411969919055,0.8814858803008094,0.31122704392046524,0.6887729560795347,0.3689143893797107,0.6310856106202892,0.9602887803011687,0.03971121969883117,0.11014046267867171,0.8898595373213283,0.3265016754143439,0.6734983245856561,0.40959591019241837,0.5904040898075816
