county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_lan,vap_white.uss_16_dem_wor,vap_black.uss_16_rep_lan,vap_black.uss_16_dem_wor,vap_hisp.uss_16_rep_lan,vap_hisp.uss_16_dem_wor,vap_oth.uss_16_rep_lan,vap_oth.uss_16_dem_wor,vap_white.gov_18_rep_sti,vap_white.gov_18_dem_edm,vap_black.gov_18_rep_sti,vap_black.gov_18_dem_edm,vap_hisp.gov_18_rep_sti,vap_hisp.gov_18_dem_edm,vap_oth.gov_18_rep_sti,vap_oth.gov_18_dem_edm,vap_white.atg_18_rep_hun,vap_white.atg_18_dem_myl,vap_black.atg_18_rep_hun,vap_black.atg_18_dem_myl,vap_hisp.atg_18_rep_hun,vap_hisp.atg_18_dem_myl,vap_oth.atg_18_rep_hun,vap_oth.atg_18_dem_myl,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_inh,vap_white.uss_20_dem_bro,vap_black.uss_20_rep_inh,vap_black.uss_20_dem_bro,vap_hisp.uss_20_rep_inh,vap_hisp.uss_20_dem_bro,vap_oth.uss_20_rep_inh,vap_oth.uss_20_dem_bro
Tulsa County,40143000042,0.975774523113246,0.024225476886754048,0.10924260131268371,0.8907573986873163,0.43981052708984103,0.560189472910159,0.2133506621058814,0.7866493378941186,0.9823344420281978,0.017665557971802227,0.09784243148961486,0.9021575685103851,0.5469997318623081,0.4530002681376919,0.42133811280116173,0.5786618871988383,0.858417163801731,0.14158283619826892,0.10936643946795643,0.8906335605320436,0.3100006398783162,0.6899993601216838,0.15129239902539843,0.8487076009746016,0.9445593131705408,0.05544068682945924,0.08328944079092787,0.9167105592090721,0.3291114312393096,0.6708885687606904,0.13585178797850625,0.8641482120214937,0.9547950580057384,0.045204941994261644,0.08311409161422843,0.9168859083857716,0.2644592639645074,0.7355407360354926,0.1760292846290594,0.8239707153709406,0.9437303948091658,0.05626960519083425,0.09149542380378682,0.9085045761962132,0.2806714511863728,0.7193285488136272,0.16094304671624504,0.839056953283755
Tulsa County,40143000043,0.9701160003944171,0.029883999605582873,0.11515918664660292,0.884840813353397,0.48952763601772586,0.5104723639822741,0.2626276775144269,0.7373723224855732,0.973710096175765,0.026289903824235048,0.10116653331696565,0.8988334666830343,0.5518919548297301,0.4481080451702699,0.4001647483179534,0.5998352516820467,0.8249690474263425,0.1750309525736575,0.10629103821928153,0.8937089617807185,0.31747961265301633,0.6825203873469836,0.1406669250093233,0.8593330749906767,0.927713532327517,0.07228646767248309,0.0674862980990985,0.9325137019009015,0.33627397521249036,0.6637260247875096,0.13707065764471607,0.862929342355284,0.9535101891285187,0.04648981087148126,0.09670770023812282,0.9032922997618772,0.3646079126425747,0.6353920873574253,0.299800473739926,0.700199526260074,0.9434766339588245,0.05652336604117547,0.0982434505703903,0.9017565494296097,0.3911432184876861,0.6088567815123139,0.22127835397027074,0.7787216460297293
Tulsa County,40143000044,0.9493924767930056,0.05060752320699435,0.13681577004897652,0.8631842299510235,0.5132340184562161,0.4867659815437839,0.2292668379793733,0.7707331620206267,0.9555891386221456,0.04441086137785447,0.10276793377445764,0.8972320662255424,0.5225682763650957,0.4774317236349042,0.338641980250366,0.6613580197496339,0.8524780499769992,0.1475219500230009,0.12468207927049497,0.875317920729505,0.5172451562028659,0.48275484379713407,0.2176113277379818,0.7823886722620182,0.9317133213702923,0.06828667862970778,0.10682845394397444,0.8931715460560256,0.553225964953971,0.44677403504602903,0.19175096223657007,0.8082490377634299,0.9348618227777065,0.06513817722229358,0.12482197865560628,0.8751780213443937,0.4420589740269172,0.5579410259730828,0.2668084199965943,0.7331915800034057,0.9187984903758128,0.08120150962418711,0.12521542770605323,0.8747845722939468,0.48548690293391533,0.5145130970660847,0.2232784848246378,0.7767215151753621
Tulsa County,40143000045,0.8937203273898592,0.10627967261014083,0.09902029870983742,0.9009797012901626,0.4108661577493451,0.5891338422506549,0.18435581383350702,0.815644186166493,0.9302113036796592,0.06978869632034086,0.08602980760257638,0.9139701923974236,0.49056295976294073,0.5094370402370593,0.32857897329163,0.67142102670837,0.8045283520662613,0.19547164793373878,0.10297388828531541,0.8970261117146846,0.4512778900619657,0.5487221099380343,0.18354254439331347,0.8164574556066866,0.8974425708357866,0.10255742916421345,0.0878384258035179,0.9121615741964821,0.4530808784041959,0.546919121595804,0.16405167334550483,0.8359483266544951,0.859151854481123,0.14084814551887698,0.0763222284679325,0.9236777715320675,0.26859873131067064,0.7314012686893294,0.17060089846710308,0.8293991015328969,0.8422143557957065,0.15778564420429358,0.08437109600599657,0.9156289039940034,0.2880999134447673,0.7119000865552327,0.14596038594192362,0.8540396140580764
Tulsa County,40143000046,0.37302684434498495,0.6269731556550148,0.09714420070464148,0.9028557992953585,0.3358776421043044,0.6641223578956956,0.14728743685549422,0.8527125631445057,0.46193112086219384,0.5380688791378061,0.08191544229910283,0.9180845577008971,0.4093299093048479,0.5906700906951521,0.29666014853027584,0.7033398514697242,0.2915306545585023,0.7084693454414978,0.08641675313196585,0.9135832468680342,0.2631149127199069,0.7368850872800932,0.09887475738900184,0.9011252426109981,0.3791625070601744,0.6208374929398256,0.0725659384457771,0.9274340615542229,0.2885085610341295,0.7114914389658705,0.09996143138602101,0.900038568613979,0.36933075842243057,0.6306692415775692,0.07127535493863828,0.9287246450613618,0.22026744841281629,0.7797325515871837,0.12919706556595012,0.8708029344340499,0.3718127942767666,0.6281872057232332,0.08501800017419774,0.9149819998258023,0.23570777322145453,0.7642922267785455,0.11408041568931881,0.8859195843106812
Tulsa County,40143000047,0.26449139425957624,0.7355086057404238,0.09366424548268563,0.9063357545173144,0.3307605395507018,0.6692394604492982,0.1398909849255705,0.8601090150744295,0.33013666553649573,0.6698633344635042,0.07866032140292,0.92133967859708,0.40062177724163545,0.5993782227583645,0.2897311175760613,0.7102688824239387,0.22953077366496105,0.770469226335039,0.08873592926989728,0.9112640707301027,0.24591869581226977,0.7540813041877302,0.09477094631740848,0.9052290536825915,0.27762693163916335,0.7223730683608367,0.07592221246618032,0.9240777875338196,0.2757154700265238,0.7242845299734761,0.09836617421635414,0.9016338257836458,0.2008424278635131,0.7991575721364869,0.06981584006874755,0.9301841599312525,0.2049300538568293,0.7950699461431707,0.11832559276362545,0.8816744072363746,0.21447982271503502,0.785520177284965,0.07862847574883512,0.9213715242511649,0.2143738371031753,0.7856261628968246,0.10202940733310097,0.897970592666899
Tulsa County,40143000048,0.39147546763235197,0.608524532367648,0.09566707973336737,0.9043329202666326,0.34070954921067775,0.6592904507893222,0.13944960916534224,0.8605503908346578,0.49865710712270017,0.5013428928772998,0.09453416573452449,0.9054658342654753,0.4169719652993508,0.5830280347006491,0.29458453634261716,0.7054154636573828,0.29253287657236365,0.7074671234276363,0.08738159711304118,0.9126184028869588,0.2773061846445577,0.7226938153554423,0.10254184699559667,0.8974581530044033,0.40578618048871584,0.5942138195112842,0.07597636870924937,0.9240236312907506,0.29953274283386866,0.7004672571661313,0.11488479532313133,0.8851152046768687,0.39322330407120354,0.6067766959287965,0.06819456705669433,0.9318054329433056,0.22569984945133478,0.7743001505486652,0.12476455938112241,0.8752354406188776,0.3972394628203454,0.6027605371796546,0.08438534473536288,0.9156146552646371,0.2395880016945734,0.7604119983054266,0.1136610843928915,0.8863389156071085
Tulsa County,40143000049,0.35397611653669786,0.6460238834633021,0.09037118258112128,0.9096288174188787,0.3224901871999914,0.6775098128000087,0.13982270163548913,0.8601772983645108,0.38997267777327965,0.6100273222267201,0.07826175907728732,0.9217382409227127,0.3863482598844373,0.6136517401155628,0.28025117858086646,0.7197488214191333,0.24419588547205112,0.7558041145279486,0.06996477652015333,0.9300352234798467,0.21902150161045078,0.7809784983895492,0.08164840283115371,0.9183515971688461,0.3545309929872393,0.6454690070127608,0.06820885564572564,0.9317911443542743,0.26222520637746505,0.737774793622535,0.09792190318668101,0.902078096813319,0.3412520480173647,0.658747951982635,0.07080883489103237,0.9291911651089676,0.20748816416802696,0.792511835831973,0.11206860136149979,0.8879313986385,0.36436865390484297,0.6356313460951568,0.07011896314242037,0.9298810368575796,0.21748767632553048,0.7825123236744695,0.10536435354938178,0.8946356464506182
Tulsa County,40143000050,0.3765728381454258,0.6234271618545741,0.09081516258457487,0.9091848374154251,0.34256144828192575,0.6574385517180742,0.13224294712386456,0.8677570528761355,0.4600673805106955,0.5399326194893045,0.07882554688624349,0.9211744531137566,0.41786092925467516,0.5821390707453249,0.2856257686569516,0.7143742313430483,0.30530539175042676,0.6946946082495733,0.09676912599746326,0.9032308740025368,0.27387347652825506,0.7261265234717449,0.10625117283726253,0.8937488271627375,0.42430478241911274,0.5756952175808873,0.08121660287837117,0.9187833971216288,0.29947058031875656,0.7005294196812434,0.10757875719185879,0.8924212428081412,0.3613754017050779,0.638624598294922,0.07753011657178199,0.922469883428218,0.21973287635879696,0.780267123641203,0.11266417148034748,0.8873358285196525,0.37017925434432497,0.629820745655675,0.08154020401212021,0.9184597959878797,0.23556178790745053,0.7644382120925495,0.10958967140512074,0.8904103285948792
Tulsa County,40143000051,0.4903080396389887,0.5096919603610113,0.08180171400686109,0.9181982859931389,0.33519414820079285,0.6648058517992071,0.14713990489199924,0.8528600951080008,0.5308724706984402,0.4691275293015597,0.08679133404995076,0.9132086659500492,0.41112176864340294,0.5888782313565971,0.2797626275115684,0.7202373724884316,0.3409010360137593,0.6590989639862407,0.09589904477161205,0.904100955228388,0.2701836039911675,0.7298163960088325,0.09711981290630006,0.9028801870937,0.40929776051734384,0.5907022394826562,0.08092083761464021,0.9190791623853598,0.2989613916551833,0.7010386083448167,0.1051007813700422,0.8948992186299578,0.39295791893548726,0.6070420810645127,0.0772763473259603,0.9227236526740397,0.21215809170812647,0.7878419082918735,0.11928011929807035,0.8807198807019296,0.3722294817213095,0.6277705182786906,0.08139767719959544,0.9186023228004045,0.23245958660852512,0.7675404133914749,0.10443938351823387,0.8955606164817661
Tulsa County,40143000052,0.4768207541912436,0.5231792458087564,0.10385388713130132,0.8961461128686987,0.3339081550159515,0.6660918449840485,0.1497674042196475,0.8502325957803525,0.5742628456427777,0.42573715435722226,0.08187061590617525,0.9181293840938247,0.4162292109667667,0.5837707890332333,0.2999353348565197,0.7000646651434803,0.37174475659404593,0.6282552434059541,0.10238992588802531,0.8976100741119747,0.2797465407314126,0.7202534592685874,0.12042406139868547,0.8795759386013146,0.4907801237411878,0.5092198762588123,0.07476457429902798,0.9252354257009721,0.29703316033914495,0.702966839660855,0.11041678068641327,0.8895832193135867,0.4649535613726324,0.5350464386273676,0.08247171788061583,0.9175282821193842,0.21917858523153227,0.7808214147684677,0.1306371180056938,0.8693628819943062,0.46449529289607966,0.5355047071039203,0.08391797945063373,0.9160820205493663,0.2377835798366061,0.7622164201633939,0.11516213239050169,0.8848378676094983
Tulsa County,40143000053,0.9031616587117094,0.0968383412882906,0.09802809470242921,0.9019719052975708,0.4157598056101606,0.5842401943898394,0.18489487251353565,0.8151051274864641,0.9230383110966834,0.07696168890331649,0.09303938535653003,0.90696061464347,0.46250186941902977,0.5374981305809703,0.32706793722258287,0.6729320627774169,0.7807817406620516,0.21921825933794836,0.1206521220986975,0.8793478779013025,0.3941517336192172,0.6058482663807828,0.16284060800807457,0.8371593919919255,0.8827986572766267,0.11720134272337329,0.09506208175488626,0.9049379182451137,0.45300574230402857,0.5469942576959714,0.15760386436660534,0.8423961356333947,0.9036190975614123,0.09638090243858767,0.08066370117814507,0.919336298821855,0.3550209330573477,0.6449790669426523,0.20138406561348787,0.7986159343865119,0.8682008528537236,0.1317991471462764,0.10187803174346113,0.8981219682565389,0.3528420840490912,0.6471579159509088,0.1675550534289936,0.8324449465710064
Tulsa County,40143000054,0.5189533122454609,0.4810466877545391,0.10775437381458673,0.8922456261854133,0.33650857950503466,0.6634914204949653,0.13776013611067459,0.8622398638893254,0.5764213062040265,0.4235786937959734,0.07052278712416894,0.9294772128758311,0.4156625108123904,0.5843374891876094,0.29880972307571313,0.7011902769242869,0.37554458752892095,0.624455412471079,0.10070985568098338,0.8992901443190167,0.26932188580786387,0.7306781141921359,0.10420193564990513,0.8957980643500949,0.48725018146207394,0.512749818537926,0.08231794042088311,0.9176820595791169,0.2932984390053491,0.706701560994651,0.11225681974183054,0.8877431802581695,0.5202453724987339,0.47975462750126613,0.07645705824933821,0.9235429417506618,0.2207508572400389,0.7792491427599608,0.122638469865895,0.877361530134105,0.49159543355650814,0.5084045664434919,0.07957814792967789,0.9204218520703221,0.23961403831010022,0.7603859616898998,0.11893388680938323,0.8810661131906168
Tulsa County,40143000055,0.6764317298083184,0.3235682701916816,0.08683715265503368,0.9131628473449663,0.3322922489108569,0.6677077510891432,0.1426659822221161,0.8573340177778839,0.7142107569006348,0.28578924309936515,0.07662276824413414,0.9233772317558658,0.39971691472772775,0.6002830852722723,0.2731322187737933,0.7268677812262067,0.555973095750204,0.44402690424979596,0.08906224554977304,0.910937754450227,0.2755933878359199,0.7244066121640801,0.10843303614265001,0.89156696385735,0.6540583844854079,0.3459416155145921,0.08169736369965569,0.9183026363003443,0.2915458484596271,0.7084541515403728,0.1046093973949932,0.8953906026050068,0.6292319005891299,0.37076809941087,0.07703571058109025,0.9229642894189097,0.21982237178594288,0.7801776282140571,0.1330188285960284,0.8669811714039716,0.6253833141140429,0.3746166858859571,0.07261474604404633,0.9273852539559537,0.2332909965961398,0.7667090034038602,0.1139445017954643,0.8860554982045357
Tulsa County,40143000056,0.8620932467392547,0.13790675326074528,0.07069620003151493,0.9293037999684851,0.27204354814630893,0.7279564518536908,0.12200187419408225,0.8779981258059177,0.898499883599192,0.10150011640080804,0.06342282074732077,0.9365771792526792,0.3412324206223405,0.6587675793776595,0.2626861986677664,0.7373138013322336,0.6840763196210784,0.3159236803789216,0.08198278043995696,0.918017219560043,0.25963520838963156,0.7403647916103685,0.12094627369479939,0.8790537263052006,0.8034046021086975,0.1965953978913025,0.06296457028686711,0.9370354297131329,0.2579037669933011,0.7420962330066989,0.1105417565637589,0.8894582434362411,0.7733090921407297,0.22669090785927024,0.06296074885705612,0.9370392511429438,0.18852773257508038,0.8114722674249194,0.12633951017087594,0.873660489829124,0.7743568796349074,0.22564312036509263,0.05824291878058809,0.9417570812194119,0.21901856900667827,0.7809814309933215,0.11255570727221387,0.8874442927277861
Tulsa County,40143000057,0.9687717968350975,0.03122820316490247,0.15344522518860024,0.8465547748113997,0.5248485084318095,0.4751514915681904,0.27224844810640164,0.7277515518935983,0.9763807051647108,0.023619294835289212,0.20931681333221852,0.7906831866677815,0.6513154509218927,0.34868454907810725,0.43236771511273103,0.5676322848872689,0.8762210241558237,0.12377897584417633,0.17603965158367035,0.8239603484163296,0.45189387232265266,0.5481061276773473,0.21103167611222207,0.7889683238877779,0.9433873979128903,0.056612602087109686,0.13356978980787662,0.8664302101921234,0.4963247829083838,0.5036752170916162,0.1913365818393255,0.8086634181606746,0.9437233780447952,0.056276621955204775,0.12555875352132784,0.8744412464786722,0.354314189884307,0.6456858101156929,0.2342145227820772,0.7657854772179228,0.9361244712611817,0.06387552873881827,0.14499751877937897,0.8550024812206211,0.40630554318596007,0.5936944568140399,0.20889318654089614,0.7911068134591038
Tulsa County,40143000058,0.9649679739737459,0.03503202602625405,0.16753326402980948,0.8324667359701905,0.5327412661582673,0.4672587338417327,0.24052494821634623,0.7594750517836538,0.969340487370885,0.030659512629115065,0.12433641721617403,0.87566358278382594,0.5867743409055273,0.41322565909447273,0.37275432953586213,0.6272456704641378,0.8621206439301289,0.1378793560698711,0.15699048173675853,0.8430095182632414,0.44983245741065025,0.5501675425893497,0.20211259449725003,0.79788740550275,0.9433744381387152,0.05662556186128477,0.11973746024390715,0.8802625397560928,0.5495804090012929,0.45041959099870704,0.19501912883768993,0.8049808711623101,0.9429525749239861,0.05704742507601393,0.12016460216678322,0.8798353978332167,0.3886860661600094,0.6113139338399907,0.2248152871225343,0.7751847128774657,0.9270728463342046,0.07292715366579533,0.1289912668939091,0.871008733106091,0.39804968789060236,0.6019503121093976,0.19480829736207617,0.8051917026379238
