county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_wie,vap_white.uss_16_rep_mor,vap_black.uss_16_dem_wie,vap_black.uss_16_rep_mor,vap_hisp.uss_16_dem_wie,vap_hisp.uss_16_rep_mor,vap_oth.uss_16_dem_wie,vap_oth.uss_16_rep_mor,vap_white.gov_18_dem_kel,vap_white.gov_18_rep_kob,vap_black.gov_18_dem_kel,vap_black.gov_18_rep_kob,vap_hisp.gov_18_dem_kel,vap_hisp.gov_18_rep_kob,vap_oth.gov_18_dem_kel,vap_oth.gov_18_rep_kob,vap_white.atg_18_rep_sch,vap_white.atg_18_dem_swa,vap_black.atg_18_rep_sch,vap_black.atg_18_dem_swa,vap_hisp.atg_18_rep_sch,vap_hisp.atg_18_dem_swa,vap_oth.atg_18_rep_sch,vap_oth.atg_18_dem_swa,vap_white.sos_18_rep_sch,vap_white.sos_18_dem_mcc,vap_black.sos_18_rep_sch,vap_black.sos_18_dem_mcc,vap_hisp.sos_18_rep_sch,vap_hisp.sos_18_dem_mcc,vap_oth.sos_18_rep_sch,vap_oth.sos_18_dem_mcc,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_bol,vap_white.uss_20_rep_mar,vap_black.uss_20_dem_bol,vap_black.uss_20_rep_mar,vap_hisp.uss_20_dem_bol,vap_hisp.uss_20_rep_mar,vap_oth.uss_20_dem_bol,vap_oth.uss_20_rep_mar
Allen County,20001000010,0.2319162739397857,0.7680837260602144,0.4891223703668046,0.5108776296331954,0.46223386713211634,0.5377661328678837,0.4660645421100135,0.5339354578899864,0.15447896621640972,0.8455210337835903,0.4654122438521883,0.5345877561478117,0.46910686455433476,0.5308931354456652,0.49286169544950575,0.5071383045504942,0.32876413810501076,0.6712358618949893,0.4915667483088785,0.5084332516911215,0.4676903084892069,0.5323096915107931,0.4644953311487298,0.5355046688512702,0.8109011551362045,0.18909884486379552,0.49254709405739017,0.5074529059426098,0.44214300544514074,0.5578569945548593,0.4538470689078185,0.5461529310921814,0.7755407980390999,0.22445920196090005,0.47341894368926485,0.5265810563107352,0.43415237471984935,0.5658476252801506,0.46295006695488833,0.5370499330451117,0.18503798968091784,0.8149620103190822,0.49501071243657235,0.5049892875634276,0.44631213745917503,0.5536878625408249,0.4760704351348093,0.5239295648651907,0.20240638009057635,0.7975936199094237,0.47841791373769155,0.5215820862623084,0.4553635392694954,0.5446364607305046,0.4650597819694318,0.5349402180305682
Allen County,20001000020,0.1352855432855072,0.8647144567144928,0.48666682046231946,0.5133331795376805,0.4496262026222925,0.5503737973777074,0.4592728620660293,0.5407271379339706,0.0955635266360152,0.9044364733639848,0.4666784119744859,0.5333215880255141,0.46839219517072034,0.5316078048292796,0.487729268619691,0.512270731380309,0.41088084119676793,0.5891191588032321,0.4931955018959969,0.5068044981040031,0.46765674865198115,0.5323432513480189,0.46703785232758516,0.5329621476724149,0.7872658769545465,0.21273412304545353,0.48569765877641924,0.5143023412235808,0.43766514352960756,0.5623348564703924,0.44817647552661327,0.5518235244733868,0.7380821897927735,0.2619178102072265,0.47674705732771383,0.5232529426722862,0.4288232106151515,0.5711767893848485,0.4524844494546957,0.5475155505453043,0.1378055451042835,0.8621944548957166,0.49601010927299694,0.5039898907270031,0.44661435998386123,0.5533856400161388,0.4806767599017661,0.5193232400982338,0.2089596212208518,0.7910403787791482,0.47906247017708564,0.5209375298229144,0.4484744836172547,0.5515255163827453,0.4639198041317293,0.5360801958682707
Allen County,20001000030,0.1566156860931267,0.8433843139068733,0.48623677098956314,0.5137632290104368,0.4592385671018365,0.5407614328981635,0.4476585144587083,0.5523414855412917,0.13179843357057858,0.8682015664294214,0.46022356750308036,0.5397764324969196,0.4682917906572962,0.5317082093427038,0.48775866135131934,0.5122413386486806,0.3607844496187741,0.6392155503812259,0.4971912665031457,0.5028087334968543,0.4623362168388423,0.5376637831611577,0.46880868670010734,0.5311913132998927,0.8470949655958361,0.15290503440416392,0.48422033116468566,0.5157796688353143,0.43835497248444677,0.5616450275155532,0.4668892893635944,0.5331107106364056,0.818303994366119,0.18169600563388102,0.4719495002400449,0.5280504997599551,0.43333143958600684,0.5666685604139932,0.474539897796242,0.5254601022037579,0.14006785762150678,0.8599321423784932,0.49541675420452475,0.5045832457954753,0.4443842258760826,0.5556157741239174,0.46574304190169735,0.5342569580983026,0.15496154186811767,0.8450384581318824,0.4748599417982699,0.52514005820173,0.4502194514921236,0.5497805485078764,0.44983476101935227,0.5501652389806477
Allen County,20001000040,0.21680886948127323,0.7831911305187268,0.48708194114675324,0.5129180588532467,0.4538077469305193,0.5461922530694807,0.46746672011667395,0.532533279883326,0.19936493394204344,0.8006350660579565,0.4645878843488226,0.5354121156511774,0.46840576687032837,0.5315942331296717,0.498155388186891,0.501844611813109,0.3374219385428018,0.6625780614571982,0.4935543676749915,0.5064456323250085,0.46171797411084514,0.5382820258891549,0.4698252855963053,0.5301747144036947,0.800329659755517,0.199670340244483,0.48412845492260836,0.5158715450773916,0.4390521896952862,0.5609478103047137,0.4532947831959351,0.5467052168040649,0.7392777747007153,0.2607222252992847,0.47889019226057883,0.5211098077394212,0.4266741456011374,0.5733258543988625,0.4531642276214788,0.5468357723785212,0.14674664420986644,0.8532533557901336,0.48712878316641056,0.5128712168335894,0.44336623495526334,0.5566337650447367,0.4709945734692302,0.5290054265307698,0.18578412300921818,0.8142158769907818,0.4794927673141852,0.5205072326858148,0.44735066990296035,0.5526493300970396,0.4647868129599668,0.5352131870400332
Allen County,20001000050,0.1679651810204212,0.8320348189795788,0.47978996639603144,0.5202100336039686,0.4570534578633764,0.5429465421366236,0.4467152809503709,0.5532847190496292,0.15688007642946084,0.8431199235705392,0.46317532568193565,0.5368246743180644,0.4595454451810102,0.5404545548189899,0.4934876576586778,0.5065123423413221,0.2594725554697419,0.7405274445302581,0.48971885336277365,0.5102811466372263,0.46981462612446506,0.530185373875535,0.4426539157842461,0.5573460842157538,0.8408108065029086,0.15918919349709137,0.4821233614958179,0.5178766385041821,0.4385682931506007,0.5614317068493994,0.4711010750047385,0.5288989249952615,0.8088019495823158,0.19119805041768426,0.4812755372933029,0.518724462706697,0.43758857175458354,0.5624114282454165,0.47392489589680425,0.5260751041031957,0.1301803678143217,0.8698196321856783,0.4854236170733862,0.5145763829266138,0.4486034894771681,0.5513965105228319,0.4465618916765249,0.5534381083234752,0.15536691146185988,0.8446330885381401,0.47968206252236734,0.5203179374776327,0.45072907129716977,0.5492709287028302,0.44598472768315905,0.5540152723168409
Allen County,2000100006A,0.20988383796307225,0.7901161620369278,0.48524407957040433,0.5147559204295956,0.46037123113810635,0.5396287688618937,0.4658525442500421,0.5341474557499579,0.1479036792606166,0.8520963207393834,0.46221115280303904,0.537788847196961,0.4643696862761356,0.5356303137238644,0.490202315608199,0.5097976843918011,0.37582889105653117,0.6241711089434688,0.49455955350262093,0.5054404464973791,0.46334733742356754,0.5366526625764324,0.47232562712224857,0.5276743728777514,0.7872700573250843,0.2127299426749157,0.484740170255953,0.515259829744047,0.43823471933187763,0.5617652806681224,0.457934095942377,0.542065904057623,0.75046655568601,0.24953344431399,0.47250177279225475,0.5274982272077452,0.4321387325622164,0.5678612674377836,0.4521491706492643,0.5478508293507357,0.16328395461472825,0.8367160453852718,0.49151505446311033,0.5084849455368897,0.44786428025902053,0.5521357197409795,0.4790226088894094,0.5209773911105906,0.18644866120361323,0.8135513387963867,0.4802662658610844,0.5197337341389155,0.4498452572583263,0.5501547427416738,0.4676904035205689,0.5323095964794311
Allen County,2000100006D,0.7562781190278828,0.2437218809721171,0.424948548510901,0.5750514514890988,0.3348357327240352,0.6651642672759648,0.4122047968866871,0.5877952031133128,0.7562781190278828,0.2437218809721171,0.424948548510901,0.5750514514890988,0.3348357327240352,0.6651642672759648,0.4122047968866871,0.5877952031133128,0.7562781190278828,0.2437218809721171,0.424948548510901,0.5750514514890988,0.3348357327240352,0.6651642672759648,0.4122047968866871,0.5877952031133128,0.7562781190278828,0.2437218809721171,0.424948548510901,0.5750514514890988,0.3348357327240352,0.6651642672759648,0.4122047968866871,0.5877952031133128,0.7562781190278828,0.2437218809721171,0.424948548510901,0.5750514514890988,0.3348357327240352,0.6651642672759648,0.4122047968866871,0.5877952031133128,0.7562781190278828,0.2437218809721171,0.424948548510901,0.5750514514890988,0.3348357327240352,0.6651642672759648,0.4122047968866871,0.5877952031133128,0.7562781190278828,0.2437218809721171,0.424948548510901,0.5750514514890988,0.3348357327240352,0.6651642672759648,0.4122047968866871,0.5877952031133128
Allen County,20001000070,0.3285144216776138,0.6714855783223862,0.4904025355517141,0.5095974644482859,0.46178083660603125,0.5382191633939688,0.47262512049157335,0.5273748795084267,0.27955736609027915,0.7204426339097209,0.4687098441431554,0.5312901558568444,0.4873818704328559,0.5126181295671441,0.5033360195555395,0.4966639804444605,0.515274639876687,0.4847253601233131,0.49725447374123444,0.5027455262587653,0.4777025325446523,0.5222974674553477,0.4709196445631544,0.5290803554368454,0.6565983747125108,0.3434016252874892,0.48135886059048544,0.5186411394095143,0.4259780861111758,0.5740219138888242,0.43569694475603943,0.5643030552439606,0.6343676977827348,0.36563230221726517,0.4690809123132387,0.5309190876867613,0.4191234580526764,0.5808765419473235,0.45482472090072545,0.5451752790992745,0.3098422971500221,0.6901577028499779,0.49419803069734214,0.5058019693026579,0.4576965573977435,0.5423034426022565,0.4787266017553104,0.5212733982446893,0.36294342852448663,0.6370565714755134,0.48384811040236636,0.5161518895976337,0.4604135289620552,0.5395864710379448,0.46828168228585265,0.5317183177141471
Allen County,20001000080,0.3086667911399913,0.6913332088600089,0.4917762693712326,0.5082237306287674,0.4620875348112776,0.5379124651887224,0.46946091651563515,0.5305390834843648,0.2158602713027261,0.7841397286972741,0.4631444939805492,0.5368555060194508,0.474097627710678,0.525902372289322,0.4932845233812957,0.5067154766187043,0.46190429576855224,0.538095704231448,0.4959763019577807,0.5040236980422192,0.46846200969780144,0.5315379903021985,0.47631115264008084,0.5236888473599192,0.7636046752968086,0.23639532470319158,0.49217830181236366,0.5078216981876363,0.4374076547427809,0.562592345257219,0.4476826334223474,0.5523173665776526,0.6789027127351751,0.32109728726482506,0.4772409964638596,0.5227590035361404,0.429853914935452,0.570146085064548,0.4506060056364102,0.5493939943635898,0.30374449708064805,0.6962555029193522,0.4931197023331007,0.5068802976668993,0.4615419362018884,0.5384580637981116,0.4804292296948186,0.5195707703051814,0.3317889611772869,0.6682110388227133,0.4782644281847429,0.5217355718152571,0.4604150837529001,0.5395849162470999,0.4758028345671881,0.5241971654328119
Allen County,20001000130,0.24944330956676647,0.7505566904332335,0.4841227298873355,0.5158772701126645,0.4562070802155028,0.5437929197844972,0.46823418540331946,0.5317658145966805,0.1475970186737416,0.8524029813262584,0.46775861180930123,0.5322413881906988,0.4721136669929852,0.5278863330070148,0.494247261224789,0.505752738775211,0.3920496973962505,0.6079503026037495,0.49328848036421635,0.5067115196357836,0.46581218058700785,0.5341878194129921,0.4723977223672469,0.5276022776327531,0.8199565722169416,0.18004342778305837,0.4836237441386263,0.5163762558613737,0.4404333338415369,0.5595666661584631,0.4546651876222554,0.5453348123777446,0.7772858002772025,0.22271419972279746,0.4741451071611655,0.5258548928388345,0.43374009205273095,0.566259907947269,0.45775127724114445,0.5422487227588555,0.2006767958362441,0.7993232041637559,0.4913791379667462,0.5086208620332537,0.450355847107725,0.549644152892275,0.4797513519227226,0.5202486480772774,0.25397410947068216,0.7460258905293178,0.4788982553246144,0.5211017446753856,0.45402756421599927,0.5459724357840007,0.46658569323283894,0.5334143067671611
Allen County,20001000140,0.21507429962991295,0.784925700370087,0.4825627181317054,0.5174372818682946,0.4607438539184859,0.5392561460815141,0.47101962357767013,0.5289803764223299,0.18039937203331027,0.8196006279666898,0.4653967876944545,0.5346032123055455,0.4621292193387377,0.5378707806612624,0.48723473936704514,0.5127652606329549,0.47156165444068016,0.5284383455593199,0.49235778974589545,0.5076422102541045,0.4733464488259122,0.5266535511740877,0.4766720959290566,0.5233279040709433,0.7504432390735889,0.24955676092641105,0.483559616188582,0.516440383811418,0.43940028771219347,0.5605997122878066,0.4426986690706427,0.5573013309293573,0.7220265910804304,0.2779734089195695,0.47977505460755404,0.5202249453924459,0.4336455367107071,0.566354463289293,0.45241578486485734,0.5475842151351427,0.21519614938016904,0.7848038506198309,0.489610492878699,0.510389507121301,0.45128763423952684,0.5487123657604731,0.47331563664017956,0.5266843633598204,0.2610914748689543,0.7389085251310458,0.47922179539988047,0.5207782046001196,0.4582973095869007,0.5417026904130994,0.46401560546722775,0.5359843945327722
Allen County,20001000150,0.2605422799948885,0.7394577200051116,0.4833940341776929,0.5166059658223071,0.4557663148911276,0.5442336851088724,0.46733267821605023,0.5326673217839498,0.10870383302773241,0.8912961669722675,0.46676384625444944,0.5332361537455506,0.46090129177576883,0.5390987082242312,0.48550087472260617,0.5144991252773938,0.3342204100636468,0.6657795899363532,0.4941888694902546,0.5058111305097455,0.46303078405790743,0.5369692159420926,0.4687834698452212,0.5312165301547789,0.8012079052065273,0.19879209479347268,0.48597551894612073,0.5140244810538793,0.44278348156919556,0.5572165184308044,0.4527044113976834,0.5472955886023165,0.7797425448286932,0.22025745517130674,0.48051800255847327,0.5194819974415267,0.4343582672170505,0.5656417327829495,0.46286459187047324,0.5371354081295268,0.16864506277452493,0.831354937225475,0.49145729194163323,0.5085427080583668,0.45013400790123426,0.5498659920987657,0.4723774868679425,0.5276225131320575,0.18604831032766447,0.8139516896723356,0.48227905504946283,0.5177209449505372,0.45448765296939625,0.5455123470306038,0.463572980829567,0.536427019170433
Allen County,2000100016A,0.18729140885434348,0.8127085911456565,0.4834912071400515,0.5165087928599482,0.45058429330498856,0.5494157066950114,0.46635189123921206,0.5336481087607879,0.21008062967976454,0.7899193703202355,0.4657347953151939,0.5342652046848059,0.4635720323780317,0.5364279676219683,0.4998089832780222,0.5001910167219779,0.3368560220709191,0.663143977929081,0.495903510706345,0.504096489293655,0.4730098040923581,0.5269901959076418,0.4634118776237918,0.5365881223762081,0.7908083783688248,0.2091916216311752,0.48390019637245657,0.5160998036275432,0.4470073151280886,0.5529926848719113,0.4497136079541026,0.5502863920458975,0.7787054737489959,0.22129452625100415,0.4739314660129778,0.526068533987022,0.43759167314060765,0.5624083268593923,0.4624756792037818,0.5375243207962181,0.22133944382449341,0.7786605561755066,0.4919004511257802,0.5080995488742196,0.450158650744086,0.549841349255914,0.48099755404258926,0.5190024459574107,0.2295922588894522,0.7704077411105478,0.48555011986476754,0.5144498801352322,0.4530930344965113,0.5469069655034887,0.46115083474868934,0.5388491652513107
Allen County,2000100016C,0.24103199116367877,0.7589680088363212,0.48482329378737665,0.5151767062126233,0.4586741057577468,0.5413258942422534,0.4573061167065254,0.5426938832934747,0.18385848447082861,0.8161415155291714,0.46829800434171137,0.5317019956582886,0.4688530134452744,0.5311469865547258,0.4785531293438122,0.5214468706561878,0.41344297235971905,0.586557027640281,0.490320444418106,0.5096795555818939,0.4651582346565614,0.5348417653434389,0.4671092962876081,0.5328907037123919,0.768311067264288,0.231688932735712,0.4823178778030222,0.5176821221969777,0.44341760821518966,0.5565823917848105,0.44874509716201944,0.5512549028379805,0.7185670634515628,0.2814329365484371,0.4727459556732771,0.5272540443267228,0.4307820662629881,0.5692179337370121,0.45248072203320344,0.5475192779667966,0.2334034503634526,0.7665965496365474,0.4894219123473545,0.5105780876526455,0.44671680549755816,0.553283194502442,0.47653385198147497,0.5234661480185251,0.27714345050069744,0.7228565494993026,0.4812182552292536,0.5187817447707463,0.4549846196245449,0.5450153803754553,0.46828546471193655,0.5317145352880635
