county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_hag,vap_white.uss_20_dem_bra,vap_black.uss_20_rep_hag,vap_black.uss_20_dem_bra,vap_hisp.uss_20_rep_hag,vap_hisp.uss_20_dem_bra,vap_asian.uss_20_rep_hag,vap_asian.uss_20_dem_bra,vap_aian.uss_20_rep_hag,vap_aian.uss_20_dem_bra,vap_oth_b.uss_20_rep_hag,vap_oth_b.uss_20_dem_bra
Anderson County,47001000011,0.8063724845617554,0.19362751543824464,0.36022720812579573,0.6397727918742042,0.4362171650233871,0.5637828349766129,0.44626933839135885,0.5537306616086412,0.5069932316452062,0.4930067683547936,0.4572486702844233,0.5427513297155767,0.8029923080541863,0.19700769194581366,0.38832455702285634,0.6116754429771436,0.4290518479237266,0.5709481520762735,0.46473031463640685,0.5352696853635931,0.48814390902317245,0.5118560909768275,0.4579557483752643,0.5420442516247357,0.8176939857159784,0.1823060142840216,0.3793878062500056,0.6206121937499944,0.4363211610046114,0.5636788389953886,0.4574338808714903,0.5425661191285097,0.49333079590483425,0.5066692040951656,0.430703197754382,0.569296802245618
Anderson County,47001000012,0.592960885144369,0.40703911485563105,0.34277489796498967,0.6572251020350104,0.4278189415956214,0.5721810584043786,0.4409775959704632,0.5590224040295366,0.4966623221457199,0.5033376778542801,0.43594098034343504,0.5640590196565649,0.5271872139743122,0.47281278602568777,0.3714053011645269,0.6285946988354731,0.4210764882142228,0.5789235117857773,0.4655986648664764,0.5344013351335234,0.4815642629717733,0.5184357370282267,0.44262505702293165,0.5573749429770684,0.5602467460698026,0.4397532539301973,0.357012338409234,0.6429876615907659,0.427493722198268,0.572506277801732,0.4645947866667332,0.5354052133332667,0.49341698324317934,0.5065830167568206,0.41335049533022516,0.5866495046697748
Anderson County,47001000013,0.5468573599272328,0.45314264007276717,0.34405328084167147,0.6559467191583285,0.4202513213156456,0.5797486786843544,0.42646130467355936,0.5735386953264406,0.5028364623582399,0.4971635376417601,0.4451482879994349,0.554851712000565,0.5289122587778393,0.4710877412221607,0.3847055415407231,0.6152944584592769,0.42521156520150444,0.5747884347984956,0.4459652173627804,0.5540347826372196,0.4902851498392189,0.5097148501607811,0.44881947782710785,0.5511805221728922,0.5734848841840582,0.4265151158159418,0.36481379847288586,0.6351862015271141,0.43254344812972256,0.5674565518702774,0.4334300481668962,0.5665699518331038,0.4932875244622056,0.5067124755377944,0.4195774592852649,0.5804225407147351
Anderson County,47001000014,0.5562328099384474,0.44376719006155263,0.3368491479700878,0.6631508520299122,0.42036331903410395,0.579636680965896,0.4445509038711234,0.5554490961288766,0.5000937696618648,0.49990623033813525,0.43077684328435223,0.5692231567156477,0.5651313057785391,0.4348686942214609,0.36427003127285673,0.6357299687271433,0.4130745382901372,0.5869254617098628,0.4664425305850689,0.5335574694149311,0.48665695088064465,0.5133430491193554,0.43537789108193237,0.5646221089180676,0.5758569896652916,0.42414301033470836,0.35602621333408635,0.64397378666591365,0.42180447665069826,0.5781955233493017,0.4587826351357335,0.5412173648642665,0.49129692143701964,0.5087030785629804,0.41272192115714323,0.5872780788428568
Anderson County,47001000015,0.8000091611679521,0.19999083883204793,0.36116370329118774,0.6388362967088123,0.44046793959677455,0.5595320604032255,0.4500813248703448,0.5499186751296552,0.49771048086162145,0.5022895191383786,0.4514033604354935,0.5485966395645065,0.816395518645277,0.18360448135472293,0.38864163354558207,0.6113583664544179,0.43029048008933396,0.569709519910666,0.46913098439876877,0.5308690156012312,0.48452812676473395,0.515471873235266,0.45573472257872183,0.5442652774212782,0.8135420248819756,0.1864579751180244,0.38427944954865645,0.6157205504513436,0.44551301315925146,0.5544869868407486,0.4654468761131498,0.5345531238868502,0.49373789791830835,0.5062621020816916,0.42363426631587586,0.5763657336841241
Anderson County,47001000016,0.8529534599599659,0.14704654004003412,0.3610681953043125,0.6389318046956874,0.43427345257709055,0.5657265474229094,0.4506606100679616,0.5493393899320385,0.49977660140017205,0.500223398599828,0.45371098247415714,0.5462890175258428,0.8592890821838429,0.1407109178161571,0.391255179569111,0.6087448204308891,0.4323443417599133,0.5676556582400867,0.4624651694960265,0.5375348305039735,0.48461351673430414,0.5153864832656959,0.464363675566079,0.5356363244339211,0.86906267479712,0.13093732520288004,0.3745311993713253,0.6254688006286747,0.44470108710489764,0.5552989128951024,0.4608905906811637,0.5391094093188363,0.4885521975413221,0.5114478024586778,0.43478765363199207,0.565212346368008
Anderson County,47001000017,0.8511363391953625,0.1488636608046376,0.3552592101768526,0.6447407898231474,0.4335765054607136,0.5664234945392864,0.45233650923897273,0.547663490761027,0.4999035551552561,0.5000964448447439,0.46261964768739794,0.5373803523126021,0.8485548221268933,0.15144517787310674,0.38645068513130515,0.6135493148686948,0.436468571255904,0.563531428744096,0.46813435230771966,0.5318656476922801,0.4919128280008122,0.5080871719991877,0.4708096347452306,0.5291903652547694,0.8584550811489343,0.14154491885106568,0.3766557503320035,0.6233442496679965,0.4414963506633672,0.5585036493366329,0.4602416942505361,0.5397583057494638,0.4916726195913973,0.5083273804086027,0.43076895003690885,0.5692310499630912
Anderson County,47001000018,0.6038583252605815,0.39614167473941836,0.35766319833544835,0.6423368016645516,0.4368353833823762,0.5631646166176237,0.443720251124553,0.5562797488754471,0.5027922254855162,0.4972077745144839,0.4440532511873411,0.5559467488126588,0.5729064474546494,0.42709355254535053,0.3854186953338442,0.6145813046661558,0.42833696375953917,0.5716630362404609,0.46390426954087616,0.5360957304591238,0.48669373636577445,0.5133062636342256,0.45140748563125915,0.5485925143687408,0.6129578879702231,0.3870421120297768,0.37235302205050963,0.6276469779494903,0.43236681457874654,0.5676331854212535,0.46715027362942824,0.5328497263705717,0.4922106360301519,0.5077893639698481,0.4206710631055888,0.5793289368944112
Anderson County,47001000019,0.807447130985251,0.192552869014749,0.35431059082901617,0.6456894091709838,0.4321472837467215,0.5678527162532785,0.44515543071065944,0.5548445692893406,0.5037755541767213,0.49622444582327874,0.457878595833836,0.542121404166164,0.7867793024383088,0.21322069756169118,0.38545482310212315,0.6145451768978769,0.4360904804603678,0.5639095195396322,0.46537848902396883,0.5346215109760312,0.48107949542404044,0.5189205045759596,0.4598613038670422,0.5401386961329578,0.8064633742217658,0.19353662577823413,0.3760273341646994,0.6239726658353005,0.4384191684568829,0.5615808315431171,0.4561524638607214,0.5438475361392786,0.48734077966377237,0.5126592203362276,0.4270834040469255,0.5729165959530745
Anderson County,47001000020,0.8054893083154991,0.19451069168450086,0.35319180829968466,0.6468081917003153,0.4384523996828425,0.5615476003171576,0.4446190579933088,0.5553809420066912,0.49893082596497507,0.5010691740350247,0.4423046133163075,0.5576953866836926,0.7962148021833604,0.20378519781663956,0.3920980781397201,0.6079019218602799,0.4372146722755712,0.5627853277244288,0.4684016093939348,0.5315983906060652,0.48780550448506077,0.5121944955149392,0.4617129318558344,0.5382870681441656,0.7923330691723032,0.20766693082769683,0.3730970530560722,0.6269029469439278,0.4368554432495667,0.5631445567504331,0.45808060289631575,0.5419193971036842,0.49305540605895165,0.5069445939410481,0.4292452870613281,0.570754712938672
Anderson County,47001000021,0.44569160298932553,0.5543083970106745,0.2315389722633689,0.7684610277366308,0.4093593045343165,0.5906406954656835,0.4352687922926867,0.5647312077073133,0.49437410778865976,0.5056258922113402,0.4288367033321116,0.5711632966678881,0.4686552583019945,0.5313447416980055,0.2720103867397303,0.7279896132602697,0.4146278243445143,0.5853721756554857,0.4598539952910635,0.5401460047089365,0.4903956891552283,0.5096043108447718,0.4390089848977147,0.5609910151022852,0.4969275235656244,0.5030724764343756,0.28739852308310126,0.7126014769168986,0.4140914096091761,0.5859085903908239,0.4412159852918507,0.5587840147081493,0.49096545758579335,0.5090345424142066,0.4109841332894793,0.5890158667105208
Anderson County,47001000022,0.5760329569749991,0.4239670430250009,0.350548356843672,0.649451643156328,0.43165151855768,0.56834848144232,0.44621735597866136,0.5537826440213386,0.5035061915496827,0.49649380845031726,0.4410079607266752,0.5589920392733247,0.4813839293783793,0.5186160706216207,0.37676638500799275,0.6232336149920072,0.4305597153020515,0.5694402846979485,0.45847094181190917,0.5415290581880908,0.4774369786514743,0.5225630213485257,0.43989599478319485,0.5601040052168051,0.5084266606195956,0.4915733393804044,0.366147703661512,0.633852296338488,0.43009408930236326,0.5699059106976367,0.4559210651204248,0.5440789348795751,0.4941470073523842,0.5058529926476157,0.4175567754164205,0.5824432245835794
Anderson County,47001000023,0.5767115522562614,0.42328844774373864,0.33724196836549264,0.6627580316345074,0.4211777307399658,0.5788222692600342,0.44599221028782965,0.5540077897121704,0.4964175500809996,0.5035824499190005,0.43787327837641676,0.5621267216235832,0.5212186157785869,0.4787813842214132,0.37036751995082007,0.6296324800491799,0.419029141532654,0.580970858467346,0.4569837804564435,0.5430162195435565,0.48342103188559143,0.5165789681144086,0.44063190085952136,0.5593680991404786,0.5367188587024666,0.4632811412975334,0.3447058520215848,0.6552941479784151,0.4148833025800087,0.5851166974199913,0.4563587931697638,0.5436412068302362,0.4936031012905437,0.5063968987094564,0.3983733835583976,0.6016266164416024
Anderson County,47001000024,0.6788586858527019,0.3211413141472981,0.3562041162078821,0.6437958837921178,0.4297545027249941,0.5702454972750058,0.4512432098640998,0.5487567901359002,0.5012149496890593,0.49878505031094067,0.4465371206024782,0.5534628793975218,0.8040774643863929,0.19592253561360706,0.38681715305263553,0.6131828469473645,0.4322351467035101,0.56776485329649,0.4668161063169818,0.5331838936830182,0.4852528079124229,0.5147471920875771,0.45928180384515654,0.5407181961548435,0.7963675148190863,0.20363248518091376,0.3731054924177421,0.6268945075822578,0.44015429059947797,0.559845709400522,0.4593390603689108,0.5406609396310892,0.4933156283294622,0.5066843716705378,0.4347171213873992,0.5652828786126008
Anderson County,47001000025,0.8261301311881963,0.17386986881180366,0.35663955493062865,0.6433604450693714,0.4328616926425683,0.5671383073574316,0.4523454307505992,0.5476545692494008,0.4991728718433763,0.5008271281566238,0.4524738823766315,0.5475261176233684,0.8218634324442257,0.1781365675557743,0.3902133936189228,0.6097866063810772,0.4378738182845858,0.5621261817154142,0.4680490776508073,0.5319509223491927,0.48701939763409985,0.5129806023659002,0.4693013134908527,0.5306986865091473,0.8425807103284095,0.1574192896715904,0.37702023725975825,0.6229797627402418,0.4356185436187798,0.5643814563812203,0.4641560973938371,0.5358439026061629,0.4931198499192773,0.5068801500807226,0.4282297166780603,0.5717702833219397
Anderson County,47001000026,0.590418883736753,0.409581116263247,0.34777732032172803,0.652222679678272,0.4298996063410946,0.5701003936589054,0.4501382591668566,0.5498617408331433,0.5018321125580614,0.49816788744193863,0.4409359128843073,0.5590640871156928,0.5495840426212398,0.45041595737876017,0.3758924086605526,0.6241075913394474,0.4244062070215756,0.5755937929784244,0.4555126530560616,0.5444873469439384,0.4867249417231266,0.5132750582768734,0.45020413264070364,0.5497958673592964,0.5849013499637259,0.4150986500362739,0.3676915397659248,0.6323084602340752,0.4354523317529392,0.5645476682470608,0.4587624343988953,0.5412375656011047,0.49253911692801144,0.5074608830719886,0.4187983065730135,0.5812016934269865
Anderson County,47001000027,0.6013396086283076,0.3986603913716924,0.3449038776465047,0.6550961223534952,0.40214783988917246,0.5978521601108275,0.44432330371635614,0.5556766962836439,0.4947279311297062,0.5052720688702939,0.44242447783329136,0.5575755221667087,0.52711551956753,0.47288448043247,0.3661851200816566,0.6338148799183434,0.4055910209187253,0.5944089790812748,0.45629492813120515,0.5437050718687948,0.48686803443083776,0.5131319655691623,0.44177798945322544,0.5582220105467746,0.5505971943996516,0.4494028056003484,0.35614650583869234,0.6438534941613077,0.4078141046663851,0.5921858953336149,0.45176012206368116,0.5482398779363188,0.49433792975751345,0.5056620702424865,0.41666024994881135,0.5833397500511887
Bedford County,47003000101,0.8600741317052227,0.13992586829477724,0.46072716802920277,0.5392728319707972,0.385757820139711,0.6142421798602891,0.4866447035558735,0.5133552964441265,0.48606940531610654,0.5139305946838935,0.46872101181534603,0.531278988184654,0.8532562284655586,0.14674377153444146,0.4299428824957495,0.5700571175042505,0.38510377585454453,0.6148962241454555,0.49225452303190315,0.5077454769680968,0.4935630761053745,0.5064369238946255,0.48978689116769075,0.5102131088323092,0.8770937068224752,0.12290629317752479,0.46355521995573334,0.5364447800442667,0.38876491661107443,0.6112350833889255,0.4846192987906634,0.5153807012093365,0.5159117056446837,0.48408829435531625,0.47022010617185167,0.5297798938281484
Bedford County,47003000102,0.82717130173336,0.17282869826664007,0.4614614403437737,0.5385385596562263,0.3863803392340854,0.6136196607659146,0.4850601380946391,0.5149398619053609,0.4848780247922664,0.5151219752077336,0.4651093031108303,0.5348906968891697,0.8206640244788137,0.17933597552118632,0.4306191233528335,0.5693808766471665,0.38322535748856124,0.6167746425114388,0.4872692865438825,0.5127307134561175,0.4919370476390998,0.5080629523609003,0.4841144633584182,0.5158855366415819,0.8410794061818369,0.15892059381816315,0.45548427759661547,0.5445157224033845,0.38924488022117865,0.6107551197788214,0.48086942053203807,0.5191305794679619,0.5089667264525084,0.4910332735474916,0.47855122748761614,0.5214487725123839
Bedford County,47003000103,0.8948552221408447,0.10514477785915531,0.46523029906488916,0.5347697009351109,0.3904152405194437,0.6095847594805561,0.48702719160823466,0.5129728083917653,0.48512642569772096,0.5148735743022791,0.4688421211690049,0.5311578788309951,0.8797757074622332,0.1202242925377668,0.4267411959638321,0.5732588040361679,0.3836148813329672,0.6163851186670328,0.4943959660141909,0.5056040339858091,0.4958663454345693,0.5041336545654307,0.49375970980884915,0.5062402901911509,0.8929934402107207,0.10700655978927937,0.4556873319939614,0.5443126680060386,0.38978224269087164,0.6102177573091281,0.48615463278131243,0.5138453672186876,0.5124384310549346,0.4875615689450654,0.4758178426618277,0.5241821573381723
Bedford County,47003000104,0.8717110908351501,0.12828890916484992,0.46481165860362966,0.5351883413963704,0.3867080504636997,0.6132919495363003,0.4844679770564296,0.5155320229435704,0.4850624685651303,0.5149375314348698,0.47121850917054453,0.5287814908294555,0.8572414166231817,0.14275858337681835,0.4309649264087023,0.5690350735912977,0.3925868769382653,0.6074131230617347,0.49034491531268004,0.5096550846873199,0.4989137321662108,0.5010862678337892,0.49156599917111893,0.5084340008288811,0.8708884410844887,0.12911155891551127,0.4595238729521119,0.54047612704788806,0.3911076689140766,0.6088923310859233,0.4871735869173299,0.5128264130826701,0.5074851827313286,0.4925148172686714,0.48208060560208577,0.5179193943979142
Bedford County,47003000105,0.8978370235214544,0.1021629764785456,0.4561482199616602,0.5438517800383398,0.372867804944253,0.627132195055747,0.4864800630248995,0.5135199369751006,0.4898908066724233,0.5101091933275766,0.4677791458839794,0.5322208541160204,0.8962817688973962,0.10371823110260385,0.4306524537855998,0.5693475462144002,0.37825781961277927,0.6217421803872207,0.49932715550373646,0.5006728444962635,0.49535593351898793,0.504644066481012,0.4922808511658265,0.5077191488341736,0.9213875616741874,0.07861243832581255,0.46183955781182456,0.5381604421881755,0.38685719169548877,0.6131428083045113,0.48555127022776046,0.5144487297722395,0.511048912848388,0.488951087151612,0.4868726344369967,0.5131273655630031
Bedford County,47003000106,0.8602876888736216,0.13971231112637855,0.46191546961086494,0.5380845303891351,0.3905291610013661,0.609470838998634,0.48337787292983914,0.5166221270701609,0.4877948673733557,0.5122051326266442,0.4641486500009388,0.5358513499990613,0.8632231931975191,0.13677680680248114,0.43041510877956896,0.569584891220431,0.3845218975111955,0.6154781024888045,0.4915668082285878,0.5084331917714122,0.49350908869560833,0.5064909113043916,0.48045896198088794,0.5195410380191121,0.8835134037710007,0.11648659622899954,0.4574191018653418,0.5425808981346582,0.3882924535663256,0.6117075464336744,0.484336558100051,0.515663441899949,0.5130854778554295,0.48691452214457054,0.4824916889729794,0.5175083110270206
Bedford County,47003000107,0.8676145578125206,0.13238544218747936,0.4602057554864396,0.5397942445135604,0.38294761754905243,0.6170523824509475,0.48431601803832075,0.5156839819616793,0.4842644378067647,0.5157355621932354,0.46911644353616394,0.5308835564638361,0.857524641021416,0.14247535897858404,0.4291616049194802,0.5708383950805198,0.38824962882225356,0.6117503711777464,0.4914908391942488,0.5085091608057511,0.4947164066507389,0.5052835933492611,0.4905699927106611,0.5094300072893388,0.875711079502331,0.12428892049766901,0.45681209694617037,0.5431879030538296,0.39035554502897624,0.6096444549710237,0.483452061305791,0.516547938694209,0.5105502214983428,0.48944977850165716,0.46834790086375155,0.5316520991362484
Bedford County,47003000108,0.6978489667327662,0.30215103326723386,0.42418776356476945,0.5758122364352306,0.3232409319946738,0.6767590680053263,0.485628945411955,0.514371054588045,0.4862238268897139,0.5137761731102861,0.45877756083598914,0.5412224391640109,0.6925313593238462,0.30746864067615376,0.3938604603309039,0.6061395396690961,0.33437417896248367,0.6656258210375163,0.49011425367461126,0.5098857463253887,0.4989180469935757,0.5010819530064242,0.47856967584594096,0.5214303241540588,0.75289279614447,0.24710720385553,0.4144994390083288,0.5855005609916711,0.3290219591902557,0.6709780408097443,0.48020652875258424,0.5197934712474158,0.5039627276264705,0.49603727237352946,0.47010986114453546,0.5298901388554643
Bedford County,47003000109,0.8340950243181798,0.16590497568182014,0.4584073083282028,0.5415926916717972,0.34685942907568784,0.6531405709243121,0.48579729901112856,0.5142027009888714,0.49161611738445543,0.5083838826155448,0.4756591366707487,0.5243408633292513,0.8226958874521998,0.17730411254780015,0.4059775142464965,0.5940224857535036,0.35910223679513115,0.6408977632048688,0.4912707889381327,0.5087292110618673,0.4915652102231511,0.5084347897768491,0.4864340328224045,0.5135659671775955,0.8575577402612355,0.14244225973876445,0.4557906417394579,0.5442093582605421,0.37970031715978786,0.6202996828402122,0.48903860320580345,0.5109613967941966,0.5027196485621955,0.4972803514378047,0.4762635004437784,0.5237364995562216
Bedford County,47003000110,0.8164549455748678,0.18354505442513228,0.43703676548861214,0.5629632345113879,0.3441963784569026,0.6558036215430973,0.48265571908221877,0.5173442809177813,0.48576782431252535,0.5142321756874746,0.4706303766813025,0.5293696233186975,0.8245486730866437,0.17545132691335635,0.39352717184591113,0.6064728281540889,0.34511869414685786,0.6548813058531422,0.49196812176250415,0.5080318782374958,0.49212843620893937,0.5078715637910607,0.4897074366666078,0.5102925633333921,0.8652480237726743,0.13475197622732568,0.46962619880179163,0.5303738011982084,0.3694130331996104,0.6305869668003896,0.4846136431828861,0.515386356817114,0.5061787928822055,0.4938212071177945,0.4863532444701618,0.5136467555298382
Bedford County,47003000111,0.8674992566877086,0.13250074331229147,0.4531405139444933,0.5468594860555067,0.36845241087818403,0.631547589121816,0.48547882173747925,0.5145211782625208,0.4813424531907256,0.5186575468092743,0.4742299780399278,0.5257700219600722,0.845096553994514,0.15490344600548603,0.4235087628316007,0.5764912371683993,0.36569106372059107,0.6343089362794089,0.49511284561609437,0.5048871543839056,0.4847978800430616,0.5152021199569382,0.49062937399146156,0.5093706260085384,0.8630012573747876,0.13699874262521242,0.44134017927698244,0.5586598207230176,0.3593027398675541,0.6406972601324459,0.4893039373479179,0.5106960626520821,0.5019850452852829,0.49801495471471713,0.47345313794296345,0.5265468620570366
